,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ZG16B,,,-0.004631541360473063,0.049627949850797264,-0.028039433811610472,,-0.029137429369588862,-0.00279753564001818,,,,,0.1737665660215711,,,,,0.013323571394201685,0.005946440531629372,
TGM2,-0.03641808667922254,-0.06466427873344044,-0.009582736194247987,0.012447364579382295,0.005891083056688489,-0.04479918198193589,0.020513586383912583,-0.0278600241692785,-0.015715217828359756,-0.025240742318185076,-0.020275733392753664,-0.03890598105812927,0.06896759521146027,0.042490374136011456,0.005917808107753362,-0.0014450196250762844,-0.09285841045360962,0.016811969679768193,-0.051784895540405565,-0.024298325682587264
VEGFC,-0.02260751285045982,-0.03913763710156837,-0.04674562364126411,-0.00710623923122077,0.05084196043335511,-0.008006219173395088,0.02837650639941084,0.06419867545422546,0.04461495525853476,0.04757736056610498,0.007009168993271089,-0.011215385827589398,0.04017182163729266,-0.024144473025882626,-0.018145727851013687,-0.026366201880558597,,0.013362678741751488,-0.06842220556183672,
WNT6,,-0.04963695044953236,-0.017288370136525174,-0.006226434944014085,0.00902862513231529,-0.021320680362308785,-0.02653875094623402,0.004735848700445216,,,0.00991632650613244,,-0.040765551971170794,-0.028006960342503828,,-0.0007957819428469708,,0.026338685038226128,-0.03013350637346001,
NRG4,,0.04156835656390119,-0.02090065178656408,,0.033144605707870846,0.04458144193348484,0.00020164224638245058,-0.0006193064970798772,0.027631228027109177,0.017611049385516588,-0.018708090973383672,-0.0024607762022129296,,,-0.03968418901732088,0.03907272880901094,,0.02184556598240979,0.028000616165818,
PMCH,,,0.028243427937515025,,-0.00847821459360391,,,-0.005319462218168896,,,,,,-0.019069378650286142,,-0.0162481340375146,,0.019297389247284878,-0.0214880899067501,
COL9A1,-0.005867016785470266,-0.05762769933180718,0.02551031723816171,0.020580854976029947,0.0027518809462018516,-0.01958176139155633,0.02130330412784101,0.007186341268337033,-0.022449944967694997,-0.02999307242217457,0.013390317713877473,-0.08423017780606329,-0.011517223161455158,-0.040841523122520734,-0.00042363198260105786,-0.06016948657431028,,0.09689433503599801,0.05578356995310867,0.017720676559230583
GDF11,-0.002850224757185833,0.03252430175204189,0.04885406783590116,0.06275794711922891,0.0017380446505152816,-0.004629590396116701,0.12676984545578965,0.027475439315569773,-0.009269091101868712,0.0377359941039934,0.029118779223067905,-0.03332108153270043,0.03195625148964795,0.011947267035883514,0.04682459005487912,-0.045085176899992925,-0.01428649456327998,0.08368346632016509,0.09586051727204929,0.047683544467858004
RAET1E,,,,,,,,,,,,,,,,,,0.041542449481996695,,
IL24,,,,,,,,,,,,,,-0.014217669208165034,,,,,-0.05066197248629608,
SORBS1,-0.04427098716568481,0.0035723274733781255,0.04449654487136014,-0.015419615504264825,0.07604264450995404,-0.014442927643990047,0.0033125834944035784,0.018981390217545392,0.057299687574407156,-0.10068079752822577,0.021798425290187093,-0.015814559267137384,0.07708911088797812,-0.08433530473605638,-0.03314799758955711,-0.038735575635532274,0.004233371592955,0.043191459656295395,0.010935486806218647,-0.059816193011766085
DLL1,0.036106705381049146,0.019961246534979,0.06995164076585711,-0.02354119473860444,0.012449240106617576,0.0029045238376942547,0.1438587526622885,0.010962367720556164,-0.010109583277107913,0.04722043474738224,0.053004344579493,-0.06615838501838667,0.01563318931531025,-0.05091584623232768,-0.01899610348719434,-0.014455910871821699,-0.057068556334987655,0.0002283950109937016,-0.07538561900557131,-0.030116959500535546
TLN1,-0.041674034624208336,-0.010249902736834186,0.01802035838311413,0.020661604358932623,0.03170036205984827,0.03662798089762119,0.07363681053954312,-0.011886878910745299,-0.000992436883102982,-0.0048439357080740965,0.05105199145690168,-0.05899320831749384,0.00757210612878378,0.02429210884747222,0.004494894505583456,-0.023372460385751807,-0.014340498270409988,-0.021532062862230552,-0.06777793810044144,-0.029471200920709723
COL2A1,-0.02123423486589203,-0.00530563534002884,0.12630865757953177,,,0.09197042480891529,-0.02490988403986428,,,,0.004954072957244722,,,0.0871088681838514,,0.013138520079840814,,0.038629813685979265,-0.04082743841627443,
SHH,,,,,-0.0018003194200942592,0.011358798483590823,0.0010967656937407794,-0.016286441493626146,0.0361068601437945,,-0.024384800545717924,,,0.07314114193556559,0.07024488085412876,-0.009776324589447672,,-0.017140137762337495,-0.009355958434886603,
PON2,-0.03276362536965932,0.07667850061164391,0.12511966274378697,-0.032261004744033234,0.005732072757014446,0.07737982656434726,0.11030189464403563,-0.045627494656029756,-0.030485979182179566,0.007374462635411569,0.0674775180125043,-0.03638883104264952,0.06920468770208621,-0.031168368335775385,0.03488647151598885,-0.03372891982320584,-0.020018652385171913,0.12286407241092173,0.10371616811559303,-0.031890995174747694
ICAM5,,-0.05194748413075187,0.04717772599278668,-0.03688257380857409,-0.036976053035795146,-0.036650508423280485,-0.02369918444123584,0.07013550655049874,-0.0008560922220203939,0.019607283991919515,-0.020280051128444485,,,-0.0034137774672913577,,0.014656625652696676,0.010585115353690406,0.005252135197368634,-0.03664899590640487,0.14111931727138788
HPX,-0.004753505316218096,0.028776319860144443,-0.02310103238443905,,0.03213534329877202,-0.039206241311521686,0.026921227689170095,0.0317489229737483,0.04957526587667052,,-0.021286756972720165,-0.05772518052201837,0.0342947125834323,0.029904314523553802,0.09374027038970235,0.05520753820746163,,0.09702630767832998,-0.07231935935093363,
SFRP2,,0.012109174304698215,-0.011568843097134874,,-0.013300272586585367,,-0.019880402912075244,0.01068048742699766,0.04944010677734169,-0.029094787587384777,0.008516248091754402,,0.033446772515556306,-0.009692858265406524,0.019239543642558202,-0.03164754802286856,0.05141861269556116,0.059951869985623935,-0.04500804496089117,-0.08034533435476052
CFC1,,,,,,,,-0.022710736168177485,,-0.031242115303341724,,,,,,,,,-0.04009768182934114,
CD70,,,0.0366150851637654,,0.02024876500593724,,,-0.0032499326294712777,,,,0.09958378996269338,,0.07301712371224615,,-0.004949582545130791,,0.029227477150753592,-0.058404308545390436,
HP,0.08995579547744861,0.019210811906943442,0.0009179027324908221,,-0.004841525376502116,-0.04400712163612398,-0.0034601348059380443,-0.019238666276140567,0.05946939337990553,-0.07049767929567954,-0.004715791605689548,0.020005557571405496,0.042279642294757044,-0.010914427918411242,0.002207726677728964,-0.022216010450541394,,0.029458638249600915,-0.06234119721706727,
CXCL2,-0.011990477395571169,-0.021160635666409775,0.01309322891645044,0.019467862671635864,0.009750956695767681,-0.01933755517235716,-0.0006908187249317226,-0.025918751151195064,-0.007738241244475374,-0.051081858746194926,-0.018309060975500595,0.055233854712500384,,0.07550245713064026,0.016441394594885972,-0.01229245477264546,0.05214037236200107,0.005961602124580082,-0.05330480947297653,0.08594690673384718
NPPB,,,-0.04590767996229225,,-0.008186224231802899,,,-0.019886444204698303,,,0.07373161511768843,,,0.07115466948660218,,-0.00919261864757785,,-0.03222610614488554,,
CCK,-0.02764307404072768,-0.05827570664103007,0.14247223295161346,-0.0330676699590685,0.0237398796074145,0.004922991569034105,-0.12009072078590653,0.032393246507186946,0.0019177686661266677,0.03547111673781489,-0.009138810672966331,,0.0015560362945554952,-0.01775457226890778,0.03223467975896239,0.022044846166845218,-0.06970970420501084,0.08625004277772617,0.08628193910758082,0.118288566795726
SEMA6A,0.012104323417696506,0.052032635639961806,0.06871688350192993,0.04751419696842276,0.09600139627964474,0.02181357646572023,0.07219698884237546,-0.012312589200560742,0.000812138442993039,-0.042272498785420894,0.03278756557787813,0.005811751338313318,0.013142838481482708,-0.04197492930837191,0.01141173992148594,0.0033956176072420944,-0.08024619724843814,0.06961112834145199,0.023505098866841923,-0.0870907627637764
IRAK4,0.0063750184229346,-0.03987664155212181,0.012700491399816076,0.019465342728955712,0.015197048166293881,0.048530239509824616,0.046694463760428705,0.03293564366142104,0.010629066018763816,0.011801546813170544,0.06308231502391827,0.038285187269830906,0.04569779740514486,-0.023782028733134977,0.041874125733624736,-0.07880936799643153,-0.04535830690706225,0.056854456091247424,-0.0697733904356341,0.02120886594639693
GSTP1,0.007299254843865125,-0.005121976203271148,0.0742024797277123,0.05779203042551936,0.0650941872880045,0.005208331710930957,0.10397025169689947,0.055766783323929606,-0.0013573852234931097,0.0051512465622464785,0.025406793365609064,0.042114573844020196,-0.016873869526595697,0.002506152385090774,-0.0034041294032782637,-0.019021385885459034,-0.027770979119161394,0.07422344777850896,0.06421995443263283,-0.020092632957170654
VCAM1,-0.00487197160920169,0.015397781007924516,0.00012207166688925946,0.014217912019916455,0.0002567895595449504,-0.028297849084313462,0.09376655543412424,0.08700918985989682,-0.012901046471147154,-0.08212094127588332,0.06585361010583275,0.021415884336077915,0.03964249734266469,0.032410519791102994,0.061430896800549334,-0.02595659516397618,-0.023466802026694333,0.09499179438751505,-0.013040150478408485,-0.07875897595177783
NXPH3,-0.07244528376321228,0.006800816263941902,-0.024630201834334196,0.03333777676228631,0.0011881364189653425,-0.003478648014330059,0.0681679555888363,0.05761417319711744,0.06621081240690085,-0.009728238592696675,0.06660236320124394,-0.06639957171090197,0.07300201692746518,0.008747198982892945,0.04123589499060361,0.028872555726537668,0.015607892325575974,0.13796600487867886,0.0623477332918818,0.044530828325689664
MTMR4,0.08305683927521174,0.04443198482460278,0.04718510203038459,-0.010671770490454013,0.042751614605040754,-0.02741849037131388,0.03380875883557119,-0.02122574060996432,0.0019088490508092262,0.04956245423607967,0.03034859844834039,-0.0028051614798177108,0.08091664579784275,0.0228589221304153,0.07184100472574395,-0.039618199130953644,0.08394181802501584,0.02826437044436039,-0.03223866997243224,0.13117814776566722
LAMC2,,0.0014019781463047935,0.002747612872942947,,0.023473794123074012,,,0.019699691050343287,,,,0.07687996766839536,,0.03268316297046958,0.11631064189227774,-0.015771348431845234,,0.0373351482546013,0.017033776720391445,
IL10,-0.023482322047947653,-0.030855337675238338,0.007026839128564497,0.023053744288544332,-0.03569719278531574,-0.00836560246831148,-0.03268732963492691,0.002043920033067836,,-0.06898152063696333,0.0007472416833654557,0.061253242049832415,-0.052374322286308915,0.033746761265619166,0.11353219354432804,0.023159827886101176,,-0.02809389142733896,0.006431886427141524,
SEMA4D,-0.018609640437882016,0.008305168200985287,0.07053069168787163,0.03780467339584882,-0.022889102740396905,-0.03164001553807972,-0.02915828014649139,0.03090896558368223,0.02655499099855829,0.0422908577360962,0.02425564941625701,-0.026555797941734818,-0.040586451222016574,-0.05257117262146288,-0.010732115293907957,0.08218191282804078,0.05273605468613664,0.06526308575542814,0.08353858564933565,-0.034627684866950205
TRH,0.024891473462839354,-0.011653128910804566,-0.031202628650598804,,-0.00713670378837345,-0.0135999081166908,0.04360776142524175,-0.0428065061040203,,-0.0015314536577959717,0.030277916906045296,,,-0.06197744626369485,0.0764160429969005,0.004157289598063943,-0.03862776291795502,-0.03609540001245346,-0.1058965457434214,
SEMA6D,0.0678242798019947,0.039615542693667044,0.0642671614489445,0.05207234110825874,-0.0008952967862221957,-0.013152438854963805,0.08506741608296675,-0.023460953752868174,-0.0015956623241007606,0.07205893646632812,0.04086251703749129,0.042616787777627146,0.0716043057449169,-0.005005401525467064,-0.013422145038740394,0.026460573818563635,-0.08431036651752657,0.0892546581571032,-0.06863333821079991,-0.004820228080337646
CEL,,,,,,-0.02683120205736801,,,,,,-0.002453369241271982,0.20927105554906797,-0.021530486782661867,0.03731407371705026,-0.03992391893182613,,0.004996154044406582,0.001563872212188006,
PDCD1LG2,0.013878441183603988,0.03527961907235963,-0.009804238548313677,-0.027234607720750023,-0.05442638492113144,0.006359248233925336,-0.01383762987682815,-0.015430636666179802,-0.002355579126133015,-0.016543288608823314,-0.02649531095273858,0.05660285357214052,-0.017931927661899688,0.003933148453394242,-0.022773274981638364,-0.0022949257860937736,,0.023943611222193975,-0.03352366067578315,
SPINT1,0.044493624629614884,-0.028751259648353174,-0.008904041119096704,0.0053456648403202795,0.016163424999085726,0.01617896467844062,0.019274660860917413,-0.01669578296958059,0.04321850259343144,0.027161539227745883,0.021997911385170474,-0.08738763766659564,0.04128285773012993,-0.019055637477044245,-0.040487289858019686,0.00947329275773692,,0.06774545114614153,-0.024427263621168163,
CTHRC1,0.005417366337685337,-0.02433335390553424,0.0408288973532837,-0.026795743677231518,-0.036585495726208214,-0.063434481275115,0.01740509151091944,0.011554701600809743,0.012948946923760508,-0.037857179689424474,0.0437533024629886,-0.04765047949652412,0.11009369108317961,0.015616643639053001,0.03571532713959149,-0.042268400462383865,,0.036273362109639565,-0.018855175048247866,0.002266337024976934
PODXL,0.09566980511524752,0.01893766587741341,0.03871385197708886,-0.004024343853775625,0.045235939123676114,0.023018374187646566,0.09264040357236102,-0.023003689872101832,0.01033058614595669,0.05094227461976866,-0.0015013440068686519,-0.044190044990151264,0.05039847220379701,-0.06622976951677606,0.039836721692577425,-0.011522186630837834,-0.033752511875278564,-0.011773801282429603,-0.11485486754248504,-0.02949229149175601
JAM3,0.03646600954879076,0.09059738543108112,-0.00509915544024267,0.03996268773928397,0.0353224886442728,0.023756171548377572,0.05980544929918122,-0.02265132164448858,-0.0030593783597770824,0.04435301639324065,0.09112860284487537,-0.000905269780587769,-0.045225002086763916,-0.04260153082240125,-0.07851231048527217,-0.006984898683270745,-0.008388789632275129,-0.05955952735884833,-0.023173550431112796,-0.04158184953352672
TGFB2,-0.0035972049730996093,0.040669023815704315,-0.012859180903365956,-0.019779274424501215,0.024061095448485125,-0.007707134151291933,0.06730755471180534,0.018290764157375988,0.026444273727403007,-0.027260537454252116,-0.00520955932899496,-0.13483338459112668,0.10068932013974771,-0.017974067412597845,0.07198600999121055,0.0004256907808642474,-0.01816757868643365,-0.03934100731455206,0.010055582881759886,-0.02252122756885294
COL18A1,0.03555588151059057,0.001964289726616321,0.04542508809315058,-0.007282205114035659,-0.03354604962799991,-0.015301610138408295,0.04155223838031702,-0.04659714258253666,0.03409701159393381,-0.05240813808480333,0.06591412219493634,-0.05517067863298202,0.08523996621332178,4.3379373119516047e-07,0.060034631403365096,-0.07241962293632484,0.09482171201881273,0.010377014962198115,0.008740327283027864,0.04397653164510096
NODAL,0.12946963193106695,,0.004138495035415489,0.059439274334852917,-0.015491620521366493,0.014648212824066885,0.08330361305077284,,,,0.01481412658662095,-0.0819672362338001,0.017294196900347007,0.06429390853233632,-0.005830627427004969,-0.018035719804809246,,0.07504699489346922,0.02769168357729801,
INHBB,-0.020827627092334187,0.011129488307672573,-0.0013412444760726656,0.08172369457516586,-0.01943942274241806,-0.0006617215305347287,0.05825817141585594,-0.024106714661420527,0.028813698547894433,-0.00022862934686965688,0.09571254529082204,-0.0044570289662469904,0.02252450263107663,0.034231593099997494,0.020855808039701867,0.026775846076211498,-0.04417240882708096,0.09623642798638175,-0.040258316487258985,-0.023363194938270503
LCN1,,,0.01735202705874149,,,,-0.021859868145436695,,,,,,,-0.022607061289703457,,,,-0.012534046209777869,-0.030608185106432956,
