,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HLA-G,,0.07670157104212844,0.0018798269247583238,,,0.11463072799223334,-0.01684767581569602,,,,,,,,-0.07107617692796617,,0.021230546101097217,0.003678842059878877,0.020413642719234064,,,,
PGF,-0.09109995433677467,0.008128668174597726,-0.01669673204175353,0.031169706033391285,-0.0027093896209406175,-0.01977794510045701,0.08148664254796771,0.13318950655721065,-0.03262239071457867,0.06301475356420176,-0.04584929923759803,0.10959782857401383,-0.029927085523643353,0.08533451480004971,0.040057045429796614,0.05700906350659215,-0.006271815234845707,0.036499801791891995,0.05293243924286125,0.05725174196640527,0.003136481017832187,0.05948431964922274,-0.0017898218029156305
LGALS8,-0.0430557505866002,0.017422685394588685,0.08709955998020583,0.05379743936967694,0.040739201436292886,-0.020584709931844112,0.07142229013027317,0.04689530979852151,-0.05742047390717057,-0.05802001536812953,0.00988752128169794,-0.016797996947583365,0.014933094798951127,-0.016023210949942506,0.0072814978766527665,0.03599222335937956,0.012895339089930883,0.0013760550302127654,0.02437964550768219,0.007795212428175059,0.013251217521878803,0.07631032914997905,0.005894453383272418
DKK3,0.03757414864322355,0.007898370443586997,-0.03670522407661261,-0.016347510142700777,-0.028099586548496883,-0.11537669112691577,0.01747115480549947,-0.12102340784212055,-0.03324072160837392,-0.004001197913199564,-0.052280628211145284,0.02513830837099186,0.021621061515628898,0.0640150926468261,0.005797488985994197,0.043610972021001886,-0.054222655035697565,-0.04883947337749896,-0.02445568168948394,0.13104872337757137,0.023334581950861914,0.012746956518471596,-0.09386027825828971
COL16A1,-0.09513671511137606,-0.018543308213929476,0.028283578309728663,0.027691260982885414,0.03067286941549892,-0.12853197009363082,-0.004989678426089442,0.06683439933438731,-0.05359667113727169,-0.04646328442012934,-0.0025818599369634293,0.07162912723850169,-0.028504301833383518,0.0144880767217424,-0.054030546604641044,0.05319079690192051,0.029856984623528187,-0.04471699964037788,-0.0309066375524718,0.009110928972162442,-0.0936784927469963,0.1118019867690156,-0.025979281722188306
TPH1,0.08848621442232592,-0.03475027629503079,-0.018424666654371865,,-0.00030552007761162653,-0.023842467140374007,-0.017852461944978578,0.09960967647402988,0.01355739844560858,,,,0.043109914110011666,,-0.04577037360775619,,-0.022963140636978453,-0.015539127267744453,0.0760217420397809,,0.024644163223691604,0.07854903258136806,-0.033019416131920394
TNC,0.01033962437072025,0.06257610817107387,0.016766209925059842,-0.011209080608175834,0.004647659708136661,0.040689520403714374,-0.0010956618545293606,0.21253777215322966,0.02913786208402394,-0.005126686646973864,-0.021920431335896013,-0.0954749690951477,4.381350015106461e-05,0.048548509026690896,-0.12955451232065465,0.06524201846307784,-0.02818959976416982,-0.04039302912134885,-0.03761760566166961,-0.031995206417220284,0.0881805146426219,0.07434020585921047,-0.07244833392231581
TNFSF9,-0.022576623046991144,0.046140676657959796,0.06674201015245501,-0.014103407523790338,-0.036872916918165514,-0.029387580282674006,0.05970048692030603,-0.03390109604112641,-0.012109882640496462,0.021042330746723487,0.01502719089961132,-0.009641720375044566,0.02018997402013941,,,0.011475241610509852,0.025699737870976028,-0.03889793285666004,-0.030768065510287886,0.02172660679083122,0.04237724402895338,-0.06215316079711161,0.13880693478051445
C4A,,,,-0.015594999305531576,,-0.020115018204539155,,,-0.021862163975444684,,-0.021448562851997817,0.006938166796874854,-0.005610811422412364,,0.06486322449026488,,-0.020202769494649112,,0.02825355626986774,-0.04185792207752081,-0.05508595743234037,,
CNTN2,0.10415095080008971,-0.00767548551203313,0.016224054970112114,0.036489796262621145,0.021075519833713693,-0.006727584553765694,-0.04176479122076707,-0.047315569367002826,0.03942208235537778,0.11235055421864089,0.007289955694441382,-0.026496387040212198,0.008483707967903771,0.022981116333050316,0.030672025749526544,-0.08144060303340321,0.026954591107286305,-0.010498968847736219,0.0018446143290127268,-0.05342937280721391,0.10013781928508961,0.06162997513726322,0.03974523168166592
F7,,,-0.017974650925782924,,,,-0.015504914142466025,-0.02560092073135297,,,,-0.022813775684392006,,,,,0.04005006393687174,,0.06345695673937225,,,-0.008865578658464997,
LUM,-0.09209741795064062,-0.04066348525514876,0.0228676693374805,-0.02299245657786371,0.09120980784506018,-0.03092012580215213,0.0075920804443366414,0.1290728742115122,-0.01694285505472496,-0.0011948589687553188,0.01646414933873386,-0.0483393799227353,0.0036568242417597224,0.08482729545512227,0.05443669124532624,0.11162572601485728,-0.025256655728232984,-0.0026027877663867705,0.020912452002035627,-0.029785490661538325,-0.04029409343320683,0.015001689681869256,
IZUMO1,-0.0004888608736593589,,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.0163072948950028,-0.024403404095680866,,0.006921428567830224,,,,-0.021934260170241242,-0.026139932909697204,,,,,,-0.02140383817841132,0.053424686165432014,-0.010652564179446376,,0.021550433384512666,0.016857496856353623,
APOC1,0.1162392322666659,-0.023108697624164124,0.057076038303732396,0.04674513598818196,-0.02687088248990145,0.0304609815847958,-0.014690064002448521,0.1886335743484034,-0.017396261439161977,0.08729098175618323,0.022141800556707402,0.06865365041043602,-0.02642292801214883,0.0323612335466254,0.03431963006905542,0.023272919954567466,0.03658566591812387,0.08289127925976923,0.003915726547416877,-0.06400659551660395,-0.019272615478729983,0.07529934285985683,-0.17403810597047412
PKM,0.036436596258635226,-0.027230627155384275,0.0100399225377522,0.005226871014576069,0.07207604777450757,0.06099149823805388,0.005701291059815162,0.13856947637751404,0.0027468972068836906,-0.039670825147708345,0.01433263025314359,-0.00952540146053645,-0.007160550654689621,-0.12668122890181296,-0.02436294649313294,0.03498457993235808,-0.0192240235102889,-0.008797093809395461,-0.07168172916309214,0.1441709893475026,0.10395092018906917,0.03200823432934218,-0.006662296029586799
TNF,,0.06338162276684686,-0.041943229443158064,0.04137719704946526,,0.06370195024402489,-0.03809122761873771,0.014250545357282693,0.016274572754518324,0.055585825503516886,-0.01186377840796548,0.025532866220254736,0.022101165863156136,-0.056945973997659424,0.009855454244766183,-0.04029914299874851,0.08966676195940347,0.07293531812810876,,,0.013609611585921227,-0.018411878096868305,0.058457022638295296
GNAS,-0.10041763397028548,-0.03669012934726112,-0.06813747986072312,-0.0026100850573197833,-0.03705497416982967,-0.13477598318098089,0.009483736266665176,-0.13514664761567477,-0.030191064085550976,0.0387446075211299,0.021740092406422388,-0.10298445370238585,-0.018753975127336512,-0.07083692042156807,-0.10761645786659385,0.05771712836141359,0.027192053204563058,-0.00925206128902468,0.011629772425141212,0.03900996132369739,0.07035260199231545,0.019652846942501457,0.07754909870108288
BMP8B,-0.04230985918163466,0.0733712302441129,0.0039022714047402293,0.019202318521964912,-0.016486138706687782,-0.02597956973869708,0.01497112972995647,0.05249334562054762,0.03796799693364585,-0.016874243311640287,-0.023687207531054643,-0.022785056224927443,-0.022232424586139013,0.08150259829572934,-0.027492539266984785,-0.008817420992693078,0.025121005496491603,-0.04126169953772013,0.04381803480654782,-0.06351929042478195,0.05124447149706296,-0.0011104282396258334,-0.022846699131211023
LIPH,,0.1334409505867518,0.019484644245510403,,0.020366012864965942,-0.02548308830526363,,,-0.002056629883338382,,,,,,-0.0714804818016484,,0.04923721697778226,0.03775158839302036,-0.02261271713806902,,0.01420386798569429,0.06946148250640682,
CCL28,,0.10710977532116536,0.02769704575504709,,,,-0.02235108255244317,,0.04363251066699195,-0.019958666714664466,-0.02664244522102153,,0.049364690379444964,,0.017010260628689988,,,,,,-0.0317634688226293,-0.027089037171391127,
PTPN11,0.04227038675138957,-0.0001994635734087651,-0.004514278455807348,0.021089195508459134,-0.028614933384856697,-0.024305214633250256,-0.020195428444120266,0.025551163341013147,0.0018385402583288146,0.01697764765336844,0.04566241031887129,0.024345377138418705,0.007908596342565615,0.021900451019254426,0.0908477857316411,-0.056080910341175134,-0.007390371617811025,0.033230134329965744,-0.0005647379669001377,0.07627361485548839,-0.03068446880826153,-0.003879857878218165,-0.04186152150009216
ADAM12,0.054516052803051954,0.031007937897433266,0.07642283766812216,-0.018570630226768324,0.01483019842339086,-0.014500725909561443,0.04748939761717435,0.06242027604254124,0.036788378480853125,-0.019288810640440336,-0.03383809687272039,-0.008166588648968432,0.016767737263944617,0.005706258606093182,-0.02016080364654395,0.08492171439383342,-0.022368151032497376,-0.02167187073359615,-0.02961226307016972,-0.04634107658454013,0.010534800702582113,-0.029346817785614317,
EPO,,0.03839290786144363,0.01652592664313891,,,-0.02597957046615239,,,-0.018442083475978244,,,-0.020743165178699164,0.03139339528186376,,,0.05461516569436954,0.010635533221145617,-0.03128097028736634,-0.025085702268145122,,0.018575753792719214,,
EDN3,0.0309465534105924,0.11135611624544756,0.05441929745053779,0.02528560948746003,-0.008877802641170447,0.02203311750563375,-0.022238623082629583,-0.03690749506285117,-0.01892087701895908,-0.03550215782795951,-0.03191879744363773,,-0.024939737092391154,,,-0.02520381150307701,0.04024037703650244,0.005842187261564238,-0.00333634687596151,,-0.019116526878375468,-0.0414289012081256,0.07714551048613814
CCL22,,,,-0.019715816866516456,,,,,0.016907730099069162,,,,,,,,-0.05240401849206537,0.019468460388534347,0.04626597746393992,-0.03660688841640424,-0.03491105164164046,,
CCL2,0.2259270826189092,0.03604082386699387,0.01655209416011878,-0.05466959067070925,0.06732697911958484,0.062315715071194544,0.08565219799508264,0.08547237531575544,0.02757578954086504,-0.025204196241598305,-0.0520497470709677,0.08190048575762297,-0.02270561640832026,0.08570415265274951,-0.010432082081327149,0.028978196112761243,-0.09579522991977578,-0.044614141186620035,-0.06547411281379927,-0.026236563258513035,0.06378832730670245,-0.01358594245090976,-0.022818217396890213
DSCAM,0.022617472702971392,0.035020670434518265,0.044328659056932306,0.05365403703226829,-0.01748821977694124,-0.027252328331367565,0.06721605882082224,-0.011891351519368196,0.020866648981818066,0.013754247896697196,-0.02967773370728566,0.0329319789003884,0.005380055927262293,0.056256326859939906,-0.04111709607660887,-0.04155155188298245,0.07274043970164303,0.006646689533890402,-0.036928848013992356,-0.027135107477746497,0.11338297831660878,0.03345033458485779,0.0015551341828989526
GPHA2,,,-0.020535222136417668,,,,,,,,,,,,,,,,,,,,
ANG,0.018973584221708327,0.05183804524583954,0.028387191882494427,0.007940878594939672,-0.06390809926533687,0.13826535041577387,0.005112970210281237,0.0910771298484594,0.016906371713330703,-0.028214662225121787,0.013460850498574865,0.01779909878116441,0.045510934676715985,0.130930490829558,-0.00930756382614996,0.07417330075657164,0.009723045320259211,0.0447054577495322,-0.019815380718935953,0.09064551456047192,0.022329657540130842,0.04743866607277209,
FBLN2,-0.029728466777583888,-0.021942855103256585,0.017767274731017885,0.03209158831311181,0.06521318784131917,0.029167945088770027,-0.008630507770544476,-0.0004099609136187579,-0.020822693772778005,-0.07140129625023887,0.021165751205043066,0.010258586836666124,0.02182669189466188,0.020303415453054932,-0.01993304889437297,0.026042259353751224,0.019820525593303665,0.03947609692097582,0.046829840373246286,-0.04634107203287787,-0.07141681642006016,-0.054450179094631075,-0.0337809433544698
VTN,,0.0005981032332897041,-0.024437861137734485,,-0.027720668826780818,0.0045614985771042435,0.06643425094962609,-0.034257527984401306,-0.0017974690295220004,-0.02661423156369012,,,0.012386462620168997,-0.0409428086389319,0.06366121520887752,,-0.015561265558837656,0.014887586403520725,-0.03248259862039088,,0.02902594309385242,-0.018429392024857053,
VEGFA,-0.011095232136292045,0.019704171322817442,0.03231567209169803,-0.004750847189251011,-0.09248471358857573,0.09728550479790078,0.000703045488967295,0.09029239016045595,0.021976713292276143,-0.015285546231916112,0.029040867666763875,-0.10722220564499291,0.036962526557543396,0.049431210912637906,-0.025399140395001664,0.04795632188686016,-0.07586721825198783,-0.036801992699913834,-0.02124888096490274,0.021549564108749645,0.07135714388560974,0.00018479211522495924,0.11355763705250818
F10,,,,0.0067041062907024565,,,0.019685287008692407,0.02408125042785898,0.007487105615561641,-0.026555459333710722,-0.029269145388185744,0.05377094465323412,,-0.026136968641004944,,,,-0.03228379934060236,-0.04344681899299915,-0.028893863275483694,-0.020219682773865873,0.017356761895512697,
SERPINA1,-0.03017788438047839,-0.003587933370831927,0.06961291360771125,0.04205686860033095,0.01194871584250176,0.025973758424503772,-0.0054478238248558295,0.16214642396696183,0.01784017632079107,-0.04597977210064288,0.004034984698543326,0.0032373828880020656,0.02830898721661135,0.006621756105073066,0.019602247982699647,0.012018524828099376,-0.06019206858008881,0.04252721318742836,-0.018504925225696016,0.03611634507743502,-0.026973063956323377,0.06063268394992677,-0.09424584629976217
VWF,-0.06764119035842019,-0.01148435062617119,0.03131605076271847,0.015502192172883435,0.037703027992248485,-0.06693075192602252,0.0042571609487868705,0.09870128074450381,-0.00948338313040898,0.01736928300929656,-0.037940582223574146,0.05256046982371789,-0.018911146998130547,0.1345348405162888,0.02260820016277346,0.026322141561011765,-0.023128231584920524,-0.030544892350657937,0.05212669947319232,-0.02896576960884085,-0.07187779980090836,0.01394780593496236,0.019048893873323227
GDNF,,,-0.028854355499365745,,0.03166792382183362,-0.007426833518028816,0.04063694487610957,,,,,-0.04016418958928455,-0.01136052836250638,,,-0.028088943950596808,-0.011541936813005131,-0.05335652901344965,0.031074667728406346,,,,-0.02237679363176156
VASP,0.03438241760193374,0.02775518995688089,0.03520805272627249,0.056722782734116246,0.036525712513321804,-0.0033049169406581154,0.004564420258655696,0.1690834506606629,0.018858167133606114,-0.049921457498216394,0.000559837178864445,0.03718792866750686,0.018832842840548435,-0.0029353434829197723,0.0385807131290096,0.07022714142074228,-0.10135907422977668,-0.05086837341786712,-0.009583557931020635,0.05746415587616767,0.031961419902518245,-0.024488559765276016,0.13504925487828542
ADAM15,-0.02998367004514198,0.009622803092825262,0.01800309680868018,0.03060168368835293,0.054420294783756235,-0.04597392412828634,-0.010312790472244858,0.05995642952548665,0.014751920450995121,0.005905887484293148,-0.029253587987630336,0.027591643707028497,-0.03911070136821339,-0.02626992682330366,0.03132811213027296,0.06591512664010397,0.03779781409154832,0.009700444917581619,-0.054649168958381206,0.014152405325502377,0.048593883191995285,0.04531742318594841,-0.06845996800019448
WNT2,,-0.010210829525318666,-0.010085822391509035,,-0.012259813258850812,,-0.029377881913026718,-0.05329248215119906,,-0.022644604250162775,0.04310730399056925,,-0.02310152115946405,,-0.09546772037850237,,-0.021356744935584187,0.018750785589902827,-0.030120993765707656,,-0.0014153316921901083,-0.004955783855040053,
CALCB,,-0.03175515796452146,,-0.02852366284372377,0.005708072329994813,,-0.01809537408289874,-0.028299753288323296,,,-0.02020093569737512,,,,,,0.013722928380688454,-0.03959116103763959,-0.039184958154406674,,,0.04530505231467252,
OLFM2,0.0468104949984924,0.053613633365733465,-0.01966655582890787,0.008404181522126615,0.0010074578546705921,-0.08638090421365782,-0.004661925399842612,-0.021780484272566222,-0.02204537050318837,-0.07148575043482697,0.05089117843230315,0.07627120810636742,0.0030998604101345234,0.012832936728211541,-0.0856264050017568,0.009331681514471623,0.04710047411946652,0.0062530831108247205,0.02143470850616608,-0.030979758083773793,0.07425731697392968,0.025924150846383158,-0.019400461945032994
