,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
GDF11,-0.03618435118788117,0.04206616528541761,0.07566017844135564,-0.01650061733955473,0.07095149403300323,0.031871556014874236,-0.015087835434925187,-0.12893382370381465,-0.0999240782497606,0.015958827619241174,0.07724556228577016,0.039915997226383566,-0.030564031060393352,0.022562658581099262,-0.03446902456003757,0.011213503741047844,0.07985697143778804,-0.007708303918469559,-0.053420585164874794
IL24,,,,,,,,,,,,,,,,,,-0.03601709932313802,
SORBS1,-0.0010307697114351237,0.12351290985440236,0.009765852406110729,-0.03099230502862812,0.037174682167766496,0.03732635870565613,-0.015528491456774247,0.03253322787321976,-0.043584101481430174,0.03449995197560369,0.015507890839175016,-0.07747798519849967,0.05949159718444973,-0.0243274147550209,0.057021154356274945,-0.007069762400935873,-0.02287555231326175,0.10611985970694421,0.04678859532459398
DLL1,0.05092374813634914,0.08901882994624391,0.07685148307169519,0.07269804902911822,0.07446307204361428,0.013423628398810322,0.13618480301550578,-0.08544739200041544,-0.04647689449319935,0.07383026338311541,0.0069409834715490224,-0.01978313764108054,-0.051807390418487496,0.03983637674528317,0.09056084826515463,-0.0006628422447120274,0.060696301650321256,0.048823755254726035,-0.0015102878431400464
TLN1,0.04917725606710943,0.046578611454944525,0.026695223015084386,-0.041062884671243575,-0.052002161543010794,-0.004506406317899342,-0.0227485360009485,-0.033151829928959514,-0.23891868000265543,-0.03769218968413006,-0.004202856823088356,-0.05594456057214635,-0.04397709681169842,0.022937600534673207,-0.02564516131677867,0.017083226597213293,0.07364483022577452,0.010211311510089699,-0.03082513215523686
COL2A1,0.10245726401421831,0.03522318167601077,0.039368720565940825,,,,0.018926403281173232,0.011556137411640327,-0.04508337985676227,,,,0.00016354446961163832,,,-0.030622649565614505,,0.004891006915047311,
SHH,,,,,,0.0111973902329535,0.03773480070299013,-0.03310864226668749,0.009592647561823571,-0.023174726319890853,-0.0008668033110628954,,0.002304707144528521,,0.0808573057977589,0.04402665737206048,,-0.007960024269325143,
PON2,0.042090667337735345,0.014009743668925009,0.1459096921659499,0.16102108812140747,0.044764426052696774,0.03310212043734167,0.007469967410750477,0.06903540750272451,-0.23344651173047312,-0.01397342017735786,0.019488042324535562,0.08166026351486126,-0.047578140325305,0.01579111621621738,0.023797651608601922,-0.03631811911723694,0.05722116506243892,0.027575975852082775,0.002082832372818661
ICAM5,,0.11059794032598463,0.0268881891118902,0.10684544792499145,0.03799803155350135,-0.02125312940521432,0.024810617607480708,0.13266153074254938,0.14825757193074976,0.03586082820611416,0.00034655830391763933,0.0851819453083215,0.0156829276985736,,,-0.003988662601873762,-0.0010492611066218313,0.10976010538585133,0.1522086350574778
HPX,0.06735484968202586,-0.04384811914792764,0.022994336726917135,,0.02827972468868599,0.034812147468331056,0.04598053935513038,0.02488691283784767,-0.03789397056278246,-0.05046311059898162,0.0010817898394135687,,0.025074101447546206,0.04819133795737657,0.027364659130955336,-0.01039525010810611,,-0.04791516237726577,
SFRP2,,0.08651374024073298,-0.003961141006827803,,,0.04282074599342314,,0.05865495805979595,-0.03598072776076458,-0.0280003891112079,0.04131340872335499,-0.0819638403422194,0.058596717308688206,,0.05324983391315959,-0.02741714094709312,0.09338019622384451,0.09038596024137964,0.027229949750820617
CFC1,,,,,,,,0.04419157149112856,,-0.004604194158536717,,-0.010390271877721985,,,,,,0.07880852893625495,
CD70,,,-0.034052781332344906,,,0.03079986956104498,,,,-0.055453591379604636,,,,-0.0366691950964007,,0.058793944836817075,,-0.07470253705754241,
HP,0.016635074432166035,0.14128500249780634,0.019090519836258625,,0.0703094450080902,-0.007126285111422404,0.08205033380325241,,-0.11011393020354893,-0.03375643102027801,0.08123629672264569,-0.07184178187019317,-0.01770644058139372,0.00779769243578653,0.003176849382711478,-0.04072951620405506,,0.042018823742860964,
CXCL2,-0.020993494686257448,-0.007478980027373097,0.0431249988971044,0.01514513601200948,-0.026737216318749972,-0.05227125768451621,-0.017422543054606457,-0.002123465718633658,-0.054243246775768035,-0.11415788628059932,0.07155897952590126,-0.06736637732355538,-0.03473101855921106,-0.0612292020861935,-0.037913577392151926,0.009490517107070343,0.015413392389041634,-0.05623635667562335,0.027188444768138628
NPPB,,,-0.02789607019327854,,-0.03144590450449536,-0.03871875364552284,,,,-0.008031967821528147,,,0.009071830798269776,,,0.045257403515263944,,,
CCK,0.012076227884943365,0.22415817408118008,0.13918021952323584,0.06109966820320124,-0.016974039938378146,0.026305697533622417,0.10197176380463682,0.20778844486691375,0.27988337689735476,0.14167020197369318,0.09083717609878218,0.09888642041653756,0.14058290978589,,0.04037466244169547,0.06357164267049979,-0.05757377805654041,0.11842084605744753,0.07430143932201883
SEMA6A,0.003878734278937982,0.07417795816529561,0.08816255141926344,0.03864275434561781,0.07477106600837759,-0.00925288029443229,0.0004841323131300865,-0.0716643571569939,-0.23809189614756346,0.005326578142158372,0.03867845741606684,-0.049960758928738004,-0.0899448891540325,-0.11045244992866,-0.06354910099854644,0.06462824597703024,-0.04347831713652623,0.029914294010853014,0.09580745056615295
IRAK4,0.06397546046898354,0.021344811137016924,-0.013878292360302842,0.043002060866853875,-0.02085902644780386,0.02051560196422461,-0.029697675330838263,0.007942021368825006,-0.15717643130472791,-0.03318450570283012,-0.004229242400095358,-0.08024285448255271,-0.02078809528383764,-0.02674430454461475,0.05546507541413455,-0.02747344982678373,0.04134851184811318,0.0004905300640828899,0.020433803393502446
GSTP1,0.02803129756767352,0.010100516285826297,0.12913986180312367,0.011260891320928007,-0.02980658676998565,0.03363524370670775,-0.006881203798098424,-0.09320055421193603,-0.24072989937286393,0.03540194398755265,0.013232008650866132,-0.061729969418730886,-0.05502305373363712,0.005780559860023264,0.009855683106571027,-0.021715752830191618,-0.01465455367283097,-0.017198225769780907,-0.008960510471427745
VCAM1,0.03179164820037601,-0.027581687412427565,0.03841052224057325,-0.04023092269146983,-0.05487055875793457,0.048468994520501,-0.07306253456077932,-0.03391476935333525,-0.2248482141616552,0.06853587410686308,-0.06841099068271635,-0.015299963849735951,-0.016109515764242337,-0.09624146703817572,-0.04342807782218957,0.06955825346122309,0.05816767013303683,0.058434643123483156,-0.052044538726546484
NXPH3,0.0010785511107830612,-0.10416686063051188,-0.014618104615244742,0.0583496545123178,0.015763357821592418,-0.07083228967485676,-0.0547145531944735,-0.024806913951298727,-0.07406185022555367,-0.0030648942452694916,-0.022871815746784825,0.004404391039802729,-0.044431862436342257,0.01742556655476915,-0.016672310842426406,-0.026917715456393775,0.009910331395842199,0.01538798044972725,-0.007617439676413179
MTMR4,0.09606508040309056,0.019308321176461564,0.049655785858878226,-0.08121202669471121,0.028037296351732157,0.04433303901568326,0.0007916675235562925,-0.027246732534842406,-0.02594964084190484,-0.004590721648879049,-0.012638298620255402,-0.01702340772388887,0.0002807581058426427,0.022441546964339316,0.023103378555573196,-0.016540514060617302,-0.08549461684554668,0.007248815328781691,-0.016058371144428756
LAMC2,,-0.030462092993352355,-0.015099213408676261,,,0.005469671062680239,,0.0032706942092014277,,-0.020289384262362313,,,,-0.007221251164624014,0.028720348135086917,-0.01410955839570963,,-0.044673329566645825,
IL10,0.0015213589297625601,-0.00047030185623954575,-0.03699832461249944,-0.015192055819631189,0.08485740782521334,-0.013992835939473727,0.06208833840084654,,-0.059159460400388185,-0.03811407956244236,,-0.11997913980920263,-0.02021362578769072,-0.01772755582983927,0.023991350566125745,-0.03513568694638274,,-0.039789695451383396,
SEMA4D,0.012500231089479587,0.1513791258055855,0.00944919546561393,-0.038609769660428866,0.05442543608393608,0.0392429057541064,0.009739448068263134,-0.09133840765102742,0.04950407983207171,0.022705836120280487,0.09031323591064329,0.06933706225324035,0.022572900359230482,-0.0460432173284283,0.023300614189897866,-0.0106517241690178,0.05854133024866916,0.07268871573069713,0.10458913967481023
TRH,-0.018321908476811494,0.18105276601142972,0.017340726436695566,,0.1230480539648141,-0.01543459986851835,0.05181907629993058,-0.06261333707943334,0.0011574567308624442,-0.032354361086704204,,-0.023780518531157136,0.024444370239872306,,-0.025306919888732175,-0.037390726119654515,-0.05156042681096881,0.023349179062523717,
SEMA6D,-0.03421688770710687,0.034790708692875635,0.0021729205111711736,0.014879439618809175,0.133421631483128,-0.04772169526579055,0.0585263454902957,-0.07486328788624799,-0.03521897079258989,0.007143994468045252,-0.02797653948264734,0.09633121113091235,-0.06833873958456009,0.022215186669303257,-0.02824011834620546,0.06877428965075161,0.0832770044553925,-0.04526758093948318,0.09211519212800479
CEL,,,,,-0.028556333664205288,,0.012465402884196099,,,,,,,-0.03041756295342337,0.0031553678390847614,-0.03571722912523792,,0.03060376736823916,
PDCD1LG2,0.034129034562733376,-0.034524296359695124,0.006179409931089035,-0.04623208888004656,-0.02005741404421925,0.07425955746487926,0.049139133063281756,-0.03007207291270313,-0.05878391864959842,0.018176706789108894,0.006860353951870624,-0.03170954671894381,0.004676993590721424,-0.03873248568479991,0.06022131285588833,0.023601275012963698,,-0.0050657780818111064,
SPINT1,-0.014789921051266827,0.004271836309932576,0.010073840563300253,-0.08988628136443068,-0.01912081901590963,0.04132336763700867,-0.0013830886633910576,-0.017355384420760806,-0.0622409226688551,0.04201791189806661,0.049771769304340255,-0.05982618973500026,0.10807802711570601,0.08922603719565043,-0.03552059025402758,-0.04272689449271914,,-0.052909820965248086,
CTHRC1,-0.008532484809458268,0.049573026551132285,-0.029298595065588545,0.03285479152036543,0.059278370980563384,0.02218840778072425,0.030367455141078883,-0.14866671635012807,-0.1534755570103781,-0.05264763976922784,0.023720295439365182,-0.06279499108672733,-0.0318776165823013,0.09413262258584026,0.019858577246800475,0.03414490765658492,,0.017168392420437124,-0.06273527397618782
PODXL,0.005547826113811891,0.04758627341633095,0.0596863031339664,0.059418158701348256,0.0443759624318937,-0.0035237013101837513,0.007763182824824032,-0.05674959083460487,-0.21375395647064308,-0.07986548941653993,0.018842106825773076,0.06055511004218599,0.03694653029700446,0.038686758867205316,0.036953874149111776,-0.03685417086432789,-0.007090094367634644,0.005669896551840517,-0.08933609468074838
JAM3,0.08593971371274811,-0.04923360538888986,-0.05218781687325843,-0.03564151899163003,0.04606503131097451,0.03804576411605892,-0.020190973487949362,-0.12320228141895896,-0.24389675585550225,-0.031796355089640724,-0.028924281564710014,-0.025817946779753125,-0.10860823810348555,-0.031982244286308935,-0.013763183457482068,0.03779513422920287,-0.0774114669342587,0.006993326647295619,0.022917720187449274
TGFB2,0.03504045231687431,0.0970935181051109,0.07632428770122561,-0.01935866245845368,-0.04042076831960375,0.07877214257991165,0.09816731289846582,0.031828538971393344,-0.20661855047702152,0.026307656405983704,-0.011899774963731624,-0.00940037878034263,0.04130599422842247,-0.07750330127335492,0.011663418555637416,0.0031010663610341626,0.04540498929487402,0.06095514099980233,-0.002194519089253889
COL18A1,0.004446161689870398,0.03428439007186593,0.04329920373163424,0.016578783387654828,0.051261062632052344,-0.021965288138305512,0.05842840393530327,-0.06525764901525126,-0.1627508653552225,-0.03858818876672433,0.028357125144682863,-0.2089694651891578,-0.06122660705893667,0.021836610579948356,-0.03758566763307876,-0.02852783415059697,0.0064638692954388875,0.07328049621414691,0.07152230550136932
NODAL,0.0217072371773416,,0.0022440669500665934,0.014835806120187157,,0.015144917503499913,-0.03534741962317181,0.02875145370263407,-0.1153840231821679,,,,-0.03104440964828132,0.05400024490846419,0.006057970123204573,0.031100414075898326,,0.005314458845888673,
INHBB,0.02155672855276007,-0.05289482924595724,0.005568374864697858,0.01143148578878156,-0.021543331642099685,0.026326508119143544,0.053602542097030394,0.02135171266622876,-0.11964594572404025,-0.005830174115507205,-0.042296622881890414,0.021579323979874544,-0.05167233055545172,0.012175863235378134,0.008578669242068394,0.054413166258445,0.03804763873016709,0.03551439418119405,0.0021993158361064504
LCN1,,,-0.04256989807680721,,,,,,0.027284963716577813,,,,,,,,,0.025808336581852165,
ARF4,0.010348885038658575,-0.1181332077133241,-0.06251385059806942,0.03392446766533412,-0.08825185765235435,-0.015921304168337657,-0.03366044909183934,-0.04106081308345789,-0.09571066464606885,-0.05411075228235853,0.01792988688080631,-0.05735575511338583,-0.0263226080308918,0.07819430516636737,-2.6725452938847337e-05,0.040340814647985904,-0.05338755317906295,-0.030581990389751273,-0.018432114464777473
CXCL14,-0.026082322338441585,0.2213099224168911,0.18841315507012674,-0.04538656170509869,-0.02818234099177005,0.012254750462630682,0.08513057492852526,0.2084559225157088,0.12236189461210917,0.0061423798922747965,0.13862246226414215,-0.03547158151363288,0.1959546976965803,-0.010291730607809978,0.017365833262312436,-0.06833271306885814,-0.027967309020698217,0.13081786996171374,0.038158924720915276
LIF,0.013661370825430435,-0.05896971523959669,-0.07790363741474472,0.02139989035199548,-0.035237979630304964,0.02144970170255292,-0.05062467524399523,-0.05200236336245949,-0.09589351181850883,-0.10561539208588486,0.0014261135354342556,-0.007317053774353487,0.009316512896526552,0.009775283086205153,-0.010833890511274515,-0.05780819471000189,-0.026908016312891997,-0.12939087369231084,
IL17B,,0.09560248270350803,,,-0.026022288068071178,,,,-0.05941340374501118,,,,,-0.026355634403233377,,-0.020073860126132853,,0.017099554721858732,
MMP1,,,-0.028426482735738695,,0.014475586847011451,,-0.04002787757565833,,,,,,,,,-0.01453610506792242,,-0.03603745972253693,
MATN1,,-0.0286877637866432,0.0726982249744576,,-0.016567839874984204,,,0.060838585761987224,0.027334584093311,-0.008963672572194808,,,-0.018386193392873024,0.08830023269787245,0.07208704534565646,-0.020688267890301447,,-0.02321848454714713,
ADAM28,0.013400662714560634,0.06592941060048019,-0.0379657571574923,-0.08601714079189893,0.05845114953806623,0.006690110044040781,0.010386118083428108,-0.00027278967737935314,-0.11681878058055635,-0.011000018935915401,0.03928582111685864,0.03428123408172448,-0.049930335512915196,0.0531650720760217,0.0026805216481107135,-0.0278237527748561,0.0437996706250262,-0.025924604086835036,-0.02310198321857638
TCN2,0.022322501094085758,-0.05248250726455527,0.08017454998778215,-0.03819807858045148,-0.018258325037399704,-0.05891353836262904,0.011812042859900998,0.06685773688794824,-0.15084222769323086,-0.04496696902225411,0.003553486796473763,-0.06713804956358979,-0.013743655126763546,0.0308812996904636,-0.038518784036497354,0.029415016338641343,0.0449455826622543,0.08974349083276352,0.032716753767823396
THPO,,,-0.010659788698204269,,,0.06597070960139123,,0.06951772361862955,-0.013943787152436715,0.04594504476818773,0.013784221235107166,0.0508713679020336,0.09434281013643116,0.002618491908365408,,0.02281220595417772,,-0.006622895933072741,
CUBN,0.07170938762767452,-0.11075766039447807,-0.016834175861584106,-0.04158979884038132,0.03995439783262023,0.009675018610599663,0.10641540974801379,-0.025875028280134157,-0.07921504681743756,0.033631437232003576,0.0007531429937748041,0.021299455657744625,-0.03452375103821913,0.028321163531158145,0.05328386131645837,0.04639647832943582,-0.0095158287534732,-0.005576211823118013,
TIMP3,0.011129413720941568,-0.005549384345131897,-0.032024583026371053,0.04097595040757468,0.0637633291271102,0.06288276566378656,0.07402178325502744,0.010036012729594963,-0.11592488788674365,0.01568880197971604,-0.03608822241570971,0.03782598903889962,0.04684444682194295,0.0017667898756830289,-0.016860450987752504,-0.004741203918633218,-0.05573759576688767,0.05211826850721181,0.04730921071933063
