,MGH258,UKF259,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
COL4A5,-0.044516062633002035,-0.011806316706912975,0.06458811686973684,0.009426275530321908,0.0186035700443839,0.05382773203000319,0.0678525194838493,0.0026497853068732863,0.03736089956167519,0.027963273068763367,0.04372504498410699,0.14396842765249412,-0.036613240551872865,-0.011681577811604185,0.12488694351541121,0.12255806629245557,0.054659550469097574
LTBP3,0.032686229818666805,0.00884878747731178,-0.005146790228589187,0.003299563530347951,-0.002038482309517853,-0.03216198926789808,0.049809713445127475,-0.089033300034757,-0.019838188326424613,-0.018505005121362696,-0.02174120869974794,0.026474656498214347,0.024341837373271308,-0.04945379531167077,-0.0076581777965121405,-0.016833291317287377,0.06208027324230837
GNB3,0.06137332849331206,-0.008937950613678716,0.026431696700479936,0.0009504711640738096,-0.0105282644934727,-0.04255624098130045,-0.008555117397717667,0.019767028824251087,0.016829787485427607,-0.020372549333249956,-0.01744111113117911,0.07470076756682195,0.03340653182885847,-0.004407628014915706,,0.12374072150086313,0.05762106126060536
COL6A2,0.03518144261454232,-0.07484933823858116,0.10168356981470555,-0.010663095100598083,-0.008601179674372616,0.002077940746512731,0.05947183596435317,-0.06876124666634485,0.06112981026626861,-0.017220936392301215,-0.0707222640393595,-0.07076867326276824,0.03856787501264421,0.057631884264979436,0.07225980985758093,-0.21054647887519093,-0.02582576103566232
PLG,,,,,,,0.0007773051439810133,,,,,,,,,,
GDF9,-0.023804644680164664,-0.04480051017416966,0.044533383736221996,-0.020913149047047212,-0.023872603384804122,,0.0025285157952311243,-0.03389304275852657,-0.03700527575213774,-0.043660691901885325,0.008895895425743826,0.10362214494042848,-0.01279059696817361,-0.021738542891850905,,0.08905759667375807,-0.014760576652888798
NCAM1,0.022298998552323125,0.022682274847388207,-0.02091168688004139,0.012378195942626699,0.011401907629342747,-0.08991226521247588,-0.01669516791282771,-0.03748306691834664,0.008924761805982399,-0.0014676028356993603,0.007765662157718352,-0.0015703903662182858,-0.0076489778450580794,-0.04993843193432824,-0.04811303708804634,0.16406408413659854,-0.07678632389758121
APOC2,-0.022234727694087544,0.02799443846183352,0.05561862806768182,-0.008307123458635707,-0.025111994217024803,0.08904202739598009,0.011392714701860499,0.026450680271163002,0.0676387374872158,0.05286422876242903,-0.06992287170723865,-0.043517848624423545,-0.013952773815534645,-0.024184729352009895,0.11369446467232563,0.10932823222096932,-0.01158210391874535
BST2,0.0802446672861704,0.0705737021154256,0.14094441926705692,-0.024550812174537535,-0.012369430662888948,0.05059699980690099,0.06305753954277486,-0.04360487343109452,-0.010672325752561591,-0.07322871953922193,-0.04104990188734521,0.01117402766726472,0.019480207304176538,0.035673865562327677,0.11601679207857868,0.02838066380589399,-0.053272780701011845
COL5A1,0.018993002396096234,-0.06069675020752309,0.06120110777116281,0.004073698998361359,-0.028755189007934775,0.05546626451494946,0.015523923227172814,-0.0990286117170612,0.0022042979191786074,0.0065859530119104625,-0.12083665885472031,-0.10698600321339517,0.0950790099568019,0.014534132182731951,0.0064633269910671825,-0.15886458390526034,0.029026770691322434
CALM3,0.04966398275368632,0.049033427455506214,-0.08876094128282407,-0.021736943866251156,0.02239225289210092,-0.05467322456849014,-0.027625543466871873,0.03987899450903817,-0.060146729032099805,0.07414638092452151,0.061255901759333875,0.1108168581173944,-0.014748031945770759,-0.009039245428114602,-0.11521199164808431,0.0005386178244655855,-0.06605695389296118
THBS2,0.04524029249255254,0.01743985748899245,0.02818513439113973,0.004084212424090864,-0.027409201018526577,0.06500978886124495,0.014191296437606742,0.026281845843228357,0.05357451677025865,0.007676888765842906,0.03203445011979825,0.010697849108318868,-0.03724995825538571,0.0624505904623669,0.019832684544633467,-0.04263299720610803,0.03965871077982117
SERPINE2,0.029865791818858452,0.00021114247053015723,0.04476107011413287,-0.011702646476559296,-0.02591204809011549,0.036173722733066294,0.01779112503968764,-0.0429570712358059,-0.003028098216865778,-0.0022561400389464357,-0.028729636096482603,-0.12969525447038333,0.031463063994434694,-0.019472410236087038,0.030991463899742316,0.12043888020085985,0.00987692547139656
EFNB2,0.041847281453895706,0.026976707744957883,0.05134753376846754,0.0032520552810720157,-0.047904786432741764,0.056062882506255005,0.018910987262741298,-0.0001819489996962354,-0.03138329570146106,-0.05611517906462215,0.030385269025185225,0.009230616284595962,0.09814195855063935,-0.009359780791507025,0.0432813143244088,-0.047163148451966674,0.06589591203676472
PROK1,,0.02415535580160043,,-0.02046836878474947,,,,,,,0.021278274044149694,0.06560189859249008,0.08845557752178461,-0.021922009478657866,,,-0.02892318138843871
LACRT,,,,,0.017073256203271273,,,,,,,,,,,,
MMP9,0.03789334922311793,-0.05166029510290076,0.1314288543665553,0.058241637577105015,,-0.03738990563117773,0.03252839220670197,-0.036748619022273825,0.017028819235155798,-0.023326749452232707,0.011438701800499473,0.012449670746962387,0.07880215338881168,0.0631411685890822,,-0.13556821865393665,-0.09065032419104893
DMP1,,,,,,,,-0.03012462582435361,,,,,,,,,-0.024538448223867637
NPPA,0.0204639309368794,-0.015719568406857853,0.0031365574291845077,-0.007764090964130436,-0.03294211068308305,-0.003163458669408985,-0.04907051765989271,0.07957320103520295,-0.06589855494609766,0.08193026505568186,0.07273570035368651,0.08604301942223974,0.06361921876230106,0.028148021577236622,0.060100710820856,-0.00484404528672548,0.018572700475491134
APOB,,,0.08660859716752937,0.01744070448246204,0.001040625361663163,,,,,0.08156605239980971,,,0.10155521617341795,,,-0.03406412504164773,0.0061803199222589325
C4B,,-0.022293259664535867,,-0.016644738141624413,,,0.020378014188075853,-0.028268063382717073,-0.038712420377187896,,,,0.03841449730869149,0.0306673878594531,0.0921048666897168,-0.03772016589762027,
NTNG2,0.004054758303323694,0.059161440223253564,0.10008822220349956,0.05661519549501875,-0.03569891029194164,-0.01953883399804469,0.026115335784174857,-0.004642890701375243,-0.0008689180826323595,-0.053452928320661786,-0.0331583853737459,0.008675427248938552,-0.0371685082472303,0.033197163013458694,-0.0022736297594792777,0.01755645135216159,-0.024700060570040153
LAMA1,0.0035753410318871233,0.07415955712219084,0.11053558041415992,0.1189299133454593,0.019966437172264064,0.01703212630699044,-0.000392538968429191,-0.024860491850795956,,-0.003625835054843409,0.02985975558353763,0.05872745490375033,-0.037131402690539675,0.05122554415274102,,0.06408913886733338,0.02564676062346967
UCN,-0.0287667945464819,0.054167049677776066,0.006634406984157817,-0.02939380931205774,-0.023032644970652508,-0.001011832552695832,0.09096410034135505,-0.04246426337649505,-0.01594918756900698,0.019886687856938725,0.04674937425948975,0.0392910945140329,-0.0125141503920773,0.0277089221309616,0.16788593294048185,0.08302898544855375,-0.020849498642408006
ARTN,,-0.02217836253376882,-0.006215352721738427,0.05863385231373551,,-0.03221188533369606,-0.02252546468169409,,,0.15673048977878715,-0.005774314912085447,-0.03446104102832848,0.08813956338570486,-0.014603614271128471,,0.0378689179369068,-0.04171123658586272
PDGFD,0.023938234105454276,0.005792779809213166,0.05360094770101758,0.04785447758646543,-0.02422463762986456,0.07901523310021909,0.13565580524874749,-0.00031543035398758475,-0.04012098745672078,-0.057369053585276705,0.051165856919607074,0.12625544965720253,0.09945384995382585,0.018011782982552883,-0.04163687264721938,0.01753460062159717,0.016337396127273557
EDN1,-0.03586212622546026,0.030209702860470564,0.048562286613251085,-0.04167600881931672,-0.010733017149319892,0.043503305494855454,0.08818543565940594,-0.017917281182104786,0.08720613415631687,0.049009204726217594,0.09948383227236364,-0.03256707748384717,0.02426481907504327,0.0003310734660915346,0.15515224020384077,-0.0057326609781480015,-0.047351702195922135
ARPC5,0.0663706449148955,0.0010446289588816405,0.03202438779872005,-0.009552010002487133,-0.03540178212845405,0.02320154202416807,0.002149832661168537,-0.06127742249905174,-0.007090595519302211,-0.03500684342844967,-0.02932030766492482,0.02320119413756982,-0.05710440642759966,0.015221220441413389,0.006537380548731447,-0.13513583269304302,0.01169782110433876
GSTO1,-0.0674079898828528,0.00718093151625579,-0.08225455261180421,0.012130185859906632,-0.00981708973949242,0.07598630239676037,-0.027750566825907073,-0.03579377457185015,0.08408346173876423,-0.059081013654522826,-0.004672515068093663,0.04198497275291492,-0.03303477596985744,0.013557989754695564,0.051965115490110285,-0.060076932448069394,0.03451532921998476
PROK2,,,,,-0.015619595033328755,,,,,,-0.01804095425455389,0.026524587240521185,,,,0.2858243514843924,
SYK,-0.026784442385052117,0.022093307853503788,-0.011345365503861319,-0.021681843515380734,0.07530558243878024,0.05148524402360163,0.028556626537494217,-0.0018526072516342833,0.05482532970374387,0.033056741058362066,-0.046170130058617684,-0.06377886527842316,0.009513260267648732,0.024767681920600346,-0.02121655302312419,0.003334441064473099,0.02533215320227404
CD40LG,,,,,,,,,,,,,,,,-0.03683804730694201,
ST6GAL1,-0.05627607894018701,0.04964171456318658,0.01949395853813492,-0.008575007207258727,0.02107086609881901,0.03576296894635896,0.04254639262310055,-0.007410939010180441,0.06934304040477267,-0.0007846374066647995,0.08141768878778181,0.06486573421019085,-0.023111250417381445,-0.01707138706110116,0.1129724706585519,0.14015869063297642,-0.01753006248511905
WNT3,-0.019417379162661796,0.030445524124355937,-0.019835314255123294,-0.0011324138107713963,0.019992941339758378,0.03435938666463134,-0.0624445296869189,0.06879911248560976,0.13945802075041533,0.0006004195119000093,0.02333059735242326,0.13389536239296038,0.09646501168056539,0.07448740765881122,0.03386858458169977,0.10543462599172197,-0.04600507723375473
HSP90B1,0.051022145240013354,-0.02927388510716601,0.06071682859127721,-0.0614498949974361,0.01582398261636981,0.07006487678597172,0.0026609765986437585,-0.044942753535045156,0.027789615811793518,0.010123547997230257,-0.09898968142350074,-0.13765800240618556,0.0008624403012038374,-0.0028936263972500487,0.07678374851314664,-0.17921632054535566,0.0358029237666643
ZP3,0.04679911684647554,-0.01330532226880377,0.11457618101897474,0.01883907699961055,-0.016261015105448265,-0.0100938621431585,0.07124077873875788,0.0564077050157284,0.03803139284628608,-0.017821883200902014,0.017218294931127212,0.01819724757848085,0.01808910148912222,0.020373208491399793,0.1929350997683683,0.12113511725032523,-0.04055210328925092
ANGPT4,,,,,,,,,,,,,0.06117842571477798,,,,
NRG2,-0.04041348643911373,-0.037683412824687346,-0.025601686479821906,-0.013862340815026008,-0.01275612584481101,0.03753007722759235,-0.013756392050430274,0.009757127307055235,0.07114151492604986,0.12181653198536202,0.009703948166886106,0.0208187124273068,0.025509240397534157,0.013940193484051386,0.01427010562421958,0.09441372674599897,-0.016002642152715043
MELTF,-0.040387126370703325,0.050118517896314954,0.058543144388248446,0.0007253697033746126,0.017685777113808237,0.0283650841499944,-0.016519500634350832,-0.055233896463581726,0.045829850907432135,0.08143358684402396,-0.0018179590702496957,-0.008672363696411165,0.00681979558582537,-0.02981680249169228,0.06258600951315324,0.12193458918923875,0.08114259642910877
NLGN1,-0.0012396615141091628,-0.05323795992821722,0.044225481709693544,0.02994861337658016,-0.022627484973524858,0.0366850389716648,0.044904414807249694,-0.010425074295127781,-0.02874524518004684,-0.0359926268562091,0.031008488990175973,0.026710574399896575,-0.016767437412470616,-0.012902804830327342,0.02917970162707847,0.12485195133557628,0.033844674567482365
SLIT3,-0.028188823302390913,-0.03060435010958617,-0.03365578597867121,0.011251092591678427,0.024906168427640155,-0.05726439277552836,0.006735273133327524,-0.06068087808462842,0.10271152137009698,-0.005200752761834487,0.06420104456945544,0.050358240341935534,-0.01908060203634344,0.04539273904011305,0.009900152961081234,-0.05905691878562012,-0.02793615993787315
CCL8,,-0.025913130001692816,-0.019604360242575117,0.020898891474734536,-0.01467356560029096,0.02980377908884013,-0.021017835023785004,-0.03852103804852052,-0.00710888889238079,-0.03325610124957559,0.017285530183978444,-0.0017756611617964226,,0.020782952163518387,-0.04221625736651991,0.10857762243523467,0.08238591788840303
S100A4,-0.047651200353872866,0.0022915020413401474,0.12065553971617349,0.05748271433690419,0.04575232652913004,0.060194218391018774,0.006740517261829213,-0.04927308056990311,-0.0661188289048416,-0.0016681843337743537,-0.11742786311056559,-0.052867881540111426,0.020616687769653537,0.04895491410773518,0.10862793480010186,-0.07159223163288428,0.037021782764673036
TNFSF13B,0.018269148925447017,0.012627389374512653,0.07961839367881979,-0.03141144237422506,-0.030518501400299027,0.04593734138456328,0.06760097822257295,-0.062252805836111286,-0.01581139326031274,-0.02556749946919579,-0.030319691261902964,-0.006227169415600251,0.05235805493039122,-0.05446739901656167,0.06411542666909628,0.005696765978086498,-0.036157405681426266
HSPG2,0.0307154644688171,-0.043332325097500984,0.09060068445602369,-0.024454598229171138,0.03467690629027017,0.11685976147159712,0.08767384209027305,-0.1090113093399579,0.0753388503875095,0.01385590388725126,0.012703005939133618,-0.00403836449610258,0.10030617630917545,0.049597325595081725,-0.05218450631670095,-0.14471626632622642,-0.019910984210041668
FAM3C,0.0803746037603119,0.008184467195660234,0.04185638522695806,-0.011491395063837891,-0.029135469156706333,-0.013480395246775537,0.0010839284420171627,0.04978623779745361,-0.009220700910419863,0.12575461382149017,-0.033946766644300214,-0.011171870162384231,0.04796944800698573,-0.04614392749560503,0.015242580923602984,0.0448959688976413,0.01944160633260947
FLT3LG,0.06255877017739873,-0.0319044167534489,0.04676623329619358,0.012809267033215088,-0.018374371711066144,-0.05857880580355477,0.07003478599408945,-0.0026734120963506107,-0.02736322730982644,0.06520488839737623,0.05135361054138641,0.08332489864387428,-0.035158693059492964,0.04679925632013595,0.03885263885643602,0.06410412358281511,0.08251325456045794
A2M,-0.10956045640097871,0.01914525470392622,0.06235974982856713,-0.0159191015062067,0.02921309608300096,0.028262102077092177,0.00968972004787145,-0.08767976622411496,0.06675384770901024,-0.023053536189454923,-0.014347880976727956,-0.05059493971271587,0.05300555010438815,0.05638916565677331,0.10574429441110848,-0.13289701350738398,0.027583666869011442
VCL,0.04834932169279247,0.019785268109183064,0.01578215245287706,-0.019478619372999762,-0.014219387441359102,0.037646442785454926,0.08965735654954271,-0.05201602334226542,0.006576374038765975,0.03780734303426868,-0.03308005452829093,-0.0609983722298862,-0.005434943767851519,0.06670224191923996,0.011423194375989246,-0.107045365898086,0.022987657391093447
FGF2,-0.034113557610511276,0.006149360906416967,0.017688592883239408,-0.010963299486675978,-0.014296059632501667,0.001970706593766299,0.010001020419092503,-0.01444631291202111,-0.0361422973689634,-0.03604800844481422,0.03180924778430894,-0.017278832499161692,-0.0755874829723182,-0.024568314793568673,-0.03617818574747015,0.012323212142722332,-0.05072034069432
AGRP,-0.018520244402849904,0.05251824545551755,,-0.015019486687496947,,0.021695844692312186,,-0.0367282013391158,0.11060292893603492,0.0922860689112079,0.0579222008017775,0.005052121299819161,,-0.005131021325995007,,,-0.021588030757241902
CNTN3,,0.06268264574109444,-0.04688630643864872,0.024273756647980677,-0.012354329636233733,-0.042946129633364465,-0.01040731413251868,,,,0.07041830074931224,0.15530935565146198,-0.027576728738511025,0.030261629665772144,-0.04221622346648381,,-0.023990990853302013
