,UKF248,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PON2,-0.013729925927339176,-0.0064549138219656054,0.005468582616735201,-0.04729879378963493,-0.07128234029373405,-0.07867091336915723,-0.0964208838224709,0.035169466197970255,0.12150715736959856,-0.06691664585255244,0.12394513677682321,0.11468573971625118,0.012185045298710846,-0.09357565023506122,-0.01565641288296671,0.1391307427478367,-0.020077465781476754
ICAM5,0.0037604134889056913,0.09550598713600554,0.05141225252829162,-0.027217445238500185,0.0559370457079406,0.13206086947820003,0.007233652420212597,,,,-0.019677811726342698,0.11046349862621582,,0.05710588840422633,0.0844075202718347,-0.017960052649967403,0.08646283888453143
HPX,-0.029855883332097283,-0.03049021904013858,0.02237211938706379,0.02498828822800662,-0.00023225113077144757,,-0.0075643252228321045,-0.018259321817706044,0.1308998429828379,0.04745080086969229,0.032503064035706256,0.00804297298706721,0.046984773311245745,0.006088108054427734,0.016744364696338495,-0.004519157860088067,
SFRP2,-0.033178291122975635,,-0.049965885491608554,-0.015628405324098874,0.009193146283044766,-0.03057281400191501,-0.03482015365367814,0.030581528898736478,-0.04363728834997613,0.005213551719384667,-0.03618399855224388,0.0377153552753777,-0.0214217640406117,-0.05061471388749565,0.002851451029738398,0.06470150909111266,-0.08786509718040764
CFC1,,,0.036850916238379175,,,0.14517634035806137,,,,,,,,,,-0.026740377960801916,
CD70,0.09784869743860265,,,,,,,,,,-0.0171878267482362,-0.00021515866102276416,,-0.007094708756181165,0.045075352523221424,-0.08157864337329263,
HP,0.018864241404526718,0.029139446714948614,,-0.012628729771861996,0.030280129183757228,-0.020481809478137315,-0.06199840374401607,-0.07429170493292256,0.07359931401198606,0.09279581125438023,0.003534437526513324,0.03212563172946071,-0.03522718148241861,0.03148173279221387,-0.039804094349186143,0.001359621880103805,
CXCL2,0.024973123684436535,-0.012098515505313595,-0.008854852920555092,0.0005243631403154225,-0.03391396664330784,-0.06002184485304941,0.0023229606341808274,0.026491996589987656,-0.022601189111323815,,-0.023371052643490365,0.0030514823696456894,0.01780754893028636,0.04200775120688184,0.12181086098637448,-0.06002052289644213,-0.024560423416755135
NPPB,0.05718934372426184,,,,,,-0.022841338498346114,,,,-0.00019080778949575537,0.02689783441316011,,-0.001740573183550554,-0.02699182683043665,,
CCK,-0.0642087107117632,0.10882202786396056,0.07710959882402069,0.00841914842830343,0.11677641896970876,0.27010250776292927,0.19708206931679445,-0.04026438293374454,,0.04934638671636341,0.120795167514977,0.0674423876632176,0.016438195191749893,0.10335756151945759,0.07183548704390016,0.018003111355409926,0.12564573046527264
SEMA6A,0.004584214569643726,-0.00952399081045846,-0.024425703005198595,-0.07224569897751708,0.029111324131316466,-0.10048174861605808,-0.14305305436331714,-0.12311522208861854,-0.0026002015774367537,-0.03691692584224543,0.10940146454754081,0.06276318804384193,0.03820047750779724,-0.015897704898787612,0.017281391122216883,0.0374755260155152,-0.042119249479744776
IRAK4,0.036260612787035525,0.018820122099889192,-0.025053228754221172,-0.04148255358395067,-0.043237693624622306,-0.07491987129952021,-0.0761754647523059,0.09240205366216675,-0.05845485779943688,0.07772151052190611,0.017559297844811483,-0.03598286194098308,-0.006999920236263455,-0.017120558313176753,0.05774380076807726,0.06256292682940384,-0.03409848741909844
GSTP1,-0.04005051131605949,-0.058850758179307405,-0.03438720711025168,0.008933399955263124,-0.06006336797798999,-0.1404005873858134,-0.0942899248792564,-0.05115052798732823,0.029922167082351576,0.03752024111126103,0.009471553090084121,0.02688779414081966,-0.015467915985194938,0.03815608914539024,0.02056763038409873,0.016718368238040498,0.0014353274729432173
VCAM1,0.015084672359413518,-0.048838949846240695,-0.05059792674551051,-0.010496511462265969,-0.03380921228690013,-0.04744149181530765,0.0053449381089182724,0.1260198613857258,-0.10389794977371562,-0.007712106601925305,0.00028985834971578795,-0.02613227724245963,0.05295241385471585,0.043842425117450984,0.06522815085999327,0.004810704933266316,-0.03325912408462032
NXPH3,-0.02109404964229681,-0.03904140294123772,0.09873092981946383,-0.009609636843682849,0.07634320137349986,0.023378025719513033,-0.01974298615464064,0.08528086586907446,0.18818354353029385,-0.002978673345264762,0.07376675810263209,0.047907261510293564,-0.0038189087809599592,0.03857700969371277,0.06491753858361,0.08615570804956371,0.05887714394532632
MTMR4,0.004663074258317906,-0.03666251179776086,0.005621496075321147,-0.007514698412418554,0.04821517883565067,0.0650374476272756,0.027834697465053283,0.08548704127450438,0.06397325457411568,0.078167835349299,0.0650168969761553,0.030575286749432055,-0.022921893676365625,0.060047457723486394,0.03583886827622955,0.06599703077198908,0.08553786646046765
LAMC2,-0.02526963089588688,,0.05925152292391964,,,,,,,,-0.031016226242313354,0.015741805473993908,0.048791703544120525,0.032306457194819525,-0.01711017359284618,-0.026714654822509253,
IL10,0.02036123999250269,0.02325629641079706,,-0.02569620136756779,,-0.07479256738459414,-0.00434619331905791,-0.0424166008887437,0.023171196986913993,0.04367300768441915,0.0720347942461622,0.0484651638047986,0.1182116620623456,-0.0013814102876957654,0.02524416946838422,-0.06707946719873344,
SEMA4D,0.09291495974981763,0.06065485409381082,0.01173642526265144,-0.010809606291250096,-0.031830999938006685,-0.11441596791720257,0.03537297585127556,-0.04453410012332174,0.10694230227163265,-0.05728965310038549,0.11269400222867552,0.09019001095966915,-0.056547067523844405,-0.005088490599591905,0.04242618500386816,0.0395868987715113,-0.08789341882553917
TRH,-0.013577286991230285,-0.010576483833501332,0.07408830896063737,-0.0021837224560010715,,0.06861131068093883,0.008504637843309421,0.05305565856333392,0.042658260291577876,,0.009276413113141266,0.043426902502616445,0.053751895995193935,0.1262102824074967,0.026221742125865807,0.03241804829477236,
SEMA6D,0.057335136271735726,0.04794760995016071,-0.06782358711415412,-0.010329888857485916,0.0207764336054023,-0.0048919128190397735,-0.06527007226157078,-0.022025023341842347,-0.0029787857761188765,-0.0005783366225775401,-0.01829512413383392,0.06684640206038325,0.07152190446433243,0.034840797253926005,-0.006611558134505439,-0.002509784821023089,-0.07133183993764754
CEL,,-0.020866300886612992,,,,,,,-0.055894528901979094,0.037269232975337886,0.019889160505999308,0.06454321138678015,0.056230262388065944,0.06265291400737001,-0.023106953621337408,0.017358201636864815,
PDCD1LG2,-0.022920452909904142,-0.023515895080564144,-0.02744113146082197,0.04269847715903999,-0.03150182196076445,-0.06124105988243306,-0.03497573122490716,-0.08437098560016817,-0.094450284643612,0.04753764258796591,-0.020067231726149014,0.05533070983578603,0.05328956612488738,0.0028150619594970896,0.0745738053967124,0.02129177232988858,
SPINT1,0.07053875390855074,-0.002177387027360118,0.020237305145269266,0.023724470184149565,0.019701287671515515,-0.054898706262344825,0.0733530845723496,-0.0563540868927342,0.022467667992659108,0.04390777093236324,-0.014847149193997131,0.0828054332748433,-0.001304067965781124,0.04091273999208433,0.04643103990528254,-0.041982523953743654,
CTHRC1,0.15526532688846287,0.0810257339982549,-0.06175059779206135,0.008595051901526018,0.06604443286885461,-0.02626665433631132,-0.06940394766695304,0.0625223110081226,0.0034321462335501277,0.17134135531772332,0.036872286732895,0.06388157371481967,0.02128202119603268,0.056774946895983294,0.07851946225626762,0.10987333839763538,0.04064478316539575
PODXL,0.14598602858773546,-0.04682522259832025,-0.034449175922570394,-0.017742102882262977,0.042148451813246515,0.024381678350309733,0.004169144489046606,0.10725099314880948,0.07821580159393292,0.11681703728974313,-0.06865286107354306,0.038689599041046914,0.07850582137646467,0.05448689554148576,0.09201938492212251,0.07014146629044626,0.09925050238401452
JAM3,0.06800570527306878,0.021658444618693113,-0.07018112647504138,-0.04501684319551611,-0.07219613853146589,-0.17886301251267456,-0.042457720546822064,0.06894831398238901,0.01674749329989102,-0.03829289987191234,-0.09888851839861305,-0.022685481181991755,0.0025957568927245855,-0.06573822699725919,0.05575554982039639,0.07671047168083202,-0.06849162793118857
TGFB2,-0.006431485434180147,0.06613168263581777,0.06246633870511332,-0.020910764092391333,0.041860292537052674,0.009186304844040464,-0.06714842020848837,0.06913956363387762,0.009691915677458017,0.07473603564551436,-0.004906348676668381,0.07390662355168068,0.09262119293381323,0.022621602431953,-0.00835266576979541,0.05941810749838218,0.044345797822340785
COL18A1,0.17337380206764533,0.04479762531666619,-0.014390593861335559,0.05877916073092651,-0.01938688683226431,-0.08749645876529435,-0.02300133215462774,0.17165203459805717,0.05817678079846297,0.14230364406993604,-0.01422352229553634,-0.012683590084005386,0.04652724619129772,0.005127769858494524,0.07958300794762678,0.07842362352638656,0.12628727700161385
NODAL,0.03124179978049078,0.0028486734046448475,0.04430167727497476,0.0726524923754013,,,0.002003302597775195,0.16157091830237064,0.10628880712073387,0.15405973352393781,0.00833669369071053,-0.005269170120407713,0.06363813793989398,0.017516672924066005,0.10329338804686437,0.03226821119883085,
INHBB,-0.01996757036418441,0.04971269920231155,-0.047910729942881286,0.013636942882476593,-0.05126757668322447,-0.002640362723398899,-0.06723466058579071,-0.004643453898489254,0.010256053585581485,0.011560410456959342,-0.06877246778805259,-0.03163539958621819,0.038299448674679715,-0.06768303807254873,-0.013495985532560087,0.1203508262288581,0.06692841671336715
LCN1,0.0586133033220408,,,-0.017184504822119834,,,,-0.03728113189300376,,,0.01764328539860106,0.02351801237058192,,,0.08225513967241332,0.041528076663468555,
ARF4,0.07633417827052875,0.0035300526862752455,-0.013137629882302281,0.02346308839859104,0.009928422367836231,-0.012649156753313615,-0.1355712893004998,0.09373940147687379,-0.009234433666837075,0.07196676539471561,0.07569131980045643,0.12134643155732716,-0.02016679747419174,-0.01712324038820014,0.03796269265387635,0.029673807543216923,0.11563978861725617
CXCL14,-0.035909201152277984,0.09989625707798663,0.041988273178352416,0.02104497335364878,0.0021140069608491653,0.044206364916648075,0.13756325017501664,0.019359396758820598,-0.13069934304437167,0.11939005527746742,-0.06453401597409752,-0.0337019435208691,0.031129573582461746,0.0022018872098826564,0.006821049469884514,0.03701681294138025,0.0948657506659272
LIF,0.08156078004584663,-0.01581076182201528,-0.034619195566928204,-0.029768457087650968,-0.02893011974056235,-0.04938722809404603,-0.03782799595832543,0.0010753854704037683,-0.01186293955268579,0.052475627096654785,-0.002256391894549553,-0.05649463074630182,-0.018816889851066762,-0.028164019387002207,0.02174699795416868,-0.07855088781255974,
IL17B,,,,-0.014988585127416345,,,,0.158467165739114,-0.0575470803577848,,-0.008792215365211431,-0.01564996134385859,,0.06364747213943987,0.07539782497047276,-0.025944089722142457,
MMP1,-0.014370163888708301,-0.01057648152627189,,,,,,0.12366577452995023,0.15004636733609464,,-0.03037506098331459,0.008056119259347296,,-0.0008619456516969223,0.08963217514057331,-0.053430662941205354,
MATN1,0.031230458103865162,,0.05365021522076711,-0.018016785017768367,,,-0.000897278770225099,,,,-0.013265757368839391,0.027210589221353387,-0.02690046252962908,0.006711330374504365,-0.03676937022795239,0.01376916315671945,
ADAM28,0.02701761968802333,-0.010412686423854862,0.0014785096948471904,-0.030351415969534248,0.026431175385969806,-0.06912531587216972,-0.05583984626916368,0.04058776206826789,0.0007624252555544024,0.08729876059140818,-0.002780171275424631,-0.004075770226016173,-0.031402560558031624,0.017345250285881592,0.02172759621671634,0.11336343197595386,-0.026954438112489508
TCN2,0.11530094915640396,0.07512200266559438,-0.0033721119052149444,0.030057899404816842,-0.014441442441207389,-0.030541502994415905,0.06803631435582698,0.16892189125047583,0.03043964561784188,0.076477317376037,0.03041316687651963,0.027177143647525874,0.05870446888524324,0.06955888771536167,0.09724365437228762,0.0424879337173162,0.010929842641211643
THPO,-0.0190861476094214,,0.02898902107699585,0.007874266990027197,0.019203060091762956,0.13823814107057028,0.017780189566130183,,0.0077565616310015404,0.07347257588667498,,,,0.009289130833736142,-0.01846293099096919,0.10252599698027601,
CUBN,0.09550963377943458,0.048210607657012454,0.018425409459305202,0.1184592951226506,-0.046065482803544194,0.13742462297793076,0.032007147361684814,0.009286537082268611,-0.018790947409854413,0.04931359276798872,-0.004518833660737957,0.008429901789009906,0.027908525116154433,-0.01296734474434338,0.008796267075877504,0.0473640741961795,
TIMP3,-0.06125583493554787,0.11492348630164897,-0.04058723449982075,-0.05082163518003371,0.015902822208029577,-0.026176939268575644,0.023266028388948968,0.1322345462128643,0.0851151683931987,-0.08476268526705064,0.07218569816206184,0.018416729812190395,0.07142325964234332,-0.03506724498276321,0.06441600118109021,0.0864131000765807,0.08418223052041429
PIGF,-0.00520232175783868,-0.03877373472147869,0.0023722288144071672,-0.013590278505283607,0.036012469017575564,0.009387290653626224,-0.05216991929709083,-0.021064472613018487,0.059404146655683054,0.08164571958895626,0.04702412305593387,0.058108833121368074,-0.011698652183446435,0.047435403862936834,0.03141935852797824,-0.022639675553527163,-0.07785683264238427
CRH,0.027895597453647974,-0.010747633055907565,-0.028164197635522296,0.03434280643818088,-0.02783315261582346,-0.0038741696373890792,0.04255211471695441,,,,-0.012812651280066194,0.07465099292250847,0.016202267477500247,0.08348842507447968,-0.00798684371445903,0.052066573313851054,0.0375252220335962
BDNF,-0.00893270729894375,0.03867356839873985,0.05451295845782299,0.1262445939146726,0.00677257105469812,0.08854788800285295,-0.020945882364652536,-0.03191226637707652,-0.08628489570427696,,0.01576077293901927,0.061690103233125224,0.0430235319135628,0.005998592077889475,0.010911605316596355,0.07376556961844832,0.06830156862691693
CCL5,0.021660447902368565,0.042990732877169084,-0.005919332490878359,-0.008446450296429249,-0.009321182512509279,-0.05302307271560673,0.029718406389983156,0.04883210552928658,-0.03084663655940075,0.06337357521276211,-0.009114577398924037,0.0069798275080654075,-0.05276631761349282,-0.01954768487888553,0.08576596980365353,0.03871333780494648,
GAD1,0.029679936614696013,0.08686289353523004,0.09308317077785494,0.044308614239763275,0.06021569878276972,0.23496790821584798,0.20372244091406785,-0.021228863771972285,0.10519177500882095,0.0667377144205701,0.024090350865954038,0.05273588597957357,-0.0010932529007069126,0.04307516044442941,0.004659430513176073,0.00946408857003113,0.08178290183652923
COL14A1,-0.006536507392350832,-0.0036409826014900696,0.017547747520359057,-0.030484318045829503,-0.017151992601422757,0.020797401535610147,-0.06230227366451224,0.13939829900543416,0.07582759260946148,0.051544232697731285,-0.02505024389777634,0.0013636154492392173,0.052919127101220924,0.03008919944835853,0.04492479877682758,0.07403809118155907,
HLA-A,0.01093684985019658,-0.10021650005195762,-0.07898528649880807,0.006798722870049265,-0.051469176737533415,-0.22263584586585267,-0.17326626537119247,0.008252204124311406,0.04857293954148182,0.0852594113449632,-0.14411896671292415,-0.08306391900156268,0.040447958985229474,-0.10936569363959073,0.09575447703141386,-0.013326548087842461,-0.03552309422622139
CD5L,-0.029606384395393252,,,,,-0.007559288495073934,,,,0.05187152732003052,,,,,,,
FGF18,-0.026788426700791616,-0.014664179740554057,-0.0012377352143905474,,,,,,,,-0.041270400073919536,-0.02043337936951771,,-0.01867048482229849,-0.0013671152530393598,-0.004138138378537749,
ADM,-0.01236841050574293,-0.08021763424048196,0.011976099058670362,-0.036753514014984244,-0.012445808703865835,-0.029771735246587133,-0.1410933293286383,0.047288321960146464,-0.09430784971741768,-0.013684547836562916,-0.1176745549154078,-0.14280842497530602,-0.021254385322619723,-0.08154653047172117,0.01035093925266521,-0.058111829357550576,0.048763586942948516
