,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
COL9A1,0.0007911142923220159,-0.04355478113550874,0.01604249188938929,0.10640161492068337,0.11232395178930905,-0.009121629998365662,-0.019034029202283153,-0.10828386770540827,0.00985370208583416,0.008717667277780635,0.07631139209196314,,0.04814113638349284,-0.0697878501547159,-0.06383608048695107,-0.05405402681814084,0.023480378918982935
GDF11,0.01732681366872607,0.07150722204011435,-0.048777482574530524,0.023678955135794627,0.038466805428798975,0.07502713967817805,-0.024078542269035347,-0.24349089838164936,-0.006352247894636567,-0.02976599679418272,0.07233443424474284,0.06401815328544146,-0.09220180682495766,-0.05154834413516716,-0.024825598715689227,-0.023106954763264773,0.036133932516209416
IL24,,,,,,,,,,,,-0.013492308289022767,,,,0.036727059769256006,
SORBS1,0.11763054949764275,0.11070215475042025,-0.056789431788904395,0.13294123920777132,0.05420629839914678,-0.0097345534981157,-0.028276987247198345,-0.020164301646066498,0.10034342868599617,0.045740480041047915,-0.1127518765808096,0.05649265027734221,0.013381799784374211,0.008012446408880559,-0.10502145974708119,0.05494784341040907,0.0008183528346049613
DLL1,0.1883058629042893,0.024417588992436928,-0.019856980412901733,0.0253879707542354,0.0631888740055592,0.017850337323633756,-0.020902812045201814,-0.20665409232432794,0.05682002626215755,0.018020922080773914,-0.14765394467015652,-0.05836201498836414,-0.15660564916471695,0.04849376521278308,-0.016266324969103515,0.014506250245845235,0.07859013704879339
TLN1,-0.16147747992167621,-0.06132545719881758,-0.0008655854349064154,0.02585401127312198,0.021973443127844324,-0.1986555684308458,-0.02346549528314281,-0.4469632889026101,-0.008714405954244482,-0.0036232579003291987,-0.42993831768240515,-0.006695782707960258,-0.2707505491229462,-0.036782778204791,-0.005551282138958429,-0.05549186569801488,-0.05641017522172898
COL2A1,0.06394448581610579,-0.03171322498804093,,,,-0.04106251627519287,-0.020046151251102613,-0.08073187115208202,,,,,0.04073758676651926,,-0.03545645460765503,-0.04528244412113906,
SHH,,,,,0.04868541231523586,0.01669418360388794,-0.02188045486912877,-0.003505893392447034,-0.052738909802402825,0.055149703912592954,,,0.14154366187500167,0.049002242582129374,-0.0545402310342791,0.005697741822456555,
PON2,-0.05868571982803433,0.0055332562092438335,0.008105165158553388,0.06701582926195976,0.09951895031643486,-0.048545047372538286,0.08996480656606168,-0.5287674738798929,0.007923787287188781,-0.0275321795600231,-0.1883831134750787,0.025069729702814503,-0.21520446515606065,-0.14013874205691274,0.1591616791236842,-0.0828678684729319,0.05608551898278911
ICAM5,0.4034914404499009,-0.011011831954689643,0.0074399363748755285,-0.031118945970385677,-0.007678299495058212,0.25210361477217486,0.03433670727512052,0.18493698610392495,0.03184283033890467,0.021342902364812802,0.2740757489500409,-0.010163678910640933,0.21681276304701283,,0.02131359430748694,0.04162548492937068,0.2578562640005617
HPX,0.029956304603662075,0.04844221570051165,,-0.02911303266528261,-0.02667330942390453,0.009489308457551355,0.0022521198975766015,-0.08877993480039625,-0.03236929802670819,0.04528920255265235,,0.05664175638490397,-0.05787336930422137,-0.026467211984244208,-0.0372731101277499,-0.016968552358713165,
SFRP2,0.04387045551993628,-0.03725483070320809,,,-0.02592769308130982,,-0.04374202725451442,0.004353899840757483,-0.0451297478751351,0.002134638685756298,-0.19519437604732698,-0.014198850865975256,0.0048106351162348696,0.039908149414656216,-0.11358862968458106,0.028480793795381945,0.04569962490869344
CFC1,,,,,,,0.01664026109519393,,0.05555695763844594,,0.17756855916566072,,,,,0.16407737966816194,
CD70,,-0.010047203157042882,,,-0.018183015128856395,,,,-0.047661322579512756,,,0.06727623804418419,,,-0.02502567731609943,-0.03499333755431795,
HP,0.09423037855805545,0.0056406962924982346,,0.05425516430863376,-0.07215920950984964,-0.10876725388345353,,-0.1387880085112105,-0.05998497814456607,-0.07455223711822283,-0.17884823595166477,,-0.06273244598891912,-0.013836403998582334,-0.044058966091111956,0.12167679058718162,
CXCL2,0.013722001931613053,0.02588871158225199,-0.02913666166634733,-0.042817371399351066,0.030246733817924767,-0.08893094738758843,0.011169366529350978,-0.05716015424175024,-0.12368554656028155,0.09913220868117326,-0.12016762270674496,-0.012269840878238536,-0.03295134702194358,-0.016337516503100002,-0.07802553521215817,-0.02914541152281947,0.002756508785288189
NPPB,,0.007230710330950289,,-0.05579179159405584,-0.08687186205463765,,,,-0.03040729987681981,,,,-0.03539267324894612,,-0.025155130987658796,,
CCK,0.44619705248347225,0.08019436499367827,-0.01737256016524012,0.1660954629286127,0.2318490667873205,0.4207280338365279,0.067059996642862,0.5812761269716024,0.24064365177191024,0.12441597413953036,0.5827685678561891,,0.38386176588427134,-0.0235153001601516,0.19722822000361223,0.14687370293985885,0.16217911720763445
SEMA6A,-0.1567844045223347,0.019336294118131966,0.008658248476933195,0.031082593577597517,-0.021050822391894215,0.16748538558484577,-0.01614141566437351,-0.46256813736328134,-0.08115544401388275,-0.000684658848791886,-0.24640938036462245,0.010275211990085553,-0.2752111468477041,0.020434448917281377,0.02604431457881486,-0.030896256693026945,-0.11050764836647686
IRAK4,-0.07939046815231597,0.004345815406141498,-0.007052085614535188,0.10354491372069018,-0.012953023751310529,-0.06785779715650757,-0.0514711692164322,-0.27138459120561337,0.019307910135526647,-0.01917552953264055,-0.08534726311399045,-0.003600641191964371,-0.09737133559499075,0.013313706188840537,-0.09876638887148081,-0.03524614099957967,0.07204483968621091
GSTP1,-0.0620117323068289,0.008212511061513725,0.06234642034954391,-0.04280254238015995,0.035613941966019094,-0.13376197328565997,0.009460745808114155,-0.5388820781271412,0.061227007753047964,-0.11495508589477925,-0.4414657947293729,-0.08097631909745906,-0.24318684908666657,-0.04978854269433656,-0.059554348285288015,-0.11530928497103789,-0.07996110523644522
VCAM1,-0.1337269575536493,0.031023790606820475,-0.033611062804604366,-0.02507501210445582,0.08939397883323012,-0.1787496597540462,-0.03611282510596461,-0.4349790111257573,0.029949320299703715,-0.02748252852482793,-0.11260935413457529,0.038886343294038374,-0.06204914717152546,-0.06904953393562843,-0.019196820189755794,-0.0025867301545863617,-0.03933479564611529
NXPH3,-0.15884974676792948,-0.020190126734259146,-0.011865825196179984,-0.014645300363757505,0.002010866170944428,0.05059690597675197,-0.04038317306308692,-0.13249462067216214,-0.011096010572173636,-0.0494686143462846,0.15905285622495066,-0.0384230987567889,-0.0177967218223921,-0.05069620509804967,-0.022552276460665478,-0.07547866007233296,0.058993638943872544
MTMR4,0.002316753296219198,0.032409482789304764,-0.04273104436588262,0.055842835564223134,0.04578221749071904,-0.03818162131087617,0.05407184265387968,-0.00025538018542596894,-0.014234201485258004,0.0001640508119767608,0.15331989934000298,0.03195665052360499,0.059795041642146406,-0.009238771567530842,-0.07255770492749379,0.06051206051115124,0.22559183314110134
LAMC2,-0.04327271940375651,-0.002444660293445594,,,-0.037698176180082275,,0.07879802688634191,,-0.03827939817928021,,,0.017164969802723713,,-0.03526333732685476,0.12219090246754728,0.02938417175254299,
IL10,0.024916276794616225,0.03748866096762338,-0.01644046232916723,0.003714151412517163,-0.008490938894159363,-0.031244116782660415,,-0.07335066795626839,-0.07952196634325644,,-0.18857930955274452,0.019280646829773075,-0.031681474357341206,-0.03401487535789181,-0.02015977377566835,-0.0445638225165569,
SEMA4D,0.10649735530596173,-0.02982898221285822,-0.03284330808585523,0.08374179447350098,-0.005672797127514206,0.04577043732362143,-0.042788442526963025,0.04681626134662139,0.08054571549585111,0.021031550689267625,-0.319627462128947,-0.0036646650819925856,0.012066239036461496,0.02129798244704191,0.010655623432106515,0.09853064283753887,-0.1653228975877976
TRH,0.06076806315467625,0.032405807709899835,,-0.022484649210486835,0.007963135629420507,0.09202480784118326,-0.034682949896499414,-0.07890731595909664,-0.08553355735031151,,0.08505129806444252,,-0.10926750086053745,-0.07794241436363017,-0.1379591948971184,0.032453787984617725,
SEMA6D,0.05570655410379378,0.07826651626731644,0.026704733535242744,0.06597938824972965,-0.028897825356931087,0.22749784793341885,-0.014006817562283875,-0.23521393355555414,0.011096810921383525,-0.0262058256954567,0.090348555874305,-0.024470984749400227,-0.11990723200855939,0.04480191045849491,-0.01595771501718175,-0.03062686294051108,0.025142209371033338
CEL,,,,-0.02467420018937882,,0.043999631312888664,,,,,,,,-0.009126725545694464,-0.041355216846168406,-0.0004225847382359471,
PDCD1LG2,0.050180516630239244,0.007651024384294586,-0.02963198160296836,0.003436637686967998,0.0607030957250329,-0.08163939958762707,-0.017803934384970164,-0.0769911374521795,0.005595878288897667,-0.0271441314126466,-0.12014735292739155,0.03864000364710615,-0.054194925003004234,-0.08849504900951646,-0.05052701251257957,0.00907253075241775,
SPINT1,-0.005743075886195558,0.023100950952068128,-0.019798172002086507,0.06209345428053825,-0.0464260749478057,0.07097305765478962,-0.023028307837687247,-0.16517245605288286,0.0008712201490569744,0.0018020387977483743,-0.048103974256421045,0.042326966440158584,-0.014974355529969318,-0.014087467215970375,-0.037605609764589196,-0.02451664853165385,
CTHRC1,0.09667428432096767,-0.0331219076803081,-0.017218582236125633,-0.026417798359022214,-0.05867484826141804,0.0864764629664212,-0.03487881233491031,-0.23600317374081722,-0.07602365904892447,0.05940280910893312,-0.037571245502957346,0.12844476393063115,-0.10055231342106095,-0.025348305081962518,-0.07840336027549802,0.04111467069561563,0.023209833650676134
PODXL,0.07404511878980344,-0.043452963173220546,0.03415138597220428,0.0802256722776142,-0.024269700749404967,-0.17375695425981558,0.025640154760454833,-0.3841838545079111,-0.09726924197071407,-0.03323974682952778,0.1817319619621774,0.025145317432805934,-0.017785486926752348,-0.024154733116820874,-0.05023541421575783,0.03061668319590516,0.1087097098778865
JAM3,-0.09910832331689143,0.062137145535114575,-0.05407870584445955,0.06514111664778452,-0.01097933742077133,-0.03367912483832084,-0.016280616460345714,-0.48326182130892814,-0.08871840026899788,-0.07382648719977447,-0.441147607564901,0.008574493936989867,-0.22483228283171766,0.026270994285057074,-0.07077317579997949,0.05777794879747568,-0.07756795553406597
TGFB2,0.009918321293061477,-0.007732255051667556,-0.05694419058267125,0.04956303447762291,0.043832204953269,0.12507631852158865,0.029080634806484335,-0.37212475428615904,-0.03435675818428298,0.014409732107930543,0.006800985114942455,0.12283059380393486,-0.0860169758968031,0.04723548852446364,-0.0435700973055565,0.013145996464571248,0.051647431423429487
COL18A1,0.04064161634922668,-0.04079661202448591,0.055615859754136035,0.09958525343424095,-0.04518746073282682,0.018244950801185482,-0.016001287068006118,-0.29399885045325974,-0.1736652819740959,-0.01530920383480807,-0.2530930333428237,-0.02607060961750348,-0.11271856500601474,-0.05194514995106503,-0.1799371055310074,0.05877279721500718,0.07990891497769155
NODAL,,-0.04592530919809127,-0.011055422660793922,,0.0570746477385839,-0.025173432048120527,0.030145175869807934,-0.20444902760160338,,,,,-0.019773354508089817,-0.05304737898977489,0.022409687413616215,0.05039313650095778,
INHBB,-0.1165729593611929,0.06044844782624035,-0.02084837022873969,0.12189657852560842,-0.013939741655931173,0.0543433397578644,-0.012574669838623551,-0.14700336763964528,0.045869194578437474,-0.03085813319872922,-0.023137062513343905,0.03577455744641567,-0.1542738074912899,0.05074459729869659,-0.04133177858590844,0.02597435482738259,0.022539887469133928
LCN1,,0.014287303593731588,,,,,,-0.023243993813872845,,,,,,,,0.020784483448597985,
ARF4,-0.09347191954499524,-0.016537390520183836,0.028716058330056415,-0.12391446266614305,0.052136253973013615,-0.09914297749463254,0.010495456769097982,-0.18529686450151198,-0.060375111016944344,0.029138740575304085,-0.1538087905306261,0.05183595939550887,-0.21354983325491805,-0.00416457591312399,-0.08269850663724693,-0.003024656415334599,-0.048951020878874624
CXCL14,0.3357734839210522,0.042099620101118285,0.03090450323157255,0.08408048183911113,-0.009061422386516554,0.3280574938821321,0.034042957184141465,0.20148431060819968,-0.05132537637170873,-0.043466739535453165,0.13079924782174782,0.021840611491561735,0.1740039194272413,-0.05332237621857855,-0.08898298503813067,-0.05899591094971546,0.1845636441990108
LIF,-0.12991731524853828,-0.02138764073960103,-0.013990003183039588,-0.11901524605414551,-0.0038402842429912923,-0.1517927834269138,-0.022461095936004722,-0.1356003644780653,-0.08357998742162248,0.010205043142200556,-0.12449885431021886,0.03423755100171336,-0.03491205359869483,-0.04212714107852728,-0.1442248702857329,-0.08814302122409567,
IL17B,0.0535272426975235,,,-0.022484649210486835,,,,-0.10438537737294033,,,,0.015799482199396187,,,-0.007008731980839938,0.05551495116999082,
MMP1,,-0.0006555761567073232,,-0.0973344061322059,,-0.0404086204129016,,,,,,0.07462981111337132,,,-0.0168306386555011,-0.02723403643574249,
MATN1,-0.04075220809455099,-0.03808278256361676,,-0.007001688472318984,,,0.04990440707157988,-0.001569610235256764,0.08668625055645787,,,0.011010240362023083,-0.02881728001812238,0.05027494532564519,-0.023953924358888525,0.008876928465729562,
ADAM28,-0.06992229073787627,-0.010983333691693558,-0.009291853526717795,-0.04156389066079959,-0.009490482841034565,-0.012418153640827557,-0.019898933543007594,-0.22295605329950954,0.03446419215688362,0.03458636238907619,-0.25451922889609047,-0.020720070251038836,-0.04700569787832208,0.015715613042740557,-0.03609624052292478,0.0016968133114832694,-0.03912971197712913
TCN2,-0.08262131630737929,-0.047871710844866515,0.025000122991290737,0.05959800818843853,-0.05180822447227744,0.11542067257627725,0.058357374454580835,-0.2651991327066691,0.008060832689586784,0.006103612703721939,-0.1380959289154706,-0.05783163619276731,-0.019135560577352734,-0.0346367798374368,-0.037947231557960856,0.013678702354555745,-0.0493142036185246
THPO,,0.036239503770038144,,,-0.018139399642538596,,0.05608691380265319,-0.04075291308777876,-0.02391574760327151,-0.013071850639985791,-0.002706033633149912,,0.007782240459429482,,0.14535309264239038,0.024343087527839237,
CUBN,-0.14433286205203139,-0.04095375016811111,-0.0266292047706644,-0.020702980674118167,-0.01254920806270982,0.0018574352461216458,0.08279868483499261,-0.1128383019817176,-0.004675594156508533,-0.003597360267180588,-0.0402236390612278,0.018324992252747536,-0.005885304246730734,0.028506005812635977,0.003266476465272958,-0.0009211491361465422,
TIMP3,-0.1890940500565254,0.01798333721349514,-0.04076373051307731,0.0006159647751030711,0.05500002403254655,0.2772210401798396,-0.02349203750405154,-0.26920373493577676,-0.008944396686221398,-0.020867410097606853,0.1477925781429413,-0.07872461321236332,0.02701651606766701,-0.09196035356123343,0.08234617101109305,0.07230758502923926,0.015248538172442842
PIGF,-0.020788528894208503,0.07389028679574956,0.06589114389568558,-0.01997182660994528,0.03611194034257068,-0.06639649702724189,-0.0020316053710153076,-0.3037927300648338,0.05291977586389316,0.03398651752551928,-0.003550357932939776,0.03885086151031757,-0.10545100433753529,-0.04262997757416821,-0.06788699327608307,0.005865414702993588,0.10338921947347796
CRH,,-0.031247867308186017,0.07775732715491057,,0.006956556177423833,0.10348687686872451,-0.018273063099605545,0.20544622650552913,0.04420381800036973,-0.011404200436662258,0.22457136838632694,,0.07515180666177458,0.02692554114883144,-0.03348334482154077,-0.03152326937695499,0.08177139630279731
BDNF,0.2474038434368755,-0.0403475960905785,-0.012411580681581722,0.02022305284438719,0.01087010797045652,0.024866522178108752,0.04120295922549513,0.4793288876378078,-0.10680214908207243,-0.03436736615945044,0.12306308439606736,0.00995242309835096,0.04437983274129945,-0.039000669888324846,-0.09669741739525708,-0.09336627334581632,0.2003576012486911
CCL5,-0.044780403389551714,-0.03683254827477531,-0.04966889139469637,,-0.019841601633549772,-0.027181308041210064,0.027815489323884068,-0.13928927471086178,0.005891544306811,0.017722117869740834,-0.10936971632126696,-0.023863013032974775,-0.0035319631258461785,-0.0021836603761710904,0.006735697175448786,-0.01801733609893279,
GAD1,0.4260854242218729,0.1143224126718609,0.00020835589513954305,0.10664288958794403,0.2660816309172868,0.48189397065993655,0.11619086509958171,0.5711398269131016,0.26948344225897214,0.18173644981981785,0.5860683001995092,-0.046830997161334806,0.449917575577731,-0.08067760979508563,0.031408486949963246,0.1963530334125339,0.2556363829044464
COL14A1,-0.07885542333157108,-0.05961906110450589,-0.017313657950277016,0.08302746235738605,-0.023784462379061195,-0.08440245675021328,-0.0014750387995873851,-0.11403086721637852,-0.005262216147956871,-0.010632426536490922,-0.17520734471209962,0.015173388473921487,-0.08061656563344118,0.026928272956974846,-0.1333817245901883,-0.0809137166183132,
HLA-A,-0.2482871712488033,0.0024345355369555376,0.01974587291367104,0.08100070181295652,-0.023141594091422822,-0.363251140037706,-0.05655486085635304,-0.5164336070655776,-0.10715439404203041,-0.05290550308042676,-0.5598729783610302,-0.125890139466478,-0.3243787409856266,-0.10379081745526965,-0.08007428109412416,0.10931767354131595,-0.028498926440453477
CD5L,,-0.01658344294687623,0.01979006386923105,,,,,,,,-0.04671964913202601,,,,,,
FGF18,,0.002614172415502618,,-0.02248462410161773,-0.03163699669987379,0.03496308856029097,0.03669488363634867,,-0.023855401522994632,,,0.06457403864508068,,,-0.029084541227921125,0.06498804000910245,
ADM,-0.3272407362654228,0.11166820217870221,0.15406042390414573,-0.10423020015698076,-0.05244404979903523,-0.20600095904751548,0.09647211587187446,-0.15416136391316188,-0.1451682842781422,-0.03203840157771682,-0.12245312456503794,0.01062276142749703,-0.2568343118253658,-0.08919865641593412,0.0020900959190070225,-0.1130103051881883,0.14365811540038628
CCL15,,-0.07023126071448349,,,,,,,,-0.035240830214019414,,,,,,,
GNAI2,-0.046048755110448814,-0.06205217550014801,0.005482567785950585,-0.011042243023246471,-0.021470246127201977,-0.14303285366108603,-0.051202943934978,-0.5031681983532096,-0.017186576850082815,-0.023835918331192148,-0.4122415354023056,-0.009397704907730132,-0.22947079707708024,0.03318094122958429,-0.0947437505048712,-0.000921653218592774,-0.10440066385162555
HDC,,,,,,,,-0.19906174141655694,,0.0164107771601422,,,,,,-0.052037113851211805,
