,MGH258,UKF260,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
GPI,-0.13146711193361552,-0.04513362699001863,-0.0034665229252729256,0.003098230610112837,0.0052389226580871785,-0.0525926245258052,0.014843678267299572,-0.11754088699279705,-0.026751254629440047,0.05962621104855361,0.08486330715060895,0.003516382292251199,-0.025332950091565692,0.08377975672368956
IL1B,0.04559439555786089,-0.07597825215519242,0.021000597188288894,0.03817493210939532,0.0010273609903855246,0.014849017670714068,0.0006392394002342324,-0.012763014096613491,0.01927140957579725,0.006420232833682616,0.029817352939560407,0.06269728958291208,-0.07569961132079052,0.047609457548501495
SFTPA2,,,,,,,,,,-0.004858225603904852,,,-0.030938582453392288,
HAS2,0.04486805820275158,-0.006312845694060168,-0.019023988256556795,0.024082368466179668,0.020844751593153837,0.04094156967864778,0.024989548996006746,-0.024108004937876217,0.08794075817050692,-0.01767127152911225,0.028106583364997172,0.13696863536809348,-0.045443036760454136,
IL11,,0.017827052321423193,,-0.021603477549755154,0.08193506551169102,-0.0296114438449754,0.07305640411465572,,0.022252892578723017,-0.038160245983338226,0.07770078499052387,0.08799199575465352,0.015811619910677435,
SEMA4B,-0.0299830599897534,-0.045461727177699536,-0.050349913118713285,-0.023858659526744326,-0.039235793758305146,0.10277211951472667,-0.034023221020464275,0.05352917947750358,-0.011606050815085242,-0.04364612646846444,-0.051859506463087124,0.02493304373244203,-0.054213639657751875,0.0023836309832946418
FGF12,-0.10691519370414178,-0.008622260847492515,-0.011728288483234626,0.011594153339021163,0.0101912710530313,-0.05034828427629276,0.00797572523972143,-0.005026302906085064,-0.027644306797694727,0.06736064659258664,0.08757773618600158,0.014114756338023686,-0.01944908987157968,0.02502009131093435
CP,0.016273597339185552,-0.021833214476313877,0.060353446164768634,0.011196756448749094,-0.030668808226508776,0.06976208429150679,0.061893244902878,-0.03500338150903751,0.10179895040945786,0.03176991187157542,-0.016732450929489162,0.0665879666443296,-0.05977655821007239,-0.05942042750660458
NLGN3,-0.05231616163161551,0.033286655488201,-0.0409529110131964,0.026620836664656332,-0.09662651373488323,-0.03254979624562997,-0.03522908691474741,0.07212896297944,-0.014505327967652963,-0.035323217041463136,-0.05749059334635396,0.06541507070272383,0.00595926969099023,-0.018563730015088698
GZMB,-0.03975733404862201,-0.03454180925168094,-0.013625875464771103,0.025513365422838562,,,,,,0.0520026333362636,,0.03158106764174999,0.037019432084917814,
PROC,-0.052136835957233105,0.18031761907495303,-0.01074076510015853,-0.018342260178497435,0.08473925954418285,-0.03385206728145568,-0.055760923993450943,0.029753191969234337,-0.0138197653328356,0.01256404780479156,-0.014369347229958047,0.025345464187880532,-0.024805290170170236,
TNFSF11,,,,,0.057449368803476834,,,,,,,0.08256476749934777,-0.0002002643613777083,
AGT,-0.1924507948209293,-0.026871288637962402,-0.037470967834562635,0.00035399305111252674,-0.054228180603917715,0.052309283706164736,-0.00024563917095453213,0.03201797905927732,0.05122152089561495,0.008045865662080827,0.09367510839682294,0.05213883750292967,0.06553133334665234,0.049523642701058704
PTHLH,0.0029590519569105147,0.09721778494536637,-0.017591357550161873,-2.9396384132241686e-06,0.11447615287337545,0.031899120519166414,0.08211909039577955,-0.036715486088433676,0.05829372483173562,-0.024443862491800295,-0.03198326669776392,0.01856863283474116,-0.023101890797857676,0.11035092522613807
COL1A1,0.029067292677627626,-0.04761457928533191,0.01723643373920823,-0.0298143337967071,0.04699030133134405,0.07185572567430192,-0.05875452179103605,-0.01451718596148231,-0.007448768668772823,-0.06532412270451132,-0.029794314854111045,-0.057110303488883414,-0.030006192560934338,0.00962622066307775
LAMB2,-0.028351916254938846,-0.08190393790580797,-0.001210617051004052,-0.05938537544749441,0.025073403454520107,0.05380720130086591,-0.0516134861552459,0.01355830139398018,0.008730751490737466,0.03700339815516696,-0.07971790641353661,-0.012934384971339039,-0.052300254564286594,0.057889574961556015
DSC2,-0.04541356851634987,0.004867141579676699,-0.019197989906590832,-0.045720573378809394,-0.040051102908390736,-0.04050457811850464,-0.014460867586497813,-0.08532511909738913,0.045305230972914265,-0.0727704789059771,0.03557962516497021,0.04499895765220437,-0.016809421625255082,0.03239365395800477
WNT5B,-0.050323280639450775,0.04675960188651826,0.02567342857207843,0.05973196530112404,0.05639194973154222,0.044184300885634374,0.08218780780002573,0.010298802794155052,0.01766894857099264,0.0196731365571607,,0.04626384689712863,-0.015686023205210353,-0.05572931454684891
LEFTY1,-0.008168035724973377,0.00018640753364204606,-0.019241618610197443,-0.025668182149885834,-0.03689964088131653,-0.05413677354730083,-0.030992682141038806,-0.0019875525210486015,-0.03109921970227527,-0.07520820960202694,-0.00429526508707105,0.004349153112427164,-0.018212300171640813,
FGL1,,0.09493076316009415,,-0.038209513572675775,,,,,0.07454578799001103,-0.045505476201266916,,,0.11612734114282618,-0.049530108223676046
CXCL5,-0.007109584567622637,-0.016027569464009635,0.05210704189658572,-0.014283720443255987,-0.009780077389643042,-0.04529252181691753,,,0.010834176211279706,0.01867038412233098,,0.12880118795835901,-0.02469300118828904,-0.07317765947867214
S100A1,0.16062260560423458,0.04096547473962006,0.009753910325027757,-0.009199241592906391,-0.04093493899771224,0.1304027938652243,-0.052298619131309294,-0.035069801814609544,0.10798332398082613,-0.029031468731068114,0.06565079211700015,0.022644934093254902,-0.025441680270710008,-0.06570304259244165
C4BPA,,,,,-0.03343136377616627,,,,,,,0.012925627619066325,,
NPTX1,0.0311541796131188,0.13678301705693557,-0.04469074598982213,0.023891225202839223,0.09107736351025551,0.05653159199322699,0.05302164522316667,-0.011427463752138581,0.008774725307036761,-0.02496506087415355,0.1655931462024883,,-0.009386668300497267,-0.0034244842381650677
TGS1,0.04498513568543413,-0.010600896830779694,0.02112093258458206,-0.037950463332481345,-0.016673331149916083,0.008631331369566052,0.022032393173062215,0.050138733577861375,0.031069126812143674,-0.012685931578289986,0.013508420432456838,0.11466744153702825,-0.02451914829826164,0.0008210312999858893
SST,-0.016893253152303927,0.11032804421653686,0.0479543111678897,0.0039009554128625855,,,,,0.05367220561216547,-0.01612317605773245,0.03758641221314147,,0.02098898539688667,0.02645269922909483
IL34,0.03562100777385188,0.09127782075718625,-0.023614580993629442,0.0066469145772191695,0.13161177727867363,0.018682965031953547,0.022855045511765943,0.017181777042360662,-0.046450369803828453,0.009945611529831979,-0.029052742334867702,0.026627506565229976,-0.05366570700673556,0.07810016737973252
DHH,,,,-0.02187754485238299,-0.035939397568085625,,,,0.03322506196053038,-0.014104204689402634,,-0.07996877275409701,,
XCL2,0.03323785572373272,-0.018016542683484016,,,,,,,,,,0.05806748915501689,-0.036732576792964114,
TF,0.13257614365009676,0.07353098174763442,0.06266951249526438,-0.07388234787611701,-0.03383148115621188,0.07792397715465585,-0.06553718325641511,0.007394808178188581,0.04243158708886709,-0.02097911106708113,-0.10191959935318244,0.030374568604761343,0.023762111151974512,0.005412058450788078
IL33,-0.1053262319332674,0.02201180928328408,-0.04134706450349432,-0.05939770269036587,-0.07138431043111355,0.14882506690857755,0.03653673100227217,-0.00937717558044315,-0.006702908218517027,-0.00798868802366475,0.06966737458234369,0.0784373073939195,-0.032667986788634466,0.06564282283345989
RBP4,,0.09901306639298091,0.047679504771651546,0.0506636398939397,-0.039208641120997874,0.07186876994351314,,-0.03393403568549198,-0.024291297396952984,-0.004386104820630484,0.011843105146661972,-0.002043239682286891,0.004184891608516123,0.06126064646381347
CCL19,,,-0.02321658440134023,-0.04290401553108868,,,,-0.03150061775928213,,,,0.050294996152141135,-0.047293710828547775,
CCL20,,-0.04237637593969624,,-0.03921500892717267,,-0.05534237963296703,-0.036773377127276186,,-0.020409533875539558,0.07522496463517861,,0.08914788760297002,-0.05624233895020322,
NAMPT,0.12853669324229938,-0.05551175943406542,0.022513417787871245,-0.010288155527522541,-0.07014891681239804,-0.05925162526346985,0.017758899313221777,-0.036845387981024436,-0.00035883354983310404,-0.023042030366677534,0.023022811369400233,0.015545863182532886,-0.07066814157399572,-0.07075215890569445
