,MGH258,UKF251,UKF255,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1007nec,ZH916T1,ZH916bulk
ULBP2,-0.0031869876486691913,-0.030336163665709712,0.08368029523441334,0.025753932519497275,0.027832686241242008,0.012471700631120823,-0.016257940742045042,0.1305225648352194,-0.04945664355551619,0.02822777278303381,0.03937482263721373
ICAM4,,0.05169595766060009,,-0.011206921229060049,,-0.003562316256301628,,,,-0.015967914782424215,-0.008554846423908852
TDGF1,,,,,,-0.014005710863671757,-0.04463385747203626,,,,
ANGPTL1,-0.03188349607541998,0.0373178040224802,,-0.027745247037798744,0.0985162654740467,-0.00749101261794559,-0.0344694093968538,0.05984299041242435,,0.04034402190523194,0.10770107339273484
LTBP1,-0.05445787586745598,-0.019762763837538604,0.05589319370794973,-0.016273953724701726,0.09390851792655805,-0.023101602778968156,0.0016064673640194937,0.007203408351453063,0.011778361727248643,0.021774120944112685,0.1077906887223522
CD160,,-0.014190493566991777,,,,,,,,,
NTN4,0.02303688351715328,-0.016015687862200936,0.03113626228827156,-0.01858719442523649,-0.013416796839674325,-0.009370939072602606,0.07313056572603514,0.005135030061883556,-0.06892968652934198,0.04754286058449881,0.021456708198644134
APP,0.012762162271251527,0.04039924832217704,-0.022723153151290122,-0.022740115030736318,-0.07296372480891966,0.0018616375925057484,0.014155429633817097,-0.03455333712662237,-0.1450439089118533,0.00262646293432108,-0.0377967951150889
RIMS2,-0.023748159732947628,-0.025786934947919015,0.005965043338604892,-0.02787728997686607,-0.06915252351177117,-0.024240615132759928,-0.033993963542058636,-0.02197525822848364,0.008862980268365744,-0.03896862671562572,0.007164426532381479
WNT7A,-0.02442833959544187,-0.02874064168881678,0.00229609542335486,0.009995688811082594,0.007825630153033582,0.005770127678145561,0.020497758648067473,,-0.012128740729808445,0.08098400350049208,0.05757719668063006
GAST,,,,,,,,,,0.03530184480040719,0.04450550017571337
GPI,-0.04446549301383228,-0.042905852566572554,0.010477268809859013,-0.0016651311791458787,-0.05887010494079858,0.0633475065451067,-0.010831553853633935,-0.040818515573712286,-0.021101443856077633,-0.11216518647009407,0.0321542465179922
IL1B,-0.013402192431262823,0.028625881770661468,0.059026181582438574,-0.005000565077600772,0.0037600592714949668,0.013230843973647478,0.0137394062978241,0.02301875238947889,-0.03817454957581646,0.0801095559660173,-0.00497003518801708
SFTPA2,,,,,,,,,,,0.06538129842851893
HAS2,-0.00207333349318162,0.010350104518338904,0.04399136097822547,-0.01695765799391352,0.008416362341223818,0.02129052518001378,0.038262786264114695,0.0491242851023786,0.06683831347644298,-0.010322573026705886,0.07250452498455993
IL11,,,0.05349195317288155,0.12562720598600097,0.07289989276874892,0.004334787237613065,,0.11385201718460225,-0.04957997249657295,-0.006154819888053136,0.059570070967201814
SEMA4B,0.00833007463995175,-0.006385523966949426,0.10381915310558022,-0.041620508209375295,0.04392074685056498,0.00011011455177821284,0.010440568156772832,0.006850479729258848,0.06552925309144964,0.032218456814191186,0.08275767151600154
FGF12,0.019180445113062463,-0.03858554929570867,-0.01729540041859654,0.004802300862211742,-0.05968047327555192,0.02672694659105966,-0.02079719886719672,0.000827935228492208,-0.03911027453025917,0.09327433443382444,-0.01303255686643524
CP,-0.005385701374427326,0.08235778149947735,0.03026845400493909,-0.019205974438626965,0.07405607487279663,-0.022828222288346856,0.009574044187596603,0.036785839606052924,0.03024219873172558,-0.0036327389777384604,0.033171235583899276
NLGN3,-0.01824050281713274,0.004946371745320143,-0.0053279475800914276,-0.06136085479592595,0.0610064701015841,-0.06897445954300199,0.007485921243013345,-0.015473073030123283,0.01737036710081087,0.1102712001645852,-0.0005322215793573186
GZMB,-0.02934354411745556,0.0380585415145833,0.0936030566378057,0.026101633713037014,,-0.031797382886224114,0.003454993896474026,-0.01827506047290724,,-0.02574042460589221,0.0464736071736176
PROC,-0.019965604761535877,0.11499409243522299,,-0.005386255846989698,0.07670364728727393,-0.005705085500151067,0.011746085196940904,,0.0603574092506704,-0.033946984602101465,-0.034675157831665145
TNFSF11,,,,,,,,-0.012208691184964397,,-0.08719093592471801,-0.023966395364406607
AGT,0.043864142509745595,0.0025442295815637735,0.04043613474679212,-0.067323554444896,0.08033237279773826,0.002508330997432059,0.059576970199941355,0.030749653678382706,-0.08446627643981644,0.04950831483617263,0.027263948942941953
PTHLH,-0.03728798063791329,0.032584634102857626,0.044010216607553,0.06923032790070227,-0.017088756862549726,0.04438841571031798,-0.0027686301093544563,0.0023067744858600242,-0.0924369247115729,0.02108873385030709,0.0635604177264815
COL1A1,0.02038183209432299,-0.023952881500741666,-0.01961239509140737,-0.029305715942901586,0.09286486007458002,-0.024817819002982536,0.02292677720498073,-0.07789362749642392,-0.05238979738014679,-0.09660505952900972,-0.054425612356020184
LAMB2,-0.018120198989766353,0.05283470224057361,0.03488726563798514,-0.07735773378263605,0.10290712888523254,-0.025432527232262164,0.008407209184937212,-0.004849667503685439,-0.11115781840513674,-0.020266267368404017,0.07731744220221165
DSC2,0.0830050036550265,0.11550104330117014,0.006018023168240948,0.07297689468177465,0.02389153169586705,0.03775247096860326,-0.03194322824132805,-0.01844732143825705,-0.06881975611443723,0.15712903634021097,0.051532927572872804
WNT5B,0.03156784102042294,0.07739462745198371,0.05211408261469663,0.006443153180349054,-0.029908380921745557,-0.03283899358346195,-0.007785663414035433,-0.007489521974447014,0.0818056142292335,0.012623530897621183,-0.0032773668189295057
LEFTY1,-0.026370594758900363,-0.014817122537521283,-0.0025300520528726655,0.006406788969885265,0.10464492263856287,-0.005562023135246473,-0.01472237433192885,,0.01465932558639168,0.0449689575027657,0.019447766650981673
FGL1,,,,-0.012193529406093464,0.04351149675798241,,,,,,0.03888734703945526
CXCL5,-0.026364593547206817,0.06475637076901347,,0.014055501600494666,-0.017848531728892295,0.09797561684811429,0.006745661997405381,0.044749632637891466,0.12478015778467938,0.03979891282663573,0.03734753537392802
S100A1,-0.034845462433026476,0.005117137729068604,0.04683884324601691,0.029360909942062953,-0.06292028608713382,0.014211263751188995,0.03864207029752545,0.00801597838631526,-0.03980681171798908,0.05592796470692574,-0.03164039030963726
C4BPA,,,,0.006439010893019471,,-0.020280493802849322,,,,0.049016714036904836,
NPTX1,0.016651696635069404,-0.0287406376463767,0.004549487307138772,0.0010108995481596934,-0.07471048249440178,0.06407431411335042,-0.02831546697035688,0.020314659498535937,0.03677492626605869,,-0.0071087582689439805
TGS1,-0.05095937893907023,-0.021223055560423205,0.00245054006014958,0.009383363008432979,0.03383919302207843,0.029938155513524124,-0.02420539321435864,0.03591543474809129,0.09156121097341452,0.0454403671521814,0.04778872636026977
SST,-0.015292059263691381,0.0008695169262611763,-0.036059867637333654,0.031248593816191276,-0.08381074208101119,0.027838155196050946,-0.020578243783572554,,,,-0.0353586384470328
IL34,-0.03403757774024678,-0.013472543418201881,-0.03551541790642826,0.011314978218051334,-0.09305187537378441,0.05286889687756663,0.02448658757796988,0.09553160970823153,-0.02540688779299833,0.03520164812172921,-0.01751060583292027
DHH,,,-0.026905357582694883,,,,,,,0.040484648178306236,
XCL2,0.019503235682078388,,,,,-0.021781264078372865,,-0.011997511899079327,,-0.03309810450287308,-0.027288369043945507
TF,0.01218583534578179,0.0746827779464566,-0.014357520339315527,-0.005585666339465101,0.03009678102358562,-0.00854601875211609,-0.002433954020967711,0.1238388304246217,0.040515514658543396,-0.044059372851600886,0.03360102901502314
IL33,0.01227864197081043,-0.002397709334260059,0.07547631953850373,-0.0006078994780789266,0.11127460685502967,0.03749973005043652,-0.01223259202083419,-0.004719266508470289,-0.060975578326818894,0.03742611400903432,0.0018209813659706
RBP4,,-0.034634814453796556,-0.029916676244974814,-0.022819844213122664,-0.065874202725761,0.05301421080491955,0.029974636023873097,-0.01882150622823864,0.16410279993234744,0.016033539457470984,-0.0042341110756574174
CCL19,,-0.011752013358471262,,,,0.029408296651028978,0.006330309697487413,-0.006661814920590166,,-0.05326448759553328,0.02119560607706486
CCL20,,0.14698910234345164,0.09998161115890529,-0.028027917317762795,-0.016444221092010006,-0.034561430887677366,,0.10698184351999689,-0.029254252038475273,0.014658306135081858,0.0359149747015007
NAMPT,-0.03642806246283137,0.02146614328377702,0.07085315648396252,0.07669817819724366,0.00677827420743803,-0.0423567605237762,-0.00019126202608674272,0.018003579106078364,0.019607784477872148,-0.04507786928982874,0.08577853772282737
