,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HP,0.07712470903995983,0.04003523882664193,,0.044142056975167945,0.07050860561173128,,0.08763074560053417,0.041079848668370306,-0.041225130641349424,-0.006489276366031558,-0.04087459544480596,0.028239141764939427,0.05170844623815563,-0.02548723741997768,0.0011860129540959654,0.025154453306628872
CXCL2,-0.017531947035162684,0.010987478769541432,0.020468150862985684,-0.0001640479412721088,0.030174465837270185,-0.023452412770157867,0.05260197020941805,-0.03238557349108594,0.02442217981141314,-0.009967264695409804,-0.0398200889135178,0.009843175697098716,-0.016883841256946655,-0.034023760308380675,0.008799556207928496,-0.02719406084312469
NPPB,,0.01585016212668877,,-0.06815939877468764,,,,-0.01940987364216076,,0.011414805369627842,,-0.01097348602764708,-0.0004735867304572152,,-0.007023744023225654,-0.00022911071204508994
CCK,0.0011179870567067786,0.004174456276189485,-0.03983552735260181,0.02141463359047126,0.040469448715706,-0.037477696093114285,-0.1487793631296319,0.0014396644884732209,-0.02135596575488796,-0.06259992716178664,,0.011785701703506365,0.0365988289712913,0.006158646474735429,-0.01106323827470261,0.036526535874246965
SEMA6A,0.05872459926077791,0.01811774799203409,0.05118126053525666,0.06180354805097592,-0.0007952164691159661,0.0770805337167253,0.1502337565457177,-0.058039343851691336,0.04154891512426372,0.060785982218563905,-0.14959968798297818,0.05052036460488689,-0.003383423853479958,-0.01528651422077491,-0.006679824974876389,0.01420937439733778
IRAK4,0.045340766233518855,0.10728891115485464,-0.03503432098960826,-0.07173665219128503,-0.003224900018709665,0.06424249849341847,0.14579260619230294,0.030276778638518628,0.07337925433093688,0.00730605835413524,-0.026210174928177944,0.043159745143378614,0.04403068051796798,0.07720189343528203,0.016017000326500292,-0.010120719587208605
GSTP1,-0.05283351012898749,0.05081850848242998,0.018381174659243726,0.052570547982466416,-0.05208407768856169,0.0417916673533027,0.12103049729707517,0.058984422070565985,0.014561085630124454,0.011417606770393057,-0.015302207269716853,-0.004104472452363379,0.058341893859813275,0.006067405170432765,0.01433417790071799,0.042172011932636574
VCAM1,0.05195827557464884,0.08452755070805548,0.06278775853324499,-0.021734131158220094,0.0752229057102922,-0.020449865723248428,0.17212426622510127,0.02863355783442553,-0.05869835615760065,0.02257594341455174,-0.10403489118338673,0.06762379822116388,-0.020985615747581444,-0.021666421339179155,-0.016814120078471374,0.050345206345293506
NXPH3,0.033582015035246854,-0.012729976585454817,-0.01305766439554842,0.04392672603283757,0.0044992328812409775,0.10182249643176941,0.03677557673715527,0.02064170554540901,-0.019666483809134157,0.04719336625371855,-0.007996049086956421,0.10685582901481054,0.08095006372332893,0.09794291250700218,0.002002582031298558,0.10885972891728757
MTMR4,0.042790789234931105,0.11206353646931543,0.056629348354272455,0.07549909818560666,0.008477132664989092,0.010342523832727131,0.029637590392954268,-0.01630614142849122,0.021292069711006275,0.015587342778999203,0.07963060766007801,-0.00697992400482917,0.02590143421060081,0.008676971528579578,-0.02631581920948076,0.02066658565586335
LAMC2,-0.034153340322665565,-0.0017875032185549016,,,,-0.020791133941224404,,-0.024434865468742014,,,-0.040419919696365034,0.13231752671222663,-0.024324934199170083,-0.019240572010757608,-0.020233148613323208,-0.02825516183731139
IL10,0.07192314028399589,-0.013354302297080354,-0.026955250795138084,-0.023402280225109665,0.037476772143111355,,0.08319976208223365,0.07507559023812764,0.005513578084711213,-0.01876435157886397,-0.04261240043948725,0.023519545794622707,-0.011153619259429693,0.00844105289688392,-0.05038467935562968,0.014728933868763472
SEMA4D,0.03143061404222535,0.04154410157635049,-0.022832525249638636,0.13197566900790653,-0.007881789628542118,0.006794658234728836,-0.06048515799339502,0.011558223020460506,0.058545317798343766,-0.021523777774385106,-0.006644484968585045,0.023788237078019928,0.046160266366886894,-0.08031438717194052,0.005796471206729984,0.04924463723985914
TRH,0.0844256725196089,-0.03573915341342694,,-0.017320122529861433,-0.023396335268061525,-0.028442671177244413,0.05826791360963451,-0.01796611623844531,-0.028450820223207128,-0.01613460677773272,,0.01667478121448147,0.016856722985191155,0.021476050861468712,0.031161776813687137,0.012868363746585263
SEMA6D,0.09520209875506978,0.031612529426927244,-0.04214907352408984,0.11071577206033556,0.02349525552337175,0.07210524698787639,0.08687190658606933,-0.041669797475180945,-0.03223525802289353,0.050737230095252515,-0.06618797014676055,-0.028163629696665825,0.012670659776276148,0.004251219113237918,0.044433790293550546,0.0533340775810839
CEL,,,,-0.019006752856391043,-0.019703306785016972,,,,,,0.10080699350258027,-0.033802041071161505,0.06880689917665418,0.015033681852011536,0.030175428174386988,0.027034547350172806
PDCD1LG2,-0.031764415091778415,0.017622620527186952,-0.019465385016452813,-0.023402268098256022,0.02721573232531107,0.034845486577293146,0.09886675792337445,0.10181107006592643,0.014722230331331519,0.061880588408844,0.05739511243226058,-0.021511875096535498,0.047468391964181005,-0.002478063571070643,0.010371631986654034,0.051839070746968946
SPINT1,0.012174435381455804,-0.026426763783632314,-0.008593119594917348,0.023440150627431152,-0.0036897462629663868,-0.018884973439407673,0.12373599371694598,-0.0020762371101327106,-0.02763068128993913,0.036128327726085485,0.07095595872649776,0.07755020425121135,0.11751049270049845,0.05120302480913913,0.04892667687418539,0.07128050643038514
CTHRC1,0.019024672349079338,-0.01901024375828779,0.04096116241902674,-0.020349861821906092,0.040288503063043796,0.06523417339687462,0.16947327238333323,0.0031849084874169924,-0.0338363589642129,-0.05107280249671005,-0.004243316416367978,0.12996478312426926,0.006669873331754429,0.014121460459370508,-0.015980454893847338,-0.014739676942498949
PODXL,0.08538722046052225,0.06563575556595565,-0.04256431124775899,0.09001935989756664,0.03059987416300489,0.05133217101187844,0.18504595926921738,-0.0015819360221797577,0.010780850408557002,0.02226969492308364,-0.008647800399377445,0.015937575536789275,0.04942224901058903,0.06641911005308973,0.009252739116051123,-0.07405924876341796
JAM3,0.04786751194774475,0.0915333234185768,0.019953610146318145,0.08907511357330017,0.06374868744984118,-0.00013485013201369639,0.1488784062253596,-0.006622037252939539,0.013050551175376048,0.058250488737330096,0.028519630097686224,-0.040316309611393916,-0.0004969306616834166,-0.023486558570594975,-0.024471277045559965,-0.04666756916772868
TGFB2,0.050616513911199215,0.05972827937328231,0.018998433701905272,-0.032166617001241044,0.14293966232571942,-0.014355519528116829,0.20998266985422262,0.020162650857630846,-0.05138141160863302,0.050766139335091685,0.012083869281446048,0.009590714496441149,0.07432717167919684,0.0296974774392713,0.03684546945123455,0.03294743391060579
COL18A1,0.08599576306701681,0.07325109347396697,-0.05475131847988162,0.09688427882563458,0.013861852778113507,0.04946130272935923,0.15028772255195078,-0.09427502539337618,0.0032718495375678547,-0.014391617949513909,-0.02714041136438303,0.10064787876337518,-0.05925436932240832,0.1162061094925608,0.01089325883479396,-0.05209818611982627
NODAL,,0.05224204609732556,-0.01812611376136694,,0.010557013083280832,0.0035483134955239656,0.026968608658969894,,,-0.02881859114822258,-0.023929545999741387,-0.03336796273979454,-0.02287936325610572,0.03916285711253476,-0.02313812295352775,-0.03155885237452733
INHBB,0.056520873064282724,-0.03646200354173409,-0.020320399409799926,0.08531041130002752,0.11763368896229791,-0.04065101542194501,0.12342807526207343,0.021377277788800574,-0.05066824598518954,0.018133405808125894,-0.06107443787894097,-0.02733764432536162,0.01684041446407908,-0.00979153933273471,-0.05004385215177227,0.05156976019119014
LCN1,,-0.001360291994457404,,,,,-0.014567370131144083,,,,,0.015957484498663885,-0.021606664733165897,,,-0.005849274975567538
ARF4,0.019623783262555157,0.10933854433005502,0.058073408241447765,-0.04701940442355354,0.0004776018714448613,-0.019629770071565154,0.06875813602212137,0.004321454420875249,0.02443328795083979,0.06528457318844708,0.10272114851363702,0.09058569655100439,0.0680906234572087,-0.019087882459536066,-0.06933630810074387,-0.01957630418260169
CXCL14,0.0021038341380123977,0.02224384344120568,-0.02236705827838831,-0.018283718949185176,0.04477144428618409,-0.06532208405884737,0.009193254546050189,-0.029881663487447575,0.0038729662312169586,-0.028123965724902816,0.01685826213708996,-0.08592818861349612,-0.022000043028764155,0.062178894143844345,-0.026546758356612195,0.022396955831820747
LIF,-0.009393771523830578,0.03513761880924399,-0.022937557160700225,-0.036563214160825176,0.00796988815686344,0.0012972484873637277,0.10227808688208555,0.005168500316005135,-0.024856738021094286,-0.034716291643539246,0.04112864882285622,-0.028513782651053234,-0.018218376771406468,0.18312557741385677,-0.02093895826958345,-0.03263809445980283
IL17B,0.002972922239460636,,,-0.017320122529861433,,,0.13617852439710895,,,,0.0388076981503269,0.028412808743826904,-0.022010222343165395,,-0.0017730953001656373,0.08260960704879317
MMP1,,-0.018694637567292876,,-0.017268196529614206,-0.02339633016421847,,,,,,,0.021517849907331608,-0.03561320359693648,,-0.0208448178071673,0.014794976150772594
MATN1,-0.032164006587311035,-0.035688058112857225,,-0.02766884794252884,,-0.01778232076944401,0.06344144266471072,-0.00511920063274226,,-0.017067942220981912,0.003562151612684935,0.03665943447762727,-0.005480778038942262,-0.019462768417679178,0.022484641523384037,-0.02804512809966142
ADAM28,0.005572755413145983,0.06565403462611544,0.0037459420103600582,-0.06240691135669321,-0.03802951836912255,0.020043992882575797,0.11141872489918767,0.035145270699045036,-0.04995404803139265,0.014879603120261266,0.013694110280653836,-0.013685729943145234,0.02216642211507797,0.019110879413912027,0.05544747928850039,0.0015670958760054532
TCN2,0.03858010061303749,0.07370829613226919,-0.010219093375486071,0.04532977574938647,0.03363214445047172,0.013483677696213621,0.07671921367616781,0.01767927638611607,0.033869991343388424,0.015073558349894291,0.04938181079450795,0.056089629745250565,0.01801480361529148,0.026131106152853526,-0.009093206576491117,0.05235751043736546
THPO,,-0.0012630133913619813,,,,-0.025287235491781617,0.03336912813334315,-0.03335863700088963,-0.024674616707934544,-0.01706794418161943,0.010559646587311134,,,,0.03299875007803354,0.1619256171244624
CUBN,0.07871902966511177,-0.016403515927907626,0.0027205109778709467,-0.027166888603381133,0.008922872550664117,0.004993205383910839,0.04891897448124091,0.0022963584528583746,-0.01897399086115278,-0.0362015177470447,-0.06146693946159925,0.1484359350779344,0.040816578338359985,0.0792404668250564,0.05521386698914171,0.0055153866300101575
TIMP3,0.08607811099988705,0.025200626303272588,0.02512885051121256,-0.02706103253561876,0.0034055792666071536,0.014653094815123115,0.07436611241521585,-0.018972066298914476,0.0009985443747901946,-0.01876869152052743,0.0014416635811549483,0.09457528846072895,-0.03994667102641921,0.07851069410144558,0.010225353147049547,-0.020061350057559067
PIGF,0.03614010937337878,0.07766351112988423,-0.04910874467629924,0.028574953206850755,0.011821586133442991,0.05383152154985439,0.08756002099094959,0.06425105616875544,0.004213767526333086,0.07021204364829595,0.042983793853520864,0.023523714432118453,0.04244344934906206,-0.0018158455768443331,0.058582184194701126,0.057156259167930525
CRH,,0.035021073471117686,0.1074231850741587,,-0.008269561040997622,-0.014985309112809245,-0.043257404214341724,-0.030939427171681747,-0.021167291305571836,-0.023344551528898576,,0.06383562065993649,0.0328002913573549,0.031773758472855754,-0.007749997044619954,-0.008986409802297137
BDNF,0.005020855546445198,0.08505476469389626,-0.020349626630790294,-0.019048282790583335,0.04998531312113232,-0.03798274559987504,-0.0961349050852373,-0.049215486277046416,-0.0028589408120004143,-0.019222888828254302,,0.008800360706617756,0.08227532213136413,0.10218896076979615,0.014067430996949607,0.0029213217268433157
CCL5,0.009230592465150799,0.06150925941617034,0.03040882728661696,,0.019367970472527047,-0.004578898333671551,0.12319061794774702,0.0538783219771491,0.01913661488693119,-0.008880954762710717,-0.024788100431985177,0.03467590170986028,0.03697990156686924,0.04977671653189664,-0.014484488153311678,-0.017944873127066975
GAD1,-0.051709038220394424,0.10499721824788587,-0.00784670730427846,0.07090248655399746,-0.005323874007243186,-0.016643183330724027,-0.0718798303320157,0.017939937859210053,0.028906322065452066,-0.04650316167449485,-0.04441937860709033,0.03419258230991815,0.03409172300316284,0.048728412636063125,0.07493526984025937,-0.001338119467046923
COL14A1,-0.0333210754840523,-0.04666894949243202,0.005844895153711924,0.09151703647692444,0.06188575994387313,0.04015761969806742,0.051097229932444754,0.0606218442825286,0.037501405869908654,-0.00968623666371444,-0.05877413300394623,0.03354016700622489,-0.050916942243354954,0.11336279335544946,-0.01449964231404635,0.024640375172289678
HLA-A,0.10673778128538502,0.055725504765899596,-0.03658207500740253,-0.039710173592709515,-0.014159279189688241,0.00313436985109291,0.22639242275499485,0.047977476658955284,-0.021273768499413818,0.008917223714855088,0.08958608380940089,-0.019535558837116895,-0.04940325332452435,0.02309033571501533,-0.02918971606020039,-0.06416170864181499
CD5L,,0.012191905320454135,0.004339466327336764,,,,,,-0.025750709346570345,,,,,,,
FGF18,,-0.02881482940229639,,-0.0173201031882793,0.06354304104424721,-0.020791130912578788,,0.03100866470013933,,,,-0.036514344977414424,0.02770777722654744,,-0.025270238620217857,-0.023059377346374428
ADM,-0.01570436113840746,-0.07836337102872254,-0.0279122265513034,-0.1367119330402642,0.025494749830909182,0.0006198006147052548,0.1661568466155625,-0.08724822764455603,-0.033697559518873474,0.041616906126230604,0.025095236260285113,-0.0662474924808147,-0.031004669996605713,0.07934899900298063,-0.05823076870518447,-0.02557822017016875
CCL15,,0.043232577812053655,,,,,,,,,,,,,,-0.01999939618233619
GNAI2,0.10984757169245303,0.04109730331834563,-0.007575299218398367,-0.014894213181317988,-0.03293141603379568,0.015015465720146741,0.21642836329861598,-0.005163274772643434,-0.016230844177271078,0.04298357786760287,-0.055567446219418004,-0.021057570471811952,-0.0007544035609076819,-0.03777750535979581,-0.030065120677112565,-0.07188839458485323
HDC,,,,,,,0.07179902989722843,,,,-0.048132184505721126,,,,,0.025880237322353335
COL11A1,,0.03482720784369368,0.0019610009462500025,0.05644108028908144,0.006025735372474765,0.08790116665030416,-0.051143726258692866,-0.033056075622536873,-0.03125711810592579,-0.008563131613615512,,0.03657915453976318,0.03741480003378011,-0.0120597309627985,-0.006760177280425244,-0.04491880662630602
NUCB2,0.07776263842021582,0.07075376755047805,0.037137756378837435,-0.05418512538780261,0.03073692132720073,0.03402776312658747,0.06524069177362592,-0.027869833054515264,0.0016607082090857714,-0.03520594647408234,-0.007194650364009825,0.04646597437511907,-0.0465717871628547,0.060724771214004505,-0.018498184772742843,0.0022497717798771947
CXCL1,0.0016771970312085514,-0.01980588160018537,-0.010850551140627438,-0.017066590420916728,0.013044701553256202,,-0.01274880872835545,-0.01703593234914781,0.025848559619898966,-0.02315472272372997,-0.024182165421061958,0.04068772621830115,-0.03394403018549816,-0.010878813935068043,-0.020037704470308206,0.035297740011186664
VCAN,0.04333151776048734,0.04348679397723684,0.012399910907279621,0.12000984377769718,-0.08302153197565584,0.0843353065891906,0.15516856871321433,0.023351460241483494,-0.07112895912831704,0.022194484894870983,-0.13059909291320873,0.02845206714844685,-0.017049056591006827,-0.013968951066723913,-0.0162467117614252,-0.08061800106630718
