,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IL24,,,,,,,,,,,,-0.015119862640206115,-0.020905031588460875,,,,0.22874151253628355,
SORBS1,-0.005892355794218099,-0.0027196890241737728,0.030740562929698886,0.05710743163081437,0.056182925554946354,0.0020184589130860654,0.030628274134901604,-0.02858270641173949,-0.0018511437353137899,-0.006303622208377499,0.044050577299693035,-0.03128943258780933,0.03747955346608205,0.06872238340543946,-0.013838881312637665,0.02618270047609081,0.001202046400001248,-0.0624306085141877
DLL1,0.04825861687835026,0.0023457707516092983,0.09984114109902383,0.035158499764698724,0.0839334082231465,0.06735211293662074,0.01708091469374885,0.04148349453093641,0.04858241156770752,-0.011033016536428932,0.018491016843150878,-0.001790141080649505,0.050191161865148465,-0.008850502637320368,0.008215563436334587,0.07677447776027224,0.06179164438728463,0.18766686871078897
TLN1,-0.02068745251652003,0.02128448583122554,0.021928679728454487,-0.04230263416350199,0.010387668849549914,0.1250508040281858,0.0721338069839946,-0.033184878176015335,0.039108315410854085,0.008701129312690152,-0.006245528882668432,-0.03379240214061969,-0.01643389133174423,0.014829847592408189,-0.005835156708706021,0.004404454494295113,0.07499042095160893,0.152172408801724
COL2A1,0.11362639759504897,,,,-0.016869080731225186,0.15603907724462118,-0.023930497902167926,,0.04233936811895909,,,0.0630094016808826,0.03923985903191033,,-0.007188396702186539,0.07369000818019984,0.0009142421423672277,
SHH,,,,-0.020450126920827844,0.02946560564744393,-0.018583537329678393,0.0225851635238703,-0.005576054710432222,-0.02074545560074249,-0.06778731070242988,,-0.0009270188737158073,-0.004175155478060974,0.010285655879229885,0.05148194717065652,-0.05175946162367145,0.025768644983716216,
PON2,0.06474374247024677,-0.01578025654989983,0.05505834578923707,0.014455823004221104,0.006266284204512901,0.03106587721355126,0.001871203982437628,-0.03953575301542791,0.060701376460071975,0.0462798083032778,0.01384524957391191,0.04529355307454327,0.05829651940328447,-0.03964548568650862,-0.0032153084359091595,0.04692004833254763,0.028352028167193028,-0.030570380730298566
ICAM5,0.04426418013377151,-0.029609721555169166,-0.03169571575975785,-0.022711017777142475,0.06195145078483531,-0.02618446884700382,-0.011811230095430818,-0.028249705264254774,-0.031273924781782945,,,-0.021902482036037972,-0.03436026298975874,,-0.009667340881804019,-0.004147422579813897,-0.03105285380960365,0.045402975743050356
HPX,0.07096459948037324,,0.09694149795957085,0.02512171981940516,-0.012921721954830798,0.007683642701254545,-0.03484779059205408,0.07268124808857274,-0.012394328479168801,-0.024485974620862574,0.1635634938194252,0.00809483928364556,0.03895151405557187,-0.002706653991767837,0.0021923051949955465,-0.007379558148835864,0.0397883824640627,
SFRP2,-0.03495061149958559,,,0.06628575601057213,,0.0030032614318732864,0.09990151765815901,-0.020925700553321536,0.01086455564832953,0.02317133248685016,,0.06281760527302474,0.023100281297500525,-0.025395412704605578,0.03360505831816321,0.03653598486547676,0.034807348275963365,-0.06994052041530487
CFC1,,,,,,-0.026555094552236,,0.03556857684251354,,,,,,,,,-0.021673174228559022,
CD70,0.03616328502680194,,,0.021509559951648424,,,,0.006892718668723807,,,0.021410387486845237,-0.0002509536762546041,0.007863421236852066,,-0.027451489401825208,-0.022667096888368276,0.10843987009220765,
HP,0.03281053319422299,,0.03397535749600149,-0.04374169310726572,-0.03368006588618357,,0.0011748710272958714,-0.04486869412092885,0.049034633594547926,-0.005580853704430295,-0.030681925462427866,0.07180633186173681,0.0374973303376267,0.08167560313250213,0.00952954850356287,-0.022224504808281857,0.02044470178335439,
CXCL2,0.09696831064754383,-0.008159088268458927,0.047891259005519514,0.0008549116416280587,0.03278833481707634,0.03721968551002063,0.052434730098910136,0.007885137928434217,-0.008618219047793701,-0.0439472081771663,-0.040212407304958384,0.015057314817339176,0.005268335731606568,0.023612550851141292,-0.05837695679019325,0.059629501625064994,0.07571207241462653,-0.062154975299213024
NPPB,-0.03391469058683822,,-0.04217921339063885,-0.024469160805544357,,,,-0.014099215746072397,0.023380357829577435,,,-0.028313582986268696,0.022829799304744585,,-0.017938347208121593,-0.015070811055637444,,
CCK,0.02873225884106294,-0.11404130416045175,-0.042017641791165836,0.01703105031276621,0.03518409386690608,-0.1400671970252452,0.0072616568617583895,-0.024252289699073767,0.004912350561462708,-0.025193961789121325,,-0.0037133329239275787,0.024531072668279426,0.04759045465545986,0.01153321652057393,0.022078991933623938,-0.07902670935771912,-0.02872268598864186
SEMA6A,-0.040109652944870997,0.031391712504719164,0.02420785066694729,0.006950241513568186,0.049825349152141526,0.08486447208578828,0.001972735337537567,0.010220013365911778,-0.00625728731261498,0.012497851166458114,0.08129365690622796,0.021931455703157316,0.058841447112290855,0.05509913842466085,0.02510645394441023,0.014788802779414906,0.018821004102277362,0.017469056810229668
IRAK4,0.0304176219382969,0.0805931065251339,-0.04305036358531954,0.0024522943734685133,-0.03176576955369462,0.037089728839394896,-0.017674052202388928,0.024555833417637635,0.08956758151406753,0.07360873177966186,-0.06310198911861016,0.01609780426416333,-0.016047733438461425,-0.018499005843929096,0.007135929932895889,0.07697949486637683,0.00505302406731003,0.08267101074763736
GSTP1,0.06627577843409906,-0.05084281295839265,-0.007816673587144305,-0.0344418446519028,-0.08872736229192262,0.13348138976406584,-0.006321415438044175,-0.03976086901324651,0.052714389554119875,-0.02227631210311228,-0.0746400318679519,0.005333677547003496,0.022602784015521585,0.004420378620357233,0.037559208898588645,0.012403646679192958,0.010444269662862674,-0.06067668927842324
VCAM1,0.053562721796292206,0.037448560820598976,-0.04828983304361994,0.004686542004843589,-0.012775865742028594,0.10608158776489561,-0.02386719763332115,-0.04297729130575607,0.0009912137514579546,0.031899228847971424,-0.007513364326265129,0.026270542350269342,0.021765687540804185,0.09468998638709794,-0.054765965871949,0.09877010337063785,0.01660912806427696,-0.0016185651308359525
NXPH3,0.00949835363589007,0.010448374525575408,0.07726184981584319,0.04835477894496036,0.013924394372768975,0.06790252213542673,-0.043337982046952064,-0.06432923073648017,0.01706277944752013,-0.06200869457928801,-0.06319647956489681,0.013149179611605933,0.052834076832082404,0.0041350862245313055,0.004444566979188698,0.03271483068782831,-0.0234595515678726,0.008659092394221492
MTMR4,0.05900319328977781,0.0648218641658491,0.04346535125698936,-0.03460442298000035,-0.030109125613160644,0.022715791119566096,0.06367936995592599,0.07699302696988898,0.05371295387942561,-0.015218374492880554,0.05181046299952209,0.01651955378896701,0.016575094479922527,-0.03267996934309696,0.015796539635614427,0.01778762378298393,0.019367751755244578,0.0942594614025444
LAMC2,0.039477762497764156,,,-0.04570962401805593,,-0.021532569737244774,,0.046292111321369026,,,-0.04081814778450103,-0.018588491844102623,-0.027454172314952258,-0.029459901056719588,-0.01953335450308531,-0.028714516710815836,0.0412517431733672,
IL10,0.006682216832799045,-0.032947355781127084,-0.014190304726084433,0.05072475667167127,-0.01458849040832878,,-0.031402156349032595,0.023042916111699594,-0.02389726575594745,0.042234794169201624,0.02474734118969148,0.015477964285688003,-0.0022995727134087073,-0.0284169037437365,0.04287795667436948,0.016219830652456378,-0.016336304043415444,
SEMA4D,0.04517956311934859,0.027212381477338864,0.07211066034713064,0.021742573536378068,0.03149985144120278,-0.02841200242417223,0.025837421561673627,-0.013073937785651314,0.07064491817952648,-0.04149774855160719,0.0009457925441608227,0.00625467031170906,-0.011980069493329052,0.00585273468898043,0.011068011715743908,0.044310705133651616,0.02883015032031195,0.05352415665306331
TRH,-0.004094518246499334,,-0.02290138782372847,0.044576415044227276,-0.016600454392900043,0.03495155688245125,-0.025899906304750895,-0.015010368517100652,0.10959697027443285,-0.018905147441346144,,0.027728263889762024,0.04976238134417866,-0.04107183887880799,0.036506164489012304,0.007560459829872003,0.030986339156682235,
SEMA6D,0.042101355726477364,0.034504261179612354,0.10843338259432098,0.031436196284746504,-0.024261218293803826,0.11893497890119371,0.0011365122384850712,-0.049689876907410814,0.050052657804451714,-0.07173647793982035,0.018477628156202176,0.047464854664768866,-0.04573058016585902,0.03416601406799083,0.056492971693622995,0.024526033672904055,0.036437337804180125,-0.07324627705514523
CEL,,,-0.02513152073165227,,-0.02163156866262265,,,,,,0.009193404232874656,-0.02289672083126454,0.01372355030180109,0.01770413214159929,0.007813926110718093,0.05892174027808892,-0.0050138044055773965,
PDCD1LG2,0.006550410190105082,0.038335580912515765,0.019658734101312747,0.04004576832149975,0.08464549471223014,-0.015121261474552328,-0.020692206688453195,0.01816130074448652,0.02853248880523211,-0.06744373866767395,0.013928546472232376,0.04839835100939254,0.08665835305906552,0.013368945242575104,-0.045446724148113786,0.025127790400719847,0.01519178781448048,
SPINT1,-0.005562378040647354,0.003445482941149008,0.05662985698296458,0.02676718296828358,-0.011361448378049479,0.037550891784907954,-0.010178709689411623,-0.02140063816674038,-0.00610691851103793,-0.01869621117173549,-0.03540953083130069,0.032167479504212844,0.02205561477908518,0.036917360011165766,0.042640005783161926,0.07408259491016214,0.08128217668749421,
CTHRC1,0.11265469895278729,-0.03450673975109324,0.013567352522102933,-0.00874737229813529,-0.03128450899458818,0.16217949221792327,-0.021445079113682597,-0.012084332621497173,0.03197663376020873,-0.026725771927183745,-0.030834698425392014,0.05405456227502169,0.03578154613809119,0.017986956517339708,-0.01108301079299495,0.006836546564615938,0.02574827883986661,0.1265868298664404
PODXL,0.07746043769501729,0.009696558777465334,0.016536341641104436,0.002148506642667631,-0.0460200280301878,0.09509432279009879,-0.027690671089306507,-0.0113142263440856,0.021843382945293137,-0.00636019156760171,-0.021602094281058852,0.055433020482564696,0.011161925218275118,-0.0013478283436032064,-0.01399113804497051,0.023408573900001367,0.010218741421119244,0.024643124188548936
JAM3,-0.03854599865233766,0.00865220456994049,0.07154842061649477,0.022466261691418913,-0.0072043489300569336,0.07511332816807961,-0.011361712990347815,0.00025013423496417594,0.02836093345528085,0.005522337141302448,0.04504214871906835,0.06289388024279877,0.03228584148739698,-0.0156069076983095,0.09298403217452535,-0.007754614364442321,-0.01169892347996672,0.07676989362728763
TGFB2,-0.002539417950626633,-0.017189745381869858,-0.04521776516098921,0.053256880923347044,0.011262170845644511,0.029788738036660104,-0.02401256451190599,-0.0011671539933218076,0.03369206201569145,0.1332753381981739,-0.04211888487551779,0.00047562287309514987,-0.023346772822896333,0.048518514415634276,0.04233250362441769,-0.02663939925028482,0.002103313400599583,0.07567005801221781
COL18A1,0.06594469526174672,-0.021613669206914626,0.09113644768871715,-0.01132837297482567,0.0011766030441486548,0.12284354246541297,0.01171926900691198,0.006529240992345036,0.01669578487342214,-0.013027187341638295,-0.16873997713408945,0.05270007434789284,0.00440573086389404,0.03974621000066892,-0.05152153109914402,0.005636350501822378,0.05096334653998463,0.1078614567541188
NODAL,0.021069682530702964,0.03647202743854656,,0.022172476779790326,0.027310557689054382,0.023325240611748805,-0.003152783825910711,,-0.02752885132024661,-0.06462851657909256,-0.05319695562226172,-0.0226026862091751,0.005146799382993693,0.003854242984063374,-0.022337855902942412,0.05045407398410002,-0.04913477154367881,
INHBB,0.011746492315063594,-0.0033360004918823595,0.009064547105182355,-0.021793999552284934,0.06616118237983876,0.005444901558559415,-0.01878574347709921,0.00016930626430040424,0.04457574174915732,-0.0027857656475003345,-0.06231793224402784,0.07624974075578103,-0.027778495171725183,0.004344267546070942,-0.01059429790596568,0.03456732565448473,0.06282239842828627,0.07327618328332544
LCN1,0.0526144104940061,,,,,,-0.02100040000021174,,,0.0915715631245914,,-0.024041610224180526,0.04426089679475435,,,0.007283667911063998,-0.016544011981916785,
ARF4,0.04282932037723213,0.032535070519256165,-0.017788652021952487,-0.06889385899213835,-0.028288645455808732,0.09624896594635357,0.03158132608288255,0.04440726469297563,-0.03528855590465939,0.02676013771621483,-0.06278218418219371,0.09435271273032647,-0.008993000297681488,-0.00950289507889527,0.022999786481144032,-0.03205421059027857,0.0998676850397021,0.07857949795398177
CXCL14,-0.04603528291587108,-0.04901834169606996,-0.028162964717949265,0.05192131085112814,0.002578755336966051,-0.10421690892738124,-0.057121093324052026,-0.002481340626512967,-0.028475840302525108,-0.028716810000658614,-0.08570004637391014,-0.01787573191192061,-0.03300578664875638,0.020644511027444305,-0.010853031825744939,-0.022604445011490292,0.013991641183182532,-0.06551505083584391
LIF,-0.05342812327341175,-0.028036535896740416,-0.05802502273880625,0.04950596109504315,-0.0710421586190873,-0.00014261702763400863,-0.029937304252955974,0.03177695931518486,0.0449331091282589,-0.005456391690979115,0.005728935501270619,0.010739027219924707,-0.002386449229271936,0.044768140597704356,0.009951580525082748,-0.016052051511059335,0.08222321337056944,
IL17B,,,-0.02290138782372847,,,,-0.034682472583656705,,,-0.03861273306281357,-0.0389762685288634,0.060315990432398645,0.06924435238629852,,-0.027790368422043084,0.059278842070320845,-0.01870527998356897,
MMP1,-0.026608460196711654,,-0.036311099222863415,,-0.0166004507715588,,,,,0.002798101795876823,,0.019096477464674393,-0.029890575286368497,,-0.02012386819081187,0.005982500480980148,-0.01691544744118571,
MATN1,-0.025212615978293978,,-0.006085053888256618,,,-0.01841645882040622,-0.02201749168843867,-0.014276290839915651,-0.0054770108820711046,,0.003943770282556618,0.14687802765046384,0.017303971981843802,0.00426578943580031,-0.028640958095395484,0.05888258356001075,-0.01704630947900106,
ADAM28,0.01240551836609352,-0.009296279180539263,0.04309308882880911,0.002460178632515764,-0.023963799879244994,0.052119079015117566,-0.058831249078802786,0.06723089184912842,-0.017025734076966077,-0.12096562475100554,-0.022205757950377446,0.0254141859115912,0.05094614501431798,0.02194939802097486,-0.00829952007792774,0.09840618293716796,-0.0663273850236811,0.0323424795192071
TCN2,0.06346797859310954,-0.016151286132680687,-0.06482204544835243,-0.01642993986543852,0.044925471827461975,-0.00508243312390651,-0.03655238761356423,-0.05468898589822556,0.0007529138100918932,0.030166569929154695,-0.03996669126737955,0.035292817062050286,-0.028585736456852202,-0.05967400190253667,-0.038585098172255736,0.011631851059234114,0.0182233672965921,-0.025071110054186985
THPO,0.04934100599440459,,,0.05624334344193573,,0.07285869916563448,0.012123531362661758,0.019350558334054677,-0.021736812823058938,,0.05096151267580196,,,,0.004397913982260691,0.10762921315762912,0.07079614801503845,
CUBN,0.057689137641391074,-0.02754884935901886,-0.035921192289338724,-0.06182374776275467,0.03142608422138007,0.06036722910853129,0.009640234917089423,0.007925016766786913,-0.03399662162244061,0.07316841524949395,0.03589542953647843,0.06642089198435995,0.002162511010746337,0.029998911284594032,0.026976503761060554,0.04397724598809224,0.012873999824743184,
TIMP3,-0.03237415652054176,0.003967710118489281,-0.010075399214757431,0.0615435814633308,0.013521697943499462,-0.005009241767735543,-0.014346900992544357,-0.00903999012724231,0.03724396832895734,0.0409592073443061,0.037348918823391426,0.008270493398844801,-0.030085528597896184,0.0021274530514901434,-0.025883369048566956,0.01643909850857705,0.049405892868101715,0.03985558426959712
