,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CORT,0.013403727051064655,0.004543753496284152,0.003244451033231449,-0.00734110220875096,0.07896187289206485,-0.01714929377333345,0.011048276470814106,-0.021698529657726978,0.020874314856401066,0.027690048508727395,0.019795732633111383,,0.014965454075390515,,,,,0.05238347473573626,,,-0.03095315236980666
NCAN,0.0728814804854779,-0.11034720773168225,-0.024492563187614405,0.07038979426835283,-0.12694754917245465,0.1201816850531512,-0.03199716690441393,0.08859348100402228,-0.0838226868049992,0.07225657833275945,-0.002304819713344267,,0.05415621910527889,0.04851750705447814,0.01642187806164377,-0.0016395558268681811,-0.11482266388007044,0.059736343846282694,-0.0465281852560219,-0.030698582269869306,0.014356085042626017
PRG4,,0.013211394615799062,-0.028178963905656388,,0.0398064235832655,-0.007902031912559584,,-0.0445007879073885,-0.053895403192607334,,,,0.027241300292298414,,,,,,-0.03410202088699957,-0.026098930303434915,
ZG16B,,,-0.025983256076558003,0.010420797099611955,0.00014295683825827485,,,0.030514855699744266,-0.007398344990266236,,,0.004098879279700884,,,,-0.03233446992704062,,,0.0033068616814329213,-0.015996583032262694,
TGM2,-0.028259929850778135,0.0067107845055109985,-0.07334951629809187,-0.03037084228015315,-0.02499896041126268,-0.022065212933992367,0.00567553967154102,0.007117434030685097,-0.062346828496299904,-0.01419619596851355,-0.04166441094548607,0.10460706463153693,-0.014038239541724852,0.07586734923613668,-0.005342338880116678,-0.0035329564647205132,-0.05573046006383267,-0.0342749059941186,0.0025988535682308837,-0.0435605206446606,0.06847326548233366
VEGFC,0.06651933847253579,-0.024853426164136213,-0.03577880066975671,0.004169099821282642,-0.021121650008232382,-0.02424536545017395,0.007702917559470206,-0.01627773302556923,-0.015106787156979546,-0.01806655220008246,-0.035627253364430206,0.01776585478988401,0.06161022167870345,-0.0017538201038314047,-0.049465979076556185,-0.04191189474957428,-0.029992859584355054,,-0.04995948080371938,0.01314678023689557,
WNT6,,-0.02789586643382424,-0.03023254378101793,0.014551843024392136,-0.019775874619620652,-0.006789971369340001,-0.004406127212779373,0.056075253358805074,-0.031837446333272366,,,-0.02376369584152959,-0.016452879298811382,,-0.05533511113742761,0.13893859637179312,,,0.10780028950100445,-0.016529269593549917,
NRG4,,-0.038405940462218055,-0.017257896332613935,,-0.021666676030292566,0.005534637820254803,-0.03187761146670944,0.0016264696759135087,0.048659211893890233,-0.020482101215698486,0.0858478988218727,,0.030704209863937824,,,,-0.010118384214136618,,-0.015054290297730805,0.01554885188006882,
PMCH,,,-0.019890654273025683,,-0.027251627284601537,,,,-0.029187077204719778,,,,,,,,,,0.05897214319859378,0.015798258887112067,
COL9A1,-0.03951636401972182,-0.05001140685331982,-0.025366840275778225,-0.0036605505295769997,0.0018637756718060973,-0.028513063551513902,-0.08434805822756516,0.005264533747424346,0.023581603980006163,-0.03115407491093858,-0.0699618999769742,,0.07525925338897814,0.051934532541269084,0.01460668572442164,-0.013763357581281234,-0.013131883259125772,,-0.07890192241517589,0.05478432577183942,-0.018986879958192017
GDF11,0.05191179949638174,-0.05199500395847843,-0.025275534876953304,0.07619149253387443,0.022798467092182334,0.02966039762291953,0.0008291725090165507,0.03873712703612266,-0.03315022881227546,0.025625567628416626,-0.04861513171528759,0.01979800968414884,0.03183704585542548,0.03419951155469085,0.022191339596758376,-0.039571527002299454,0.007515710700099137,0.01178306420912736,0.018300399227283867,0.009008279980918276,0.014324121572851132
RAET1E,,,,,,,,,,,,,,,,,,,0.03333163665433333,,
IL24,,,,,,,,,,,,-0.023605085856934306,,,,,,,,0.08494336684926446,
SORBS1,-0.00045149086845067853,-0.0032996330835266627,-0.012317313230089104,-0.005366712346584592,0.01930074088154586,-0.028244528857960503,-0.026075696121261604,0.016761879212566822,0.07127363122368617,0.01691895897660204,-0.015811337009875186,-0.0022939120458839125,0.07790301629138159,-0.06845224564221783,-0.005469278756931436,-0.09207036966039168,0.012112856450025607,-0.03243105558101329,-0.019964688314556896,-0.03859127818170144,0.019603676620321555
DLL1,0.09259934031019375,0.017977020659815632,-0.011322753446585109,0.09127760941148914,0.05121206174495354,0.02617434214228519,0.023671430555034716,0.06949355649656676,0.054651582238375136,-0.020621253543155423,0.08471915890659247,0.034305574893814944,0.03962561609895779,0.09493613698521959,-0.020198169123627697,0.038183813712965045,0.051446527977232856,0.030151377822530585,-0.02932671420164452,-0.03693134305500789,-0.023200133347321055
TLN1,0.06296933189627096,0.08732213938865366,-0.0469434473289539,0.07866507200309956,-0.026548851052304184,-0.12249953233855615,-0.024302150423960955,0.07897955641225364,-0.06394296138053468,0.001766497565695824,-0.015595095176189436,-0.014770806888537952,0.01768867455319956,0.13277307237423244,0.07239913394329868,0.03572597639221508,-0.08158464141203596,-0.03410687054953477,0.03253484037091967,0.0056730118551884335,0.07918463366753058
COL2A1,0.02542749231872069,-0.03931100916509998,-0.017771830402948077,,,0.025558129571791557,-0.01815304810222819,-0.015365169902759183,,,,,0.05845113946710211,,,,,,-0.021909078137338125,-0.022395260877805665,
SHH,,,,,0.016863604670690684,0.02914675069986243,0.014139307238200819,-0.04803157656355821,-0.010396815380764266,0.013545184702733215,,,-0.01832302772527966,0.03312483644524839,-0.11293688803096356,,-0.0229652765364761,,-0.02462236811070849,0.06197326139901495,
PON2,-0.050513285419414994,-0.18628735601342944,-0.009928432773565614,-0.002591037464220551,0.05499582604001445,-0.09955923804725957,0.006732125583995419,0.10137216576355043,0.01355137852762709,-7.909466010498205e-05,0.008694707317319273,0.049040972472402834,0.08861865722106653,0.06604924897677021,-0.007396209470055932,-0.03299085100902425,-0.07280789579964642,0.02907599130080224,-0.022789794236180938,0.01585022837118077,0.1017700121235612
ICAM5,,0.06514051075958413,-0.020112969043964805,-0.016279284169711344,0.01875438384850725,0.09388246756139351,0.054138888995605206,-0.04431011933998809,0.0035977300683566436,0.027793933973111168,5.211650737724523e-05,0.049885434900426115,-0.02542145825166418,,,,,-0.032119341975156375,-0.018759170290812657,-0.019237129403954886,-0.021517256849314544
HPX,0.006167203802188126,-0.022681719926507454,0.0016070249260847454,,-0.006574411780951345,0.026588756967014196,-0.0012859450594946728,0.03740824702328797,-0.004445293565111957,-0.029171053488627932,,-0.02674220346522693,-0.033162472340657584,0.0786587165931035,0.014581439508508511,-0.038753792054070174,0.03807956686660322,,-0.03474138810732384,0.04992437983999208,
SFRP2,,-0.014356436804006804,-0.024911555144141763,,0.006082083429869824,,-0.04305218035949096,0.013554729160088246,-0.005151547443929772,-0.0033714540191668676,-0.13412009244211492,-0.023296134690725168,-0.004576024790832751,0.05180240269580147,0.009420198668077986,0.10835096686191488,-0.01890623749503476,0.024824452528041926,0.007454101060637002,-0.05009367346774868,-0.04549924827454993
CFC1,,,,,,,0.018948122597246167,,0.014585225634073953,,-0.05304229579674356,,,,,,,,,-0.021994964171090085,
CD70,,,-0.045512794614281815,,0.038272650111019595,,,,-0.012943843545212982,,,-0.023043237655286066,,,,,,,-0.02296803995241272,0.07381671432770556,
HP,0.035442802986860485,-0.04675479359595131,0.05153966469208125,,-0.043149081352775696,-0.014733929388668887,,-0.13420744000143187,0.035555878751855445,0.023395882395706377,-0.13505596271022033,,0.017220459777252905,-0.08393426325866722,-0.022987824766790413,-0.04673081514383897,-0.010609441268700356,,-0.02251957173312069,-0.00143421403880117,
CXCL2,-0.006183874880967927,0.11358885300510271,0.002202271447308833,-0.00615789592376003,0.03605643844612618,-0.008341819161494545,-0.055363391720550166,-0.02984809515958366,-0.04847965903722634,0.03788265757694712,-0.09684078429362149,0.053600609220324336,0.0005587045779672337,0.00010241056956450471,0.010030985788285719,,0.03254604637599456,-0.0058998948030723275,-0.0647539431264843,0.028218431887743815,-0.05233295122383767
NPPB,,,0.005346227099820419,,-0.0390269314103359,,,,-0.016667368165528537,,,,0.009004440462331178,,,,,,0.12080699410771288,,
CCK,-0.010711297915164255,0.07587798311645523,0.010411172238151117,-0.049032864850466505,0.18343619862305044,0.13995588044827542,0.09602522780593438,-0.09272395090897567,0.14747502073795807,-0.03830017478671399,0.07589974430089691,,0.009324103489706586,0.020288709947851827,,0.14639357563925773,0.010070687359701423,-0.053043344254657177,-0.019810480939195255,-0.09579499956600325,0.007237865599303706
SEMA6A,0.012431241127495584,-0.05990005216296656,0.07028012745265436,0.033620157781584795,-0.04297506934148981,-0.01269230129700291,-0.016583607179276025,0.07601991101598092,0.0029035010423123985,-0.007483750124453745,0.04424264322184733,-0.052387035648868645,0.0350158742494019,-0.06675431735536727,-0.046090392432337625,0.0007226944845253779,0.02433916245286983,-0.07462514655369655,-0.04850522606769806,0.011607811308640914,0.08895392723660739
IRAK4,0.06481403309799665,0.004762885022856431,0.036212935767272296,0.008906992030751825,0.036656912955729,0.019259449379220833,-0.022244862795004497,0.016135275329369144,-0.02327936561742896,0.0008424790539217405,-0.0405152801878712,0.09652648336590318,0.08345584743323889,-0.016119670838088757,0.11690526907345637,0.10514090745677111,-0.036626713320181255,-0.05905527111450195,0.0053499367560742314,0.01616635282641805,-0.033574081555606344
GSTP1,-0.09813625499579415,0.009847059102061092,-0.05837866944113788,-0.0060657560738752525,0.04680711499276414,-0.05111810060212085,-0.05838743701156079,0.09915409051502475,0.054077595183421596,0.07359281622468772,-0.05132030918710137,-0.009399847791001401,0.03407122531726985,-0.07834509182987111,0.05563427129995484,0.09532441961557651,0.09221514431169275,-0.03675393564313191,0.018708993590109385,0.035551330135923,0.07818865954208254
VCAM1,0.0109970969162084,-0.08776706336256415,-0.09911767456945234,0.012885074847267478,0.04194532140293737,-0.05138777586498286,-0.06444948376742778,0.0059472611000668295,0.10409901036458892,-0.02529180367741979,-0.021992574610407267,-0.0088781072243185,0.013070428318322783,0.1306772854560499,-0.059869837103981464,0.0703958411278473,0.02495742267867088,0.012481269055429255,-0.036851424982095725,0.054963637744643475,0.08105336484244005
NXPH3,0.023940854006896037,0.07067491774860811,0.00365148011826314,0.02579776709652415,-0.0021249357589517262,-0.022728448492151977,-0.08839680853097859,0.14788569023288212,0.05920177161183821,0.02287588410480578,-0.007017625961981697,0.025471403599695543,0.0269626355077199,0.09226211593744531,-0.010048741601390708,0.004129043330592126,-0.045042246995238074,0.043562935970391084,-0.02566280970141215,-0.0419065234646847,0.01475030699404146
MTMR4,0.027052327793842226,-0.018916919261669895,0.03389235046793589,0.008294795206433827,0.07815361405043393,-0.03653827284765926,-0.04539203440742241,0.06508298419086427,0.009668640264460949,-0.05724116951519919,-0.061652068805096355,0.026128190753343234,0.04047895834104569,0.08015333496074223,-0.0009356289685576868,-0.025709951726168495,0.01083360192174653,0.026756305309249894,0.05137856165507827,0.06707238635675582,0.008511929343187204
LAMC2,,0.11555423616876921,-0.01897342455648862,,-0.010789596650733816,,0.02375483558160269,,-0.034259172286714865,,,-0.012277731985555642,,,,,0.04863081270807487,,0.0781365452611543,-0.02393683467477175,
IL10,0.03364122228827584,0.020270107803418553,-0.0030306115914183612,0.010319913946558146,0.030953766823938713,0.05218935562289436,,0.061485348626625046,0.03256775038990762,,-0.16033072187596045,0.01647378220833081,-0.043990116787486926,0.0633786225865644,0.09775895129529298,0.02713927993457287,-0.0031634946346405634,,0.10147459968991689,-0.016138967632127015,
SEMA4D,0.08516839299280174,0.06293125090537097,-0.002002725127615246,0.04758296470996907,0.03923880368884956,0.06625398598388713,-0.042713316127973494,0.04270594125520207,0.08894898295724162,0.06466246397549716,0.05539506732157295,-0.02265602900920123,-0.0010367181978387285,0.047637814293611185,0.0025723147209031965,0.03628433897538363,0.08345046057019789,-0.022010890650543433,0.005251202936778371,-0.06157892079412812,0.016092357060891998
TRH,-0.010023514531475958,0.07517984410103583,-0.08851295385928296,,0.04705822496893926,0.06521826105918786,-0.060233367467066486,-0.038835519621271915,0.042958926309034154,,-0.006231276234297349,,0.21499406868411336,0.08865210198666335,0.049006678465841134,,-0.10435770499643325,-0.040366836996713756,-0.01710443310543486,0.023115955394112965,
SEMA6D,-0.033617313041844885,-0.06682052559239926,0.05130757000889829,-0.0027336793690210547,-0.025600850204091023,0.05225850286062429,-0.08317126684085066,0.0396026775391984,-0.02038037692914393,0.02019008607307563,0.05242839424247313,0.06678977523611854,0.03915695697775112,-0.06474803407679953,0.03984425355460943,-0.02918629978936757,-0.015766176226003296,0.09972369889728815,-0.032482639565807235,0.062163341081693,-0.003688654776281918
CEL,,,,,,-0.008194426766477024,,,,,,,,,-0.015583782040687,-0.029315156603011695,-0.04364404855358248,,0.002748328799210312,0.1131217082688082,
PDCD1LG2,0.07798175066510593,-0.02522910340779465,0.03760025410480675,0.062137509165555,-0.0029045349331550145,-0.008391600864966379,-0.02795134498227728,-0.02381826664499991,0.036369651952711766,0.007601290500964039,-0.03151077574075914,0.05298674078965753,-0.01109302589175552,0.028725267615883864,-0.06909401995663324,-0.011438154991083005,-0.03765804395444088,,0.01593385510867615,0.1291268296065651,
SPINT1,-0.001638095204375484,0.09006589770147186,0.05115344443102294,0.019017156134369887,0.03732246707234893,0.013583360698444619,-0.018094582381832997,-0.0022558443767351044,-0.006629502950228818,-0.02265967412469363,-0.0025078097163608107,-0.022909887145653087,-0.010897579984605273,0.02368468101112732,0.009596546858676974,0.009778420837581165,0.0023017310675388543,,0.00299108492076656,-0.024278277677718216,
CTHRC1,-0.07892942527456273,0.04048478103634353,-0.014176902192508374,-0.004480261182248766,-0.04569069792499252,0.004023933994758241,-0.05854484542385684,0.0047757223738323674,-0.023691077943773422,-0.03618440355140259,-0.08403180668522495,-0.0397448561519699,0.0780825358061849,0.09813186482871726,0.02850633215338318,0.05452658690545601,-0.05704207226216967,,-0.03159458586867807,-0.019502195992419737,-0.0547842319128293
PODXL,-0.030521313825655445,-0.05507513075455692,-0.06027096957821054,0.07759325829087194,-0.0468959100286264,-0.09676071153187815,-0.027735156044300973,-0.01608302702808982,-0.07531481823290234,-0.008799888273151544,0.036376873836937496,0.061167621127598264,0.08676945730020398,0.10056430429061154,-0.056332283343372896,-0.03928259841835777,0.015823288570317368,0.032569607977351665,-0.021254328514493305,0.008755494168205456,-0.02791062928030012
JAM3,-0.03372991894718409,-0.01693065905290499,-0.03016508655833958,0.003841539075059472,-0.0657163238655928,0.0026801729540669515,-0.02423509042078377,0.07758125743463265,-0.08188596577636444,0.04211652855236195,-0.0017259453986974787,0.01344321006072713,0.061721563243120794,-0.05331307637344267,-0.0778301359122178,-0.03372737028045381,0.04049654875558864,-0.016499454946349145,0.053288439448384,-0.03512443662041959,-0.0173725593243658
TGFB2,0.09022662961105449,0.015571340299458376,-0.08204995895812552,0.01017450877966127,0.060951686290164585,0.04998296440075285,-0.027204800159897718,-0.045324509137870055,-0.02922324312119209,-0.010057101355226597,0.0005672281170614924,0.05268427783713737,-0.01119607388727766,0.10292067849920875,0.025240315960100086,-0.11594057335924672,-0.03811262362547151,-0.00429912618953098,0.020314334135710464,0.012358085657245676,0.026080912602574464
