,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF296,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
SST,-0.022622154754277108,-0.00792517694543893,-0.02647684760066529,0.038899064287249964,0.03137320663251802,-0.045291506325491594,-0.002104587802205939,,0.021914844076521833,-0.03621042422154786,,0.03355055273063094,0.0331243152340168
IL34,0.006503270303784459,0.02077143669491452,-0.028553980654482246,0.018763006939812293,-0.04969002177730299,-0.0651770196198475,-0.044621271204890324,-0.0031580140004402514,0.0012773304141412286,-0.043397058737250756,0.0297056812713658,0.02410266752542432,-0.005131833921678253
DHH,,,,,,,,,0.015305363756757137,0.004511133042239916,0.016697707990823873,,
XCL2,0.0818227763474225,-0.022280167943011443,,,,,,,,,-0.019936734873801706,-0.027745727968450824,
TF,-0.0750228431896823,-0.045648959648189276,-0.024862116885657915,0.05679545842324103,0.033965896148115786,-0.02055825368233142,0.03573599232130258,0.1057444441396809,0.0029904972159603433,0.0959280321474246,0.022430888520489866,-0.0001303318547321035,0.023840378200777505
IL33,0.08471021900300424,0.021882772759180415,0.043716614036665886,-0.022994482867958483,-0.04006185341355891,0.08318403844713505,-0.019687852670283962,0.11604488936657566,-0.01890674617009292,-0.021848007942343782,0.09666245270458249,-0.11621851905664969,-0.040847902040266
RBP4,,0.08261210735232735,-0.022719166965711253,0.12637654357574243,-0.049345198048979765,-0.035565497231670636,-0.0075978857008538155,,0.07561109956104366,-4.411059524795675e-05,-0.03521805094180956,0.030282746463941645,0.07584694884533917
CCL19,,,0.06694913024351307,,0.06515436313482083,,0.0020356417067459017,,,,0.04203908947105259,0.009832749596997243,
CCL20,,-0.028329381689646608,-0.018954757299229446,-0.0177155499533652,,-0.015150401494649482,,-0.040309956507304866,-0.013435217190028312,0.08748876071416745,0.022156316194606326,-0.02117602028795162,
NAMPT,0.033400188927767686,0.0004258889993750455,0.03766112430400869,0.02627676117788959,-0.03151521708181745,0.015846963858334458,-0.0057288931197501565,-0.0626025123385428,-0.042852334903094036,-0.010650365632903594,0.052768232116044984,-0.16206627283668829,0.022814228689687258
