,UKF251,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916inf
LTBP1,0.010355412567727098,-0.0035736733729246307,0.04662680147402948,0.009710931297801394,0.04376391954645189,0.029633359899845547,0.07081864449514387,0.019116547199973296,-0.00039715950368612505,-0.021287978330921067,0.11091519478973758
CD160,-0.012534393654106421,,,,,,,,,,
NTN4,-0.004278977396038948,0.0020974690745003736,-0.023617934643656673,0.016216372926828964,-0.09216893691063778,-0.006733675288380586,-0.05608278367930634,0.03447997376978709,-0.050924317131191436,-0.005774900964795537,0.08137961862225615
APP,0.0172796175706133,0.08214358920459192,-0.045944713253971654,0.03211940141017759,0.06403024800175007,-0.04572410329241011,0.028592774531702867,0.0504013628070542,0.02884933729033296,-0.06585546305694939,0.042968767690240287
RIMS2,-0.0494035233963151,0.011430672363291912,-0.08116497929514394,-0.0422026802556039,0.05579981203350576,-0.02375903765321102,-0.006951324482907919,-0.021911754084156455,0.05170123931759542,-0.0026492631713882723,0.047911531980260234
WNT7A,0.03771874447059138,0.0650701416037239,-0.007542456113520342,0.003110977369309603,0.07374004120003487,0.01007781032859057,-0.050165562643555296,0.056739794258673794,0.04264535764948522,0.04302780980802251,-0.027548373211833583
GAST,,,,,,,,,0.052477347238231005,,
GPI,-0.015089890362451074,-0.0280082405452468,-0.06180054165278931,-0.014225421219694003,-0.003922182997122622,0.0036422136900258217,0.04553266004439903,0.04598047599472819,-0.015652465562607833,0.10545572299893385,-0.029531894123239352
IL1B,0.0027629702584901035,-0.03549147219732184,0.08028280313359903,0.0833622115342584,-0.03205751761050148,0.0836911727930837,-0.07965002391288775,0.00595011394136637,0.012761269027701415,-0.0007490818735869827,-0.05619370055607473
SFTPA2,,,,,,-0.01814750613243456,,-0.022435281273076826,,0.019830308577858596,
HAS2,-0.03309180838124536,0.07214004661747989,0.048701818380315016,0.0170419455371925,-0.038261920889175814,0.044044513581302944,0.05108395356436623,-0.010081044685160837,0.04312402001149999,0.034875652412137324,
IL11,,0.019057856452760494,-0.03404337304186093,0.04593308187277791,0.0689065651560896,-0.020381668101792778,-0.053043501574300905,0.062191849925719155,0.05099365487367496,0.04209246396919056,
SEMA4B,-0.04847981200775,-0.0339502004848965,0.06762464374426364,0.0009905069392762104,-0.09068005261805587,0.030713859607306673,0.0436833756534947,0.0801164329102791,-0.06618822552520276,0.016053059819593006,0.07031173925000517
FGF12,0.008161182446212606,-0.04664296728977346,-0.11048900765644616,-0.069805948775603,-0.05116887761465291,0.0067890207216484135,-0.030165236668700492,0.010440462263999927,0.06908994073869625,0.012165475744981998,0.08615058701117165
CP,0.023370223700663,0.05624153930611601,0.0908711550824575,0.030755812424527726,0.035096104011635806,0.013356194517208894,-0.015155544470075092,0.09741460467599523,0.04712105898601881,0.08871435293254021,0.08430825801065131
NLGN3,0.02491167814603146,0.020691896536170186,0.09617423450473038,0.010142286393749525,0.059477829039490754,0.0590222892662944,0.05726308297181397,-0.07096516492268173,-0.03234250261626524,-0.005510232607618318,0.047675511445637204
GZMB,-0.029359217239713506,-0.017182631525054722,,-0.014341693420894907,0.0023949504758091723,,,0.0225384849639563,,0.04838437900032905,
PROC,0.09062512978867711,0.04042664842476598,0.07712283689197368,0.08454600479986962,-0.031783053844134004,0.00822721275613782,-0.06310179336965427,0.08223937579069238,-0.012443031435037293,0.02347891619451047,
TNFSF11,,,,,,,-0.013906433334161724,0.02110161438330273,,,
AGT,-0.002430536029508278,-0.003587620883383198,0.11100679692745255,-0.08664452264906218,-0.005490619621713069,0.018336349231016243,0.05841706465545313,0.1404694497603188,0.0030921329726737038,0.10743200078365749,0.04914757640608043
PTHLH,-0.00661841497176751,0.035464509889408316,-0.02200749449287141,-0.0529603672930806,0.014345073540269785,-0.00760189486229454,-0.0012344195490599686,-0.02374667914209886,-0.03433930795073337,-0.006996375800500238,0.013259342228517143
COL1A1,-0.013442505973090688,0.0037881067539259883,-0.03253238829957038,-0.016889500610580824,-0.07781586250651856,0.07186623328927212,-0.05136434648474562,0.005443407767497162,-0.02735939374564932,0.12205759155569204,-0.05419941119139341
LAMB2,0.03975858767869515,0.06926622347816865,0.082540254714249,0.056498525787211894,0.029835997085201033,-0.01977728630661395,0.03929545183148689,0.07410616284573997,-0.04480156886299567,0.002894939745323622,-0.008807955092316595
DSC2,0.03487341263508766,0.018606651991012663,0.0645511038897641,0.05404232167834759,0.04860229361222714,0.015663123980232403,-0.08461205396833069,-0.003177200431700366,0.005775506760282163,-0.019868609928167833,-0.04661517014376656
WNT5B,0.07119693051552556,-0.015591086529931575,-0.005735761922588461,-0.034209666664678694,-0.0558690512445978,0.04854570141060713,-0.042670728013048026,-0.014053584467576522,-0.04027854719955238,0.00643935095368351,0.0012431389333450759
LEFTY1,-0.03481518098341334,-0.013142028635473773,-0.018923364771111364,-0.012194641952942752,-0.02019799002188514,0.07359424439105042,-0.00860780867798093,-0.0060603558631893185,0.014308605117437,-0.07037385149647891,
FGL1,,-0.014710413978521535,-0.025080512574006855,,0.03938989625446124,-0.020904617786744566,,-0.03113361276892912,0.003072924149589462,0.011141790282688855,0.0890186011464522
CXCL5,-0.022523500708811345,0.07089259543121589,-0.03168923274982715,0.04041639673301139,0.006844239527879572,,0.04381754761511162,0.10032680092891115,-0.03843281180081664,0.16557403047009628,0.051301824964959185
S100A1,-0.028167205480672634,0.06570741568092765,-0.004879979915909135,-0.011216267609968633,0.08882562662203959,-0.04670180229189099,-0.07310366116422407,-0.08337070283910414,0.015402897546152672,0.011190166490498654,0.01084168373498323
C4BPA,,0.027132469297364594,,-0.03465301759258131,,,-0.029581034122439856,,,,
NPTX1,-0.04063402040019828,-0.028897707275950996,-0.0756220200652688,-0.0585658638582213,-0.025913750749097304,0.031669511738902575,-0.020907430765750447,-0.026538573271270526,-0.03047486975165683,-0.0771687293859337,0.03735248438531422
TGS1,0.038728651178056676,0.07993551668066133,0.08896395679246324,-0.011384628661905096,0.0662893292700479,0.03566307240900584,0.03203273569317422,-0.006049710179024435,0.002505475704711179,-0.07521985015310738,0.06043371243775273
SST,0.0031460865311380786,0.01984200493182531,-0.10606194394009894,-0.06318264707139219,0.005840047083264987,-0.030664982534179305,,-0.02937189653094094,-0.06444802138475328,-0.003849318609979018,-0.01284785801407999
IL34,0.03908749019452705,-0.008189990021440458,-0.03905527397439606,0.007836267842931004,-0.020647193152670835,0.012127895575640018,0.009958402501402699,0.03236279674564141,-0.06156739508473337,0.17632367650497524,-0.05588101179361199
DHH,,,,,-0.03790891521841372,,0.14440764414576207,0.11464523054683654,0.004471170159182652,0.14714729322628498,
XCL2,,,,0.11665577234528536,,,,,,,
RSPO1,,,,,,0.13800224139665856,,,,,
TF,0.008315886581515169,-0.03416135738929575,0.0916904133973673,0.08490537444995323,0.0987775185839565,0.08623327890839722,0.05874508489862803,-0.04351282022350124,0.05341312470028791,-0.04267004046290713,0.013560783321699306
IL33,0.10827804594558704,0.031823656124204215,0.05830631335675784,0.036133047531293074,-0.021469853433328374,0.06198813498317322,0.03779985694967647,0.028295318000187815,0.020911388687501316,-0.009491788370105829,0.08030858654184589
RBP4,-0.03789891242762939,0.03597513129169279,-0.09028205156080506,-0.02712395731418855,0.016714907444294772,-0.0526068362205073,-0.034692935611606676,-0.04062489402839529,0.00019543895558455672,0.07789945467602438,-0.07078069789716321
CCL19,-0.015739800634579353,,,-0.03003668584965787,0.08572210851436986,,,,,,
CCL20,0.13125636173526664,0.0026271542677750266,-0.03872179192514781,0.04851787183265829,-0.06795088108561685,-0.019014713954341983,,0.05723845450503574,-0.033937526187997405,-0.004168010144034759,
NAMPT,0.027803851276320506,0.040145038581268035,-0.04216645242505727,0.08048471759857402,-0.03910779680820687,0.008411076723932898,0.03176673074293939,0.09471088964094433,-0.030395715045671623,0.07915132977293607,0.03251399999376205
