,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GDF11,0.03394189939747617,-0.023998820160981874,0.05487604166877348,-0.03440929398863313,-0.04279533234687673,0.05197924607461767,0.08014331637844917,-0.03572891057023834,-0.04058570470588027,-0.029868968960958614,-0.004454796799734066,0.11941920401044605,0.06571402886850872,-0.04693049389906805,0.04904176549812169,0.007355968387969792,-0.01382258183849103,0.010197952116506231
RAET1E,,,,,,,,,,,,,,,,,0.06747579341572606,
IL24,,,,,,,,,,-0.018023650440979713,,,,-0.017943005493328505,-0.01934532155898388,,,-0.005266084268923792
SORBS1,0.04926197799310439,-0.020253852966125235,0.012443803971330923,-0.04288957012433746,-0.022947408971560886,-0.038731335353052135,0.013599107994913064,-0.07139282518486126,0.006624666133795556,0.041770781766519646,-0.036543001750670434,-0.052494610235918185,-0.003588092120415889,0.04665189093488525,-0.015367235485388714,0.052017565019135494,0.02446273216154383,-0.01548226596918454
DLL1,0.08524548394189757,0.0031122455479608976,0.029057915055514204,-0.05067860114627491,-0.02810260335527038,-0.026241426723456723,0.10493158055683258,0.002434084465190527,0.0228960511135759,-0.04235343076143776,-0.001222170542186968,0.07741494029369773,-0.054363425036418625,0.1131731204932308,0.09741930504540793,0.04352524991593596,-0.034677272638586366,0.06300027819862615
TLN1,-0.0028364437993918554,0.006595747685659089,0.012764589887489226,-0.06464605069480621,-0.06007415303781782,0.07178938202977996,0.09960368318930521,-0.02786468733003302,0.06157433900554554,0.014416559158348028,0.030173063153465948,-0.011017250243935982,-0.015847776399307373,-0.04416317881196318,-0.05699438370365301,0.033282209242104406,-0.0016508359317222202,0.05649554177686505
COL2A1,0.05947403320019345,,,,0.15404233571588014,0.00909693284160893,0.057877642790585646,,,,-0.019117693685658483,,,-0.039225762200815306,-0.05041982586149275,0.01979520422206867,0.03770565620439331,0.04733298381378552
SHH,,,,0.019514404897689328,0.025657720834369208,0.07108142267550016,0.041520460156776164,-0.034795843719818094,0.012946766816676841,,-0.018245787226318075,0.008423496748577399,,-0.0008629566379758897,0.05376822402209597,0.008868345455882793,0.11044490739335568,0.03753973042324874
PON2,0.08417034861058388,0.028202130636134644,0.07077161026082965,-0.035969793503211056,-0.026026497169166087,6.242694936421493e-06,0.12475001964513326,-0.04247312827159341,-0.02264628557586337,0.03682276049631525,-0.0015105419637797142,-0.02545312957055196,-0.04248996208590018,0.08104835287775207,0.09372447504556683,0.02332726359415215,-0.004115499035560531,0.012763735299566824
ICAM5,-0.005422067697229652,0.013560690330583967,-0.024896074401526115,-0.009949446972119866,-0.03938965071150804,-0.033947134673469846,-0.060329430975981424,-0.031974114606903775,-0.018490900353129586,-0.01706159968533221,-0.015744230813104877,,,-0.0417455683687199,0.033726575391474084,-0.024201332667436685,0.03342911980575472,0.07295766330813867
HPX,-0.0009383838142155207,,0.022616525806911616,-0.02543113633670468,-0.0032000767928769477,-0.014033352368554504,-0.010102957028319098,-0.012455398027769394,-0.010210820795679589,-0.033877698136374354,-0.015404250152318277,-0.029506177074393913,0.005736140362267274,0.005499011838972392,0.05951904789235262,-0.035002066641579066,0.012377489205390337,0.08748976968080802
SFRP2,-0.022480778885808534,,,-0.02873527860906628,,-0.0331748015684375,-0.02463975734499508,0.007980940189294367,-0.047693794213551105,0.06895048390661584,-0.025806264599765892,-0.0007680066043244299,,0.019240615749857616,-0.03781135573387363,-0.009453645113881533,0.037145302808945714,0.06993445397232816
CFC1,,,,,,-0.0073946491703947735,,-0.015351287722429557,,,,,,,,,,-0.026921363387663703
CD70,-0.007397443035858145,,,-0.010350385105111715,,,,-0.02863552658308999,,0.05335515356322306,,,-0.03535625923182552,-0.009615474880313626,-0.03677821792859941,-0.036036539003442516,-0.03684639777328558,0.044441852369122854
HP,-0.020391404914663857,,0.006875916813124092,-0.04497495760929625,0.016104628232854985,,0.0244259493006322,0.02546614293952133,0.03786467614945746,,-0.01158666283567215,0.002965637909361889,-0.0398003436043533,-0.05371767365584993,-0.08823609978534389,0.0041770321524103,-0.036126944200801904,0.06741037491131767
CXCL2,0.004551159718182577,0.01952980031632713,-0.06726125967571764,0.009734256510526207,0.004354517226214148,0.011752982554576892,0.00588933113232041,0.0129403859801538,-0.014190540361691855,0.0204134372201517,0.01957362099412054,-0.03654650850237412,-0.03209426344539067,-0.058124823276245345,-0.0022966680587098707,-0.039706228945002135,0.07942579510188617,0.004993196955747094
NPPB,-0.021814458384293578,,-0.04974724235337467,0.03344148706620138,,,,-0.01344221184648917,,,0.019542625133600167,,,-0.028159043551200805,0.01923290119547886,-0.005596364681560008,-0.024498289377631093,
CCK,-0.004447455005565238,-0.04412252661775898,0.03964209777489241,-0.0075358649982108054,-0.04164448309197397,0.0037811661426901816,-0.1525370620760185,-0.011185436679962994,-0.01941905413353749,,-0.08728888827723927,0.06960168041312922,,0.011389682030131675,0.11838721674550426,-0.0142689111153057,0.020314891386990278,-0.004903147365017484
SEMA6A,0.035019213837288614,0.014566430401943583,0.05224914575220649,-0.02335256875225556,-0.03902328572492098,0.06574822361959134,0.05841868457829011,-0.006827714418844784,-0.0368033661838255,0.028559053492157156,0.04151225094856093,-0.007348780222027203,-0.0789110082832072,0.09561159910508493,0.047211530427381264,-0.0022391625535033845,0.02868081852126588,0.011074018653224963
IRAK4,0.016559391191381043,-0.0653761891809421,-0.005985294436084896,-0.025942113181942835,0.016777327030792027,0.06866330022908787,0.03801896743570217,-0.004983012605500447,-0.010151336290286734,0.044760757949796476,-0.011265758758838925,0.013711153937122552,0.07807027311090632,0.01551430600291895,-0.004509035989251129,-0.053516749996829205,0.03999389849412829,-0.02134757393102624
GSTP1,0.0740008404328331,0.01136687315168824,0.0030426367569421848,0.07704491738231795,-0.051730311290274555,0.05839828576851295,0.10933484427575366,0.04480511631689632,-0.006463002393525903,0.07278767884239905,0.0038950767392357186,-0.00915298842965838,0.1305246958296685,0.03937990212230336,0.06842559094103347,-0.010726464119383388,0.0295546094184656,-0.010304856700867173
VCAM1,0.09147806406655799,0.011572256976045355,-0.001881758906006507,-0.029028380250030815,0.005247053025338923,-0.03333071718267248,0.09051126413894438,0.002720852561201635,-0.008439630616842893,-0.04053993674987085,0.06165993863097358,0.028692116649611805,0.015023455162287125,0.0004869462338125497,0.005013781400438893,-0.0320526502097957,0.0032978900285708687,-0.05641600847642037
NXPH3,0.00033514615164624225,0.03897980035616075,-0.005542534029374805,0.0005788183096119634,-0.053953820892682185,0.08857704656261049,0.05490741470275074,0.03674943578088147,0.047254808492079275,0.03611973303100193,-0.021074037543419438,0.003282597157121577,-0.0002967364612660459,-0.0012224147057969402,0.02097073820494888,0.028258994765844935,-0.009375178773824244,-0.009434553463936613
MTMR4,0.030822306291959138,0.02107437445924368,0.03958671289968443,-0.010334767237614118,-0.046315843929221945,0.003139105959672868,0.03534609107903064,-0.05251741005256474,0.04292873530745166,0.026797003702792806,0.02066198725530035,-0.023678676729736007,-0.013889549765620974,0.015009716265418166,0.029947720765082054,-0.005242622877730564,0.004137563262543326,-0.04760011543436414
LAMC2,-0.017122068842871728,,,0.001718722683984862,,0.02100667973876778,,-0.016922245045317467,,-0.02618017281661424,,,0.05408611883667598,-0.02205928844780026,-0.008383225426276,-0.0013244981539730573,-0.009287553009408431,-0.029298171145782852
IL10,-0.036177049454236325,0.02844920058890832,0.019847382230234873,-0.04889653017913554,0.026993774159104696,,-0.019542603667140883,0.05953606928864308,,0.00742292395907219,-0.005292716152262972,-0.002973897156379122,-0.02087157253845743,-0.04198721266098401,-0.02347788573921655,0.021339678526847202,0.051071521875903185,0.0012658741840596266
SEMA4D,0.04293491634451345,0.0372250578404856,0.08628724552790705,0.01875266594614038,-0.029090383526402534,-0.03158891281721539,-0.04080846939800765,-0.039115504572685846,-0.04096939053104602,-0.04279395799534988,-0.025648768223933416,-0.0455231097501411,-0.00892352835857251,0.0794772330764837,0.1203552933923252,0.038009053490855725,0.04495620721512653,0.0459522556362756
TRH,0.0903271147150505,,0.05097396220845601,0.0044273157358122135,-0.014616321941247037,-0.02630422165688902,-0.007675044477186372,0.003351655984268672,,,-0.004074940115402807,-0.04037636836625995,,0.03216832436073172,0.05382940884708928,0.035142908963719306,0.04860031756780976,-0.003430433529528178
SEMA6D,0.030359670759902115,0.015055916189080627,0.10613887998772015,-0.05605332973632959,-0.008343077069363552,0.07305390992883658,0.017882752191794346,-0.03976265363248396,-0.004287813705286938,-0.00867796301787326,0.010405796902405711,0.04810474932508547,-0.03577943043139707,-0.054523983551157736,0.08972921958903199,0.01794155628892022,0.012877366973128511,0.061909351373850875
CEL,,,-0.030718017309043104,,-0.02883648065679479,,,,,,,,0.035207894951543924,-0.027171939152549614,0.07291641800145326,0.020995605818697707,0.020724612845184853,-0.014775801785252304
PDCD1LG2,-0.04775855357088228,-0.008766662856110509,0.03530858117980674,-0.019864627043635504,-0.010563075858137686,0.013240327768182663,0.09804962501255682,0.04191702560152604,0.025914472555412252,0.0564544577739965,-0.03595349199985779,-0.05274278320280274,0.032754411303928595,-0.015751750609888246,-0.037651786873750114,-0.03523979048119107,0.046219148264405804,0.01923777192663706
SPINT1,0.04849973036839947,-0.03628028462653275,-0.036882380662896355,0.004630816070202202,0.0018720500366858654,-0.017465115151774856,0.11093656409500752,-0.0012253521449038527,0.01707155678728388,-0.02302702258044607,-0.030849647368042105,0.009670224902250432,0.10779678852375728,0.022688032612785652,-0.02799114249208777,-0.03660117033890469,0.044458169663272575,0.01141864733467173
CTHRC1,0.043785121600267506,-0.008485332830489582,-0.0328887007899276,-0.037222564376003006,0.021432811187912817,0.00929466956653875,0.05310843358294623,-0.009410496016968539,0.01801378236078773,-0.01309620715355998,0.004640692566568238,0.02711449969016952,0.016575398018205196,0.014937814253592828,0.011740419216365401,0.013716727652993622,-0.004802554725189632,0.06789125708487445
PODXL,0.04302024476953157,0.008982283056667076,0.01184911811359791,0.0065957331804611325,-0.02211669824095716,0.05163910588599758,0.10066255089404083,-0.005558145900889621,0.007013787140340431,0.012666870960919516,0.04152824477163711,0.08560671014792486,-0.014217936164536446,0.05689669924105145,-0.057116251559652685,0.006240968175333497,-0.008781613086986814,0.054610514002899874
JAM3,0.03235395047875727,-0.028728284515609437,0.01840561975087725,-0.09119560367270328,0.05901731450174184,-0.008248499847737206,0.13771426182309157,0.005836442377436195,0.012648753134324368,0.018885335437284174,0.05683436612336224,0.028967472711584764,-0.0037478599076054553,0.0029021605498265202,-0.06474286533671751,0.04305872455554544,0.011249198681904092,-0.005028762478353333
TGFB2,0.10866865244617555,0.0374574134251391,-0.02745968832953352,-0.018464287103551733,-0.004575089023192682,0.04749599045058813,0.14120297404260013,0.015940028022641724,0.04279724743218225,0.07599451303054272,0.00030707864852976664,0.00016740156859416773,0.01177709508847102,0.041052808214057705,-0.013552703526491136,0.0728259340211232,-0.02734898805381101,-0.007551616070735603
COL18A1,0.02024328907431957,-0.009181192375185335,-0.006856052233269631,-0.02623371732658189,-0.00879402648219368,0.02838084670940892,0.08767706141597632,-0.0165191755795797,0.022649698402117162,0.05638547222996031,0.04031420553464738,0.021150578358248368,-0.021422631031066737,-0.046836428995732614,-0.0792313685249156,0.015622628481364618,-0.030192570047184026,0.10234435685212526
NODAL,-0.035181056665863804,-0.019122234030572435,,0.018851234284328756,0.0858633404905414,0.021762705768739198,0.0873813978255505,,,,0.03333129060802504,0.02353987477417541,0.014947884286744286,-0.026823003122843227,0.029365037456235022,-0.02260737217467217,0.005783252849428265,0.0027688922361364336
INHBB,0.039732786734719125,0.020881283745579262,-0.0034678878668053257,-0.04041974958551968,-0.014438828879307242,0.015191449780637944,0.02774355146284599,-0.013645573911623556,-0.027384368459099626,-0.037172369822413065,0.013333697077888257,0.02748837721458228,0.05495213535967274,0.015112333472125691,-0.017026449629421264,0.03015717350560267,0.05923912762129596,-0.059086587799123125
LCN1,-0.017122072695406935,,,,,,-0.012588336956322995,,,,,0.019638537123148836,,0.0015383319772580436,0.05026821699536822,,0.08989346394691806,0.02766368688267691
ARF4,-0.014157533831477352,0.02504420243827989,-0.03861344585576649,0.053664149491492924,-0.03607193106546822,0.03800299494370776,0.11950924418380621,0.03127240894703162,-0.03040220901581398,0.05750282293203555,0.029766279933101793,0.04637276434040324,-0.06639494508653249,0.025652194620242957,0.08382371217028564,-0.004793303979405842,0.039513556831846666,0.05600865884951529
CXCL14,0.0741399645319885,0.0849311640960721,0.028571973280689705,0.005574704343254834,0.008998174375925077,-0.049233904467180255,-0.07162740828832145,-0.02312527893280028,-0.019554797921651688,-0.029220923822751987,0.004939464930530116,0.051306728338751106,0.1257453181023108,0.015799204074562107,-0.08658924753187457,-0.0014871213713886933,0.031134513605524123,-0.03535229208140505
LIF,-0.05103456287372128,0.03075097830240288,0.014347301656250975,0.022423103538353157,0.0025623985703896977,-0.017034930648068942,0.06122979319251004,-0.04547317598246103,-0.012105161161619473,0.02330873531301244,0.005129312814872854,0.05442494653926331,-0.014800432998551657,-0.06918916786450205,-0.05244323330770193,0.04806798156919192,0.04948587659092661,0.007344074963627022
IL17B,,,0.009882006823531114,,,,0.008786778197217477,,,0.11776957302489534,,-0.046529254265703666,-0.03110767830428763,-0.02482765747428823,0.008158034300381558,-0.02812567170807238,0.016597253707084647,0.06296811390268035
MMP1,0.005242718672300656,,0.0026607486359691997,,-0.014616318752738562,,,,,-0.04964633433557783,,0.07012403053110779,,-0.027633304623015217,0.010118816810804674,0.015624824030241654,0.015018414313138505,0.057954741073817026
MATN1,-0.022480781949354284,,-0.044717377894146294,,,0.07507403700190085,-0.02840527883482905,0.06678309646776326,,0.0028558711044368293,0.016376018405285086,,0.022534709344690613,-0.035899735267324845,0.0005245453504629893,0.06108098965199136,0.01654079253760419,0.07334148738934286
ADAM28,0.05705776902617615,0.0382414902443847,-0.030883410711112634,-0.01850156264372087,0.009170952735551087,-0.026948827422012725,0.05287975796940016,-0.00837615502616179,-0.048923523601352235,0.05467374387071942,0.027930070501518207,0.06521283741137984,0.08996094297011821,0.02562652700122456,-0.021525435223607156,0.021680895200214677,0.04815953617078701,0.04237214582293554
TCN2,0.01588045330660172,-0.014178938920054247,0.04856375896396764,-0.016164026319142273,0.019874122569542355,0.0045106289487681275,0.06133244909357443,-0.03165318035728784,-0.0041161842814501325,-0.01223696319898817,-0.039466894292611035,-0.019773465429167594,0.03428566858819241,0.04446071910957055,-0.01437309872144224,0.004913017529322197,-0.019569970246045936,0.04747409277575839
THPO,0.0059592263276270355,,,-0.032416076995777,,0.03986804152976074,0.055868508018471034,0.011796992641549158,-0.012596569727264181,,-0.019117693502650336,,0.08837208577342093,,,-0.02514446708849311,0.07250668068802234,0.04694076832553023
CUBN,0.02519417695343664,-0.04605973930589758,0.038503092658365316,-0.022107396151803866,0.017344186958052663,0.046859322323999024,0.06259754829988906,-0.017320823778671775,-0.01991016412878603,0.07016033160089204,-0.04919831294525152,0.03100040100012174,-0.0198358757615967,0.06715683115729203,0.07264978489857533,-0.026006268513807787,0.064978445471442,0.03514022055440874
