,UKF248,UKF251,UKF266,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
FGL1,0.035763539854465315,,-0.015371352967134363,,-0.0342823306048633,-0.018386065464109834,0.05590444242911301,-0.012763386460626863,-0.013205904333650686,,,-0.031987671286755975,-0.03647867610482341
CXCL5,-0.020157324869830306,-0.0361671827504401,0.018336522835019412,0.016566862394460966,0.022418504575000952,,0.05394317521476355,-0.04764023897609981,0.011714415036216655,,0.01863371205819944,-0.02825375594146339,-0.03247775764105488
S100A1,-0.008573198108279865,-0.028105024870145757,-0.09768551401349868,0.014602300679552429,-0.03439111816031598,0.040939982873188556,0.06346738447565646,0.03360599960987417,-0.019504951269441857,-0.15709164185616856,0.0991086177424345,0.059180563549046515,-0.035654551358060324
C4BPA,,,,,,,,,,,-0.01717462928567758,,
NPTX1,0.01962343273013708,-0.027385817183070923,-0.1037867887198124,-0.0058391648657504435,0.09543594490299745,0.017513691622069616,0.04601995709972674,0.09032584127462091,0.0500640032466725,-0.004228971261991834,,0.12563883291290806,0.07220283466605275
TGS1,-0.0038337812593969155,0.0339151796148669,0.051583911267223115,-0.03654111362777091,-0.034898228824727186,-0.012069858458825376,0.033143357440811275,-0.009575913740079904,-0.006324762359641987,-0.03599072745376629,0.05331934136654064,0.06942772559913495,0.007439801408931172
SST,-0.025915726582676817,-0.04447304494076854,-0.072979320737137,-0.007032106025575816,0.07179792827185366,-0.04708432329872444,0.10990567447981649,-0.003056419198023686,-0.053970922096517195,0.041444597498560505,,0.04099613640569906,0.06046122739029009
IL34,0.05300397999456634,-0.013642818829981812,-0.017745095496779877,0.030806937455189927,0.07800070832970232,0.015409561949242256,0.06578038657579603,-0.05816755897245005,-0.020971741522248694,-0.04110718740579366,-0.018931569605504364,0.054725046169103064,-0.04872239568118813
DHH,,,,,0.01439623635799958,,-0.020741911511662114,-0.023584898841025614,0.010412165289645298,,-0.025364918804714084,,
XCL2,-0.014066499909231742,,,,,,,,,,0.005685337629822399,0.005952512845825076,
RSPO1,,,,,,-0.016970805673029807,,,,,,,
TF,0.014686844836491906,-0.0034164783319857585,0.07802483030493211,-0.014790794145371516,-0.11834777157091472,0.014395153923828672,0.04194483079487203,0.06694853797201647,0.00017612250883605705,0.007729265317605231,0.054031267994390744,0.16852758194124226,-0.08220098980622849
IL33,-0.039009095890652476,-0.040229710828011425,0.06881659695641766,-0.06166187584270987,-0.05188901971680068,0.07634430517540061,-0.05391402909857145,-0.03140620437617616,0.019618762444530504,0.14698554266626232,0.009167632579708474,-0.02094597570222687,-0.1079855992233481
RBP4,-0.011672504310484829,-0.03300214520191175,0.0069120448125086125,0.038646757097184105,0.07281355968549343,0.005299855964645945,0.07687931489169393,0.022898775193226428,0.0544908578767828,0.10011904258748602,-0.005348823438031708,0.05218329393231903,0.0014562936068356843
CCL19,,-0.011198028844313933,-0.03296806909220436,-0.014995019699494443,0.0878075121449928,,,,,,-0.03283315168251631,0.016831721105622782,
CCL20,0.001811198993133262,0.009792577439039475,,,-0.00013472006150370866,-0.016723853988257868,0.014007535427813857,-0.04943872235651557,-0.05171902341103506,,-0.03301450854865804,-0.03612703422425966,
NAMPT,-0.012737582080888304,-0.048356762994646106,-0.029342304485597756,0.04514003043563051,-0.0674035813978559,0.0079846916981458,-0.05662929068320914,-0.0741024941746368,-0.011540712785448158,0.009192758983493442,0.014488127718496583,-0.016116663787423685,-0.004617549467895844
