,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
CCK,-0.037271607203754525,-0.028321748551137692,-0.07747164745807539,0.08098924394437788,-0.09397278977593687,0.029271391706707717,-0.05906770581252649,-0.023504490181131005,-0.026376957874119835,,0.03007449200539973,-0.013891935117067591,0.101272072305834,-0.022793365424379628,-0.015936181786945475,0.004101356261918857
SEMA6A,-0.010188966311293993,-0.0727688929329783,-0.0403613728473366,-0.0061164917603106295,0.04008796945908259,0.042781088904011465,0.012103517980381732,-0.04306230139112754,0.0487023938890052,-0.004577484953425649,0.003512510135224855,-0.0026605349429927065,0.013542365216076633,0.024378470062887254,-0.02652464893907799,-0.06842376254983935
IRAK4,-0.03564399298463701,-0.011041422233715478,0.02509845525480311,-0.0023602920337731275,0.051617849080952675,0.02957926881979955,0.0051588362626269445,0.00703910465775389,0.02350889828221745,0.05543230944702426,0.020864864055237617,-0.03086711491705175,-0.0043014251465072146,0.07524852763312272,0.06689258627785759,0.023142353454266122
GSTP1,-0.02597808604885219,-0.05740695513663812,-0.009220412533377383,0.017368241600572605,0.11489109350710247,0.014904338109346445,-0.009246559629046577,0.009963003195894464,-0.030698157095594723,-0.08907814682602905,0.004418067191295952,-0.04805119857457257,-0.07027254526063946,0.05737736421418508,0.0899739231051078,0.027039424590280303
VCAM1,0.004368490968283626,0.037642451761526294,0.0024149338039210376,0.04367976405169014,0.11715364207168015,0.03938459542876449,0.008710475182472201,0.00034785986641900057,0.03909245194859314,0.054005091031201206,-0.00026437804444600277,0.03660682929575873,-0.04752953023673306,0.11432149406925804,-0.04486606928602452,-0.02631723473885585
NXPH3,0.011043524834855423,-0.0029306032911164447,-0.019884802654137595,-0.026246105763038215,0.027231754180773695,0.031484195332188394,-0.004172826833866378,-0.047210625734929,0.0746848564319019,-0.019109317638587208,-0.0024354585787203535,-0.018685025251441275,0.03193512794237602,0.06916385897137911,0.07026301198452373,-0.02064880006185429
MTMR4,-0.017435974946125966,0.025227814853665778,0.01499658692328203,0.011934400225294685,0.05205218173034159,0.04316817965859788,-0.011346173413106371,-0.0020700750102414607,-0.011961004728234087,0.000835687896949021,-0.012874134970496092,-0.0005998317050487906,0.00140479880038592,0.013108911551435213,0.029602005165744974,0.10969674272815204
LAMC2,,0.06671587781303566,,0.037212935312878045,,-0.021556503474709655,,,,-0.04427108625416709,-0.018588498582891043,-0.004040574185341117,0.002878502163700873,0.01929575145268191,-0.04196734362880666,
IL10,-0.026673154033057252,-0.008995750274584192,-0.02592567846863386,-0.019814033680545396,0.08845709536177328,0.035230501721913686,,-0.001061934822619504,0.011665428359592549,-0.036084651849438064,0.10954327273542316,-0.015282772348977293,0.0856243633973958,0.09477393856671225,-0.006681470578072209,
SEMA4D,0.009483077355750824,0.02537297797786369,0.04918376322751663,0.01065768187252096,-0.036634478775916544,0.03953490463533707,-0.01041515343474572,0.02407416411689578,0.05784078694951883,0.09349772003846185,0.0063433385786411415,-0.0496178874746276,0.005455286007770202,0.06873393219258209,0.008847809405287437,0.12623805334878435
TRH,0.016656781668429998,-0.009800553749053467,,0.055683209437962046,0.0582038332392009,0.011289395918505267,,-0.021058554325637524,0.09679704983533496,,0.031195571460695338,0.0020111149343328798,0.025106577895593715,-0.03724950203905608,-0.008483967509926901,
SEMA6D,0.05166886348574831,-0.044929559054436484,0.006286919315425713,0.009939736678736292,0.07232219999521511,-0.04239658755517373,0.03136087953911563,-0.018345578555144192,-0.09804910623060353,-0.025841352124528025,-0.050346237198994996,0.0060039540507350365,-0.015323253163180488,0.04757958776210167,-0.04578490383227356,0.07508655272794242
CEL,,,,,,,,,,0.0294062138953424,-0.02289672913189261,-0.028360306668247393,0.0021393370805587357,0.005736271366063158,0.02464353573817525,
PDCD1LG2,0.0170804777587589,0.036831983158801505,-0.003591510844956864,0.011783101975962213,0.0013992129141865302,-0.047338444213318044,0.0129295456609453,-0.051448861548205084,0.026409540734772998,0.13895931296627093,0.025093739162826065,0.03283040444273645,-0.03713872408882306,0.058789755417224844,-0.061927486729309825,
SPINT1,0.04709763601385523,0.05688574043432864,0.03097359721955352,0.048821890042577955,0.01636152049348182,0.023197524659773965,-0.036709023566473334,-0.03490116303715283,-0.05452236314240454,0.05204046315520113,0.051159383814361,0.01920066255153581,0.024788642841524752,0.023181681062773123,0.01539591628037576,
CTHRC1,-0.009978530121900106,0.0829020636558325,-0.002790726193769567,0.0238599169269985,0.00250654550790232,-0.0036327314522662094,-0.019855964377387743,0.007647346781536942,0.03310522556285834,0.01207140186587751,-0.04979343227880554,-0.005788575450013372,-0.026848082721104248,0.06625941684743786,0.07640562985469568,-0.01953846179264855
PODXL,0.06818889657109085,0.11638895730006613,0.03365087798338837,0.026423255897299668,0.05963335038880513,-0.048443210169932825,0.020493988731906537,0.06350563253910678,0.03311502773213831,0.03678603017798307,0.03544496841121348,0.0063057756267648115,0.019344509435455706,0.1099737535474294,0.03711709939832124,-0.01640095162470078
JAM3,0.05537969089212638,0.00023864331384197012,0.04147834095785114,0.04864458956245759,0.0841832900842671,-0.05421213877153647,0.05588448620264305,0.043696824330244174,0.12131379054031834,-0.02690446353619677,0.004291211355580156,-0.014632184398728992,-0.07305651729657849,-0.0674496984989766,-0.05366447672527017,0.05134195241765735
TGFB2,0.006438783868571653,0.008316736896681491,-0.039629625088357615,0.04992557030191008,0.06905299007738307,0.0007783055565512984,0.001590917573425976,0.05039619363010954,0.05295807134950601,0.08197984444377318,0.03267466276075539,-0.012582988206666456,-0.00838417145834447,-0.0023956857669411016,-0.01966962226154702,0.02019921501833186
COL18A1,0.001097654116688055,0.08776413503361688,0.03388390464756149,-0.017773803975535508,0.11901650965491513,-0.0909741960218508,-0.01843017037605267,0.040003089137958414,0.019920695432450033,0.017540234047756557,0.005639560513444346,0.01446859619469063,0.013735993063844959,0.04206472402751914,0.1118770110305371,0.030000389557908343
NODAL,0.03765046158213538,0.03408838255524127,0.01935307583430819,0.02509375094598783,0.04665715557805602,,,,-0.053577747200339476,0.023393453033292204,0.052010540751988465,-0.0214571602293071,0.03174879810251447,0.05458138649103736,0.02930939315856077,
INHBB,-0.007637444098779069,0.06285540125551045,-0.013730576475128018,-0.00037690961961815776,0.0782095465792354,0.021906935836940106,0.033012319909889225,0.015682985551588056,0.05688424671369393,-0.003765177877082227,0.030891279577320196,-0.017281660841989253,0.0022793421737604008,0.04971946988345322,0.008621393383665429,0.06190019893767508
LCN1,,0.07960219965179714,,,0.023981580968293895,,,,0.012865516066590116,,0.08332867562305925,-0.020263573859588768,,0.0842004815011346,0.1414961145953302,
ARF4,-0.06084054740920726,0.018649470924614896,-0.007001310346845495,-0.05527953806351687,0.08998597356109804,0.01677450131297528,-0.04109488283723019,-0.008338440148137612,-0.01704491159566466,-0.06721311740759396,0.0897395955809722,0.07049754747777838,-0.0027809701936662395,0.025329640336441434,0.006959204438910365,-0.05729638244585955
CXCL14,0.04739175406975055,0.012575857284289275,0.0076413116917592745,0.03858513475871241,-0.039609113207892205,-0.015172424621053929,0.005258765871717686,0.025126709462719346,0.09483373063523266,-0.06985645153270863,-0.05258096228443629,-0.02532317252502955,-0.026427181330493967,-0.06327134946670833,-0.03309677448538248,-0.04392614205685577
LIF,-0.03184744417712698,0.034505362197085894,-0.02206144310523296,0.009040304150649384,0.044079551592272614,-0.04231624667193811,0.031035734584858952,-0.014427800794009198,-0.055967502990699615,0.021827872059380835,0.06246806057984696,-0.008180797172807,0.014044881512346086,-0.022528333188204897,-0.025266065870254772,
IL17B,,,,,0.02033789975341609,,,,0.03660174486838893,-0.04227339650531826,-0.020921294758414224,-0.03244515205539368,,0.006559185963213601,-0.03328202254455571,
MMP1,,0.09386809395046544,,,,,,,-0.03220594118310028,,-0.03305401695205662,-0.02059619837138923,,0.06905036896161595,0.00977142540856893,
MATN1,,0.03805168658018766,,,-0.019088681095778035,-0.01733849929334772,,,,-0.0044378745822935845,0.0004948592457822146,0.0675308604644922,0.006187205393032491,-0.00822286808590143,0.03669625903739762,
ADAM28,0.023960267216567313,-0.007042774544468925,0.05542480212756101,-0.0008437258391608965,0.06643103874004773,0.06022232351812033,0.07728256403575216,-0.016425161816544867,-0.02960743904995976,-0.023751554616596286,0.040296113019759966,0.018629867093137353,-0.030312157379,0.03767268619125217,0.08213461019396529,0.10253585417159648
TCN2,0.025657004473123267,0.08538153503550276,-0.04821706830150972,0.03437935534545055,0.06800766632848813,0.06632653884824335,-0.017108071487161657,0.006698143111004718,0.06313919660786947,-0.01981318476198055,0.005931751714694906,0.016933429838184803,0.06310120363988543,0.04524721821007958,0.0396774545290615,-0.008804109952766646
THPO,,-0.014010726728690831,,0.004280008433644672,0.11569985993185271,0.011368306400319751,0.055768104853688924,-0.031167266980001995,,-0.044271108548402445,,,,0.07126372559422398,0.00013777438831712467,
CUBN,-0.015056559269360555,0.06283843891595293,0.038131688158898024,0.041887610348676385,0.09071596008829187,-0.004902074920069243,0.020403681350457423,-0.02396663120831791,0.019357721071523754,-0.06188769346124715,-0.02141232308354391,-0.06737099499623522,-0.0032015370457438323,0.08681178985940212,-0.018269206252402238,
TIMP3,0.04687289780075122,-0.0042988328469933616,-0.04819382477261899,0.06437675401978958,0.06309503187414336,0.04488188022839584,-0.021889400992690013,0.003315411799129245,0.02509763184050797,-0.029647900224793557,-0.015311126787583581,-0.02855942333997652,-0.09146014527004591,0.006606143708773821,0.08058673003603832,0.033907233898433024
PIGF,-0.055500348202093604,-0.02327995787810612,-0.01502089109985885,0.021099079918482408,0.06579860209377884,-0.014955709219089827,0.032028670927518696,0.033385468179310096,0.04781853253377367,0.04217310725160031,0.006183039717726537,-0.008693155696401497,0.05230653559326119,0.04479516618718311,-0.010115843494728256,0.038654899881663304
CRH,,0.02023550514382074,-0.02187934257835892,0.007387915774530899,-0.027997401332003635,-0.006412079153140025,0.015534986445068313,-0.005820853056840925,,,-0.016961019347474585,0.09520835384051567,0.052979953585388824,0.00516106573868664,-0.0664280158107136,0.07604314324650514
BDNF,,-0.02885513482302839,-0.019572360168200596,0.06856146445004128,-0.03641120333287082,-0.08741610997517688,0.010365512642594587,0.0582196344308371,-0.031124563488597202,,0.014665369770559548,0.0313544026047252,0.00737224492190406,-0.010918064615598574,0.032599129391319044,-0.07273984246330811
CCL5,0.03907128401661041,0.016760026756411736,-0.006903222412671558,-0.028375403504731528,0.06848671346547586,0.036401123090397704,-0.0026949852870806913,-0.02099231554180492,0.077864782683358,0.07776597717055884,0.004656049602401106,-0.04868367373430266,-0.002937390220595096,0.10206036800937386,0.05399592148741302,
GAD1,-0.0022400321686232554,0.015558686368856805,0.004429141563255263,0.043401803382175676,-0.05178590901885683,0.05537380530352615,-0.07145672102547905,0.004814134900752717,-0.035911380511116926,-0.048651609316478855,0.0014143071247917794,0.00960917420194429,0.030400909076151908,0.08845178528108537,0.03613613332582565,-0.019066832641220666
COL14A1,-0.005621480784985855,-0.00921554818747587,-0.015528728356398578,0.08061582666961384,0.01795940190628782,0.008415516885667279,-0.01220322651002478,-0.013819629593306527,-0.011733418746953824,0.044998906242312495,0.0017193400958114902,0.0031164491642091488,0.06017473516232394,0.0976560235936655,-0.009456927412051421,
HLA-A,-0.05005551583483127,0.032868081573671847,0.011881711671459502,-0.017260617820044073,0.14750384927814786,-0.0026616416678953516,0.00664111320746586,0.03055259035431756,-0.0592048929661914,-0.03030864135179121,-0.04507385773165803,0.06720703863859019,-0.015308523360346712,0.08011812553173722,0.022555439445714438,-0.08578243601893581
CD5L,0.02693370182193468,-0.023528212043550923,0.005608950230902842,,,,,-0.0325265126761182,,,,,,,,
FGF18,,0.0444896485093204,,-0.012785449401405677,,-0.018578885076314354,,,,,0.04565389134233512,-0.01792725558655575,,-0.02613799901643485,-0.04163794615194166,
ADM,0.0714129588140941,-0.024929131588559833,-0.011851752997046577,-0.006164401814082341,0.024573608986500337,-0.054405606489447506,0.036956082423985244,0.03562408575320149,0.07629292434061218,0.026539824669944416,0.015409094135668664,0.030523484152040828,0.024323123394787666,0.003383196233696236,-0.12140754342673743,0.08643567281062332
CCL15,,0.07381264221407688,,,,,0.016583651653785836,,-0.025635740198005658,,,,,0.010490535479949025,,
GNAI2,0.0379511463643246,0.09072420231739008,0.003309240701807005,0.013364447836779252,0.09749565715198136,-0.02671500326049332,0.028928417954983764,0.039911150036435986,0.017519298330523108,0.021472995923387174,-0.030521805320452157,0.043230383136757325,-0.03598150643842026,0.046654610368458735,0.052877689812143094,0.056336959840420815
HDC,,,,,0.11043659013390149,,-0.006844731693839471,,,-0.03281083542145944,,,,0.020803255176226238,0.052418506818277893,
COL11A1,0.032038740123146385,-0.044565288407948156,-0.01298493517570147,0.07664922766770091,-0.03310164943286223,-0.02766332658616993,0.023321894013094882,0.014783995400401522,0.12985685402427674,,-0.02648055618511901,-0.04375477547243124,-0.07341395612577849,0.0263937723521017,0.008143807505268141,-0.05421597098372814
NUCB2,-0.0031092932890575825,-0.04804511588163519,-0.06979072122775266,0.021687026890670154,0.011955245285666835,0.021641875721634618,0.0015848545033708885,0.022652533550051108,-0.027138663072334573,0.06036669951524947,0.05917595950497063,0.08021523659749351,-0.0023664322608939626,0.016437200318609988,-0.05714483206966521,0.037219540918888606
FGF16,,,,,,,,,,,,,,,0.12565096691901978,
CXCL1,,-0.0012982434616590768,0.018271241118563854,-0.029621794272151718,0.02165488021981868,-0.02521975795844624,0.039512321460084765,0.11669346819281662,-0.027455153372633295,0.023112819765143254,0.007190927172789135,-0.0028371399863356115,0.04578354900286913,0.02459030867631367,0.01981153516338928,-0.03637955985102753
VCAN,-0.010601821553772673,-0.010097477104050977,0.03574612851089858,0.006831794009781065,0.06620982418911893,0.0065456341541133105,0.006617594039684946,0.03152286209419282,0.062198251687490394,0.1470692769730628,-0.0032902941547424376,-0.06900272696429512,0.01831802385731565,-0.03500889428570748,-0.04891634069871774,0.03580806770500323
MMP7,,0.048937616580845535,,0.05676467833839922,0.10139903663974864,0.01614001577120866,-0.02236090375463594,-0.019141386398701003,0.07179505351873124,,0.0007261553877388851,0.04193374305857961,,0.05243326768102592,-0.07870211293332456,
PTPN6,0.005011358662909624,0.08628744818339437,-0.014550057174378744,0.02267798924647937,0.1408402416158508,-0.023850291018788293,-0.023771874507965196,-0.01200401922060627,-0.06597748717761859,0.004805264080724457,-0.03142839438696088,-0.024935909940523242,0.014299812469446473,0.055258058670097344,0.05628790413900288,-0.0655459848335878
PTGS2,-0.032417377743866375,0.014414969811566104,0.04098990274503199,0.003703363203819234,-0.0778230580469395,-0.030936135732931254,-0.05570496063556273,0.08060579393453277,0.11704243943554367,0.02100564135071454,-0.01371746171934201,0.02645612214269192,0.0010878910501764107,-0.014062543159335854,-0.05308944756967118,0.05753733057396313
XCL1,-0.023026109244131558,0.0013594610923917435,,-0.02723469778282085,,-0.02812461310165608,,-0.004107274904159062,,,,,,,0.05545587805802794,
