,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NRG4,,-0.0251026183182165,0.011279988195313489,,-0.0173201179788951,-0.013350120788200047,-0.009621671799106345,-0.02521624035553526,0.0667990699208375,-0.020378174234602878,,-0.020971463521738523,,,,0.04779080009627454,-0.029970356784798292,-0.01891139070614838,0.014763151210032643
PMCH,,,0.07426928750847127,,,,,-0.030250078019073423,,,,,,,,,-0.017255694031447166,-0.019856609829382567,-0.03183358329481365
COL9A1,-0.012803196968673344,-0.03910674712861473,0.0040902049574205075,-0.0020258156154219515,0.02865732903337662,-0.03536114109670056,0.08156869098101013,0.029158077197276876,-0.03333814938058814,-0.035786955343907634,,0.004171372717035933,0.02957690561842974,-0.07511774975776232,0.041756593549818984,0.048205363073272965,-0.0005113966754576849,-0.015927670671885913,0.04004574570412335
GDF11,-0.00936087437563897,-0.016602952761102584,0.01236690834122158,-0.024429989667095375,-0.03798140712766943,-0.0027473257218480133,0.030407243583163664,-0.004851257633997726,0.027493949071125873,-0.018454315700284673,0.05639148769073865,0.005467579503976863,-0.0777450751868785,-0.01472106849132708,0.05025329950064228,0.022809186557337144,0.039980464871013734,0.03132966232676195,-0.014965614528306644
RAET1E,,,,,,,,,,,,,,,,,,0.018832206042103113,
IL24,,,,,,,,,,,-0.02541908066294083,,,,,,,,0.10191982659979847
SORBS1,-0.06392112263601786,-0.08301050071526647,0.007422208876671724,0.009123685187937007,-0.03770820063966582,-0.004728537453658334,-0.003357307006155012,-0.03401163359043069,-0.02163946853670064,0.06923453955647117,-0.003809834450015298,0.0004670426497728892,0.01096002827242912,-0.004835341314491919,0.039121921116910235,0.053770883899996874,-0.01833320992444881,-0.009815558181633257,-0.025096808010434412
DLL1,0.033840827668741955,-0.05720212927798768,-0.03974893080539496,0.011780924321162567,-0.04742547835590438,0.00856566923036031,0.06483557334037006,0.011526223196129386,-0.022640108332696328,0.01111105152475746,-0.040784351195748525,0.0402023176581719,0.026740215440460343,0.1392532578108732,-0.024132580542235955,-0.06185602235475066,0.04435143388158605,0.022615118466673564,-0.0481106245787026
TLN1,0.07084505070891992,0.014664722402202388,0.0796600718257964,0.014637176749033521,0.03230847205374109,-0.08391679005634285,0.06212472463992901,-0.06711461025763968,0.0131017404505779,0.03263826658486968,0.03109165559640621,0.02526211655461222,0.0027516204329359546,0.08892915454278881,0.047732583169889986,0.006292701007706453,-0.045154036392158016,-0.014934760746434165,0.05947015218375469
COL2A1,-0.009337457326452837,-0.02569418290241302,-0.04613889504158018,,,-0.01686907710681024,0.024800044973768025,,,,,0.008975355073971075,,,,,0.03737149216785421,-0.027522462266400472,0.06819802728730574
SHH,,,,,,0.033852260065122715,-0.022762576166505427,0.0037756598200068252,0.044103591984008816,,,0.010435109440565356,0.012693125749780966,-0.011899669133987401,,0.0052249286250205295,0.02938959189111038,-0.03331974451478592,-0.04529308788747218
PON2,-0.03770319688925462,-0.1298330115081377,-0.05524793417876843,-0.05175808875886152,-0.04069967490535363,0.007268364229094635,0.04902232937067881,-0.033639223210521096,-0.004479564904314065,0.037751716176619474,0.0028376221251541216,0.0070194777390031595,0.02177632706458974,0.07061140775547607,0.06610796422039956,-0.03271838841874425,-0.005949702906177721,-0.011909632983377307,-0.015197464920860108
ICAM5,,-0.027048224454904107,-0.011215709406258677,-0.001593033102553383,-0.0246993546821694,0.03987972540723576,-0.049560556741370936,-0.012633170509976324,0.030342978525266788,-0.029761694357212595,0.04409979144711247,-0.014294383963861259,,,,,0.06511490135418432,0.042336772033932706,0.0011765134021233651
HPX,-0.030572205321690336,-0.0409163240039639,0.004605755958087928,,0.022720706489835006,-0.0321276174151329,-0.014545947534079348,-0.04055678706856186,0.13342766334108472,,0.06109583267819085,0.001514646434400355,0.03392716124185479,0.03501828090874577,-0.031909179356790315,-0.02147790025577191,-0.015882909909286938,-0.02437511223195509,-0.02711725899462844
SFRP2,,-0.033452339399517805,0.01607184926560266,,,,-0.023109215920951307,0.02239783601616389,-0.008942466750208112,0.012972566662803277,-0.02508638733310603,0.04578429122435347,0.05021231864347271,0.06373062945524673,0.05520208338218629,-0.03823992677161591,-0.012074575526677105,0.009164028202585836,0.056458656798628604
CFC1,,,,,,,,0.0629384100595662,,0.0071668994504456175,,,,,,,,,-0.021994960548792877
CD70,,,0.022108753709338635,,,,,-0.01208223158959344,,,0.026465744742317134,,,,,,-0.017578600031857926,-0.01423827002479608,0.20241661266385344
HP,0.002252697224408468,-0.09269196618291624,0.02956883132766183,,-0.08769049843156548,0.0010701100624715843,-0.01843111652416654,-0.04651849613791126,-0.015566155698499723,-0.03005726568794683,,-0.0018850748157064876,0.03970074443652806,-0.07825498289207304,0.12122382295358186,-0.03436622288163028,-0.015263963677719327,-0.02828937207650198,-0.01857396388981854
CXCL2,0.03514590655586026,-0.0622118591727259,-0.07507979769463223,0.0050187989759240765,-0.006540365610447412,-0.053629861605457456,0.03976184348068337,-0.01694215976896154,-0.021872053582978196,0.020906378839211738,0.0009013435470523487,-0.014530314510336328,0.05120354773842207,-0.062458510211342494,,0.028304368897096286,-0.03000744274413521,0.06769131912347466,0.0381108822485049
NPPB,,,0.01807131970761053,,0.08563857911275181,,,-0.022774561430468732,,,,0.019337915415858144,,,,,-0.011506871044985384,0.06774250178214963,
CCK,-0.013950879613719491,-0.03691678918232443,-0.0457484043456199,0.005205479036576109,-0.01343449873396794,0.04743238026974537,-0.06637221347416566,0.048001523144969895,0.03449135806866178,-0.06907589947496946,,-0.0678637966542317,0.01418406435536954,,0.08934442535137968,0.04656598596026968,0.022197517712964084,0.04051729149052772,-0.15145109027828602
SEMA6A,0.01281849533327977,-0.0469343985061378,-0.02914710306195424,0.05095952133794344,-0.05017272613317895,0.032182856179902145,0.05488362338177097,-0.0282628267371041,0.042466684062139194,-0.08342165316349341,-0.004546212697243022,0.033274625292662924,-0.04479991315546228,0.00922730041220686,0.05408315813039616,0.041685494971858986,0.006316236867134811,-0.04209463093601297,0.014616504022992227
IRAK4,0.02743064800538881,0.01650120146420024,-0.013495307217180235,0.05871443014406815,0.017262938578026805,-0.05909226711836914,-0.004598452275028432,0.0008409003526584197,-0.011780420321000943,0.014016475586142045,-0.005766655888640968,0.06135548878867569,0.01431477682852988,0.003378281067728471,-0.036005300914906675,-0.020902650395852228,-0.06091219413978537,-0.057931966853200456,0.028746968243220455
GSTP1,-0.010435208493718222,0.013668427734718198,-0.09349067916316611,0.033552824253929095,0.03853745754364041,-0.02168071783556283,0.06376251953888531,0.022118911318647204,0.0260580985738882,0.041148803998042334,-0.07232300158156191,0.035177063005245056,-0.017589625955172473,-0.0011492896333608338,0.00677164622677214,-0.04573247518789174,0.0062956555666801835,-0.042869214527466164,0.005217922259251358
VCAM1,-0.02880678892754494,-0.01555201695466568,-0.014238418707952085,0.03556748376292403,-0.009954363440176707,-0.0221600693099645,0.0678009164316231,0.04183650053354192,0.0011470403303656912,0.099711455936367,-0.03356340269674396,0.06445223255201363,0.0075995849449355226,0.042521954430415336,0.04438585308816033,0.021701484980908826,-0.015151422582980762,0.006527290442075604,0.021341585309949274
NXPH3,0.030463465297929537,0.00813371110941346,-0.006760781346929689,0.013030617791932429,-0.005639651876420477,0.05125156290736406,0.09517412038301272,0.0005235080756072122,0.001824933743339049,-0.003117398987333784,0.007326683270300522,-0.023372489457297002,-0.03555450590804393,0.007246900603404691,0.08828568390867879,0.026500966797586,0.06860592696680645,-0.01746406057239415,0.03666974915371848
MTMR4,0.010558311830594795,-0.03653968939520724,-0.02055081618051138,-0.0025999966070995454,-0.02863562355447488,0.021374824946001608,0.024896007387303513,0.00014689128937294427,0.02587250944311351,-0.007237235274228977,0.060689340733727934,0.002743842498408306,0.10134382568688333,-0.01877275490602348,0.08672675484717267,0.07687298029505743,0.0035370561034569663,0.016408732163438033,-0.012139027792290591
LAMC2,,0.15229566475230716,-0.023335142748887806,,,,,0.04044612208777342,,,0.005546362577187801,,,,,-0.02594340748650397,-0.016749342562962646,0.020584539040322654,-0.023936830732672606
IL10,0.06707285160815678,-0.0035153927556389607,-0.049304591693639564,-0.029230551832974485,-0.024113156219759492,-0.04374262960868369,-0.037996139301282664,0.006063677494715221,,-0.028833300408466603,-0.027678878752818898,0.06607515446769528,0.005574289280647905,0.11235655801157175,0.010983816177060063,0.014236401932565439,0.0035411205335109308,0.029173290032519995,0.03559824473221325
SEMA4D,0.03707198105370737,-0.05173662806430571,-0.08473511280140847,-0.000694740260261233,-0.016245527428393188,0.030605311000271904,0.01536523649979993,0.045880260176491966,-0.03940942253448562,0.07399288792918488,0.02098278412119107,-0.018232840339750134,0.04798728095211473,-0.010775292962357375,0.05423784158919755,-0.004141923357122647,0.02903103704050217,-0.005306503276635799,-0.07623261918289076
TRH,-0.008184164576848925,-0.04473460623233693,0.01174298961096796,,-0.01784624473728895,-0.016600450826200944,0.05259291656734861,-0.05107271506210126,,0.057405316960637214,,0.069781358087166,0.06716982469013505,0.05635934426763018,,0.09989292363194988,0.012416742260179922,-0.021486806144080755,-0.0024624232555109276
SEMA6D,-0.01063207817043018,-0.053806508090981406,-0.04003664700274556,-0.013598503157208657,-0.046549873872766274,0.011882795383483854,0.008126776076102543,-0.0893653829992647,-0.013091521094034907,-0.009494825327521448,-0.03425301277900059,-0.01639045284329198,0.06881480810299133,-0.029796385691451377,-0.05136373973940946,-0.06069294242872543,0.049608843634698314,-0.006711837131811635,0.024353777803197047
CEL,,,,,-0.01958410874700862,0.014404567859178092,,,,,,,,-0.016042912560496555,-0.026916939344806743,0.0942187148484834,0.0038584159937451786,-0.011404641195523087,0.013525666497791567
PDCD1LG2,0.012264734456418121,-0.032693755094057045,-0.019241725845337076,0.020111230374979812,-0.024113143724536223,0.005094679841803576,-0.045295953508395985,0.021559808611634385,-0.0013404439095616636,-0.006103182635510511,-0.00048356107527112524,-0.0015414135936297247,0.017296064791614434,0.141080461673571,0.05856396031708841,0.08477352968721512,0.018649933941016574,0.036165092865531726,0.005077205846176464
SPINT1,0.022759980033199158,-0.0008498339384378556,0.03490449503451971,-0.029032831887861252,-0.02351416585529722,0.023897031858687214,0.0009747651981691039,-0.008982781680691849,-0.014701746043193437,0.04132506656621592,0.07675748317384595,-0.023618645287932234,0.03304816816342524,0.0045256118720738755,-0.04737655461896671,0.08022998743001178,0.06336947421686386,0.0897590748991138,0.06424393284059135
CTHRC1,0.028917566186100977,0.0012626264642561348,-0.0009521718890122428,-0.03061402109419257,-0.020968016468567927,-0.03339802619108928,0.04044086289191941,0.00289129505585062,0.009525559244171958,0.04200906852377737,0.022424392591783155,0.041685799392600816,0.11062702480250443,0.10113037724940312,-0.03179662718051514,0.08753484446629789,-0.047150454475927785,-0.041251350338346274,-0.042897117263867475
PODXL,-0.05621171338547341,-0.08926845215363044,-0.021695725060460733,-0.02159951237686305,-0.04815501431897568,-0.0418531491445566,0.039867188804675956,-0.03556419023301822,-0.0013380623581844915,0.017541953822931975,0.02591076610996414,-0.007830251177673997,0.0320524171354148,0.050446454818535845,0.034994091715037604,-0.011529190599030596,0.014361561666013212,0.006384528116816663,0.0057512200951925045
JAM3,-0.019105481045956066,0.008177940704164506,-0.0009248846226694809,0.06257860367959682,0.024025146747822884,-0.029093023895371255,0.0247555790250277,-0.026136268971676535,-0.05914265275550957,0.019247027149884834,-0.023869330595363565,0.024650446411390175,-0.015156857144670577,0.02984250451202364,0.018536276287041343,0.008201800072867674,-0.06845757518210548,-0.069404240213826,0.010704925245905201
TGFB2,-0.031054818760176014,-0.011410585183772753,0.017495844702065496,-0.00028194444902291413,-0.08225313810172309,-0.038426066885194565,0.03398498356606967,-0.07634674599886526,-0.0009938639106935412,-0.024541577198706515,-0.03275218544323821,0.018053463690613288,0.012147714668739897,0.11238454081808061,-0.046169617126356206,0.06883439645801036,0.07629556498459203,-0.04851706178298228,0.016907361817798883
COL18A1,0.05871688485228089,0.009303138102313877,-0.042289012399643784,-0.008950109824201611,-0.0903493258567589,-0.04356517419299167,0.04480382034284421,-0.04034628474220629,-0.019151584575761077,-0.03480907612367898,0.0076621379264339325,0.013933962279656311,0.054851309808981105,0.07386714221505918,0.001458788843752725,0.04612203225121195,-0.026468306454448854,-0.018585752053671335,-0.03435878641359928
NODAL,-0.01854499539384261,,0.025358748952133563,-0.01965614461756724,,-0.0206805492590056,0.06596413671617979,,,,,0.033379886734551126,0.00508648877657063,0.03304497688964763,-0.006391345208965848,-0.03902721278098295,-0.019154129444657508,0.013951558454537426,-0.006619346997629027
INHBB,0.056097115840398414,-0.06443616220871153,0.003936852050504944,0.0041194924848151895,0.016408190667360722,-0.02559861894024321,-0.03716195283911845,-0.035680597915425105,-0.03850762180375441,-0.020723430268145677,0.010439368243357557,0.022365305423786282,0.06630269377850649,0.04392248830421984,-0.039943236195128885,0.023877156194773565,-0.012297778172904042,0.06914155393743475,0.0038723631096348123
LCN1,,,0.0928490548931419,,,,-0.025410169764194673,,,,,,0.015881175173595552,,,,,-0.0018069176368322173,0.07180048578268848
ARF4,0.02363099231546403,-0.0032390070855858933,0.04642850088843136,-0.009486231832470129,0.03225309002302678,-0.027719473271285842,0.036579449710074874,-0.034674448232193726,0.020190911676626188,-0.046947646830528426,-0.020293219781784656,0.07480978830975792,-0.04702357926505855,-0.0012226844932875544,0.0650939545596739,0.06819990250841577,0.0032148569749867505,0.03030995462377036,0.03251409940110366
CXCL14,0.011231441010253435,-0.08211626103716654,0.02975629670126153,-0.014444910657882361,0.11378708567330854,0.004172537062485621,-0.017726500333172236,-0.015421723693520595,-0.007450073888416015,-0.06117378885709366,0.021451648000310908,0.08153855494797496,0.0030669068631777666,0.08201407303259306,0.0287704355809593,0.04566941441270198,0.04232955819896095,-0.060551806046669564,-0.018553868764091198
LIF,0.0756223602002535,0.027037171286331034,-0.03897801217438418,0.040674227380043275,0.07523131107196862,-0.009851138490137074,0.024776074681868508,-0.07195642809956695,-0.018657833092267206,-0.05071783546124652,-0.007156446210375577,0.015390045061206626,0.0362879875516525,-0.018148174248246367,0.023985257858596242,0.08046323750380453,-0.0012526371904724224,0.03667495318056432,0.10085460926556722
IL17B,,-0.027399679149271664,,,0.039902746396273,,-0.004678728287180795,,,,-0.02103509760495847,,0.048368924967720425,0.02755597489671616,,,0.00672809174214406,0.14740660631471594,0.0869577654240613
MMP1,,,0.0530155912605321,,0.09252771787552967,-0.016600447204860477,,,,,-0.007813344239505922,,0.05659928967155859,0.054606437718599576,,,-0.017255692664901782,0.010425476613397865,-0.01780710303277395
MATN1,,0.08449156852931715,0.01297789420020602,,-0.028509326716937147,,-0.02664083548786361,-0.023060592063318834,,,-0.025419084326804346,0.07611797541538991,,,,0.05527716514304825,0.0054407688670207914,0.00665462132768081,-0.017299399734400162
ADAM28,-0.02678667612780085,0.07238826565650916,0.06902787525887205,0.03933172074511058,0.03375151904030774,-0.01916652205056503,0.026017139713062458,-0.0007367030231361465,-0.05474299410727439,0.06860957182569732,-0.023055798172901373,0.07317794489701065,-0.025478296907124012,0.03986382675853735,-0.02038431945880028,-0.07417563382842572,0.0405664226715203,0.13160915835117917,-0.010399756656331985
