,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
SORBS1,-0.012146737429647022,0.07880514161105266,-0.0011024561014180995,-0.001482091672819427,-0.07884631673961076,0.027020739432880615,-0.009250048373434171,0.05264822131406502,-0.01355994514649783,0.01994421916006091,-0.09552068970027859,0.14993291199482547,0.03525828405171978,0.011190467194104175,0.06194493382444135,0.027639447143372544,-0.0066476699911328695,-0.02154177907542176
DLL1,0.012591428786280121,0.007761433276030858,0.011602266133055098,-0.019244579938484982,-0.03480570532662697,-0.014052766182482343,0.07464577912583223,0.024448408810976627,0.025974746796928617,0.08082959396321428,0.11321203393541901,0.10167930258958699,-0.034501763130426154,0.04529197592404827,-0.009591175459125223,-0.016061898988918417,0.04440964323299853,0.02234117785069609
TLN1,-0.0406114846651969,-0.00365903059482776,0.022297537960074672,0.006617614241845229,-0.04085828314295756,0.010415168153412008,0.09486764259516442,-0.01604260667047862,0.06459075313129226,0.06743138053373489,0.037936678018188806,-0.1217311242446346,0.028741609020424455,0.03620650711531117,-0.02815021738775672,-0.00043837782922139337,-0.0048655559909210905,0.019580321496850486
COL2A1,0.06868313288390032,-0.026273719657902025,0.006304809823718008,,,-0.02068086603656003,-0.010450157713865755,,,-0.012532996588015056,,,,,0.06453582297349855,0.08476980291066301,0.014895941945901558,-0.022395258726343136
SHH,,,,,-0.017111253079429192,-0.007271454215135462,-0.026592273423246014,-0.019845002043667972,,-0.011961400408075255,0.022176981261835135,-0.13480144381164835,,,0.005250722868549352,0.011619643229430831,0.1064485622645261,0.09237840165009079
PON2,0.05237707401526818,0.0912638076109274,0.004964316467393504,0.003842501478625369,-0.09792286592870404,-0.03545930638775817,0.0949156273055296,0.00457095429110286,0.04298106002776239,0.08536682651212261,0.08659139370644513,0.13585664900133257,0.07392895770320206,0.004004042832674328,0.07094828535662012,0.09539511123370287,0.11129861140341452,0.038031104722511595
ICAM5,,-0.002905171765785701,-0.012385466694035748,-0.006923208836237827,-0.026669102415666425,-0.05484553914150968,-0.0037630188761258398,0.02655937596251906,-0.01850864632101855,-0.023359968878323926,,,,,0.06507077374524586,-0.01038149590325359,-0.015563545160729312,-0.0561456581760807
HPX,0.14466519040229806,-0.02693123672010842,-0.04529524581186163,,-0.027975460754861,-0.029371670804081425,-0.016750108507110274,-0.01249803533356011,0.0557562919867882,-0.019277890906354202,0.029984669964022326,-0.0767124998552951,0.0053099819246035145,-0.04582663804562061,0.04507379936553582,-0.030349202727094553,-0.021636650224008493,0.09785161370691714
SFRP2,,0.03526670327127006,0.02745681969261472,,0.041783261061778175,,-0.02699723369936607,0.07550802483987953,0.0012348204574179418,-0.02346520651657509,0.08521151244643586,-0.051509574112372614,,0.08361957948364354,0.05081468285956238,0.05626201303331267,0.003925553121051331,-0.006732425048099475
CFC1,,,,,,,,-0.015605130575539217,,,,,,,,,,-0.021994962058083167
CD70,,,0.006766371022634168,,0.06354266677092597,,,0.010548295736226825,-0.01740593047642257,,,,-0.03433811303542035,,0.033866810041077285,0.08788435548509002,0.012693180447429606,0.047999856055375566
HP,-0.02078474261844933,-0.00345688756825963,0.07175565356097319,,-0.06943253635040551,0.05611405046422151,0.004065059266685358,0.02741302200532627,,0.025587741625901585,0.05567321547190235,0.12300261158237531,0.061348406567754525,0.09117582681399833,0.04291141613419548,0.04922327280890934,0.05274017911841131,0.023965430479326418
CXCL2,-0.03812551068261344,-0.05177305492846058,-0.08340855939909297,-0.028071217458507092,-0.011126415734419354,-0.002478790575368951,0.053264165711475846,0.012604224929128735,0.0013819722839292449,0.004761287585068485,-0.02286775738300604,0.16725001387113533,0.04072028086905755,,0.05386488246208778,0.006715196212422795,0.0018434235873779374,0.030490185410492556
NPPB,,,0.037858339367549884,,0.10852661994138818,,,-0.013664486972127769,,0.0710756873803287,,,,,-0.011419707973534391,0.03354007615911312,-0.023707562417799498,
CCK,0.08613024840077237,-0.015825224250528413,0.023736216643738588,-0.009772825448368175,0.045676364604739776,-0.06884251484690061,-0.10081255211198374,-0.003955643400335774,,-0.02022291161265735,-0.043657542428246335,,,0.09374657998258193,0.03678682210116239,0.010609807311377154,0.14600538561450627,-0.13318712176544165
SEMA6A,0.02816927743805928,0.10933525642893423,0.05590996488129512,-0.021665313035241204,-0.05771768921461356,-0.03955212747383894,0.03437227272507161,-0.015626263226917216,-0.04339262313494828,0.0214465419199267,0.02236459655718995,0.03202459855302762,-0.061390786976745104,-0.04060706503950441,-0.026137716624476674,-0.03454869115505331,0.10525109500478859,0.02810739390323675
IRAK4,-0.005134085720007104,0.04661341147509742,-0.03409269317304367,0.004877187520381651,0.013028241065902904,-0.0007552130321023573,0.04951297108814565,-0.002294428003124916,0.04594776779631841,0.10271364981383656,0.0076194496202236185,-0.031085418076732062,0.054998894441493425,0.12044016082772478,-0.029824481296104922,0.0652532740344627,0.10808730597675195,0.04953072201613087
GSTP1,0.061279905231452006,0.11238169937475109,0.09090115977600656,0.008224326336753225,-0.005785924569722913,0.016106557628561297,0.1087528934239498,0.01335445237368014,0.054444391177165534,0.06423480859431385,0.08271432813396597,0.12578245531462828,0.11831892323752383,-0.08694219620471472,0.07962981006438016,0.08131573851082417,0.02867892985913002,0.04467779044474039
VCAM1,-0.002110092781516527,0.10052929335768104,0.03815192018092451,0.017313836261902544,-0.08983293823298565,0.014342727663733169,0.09554480981563002,0.04022785963705074,-0.05750973860161778,0.0018859808683269208,0.015324519653734861,-0.04283194533993462,-0.033695048362990025,0.005064598686107408,0.07302592236341277,0.00023548473788351397,0.05847763681644926,0.09595494671442836
NXPH3,0.040658135913540616,-0.009008305298041874,-0.0027469802387940522,0.01531170619456176,0.022126931981716804,-0.019240301322920837,0.03099304677766109,0.024594964553921992,0.07369288079644133,-0.0362807865763102,-0.018242902566340476,-0.05137006126610094,-0.02815557321301482,0.02345921640581333,0.060867241762218104,0.029407989008388914,0.07336205628138617,0.07001187190194953
MTMR4,0.05140363202566592,-0.046854726286085134,-0.05898717528164783,0.0006246970063003345,0.0018526867736553651,-0.008312721012557842,0.09228641032182652,0.05416891407549454,-0.00555057105189302,-0.020208305126558867,0.09253801562641736,-0.0012975639611856288,-0.010893476104901269,0.034254535372335713,-0.022277427421188725,-0.006206974048622036,0.020999866359413415,0.05193268687967703
LAMC2,,-0.02344067534683808,-0.028724316085107386,,0.18145902991875137,,,-0.0009995808541862175,-0.014208932131351855,,,,-0.010934971374986642,,-0.030674967933308282,0.08602439448572174,-0.005227248073685331,0.019567883893174754
IL10,-0.027133848411315973,0.02671321974149487,-0.010442595698760153,-0.02235583441439069,0.05547163217802987,0.023902736553880217,-0.017752090988708606,0.06304357809226806,0.023900421132965418,-0.013778668922308081,0.048155468318674004,-0.05032312900374097,-0.07273099695605587,-0.029092854539613862,-0.019444520367439114,-0.016982281214295618,0.01644286843450507,0.06560028609961255
SEMA4D,-0.03803311449383487,0.03788843829758075,0.03883813141466494,0.030073754142526332,-0.015070321085609526,-0.030609184449555574,0.016497965618329016,0.004327383508556947,-0.046403447338887925,0.050456450989093404,-0.07517578258534155,0.04044464683720775,0.01273393460644449,-0.03840303710407673,-0.0067370094034413085,0.017657076058086377,0.05928635341482275,0.01302007031657249
TRH,-0.02398593185776233,-0.0202901147950093,0.00748237221216441,,0.04958397700521671,0.055033581162057275,-0.04225465790018721,0.06055502537552416,,0.13341081509921518,-0.014204860895132749,-0.018839263872734664,,,-0.0012485470637703556,0.03319635987841125,-0.02655405977201782,-0.0014626041687802085
SEMA6D,0.04085101269040967,0.05150295170108936,-0.04920770575182451,-0.0035145623977971747,-0.020490655356297082,-0.05102288063469129,0.059603593529672906,-0.02441213154475015,-0.02634732944670766,0.07555973301966527,0.05517636888354554,0.07385577417283956,0.053622502585568714,0.0665260737909759,0.10266886646482244,0.06918634854678943,0.0624624540633161,0.05531371649263248
CEL,,,,,,-0.04015146872332027,,,,,,-0.09331541864805468,0.01932620714491062,0.05509059143367772,-0.025887690208013178,-0.005396359941151096,0.026019897437840306,0.15194742566773545
PDCD1LG2,0.0034806691625688456,0.055230714439792106,-0.02765999053863365,0.01678232701531347,0.013953589712654394,-0.011764425315585079,0.04412265993126905,-0.034978641852098306,0.01602936573570557,-0.023570049817226362,-0.0222803926527253,-0.05331706110097108,0.1075111831806959,0.03691342417689708,0.017413045839955035,0.0237415090216336,0.10556582964787296,0.023371112216256363
SPINT1,-0.011789356937911966,-0.0043284026085678344,-0.014930743068766978,0.017713686053808568,0.03618479243671704,0.11084290693613807,0.0996842495048969,-0.029884828248060342,-0.021399051830027407,-0.020224119685272702,0.1100833024311372,-0.028719295934164026,0.024499692826430646,-0.02559810350384571,0.004187071484399956,0.020466716470988158,0.024488436654787345,0.002948133262363077
CTHRC1,0.0763189992429959,0.02525696336991757,0.0049551871760363225,0.06179292978525637,-0.047119607209286644,0.008417577852665638,0.04516672929409632,0.05686491895277416,-0.08963840582559948,0.023018568796683247,0.0858740372730171,0.05006233406051701,0.040232403825564915,0.05498016635538994,0.032541147140174226,-0.013244890340798378,0.023723991145262534,0.019496441744493484
PODXL,0.03865218975646069,0.03091567267032159,0.007983562553483219,-0.08769980031524433,0.007167727615883689,-0.008742853164295645,0.0939563711108195,0.004850160999748499,0.0483759243203978,0.04551392028317435,0.05168104437542975,0.023533277067212026,-0.013811360471665408,0.057238917438636516,0.05391692565288556,0.12111205268824522,0.06177757411307377,0.006737770492637757
JAM3,-0.025159881349446838,-0.030853474062143484,0.0059665808422270416,-0.0646012206781394,-0.034845962365269254,-0.027789729808419487,0.03096463441892742,0.04037606511808026,0.05141884776251432,0.048163964921645215,0.011582424795861308,0.06016172986663451,-0.007290981169722022,-0.11649460367897987,0.10099963962953329,0.0905089664420513,-0.025297972180701938,0.017763151243278548
TGFB2,-0.09521812915077436,0.00879599858276185,0.03944634382468427,0.052444573156879164,-0.036783546809317565,0.07268497227271897,0.08635653528572383,0.01788200854536782,0.042114672868730905,-0.02013792498782722,-0.044037951845712894,0.13852501306048878,0.060357638315164254,0.14236119988853788,0.005657104949152782,0.03581310935459315,0.018355305799075298,0.025375983947304812
COL18A1,-0.014017846036884793,-0.011911298687272674,0.023410854517542802,-0.014079807556576888,-0.05949076235294283,-0.021613790815851266,0.09197507443347848,0.02959314819815619,0.08173271045920351,0.03884150296329008,-0.0067603128105197694,0.007354073966020403,0.02215078654590075,0.04628658047882923,0.019544658687099425,0.0028889992883217993,-0.03346754972445347,-0.06315905930179531
NODAL,-0.0379469764472846,,-0.04095487366949619,-0.006885480234583871,-0.03369904240888314,-0.016513530537142232,0.12271505331970531,,,0.010914149336846202,0.006178041816323201,0.05934399814086169,-0.019525961430570598,0.09975696017746995,0.009440909779315065,0.044350489788575996,0.1000955375576286,-0.04986428957931434
INHBB,0.04037383331019932,-0.003851644641534797,0.008929130218171504,-6.866835470543797e-05,0.03282545377783268,0.054859327656702095,0.06650135565014659,0.0016372131257259815,0.024493640059039454,-0.005353633651606881,-0.013759562727262994,0.03154056005549234,-0.03607228940622387,0.05585444132808482,0.07342618724728227,0.08658985967868074,0.07362843674589103,0.028215878485671936
LCN1,,,-0.02872432254819546,,,,-0.029685312293204327,,,,-0.002237850673217245,,,,0.006628524933631452,-0.022723277392649444,-0.026852910548913936,-0.01678964566949483
ARF4,0.02417054269236393,0.026336946615535466,0.035841131479394,0.013885806691193069,0.0068717253509719585,0.01603371092895153,0.07903974436564928,0.008021125178326281,0.04312727294970563,0.004673379358963004,0.0014280416906472728,0.010729391095412546,-0.048335358731437156,0.023875424131039793,0.04296304760629171,-0.018778282801823434,-0.05977028432240377,-0.009802412597707737
CXCL14,-0.05066420576747512,-0.014502704004211183,-0.050978590254142545,0.046086098097495524,0.05091731613479908,-0.048177666128785206,-0.02080907527122548,-0.02894995893455791,0.032081071585683414,-0.06674013435643418,-0.02652853927930796,-0.029510310319281835,-0.01189816882111069,0.00031108979915061685,-0.010097156517963075,0.06599559599321389,0.04942116741235857,-0.05278587820543192
LIF,0.10227720176679983,0.019925941767728057,0.03872515706254363,-0.015675119151333638,0.02967244270205531,-0.060281208784394885,0.0004054063714582493,0.017412544693806205,-0.009618727699785624,-0.025492183236719007,0.050825756081886594,-0.15817832759670672,-0.0020133742639108104,0.03535425200526021,0.05066796162772006,-0.04913043815869752,-0.03817123998311745,0.1264435119881807
IL17B,,-0.02801768366865716,,,,,0.008009593180348358,,-0.03881270870906598,,0.06480886601819572,-0.04322373221914158,0.11280058694562414,,0.0034687113882838866,0.011597432300183931,0.08057901546920974,-0.018983002636608997
MMP1,,,0.05877708424478134,,,-0.02035153568965003,,,-0.07316114764139653,,0.07487913321639686,0.044573473304743136,,,-0.004981064316855225,-0.002082403355225717,0.040805527181017716,0.035908371085855956
MATN1,,-0.022075323501120906,-8.255321035966856e-05,,,,0.02208419108557208,-0.013836102213463689,-0.019552294372264495,-0.012532995028343598,,,0.028002019241976924,,-0.013620834824545121,-0.02878659672752284,0.07116998598607426,0.04082658617469729
ADAM28,0.030086823022552337,-0.004564733712339888,-0.05835253711461948,0.054316224378351416,-0.04637998991235155,0.03133979764022797,0.06772399715180615,0.016949820921696442,-0.031026022280087585,0.010531755291854697,0.020542581917542414,0.045420662196765174,0.12206229982811127,-0.08226838295910954,0.053917617885508015,0.020910249975415195,0.012874251727918227,0.018167586676708525
TCN2,-0.06786056568253857,-0.03101895664943306,0.0045639089523731285,-0.01636566720971333,-0.035021884584466374,0.003932587488831133,0.10921578442816808,0.0018458541472010936,0.05407269564555309,0.012562045470597577,0.08023553172761785,-0.03621652352989214,0.04969838969208546,0.004578790574929497,0.04550349016864108,0.017101877921086174,0.07484091272837345,-0.0266068379489671
THPO,,,-0.011624251348002462,,-0.03471435083298923,,-0.004393852021396149,0.011692966394205485,,-0.012532996468040309,,0.090911234126452,-0.003737380234113932,-0.0058096716219878195,,,0.09589551274419596,-0.025924725149303746
CUBN,0.020962913237674897,0.017331442336346543,0.014708370964844534,-0.026174319329409824,-0.028915315828274203,0.033154388153328405,-0.020868488505256688,-0.00142834873873858,0.020663290560856314,-0.027403681500137986,0.0864272742149478,0.06898393274626145,-0.03129197862527016,0.030540734644372708,-0.014003993708134214,0.031129518580965864,0.025723599938725042,-0.005867065505664653
TIMP3,0.0826036575439935,0.020237715342736964,0.04139948833563414,0.004102328062591924,0.026714582648198572,-0.06846390860550944,0.0692615069602278,0.019392285936834227,-0.01615664194763218,-0.007004699506973657,-0.03252214144762682,0.031412285539932444,0.037221375758598296,-0.003621206785005597,-0.023667124496375487,-0.050912565064643624,-0.012555839532848362,0.04924691008757713
PIGF,-0.0029146482363988165,0.034756458626761494,0.03216744938909625,0.03397677742216812,-0.00300196857003638,0.04274126428376328,0.0671139814296195,0.056104567986105094,0.011768344047639913,0.07129253455707961,0.12777487418795902,0.055020049202104994,0.052863966829843914,0.07706421407573313,0.019862901346431115,0.07425180722489291,0.07869183555822326,0.011450390188878693
