,MGH258,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
MADCAM1,-0.023583921328456672,-0.027318075225780537,0.07627640015637968,-0.043810846421533475,0.006671322476972648,-0.005412132985485919,0.05806247267899054,-0.007240613528675523,-0.05493820918279386,-0.020815483737311426,0.03345195443627052,0.1364073974765575,0.03661105158809548,0.11199210209021576
F12,0.03916572422925827,0.03802621683609252,0.041997717397785704,0.05387923887273767,-0.013861984974088613,-0.022434434066236356,0.028174147872035447,-0.018884570339156678,0.08230409085045413,-0.02070567618683417,0.04011432532075694,0.07846273963172372,0.023561361845099958,0.07803667526316961
S100B,0.045822028616184764,-0.03551308896507624,-0.021647556002519316,-0.02314001195765822,0.10737013344904733,-0.0029138118468512056,0.012992063225300103,0.012595160495711338,0.014073772029611707,0.15885101949006036,0.12027082712702869,-0.008977924257462412,0.08580937980444031,0.04272201861827414
IL27,,-0.017257896067502138,,0.06592648262052124,-0.014960882529408814,-0.017095559293784736,,-0.025635753610066956,,,0.02151815346636672,,0.007782487252489751,-0.01981293551131682
CD99,-0.03247924996504559,0.09145064735848464,0.004527871292944038,0.08366135146520443,-0.06242089292886526,0.0017228773643896246,-0.0023741079559498604,-0.04181909821215321,0.05858474360588823,0.03714403671165245,0.1032584941246225,0.031312249847017505,0.014809374247877228,0.0040988572329712
PDGFB,0.06276292455230721,0.013684500233229788,-0.001642374542935083,-0.014110752131277457,-0.007374966781505408,0.04798876301008982,0.049831433682688595,0.04974716270604648,0.03833742384180789,0.07888400147350397,-0.020233172424418112,0.012022705422236784,0.06776319388118177,0.0843317175297765
CLEC2D,-0.04856245380354225,-0.0010678350950326786,0.010371931778683507,-0.03964855956841588,0.0002913891382559777,0.015008771658403522,0.04787473918292749,0.028371851559565925,0.015128374885977593,0.014620733342470505,0.004061600900835166,-0.016257781544221254,0.003065011358530138,0.0010003669757941518
F8,0.038977823805349414,-0.015019291618649983,-0.006181776204617378,-0.0020006207383388495,-0.03567269073173938,0.006812955167264596,0.05168713297833859,0.08191900666797315,-0.015445525664316161,0.0181062389580998,0.035200986602157626,0.03993390297994714,0.08595849459843195,-0.01527372149159813
C3,0.027317383247290977,0.04404094467934264,0.048091536237978634,-0.08877591987223704,-0.013683008368616311,0.045969622385931955,0.01369271324035753,-0.006076402021449924,0.07647522719166132,-0.015170748934957816,-0.011523132898245822,0.012803878173080417,0.09635908170672614,-0.10760245030378639
DLK2,,0.07184239521580718,-0.015488225245036477,-0.023569317373953978,-0.024739466306323094,-0.03810713236412713,-0.02220038212830672,-0.023691404079583023,-0.0001864356936839994,0.04555959395512146,0.05165985482236089,0.13506180805618628,-0.023849504215802793,0.03406830305537587
TSLP,-0.023239275921578637,-0.023946107115100985,-0.01412313725194275,0.049103788420680694,-0.036812637171902626,0.0015244447043180353,-0.0072020461986622465,-0.034162953646976385,,0.08419622571142124,-0.026470585446983448,0.02717655847750394,-0.011218074849877514,-0.03465724245812695
OSM,-0.022175223761304177,-0.005179631279907827,-0.03209565447529895,0.011055937601778362,-0.053019792285065294,0.03548486381954519,,0.0805047280163286,0.04575163714255372,-0.03906507098372269,0.04398659944801308,-0.018354580278499583,0.12140086177681977,0.014267440388822078
PRND,0.05441095017488117,-0.012671676659873657,,,,,,,-0.04364363824802677,,,,0.032123557743001956,
SLPI,0.0274303322208453,0.034665907942832384,0.004775371627036599,0.03202140653184647,-0.018424413009502236,0.03255441048230849,-0.01995137166979686,-0.019530183805914487,-0.030742438151764247,-0.07668112170120013,-0.04844638979170617,0.045028273538307545,0.038335718130411346,-0.03694844319525852
AFDN,-0.042865401306729445,0.033394978164038386,0.015433301574334589,0.02757263707386836,-0.027902827983131626,-0.04426009937342701,-0.05316981887929371,-0.00917729154023312,-0.04215221597060139,-0.012033015487646372,0.04600141288552172,-0.04034836302653487,-0.030101866064213282,0.04280029978210645
KISS1,,,-0.03539096304110589,-0.02464178854965305,,,,,,0.013274596808821027,0.0361400311047144,,,
ULBP2,-0.03403081986661219,-0.006182232758328458,0.01352681266607471,-0.014473063478732008,0.03162568067623912,-0.01685827874117371,0.03350892901537322,0.054306869729275266,-0.04399838209484141,0.019761590813203226,0.07684414661913248,-0.015098464466438165,0.012868844879953724,-0.03152668271085501
ICAM4,,-0.011386001203221854,-0.02051956017319084,-0.01533403004029484,-0.013035650679046483,-0.019835082134909574,,,,,0.04655737452872464,,0.02478685104679683,-0.022028918822782965
TDGF1,,,,,,-0.014777270685997235,-0.016024605765337423,,,,,,,
ANGPTL1,0.08642428433277344,0.010530289066681344,-0.022954272815230634,-0.0429482954851674,-0.013640308712485758,0.03509568815513208,-0.016034511848865025,0.05916691756103357,0.08346801304928611,0.033380503850956145,0.0048453961657852485,0.07730957098706742,0.018797996398131494,-0.022262668285154736
LTBP1,0.010996111267805826,0.0006352256015303224,-0.00654070871337665,-0.05751108082680815,0.0017800299307084442,0.02455812458157337,0.0032624611929309814,-0.040201388016625185,0.04842641091524301,-0.06218534884619873,-0.018762633350844847,-0.002875664691358741,0.023075477910605886,-0.004559670861294952
CD160,,,-0.016039432309044886,,,,,,,,,,,
NTN4,0.013249888850780276,-0.009755473568781895,-0.011291178744891158,0.02396405815615071,0.0634658744841875,-0.016634156669630355,-0.007800888621619782,-0.015232634837989175,0.06226727570799117,0.07004301310349223,0.05635386331210829,-0.014987613786813824,-0.015999456012081026,0.04212207500092038
APP,-0.002748179226843008,0.016894007348680153,-0.03910760919395404,-0.0021557569499359433,-0.013521703803436426,-0.02019109079607332,-0.016251688039934986,-0.0582074825510929,0.028836999848610174,-0.022626231014800734,-0.03775030423935222,-0.012203905553327475,0.004892454042596309,0.009935636344272337
RIMS2,-0.023583916431379155,-0.02967269421781202,0.07491619108209227,-0.0060479746799515085,-0.02893077629390426,-0.03005714465183069,-0.012355147344246961,-0.037535574432965665,-0.007898812320001742,-0.00017846558034646229,-0.041697615570913546,-0.037946049216629696,-0.026328698946014032,-0.0005664257119796191
WNT7A,-0.024259392140476562,0.022482578971326155,0.017997870744680972,-0.026981075010241034,0.00417933181561209,0.02636577979525596,-0.012509625957398726,0.09224871359859636,0.07541348927884967,0.013475521028641616,-0.05923975945857038,-0.02751604289207405,0.06452210756841939,0.024121809124014123
GAST,,,,,,,,,,,-0.01553842463014551,-0.03112698836715337,-0.029333812684675,0.08372952041019162
GPI,0.04797743941617833,-0.02267441957254568,0.007662961638801656,-0.013225146942092144,-0.11405918370520204,-0.0018076534600766064,-0.0029391968885056183,0.0073861712353170605,0.01047168373206758,-0.11358181589178197,-0.10550921803619172,0.040828206572076066,-0.07016296652303398,-0.10056172016131154
IL1B,-0.02942093246131126,0.01330081672862824,-0.036200861570365436,-0.009520609901078789,-0.029350564923554364,0.0163480534813037,-0.012574098820803984,0.02509462135383753,0.07447119295075734,-0.04156442320919852,0.015496300977476465,0.009429777339941148,0.1050843802100983,0.05250685659448453
SFTPA2,,,,,,,,,,-0.016852251029718893,-0.013427280001017564,,,-0.018751064935308436
HAS2,-0.020880116135399217,0.006352285083289397,-0.007038110615041141,-0.008305308429291116,0.003359387282139186,0.02825429680488844,-0.02199794810213171,0.0028112261549421004,-0.018501153505457876,-0.07767938821146504,-0.005236340869831986,0.08109594445962684,-0.0379167881914616,0.004508903827465191
IL11,,-0.017257900504781466,,-0.029603548682894155,-0.013441632975663816,0.05349769014425563,,0.11223700289450265,,0.03600484180307844,0.08463464340875956,0.0641221821799367,0.02419742115772842,0.019926345521167114
SEMA4B,-0.04045248279501902,-0.020609123267942422,0.017010501667984335,-0.01015279785300055,-0.003658689709135763,0.03925914453298946,0.030134730154282648,-0.0538155146399679,0.056664713011469546,-0.03315261151737263,0.013998930242732313,0.050331787444583304,0.020041207088829602,-0.0064215273388146515
FGF12,-0.003238736379575974,0.0376701409517227,0.018320408475238102,-0.0299104371316133,0.01724332366662861,0.01360668218127967,0.0008184999042188325,0.009560940007332758,0.008149128958284626,0.08619138935460777,0.02830907692908763,-0.033474256532729306,0.08304057557881767,-0.07585074499663386
CP,-0.04218290715724882,-0.007871035136977681,-0.019468424740178143,-0.005028253080198624,-0.09889471145339156,-0.007542172507275362,0.03415149288503168,-0.04151011586564401,-0.021338163950005342,-0.016582926639330507,-0.0462037848294051,-0.0853304475831121,0.042454506891593004,-0.032679363240078946
NLGN3,0.02843449505134335,0.04238480239297865,0.0008465019291151685,-0.052861220658072625,0.08854239263793706,0.024918102099365475,-0.014419311102674831,0.07280043486046145,-0.04865284698388538,0.06057195050580207,0.014799548890731902,0.0373718879681062,0.053993999704259756,0.08861886242427436
GZMB,0.0032109446603307565,0.09432933628169442,0.032210732124594015,-0.01948786230888867,0.0013974775763208704,0.011174357776965288,-0.013625873674551847,,,-0.02418878494821206,-0.019262296586912305,,0.004328729509511372,0.005002835295940488
PROC,0.011005848338798484,-0.023605283652375148,0.039778334604409715,0.01271742995331498,-0.014595108623921216,-0.009283178162417744,-0.010740763688996027,-0.053062126327526264,0.06873477118719583,0.047945654646689775,-0.016413866681503225,0.02245328698786224,-0.04219394821605767,-0.028289012559491268
TNFSF11,,-0.011719986258326296,,,,,,-0.0291731831900065,,-0.015951196349892262,0.08074314441636463,,-0.01951973682064649,-0.019552489501584894
AGT,0.03237124923156355,-0.023188694156677053,0.014254925283443031,0.019212116482082892,0.05520275097141145,-0.006116836782798481,0.015964720363239322,0.012776042205221702,-0.01679845495029019,-0.0814915575815228,-0.007279860241334576,-0.04940466551220773,0.007753584914775239,0.11106592655381578
PTHLH,0.028233964920438143,-0.01623257451966916,-0.027409867821309324,-0.014727156666952153,-0.023911155978400322,0.018831690636175298,0.0613157576562203,-0.055346008641096414,-0.047238250852664726,0.06614482646378674,0.03578345455976116,0.03251433859568455,0.02760610553581811,-0.017762902466532945
COL1A1,-0.008249691754340227,0.08074265700093122,-0.027073802586499014,0.07299001169577256,0.02468644595793616,-0.006623032632479517,-0.010221602948413679,-0.06186408884629339,0.012079293343505852,0.019349627796281223,-0.05269336811871735,0.09958657607208916,-0.04697989287681044,0.12282407795182505
LAMB2,0.060759305035409696,0.0022724105356462933,-0.014290696894996206,0.002416291962652535,-0.05420034075386734,0.025522631370334996,-0.027596643828776184,0.04466857223282777,0.010588746414991043,-0.00534095704163233,-0.01135671996693241,0.053239320221488466,-0.007161216654174199,0.10849024965473543
DSC2,-0.02939950586758548,0.02525791754574969,-0.02904136066992874,-0.013762703578611396,0.023552779728258498,-0.012562069632105972,0.028070430636858174,0.06821627346567655,0.029141982059273666,0.018789570931043813,0.021623451613437514,0.0021829600459129708,0.050159984788628965,0.03035950014178877
WNT5B,0.0001671103778410535,-0.024554166862792604,-0.029462977725262636,-0.05323864026033892,-0.0012859000833783632,-0.002566752858379864,0.023592484207484294,-0.03588169906760089,-0.05344069112949385,0.0064948468776315224,0.09570802174261935,0.07086951840077856,0.06335951159373436,0.11703016906066027
LEFTY1,0.06705501150067816,-0.027318076990938207,-0.01674770738829043,0.027911297827478955,-0.030316484979946462,-0.027842492750301106,-0.019241616082160528,-0.027455183181717982,-0.015847941093899177,-0.01723379490284825,0.04296625556367418,0.00230128308495805,-0.015339138781656663,-0.029942805686379508
FGL1,,-0.022166001086452072,,0.017855010796232765,-0.014779059445898923,,,,,-0.005247798896871678,0.054199534908970615,0.21479751357802684,,-0.024488914115663736
CXCL5,0.047179039858491,-0.018805251673770482,-0.003617355127259175,0.021802102412620136,-0.03184457857286496,0.01366784167197272,-0.009672492059761272,-0.010602624237931471,,-0.023044781953499807,-0.03863299859599996,0.1073886941412534,-0.020552502074463255,-0.036470369755126485
S100A1,-0.030907868483547412,-0.0432969983376899,0.029569114187646427,-0.026983723708920156,-0.032924542406655356,0.01343682077224144,-0.0009692853401916733,0.06854094807269323,-0.0009587285659685895,0.008474218058165704,0.0818128448697785,-0.03563423683353661,0.11629463253918267,0.023949094978425952
C4BPA,,,,0.02533427460994918,,-0.008551111959286697,,-0.024874611095579525,,,,,0.01662541881892163,
NPTX1,0.06107319437787382,-0.020566575973022135,-0.010634635573258765,-0.032774638716726465,-0.03457046122984213,-0.025929624716002946,-0.00038434011721600513,-0.0477462741090693,-0.0008888022511932225,-0.015178155360895293,0.017458334855405717,-0.025833183460763444,,-0.05453971100891663
TGS1,0.04385880534403658,0.04164252198012517,0.059362700514623584,-0.037729794614661145,0.04953568818288261,0.02076254122504501,0.03020346348985845,-0.0248806779440179,0.043582895801060645,-0.005743069890192954,0.01816674747519297,0.05800738754915956,0.008063488378449729,-0.03826575496412784
SST,0.0010292965007623139,-0.01565578777548676,-0.025014400336963526,0.030179178431186646,-0.036389012635934775,-0.021375134517765213,0.025113152550636734,,,0.06454843311922256,-0.00960468007056578,0.09961636659301616,,-0.039732472557309335
IL34,-0.06385747498507698,-0.026939176934969417,0.003866400650570592,0.004696675610953128,0.02790223213589416,-0.037423540804821166,-0.049703908321408787,0.0002513023364207621,0.03186697517206663,0.020262870526825957,-0.00872767150733805,-0.01687494904018137,-0.008576853508032403,0.017629733463524287
DHH,,,,,,,,-0.026740714004400784,,-0.047078136698714135,0.06393874848666764,0.014029801319724016,-0.031640215131753524,
XCL2,0.10321462073238583,-0.013122975031180291,,,-0.020110658768075048,-0.02298117091679863,,,,,,,-0.022362348960848266,-0.00022611993838084159
TF,-0.03886518515429411,-0.05581771821884224,0.01944371429735685,-0.011706159838280739,0.0478883052170301,-0.006892211136918203,-0.01331238707507604,0.00572771803979908,-0.07443356161365862,0.05864888015669617,0.058522138460528804,-0.01725727423207734,0.026174989856272434,-0.011803052568356995
IL33,-0.07029836142658533,-0.00034325678900112275,0.06864149784936091,0.0013770435972251921,-0.0695412469835318,-0.02668815359489985,0.038466030205381696,0.03396343521330259,0.06615603344520699,-0.028571689266630826,0.03700577697526157,0.024607663181379223,0.039135626054426345,-0.031001121193289228
RBP4,,-0.004411675140797657,-0.012089447963911402,0.03860755038254745,-0.030703981454982755,-0.017977225862438925,0.00039905036422133996,0.020924682599119414,0.1749865546901774,0.01576033821434131,0.025300541842065916,-0.03424000954212722,-0.039502874962568935,-0.03957469448126484
CCL19,,,0.03426966526475637,,,-0.013670037488067376,-0.023216581351057218,,-0.02691686722292481,,,,0.0409222578634663,0.17349363014852545
CCL20,,-0.029735405367189046,-0.016219233234990905,0.0034360372798777155,-0.04280234152824121,-0.017628596456751727,,,,-0.014331965539259322,-0.061716031110666876,-0.028768436005254343,0.1008568880568024,0.007571911413676497
NAMPT,0.0041489813161254465,0.055880118625773335,0.048020995677843424,-0.015800940849292112,-0.08865294240608342,-0.003589142692840402,-0.006173786901454914,-0.06429040660143881,0.0779321077261188,-0.08403368279788417,-0.05265701533813824,0.029591523594826082,0.02774658323115472,-0.047559215948168795
