,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TGM2,0.024279487056351325,-0.0331532733999295,-0.009452806752536293,-0.009411289523749668,0.029980364199525163,0.02406513042478407,0.06180290473945644,0.02921329671422324,-0.019373089792038962,-0.015145244414930113,0.009757808755193983,-0.04380474760416156,0.06142663094183905,0.04190604513787737,0.07616273215889184,0.02394860696162291,0.04849436912985761,0.038128115065054126,0.0631760863389342,-0.05757027976964752
VEGFC,0.05174398557974038,-0.02860646355198779,0.06912790374119124,-0.0014382564572838073,-0.02487602121145137,0.002707965224280484,0.10097327084009702,0.03521590443010058,0.05938818567945577,0.021116812245859616,-0.02241280988861487,0.022056822007800462,0.058503143526418895,-0.0074829687917809876,0.12971985248981355,0.012475933090590792,-0.01837957424971297,,-0.012792780081821937,
WNT6,,0.027778916473599983,0.16037518132362025,-0.013544077386010642,-0.03566410999859405,0.046914740883345234,0.03290161556886418,0.13982917965967528,-0.004870074714550754,0.002335291285063374,,,0.07478926038503267,-0.01970796772564897,,-0.02846110868539417,-0.029628244949889672,,-0.0320724136062508,
NRG4,,-0.02703760263797647,-0.016674245278487054,,0.10404577409941253,0.055726454060736924,0.01895697197744212,0.00877222827648729,-0.01442239201554684,0.035535955981474986,-0.016069258197391748,0.06772503765790362,,0.0272998746780946,-0.03110764561711382,,-0.016595824733140932,,-0.04823199083135445,
PMCH,,,-0.019217965023421973,,,-0.02197835126821765,,,,-0.023794461234802857,,,,,,-0.019378599165760395,-0.016973408086345152,,0.0550261790874528,
COL9A1,0.011266145995789505,-0.04212121125866823,-0.03520748113911016,0.014898282617304685,0.048514455106511395,-0.016566705021238932,-0.012452038133785136,-0.04273513482795068,-0.04248903228810309,0.0093104916127483,-0.029178317465888438,0.05511778227029231,,0.004845355990047553,0.0491801581907551,-0.0016807813630255418,-0.0376272613095918,,0.10120527582777172,-0.05895065052984825
GDF11,0.026935716441650364,0.010151924400613542,-0.02822865478531361,0.008782063075835018,-0.036734186616318616,0.00014252660972134847,-0.025000017117195485,-0.012344365680154288,-0.05714949010849852,-0.024098275964458432,-0.01472755544611851,-0.05089710735234803,0.001418363123823205,-0.055497078085416505,-0.058592943071290364,0.01716770491511775,0.017500274170217794,-0.026718694537341877,0.07462977484941458,0.05405737939213878
IL24,,,,,,,,,,,,,-0.014727068989079124,,,-0.014448216573237428,,,-0.05392176122988691,
SORBS1,0.004594583319574882,0.061238087959524956,-0.029580794532487693,0.044040812913912986,-0.02799136091431293,0.013690143563148972,-0.031250412732793796,0.00333756241076687,0.008639290310060737,0.021219833589379473,-0.05464753809333676,-0.05867027055659034,0.09227943934455715,0.010108802230019929,-0.0411678921045359,0.05662447192842622,0.02020648051185119,-0.013389058669995022,0.018428228410423905,-0.03315701826268044
DLL1,0.08674341059293497,0.17796537081548108,0.0033137479813863434,0.030429087006159296,-0.005704459455808089,-0.0005963238448220386,0.007189667380923539,-0.04458934708947871,-0.10068743197997282,0.007962985471448272,-0.04838809782452004,0.007984027687566697,0.02780199884097607,-0.06175431007678334,-0.016183043001929485,0.007566439597019579,-0.02325046268217513,0.00792049227360838,0.0227534494561356,0.03658367419758527
TLN1,0.02401270542401534,-0.11493413131953427,0.030972758268374978,0.010707515261988836,0.040256032119062146,0.012643680516981925,0.036138029758120464,-0.030543798785430624,-0.081987499966059,0.030228764668062333,-0.0025846986697503566,-0.1780927546666722,-0.0361391400209734,-0.07295130025749719,0.04052841503541593,-0.000875200093701087,0.0515328512674447,-0.010800274107681408,0.012231293786812278,0.06964422647548085
COL2A1,-0.023266404443757435,0.057338994899883915,0.032499260465838016,,,,0.11715745313357301,0.01762049491384686,-0.02112237207913627,,,,,-0.018386198214287622,,-0.0027250386405606782,-0.03575721860642428,,-0.04345443491182184,
SHH,,,,,,0.007969680328234545,-0.008937170700788474,0.04560166719664939,-0.016604750956624132,-0.037758541864168375,-0.005910507483779962,,,0.04088304498078905,,0.036990633163086394,0.11567547319434289,,0.008911091224900922,
PON2,0.06485811002028115,0.0730940457052243,-0.024376752956649622,-0.04253435383280463,-0.07105759236787142,-0.0033670886671689887,-0.08868554796820441,-0.017445592694666574,-0.06242210405165019,-0.024858723570479684,-0.03836110209348196,-0.09794478506658255,0.03857037703296358,-0.06894771071501084,0.0893519234504878,0.057261599863567395,-0.06946135905475273,-0.05009678830651036,-0.015487885601691892,-0.06620872397063571
ICAM5,,0.1014195079715781,-0.019539659888604236,-0.017434269375629623,-0.01860089449310623,-0.021108719830768154,0.03139931604690248,0.056291164730202355,0.08782355940776601,-0.02326039986653381,-0.0035734173266096484,0.23726324031038643,-0.013940980294349297,-0.014011071243280458,,-0.040386739557793684,-0.03640216089622624,0.030038086293431184,0.0077456516452725005,0.11102670553130063
HPX,0.04226786844533172,-0.0026625762963652347,-0.0024075182109471686,,-0.03223014642938501,-0.03295351178513596,0.02330255796754477,-0.02862403806502564,0.020608108098748176,-0.03190163334793965,-0.017382891680850835,,-0.02768136229002801,-0.044602632476168205,0.0057793635995259125,0.035980898129962725,0.0461890517760328,,-0.014945490552915747,
SFRP2,,-0.03603094500060694,0.0325172512015561,,,-0.015424735033338249,,-0.03762848084163731,-0.016857616306843536,0.049736953756539304,0.030207076768910324,-0.14216512514813384,-0.01453431624220946,0.029364052342621128,,0.0572830435476955,-0.011735973133948592,0.21584011662338562,-0.010552008316386599,-0.04346187356960626
CFC1,,,,,,,,-0.0015366999498205873,,0.13186638033438802,,0.08144242430110159,,,,,,,0.036147910669065336,
CD70,,,-0.013397459367177199,,,0.01867850091475476,,,,-0.0014468091284054391,,,0.0098917367963783,,-0.033760827154503986,0.10565190367684281,-0.03436385964877336,,-0.004614992568073402,
HP,-0.04616572470896148,0.1154181736706784,-0.02700571108140987,,-0.07066204842187995,-0.07437058180367155,0.06426586914252372,,-0.04633004267678775,-0.019395190996177043,-0.026567440495373133,-0.06600543743588862,,-0.061293048455894034,0.14655790682214276,0.029788053334196797,0.028084050442943202,,0.02574555326160311,
CXCL2,0.01048332850986792,-0.02289609070468594,-0.011467570206399859,0.026585079452687566,0.020861952758579484,0.08284221172423392,0.03715114169076024,-0.02703689934098979,0.07700808616468141,-0.014833317389120011,0.023382763373842295,-0.07234237334644737,0.04039635239470801,-0.03473102334462171,-0.030646027163858565,0.0571754702574883,0.043360890380704835,-0.015851132225003402,0.011167237254101476,-0.06541495925676198
NPPB,,,0.05189338111678439,,0.0948174024131669,0.08094845717000439,,,,-0.01791428170053769,,,,-0.022581472793349655,,0.044602377906265075,-0.02536851266580829,,,
CCK,0.0217556302172551,0.12399190071053263,0.033491248444120436,-0.024934751156041955,-0.005730280775040123,0.038367568873037515,0.01784347553057354,0.065161163766644,0.08255630169299275,0.09176470608683754,0.06355705251947412,0.27065628206308034,,0.147074980526406,,0.0594829630993245,-0.009232169628496866,0.10251691968173357,0.06754905164707595,0.09447558273263204
SEMA6A,0.05757236947470574,-0.06941436333551215,0.04173426941552305,0.009050653637120612,-0.05782040286660883,-0.041083144401215105,-0.008061510318417049,-0.02218101601325235,-0.06070895243287176,-0.02170302287510577,0.010208702456454877,-0.09327984539194521,0.06903190867960585,-0.09382625796908106,0.1356487546799416,0.02268476761103616,-0.05864769606226113,0.005247509203814459,0.01843074501117371,-0.08441697518545738
IRAK4,0.0017012575382382349,-0.03553085887568062,-0.0022981493871450367,0.0048617858067193835,0.027438076353721585,-0.018069977556549103,-0.019742684570319805,0.009241590414351908,-0.018093062655549393,0.002286884801276905,-0.02395770969137162,-0.003872885291083966,0.11320932649362687,-0.07748149353056774,0.032614574453007805,0.0044473643584001694,0.07330793216609363,0.00609564805638935,-0.0060881295706464505,-0.030761394928858814
GSTP1,0.04900617284228338,0.03918936372960449,-0.0023416461721760674,0.05395903411956853,-0.07772807252160154,-0.05320333664785568,0.014940411927440608,-0.013748273887593908,-0.09921190707254451,0.00275031467287139,-0.04675236357977407,-0.23829690327748348,-0.05725096444444211,-0.13283549968993302,0.001203419111111747,0.09544181468573776,0.021529051829150714,-0.05911450399427838,0.018954644067996598,-0.10275818901889874
VCAM1,0.04409106732237625,-9.583180336911078e-05,-0.014690016065343207,-0.05315621760493505,-0.019957853816255637,-0.011816056077770044,0.06889760510328516,-0.04567508570841523,-0.030615978969575592,0.048673222547030895,-0.03210637356989725,-0.07598935037191464,0.0026576100306577267,0.02868476971142774,0.017291533031937624,0.039403386178807794,0.009024424940252383,-0.025747745407981363,0.045179110807063716,-0.015638023470734775
NXPH3,0.018544984247111106,-0.022887455802897156,0.012553620663333839,0.02125857051348229,0.10039839788808076,0.03288857919955851,-0.021298917056403945,-0.011277528128299772,-0.020480604665111302,0.005592851726149467,-0.004245887129696853,0.1094243738812689,0.041005618224031315,0.07168812723126315,0.025788209444799624,0.0380955312324226,-0.04765632593304953,-0.03599330378944785,0.13238949149729928,-0.03912893338716455
MTMR4,0.027737890258188087,0.014747737018907166,0.004577489622064319,-0.05736139930367712,-0.0032912762894518896,0.022318587615833583,0.038808540805345244,0.014788844372774178,-0.006545512718692318,0.017591887834122685,0.014180248483995414,0.09819166082878375,0.002080950067728017,-0.03139632035749636,-0.05337324892433836,0.011239286932539526,0.022554157970739203,0.0076201275949630675,0.0745924989922677,-0.004805238701427641
LAMC2,,-0.024690650267327457,-0.018331755431274098,,,0.027496009530501738,,-0.029020750587474223,,-0.02255208206873498,,,-0.021391738176394313,,-0.031107664266296447,-0.01776276427401401,0.07293918370704114,,-0.00014664526443456215,
IL10,-0.025729639212180806,-0.039172577659442626,0.0352490188872164,-0.019399475771247114,0.07489100264819641,0.016938929485118794,0.009010853784615525,,0.0013810132488122073,-0.027621310802451175,,-0.13167815807651762,0.07043142835216798,-0.020213628572823553,-0.001586910164349117,0.009284492045984244,-0.011712501593519479,,-0.01148984495157529,
SEMA4D,-0.009747689278936447,0.04513726549877044,0.04236274099271381,-0.028674616014690946,-0.015573555267245078,-0.01483492657460421,-0.01755099810182975,-0.031634551748231744,0.0042905360181398735,0.047007104216481875,-0.012278001293556875,-0.16300100835282516,-0.04106143206758095,0.02080669834734492,-0.0003055270452120035,0.03655989113502185,-0.04376155786220049,-0.015996760103163418,0.05911220017842056,0.024676938371944485
TRH,0.1388023974979704,0.030214489393307585,0.015847191236989345,,-0.024892066202760608,0.07080959938600968,0.018381904046889413,0.0022047900236978487,-0.04375955221449644,-0.05942836127017377,,0.07808711415770112,,-0.03888346385524178,,0.015818225921627422,-0.019829230018817777,-0.03264741261557316,-0.012251600067185568,
SEMA6D,0.02122467560228657,0.009284753909636198,0.03919493093358829,-0.019169727943733943,-0.037011412417433345,-0.03259023981173256,0.03934358975377727,0.00017924219154976601,-0.03850335674922726,-0.023252536091579082,-0.017094246055644274,-0.07613622473692945,0.09369401996131115,-0.08168335797547642,0.08526702515448847,-0.00946796014495833,-0.017448498077122485,-0.08737343734905448,-0.021025790547358123,0.013115709574046081
CEL,,,,,-0.02731605100282049,,0.05457016485652751,,,,,,,,0.0007459399620441378,-0.021879615526887962,-0.005368959418806926,,-0.007655426099378255,
PDCD1LG2,-0.017973136735233528,-0.004211358753723052,-0.02355447295592074,-0.02504610971677577,-0.03363318046926092,-0.024941207138014853,-0.024627098023488423,-0.027541962499008605,-0.04135015193160463,0.020512565521453724,-0.018392215616805242,-0.0571023225925956,0.03107278955238594,0.04528718735986012,0.08493839326823295,0.002292699228987387,0.025487487794786014,,-0.0610257361719016,
SPINT1,0.07203364831743438,-0.038228657245243464,-0.015107792814515115,-0.005863851758780551,-0.03279772197395448,0.05713649935523938,-0.004377916407998046,-0.024783587548083,-0.052676491511387834,0.07653309693563513,0.0016865266084237658,-0.04763593561950259,0.06875400099924768,-0.005816571804387359,0.03238468013023854,0.020798600866787552,-0.03499465530082948,,0.072039930389207,
CTHRC1,0.0635175061511851,0.005106843773669804,0.014574406040449812,-0.020317644493022292,-0.02924633511192427,-0.023357835598947278,0.006136941554038638,-0.07005592857473061,-0.025101359931117645,-0.03065308068878567,-0.026425223123161683,0.0037840685666680565,0.06377403175448637,0.008167142256352261,0.013985784358800348,-0.04029388508520169,-0.02933128477514717,,0.05703869686269835,-0.0684790025153091
PODXL,0.05341564866420982,0.048622988128242846,0.012201001249915557,-0.01879764067327329,-0.021238124759035762,-0.04566390841263497,-0.03402823717589054,-0.041391859728830076,-0.031142538568920543,-0.04493644180191257,0.03279403584565792,0.09444480696678975,0.10119384324682039,0.03794184699526539,0.10933573661935783,-0.021863319912054684,-0.03004890882314402,0.01102163724248825,0.029064477157386946,0.06466482612335682
JAM3,0.06173883305388877,0.05366671836543981,0.02556121789333848,0.012977728084177293,0.037294373228100954,-0.05223989444347322,0.03279063629753781,-0.03533728916631446,-0.1000963480753523,-0.060356321241626154,-0.005801553026883744,-0.18106471814620084,0.03730989679721147,-0.06674572454231593,0.049375007243018805,0.04611418050300603,0.027325123438587257,0.006383507682463987,0.029461900808762456,-0.03143194515895021
TGFB2,0.02447781080670715,-0.011481597153384253,-0.009825227693531145,0.01807041542382507,-0.01848588336583516,-0.06390477284174795,0.04149621878231316,-0.003428389045964902,-0.02999736162635841,-0.02902254391202254,-0.023302516159534305,0.036733942864030394,0.07339062551978272,-0.03890762943986224,0.06077890089158207,0.0310075449554442,0.012219005619487026,-0.008008467810248488,-0.0437481630965053,-0.04922049454958135
COL18A1,0.06925018261997636,-0.0034149556968296893,-0.01214090254696603,0.006755733486643596,-0.10837650044634525,-0.08818530804689587,-0.009688839685516197,-0.04030763040438946,-0.047049059997807154,-0.059716368051565515,-0.040089382977837776,-0.13325004410096866,0.02660137694138688,0.03281380653103753,0.08258514418345404,0.04857452314499309,0.05190475375818305,-0.09255666743353752,0.07140935461669493,0.19403192616562204
NODAL,-0.007332992472871264,,-0.03766662384849063,-0.013045217327524611,,-0.004094022018094059,-0.014575127654178672,-0.003533355405853919,-0.01466202439213275,,,,,-0.031044413925732855,-0.03502690556321386,-0.02159864234604164,-0.018840786989521387,,0.00038732582294738347,
INHBB,0.04474658094943014,-0.05587142097081676,0.009339323697912981,-0.020274009965918938,0.011327720139525542,-0.002292007735765181,0.01583909676584914,-0.027584142750819926,0.052085634781861116,-0.04499779599457411,0.03410606615897159,-0.034159402131603796,0.045471496230593926,-0.06517139711169653,0.0024213340294336567,0.03118962062745299,-0.02350049775591232,-0.08066763567242025,0.08750803540713763,0.1850316427202714
LCN1,,,-0.01833175955599371,,,,,,-0.018536106704866388,,,,,,,0.015834657910412667,,,-0.03257763501876482,
ARF4,0.10716329104273353,-0.06149460619154111,0.030287052285776307,0.017019915243771454,0.05526689925572128,0.0818005302380572,0.009957040506213322,-0.038796649957103545,-0.044062326800988316,-0.0032913748191598833,0.02528926504799229,-0.06435104417235717,0.07719770971092607,-0.057091655024643445,0.013446030537215721,0.006658371369165792,0.017993770057926472,-0.030212693318333206,-0.026680920090692967,-0.02885368175774904
