,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916inf
THBS2,-0.1454559225262137,-0.01838164205092364,-0.01478881822081136,0.031001926658263474,-0.01935490354063328,0.2030702498279722,0.04512234002524396,0.0028859156746965874,0.016941374362028017,-0.023518802944731833,0.024310991305743365,0.014002679010292996,0.0893548216415273,-0.03029908472476601,0.012313930446185341,0.08243377155302502,-0.004354488067897789,0.039394351382145774
SERPINE2,-0.158998634150534,-0.052437674007375874,-0.054842880931645493,0.039638472054254456,0.01513863146258532,0.0004441229698368745,0.08810038763821874,-0.020308299244591425,0.06594799653530803,0.09169093075165238,-0.07835933240527274,-0.012485233050719758,-0.12175864601261348,-0.0032077240430263684,0.004978906647104946,0.03689599738578168,0.04550243237001196,0.015416019248283938
EFNB2,-0.08956059554207946,0.02586123532410898,0.011023183578429328,0.06596208275112711,0.03421101455985678,0.04925055805266981,-0.038892579726914914,0.008796747440337175,0.051801359829081114,0.026134917951477616,0.014875659860470016,-0.05701718080491717,-0.016421436618426804,0.06939697400712584,-0.06537113897930087,-0.009931080653143106,0.0497916172445786,0.000904443012521566
PROK1,,-0.023905470620796693,0.024080597036378625,0.04303834713228665,0.04949786798877288,,0.0020249557062918967,,,,,,,,0.03265145617518078,,,
LACRT,,,,,,,,-0.01364104257974601,,,,,,,,,,
MMP9,-0.06626394604116213,0.04619875712081968,-0.029199385949220374,-0.06663354159084425,0.06373244508483432,0.3117088398238132,0.04782267390645811,,0.049779739505405096,0.14339178327907603,0.10681373014986095,0.026850150425610893,-0.04328039016174831,0.09359482943610618,-0.05370244999273744,,0.05260249088140658,
DMP1,,-0.017508447792192964,,,,,,,,,0.08249732980374982,,,,,,,
NPPA,0.062345024391603374,0.03357321536965492,0.008857290862300053,-0.01515155686598114,-0.017319037820474968,0.16691352184554234,-0.006205219811458179,0.008859004994119329,0.03739543664091167,0.0617013692927913,0.002348684797268633,0.01290979390687266,0.03493885038277232,0.0984629923270743,0.13851865346847816,0.002556124010645914,0.01631526248253308,
APOB,,,0.023890765963283444,,,0.037852676835605364,0.042705443263101786,0.011209997397249753,,,,,,-0.03013523068093576,-0.01578725663700194,,-0.016608303804841254,
C4B,,,0.026959999859462104,-0.032272956958984224,,,-0.01833894014236517,,,0.040310928056252915,0.10326125784136404,-0.007970523762415407,,,-0.008912344995646509,-0.03839520640379196,-0.018390842977201182,
NTNG2,0.029555894632027985,-0.0009759478345624736,0.0503085991293638,0.033636921406817705,0.05446943925831806,0.07271079698604307,0.012471175931940439,-0.03702517663786474,0.03225945117117681,0.0030810315915315847,0.03788771131062427,-0.007880587335178999,0.051718740203325175,0.09133526373727534,0.012597439837435876,-0.023412118881997415,-0.003316736204951984,-0.0548223983322463
LAMA1,-0.1109840582814511,-0.03370854464371689,0.026361098421217196,-0.01695276225231144,-0.03023921964428678,0.33812834073444714,0.04262068792600059,-0.004653998909542778,0.02154755150174138,0.05907630162043014,0.04442626739486504,,0.056986888754182216,0.07634744440008946,-0.009017488869371725,,0.04010774680150855,0.014544192980007887
UCN,0.032482758969791,-0.021303115252027292,0.019226374513013567,-0.048434683787362036,0.003476169005788185,0.12927596320436344,0.010585720144017801,-0.02836934929948045,-0.04302761500434158,0.021019893166415553,0.08616659993395896,0.007550286774575813,-0.01426499508082812,0.082777954837069,-0.07879330966253312,0.06285540711372438,-0.015714959317364583,0.013985123107248297
ARTN,,-0.02322100881021449,,-0.0020070383258608436,0.007461808347152121,0.052572522079846376,-0.023310280391693115,,-0.034072078832778095,-0.029142471974134016,,,0.021561051971725982,0.046760222818560876,-0.029648022244505006,,0.016589626495403877,
PDGFD,-0.11056411994872622,0.022609572991437,0.08154117756688356,0.030746468939336517,0.026223300068157106,0.1219485607030866,-0.0045106590331423614,-0.020797239663534244,0.035130501369802614,0.07380080265335948,0.04346668128907346,-0.05936618453171648,0.035796489432246135,0.12827363362221136,-0.07338363208550633,-0.004365497555315937,0.06595049657435004,0.07662079172324128
EDN1,0.02062653825790097,0.07934959628016783,0.056904524466632356,-0.0009801561538112281,0.017949522468134655,0.1587528824696036,-0.04508287533529186,-0.003021530607657706,0.10067000016121722,0.05526799522401224,0.1368739559021263,0.002561675836339253,-0.06155141798378117,0.0874806070503985,-0.02385475965309234,-0.10376530937148958,0.04368048218982066,-0.08454933728002116
ARPC5,-0.003383149705074674,0.01214751998644485,0.05789368462754089,0.03715829463334005,0.019160637665713146,0.19305182944562485,-0.03434560741768846,0.01416800217421331,-0.07199488770816727,-0.03925197881742858,-0.0420141581974512,-0.051307131479493805,0.04542181361073096,0.04015041311759495,0.09221847981216887,0.017216217758822303,0.10415660325796301,-0.026788657491212745
GSTO1,0.17762190893483887,0.07746697305750119,0.00997897910037528,0.062105803331183616,0.08833236393430534,-0.32409205255816603,0.018126139345856832,0.03074101487604375,-0.03273519245297981,-0.04846481353317866,0.06441320931292431,-0.0381635471761568,0.04942122944579948,0.035170687958708625,0.05384962289665097,0.13829207182173384,-0.0002768975703673956,-0.06692554978675092
PROK2,,,,,,,,-0.0010692112523715443,,,,,,,,,-0.015142908778245145,
SYK,0.14125429463027347,-0.023680658709929893,0.026040135833881903,-0.029799942712226222,-0.0014692154954986459,0.1806062007130751,0.003955728964746971,0.08929682519860961,0.05905712137513512,0.05491623705376719,0.02997858286880135,0.1399226244251173,0.05188716697890152,0.03599037067895318,0.0202750041005841,-0.033071490721553395,0.02858974852267709,0.011631450739888216
CD40LG,,,,,,,,,,,,,,,,,0.12239837051181483,
ST6GAL1,0.10733151488707733,-0.008628649611271584,0.0900870939530557,-0.02270450619020421,-0.05033746401713087,0.2738995563135277,0.04971295831778611,0.026259570165972447,0.04662418806406295,0.05754392164417056,-0.02717003820339662,0.04863597783170724,0.0356662418094917,0.01214596548078415,0.04625290165359596,-0.04628726153211671,0.0455139906208117,0.09093184349249335
WNT3,0.06113205547034179,0.027566366688838558,0.07172382084625238,0.01483963352824468,-0.04066344664069278,-0.11241150769187366,-0.006590134287925841,0.05203177706737545,-0.047501590554878584,-0.045707793475118566,0.023238808986087198,0.07032122307445553,0.08449541533258524,0.08229354807446464,0.021059069284045988,0.02922246035760397,0.033347801028072964,0.2072552259162457
HSP90B1,-0.07712713773150812,-0.007346285934859041,-0.031025437073418424,-0.0007715703847285513,-0.014850770635718307,0.11553214245372383,-0.04634786211801491,0.013004724786921766,-0.021226071122631508,-0.028324388289313985,0.00869500689842619,0.0125313033805805,-0.02063795847288175,0.030993791284799566,0.01772024957281649,0.030371915966234137,-0.032063714753137296,0.003584493109160971
ZP3,-0.04271096266852114,-0.02575971712569956,0.08343750891921851,0.02142757365944298,0.021993562473528076,0.10295680515174382,0.033976978753824015,-0.0337996304388028,0.02441839774755324,0.02783327694013135,0.012497734474244715,-0.026892575572507356,-0.027439322786209624,0.057586105468499696,-0.049808757208329626,-0.07637419849056885,-0.02972719309689704,-0.06821001716520525
ANGPT4,,-0.013696520536950378,0.05978195093797794,,,,,,,,,,,,0.02326650645158959,,,
NRG2,0.0023422621692896243,-0.0011574618579197932,0.036868527785595656,0.057604674415509566,-0.02953003922450621,0.09574250019080228,-0.006641777383487307,-0.022260948619283332,-0.023647694935915037,0.05957305685453363,-0.04598395320881365,0.027837925009394224,0.06167934722257437,-0.00143495283806987,-0.009320942273281731,-0.03857640176916549,0.04720381136313645,0.036514868679291754
MELTF,0.12986602809246925,0.051721758066463716,0.06344253180694645,0.04383937193654747,-0.053068081410979295,0.15435422715847272,-0.02612364694377373,0.02071572580031282,-0.011807951649674228,-0.02880707853939744,0.11398906789651041,0.07906944900464279,0.11738424372327189,0.1767642662738326,-0.013053751152996344,0.06973637063304537,0.037627801059474004,0.022705980582385855
NLGN1,-0.12373243559410452,-0.017831274398605428,-0.00480670538056548,-0.05515254934948324,-0.03484198185623606,0.17744988819124966,-0.035522102065074376,-0.012884465455426843,-0.01956672180007331,0.04034230724946202,-0.07472323269032227,0.008638039718792238,-0.10316422742122718,0.13183407358413904,0.05529260000791152,0.11667161245995028,0.029979875064809973,0.06367360871545218
SLIT3,0.056521894044998515,0.02508316389452853,0.022810549379129567,0.05575538281389852,0.012675879028457437,-0.2217905829266509,-0.024205428201395297,-0.056679176470511974,-0.01430582812310074,0.011493125917072806,-0.0012637678563329317,0.08563894815516064,0.06963827228689042,0.040073227184225485,-0.02140632459734077,-0.02592248457039376,0.013653275636776456,0.07203745943164608
CCL8,,-0.02998711805962178,-0.02183852244705259,0.055862546810678156,-0.02189912253663456,0.15041153540965982,-0.040111176479782865,0.020745550532176256,-0.010950456148033416,-0.024655491425888344,0.055770841378463394,0.04130859462983683,0.14172803557572847,0.02349698828616136,,-0.07250520168666923,-0.026753230010926686,-0.03015294160447198
S100A4,0.1599700499672929,0.011550058230877928,-0.02117840260971579,0.014085854547342368,-0.04499184695440631,0.3282830170695475,-0.013812692058144015,-0.011616997529973302,-0.07840235743317585,0.04597298078678523,0.09973341216621927,0.03852395318828578,0.027420981110519074,0.06991662010445791,0.06998438784112687,0.026663596125794976,0.02939701661927891,-0.08774453994510986
TNFSF13B,-0.015343979202749637,0.05646948017385367,0.03167629113022685,-0.0346172185051052,0.021205039921840026,0.23855305138079802,-0.0014455603955502347,-0.010120316000937678,-0.026942074962188454,0.07183918043281998,0.05821603022277963,0.027612795314990498,-0.051365425445447754,0.11500739021492169,0.020570286675929014,0.11637284354772578,0.03307783366556824,0.0017518623455020858
HSPG2,-0.12862255444775547,0.047786826141666926,0.03216238040488982,-0.0031592204405614293,-0.037307856269372046,0.283395284930096,-0.002917133680907284,0.04476184398360921,-0.018679270502810243,0.08323106829558874,0.05675087400804222,0.024199297301227305,0.07356725633971635,0.12439677669326794,-0.06119569150835364,0.03840860451415567,0.05011686102008056,0.04496204749834505
FAM3C,-0.1695274411111131,-0.06205498213370889,0.008407706685310557,0.0514043110800543,0.017696470062323937,0.1700696468809042,0.026362635467862182,-0.0029594746902487164,0.05481631918217744,0.05733277398009298,-0.022629162104330778,0.07435839242318397,0.08524004026156388,0.08699243038846743,-0.09995454734831803,-0.034116223796995575,0.0651046119356378,-0.044424701809216975
FLT3LG,-0.11719709255336322,0.029900138156795774,0.08124719835194785,0.028382409211575615,0.020917350700944283,0.23001173076165946,-0.030917061972299386,-0.009350232891068897,-0.070963468834682,0.07449557155893981,0.08348057637367964,0.043088921895464045,-0.006225066015266773,0.07424102100584379,-0.04898304013530866,0.06028134579872297,0.04751714596279997,
A2M,0.3050478363012801,0.019277106641843147,0.11116447281563646,-0.05747621133294977,0.03087878617292287,0.412842617252986,0.014674783173134654,0.059181498788649256,0.01797177187389017,0.13824017603923183,0.08539991248324703,0.0018866340377842994,0.06544643344115446,0.11638074027937015,-0.0783134341728017,0.13145809231729264,0.12876175482300278,-0.011549324543079512
VCL,-0.0029796764496627473,-0.027444357844081793,-0.004583951901819045,-0.011596655016424245,-0.0070637460018353245,0.04712951109890185,-0.03597938947822412,0.02637298174012959,-0.03843253326162467,0.04798995466283705,0.007572175184921999,0.05632465051224958,-0.03922346041746954,0.029305646681583943,-0.04249247959827577,-0.07662547739194508,0.045027510700824315,-0.014748250218123536
FGF2,0.07320243733172441,-0.0055045861418002735,-0.02093955044392553,0.0636109078043296,-0.04933450759762908,0.23974545785260992,-0.05713364295472116,-0.013045490477562809,0.06753693523029965,-0.031732260720437534,-0.11402382881340155,-0.010272059511097453,0.026108199015280244,0.05272765493430489,-0.04374817582801059,-0.09475367292689252,0.03498483943077108,0.11242762619541019
AGRP,0.02834454832169577,,,0.050282575157929506,-0.028517222232721746,,-0.016548260776914556,,-0.025475701689110366,,0.21644586102908306,-0.041319391912269875,-0.015027835534575484,0.06214697842232327,,,,
CNTN3,,0.07777941187197308,-0.04147115295055304,-0.05886804346601452,0.04378188186381412,-0.14080771903526537,-0.005988674234896446,-0.0009387206895722118,-0.038235505563088516,-0.03730223278154159,,,0.012882995120328733,,0.06459583275395976,-0.07250514346433716,,-0.03114479399642468
RNASE2,-0.08059845594924578,0.017768868268232825,0.03576109416385013,0.01765358155935928,-0.025672889734401298,0.22845486917393965,0.017060789233444746,-0.004429964149620748,-0.06943050498903296,0.027357384475991814,0.0611231874883767,-0.013795067560572213,0.0845965309399982,0.07979156185499378,0.05229709342964814,0.05999773896649739,0.0685380063405234,0.027543954693649966
ADM2,,-0.0022293669857001647,0.05500568965541695,0.09665843898260823,,,,,,,,,0.08491826998158182,,,,-0.01707029758241096,
GAL,,0.004262736063728593,-0.06109264022020233,0.007317634387261917,0.08788944717066279,-0.011093268167159533,-0.030063018952456957,-0.024286656317937572,-0.007372551072802884,-0.020246089921160382,-0.026752846113635605,0.06082527217807746,0.17487204388688102,-0.02179336130738375,,,0.03298849671738772,
CXCL6,,-0.014604782800497224,,,,,,-0.016514188718094562,-0.014284765556676916,,,,,,,,0.012503366847811172,
PDGFC,-0.06732127264296547,-0.043576068063305905,-0.02107120950144335,0.10617987392371439,-0.06594622324988385,0.28167705333726883,-0.04950168071094734,-0.006729326574936576,0.005762490604571984,0.0640894675668184,-0.004658481648610591,-0.013396358365008298,0.02806528024184358,0.07972940024826211,-0.037964553454586096,-0.04064964523336543,-0.011742738775615165,0.04823953390548668
COL8A2,0.03033628748062015,-0.029737815128359442,0.014589199025216656,0.03364963055560911,0.028064717586243404,0.3069396158543894,0.03557597433907233,0.0021145513615547684,0.04914792570742842,-0.020844548191220964,0.14426129585910974,0.04574409081911709,0.11630830289621656,0.1132313394298343,0.09204211909364902,0.05951485357342831,0.03500444937457696,0.04262618817141871
SPON2,-0.022976258120385964,-0.007860418324638182,0.03477987061029073,-0.007686800687590568,0.07348183441021565,0.21520333914498113,0.021967920743969707,-0.03465007770186146,0.0039736040268980345,-0.0068602894856432135,-0.0034066005615031726,-0.03945615818517588,0.09016823943488617,0.14950854640194383,-0.04010218615307969,0.006204335755455887,0.046678083774148296,
LCN2,,,,0.11006843901432185,,,,,,,,,,,,,,
SEMA3D,-0.022778756464736594,-0.01388268285969098,-0.0035159529333634405,-0.018641406269762083,0.03347979767066228,0.15467872169840044,0.012696088774634575,0.003493224563318931,0.027584125411059753,-0.045798781087476745,-0.06245999479401707,,-0.08343533086912489,0.028947642577674394,-0.03204965267901694,-0.06845019552779376,,-0.022351955674757586
BMP6,,0.023364157464554103,0.047939875016349894,0.01412219764358366,-0.015224298439586266,0.06988053082579274,0.059372046819626614,0.026197075344123615,,,,,,,0.03340602201942549,,-0.035184503815904204,
TIMP2,0.017681696771267116,-0.031506430793458134,-0.07710328938353393,-0.03597384045456651,-0.08313835077366989,0.25031113835116686,-0.018827518358358393,-0.008480996737851151,0.06562468737113676,0.0550430254005127,0.004854648790469704,0.049553811692060475,0.07795726956928566,0.00048796540903615004,-0.04739725913436192,0.06632733334728903,0.030150676802317793,0.09871777943548872
EFNA1,-0.002569808662756985,-0.03583676017451013,-0.011137016242074284,0.018961096794911085,-0.044502129012044436,0.11209296152559688,-0.014366510877186378,0.025015985048376644,-0.018459378462093928,0.025063108006992147,0.028823441044943058,-0.05474663128160352,0.07868113490493675,-0.03721014616464574,0.10718724314470687,0.16217760699619996,0.05651952874542457,-0.0664717067497307
