,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
GDF9,0.11524370121633201,-0.042347874458744876,0.018081374845678753,-0.006947721123321555,0.09714244681872646,-0.00985238383508698,-0.05225414752014002,-0.01481923988214897,-0.03550837942424111,,-0.06239777116763306,0.11223082323820885,0.11956122439420626,-0.0209926332316201,0.08863663310407009,,-0.032821343407826706,0.03562241107740751
NCAM1,0.030172420220293848,0.06909526922193328,0.06194656930809542,-0.007991917182397988,-0.012768198323672205,0.022713751344216424,0.00021563652297021217,0.06241336959775924,0.07028304630122521,0.0015352984353366145,0.018136037208366197,0.14782369955165486,0.049329203218173294,0.04154669974661153,0.14169457236950878,-0.012089643103723584,0.07474245122735038,-0.026912356160071742
APOC2,-0.06851136802987356,0.07094708572971133,0.06307002938330629,0.04658589583775225,0.010715811873041799,-0.0457626201788457,-0.05598889189494651,0.018804405674826316,0.005102795831698111,-0.31150772981833186,-0.08243822542627191,0.11001458482103257,0.10485345216606105,-0.020232359014240666,0.060126266984187,-0.024681617764009036,0.019653811440886203,-0.012537450635324578
BST2,0.030759235586285905,-0.1253094985951969,-0.05902498000309518,-0.04492165579796834,-0.04555278922371862,-0.056676216154594714,-0.10183566367591174,0.03216571852777187,-0.04323946446926269,-0.20554530116298114,-0.24638286008785693,0.07670138722502638,0.08127654162746999,-0.025097164456769717,-0.057095857104892116,0.018286090667120163,0.00020521677199974815,-0.006907542311706324
COL5A1,-0.010958999946232088,-0.08875697793476736,-0.008828987908803017,-0.047364025409347886,-0.029513541239944215,-0.03710313629473186,0.0027454519403988468,-0.0503291339796298,-0.031058642036840788,-0.11726298276055101,-0.05518414488238173,-0.09757246817650479,-0.15604556184090607,-0.04634723422371049,-0.04481975615004921,0.0458336018556542,0.05638554552962743,0.04396733893656262
CALM3,0.07448902562882202,0.2195016298332823,-0.01495227719412568,0.04933104061524661,0.0766045420872194,0.028565761434201257,0.12406365608514468,0.09955254926661809,0.16056503165323843,0.46514881105238576,0.28340489517811474,0.15994557884881705,0.25801370674883944,-0.006476234263043045,0.21925804288216416,0.004718252507496374,0.06273544224346915,0.20237621933116753
THBS2,0.016632267738152934,-0.07716809940466327,0.01537505495107281,-0.043229176827793064,-0.011414301301397095,-0.017305246679235324,-0.08529641322323957,0.012453346770851578,0.005739214064467488,-0.15071897663906067,-0.24341271465457667,0.01578870131820616,-0.02823684324429637,0.02198775079704485,0.03924605962203466,-0.013199945141165442,0.018809308215094234,-0.08825459309495637
SERPINE2,0.06726378726327568,0.10241555090980382,-0.0024395379496179427,0.011218181685802587,-0.03857312003321205,-0.021803065349893676,0.006110444025943269,0.0646437987617638,0.04423351854170634,0.11735118980590627,0.06979989237178812,-0.08400886344611204,-0.05189608075787827,-0.08001386045018352,-0.002662153835207937,-0.03861226500928279,0.05469507939670031,-0.0030352126163577186
EFNB2,-0.010825755534006375,-0.05787910671976287,0.0030931204280367835,-0.013997308212022146,-0.006322115055570993,-0.01158342729782386,0.01713875692959304,-0.029667479513319456,-0.03511483947098277,0.13925450278814755,0.02603284765817483,-0.013388931252226495,-0.004237201479842926,0.018192101357430688,0.030452338960382085,-0.08940036679440289,-0.02761011746863962,0.07019944869092838
PROK1,,,0.08608594839908518,-0.018199985829701396,-0.01704645697469858,0.07264356678363593,,-0.01680121551970826,,,,0.019095144982807708,-0.0026112152321876555,0.005912221218353653,-0.00956018223758043,,0.01457038453997537,
LACRT,,,,,,,,,-0.00415039995578835,,,,,,,,,
MMP9,0.027514638240111463,-0.022596665626936397,0.021649136302843007,-0.01715352747550567,-0.020199802143928622,0.013627276059931186,-0.10878344389003573,-0.017366314397338378,,-0.07858796871752297,0.09010599946846887,-0.049156485589847476,-0.0388815125851386,0.019625463083224635,0.009121357933980216,,0.04509779354089775,
DMP1,,,-0.02363145557443496,,,,,,,,,,,,,,0.028790969469446315,
NPPA,0.0365311378805609,0.05829158148679131,0.022879993956182967,0.036742842524866794,0.05543452961756189,-0.007177199872198754,-0.01997137569637037,0.05076463076798046,0.08082215167285602,0.11798778613230941,-0.04534696051393805,0.047478325757519445,0.14872508928860315,0.06361719717496911,0.02093997723727019,0.22581886615523308,0.08550630634713073,
APOB,,,,,0.042341467967664886,,-0.018835942891739434,0.09928832353899365,-0.016869900511211237,,,,,-0.032751734131351275,,,-0.03853756718540782,
C4B,,-0.002056426315691497,,-0.005697887420463533,,,,-0.013662634073453986,,,-0.04016973695567623,,,-0.017704917194219773,-0.010377875505198753,0.013129741703156693,,
NTNG2,0.035652785903493266,0.05400604626714369,-0.006967119408443125,-0.002472742549341455,0.004305009980166323,0.04699504842141001,-0.029081957405458287,-0.004802629408763345,-0.041418096778226686,0.15872167608643997,-0.024644951882612218,0.009336609234614846,0.07369555300922886,0.049909282002374294,-0.0022975616616632277,-0.022191106072399356,0.030858666288957864,0.11395458195074737
LAMA1,0.08334716211782435,0.017918076649960965,-0.006968364872247489,0.028190994595488388,0.10066487857932502,-0.06448372708167883,-0.08911439034047873,-0.014296127038647714,-0.017358447385162356,0.16000693499146504,0.011040786644993876,0.06344089544951043,0.1334773640848687,0.014538735068022574,0.010193387208977608,,0.0665576202120898,0.01779254233677473
UCN,-0.025269590767823265,0.04039717462454564,-0.02875318404295257,0.010857697582213301,-0.02507639994718396,-0.043844157341811435,-0.03155525094250626,0.008005983003565349,0.0035862139940917724,-0.054537444009483155,-0.030224811532535163,0.014194411184180302,0.05861487497614306,-0.012364188362582549,-0.011422067162336355,0.05222851371266422,-0.001026731850180254,0.19378056220735465
ARTN,,0.0558013412393447,-0.008611671710329906,0.008522959947669412,-0.018435303463199413,0.08377573043910563,-0.028533642532432374,-0.017366316083097178,,0.14063345845235597,-0.02688522398018218,0.01758923747337739,0.1222839643481513,-0.041299730726429625,-0.02546537866405853,,-0.0035010848320768187,
PDGFD,0.05952755399244514,0.05399935254305093,0.07605985257814957,0.009921569954100568,-0.02554396538654381,0.10074456565364821,-0.029513266264234127,-0.04346074289721003,0.027097757014637628,-0.020151361187727153,-0.05610759587227588,0.07939322829881347,0.1078143100986528,-0.029013587547119125,0.032843666685201965,0.11888387092604755,-0.035471613572985665,0.14241841908795932
EDN1,-0.022650910976442673,0.2293884306668161,-0.022014475275445207,0.05153231743950616,0.018925138218670073,-0.03889722334125707,-0.03342358560828739,-0.04870339919115324,0.007574959442894154,-0.03181444140851323,-0.08006908962604141,0.06437764265255244,0.0389041593785826,-0.01731760112429509,-0.07741071057833984,-0.013418263216732626,0.026734886319110883,0.044728696654045504
ARPC5,-0.08437227717729555,-0.09078235952140604,-0.009073482768135903,0.010147072711120904,-0.022556779028427638,-0.042297677149481856,-0.08999618285224581,-0.0373377135053871,-0.012374334692010379,-0.30163152605761695,-0.2252626828244589,0.0547038864615141,-0.01981806979158464,0.02488080757327558,0.07204663297807044,-0.10295701558600757,-0.08223968133600344,-0.07145062953869002
GSTO1,0.02564085380962311,0.08295617796074987,0.02696549625007251,0.04656639494949239,0.02146176069266053,0.03977716766052339,0.13206802353324712,0.03250810345164118,0.07390537973317127,-0.1249832642395698,0.16690758241587297,0.012482355227269192,0.007777886779539789,0.034711386309269766,0.01997691114598372,-0.05395491657371395,0.01226815379044985,0.05821912480683076
PROK2,,,,,,,,,-0.021879805586219082,,,-0.03303071123261387,-0.04313394271459043,,,,,
SYK,-0.004751431395633033,0.016039277475957413,0.002340416131309717,0.006568684756750997,0.07061099608195166,0.0024258342583531106,-0.00018500641355491905,-0.0240906162715415,0.009507018428827467,-0.18695697199300454,-0.0566997061445642,0.004814313696222,0.05275629052639628,-0.044091215619641376,0.06318757188381646,0.11579469428771329,0.06243733366240044,-0.03184212013153432
ST6GAL1,-0.07223426139559558,0.13975754860730663,0.044887396018158256,0.0003422839355401629,-0.02876898428684375,0.01868266770782998,-0.06573567616235003,0.06309062068478465,-0.02585565503508088,-0.2207746450165032,0.03783313650525442,0.10935482353068325,0.2050088098530326,-0.023230124331069028,0.0064824502448729525,0.01459227208202905,0.0005859679101449209,-0.14756801247581205
WNT3,0.005416084428726136,-0.036842235154404525,-0.009390297816547379,-0.009811435019697329,-0.010268654213893013,0.04026798313550509,0.06600246954110647,0.09273169349571146,-0.03713282377954029,0.18262133205064607,0.09897079219404457,0.04065365760994374,0.07951867512927464,0.025521717034243926,-0.01887241923396832,-0.00026286958637624974,0.024317252822851586,0.022189834646518813
HSP90B1,-0.0072343666719593604,-0.14128326400511554,-0.016944154502840068,0.0007600220607316947,-0.043207227667661954,-0.037975388557250286,-0.06897838954813242,-0.08993773141770223,-0.01016683940638253,-0.16736467706946476,-0.2511471730722216,-0.17343448398704633,-0.22523770790201453,-0.0036848306850132016,-0.015380244565664248,-0.01108538779531751,-0.05573762492462689,0.03621383039206867
ZP3,0.03814010993727969,0.021632826081170987,0.027006835808701106,0.02141593179548976,-0.0280570263292322,0.02885529010274628,-0.07003646259686384,0.011404266542192018,0.027745110022408034,0.1099054731442893,-0.07567050263687353,0.021329563604621196,0.006143208658526147,0.03578265999704304,0.04462020541687027,0.08723093463728973,-0.005926228442928565,-0.027566911741272966
ANGPT4,,,0.12861341605369667,,,,,,,,,,,0.009711180758373022,,,,
NRG2,0.060134505583558914,-0.029583062032764947,0.02342564324020658,-0.03400142600678982,0.0037775519148852406,-0.03085132391580807,0.06603884019032981,0.09093692015954853,-0.04306176392160368,0.029166512998069122,-0.024038523362373145,0.02667583562995184,0.1569170813337597,0.005366505717459088,-0.052845090719713834,0.006696583980505114,0.06943429100376773,0.0871804738654714
MELTF,-0.03270661948294888,-0.055448960587181365,0.04576101793118405,-0.014269412086206558,0.007661027283347936,0.0003225270464341041,-0.06623724604627752,-0.030686926872700585,-0.018567942563087598,-0.00034473880849473116,0.009520503559747654,0.0529115683374019,0.07574225788045623,0.0017435598770826578,-0.0006671839586765844,0.008369632108445607,0.06104374675672361,-0.014852148405001432
NLGN1,0.06576144370282286,-0.04375663002842447,0.03822598494155029,-0.03821451533403722,-0.00013693178607318557,-0.008334165587330153,-0.018857519988637227,-0.028939988323726115,0.0501913711675924,0.099164844030683,-0.09121459581187451,0.08541266981946809,0.14824900916937664,0.015459203552678595,0.034233874776683285,0.06330844886228831,-0.02496121331425867,0.10887236870497886
SLIT3,-0.005342835437007943,0.2779472198605399,0.02220571663592998,0.005826113875540855,0.06312320499967645,0.0243202074471128,0.14299561565434904,0.0407906765329202,0.09489480723256483,0.18194297434042847,0.20186313415124826,0.09233964622456783,0.15950516231544085,0.06444509562056269,-0.046574601313773965,-0.0369535148604146,0.02317520728435391,0.1716596870507539
CCL8,,-0.041883426239645555,0.003958265138272202,0.08091726925262567,-0.014447904777185182,-0.041246320879480936,-0.02456604560267677,-0.029883096964420812,-0.016717494140095584,-0.0877920855249786,-0.025085795573051864,0.004311241592391485,0.020630288841985703,,-0.02200847215502101,-0.04451327119924663,-0.07969018780906446,-0.07458054011632526
S100A4,-0.0653832605484968,-0.1503155196239772,-0.04584069302591159,-0.03145534012069287,-0.02126792891713372,-0.010183183199036785,-0.11591111760154986,0.003664475384552454,-0.04938228294538975,-0.23870011037767486,-0.1328837628271703,-0.025270219919684547,0.02644600987931877,0.004554087945850789,0.057020566319494634,0.07560362442612807,-0.056122535301776404,0.0026956416994474586
TNFSF13B,-0.00737956594333285,-0.0842513023380133,0.015206839268042463,0.021993070442585055,0.015919951970319427,0.0024462879725546463,-0.03638673281618328,0.028876429806230283,0.0036413926218292897,-0.20736892382177363,-0.05093148237070494,0.03602445817911198,0.06358166982446022,-0.05233470378588703,-0.026895588785903164,-0.08962713121111764,0.015471050729992422,0.13816502705677738
HSPG2,0.02014617841592392,-0.017865162160668576,-0.011535498805036761,0.032907947980731315,0.005517364717876807,-0.08509397184347582,-0.06395041816984273,-0.06163013487953016,0.03403977982829145,-0.1509250826726116,-0.08236741269235318,-0.07294097874610012,0.022989261597266584,-0.014356022769575146,-0.0021050254610250133,-0.034828755509354554,0.0002052305292223184,0.0029553552302090625
FAM3C,0.025206461869715514,0.015052656587300909,0.027739945008684708,-0.011142294268743531,-0.0648256426301739,0.00594694006906309,0.018385475408655892,0.01238505292132616,-0.007233045930895959,0.35367897134929793,0.022138509566567665,0.04395288920724062,0.09726254677096977,0.02426274816788732,0.07474015127275882,-0.006164363435719963,-0.025478320873938063,0.10808801184238723
FLT3LG,-0.0406236926111103,-0.08715461347483765,0.02504955022750551,-0.04917274896185475,0.01892494250116234,-0.04906993998259357,-0.038967215537977766,-0.01136496929722933,-0.020763344782654933,-0.07107847886579972,-0.11304450346643177,-0.018493781192729264,0.07335370023974662,-0.01043133901056936,0.01108437342495715,0.1113623770098304,-0.03740427802275964,
A2M,-0.04820478890692978,-0.06825375431165262,-0.01629449293519863,-0.013215063246344827,0.0187623065107576,-0.017969634221766624,-0.15612560412264165,-0.10244808124079281,-0.04676755928571586,-0.3851320159031657,-0.000659825391603064,0.029855783470994993,-0.001463281569765769,-0.004336415017939708,-0.04055821959111002,0.10359452703423115,-0.06323584583117345,-0.13077068290005284
VCL,0.005688287204934778,-0.0407865386157837,0.006666480722690352,-0.001390935756861981,0.014346682666665271,-0.06509178213528731,0.04019229005548716,-0.03567426793544518,-0.022053424215528052,0.021086838377926603,-0.031452426256816726,-0.05236581224437597,-0.029600859881619174,-0.0585460240794486,-0.028999449145797086,-0.028235734533727384,-0.057451044231838916,0.11683525067580182
FGF2,0.016536400763611302,-0.15006447932564454,0.011891464262268342,0.006250230842816175,-0.053208151357622274,0.05346431879432862,-0.05647529964454816,-0.06881591754147236,0.034128601086891086,-0.021290879325446908,-0.057197188165935775,-0.03265537739057889,0.011352220212668358,0.06804862023925223,-0.011721306205965355,-0.029584424459667354,-0.05510403564175651,-0.06539147509976764
AGRP,-0.016268722475279104,,,0.02546639291336193,-0.015541791040862401,0.053145654224230746,,-0.012328565870869125,,-0.04881664030533175,,-0.016665888214761747,0.025925586582724234,,0.03665599307577875,,0.00546591657239507,
CNTN3,,0.20442418120984102,-0.008003547749705959,0.014792720681011926,0.06580815318234327,0.032885220487806524,0.14461276480160073,0.0330228628395029,0.011898569274010316,0.30128455352162187,0.23028223980014784,0.12639248135518624,0.1877982175995944,0.1410027882678787,0.08981659990554236,0.0033179181969584764,0.06301162644636381,0.10071572767163371
RNASE2,-0.004701098571283248,-0.004372383785577263,0.01901392571108127,0.03296743718516374,-0.023855970860199676,-0.040980576241732194,-0.07223735357830872,0.0025406988352189726,0.032606128896229915,-0.24417021455476318,-0.07052361144603089,0.04692638890371892,0.0921995522175022,-0.06301480621595959,0.031028135751881233,-0.007740152282777355,-0.007592693125982345,0.008767303824992674
ADM2,,-0.041727822340014126,0.02828032033798558,-0.018054782341823776,,,,,,,,,,,-0.010305862755271523,,-0.03078773963704956,
GAL,,0.08715537717878818,0.05938553326270696,-0.02824028768355463,0.009283558214358624,-0.006693643964943495,-0.015958441841488858,-0.009834437527548496,0.037451257230382284,0.16074072150970423,0.06386869156762302,-0.0001833263483859302,-0.04973416515971402,,-0.004640216109512241,,0.021522342755584005,
