,UKF248,UKF259,UKF260,UKF266,UKF269,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916inf
LEFTY1,0.07939405110095676,-0.02757799433029977,0.019740380146474758,-0.020948901988069032,0.020918253353792524,0.018797071303126668,-0.028249016830764098,0.1192538144317734,0.0038516715345203955,0.0221731263829733,0.03907080987154734,0.03428162881566111,
FGL1,-0.019780097640922076,-0.01095015274064328,-0.016676686039100462,-0.024427209695272588,0.061380052145134124,-0.01693382596025052,,,-0.023086954407733555,0.09124626730112749,0.04814139261693853,,-0.04092492930458607
CXCL5,0.02438817030081245,0.047415875628924554,0.005405227582148015,-0.0134830565291992,-0.017848531782703722,,-0.03361844802592951,,0.015378246265243017,0.021481799837799936,-0.03257447785339045,-0.03896907857114513,-0.03643635343597087
S100A1,-0.006016740658757478,0.0043607866027656275,-0.042479816607770324,-0.04132941883590057,-0.09844396567488815,0.031151722549801024,0.0016014243554922638,0.0011407375427533585,0.0009942289599737075,0.018815566177495757,-0.009207855660349172,0.05372136824435034,-0.0363227752664175
C4BPA,,-0.01688470361611442,,,,,-0.025593830601925986,,,,,0.06709629577266206,
NPTX1,-0.02089286579061271,-0.007677152769359599,0.022527631982199346,-0.01142988216772256,-0.07471048271964595,-0.0586790490003715,-0.001665937248152884,-0.04631608156511902,0.05117573534716399,0.016142181228885204,0.0627389956300161,,0.01822665308174941
TGS1,0.014492135218434772,0.05521138117383648,-0.003873895690243312,-0.0030371934720239253,0.07411286645441563,0.014020742975311513,-0.006507708598383143,0.014803993008406095,-0.009477957073007462,0.020161982099355158,0.05187042575393761,0.05372407000812037,-0.012012671033530329
SST,-0.0010401551059883497,-0.03237324023585725,0.0031798117858467248,0.011185349048334776,-0.06884807367605122,-0.0032288335319444438,,,0.1400037388930907,0.05078033742850551,0.06588294223066732,,0.0702105546372381
IL34,-0.026064615053198296,-0.014882641741477985,-0.008732505423653463,0.035910312972050294,-0.05983689697333656,-0.047723288394992874,0.012237063210561321,-0.017646069632250124,0.03127512227071616,-0.03186483153015995,-0.039419663924657296,0.11281475657084415,-0.032495904952823895
DHH,,,,,,,-0.027513889635235662,,0.021431425395608834,0.09468441786057591,-0.028648381264119605,0.029795407826006814,
XCL2,0.058038190188507914,,0.04229018308773229,,,,,,,,,0.00010469874475384851,
RSPO1,,,,,,0.006011128456103196,,,,,,,
TF,-0.0020984512300579066,0.014745042179336325,0.02030741218460345,-0.0018319347670911665,-0.07112523895239897,0.06587743571837677,0.01564936974066868,-0.00939492957864055,-0.045691968121191584,0.03562474888635884,0.037084966362070405,-0.012707060732970362,-0.13527371257516438
IL33,-0.0077738344939273524,0.005335119822226178,-0.010775690355317181,0.00864047566490195,0.06738295198716622,0.021674804822688333,-0.02321396419997306,-0.020491286924561935,-0.029856785721389854,-0.00381882335466481,0.010192563493495005,0.03829058952618828,-0.07841219794587065
RBP4,-0.01672686892380008,0.04941188754334635,0.009998340540476788,-0.009687046891769262,-0.06587420292436473,-0.038713291763325275,-0.03001670304870838,,0.03168614807566778,0.03852855094246618,0.04976154447897623,-0.01134643092067112,-0.01579616783416791
CCL19,,,,-0.01722077896592049,,,,,,,,0.04979142193739603,
CCL20,0.05234149976501031,-0.025169904906962505,-0.031299922937782484,,-0.016444221141587584,-0.015402905715451363,,0.018920218816632993,-0.029139348862567985,0.0006107591109210892,-0.03247053441564045,0.01690114751204253,
NAMPT,0.10739864977198617,-0.011871714030726229,0.024609355388978446,0.036115232307145514,0.08768028016430518,-0.03207100269909067,0.014964543267010546,-0.00045040985321585217,-0.017672506656805045,0.021289701337165477,-0.10246098498736654,-0.053057640572438614,0.01818060087256395
