,MGH258,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HPX,-0.000940668808885559,-0.011269110815754687,0.0004524187742688089,0.03821803135219017,0.08421455863259347,,-0.011423419447433235,-0.030162553384804065,-0.04551209355768281,0.043608342144568484,-0.006671652458251985,-0.029065553558297607,0.014911769924629507,,0.021804293827716467,-0.0456007105837721,
SFRP2,,-0.029210858777716266,-0.01856142524039756,-0.0159050440434732,0.033251573011489885,-0.007635377706652568,0.017732143819800577,0.05105320983206227,0.08588557301908038,0.03086744108081674,0.049608671140747025,0.031509053654549354,-0.017994323082823883,-0.07069487674885092,0.006363287323168419,0.05356495410398897,0.05515698840152865
CFC1,,-0.0016726303493681584,,0.009831990375569848,,-0.008619590607764106,,,,,,,,,,-0.025283448313018805,
CD70,,,,0.0012586163339899294,,,,,,0.08189722459423375,0.05455516968036616,,-0.04364752413240562,,0.07528632813967656,0.10059084922726311,
HP,0.03796164168357432,,0.01625567040620202,0.010616003483467104,-0.005486929179794426,0.0002110324665869191,0.022961469518167743,-0.051106047924376376,-0.0032860563281144864,0.11989925620343378,0.005683892492988602,0.025773012963510776,-0.029120569297853865,,0.05758713213938969,0.07497050189634999,
CXCL2,0.10213450427626308,0.01819571600322136,-0.033003583656888644,-0.014606620889624986,-0.006175380409547639,0.01999577467223946,-0.007179591412981813,0.023663869720104008,,0.06288373533896231,0.05968011321166643,0.0123761299857311,-0.022438635463645596,-0.008087277151806597,0.026073768400802656,0.009543637035696212,-0.04456131262169446
NPPB,,,,-0.010716422460901426,,,-0.019372226258153807,,,-0.033809814829149944,0.029659314952195016,,0.07193019432559031,,-0.03243414199206657,,
CCK,0.007485229792543985,0.022299656172991025,-0.027127055881933093,0.04400861363472323,0.018297688036943732,-0.02592240969317977,-0.0063147200919178,0.06306747586941974,-0.014456135624624156,0.04341641233835301,0.002600412326414376,-0.048285644080176895,0.04637587698977256,0.05981658369319984,0.00129164988141365,-0.056694670759278386,-0.1509718131559008
SEMA6A,-0.006599824214586134,-0.00010148658103660793,-0.03156059396152987,0.002698846944427043,-0.007506687454680642,0.035597438215946756,0.047291010951620055,-0.007113950776779701,0.0006199782075141255,0.06682620005190539,0.004330071866821706,0.017786816308562516,-0.03618298382416023,0.010038892343160074,-0.0005435325795648252,0.036834767354689615,0.11714825013530537
IRAK4,0.06707727579640163,-0.0021386332661120365,0.07902290069331529,-0.021884986518370342,-0.018860080992310048,-0.0413465027278689,0.056911313169115546,-0.06546386723666539,-0.10253814828718484,0.024582849690529634,0.014974022689744643,0.02307057131266773,-0.0006005680028386035,-0.04685643417781197,0.04136117206989406,0.05208462590144083,-0.0930294179767887
GSTP1,-0.062278914283775084,0.009080711284957303,0.013881221788288083,-0.015446868063324543,-0.001602087798166138,0.03894761742112838,0.0005441291948379182,-0.08690861045225783,0.025359681359402305,-0.06590113173486674,0.04800196375040381,0.029601935037128567,-0.05554856302242927,0.006376486717508688,-0.019287224001171756,0.03678059861271919,-0.038467666674476084
VCAM1,-0.03498200295885802,-0.045264616485038114,-0.0037938233435242216,-0.021361267756792316,0.00928114679803054,-0.02975206829313043,-0.010236698323677487,0.029285050657131623,0.02721733520920258,0.04113351349120813,-4.475775920949207e-05,0.09018790235707637,-0.0010592386327026575,-0.0006483287974749924,0.07789717635788176,0.03726636759268448,0.07318456540876422
NXPH3,-0.03999615960962854,0.02226028031349721,-0.03623387439956299,0.037756747795888765,0.016296502826770018,-0.045742887850086844,0.03042107759103056,0.13689816077287048,-0.012538390926555969,0.01154779754903368,-0.006818015495369864,0.06120328644102541,-0.02729076548535325,-0.0840506345680556,0.01891756145350994,0.0026905476145486946,-0.02393749824843548
MTMR4,-0.019294545033669536,0.03771190097081384,-0.03560961806441559,-0.006937708853334161,0.014536893906876286,-0.05352895822036149,-0.016618999839405426,-0.03281687401624681,-0.032915319122377065,0.06929686428339137,-0.009431269335469354,0.0010512664571989138,0.028858771340451166,0.09124327543538245,0.09547366847476539,0.019409120084326912,0.1301427757382793
LAMC2,,-0.012609083963176577,,-0.013490780309334422,,,,,,-0.024045480782046987,-0.022617459885361738,-0.007831913932167797,-0.019533357715468998,,0.003276274307498214,0.10429373310496784,
IL10,0.06512218868445283,,0.02194975696808,-0.042181043526203804,,0.011169031271547987,-0.01734089666314163,0.06910919802653614,-0.047786377731547564,0.09960702046888928,0.001865452064780355,0.0461015611622801,-0.04069983883222214,,0.003332252898059683,0.05153842870996938,
SEMA4D,0.037452832253702995,-0.023890873670741223,0.01760866778275489,0.001584867337348172,-0.048713510550680586,0.03353376936790567,0.034961461497020375,0.07240272710375564,0.034640485453153,0.06466607058462688,-0.005095093092985991,0.0663349768910137,0.008496922701380593,-0.005396940865100992,0.048394782683232586,0.047788830736307485,0.22022568546457055
TRH,0.005184199270196109,0.019954906977119654,0.025630650087280826,0.02228248991111055,,0.12649759369909092,0.004718264619197695,0.053461582636946,,-0.014410019726052475,0.04601939892274684,-0.04118693102409762,0.00490205716462275,-0.0506569057855655,-0.03632841411248679,0.029359176184628986,
SEMA6D,-0.08559963500928351,0.007555858796301521,0.07845038993221987,0.032873169965494026,-0.015766595412869656,-0.01987829378246032,-0.012634599165107672,0.027452935834995435,-0.012842114690101308,0.024891883159803882,0.05175226771268249,-0.012570141210315921,0.025765616478773897,-0.04290137529425726,0.028696350888545167,0.09920085526875592,0.05990240594934189
CEL,,,,,,,,,-0.038391656772164114,-0.029618468530825833,-0.013044337481063999,0.021411578944239673,0.006908185837864628,,0.026332715053223033,0.09267631797546884,
PDCD1LG2,0.002927174846787216,-0.010224593381665457,0.0660952099791017,-0.006355024757146939,-0.03816903977088198,-0.03620558235367934,-0.00562855341116436,0.050671688985673174,-0.06604621734448571,0.01520949063536208,-0.013358435915074084,-0.029075498304568386,0.018214386769615565,,0.07012185725751761,0.07811329198169305,
SPINT1,0.04394741285802313,-0.03209480940118722,0.005723161536053396,-0.011164215212125711,-0.023723855210740538,-0.04256098918213661,0.000759788987436708,-0.0372543533245141,0.005550908716497061,0.016779486684270904,0.037730411174454546,-0.013433319406930266,0.043639448020434596,,0.016854988156396068,0.06477195819125393,
CTHRC1,-0.04044837221153139,-0.00018790290372375058,-0.04285174931039293,0.0721009088897301,-0.014711931789039269,-0.024277906578263793,0.04226607660297223,-0.035021878062838206,-0.017375895011409744,0.0003425105641803364,-0.02541612411501149,0.006345939145682223,0.015091320403015699,,0.018791400788726983,0.08408261609614015,0.06655977579372789
PODXL,-0.04685359172590998,0.010942964182928668,0.02520023767933227,-0.009986722432558938,-0.051755985249744146,0.013877037744056015,-0.026565366025678355,0.010318183618827394,-0.03325982179204319,0.05411114604276609,-0.04344405516803102,0.007210605315964541,-0.0014177885316580205,-0.03816722614970015,0.04601601950847476,0.06356308522083598,-0.05065625455911581
JAM3,0.08355828851867508,-0.013054684689227138,0.043118023391533415,-0.0019012962152690877,0.007251203191944478,0.06472311207975034,0.013340326828717162,0.01449646133012138,0.04109383332304276,0.02508826868625599,0.06928431601198128,0.009597063337616634,-0.025100255356769866,0.012933121489296625,0.05427868630779373,0.08077236066561494,0.07326270777726861
TGFB2,0.09124661057845315,0.021246707949228644,0.007651873239608894,-0.020323152424764797,0.05012543246643391,0.061686541328584456,-0.024761098251428717,-0.002437915817806175,0.05087346055972413,0.012040994777407558,0.0010399179416916858,-0.016755457750196004,0.0074863522035810565,-0.10244405407080213,0.06013344272960383,0.033438038587531645,0.00832844176007901
COL18A1,0.05169335267095525,-0.0045398663365901855,0.025319234651687197,-0.0184214214424842,0.01520246667897168,0.006745198778038506,0.004680929054125429,0.05518364070289152,-0.011444932255902398,0.011188088752525005,-0.029565523592184645,-0.029900060820290834,0.03290255080745842,0.0026159702888471177,0.009286078326529019,0.052006944035312336,0.07945239405362245
NODAL,0.08463858564480778,0.0590135659563537,0.0172294928506351,,,,-0.026632426331297254,-0.023169216572845736,-0.09377345448545071,-0.029238114712237213,-0.021273359936375313,0.06854391370994299,0.0957748600638614,,-0.03056778117795065,-0.0020297818976565455,
INHBB,0.008937998047632954,0.0035282822067866765,0.05852727135166008,0.002515089020835301,0.04355336511437394,0.05469087789344798,0.01919341309241103,0.017148053628942297,-0.11572695849529402,0.011551067491043327,0.0537203878601431,0.08498712257035781,-0.027318874718996074,-0.025442125124426323,0.045313458601414336,0.027946245894850674,-0.07228744937646835
LCN1,,,-0.020409561624126885,,,,,-0.0398502397752401,,0.09862534089322095,-0.020089997730621326,,,,0.009630386842103673,0.007479247020927379,
ARF4,0.0024055092956392645,-0.020253102654097063,0.06183472072261498,-0.026255455912480533,-0.02315019179505031,-0.0022433795317231154,-0.008826964261402165,0.06605863046771523,-0.08205539040835817,0.039279310670489856,0.03779000024320653,-0.0047461801752127705,0.0008931611995560258,0.057383788975479466,0.04575621067972279,0.006970449472985423,0.09368989363763443
CXCL14,0.03799642346629722,-0.007402507976098501,-0.022178650629560055,0.006698569563717329,0.017372476897824136,-0.04649354762038217,-0.00985529568730498,0.06618173500304991,0.008074253163525674,0.08536966047758945,-0.03450969614114071,0.03028464911329215,-0.0049131375357445,0.02309064967690801,0.10266920415466967,0.055889613224997074,-0.0969723813515539
LIF,-0.026109554608312033,-0.031304279849346126,0.0050178621770749395,-0.047528895055259104,0.015965155408815483,-0.0382881387149947,0.0957769097336427,0.12226498860439364,-0.0704009048008895,0.023968249201493364,-0.03865480470323915,-0.006502467488261268,-0.07806702237316217,-0.06396077463621754,0.08845996105661376,0.057198457797757334,
IL17B,,,0.01480202961213752,,,,,-0.030811165583568584,,-0.02706311049306645,0.05762116306355481,,-4.839624149236077e-05,,0.10453698977875697,-0.021821168171200327,
MMP1,,,,,,,,-0.0646997656436302,,-0.032468227474447504,-0.020473500623241582,,-0.02012387150030927,,0.06865416158364843,0.050938461748577184,
MATN1,,0.13324879761051223,0.04918527321848229,-0.01085101232370686,,,-0.015773176124023482,,,0.01857768518091195,0.02237050377352748,-0.02748536356043651,-0.015499370297705397,,-0.004002221498145794,0.0051765218516823,
ADAM28,0.02380920362140112,-0.03531698621595146,-0.0363745223504711,0.023525135978437417,0.014102798962475047,-0.015190961394764493,0.027680775337319503,0.002717303821611888,-0.007286214991233944,0.03165315450510247,0.006559741202645522,-0.01590368402143982,0.0013068670249535817,0.029695975299448018,0.03603824069370221,0.0816559479515889,0.09944653673690418
TCN2,0.05450368182503852,-0.001605050214538054,0.05885876312687098,-0.020380076542251484,0.011954381426655074,-0.0026005839059995944,0.005637514939300572,0.003775640273273537,0.026353857627364065,0.01004153519346449,0.019407629859130814,-0.010148321536316961,0.004437030445728697,0.0357241461244268,0.0557021176900066,0.05902348031129525,0.08415976442148258
THPO,,0.03558427383852601,-0.041643384148522346,-0.022276657793713156,-0.001961207676149554,-0.03800760769377624,-0.015773177935927953,,-0.028644955192775746,,,,-0.02484470864681284,,-0.01079737423624921,-0.029800753764008224,
CUBN,0.018881353881169315,0.04622928987611153,0.05102168784437083,-0.026107598528865593,0.011062847224773837,-0.010127505534885508,0.014780906898319816,0.056285032746609155,-0.1141832546233984,0.04312758053288277,0.003262167533430461,0.01568448618840145,0.015641503191537464,-0.03690296160624667,0.028487884501825534,0.07732869434141082,
TIMP3,-0.09682726184151699,-0.04324401682330814,0.05999167906043591,0.014460002984397185,0.014855735369709562,-6.804381852039003e-05,0.04378360199845207,0.05597253804624373,0.025438050055978132,-0.04920576382854145,0.002496606621978988,0.0025889437616417295,-0.004772185316989637,0.057183331824702116,0.013293443321256355,0.047852841985182235,0.012544740619163632
PIGF,-0.03158831740825263,0.030815054068385746,0.046139110978527687,0.05773637765879024,0.028410421444606565,0.004569376549628403,-0.008512051609917219,-0.019550014281279806,-0.023544148547376118,0.020919151616486144,0.02002898208976225,0.013181403993721724,0.007746860150380744,0.02334802445233099,0.0744768391021088,0.015608010865729249,-0.01731269473036021
CRH,,-0.025467371788295803,-0.005236338249548884,0.014682724463348019,-0.013692765245263926,0.020204444776991716,0.041808886089656584,,,0.010849829305016618,-0.02526653332711199,-0.009978945901367909,0.07240244774969534,0.03959236156893789,-0.007192689125754846,-0.00691751845493321,0.030396211371518028
BDNF,,0.024314379505677178,-0.042863939860317175,-0.006368175627083207,-0.029133229904893337,0.07958544160666167,0.05886528038288388,0.04272380471386129,,0.008200410933367415,0.030983522230967526,0.0016702505844145281,0.006016040700284728,-0.021602771617087884,0.1035411709648748,0.02903855318680698,0.02978143633675209
CCL5,-0.047985895412989726,0.07220981140174888,0.03160300712206446,0.008804729421748522,0.03778811466358425,-0.02935197620873225,-0.021398212682886136,0.0017037834245020656,-0.028787938840986342,0.03847402128667834,0.008230853600379666,-0.003450259374662388,-0.0022057697529664013,-0.014073385559714845,0.021914158073238422,0.014326979778171791,
GAD1,-0.012331309244781844,0.04408991365204744,-0.057443048309848165,0.041253915998836675,0.03685671811682082,-0.015144870213521375,-0.0005293333945749328,0.01019597427163057,-0.08044265504995371,0.05057337028368125,0.040841519154051584,-0.014655434054819613,0.04326960519805961,0.03640268462176906,0.043387569789500806,0.040413452579080286,-0.05705770854977482
COL14A1,-0.024884819925806687,0.0003984461155368039,0.008743394495611147,-0.023570746975382532,0.024967866861714424,-0.04048623213780302,0.017736448628989654,-0.002336873389843998,-0.03822553745061695,0.013387160201535717,0.02050122829681119,-0.04796328283512527,0.07009586815403406,,0.06408179514337103,0.06021109535297565,
HLA-A,-0.10050308977416031,-0.07154607842786542,0.030042142385411794,0.009615787514321007,0.010614057907362015,0.006619835516490295,-0.0009436894931035148,-0.033646894405184376,0.052107600958691366,0.005852226824140848,-0.009704420220789477,0.009051266058977556,0.03646964277610992,-0.037564838195244046,0.045278590739780605,-0.010547503842625656,0.057433252576569054
CD5L,0.0900254639328679,,,,,0.08935138710568413,,,-0.032697429179881714,,,,,,,,
FGF18,,-0.03533430354113737,,-0.011627287201330539,,,,,,0.03671856659041077,-0.03136055944085327,,-0.034775481922952954,,0.013080507658474025,0.12321250354229876,
ADM,0.014349146854810157,0.08308348009103934,-0.03762895182091726,-0.043319554772512224,-0.013028479189762684,-0.029943931503874473,-0.028650302620354354,0.003479892667234344,-0.026855829596466044,-0.06654216532445215,0.029016527619817076,-0.010017576453491066,-0.018167796796880877,0.057308006507485056,0.04438086234551876,0.02026143106479331,0.1377219259843106
CCL15,,,,,0.015224809650498784,,,-0.03016256916521201,,,,,,,-0.005772866456060597,,
GNAI2,0.05880419545339415,-0.04231166095914524,0.036366024873709726,-0.005143481727315523,0.01874159513251258,-0.045160282052166316,0.0236849536832537,0.04140426194463865,-0.035979475262293885,-0.05517903155157324,0.00688992205219214,0.01447006433823249,-0.09247143564743072,0.029763861070604986,0.03807304378955881,0.049641408820142036,0.0842043328330406
HDC,,,0.005618385924476894,,0.06934799384151795,,,,,,,,,,0.022781394609659635,-0.019885840666618512,
