,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
PLTP,0.05935647573863562,-0.0435064079176028,-0.05125855186957866,-0.00482377214201456,0.0404160868380883,-0.06951730866240463,-0.20443079876760428,-0.1994844120812708,-0.5027686774444992,0.06847895832079985,-0.19994708506427644,-0.6327839798376725,0.022390792594206368,-0.08273180120697617,0.017874759832609187,0.046766430865017715,-0.01849167003334515,-0.05429063153654437,0.06433779425028718,-0.05502836628981146,-0.17877256144939174,-0.012604573960544808,-0.15428341160249023
APOD,-0.1399718598522742,0.2881632018894811,0.00627237690941869,0.0661481304930367,0.13634292401827658,0.08737954876666644,0.10206847258425644,-0.04534169052302339,-0.43519773011798535,0.1884091653216384,-0.023264462775658374,-0.38675146940705324,-0.03377697158146616,0.3756330838629598,-0.01024714053375804,-0.04181480716003424,0.2123257105018131,0.1704381684709465,-0.01596912879334777,-0.06696765716639849,-0.03486674387302928,0.23786259373657703,-0.25822751374223263
B2M,-0.03798960957641188,0.13950861073576704,-0.06816495011924473,0.15207762106715608,-0.024344225174843557,-0.0319657900448669,-0.17570690354420143,-0.43378433259557186,-0.5892973880957756,-0.017322024385880166,-0.23411162618694312,-0.7504188726118692,0.03534831028804912,-0.5201452349352819,-0.02627155321983819,-0.10665839021810526,0.059530075927147756,0.061488618692342005,0.03187799392446494,-0.07639505782825688,-0.1348732850820295,-0.0031925653331356498,-0.41342616326596254
OMG,-0.04632640008130383,0.29889363948932435,0.11906230796433163,0.10639831140787866,0.09111002032431746,0.09731696110664627,0.23097353619310612,0.018592843245287212,0.020082690388249294,0.22971199084822752,0.11328570029524161,0.03084208776106859,0.019097172625659464,0.3910874721096491,-0.02605428980731636,-0.02118394450735526,0.19155612619623227,0.09938706821530735,-0.032170936942207504,0.08198539770540732,0.0033343110234698974,0.4658802393097867,-0.15595278193671924
CXCL3,0.011241669460222368,-0.17001822592183033,-0.042386056197722906,-0.03869873167897694,-0.052798914088483626,-0.014128739466911658,-0.11572873937168124,,-0.03502135287910755,-0.15404191320370986,-0.0026093683394604245,-0.04940467132035026,0.08376817782967114,-0.05862431076218989,,,-0.11399740203851941,-0.03982632422091876,0.09246742899139543,-0.0492972838638486,0.005755637752906115,-0.266887441611103,
CXCL10,0.01296578764360519,0.031464295942195984,0.11223593161130214,-0.051935244760522414,,-0.03176773332920755,-0.017135356523895542,-0.007408825554737131,-0.37960911130619873,-0.022439321541390722,-0.02844492821461611,-0.0686355714476284,0.02822954547942473,-0.08417648639615154,-0.05623998008374562,-0.042390035875854035,-0.010548507739316081,-0.0030790287788266127,0.0006979438330490903,0.028729314934166354,,0.10863441015516893,
RSPO3,,,0.00028719619182642376,,0.09387885105755173,0.06536961213627658,0.1964538868424311,0.14916622082227193,0.19374251345208351,0.10077818305637466,0.06713569250265589,0.2432618562597263,,0.12197719271832122,,,0.08649665031260857,0.18939462268671384,,0.08467460733965135,0.06173293954237938,0.2968740234841465,0.1166484212569375
CORT,-0.01672880325999926,0.07201232700330747,0.05819618527961413,0.013542425862501315,0.2133758561055285,0.08448826418341794,0.20190446327515996,0.09130700720599165,0.20775235167052997,0.045360312423392876,0.006604333693163128,0.056471236113569245,,0.11983451180284957,,,0.07027722113235393,0.03639457794914668,,0.051187780938297824,-0.023805434702565277,,0.11169111136467959
NCAN,0.002389387918971823,0.12678927613041593,0.13009101902515344,-0.10569816576020684,0.06887795532321414,-0.06302325639555467,0.37706867787201104,-0.16184691775356932,-0.2226118490904633,-0.17313108278059133,0.01264498439248658,0.35639609287136864,,-0.41641000089256225,0.01960942656597839,0.10838442072028591,0.17494305047985864,0.17714749528342513,0.05214610864759845,0.03374745201318211,-0.015523362288973528,0.47023585967893633,-0.07495225198268722
PRG4,,-0.08697526572946077,-0.042634402350961546,,0.008599869765611393,0.028179200703430805,0.05697348199180486,,-0.05626681606947263,-0.014586390083044113,,,,-0.005936609281111256,,,-0.007797097395599045,0.023367113602932015,,-0.004475146601755714,,-0.11279713395317437,
ZG16B,,,0.04440602047608403,0.025171455339019065,,-0.005504554267384083,,,0.02072436062484169,0.008507937867398608,,,0.09902407213768409,,,-0.029176069402525928,,,,,,-0.09539598246939422,
TGM2,-0.1070800107471577,-0.09944000073717718,-0.14803391577280908,-0.04040565788333873,-0.011735805872881358,-0.037001451750166295,-0.09561157047600444,-0.05095248797454722,-0.18194984743252401,-0.08698458644825317,-0.023407041848505727,-0.02867704438827493,0.1096196199292879,0.2600907355760828,0.12110503403073736,0.06884000948437982,-0.08134603822568916,-0.07215295981254845,-0.01178889760327681,-0.029388841680993063,0.018640630307888734,0.09734485636763825,0.027726793952472985
VEGFC,-0.03175652744145359,0.038782644813415666,-0.032008653930859686,0.010565457014072917,-0.03422378557745802,0.0054350257770372145,0.005350256371244213,-0.04760158398682728,0.006011064186267575,0.09193126604643868,-0.06926459700726291,0.011708025370050022,-0.028206500520898247,0.024665991599869617,0.05953654529052563,-0.037817980401847244,-0.031275054395410104,-0.02738233745532108,0.020561822549059985,0.005583222855477969,,-0.12215495987698251,
WNT6,,-0.017335616468151,0.005822775131141636,0.05442848484515632,0.09499449934112941,0.02508515901031275,0.09954038704458613,-0.029543397994768572,-0.016110147484801725,0.03429282315198905,,,-0.024360558793140377,0.018203928922481245,,-0.02774644542718042,0.10914581502078138,-0.003631664872836737,,0.03366017217408744,,0.009520034591125161,
NRG4,,0.06689795142310921,0.021658438531443443,,0.1749297118760582,-0.005886938979435897,0.050764698823685214,0.06446141256829135,-0.04607784509102852,-0.041681333271687486,0.03346147770775372,0.1889701116877413,,0.05921598859545568,-0.027047052781841004,,,,-0.03629739818804441,0.015080208721271625,,0.1265474002523717,
PMCH,,,-0.01623289475718786,,,-0.0002471423506169864,,,,0.011756392591662591,,,,,,,-0.015338410095889323,0.017060949132498452,,0.01847420706303381,,0.008309446155501062,
COL9A1,0.052039049516740835,0.04793977168801503,0.024078611142200123,-0.06578349886514448,0.0206854504193615,-0.007480037859915407,0.06630259189861572,-0.27846392304018514,-0.14452643121143055,-0.017033015418694408,-0.0872256504431316,0.10029406318914082,,0.09998484150230258,0.042022031937147146,0.023559701379433286,0.1874189083556639,0.13065696993833945,0.07030626989724353,-0.00778044573237569,,-0.13196059225215423,-0.0023355279782415156
GDF11,0.049565760661641645,0.03833992537812474,0.03774173943128019,-0.021960078148369533,0.009473586331506103,0.021488896130181935,0.058523084484192196,-0.2837916786562412,-0.2714582472223238,-0.0980661226246492,0.00998029199923134,-0.012412823334707824,0.00492181706826124,-0.20719107805250608,0.02863186400106147,0.05193983836946214,-0.038369586228615256,-0.014529300858942272,0.05381585489983896,-0.08366468967172912,0.0690846042854627,0.016408710184293206,0.09431145934293284
IL24,,,,,,,,,,,,,-0.01373781469982706,,,,-0.019256524597249945,-0.04778803927778991,,,,-0.09880229727361978,
SORBS1,0.044166392809835524,0.1730829678935028,0.06504947704376221,0.033486916007908964,0.006100320436389948,0.08411677853255389,-0.039064409042893086,-0.05041230295856429,0.006268487120343194,0.10908446697442982,-0.040814666564354854,-0.09964408047039992,0.0016118074761871603,0.09841849429288775,0.0587857239220483,0.08410419649349632,0.04443157882188816,0.06344277889150643,-0.03193013720606706,-0.09161866838074213,0.026044087011068216,0.1800765884600201,0.04014425447501645
DLL1,-0.019027304783741303,0.25987945724604633,0.09984355240586625,-0.0675093485753403,0.06678813218745125,0.07225341963210978,0.06154022369457163,-0.23474888938566654,-0.1748018464900456,0.08028309464258142,-0.013912398041972177,-0.08460973097505113,0.11420078592564646,-0.1613397212122067,0.014445316026184887,0.06248831733164599,0.1412298055005761,0.1904633642330154,0.002119168693971063,0.024186924764097163,-0.03773768809697605,-0.02719235041446448,0.07519593251477218
TLN1,0.00580594298720487,-0.2060967288041045,-0.08604783585122261,0.0028791133216274933,0.027310156298213605,-0.013383410874965144,-0.1951464102497249,-0.24539239421391745,-0.4735990541889869,-0.08895952137724814,-0.05809574594826938,-0.49374766174803913,0.00366327854644062,-0.4282783076122071,-0.0037669557057025864,0.0580430926043248,-0.05851309303379745,-0.11589802018255108,0.013315305928217896,-0.09411205528753261,-0.10196832970439021,-0.19585843155772634,-0.20183076965635993
COL2A1,-0.02982749879110455,0.06438300857706573,0.05093851202072048,,,,-0.05618169925155595,-0.035621878574156794,-0.05805188118279769,,,,,-0.010122672351346505,,,0.004459091774044096,-0.056542411221843246,,-0.055297928095280634,,-0.036418798142713114,
SHH,,,,,,-0.01949463342566738,-0.02758645457350396,0.04441272059510708,0.003995446167175321,-0.17604351318462644,-0.020027534969060887,,,0.18548726870251858,,,0.003220036673816443,0.04890547095336128,-0.028066348139264497,0.04899590422574208,,-0.07295673172145914,
PON2,0.12048558219013814,0.04457691253443014,0.11763688344930609,0.05802354944674746,0.04175756349377976,0.09596290217572676,-0.032212578651605754,-0.13593039346257427,-0.5248383551032088,-0.05028808978067173,-0.11287368188631391,-0.23889731310544338,0.05884788349890526,-0.30600232630212937,0.17620321563544586,0.05694741351203443,0.14706653550768833,0.09895175722504543,0.038187192901033694,-0.08612246954215416,-0.08470690028334284,-0.0348146318787801,-0.07255690867216887
ICAM5,,0.5035053661877646,0.10753638465437522,0.08712251087289291,-0.03945717522555417,0.12068724229781091,0.32059087117753576,0.18246819579883847,0.23227413333055638,0.06299246637495126,0.09373921843611319,0.34294956635528245,0.016455856620726197,0.26706035293188135,,,-0.02918166631593683,0.003715773706876773,,0.0822351590240733,0.11494859862166616,0.1402794893979691,0.2415407641939808
HPX,0.03839995266082752,0.03320101722931917,0.06995455540451923,,-0.0369137834010996,-0.007951997845599149,-0.009578007656141956,-0.05626360807557596,-0.05913160461262366,-0.0858478976127346,-0.010134616884512173,,0.03405699107466223,-0.06544366171416574,0.05654190129961442,0.014727148418364878,0.01633118949691964,0.03764372620171976,0.018210309598231816,0.03812755827026845,,-0.09289141505739433,
SFRP2,,0.112420400078862,-0.019608118441871394,,,-0.03010506372902631,,-0.057187004276658376,-0.024295154082360954,-0.022462106081403383,2.448727308469079e-05,-0.2485356885675321,-0.013558009640086948,0.007368514800300706,,0.12250383120068403,0.0579460642986126,0.040848868815318434,-0.01480578697698732,-0.08838087257221719,0.04967027152413254,-0.05521434419229158,-0.08747952802649268
CFC1,,,,,,,,0.05753222099478626,,0.0979911130180919,,0.17085697224973667,,,,,,,,,,0.11038519628424943,
CD70,,,-0.011453070896917427,,,0.013540278080393583,,,,-0.024109493862179084,,,0.06310124585164369,,0.11882653066890596,,-0.00764034545746797,-0.016044798201818908,,0.0150147109730263,,-0.2210520019207878,
HP,-0.05918439616553972,0.15953128084132567,0.01816268488837846,,0.09196702288704894,-0.04973218958325038,-0.11275605915345452,,-0.19680852848158642,-0.12593468955936188,-0.019358326149363576,-0.21625654722136634,,-0.11562083660143731,0.06535496111573358,0.013617396686392766,0.04850603942930168,0.01906861154668422,-0.014010376891614414,0.04732090588583597,,0.07924059893841817,
CXCL2,0.007345883844179691,-0.0027055498921110216,-0.01038700693838949,-0.024930207476017346,-0.007460117735714379,0.047014369825384573,-0.08872406947435953,-0.06936633984177488,-0.050909355963531175,-0.1060442870494575,0.051812556944677894,-0.15165087465797733,0.09717581258099654,-0.024590308972279155,-0.06122913767428797,,-0.013322898271536168,-0.03781687008495814,-0.026634394041548534,-0.012923685035455853,0.028920231416578186,-0.21793190742391744,0.10310411038597538
NPPB,,,-0.06139685317373621,,-0.0320716038641062,-0.015119163764088365,,,,0.0026591078353938083,,,,0.016092401344334834,,,0.04647412043061225,-0.053652841650384274,,0.054661623672719685,,,
CCK,0.028124785580719,0.589696228963967,0.365399642135927,0.2570793895283929,0.17793566354959606,0.2323675784477497,0.483949217385387,0.41529943882751647,0.6003683552691308,0.4080816671270464,0.2151938810198401,0.7563070944512351,,0.6984488190588787,,0.040930604280586445,0.13442803239636864,0.10417899721175189,0.053027984408829054,0.1890672439493828,0.09970854531042138,0.5548920889414674,0.33939817450724774
SEMA6A,0.07221407428462862,-0.09927164236799414,0.040725764656886314,-0.04964777658605281,0.09984328853806877,-0.0018044415504008058,0.16682541699918751,-0.27360872934318087,-0.4500274360866652,-0.00025691675672424153,-0.08223989793797708,-0.20766862350065263,0.03362104814576915,-0.4071068856797199,0.03282512563193071,0.0047987750222267325,0.12416202049382004,0.06283239137385162,0.02746570146627239,0.032212656248168624,-0.15679397012998975,-0.10514032053418777,-0.20183477892398194
IRAK4,0.02104243163373104,-0.14050454335954984,-0.035002576706928454,-0.031018487704508567,-0.007415154060013025,0.04244885699068707,-0.04202836277375702,-0.19860780333020647,-0.24893617390420125,-0.04842537968712661,0.01831043879430612,-0.08302507484647413,0.06540780685787882,-0.1562158771496522,-0.05635207055764068,0.061671937408088434,0.0451498368028816,0.05396126624292043,-0.006514641368435001,-0.04592416787469193,-0.16506060679427428,-0.10994140926637337,-0.07116656225648249
GSTP1,0.050534772518875566,0.05713073651238495,-0.0009877717055600558,-0.07822619845787282,0.10719012672896425,-0.07405629034814816,-0.1289360071420114,-0.3645085489911253,-0.5496985849768966,-0.02526643989016933,-0.1298256464653242,-0.5818937632012916,-0.05030083248301422,-0.35409156662418656,-0.033466457857115925,0.006495408796264064,0.09237781654131885,0.13615985730273514,-0.006175022072151758,-0.007066325556903469,-0.11552620009478397,-0.19331963558336102,-0.09219383832115038
VCAM1,0.005041361344295792,-0.0941391940670774,-0.028792479471130138,-0.07292818566868865,-0.06011476183270214,0.033249397551379484,-0.21678537664629421,-0.25798887662556413,-0.46227176007315635,0.17439689459722962,-0.10304267007269273,-0.20435091786458445,-0.038921397777922674,-0.13559135203119596,0.048604012205869504,0.06145792575899244,0.04142736004561995,-0.027058243062191015,0.019619095572752685,-0.06287125442887928,0.045576718091035764,-0.086789261798319,-0.03532788999887411
NXPH3,-0.029880219413794935,-0.26966139577418746,0.033781450283503725,-0.022254225743497495,0.024190567641772975,0.01141385775730012,0.030546120278999212,-0.1293127175828702,-0.13446654169235212,0.09226419773860942,-0.006432764124729397,0.23169119018640513,-0.009992505243518298,0.009736312872705856,-0.04785568484744006,0.09900297071891151,0.12302305817842911,0.09362682807666424,-0.015648519623684225,-0.012743680539634738,-0.03574041755344938,0.037809447651987994,0.07204571879011942
MTMR4,0.06541302006134213,0.04060255476916193,0.017585809904220685,0.03361857331744096,0.007689593398657218,0.021722193198300616,0.0036568875588459055,0.020712875370322,-0.012040385107220752,-0.06393358361430233,0.0546827308034012,0.1793667425178004,0.0674440972946405,0.07803510958764957,0.057380353419564566,0.043700706787441514,0.08708276126164534,0.07207835804450347,0.01791753536866808,0.011484981107807683,0.043100124194388155,0.0926806194267008,0.07530120367191546
LAMC2,,-0.051450492507399574,0.023845536597213435,,,-0.04210396297787893,,0.05146233119092966,,-0.04424629183183853,,,0.11357988233982864,,0.05155164039420696,,-0.01539688361580199,0.008720261182188648,-0.004237844632341788,0.0028590187039799846,,-0.013918896014531836,
IL10,-0.00442995555079128,-0.03621351914737992,0.0035821604163503297,0.012467191481199296,-0.024647106426898976,-0.006818994242426167,-0.027019949489784048,,0.015668966010744995,-0.10618543645942964,,-0.2886268539465419,0.06465584703334631,-0.03410853127756527,-0.004404033907046226,-0.01982857318842993,0.01544320497658975,0.01896982560561763,0.024161675384004152,-0.0255294093164195,,-0.15058305588093931,
SEMA4D,-0.10101097683097265,0.23747347451326875,-0.007882926002123583,-0.050433101140672836,0.05553797413627785,-0.015134121941467873,0.029900587273348447,-0.031084835854952076,-0.011964168550753693,0.09968806186093988,-0.009642541867966136,-0.2837616734270128,-0.01844513307316538,0.07230448466017311,0.06978737536814664,-0.0511706536091533,0.1495573547716596,0.11466976164375331,-0.015710651273866,-0.04301791238989021,-0.07868808390712703,0.15654568732697358,-0.21310578768896454
