,UKF243,UKF251,UKF259,UKF260,UKF275,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk
IL27,,,0.01028955039367275,-0.018817724220670608,-0.01203146286684836,,,,,-0.03184849030480718,,-0.012420918086512857,,-0.022810558526688014
CD99,0.01979292395141837,-0.03368404361402716,-0.033601191119081476,0.02068745643224256,0.00550115425558256,0.00845615744537607,0.13737863209139614,0.013533429170973006,0.0614269174929893,0.04879016260784474,-0.08212879568761587,-0.022802588975385514,0.03210476839024517,0.06870431739958734
PDGFB,0.0169022414931017,-0.016600173983338636,-0.06843540945197059,-0.013164693472659836,-0.050347821110549924,-0.017074633022321966,0.05504476857408566,0.008712540418760658,0.04035927668131374,0.0592953720232794,0.10944313353964469,0.03143707346046144,-0.07119306289945686,-0.036849906450184926
CLEC2D,0.0448623981089251,0.03268737928544638,-0.030245204372168693,0.014729502319801328,0.008089851284195712,-0.009080783968067902,0.03084243597153252,-0.00844467383351782,0.06940289398810534,0.014707641820731355,0.01709633932520699,0.009695222225347385,0.13264389659428558,0.03536355040161606
F8,-0.009935721370251718,0.05377434447746483,0.015910386145492835,0.07145486412669354,-0.03289053016044375,0.027186221898907504,0.026971828089834476,0.04984086458424503,0.11152131683013818,0.06914795708402734,0.03215956732368716,0.07034888391015474,0.05941003533735924,-0.003770639582734105
C3,-0.04763685911094469,-0.05665056301717435,-0.13680949518164637,-0.019479044138226154,-0.011704420786821938,0.008239813570729872,0.029104704881117098,-0.12533468518819582,0.011448292985051938,-0.04124272128597664,-0.022691094966290484,-0.052504545707917585,0.039861955139561187,0.01299946476113791
DLK2,0.11372593936021017,-0.016177671405635363,-0.020624997950784717,-0.013932617656322092,0.05279384965305812,-0.029803224691929225,-0.02622995214069935,0.04172302918539983,0.03796918147477013,-0.0014787579925306118,-0.028768429194647102,0.10196397499497506,-0.04134861845399242,-0.058084273404827365
TSLP,-0.00999953111655362,-0.014751817594584559,0.061813261320336925,-0.025393851743879016,-0.023186218802947908,-0.04335353966241984,0.0358458614588578,,-0.027127004837655438,0.01804860973324547,-0.0033357439773604235,0.0260721598173992,,0.0322741394306421
OSM,-0.009826204583901625,0.009368869938869347,0.005072058884245672,-0.051172487566682884,-0.024405966950443957,,-0.02506087213317929,-0.05878382181979598,-0.003981461412286515,0.08760751165028864,0.021425174445081047,-0.017797993937553897,0.09858186479401296,0.05408490484324029
PRND,,,,,,,,-0.04325578626029713,,,,,,
SLPI,0.06561800869216743,0.0038827468721859913,0.07050348453168308,-0.023887961238079417,-0.049333657594891486,-0.026784008011690008,0.08294100804433448,-0.09556316294085392,0.07513880710134908,-0.0738826002687969,-0.08837666975266377,-0.03494973848096059,,-0.01927056043266504
AFDN,0.08716013426139678,-0.018021267544168548,-0.021901366785659803,-0.030636731564875706,-0.014082561684427857,0.020226091892448807,0.08100306258237114,0.0065258605670926876,0.03520277810807833,0.0013815610080171246,0.0708462500531445,0.030750453368634065,0.03340030239792588,-0.01942373842266475
KISS1,,0.03985039490132702,0.004788061162947784,,,,-0.01935817002263194,,0.12945115772449378,0.007216539043879796,,-0.016336770419015833,,
ULBP2,-0.03959362591005741,0.018960289030612896,0.07922820651746165,-0.01729439049143548,0.02757917257064438,0.0002444951261632618,0.0016248884292392137,-0.050791017713638795,0.032247286312901934,0.009600825154744065,-0.01519941900024095,-0.02219232057416236,,0.0208633879679708
ICAM4,,-0.005739821693469389,-0.01341847679084038,-0.02716692660139859,-0.013959476263161139,,,-0.046100136191784956,,-0.003927805182286978,,,,0.19250056271649132
TDGF1,,,,,-0.010399904470898513,-0.021512464220829263,,,,,,,,
ANGPTL1,-0.019914002808272532,-0.05362975391096957,0.027132902843921697,-0.028427063192799824,-0.02775931547748865,0.04395874672971006,0.0011863462231692058,-0.020347536537927934,0.03501340273896969,-0.023399358314016704,0.02254173945139987,-0.030272204974095586,,0.057060586356198456
LTBP1,-0.05989188870783653,-0.025202365506465936,0.024115233967955993,-0.00513616283000298,0.04333932496447017,0.037946957080926026,0.02437805039452193,0.028825332442227243,0.005356505037537545,0.028240054687117436,-0.004684295237660995,0.006929732950048167,0.07624782947963137,-0.029342817262164603
CD160,,-0.016753415018406673,,,,,,,,,,,,
NTN4,-0.015456034989994434,-0.012839550271782647,0.057406254947292935,-0.059867886137961374,-0.033546716227505234,-0.0014936695391407201,-0.04062752338117092,0.07252162790105414,0.03621952704801839,0.017404142365093474,0.060645543485087196,-0.0064484532783836285,0.0658307409095146,0.004476218570717429
APP,-0.007910633314916883,0.028464017241577013,-0.016126193511310487,-0.03243518657877894,0.001706153798258592,-0.049344112845111095,-0.0447333655383225,-0.031618312396590645,0.035562232996197096,0.018099175838644625,-0.06535365037374254,0.05148617063870466,-0.025753769628958055,-0.09620932230589259
RIMS2,-0.045359801669314595,-0.009436565043124078,0.0013291227060183443,-0.05122486560063979,0.008970561295383843,-0.02499717333082178,-0.04354235276619334,,0.0347029403383327,0.052905854872554475,-0.03794604572502852,-0.004206035459473958,-0.08993613575322255,-0.07542648608526586
WNT7A,-0.013298669470790945,0.004815512024966984,0.005224936642105857,-0.0016315046074367285,-0.010212846132939388,-0.0064824072613592874,0.028796036976791416,-0.039321822631771794,0.07469550638261463,-0.013995684954335456,-0.0005432888891438963,0.022298939336485163,0.0611731283165595,0.04812166142502265
GAST,,,,,,,,,,-0.025119789301303527,-0.031126985503007264,,,0.07865233441274298
GPI,0.06010337280002173,-0.0649059509468839,0.04756141824688514,0.036502331507084464,0.04161195067611629,-0.03356552300123476,0.020696931258372214,0.08743972723183185,0.023915381692912265,-0.042424925018708495,-0.019238737108069906,0.0013183471904704915,-6.0993247657423395e-05,0.0517247814074326
IL1B,-0.024589037837302555,-0.0378123144402195,-0.03126368107729613,0.03611423375744092,-0.04361122582140376,-0.008080306627156895,0.08896803683086123,-0.14647632760855836,0.09907785720264616,-0.0022673812991473616,-0.014828777596039793,0.04012918051933713,-0.13725492325083227,-0.04470966525888213
SFTPA2,,,,,,,0.07301896310665258,,-0.016636755898535548,-0.021706862345671984,,-0.013290562089923384,,0.024629720866161407
HAS2,-0.022029667874950566,-0.0431366301312383,0.0402872513800076,0.003994471848145611,0.0167745732427416,0.020232551921537313,0.0499523544569376,0.060925474644866126,0.013637332091281394,-0.001007548922854912,-0.020821962742392435,-0.010607772653357453,0.13940729960326093,-0.000838890166036751
IL11,,,0.09685307010321993,-0.028013013346527373,0.025550726844129918,,0.0021697710611309393,-0.0213955860818492,0.05659056810622897,0.022311965071650546,-0.017005410132928264,0.06270702869733963,-0.03767618224434369,-0.015954768166776077
SEMA4B,0.02041985417693088,0.0012842790592094405,-0.042595919206987395,0.044838216514541736,0.025385788857775246,0.04297267179787834,0.008009714974386913,-0.12632340703958975,0.07228318114196851,-0.023965279057946088,-0.056077175818228964,0.027258700542466655,0.042949243800693954,0.04348458613285151
FGF12,-0.01627423168933494,0.05850323313880832,0.024929048189931663,0.04634738503132097,-0.0024418954864289543,0.012329686320933595,-0.05130520129736006,-0.05939992685842853,0.01519987130831051,0.0023719586686027903,0.0006658986253565989,-0.024968380890034347,0.02693193728274472,-0.01694893970234655
CP,0.020402381396847066,-0.033181495676565635,0.005524885697948593,0.010635218980891346,-0.013219796921099916,0.0548831232688184,0.04698358536461556,-0.015033532105862115,0.03912347304552381,-0.03156819628354111,0.07037005958464,-0.00987570652517018,-0.03940566912756707,-0.01491523935793879
NLGN3,-0.040023826247956286,0.05499354230933,-0.06875116077927458,0.010076042370235214,-0.04709666933779518,0.02257224077108939,0.006486106880523104,-0.04605863771345203,-0.00045128725113781316,0.04228320178886613,0.034576921957056105,-0.010729032373627798,0.03007211604698446,-0.009983722851641723
GZMB,,-0.014751817594584559,-0.01705340523057222,0.01989165080983637,0.048856234842103524,-0.018292251565738514,,,0.04722552129880541,-0.031139889869126577,,-0.028145634184345795,,0.0017903649207174905
PROC,-0.007825161830949343,-0.03011105444761599,0.0035201024002560906,0.03150584167310072,-0.02015011656483583,-0.014419093857754188,-0.016133365410121073,-0.046016576888709596,0.0674826617198418,-0.026535049882671788,0.011058982231412226,0.038030618969646976,0.3511128267930355,-0.017464893932264684
TNFSF11,,,,,,,,,0.09458120332710102,0.02150684597475903,,,,-0.022510708010108117
AGT,-0.015091420909805638,0.009704520338709869,-0.056219514977248336,0.03665056056609334,-0.006522401342539931,0.05168872117080991,0.05961952450111582,-0.18622471691841938,0.0474885630654171,-0.045638907048181694,0.0662480225437726,-0.051914962198711494,0.04635983336464175,0.048945934706635184
PTHLH,0.0854790272156668,0.044331967790281625,0.1097577631421173,0.013234128392614604,0.00519337308496581,-0.010518382153362659,0.0243396815453625,-0.11019335752300832,0.0827122561143053,0.04603389406242676,-0.015979592067046317,-0.07312387971750603,-0.0011530886128177855,-0.027111441942221284
COL1A1,-0.05352538418955939,-0.005646221631452239,-0.05562662688238614,-0.026813716978425533,-0.01591107445669843,-0.05662949291332171,0.01338970067769252,-0.09658823234064848,0.017349692816617527,-0.007337283331819308,-0.010142286587695927,0.014003317938214554,-0.04582287354562512,-0.030403734336295143
LAMB2,0.02119235182284997,0.011144516517612965,-0.11238082832740495,0.002972447683984092,0.013055073923334262,0.04960827348175229,0.05996780739682591,-0.04767903059060993,0.0038763522995135255,-0.019115884278167267,-0.06642898679459151,0.03123468971239449,0.02302033279107779,0.017686380575482778
DSC2,-0.052250759339373815,0.01852264766766644,0.0017831342647373473,0.0017179818694696754,-0.028893341010650476,7.617083464875282e-05,0.0184471331716945,-0.01177562723212786,-0.02100406770731189,0.023948245350177217,-0.0036640353954638517,0.026321291594479376,-0.0719085000630456,0.030249278925818572
WNT5B,0.0029455393062806,-0.019455591932202268,0.13789158533307933,-0.038104339080104785,0.03479219034162871,0.001867162959152329,-0.03443647490123424,-0.0038965970292525955,-0.045118744094319235,0.047638525295365934,-0.0536247595477011,0.004073081634523207,,-0.009339736950850965
LEFTY1,,-0.01749321840553179,-0.00439601304925035,0.04736531509978694,-0.01959490835538384,0.01994599406783352,0.04205327201343863,-0.021378366650540073,-0.029422664499370418,0.07527866766415392,-0.020638806481847592,0.03164707409139173,0.060038776862472665,0.023047731922339096
FGL1,,,0.005323908387149905,-0.03080027480713461,,,-0.017870442021451563,,0.07309694630877496,-0.035200666721288465,-0.042117188883987376,-0.018687907389733114,,-0.02819399519931398
CXCL5,-0.022596680227776667,0.017116047859930126,-0.013418475328642753,-0.055194637123712295,0.07304146231898667,0.03991545022308802,,,0.10509990387161708,0.015658487544809654,-0.038634835755570585,-0.0033115963433762944,,0.06647189208980872
S100A1,-0.050692537007517594,-0.04633734683130985,0.005018667004172047,0.0052038603453805074,-0.0243632689104561,-0.003067643646337212,-0.05850574870637354,0.059737712244091044,0.03115395287947929,0.03383840161172701,0.038459667163152536,-0.01465373182531666,0.12607300282176429,0.016462297866364085
C4BPA,,,0.03287086210382244,,0.02249950581506731,,,,,,,,,
NPTX1,-0.02828479485278984,0.04285827908494923,-0.007635253910379984,-0.02176485465774115,0.055572708361522394,0.004831853596917462,0.050304819007503734,0.1638725699847173,0.021751959488962812,0.018102405079526387,-0.006280936472744554,-0.01734610722919611,-0.04047599172478751,-0.038407855582565424
TGS1,-0.027255877555707807,-0.03715540671313452,-0.007037363442139018,-0.01020168396758803,-0.0052049271471010915,-0.004383054630386781,0.028142318644935656,-0.07541946784845666,0.01999096761920851,-0.03603186884603196,-0.03478383366566501,-0.021838686456111204,0.009666867541497315,0.008667702854992385
SST,-0.04594620887744681,-0.0027233442920621947,0.0039291349858723195,-0.0178638286507658,0.031223931281033006,0.002541186087394266,-0.01940306857796522,,-0.0020449588117497017,0.0371130751295988,0.03536276849748685,-0.04427821959342074,-0.05733793884182807,-0.012500571435446615
IL34,-0.04401425376229456,0.03980704321779537,0.040485760752217936,-0.05619480917628168,0.011587478589169137,-0.009842689629867146,-0.044656431735330585,-0.03763879804513324,0.07364196873552945,0.0481528120385049,0.0009371816197360352,-0.057180053318811666,-0.04898952794003878,-0.043990924480086305
DHH,,,,,,,,,0.09612958913306445,-0.005193109223957104,0.0006210878243132222,-0.04766647964091671,,
XCL2,,,,0.002134515765822369,-0.016173621451664438,,,,,,,,,0.012647336020344247
RSPO1,,,,,,,0.10598719626085275,,,,,,,
TF,-0.02364697152235528,0.05083929643174266,0.017399826992244842,-0.036328376974245236,-0.038417303372587,-0.019969612586680483,-0.03457642426059377,0.13607766472606886,-0.04977410404990427,0.028717196254303093,0.018823856113378775,-0.03699906577440054,0.18771072716920922,-0.016570360870181124
IL33,-0.030555212509940522,0.04149210294635791,-0.0021889457296345896,0.07810615101686745,-0.004326282390082149,-0.0452537942607684,0.08397402587426969,0.016450979669971236,-0.025650580153031458,-0.010302852205989204,0.040223169931125444,-0.027316994775112204,0.06449423179176464,-0.003802825916971125
RBP4,-0.028592024997916618,0.01966540167335149,0.07037761047021322,-0.021435634589546497,-0.04124796796943341,-0.049656673445969524,-0.05920763075647993,,0.07028335362236414,0.05218081610606292,-0.03424000639153684,0.09873656659567288,-0.07369851728620104,0.033738517833118556
CCL19,,-0.013874524953402724,,,-0.009620659119699148,-0.031167436064164143,,,,,,,,-0.03300015740975817
CCL20,0.047202955885033926,-0.016941219641103247,-0.02437272696877601,-0.011489838697881264,-0.0394470448354103,,0.04579316651295339,-0.06970671875778756,0.0768097368086257,-0.032278778347148186,-0.028768433358130147,-0.023761510826801856,,0.05235986146548726
NAMPT,0.06240096453193204,-0.028350060252268494,0.08796301713100221,0.01519209821668856,-0.06410661977460182,-0.001257137641581421,0.02556521530091404,0.022379435870032178,0.05542508052077217,-0.08061491300287399,-0.05875879697824836,0.007715746117518255,-0.01561434514242293,0.02078607823043948
