,UKF248,UKF255,UKF259,UKF269,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
NPTX1,-0.03164484401421379,0.13527757212689048,-0.01726699490903624,-0.10097446998114906,-0.015589682588532876,-0.014480799211468814,-0.002653868441893169,0.028519836602706197,0.1392138930666329,-0.04945537316217434,-0.020540791270084725,0.09307870673178434,
TGS1,0.05930871581872585,0.07695596710162503,0.008538589997191542,0.07330203285798555,0.00696656900327339,0.04721571959239559,0.03292945551938145,-0.04523195478951278,-0.08719801905682721,0.031772190774784694,0.05088635343127727,0.019226717163599142,0.012239401901973564
SST,0.02926775225189372,-0.02452855996025686,0.06188942491320382,-0.10303403048958389,-0.02914296181140122,,-0.039068076377419915,,,0.003265632618996572,0.09064058198607688,-0.045616781200783094,
IL34,-0.017403348152553177,-0.024158215620555718,0.030566605171821443,-0.07485340481287807,-0.04551845772127112,-0.018001484197853673,-0.03557716769200112,0.009920948189510436,0.05842408508217279,0.07591523743634404,-0.006683633277623108,-0.06630495114903903,0.023580353700668546
DHH,,0.0373899034924411,,,,,,,,0.018853131375500713,0.009937162554872961,-0.05511823281497165,-0.03264708728663205
XCL2,-0.0017899891291732549,,,,,-0.019143466200912826,,,,,,,-0.004945230186151457
RSPO1,,,,,,,0.10630775272353069,,,,,,
TF,0.04215408016138772,0.055971143095361095,-0.016451488629026914,-0.15082039862618363,-0.047695110911951215,-0.0007351855661633997,0.03467581782731609,0.034323672562193645,0.12130740779530887,0.05743903303221042,0.06396459458090457,-0.00316055283812756,-0.03756320539392803
IL33,0.03419631532002194,0.06347903518408206,-0.03868371772857276,0.12404334055225849,0.006747635632326849,-0.0029689012011180666,0.04844678195189315,-0.0346257630788307,0.004708267316690263,-0.020601636884600347,-0.012188414755110672,0.007059357998116153,-0.037292915969140195
RBP4,0.004048928169096047,-0.02034985248605634,0.0030108648122306636,-0.05150984336643146,0.025343419849887375,0.06477634510662929,-0.04483456245474956,-0.016519716230756015,,0.0748894409709147,-0.02722532784853143,-0.011664452226860389,0.12032667129893969
CCL19,,,,,0.09944463913088646,-0.022610688256418265,,,,,,,-0.04225942046678761
CCL20,-0.02083862308663471,-0.03124728182190185,0.030365922248279272,0.03696947756705154,,-0.022286072448112867,0.04767666681072547,0.002956829155232881,-0.029209083680443722,0.03133815091388686,-0.02287470454612162,-0.0244798379505602,-0.030157682401198548
NAMPT,0.058776136625648304,-0.0466536179460155,0.033785536205491754,0.10524498760661527,-0.008864510293877597,-0.026105927156753816,0.0019546017489264233,0.03239787705719579,0.04167172712706718,0.028881575946411754,0.01651992404143093,-0.023781022420972495,-0.08397734943333947
