,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
LMAN1,-0.04816662865593289,-0.12823472057348168,0.020943818402071566,-0.04838729326701877,-0.04015148115775528,-0.012260812623644127,-0.07557063570555289,0.04556102760395701,0.05772207086625128,0.0479061739147599,-0.025937962562542324,-0.04993329598806239,0.06288161393832924,-0.11968967965691123,-0.06623032428137984,0.004598317174044982,0.01619046800680465,0.02513053562751829,0.03014545203586763,0.01760760822652732
LYPD3,,,-0.01961661793940733,-0.00401835060439455,0.0636135287286491,-0.003944436811903082,-0.02353284644380115,-0.022990866983238756,0.09377939220030372,,0.023133300390216032,0.04649294956613414,0.03265785733851421,-0.03717017322575343,-0.032292257915491465,,0.0012622235100735477,,0.04931332602099446,0.056936968676508756
APOE,-0.08985434906190563,0.08199876489648578,-0.0754230574260356,0.014667489619960896,0.027006580697851938,-0.034100478294774604,-0.15478004853274757,-0.03744392859883885,-0.01524933954375171,0.07019885804213133,0.11705523371167884,0.16240223162221093,0.004887689858099832,0.12359384598371966,0.05303695915963665,0.0846403241913768,-0.05155238295682197,0.06806218555811383,-0.0028817973018835956,-0.06815997568960082
SOSTDC1,-0.019081881921874252,-0.049952361751301216,0.04641497685505486,,,0.015257929277004204,0.03106183592711884,0.004318345610321496,0.024371390281957166,-0.05854565320221076,,,,,-0.031976750803366726,,0.01768224916878999,,0.08311229926248823,0.017314447939954448
ANXA1,0.05408878813585413,-0.03851896717424361,-0.01675018672714393,0.021066715116579968,0.03878248759707757,0.004683982500419871,-0.14193028174175,-0.0025773001172523153,0.0084940493875896,0.010818660544407301,-0.023271310435034248,-0.010964109257979828,0.027892528041737363,-0.004579431590566448,-0.08437583104600418,-0.0030936252473561655,0.00010971554547051468,0.004334680390848679,0.004366247188405084,0.06919300481575656
WNT2B,0.017195870435121774,0.030150159762861627,0.035375401574669306,0.0015765630407560398,-0.0137962089737469,0.06033029876170721,0.09244108437445088,0.04677980508156539,-0.010909053968211678,-0.025281705315217708,-0.04921920232531751,0.06786387755589919,0.015944774049387395,0.01342980514499889,-0.019642026421439432,-0.0012826534538007068,-0.004645908143663337,-0.030607475920363718,0.13863951863196797,0.04654441521591066
AMH,,-0.07413138488532636,-0.023953889140673423,0.009480149271360556,-0.007424556151776933,-0.026518135086748724,-0.049631465754982965,-6.840420000069007e-05,,0.05643901843880092,,,0.005378767376785094,-0.03999797973047695,-0.049159985015330344,-0.007110123909837657,-0.005067206508972626,,0.05527421272482963,-0.017441241783149028
GDF10,,0.0032407472103953535,-0.014882719771446992,0.03414620573313887,,0.033170556675277664,0.005045428128029485,0.027795500109929542,-0.027781734199372323,-0.0658904639365268,-0.052700366838319225,-0.008378259823308958,-0.037986799039308516,,0.05219931550490861,0.025196156634586134,-0.019414665894391107,-0.03652572386977291,0.01422117506927404,0.07253517300830956
EFNB3,0.036544323101421486,0.015601761519724254,0.046038701385587195,0.02640486444860451,0.022884491631193198,0.01478727975142885,0.1286465671883138,0.004041090933280381,0.027436735967393128,-0.05831860964237113,0.066461447512974,-0.10125462255030152,-0.023919740314799993,0.007917351587841459,-0.0198255957183131,0.010173779609616622,0.018250004627707164,-0.0014875369804580778,0.028822992560247174,0.00796275166616009
LTB,-0.009219838484676274,0.0472925169394413,0.002098427554920801,-0.025206215986889692,0.018626708177110422,0.017860657802963007,0.026559889948198842,-0.01871442408332435,-0.04382170408554073,0.03141661518402952,-0.00198879272275743,0.007638315249030234,-0.009844240570957856,-0.04950941113069998,0.005224674228502672,-0.010571310008276092,-0.018343683947336414,,0.09574049644477203,0.013778860542944056
ANGPT2,-0.02365913704895728,0.030101324700379205,-0.012240245725233082,0.009854687986856391,-0.07385528196406849,0.00947571095542129,-0.1148127553480014,-0.004997746919733026,0.04703878862751839,0.012918651770770593,-0.0694750880268454,-0.1339079461767948,-0.0057051647627759374,0.10785290351357532,-0.0005043864051066248,-0.020162827842619045,-0.009159922340563714,0.03868943926021447,0.015325687874085496,-0.009530993353729533
NRTN,,,,,,,,,,,,,,-0.029886095352721256,,0.05614874730925874,-0.018868667974349308,,,
ADAM17,-0.03244313913597959,-0.0495767022561729,-0.015796949114069325,0.045167231322580895,0.008297249650798966,-0.06147904839852385,-0.12141405252313753,-0.003103781273360029,0.13481554669303922,0.09239829106026802,0.014493290926137556,-0.07489096137061353,-0.1549675339613612,0.06007854865633931,-0.04591815671280068,-0.045502800088713165,-0.000924329518572694,0.06552897105947403,0.03909070094961434,0.02844721951363098
LRPAP1,0.04355491243485797,0.0786551282745581,-0.004369577848176784,-0.06188945053554437,0.02210962947843554,0.03764740381114659,0.11649105121443397,-0.014268244120481567,0.08705506992770456,0.019836399527001225,-0.009588762749632475,0.030644006437633646,0.10231832136579543,0.046277677179634505,-0.02583444022564028,0.029210993653219046,0.009368269501083234,0.11341831895097462,0.026744801775279353,0.10270765707869473
NID1,-0.017084422001898945,0.2010576812823596,-0.01931181530229751,0.06603836795966167,-0.03021573575906055,0.029547821261739677,-0.11899013827705608,0.015489248247897415,0.07508330010720082,0.04128200032455081,-0.028614315319322264,-0.15930515544980875,-0.02388192323473217,-0.0017596622974547283,0.0035440738993076193,0.06011900905907172,0.0005077777999162265,0.04331763432015045,-0.018802913643381568,0.05164641303782643
MST1,0.00803517170997777,-0.013273626191340237,-0.033284061882024187,0.03266460228002922,0.10446359236541204,0.048135539395328365,-0.06171515018673884,0.058944143446048064,-0.019309136684597036,0.052047644729211015,-0.004143796254372194,0.015984926712211855,-0.06723523423127732,0.0480406437713981,0.0657754303737586,0.06538173897883565,0.03161165263119709,-0.0334508158540481,0.2452537812363542,0.23978541581977875
IL13,,,,,,,,,,-0.026406072113030442,,-0.037581739929720484,,,,,,,,
DCN,-0.055253114882225084,0.09334396420978115,-0.00841782087992431,0.03393557242751242,-0.00035245552621864423,-0.06124076326149134,0.02821512978236044,0.018245701417080835,0.06969681116569015,-0.03251329029467374,-0.1200246164744255,-0.08498195436106032,-0.0455294490042381,0.018851568130623428,0.049830370099261105,0.03369527302640719,0.04198522942925261,0.04689375931348142,-0.03131053865432539,-0.011989424535877709
IGFL2,,,,,,,,-0.0194663968099294,,,,,,,,,,,0.06475347656751511,
COL7A1,0.031134861183910203,0.03451025076053252,0.003879416056888105,-0.017975978216779008,-0.0504692127142417,-0.015622320322541626,-0.037658390469963984,-0.02473070158138914,0.043207385363969036,0.002561796584684591,-0.06565208755071396,-0.05273399216377541,-0.06682106668866755,-0.009687813042363056,-0.06337287628200297,0.03857051765531429,-0.01498032613463067,-0.04285923496870334,0.07146450671034697,0.17741059350383204
CALR,0.04263240383021759,-0.019881685597638463,-0.07583609910744872,0.05027589421485832,0.007251957337886733,-0.07268731073737189,-0.174308026471314,0.0040862280699499815,0.018450651350902823,-0.030446849212162726,0.05474388416789495,-0.08229762887159292,0.014082022784760732,-0.008094723117611486,-0.09184491749103296,0.07973504347081953,-0.05483319316924242,0.09720381771953562,0.06339599238241514,0.12777348326173268
PIGA,0.07009269736766845,-0.08416900640326985,-0.0076047125723357634,0.003418746721293986,-0.04189475202106805,0.015874159279611222,-0.0900614585943631,0.0011987643191968898,0.007154039915227789,0.07097841581287276,0.014497859150293826,0.04173182777713559,-0.024530536886090294,-0.01157167504699806,0.025274217115722235,-0.027327748657680926,0.0007240615718142473,-0.054841268948394466,0.10644687482723089,0.14611524904423395
CD200,0.041717546397264216,0.014290574705478546,0.07472208729428967,0.02473460055773893,0.07949251808623647,-0.04279564941476157,0.14190014910516222,0.019090836972526684,0.0009037796337262446,-0.06017913260648974,-0.04345390564565664,-0.09103133091111551,-0.13389209289794088,0.018398763114120364,-0.003226612156742297,0.06523783390999484,0.0009044528552783806,-0.0514830701276583,0.11246556142581984,-0.03670792806151086
GRP,,,0.005677624778647545,-0.0028290994776134543,,,0.05486445932311883,0.006200006342509509,-0.027320127128947616,0.02850005582802959,-0.01526429789919677,,,,,0.05640690237037912,-0.02069584467719447,,0.04397993398216758,0.09074190097546697
CDH1,-0.0004838861717136474,,-0.023519265388697874,0.026930950737015714,-0.003931210924203654,,-0.06026369297159875,0.012957720472285383,-0.04537738603611825,0.06708606220421393,-0.04322225826195302,0.03765612449976505,-0.003887241487170701,0.0036475633829218695,-0.01415885375575133,0.08588885241236376,-0.059296667487205065,-0.0589597079603301,-0.004385629943831966,0.07392071396028627
LPL,0.020861655136798732,0.17187857925814526,0.022541075692663025,-0.029080052846227094,0.07125461630426555,0.025929425766850055,-0.1335205094337595,0.04529961243366463,-0.0099378764826934,0.0731414783603442,0.07586429423619843,-0.0348076241472249,-0.006528222197620901,0.040935088144200264,0.12494316926265323,0.02824293213914325,-0.05367304984641763,0.019127713486344466,0.05977395595781867,0.3226581485350975
SEMA5A,-0.05079425278416261,0.1694894055790026,0.07286484910896569,0.09251189899510442,-0.014610775470629502,0.0034453699853061897,-0.2685385257604212,-0.035809611213825344,0.030841504950704264,-0.005193202634164956,0.004346877207203974,-0.12718139714667911,0.01749387157383298,0.00909906027283607,0.055412887276355266,0.038082785546945025,-0.10246659800031148,0.03569579240331299,-0.047143018398361436,0.08752636580673397
SEMA7A,0.014393121535165256,-0.023186554070138202,0.007371860156457129,0.010199105482306325,-0.017415241193387065,0.014306826869408928,-0.10283543197680481,-0.019076951138828974,0.13339541724258336,0.005720667303993196,-0.020356422990759425,-0.0024532216481839403,-0.015439023143762255,-0.003671956867781241,0.039166766506126945,0.06763153976496666,-0.07038834888642091,-0.07227182147577327,0.15167921175919144,-0.09983903753915113
SEMA4G,-0.04853499356885005,0.07848507750028025,-0.04034558515751865,-0.04651387327506614,-0.022441243530097653,0.04521660191037832,-0.014941860915315472,0.029314405355034122,0.06874861932903165,0.04466387789461644,-0.05386576513642223,-0.05649537478974738,0.050972588362615305,-0.02071895147312991,0.05361418567592957,0.05956079155620532,-0.012030156590014529,-0.04716205206585651,0.08453612577736513,0.027080446805731937
SEMA3B,-0.04490700698876904,0.08042961274336514,0.03964938581089808,1.608446896647912e-05,0.08865611556216298,-0.017200515029446046,-0.15911281576597805,0.009037433951887101,0.06724221874975654,0.06827004523342459,0.034106150878086904,-0.04749981851087957,-0.035481330248727405,0.05268363166251622,0.015268921693773752,-0.01446664640000099,-0.07756108422131949,0.12696701831289015,0.13400511922909267,0.050727519386810874
RPH3A,-0.003014191860666273,0.29416061418024747,0.00287995977398232,-0.04337536403580973,0.06649542748570764,0.08083907627137923,-0.0067062766136286815,0.049358450236110074,0.04113476480420888,0.05647177068544011,0.07136235755121144,-0.07486164394340739,,0.0332520994033596,0.043804660037260315,-0.02643313063108945,0.05081748639894262,-0.06214077681810688,0.09059033851320765,-0.0976190736139629
JAG2,0.026655017332166013,0.04720740596204114,0.047240325645772456,-0.007296495731219617,0.01836090689127054,0.04010994626969363,0.00654656358106364,-0.018596722462917818,-0.03868174925519199,-0.04554949805758332,-0.013724176002793029,0.006823813551628698,-0.04355257233023606,0.004129784483031398,-0.01914753808174446,0.03338897403320719,-0.003986392501791439,0.06323708383528369,0.11435863390764092,0.0533504070105713
CGN,0.00839564814180498,0.15699588537966205,-0.018211043907826067,-0.005567178972655192,0.007015924330342049,0.003588083826671205,-0.0697334637286314,0.04653160470675366,0.037792935383277014,0.040156461252393805,0.03279459608495371,0.02798535146841827,0.01772073426030519,0.07769319302354194,-0.03598184588320667,0.06072998681642486,0.023290584349146447,-0.040577813006436356,0.041406015603051016,0.15520761118651596
GDF15,0.019573560279407456,-0.052232184326943855,-0.03520971596062279,-0.00933547095316513,-0.0452718942376807,-0.042391384853006725,-0.04770221058051391,0.0673195849145209,-0.018561035510093915,-0.023836270145612126,0.040091918321389836,-0.021707350906914114,0.07911937383990335,0.014671111333170877,0.0008326068808335273,0.024607618303156283,0.027751204768780055,0.04959319054697285,0.22654896914885794,0.24354141448558497
SEMA4F,-0.024261389950727227,0.05744728840536781,0.03019999061259292,-0.031996652092623236,0.027642373385805084,0.025958890096638165,0.08361317475531171,0.007634376772220214,0.027384567633804556,-0.020365361946639148,-0.012329882512937011,-0.007319838517752677,0.01891765280652789,0.11506182699456607,0.020211606097155017,0.042728721366054635,-0.0640221869197455,-0.036023845316544456,0.18295489597258596,0.1018741374387195
NXPH1,-0.03545611004234456,0.16964812770116716,-0.025833818753381272,0.056133410393946245,-0.06349729455683299,0.04256296905998742,-0.059404808782226017,-0.018473060576623627,0.009078703114503777,0.10594341633747022,-0.04263703264440839,0.015296611680465878,0.0021912224948523566,0.011630715396782511,0.017098080366904658,0.011165827260121844,-0.01464906839826519,0.07520883853495496,-0.005695443273345996,0.13594335242385333
ARF1,-0.04644662710872043,0.0004576513697362156,-9.975109287769966e-05,0.010255206632949015,-0.07139006369481825,-0.01403384291311797,0.08861863743721905,-0.03519026073813593,-0.008249484850347431,-0.06855438973084542,0.032928492617148905,-0.015547657612418912,-0.04766813274477303,-0.02932005138684176,-0.007796486236984618,0.04385736219447595,0.042585110891972075,0.02388946922816494,0.027512142922387874,-0.04184899727680616
DSC3,,,-0.010846021122553656,,,,,,,,,,,,,,,,-0.029539251196945063,
EBI3,-0.02686008864944549,0.05828463015427771,0.010828511385108954,0.01894166310986788,0.0070084992788741265,0.020909078258186373,-0.01051405854849736,0.07566081637323138,0.010542446285942862,0.015689211167782255,0.005709280559897082,0.08455791582307053,-0.022994327366147087,0.028119309248724,0.12199341450999693,0.007999529099693117,-0.07239518371443893,-0.00444255800404682,0.12632529804938222,0.097435183069347
TIMP1,-0.012362176227487994,0.05012230038853526,-0.028504385336021718,-0.04158202624516748,-0.019461547124359737,-0.04469312763475759,-0.0855612341014223,0.006066739936210899,-0.0037012564409349418,0.030800176157839376,0.02744578590492313,0.058261839042602466,-0.027548104296165398,0.018958081501726957,-0.09878701663229114,0.05971337551810685,-0.033252858885391444,0.06188301858898056,-0.0017279668210775894,-0.005453317057492087
SEMA3C,0.01946972747044899,-0.06735377586370946,0.0014080431569470319,0.0033468765755352375,0.04637493470083175,-0.026358007470452173,0.02865600506748887,-0.02017686595932679,0.06721396319355337,0.06890889618219717,-0.004832531210083297,-0.10375343926803077,-0.02092389808632124,-0.001983581329615041,0.012230019979142763,-0.034003926248279734,0.06011927411590137,0.05170032071248887,0.055355666504555145,0.017402350936140197
GNRH2,,,,,,,,,,,,,,,,,,,0.012150570188922315,
GAS6,0.08034454678134653,-0.06454884770339657,0.05388901069243007,0.005899301935546913,-0.024034624374648598,-0.03285513162709416,-0.07069350706912154,0.014839047766338152,0.046148873123275674,-0.06313081636927412,0.04851011277692185,0.010553663960167381,0.13542119998935528,0.14134309577292004,0.001152186779962018,0.07691421741414857,0.02294147602275598,-0.01980984093303562,-0.014725677298036706,-0.04664009026023968
