,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
ICAM5,0.36850766065780677,0.02628080772556962,0.00029395168322766805,-0.02204290931214764,-0.005585548860770809,0.28670280140860954,0.11138797367896473,0.270959186225398,0.1124073794894269,0.0495225606621182,0.23614585684991107,0.1688808863920974,-0.0025103943489995307,0.03175192789274597,0.0319119772829126,0.11089101444371337,0.2442839570492461
HPX,-0.05651991556523576,0.011523385126989505,,-0.04943310722827587,0.038185309704447445,0.05440662751236875,-0.013359402310826907,-0.07348143241438411,-0.03233783191384465,0.002374325158839865,,-0.015604721368737012,-0.02710603713225552,0.04462148792041603,,0.0011535889239870263,
SFRP2,0.08141377935886396,0.025601233628040464,,,-0.04122730382261926,,0.018699333238089873,0.019810176821759055,-0.009010078170524833,0.06001507856801596,-0.15817938605213352,-0.008437902872598949,0.0192259538476287,-0.036284728823386965,-0.04141281976291372,0.05601891572833639,0.02800267371278686
CFC1,,,,,,,0.0889066122076085,,0.011392567290477383,,0.182307587381701,,,,,0.03123158532828709,
CD70,,0.020188221101181777,,,0.023518258393173095,,,,-0.09436270593401945,,,,0.06181237854471493,-0.04737058972062576,,-0.1381799064038214,
HP,0.10015707043042428,-0.018133983030742623,,0.21621837128943153,0.004698208595706323,-0.08489396609407847,,-0.20814800831118585,-0.1014703462877297,-0.03101879447274216,-0.05417607319379461,-0.06166416896688484,0.04677896410663775,0.002728973566193498,,0.05626661512086276,
CXCL2,-0.008913021383190204,0.02846649130583839,0.04780431711783444,-0.03815990811318644,0.01870658741010805,-0.07202333810640829,-0.022854976122450823,-0.104378098304589,-0.12612950838247142,0.04976906100601544,-0.12914894895740367,-0.019462274293346352,0.014852484514350709,-0.058444637915622745,0.019770743810309004,-0.12685652626747654,0.10082518666780052
NPPB,,0.002634190559692679,,-0.11711261519265581,-0.048085804082747804,,,,0.011994421306123914,,,-0.01010135128905121,-0.03983520854155073,-0.032372133125633425,,,
CCK,0.34628246234507487,0.19254920952267404,-0.022457170426225408,0.24591053740418825,0.19720605904736918,0.4016758292413377,0.42044560627607136,0.5306130751297108,0.3996448974230789,0.20488476956372426,0.4108600689186579,0.3996602619950888,0.013246180492078813,0.07616348353985125,0.10140034649118573,0.21800777475458258,0.3010404641746506
SEMA6A,-0.10307635937624483,0.06003229721873243,0.006698436099376392,0.08081384880250371,-0.0005152017341849535,0.11972594829085999,-0.2187488684386242,-0.3831452379049009,-0.028877330225228887,0.05800151365981567,-0.1550032466393996,-0.24742575890511279,0.06513801172386526,-0.004247215368578106,0.04468420526507188,-0.04343114558384959,-0.14548377115512484
IRAK4,-0.08745063602730105,-0.03533947536045076,-0.011418484515396368,0.076093808178645,-0.01075152262448454,-0.027929877868699382,-0.12610785761950177,-0.25072414203729326,-0.04308649581044794,-0.0760820476809553,-0.031218423421684145,-0.030005431478661946,-0.029615666343384098,-0.009064830974607283,0.0006111538588161801,-0.06667709485659139,-0.05962851176569442
GSTP1,0.06598915171934112,0.04897393950690415,0.004831067867575504,0.08751566860412995,0.010143404677997356,-0.11468096523247276,-0.2684975504583305,-0.4631188811554765,-0.07118249862491285,-0.11744465946129348,-0.29642664407855346,-0.20294075051559732,0.06866895980474348,-0.04567391110543453,-0.025399150837521544,-0.048791767863814374,-0.15068118522734045
VCAM1,-0.09942186299742568,-0.004675160378836568,-0.013256468327874806,0.012472510530018327,0.02385151950825616,-0.1714621120751402,-0.15405401425057894,-0.37281828917351806,0.053967808611463754,-0.09654628909256843,-0.06605262762681567,-0.08101324127561182,0.05809314456201668,-0.05525766237179832,0.039281262213838083,-0.059354589408409264,0.037919502291661675
NXPH3,-0.14888678240271644,0.007816085642518646,0.05636939272134042,0.03973183339352353,0.019468530034323018,0.028608357271911303,-0.12888275883623457,-0.16469223186982332,0.05347022046463016,-0.041071321082317085,0.1366957482550415,-0.02667674892437497,0.04843277156000055,-0.02720041375609798,-0.060488964767399116,0.023125095270930665,0.12718696228293355
MTMR4,-0.03373855522885367,0.02850635398678166,0.09725042382392318,0.11525329888995192,0.030233532400498638,0.02082026619167394,8.478227900560597e-05,-0.009437174146819029,-0.01059523327451686,-0.02830216059113857,0.11010239896451317,0.032016494833505105,-0.017015084139549087,-0.024269824238317597,0.04296841646397894,0.09561152575699461,0.1672893669854731
LAMC2,-0.03166563962918933,-0.01973922344394464,,,0.013620611243980688,,0.05426668976027261,,-0.04288744273330292,,,,-0.018588498582891043,0.10786361669525915,,0.033557079109125275,
IL10,-0.024755394216474075,0.02270132185894964,-0.020266513422572255,0.011174201714974453,0.005131780894347456,-0.06639314698206997,,-0.04826883550504207,-0.09182168053206492,,-0.11308013558730189,-0.03532565967356354,0.013556789396452449,0.019103124343675185,,-0.07712549139999948,
SEMA4D,0.1602123278895494,-0.02371396321582575,-0.01107831277969492,0.16957540864104714,0.0478688963891793,0.06783284549663561,-0.06631402462491681,0.021911724326525835,0.07802570026874588,-0.015529912453164292,-0.20444769306022137,0.020684192925838958,0.026964541579246774,-0.040458185846623626,0.027231540519658443,0.07546669425675631,-0.14015747166083756
TRH,0.2106570179438875,-0.05328956275689439,,-0.008415840816644475,0.03485042184152211,0.11870494591995806,-0.13364530420935133,-0.07568201527882315,-0.09628457459557799,,0.0580769906366718,-0.012866126687359026,0.07279122372964435,-0.02942750940014882,0.07991925499128774,0.13172072065759535,
SEMA6D,0.07931986693714305,0.07940142641609037,-0.002594679682952188,0.20561380705721924,0.012527879062414884,0.16722280905231385,-0.20904765798579253,-0.21181488453189687,0.038172834716764976,-0.0013516557261127257,0.01770119745799874,-0.1215652287674138,-0.06042705003085304,-0.08045803003044379,0.06094818238354886,0.03423488326324315,0.07636047860122325
CEL,,,,0.052598272005481846,,-0.0027696367427142857,,,,,,,-0.004419440296664176,-0.03669120491365393,,0.010775029197439367,
PDCD1LG2,0.01026124438315627,-0.03430851640891667,0.02018071080223,-0.019734734829337453,0.04431708372945858,-0.05873774521454965,-0.007045185280037227,-0.09907163711071396,-0.0038971715410295498,-0.04969038019748088,-0.06700962738965187,-0.010779793366881285,0.01061636683256163,0.012458071450039326,,0.03347950811465346,
SPINT1,-0.024591503565097112,0.03781104908247379,0.040612717218850125,-0.050303628335473485,0.05234425832497178,0.14825946385006195,0.017052020979448846,-0.11936668315634827,0.04056662740973286,0.005928962234966973,-0.07495870081910865,-0.01626432376503083,0.09403833970080712,-0.03365037057574683,,-0.10862608912073257,
CTHRC1,0.1728772075727418,0.022449266788757975,-0.0023106442780728726,0.09737834396723007,-0.0017224460464010348,0.055667836407191126,-0.3531472287869702,-0.20821661345843026,-0.0391477723436619,0.010689873007135284,-0.0722297836976994,-0.06930567569480374,0.019592779369867995,0.013121170517573099,,0.031385416434320676,0.015834901369877887
PODXL,-0.01695500006203155,0.007546315907668072,0.024212536279937445,0.1317093382770236,0.0005859925095953138,-0.18383441131529468,-0.17779808563266247,-0.37827075032186935,-0.12693702067542215,-0.01950484537073668,0.10433157263250967,0.004956885534626147,0.04821867155527874,-0.0035428596893936613,-0.007110557602920823,0.11430555198585249,0.0953686306102867
JAM3,-0.06455721261557262,0.02795484707792834,0.006136745267143844,0.002653373217624374,-0.027217181550339874,-0.00508603347134136,-0.16607779624165983,-0.45824815710738215,-0.08055005950005012,-0.01891432591994303,-0.2866322151684658,-0.22464745744091452,0.001523008262273896,0.007438966130895182,0.06922024502066428,0.0507191814310336,-0.1843645489658654
TGFB2,0.07445274197462341,0.013518565387884932,-0.03603115590646517,0.011306457991718238,-0.0023765492046934115,0.1402176468083442,0.02250656369220945,-0.38870047246091993,0.025668530314251148,-0.048667444492016806,0.009312201521523917,-0.07457189743091357,0.053864629277419286,-0.0018662092583077708,0.01649285277267918,0.05155216317863724,-0.035260261535543284
COL18A1,0.062416590975178536,-0.036762475615606166,0.05995096688770864,0.12218834827994231,-0.06192725748212798,0.027668352927462912,-0.21735075041448462,-0.29734368854166393,-0.20003874103145225,-0.012602306106849866,-0.18483209186235117,-0.02705800605017913,0.020526048786596373,0.010560996135406137,0.07497535500259689,0.054098052646057736,0.2032779733562728
NODAL,,-0.01750942810742947,0.01809241216212441,,0.016995059396776285,-0.07288501539517701,-0.06623143919720964,-0.17186525287958562,,,,0.040155742100968214,0.0159008892312015,0.04029598843426033,,0.12179734760173216,
INHBB,-0.08250003722962047,0.11387823839125215,0.016178838928909322,0.017668330658640076,-0.0010153910905823873,0.01761114584613423,0.0739450773046972,-0.1605064594519369,0.0045263307074064766,-0.010102160536148106,-0.00244227605397661,-0.13922952732775176,0.00677633786592553,0.0018870644924752573,-0.026526321472525278,0.08657382646269138,0.07515215300244252
LCN1,,0.025764025354766053,,,,,,-0.029343307938397286,,,,,0.12128170533966037,,,0.08371704080781182,
ARF4,-0.10590579501293056,0.0015052271132214128,0.030473611561208713,-0.19478595130185145,-0.018489335485706682,-0.09081603933383037,-0.14619307048038244,-0.16755800680515917,-0.04765598775149507,0.0013264833391845757,-0.08052775199148615,-0.19949551178448888,0.09697841950928744,-0.06721760107998906,0.06699167230623883,0.01899770189825941,0.04151286964049722
CXCL14,0.22517953568151627,-0.026942635688721676,-0.0479015730259342,-0.021114226718654563,-0.023291602589989895,0.3611073015098984,0.29339476278403626,0.2265954931439694,-0.11936488051113041,0.0399279440103724,0.13732523232946042,0.2639848270820234,-0.026598030598098323,0.03868528857707612,-0.05798189802418827,0.058571651790138186,0.28156947591711123
LIF,-0.11200399638514212,-0.040992143202456796,0.01714893510832452,-0.13547567708010372,-0.0350129778477802,-0.10686779184038962,-0.08999020770274131,-0.14754360975630149,-0.19943840339236993,-0.0041498011298397265,-0.07129878456864806,-0.06535668970886402,-0.05207090180205783,-0.08855159875951787,-0.043498870298243585,-0.1802041244608143,
IL17B,0.02902257819205957,,,-0.022531597497457822,,,,-0.0809499066722508,,,,,0.02183984064986579,0.13673258780458672,,-0.010875893918925603,
MMP1,,0.0030483896382917154,,-0.11628081650504705,,-0.033961253725049496,,,,,,,-0.03305401695205662,-0.021659345578944347,,-0.07822821540058666,
MATN1,-0.010579931124469867,0.031667320892419144,,-0.05241539116775684,,,0.032395241933738564,0.0053009195428744505,0.0487917238106283,,,-0.03213200923529894,-0.030251301156968027,-0.03082630055107748,,-0.06426908896290655,
ADAM28,0.07228152480587645,0.008105939773047036,0.08709484381460239,0.0077785663017988565,0.042500309933582676,-0.01685926636323398,-0.08514906358404856,-0.22140301912897736,0.044539150525642175,0.0038167927907325054,-0.13985649992706845,-0.057773713969300734,0.03871081207880398,0.083349718974672,0.030792888533256613,-0.000856608312137041,-0.031110820051851742
TCN2,-0.08972901142828475,-0.028796489876853477,0.03715166953386585,0.05306506008977824,-0.009088502047795417,0.1269962797105365,-0.06176882773599626,-0.2379378842337175,-0.010734117442224465,0.006543070576179425,-0.09728226341744003,0.017037698594649497,0.043583263195735654,0.049417508090010207,0.09051144544827086,-0.012574929099035877,-0.03858307576211273
THPO,,-0.030152738287708092,,,0.0007343059292953822,,0.090757617553334,-0.046973873525866176,-0.05385216708382046,0.004246003273955738,-0.03680876917343436,-0.032132012926383784,,-0.026740387920944342,,0.10630838225754642,
CUBN,-0.091572544824074,0.02806112250696279,-0.021221064653301727,0.20494098431323965,-0.00971832414271851,-0.00167714774254087,-0.036535450340606054,-0.12915154827960135,-0.022161694142359564,-0.028304152518462383,-0.060912079341660014,0.029102119602730306,0.0019508279764597106,-0.03661673724534001,0.03387220824721662,0.05328784204192149,
TIMP3,-0.09104076108835148,0.07692183437230748,0.02546277191490106,-0.12273407241464965,0.0682256974385999,0.20719209936207664,-0.04971477456013015,-0.2844580453160705,-0.0073811005710323905,-0.020393002930367877,0.07115736850950728,0.07160773763532435,-0.006549720519686103,0.06923215060722264,0.01682771499088475,0.030718884421293675,0.021371636247359663
PIGF,0.044705551900995524,0.08309238337599524,-0.010142841537087123,0.10537824652079399,0.03320828067156681,-0.057126000216634706,-0.073760754362812,-0.3120784128061603,0.07552251534441684,0.02106298848252625,-0.002444341949876401,-0.06232734509923424,0.08147050748205699,-0.011524683823946167,0.12851779526646595,0.0470256182473036,-0.04282574689258278
CRH,,-0.006017525776278499,0.049723921492006266,,-0.007440977971544153,0.1928013619511468,0.02330935726028812,0.22393285042688366,0.08370956541060204,0.08004384073653566,0.09263853363625314,0.11712882264732427,0.1438524994717142,-0.027186377981684492,-0.07031583561357256,0.013697624597733883,0.17812008704233895
BDNF,0.18859931003578323,0.024867946760391953,-0.018615534327519605,0.12723465479781668,0.04668688894368555,0.026308267158278303,0.14927554134020768,0.5086598965359064,-0.06454480196086113,-0.014265058156066417,0.09645039745691834,0.02362289673160585,0.0395286861890445,-0.07811229668609429,-0.06503598616075984,-0.08212745695845224,0.27551794546299496
CCL5,-0.09001855107470498,0.03484564700348177,0.0702715202303969,,-0.04021487156179211,-0.0017217141963270272,-0.040881620213947,-0.13937632448404322,-0.0769780663202612,-0.09607795320075127,-0.10107493655316525,0.09587917563219146,0.04003459347069802,0.026494775384971758,0.05330223788034541,-0.07612485208345174,
GAD1,0.3276921839150053,0.16552513210598518,0.02713144189726897,0.06021687279695015,0.24951462684731515,0.4682202252389188,0.3317773356496582,0.511212344511293,0.31037280920497795,0.3018601368642507,0.452887103842967,0.4101928880912908,0.057452616316442176,0.07563637073423565,0.2002972161615681,0.4172190094028931,0.3164086683874079
COL14A1,-0.04768928463288616,-0.07968315559622333,0.022309906856160494,0.035784120343582415,0.032029715566349204,-0.09863517353941147,-0.03163089415760468,-0.09418496720533867,0.000980593601493997,-0.02325551443999356,-0.10935852719767294,-0.08107939743444544,0.046529734906701065,0.02466194320554698,,-0.12734798305340347,
HLA-A,-0.17132414210447267,-0.04863500312650711,-0.05893002326427576,-0.0215905809422874,-0.031514005706713345,-0.3419096687378881,-0.2559677013670442,-0.5051087839881832,-0.1996230756140129,-0.00509468869361219,-0.4259909278377147,-0.3042928353585407,-0.040572010155589894,0.04687044257556039,0.142848722202966,-0.039318321007098506,-0.07042414782727169
CD5L,,0.008625325217159875,0.06153495565159497,,,,,,,,0.007676998305393691,,,,,,
FGF18,,-0.021910337851238505,,-0.023563741664340866,-0.032439718551740895,0.0402857123469703,0.06867535847535676,,-0.047577738352960114,,,,0.010667939233574538,-0.0374288903917914,,0.11819777381775437,
ADM,-0.22412644473680443,0.01274777302082358,0.00643635122123192,-0.2021424603192562,-0.01965636899987706,-0.21634959281998004,-0.048407793428271916,-0.1256015967359979,-0.27684716560822586,-0.08015776834759895,-0.08443428573870242,-0.25499168850570253,-0.05376782757534989,-0.01396750459540138,0.001132281632054483,-0.2273064670213875,0.1624540343863419
CCL15,,-0.010159181676746802,,,,,,,,-0.01807865064145947,,,,,,,
GNAI2,-0.009409075726828163,-0.0652707343434154,-0.001264771297994885,-0.03021849293534212,-0.0020933346539962648,-0.10546869816162899,-0.25108607666527055,-0.4979695173559497,-0.12428307655109469,-0.04786743048603218,-0.32017905615747627,-0.1548069901082775,-0.04745534268461038,0.034569833367727204,0.12262690607165244,0.046215751802128495,-0.1381527966483068
HDC,,,,,,,,-0.2004349504885899,,-0.0038273617150840493,,,,,,-0.03308041081639404,
COL11A1,,-0.026928941461875282,0.04303739507103982,-0.06473936828885597,-0.024755997917660654,-0.1560197279560711,-0.30529727687425695,0.06680779486439392,0.005083187496173765,0.013376497556367321,0.13230268069638432,-0.04835875079677337,-0.01716697734926186,-0.01987025606097072,,0.015433858141591728,0.0660958574586126
