,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HSPA4,0.03190013921637248,0.003113174029001959,0.0046678284943518986,-0.016962437740082877,0.014616459935196552,0.01843759998070832,0.024157433405279972,0.04783128778511728,0.019598286066677684,0.11827553645268621,0.08003690905097627,-0.1332637822424454,0.0033303792423476225,0.016907191635550423,-0.0265454116954587,0.03855314995777328,0.024536824194737027,-0.020104305316648922
LMAN1,0.03638733470095549,-0.06842477631977618,-0.05077962793173666,-0.020886443585987076,0.04570504845783489,0.057462940441453135,0.12125677730920299,-0.049726619088844605,0.023930277305902085,-0.013913199517041178,0.011236124158309713,-0.035985438913219626,0.020337069565155488,0.023496969820048102,-0.052819634089461526,-0.08545211566198962,-0.025471956540458304,-0.059891328885089294
LYPD3,,,-0.023022353216683323,-0.023566729418738008,0.06540025090877906,-0.03180253525187678,0.06865567719318523,-0.010468426811083922,0.019723667462286973,-0.01626876014052385,,-0.032236211522867965,-0.03986926313907153,0.03621055964347196,0.03609424995368026,0.02709594950052173,-0.034359576512623495,-0.011883857974519295
APOE,-0.07251916425936664,0.17723168011620402,-0.022279461765141336,0.04137152660509165,-0.039485213451971854,-0.04131090172946631,0.1319047249107604,0.018864514067784995,0.003395039936572611,-0.010908915611364457,-0.056217442958209574,0.14818785251657415,-0.00711840190588113,0.03571141824394462,-0.0069783520999408015,0.06320986473174914,-0.023956658930277697,-0.023922587284635227
SOSTDC1,-0.02134891164804449,-0.027957780564381276,0.02644204855022962,,,-0.007318115138041259,0.030009511288877792,0.010651207557283196,-0.044527726056089005,,-0.043503231498062706,,,,0.00588214761484327,0.09984521352671936,0.12076165625101466,-0.01317349181843232
ANXA1,0.03862698578121898,-0.11281964764032877,-0.09037482841701602,0.039625344640608136,0.1211754219287621,0.03076103197572226,0.21119144984043323,0.00894265835474568,0.07307674935292777,-0.03695760103327415,0.05769572733563091,-0.019357113264298325,0.006848402219318366,0.07450785172527868,-0.060777186397586204,-0.05242009388294124,-0.04058861112960841,-0.02242986869326623
WNT2B,-0.026562487138300672,0.01315181495800123,0.018841249970422386,-0.013382746475590325,0.0007600963302086693,-0.03232616158671109,0.08771705533469738,0.03575250677335126,0.02430708402796141,0.03019451000263844,-0.007630365486547816,0.009191108228357604,-0.011697895645106498,0.07939578214828745,-0.05141251839355598,0.05082778712563308,-0.009969802885012561,0.024148194814748978
AMH,,0.028885133140635264,-0.028112638907138752,0.0005549053983245019,0.006837502663051167,0.009044559249779234,0.1073413105224854,-0.02169379426297929,0.006110459982551383,-0.03907991605027832,-0.01327713000451858,,0.0058499494452916205,0.05492519533534754,0.03383574342029115,0.08629646620738796,0.024337012295252695,0.07485709588149278
GDF10,,0.058586040908870186,-0.017466580246478566,0.03503580033478339,,0.05878710497827338,-0.0025846465310297943,0.034105285168254826,0.01911915601346763,,-0.042269043513009114,-0.022765984973648963,-0.04377649108111506,,0.05520789011039925,-0.007570132610713396,-0.016670711984596357,0.015437740063286997
EFNB3,-0.01939659820163449,0.025404890501109507,-0.019944988005223284,0.03613900767452549,0.029440867478274343,0.03601994056561141,-0.018378774847352005,0.046080284157599766,-0.03111354581669678,-0.0018994421234466976,-0.035752894498364746,-0.00793886916499518,0.05038894316715525,0.04943145315085639,0.08009679079723445,0.0001134149613883876,0.11279880832026952,0.07154293473576846
LTB,0.004517249967462667,0.06660693693339124,-0.029744814130890005,-0.03867935761093809,0.06634841732544534,-0.010727034455379703,0.0273405312637357,-0.030931378387458908,-0.03297590629575242,0.029356362080128245,0.02836036879756041,0.07607330479426953,0.033876875146473605,0.13367744068486148,0.07987899605311828,0.09485525511646205,0.009743999181408251,0.032535375499891155
ANGPT2,-0.01395173391360182,0.022764596805148543,0.019337687637340742,0.008245920420604357,-0.02000884497461554,-0.060505243625152,0.22084370032608092,-0.04508749364627601,0.0026369696892108536,-0.0018133823293997762,0.022220822414495574,-0.08478780868374484,-0.024326093296760012,-0.008014512718000511,0.04284270630709858,0.05504954966811164,-0.029642508850017218,-0.01357719696587032
NRTN,,,,,,,,,,,,,,-0.03166896880661663,,,,
ADAM17,0.023181367030029886,0.030535432174880608,0.055973918647148665,0.026582874393184852,0.06625616420231302,0.0010218236643925684,0.11532587281780245,-0.03327366183036078,0.08917482230286863,-0.010852591720164052,0.09106294912705838,-0.11128349172140983,-0.02252224187874647,-0.02495650374436089,-0.02518435746464371,-0.041583481484530525,0.006386748806086569,0.02957984900297038
LRPAP1,0.022410587427271426,0.03442482552645006,0.06697175591053071,-0.05487492990490334,-0.00603282729325178,-0.002061355067257732,0.10574638873398666,-0.022148203055357096,-0.002032733417755681,-2.772555470300854e-05,-0.05155115876576008,0.04067992688066206,-0.019680202051208427,0.03395758010728264,0.05922154218819568,0.06057455328396705,0.0704324783479449,-0.045453940816502905
NID1,-0.03347353436195292,0.1191983145243923,-0.008757295783698861,-0.0005123159430611127,-0.014216944617805104,0.025285416712818733,0.21866257683614507,-0.04971251444690736,-0.04101018258180003,0.0066504796575508635,0.003823819733719654,-0.02727412423696238,-0.026349401237679877,0.08332509641419139,-0.0008639057152090977,0.06359975413353823,-0.08074284918111047,0.038887226111909194
MST1,-0.03817374636631564,-0.03200151279830332,-0.010598998266561058,0.005342229354098512,0.06515171933494525,0.012659152120298948,0.18094768968567063,-0.015010562832656126,-0.024530615558846062,0.027385713117691564,0.11133791837409558,-0.04572820896485078,-0.09779645152144897,-0.007810671066820491,0.07779708644147537,0.059465766336175695,-0.0041341596008103824,0.0011526832750513574
CCL14,,,,,,,,,,-0.024553839356186685,,,,,,,,
IL13,,,,,,,0.061072087507015885,,,,-0.013582177223775872,0.05835270339131269,,,,,,
DCN,0.07758596551956634,0.020772860739189415,-0.026545741667354922,0.011435358776333988,-0.016294012125727043,-0.013659668428443784,0.16594230329660264,0.026720021286063583,0.018829667534117057,-0.05263260875138856,-0.00662968414462349,-0.0897855218549236,-0.049684929894918024,0.03783111154859316,0.04945318350952665,0.062087586543486534,-0.09479926253110406,0.053414769899469014
IGFL2,,,,,,,,0.01957570608752743,,,,,,,,-0.024976116348441525,0.011821782936719809,
COL7A1,-0.034465701945111046,0.006463734705918217,0.0036187355073610196,-0.054139504556441065,0.00034840821890550665,0.030215671868365143,0.1538473796541394,0.025008750226692803,-0.01319384605138944,-0.006193976714240529,-0.021762085804706007,0.003505154066506023,0.002821479058942396,0.012361380666981565,0.002521142058136509,0.03665541508583577,0.004504813720598084,0.03219346233275754
CALR,0.006149295779964308,0.02641326550280882,-0.05634263681125276,0.026518639867186743,0.05488876225543509,0.08301118202017899,0.15938870817261047,-0.060738454292485616,0.038098621258553254,0.03253409800683743,0.07500692990095419,0.01947054408568981,-0.006169091143510228,-0.013432458619787275,0.014238325564037525,-0.030436086596840446,-0.03260511631326448,0.0020713862001566635
PIGA,0.02256689565784029,-0.04267560529844371,-0.026334278827155777,0.0027313683886866593,0.047689273053463634,-0.00050633033589885,0.05574816916948688,0.05071917286459297,-0.06595602612699766,-0.04462094368229065,0.02215648298929407,-0.11800590884886264,0.037771481908920934,0.06060954208584339,-0.016125476036801,-0.024437750147847444,0.017667986949347514,0.010166674975557115
CD200,0.01911152371388554,0.055075776479748845,0.05070510942129711,0.01882887618550914,-0.02495469985636718,-0.05090356292083535,-0.13293544004032082,0.0461469231097117,-0.055168237622457136,-0.027411904842021433,-0.030807490603954775,0.08523626363046251,0.07392673967196962,-0.001997489680198844,0.03420041844811167,0.09110978929124586,-0.044124862817335186,0.019971600720423418
GRP,,,0.03668704225760339,0.00555408060419211,,,,0.030736660500714892,-0.006858344919838185,,-0.028904696188621008,,,,,0.045487576530671654,-0.008608181772110196,-0.02957895458173623
CDH1,0.0022877913404563024,,-0.01551707252092095,-0.002022927975896191,0.0038427044329355483,,0.15701481323807875,-0.02513864012439251,,,-0.009269635934740263,0.0871379650822377,0.04027311848938507,0.024212134629431746,0.07673914566938225,0.007751109457877255,0.04916629452830941,-0.007716075367374258
LPL,0.057786379016250694,-0.08444514272481335,-0.0020222036020724047,-0.011160175642757798,0.038208667196073534,-0.05838341330375603,0.21445657910373794,-0.0177234045496747,-0.014706354752990486,0.021351833902007393,0.09403852376385255,0.031222123176292055,0.007228261121208975,0.06674153856701345,0.14497713205852467,0.14397924146677302,0.07556865756739575,0.07651742956655481
SEMA5A,0.01660702459370052,0.019510143895807658,0.03891276663454046,0.02065409799677093,0.01616156090209471,-0.009697122019671845,0.14572822087687803,-0.048911451793018555,-0.00334675281530981,0.05088269165067772,0.04617661363399866,0.07533103320652985,-0.04320649518122291,0.013251774821600977,0.07911160295189883,0.05482283559798165,0.08639738172126225,0.02366254958657803
SEMA7A,-0.08218823674961294,0.013575448424578224,0.03961652920901565,0.005787367079913112,-0.007387286505383211,0.04951272567764049,0.02236682757506165,0.03595267323200267,0.047900016407037206,-0.020649350452080814,0.02445517461550308,-0.02589574843975978,-0.020039706032468636,0.03172654051063667,0.0020599353641458087,0.01766340415268833,-0.0016687074948483016,-0.008328260943602362
SEMA4G,-0.02426291296684514,0.1275065928816315,-0.014692683200325234,0.0270086795811892,-0.0006756668154863092,0.0031700812276781575,0.10654731440488262,-0.01561076963549255,-0.002849186497859481,0.08957575305121886,-0.03406205135830416,0.022168135847464788,-0.032818309363537225,-0.03838251840073144,0.04526780986982523,0.04911301633724353,0.005781967390661009,0.07154849111337747
SEMA3B,0.011784479239029848,-0.009427511206728188,0.07400148854702661,0.04935665742907216,0.003204303439835176,-0.03498367859801038,0.009862042958892061,0.020449417740059907,0.022625051391575453,-0.05923466961304908,0.02512743816137263,0.032889254619209295,0.013890249962218241,0.016434219797655313,0.0027032089902625815,0.04390735825018277,-0.021604302687522618,-0.03493115373004189
RPH3A,-0.018666492170365263,0.07127399907823485,0.0873180386161938,-0.05854248641225799,0.017659577766733044,-0.028554854223087314,-0.07885026746378501,0.051538822455511196,0.010558922572354409,,-0.03543755509349161,0.11390981609471944,,0.01385577949277199,0.023541784506236382,0.08526034072969882,0.06733866138370276,0.02634374847662883
JAG2,0.09839164837895278,0.0571872372165905,-0.030355734687615436,-0.03452754984500047,0.016485246671482014,0.019424289828987883,0.0006883240255222569,-0.007030577978918543,0.013919085777320709,0.006984299434124747,-0.024181812483053757,-0.07987030042958855,-0.05517275808071229,0.062204483081823934,0.030646475324818515,0.02294292502259623,-0.01926577664806556,-0.03476363792385733
CGN,-0.039231639443386625,0.008927281776787544,0.005327828895857752,0.013013499512948857,0.01596310782020535,0.002336637680591055,0.11339977892392253,-0.017317376480899045,0.001237407199956048,,0.044614749291107376,0.061693930394931595,-0.006582642161783263,-0.018481066567749404,0.09172828776115075,0.060265181245492266,0.036797156493786946,0.024626761000937004
GDF15,-0.006941046888806724,-0.019193058251389308,-0.024921347639918705,-0.035226194301901895,0.04445487720830833,0.0012020617238385459,0.15495414669021543,-0.013388059371648976,,-0.025788831609796996,0.017770468368574318,-0.02388240389236356,0.04698220436346071,0.011049622090585492,0.01827758682577065,-0.0135606051396364,0.0035129702360377777,0.0070430230260305786
SEMA4F,-0.024834229688017153,-0.03024414768899679,0.06061856627663086,0.07743947708341038,0.04613662817055796,-0.04793728514028013,-0.08692652079960698,9.533672669278915e-05,-0.038167078683445814,0.04474926935480815,0.03504384769319886,-0.056370890106867806,0.04443618393146281,0.04184978242321642,0.04127070869087325,0.012032436460291613,0.07074258842137379,-0.050903714865768925
NXPH1,0.011331889733199025,0.19058468797343703,0.0497023906656291,0.004482281160020383,0.029510242612397597,-0.02687024420889758,0.07269105709453916,0.029939342623754486,-0.05084135742605359,,0.06764323617831573,0.012961115827624834,-0.1295918394544527,0.04610863527938618,0.04899772533253662,0.10429455247771584,0.09833185894900667,0.06626276827036735
ARF1,-0.06125825912808351,0.02227826473931905,-0.03775360207377596,-0.011526164962395958,0.002482183283142224,0.027881477985545515,-0.10008499889374985,-0.048914995013936334,-0.022785199255413058,0.0027321191973891964,-0.008215629695951458,-0.03949746399878084,-0.01971138055063862,0.015071579497308618,0.02137936938537271,-0.006206340994256061,-0.0264415964484842,-0.0007937659070038606
DSC3,,,-0.012729050953142156,,,,,,,-0.01605021983821498,,,,,,,-0.021316287673687487,
EBI3,-0.018303900387166054,0.13383788757018153,0.043909205071138796,0.03310158939107882,-0.02259587489578719,-0.037238489253138135,0.09075214015799563,0.019467265018846897,-0.005991722191956574,0.03976759699632668,-0.0028023662266670924,-0.13063404772176104,0.06628781466036031,0.04584562441830464,0.0390196016602969,0.009628940645645397,-0.011250157215254193,0.11810392123033094
TIMP1,0.04017720162408009,-0.003905770743354669,-0.04716212322278657,0.057587401024040454,0.05555766600025166,0.03135000357286205,0.23189428250626695,-0.005943557616651041,-0.017022523953874814,-0.07372869661473964,0.02290545587578018,0.016725089702875656,0.08168512551235467,0.10275586041004113,-0.08201466288208122,-0.09364398687103144,-0.10176990321674823,-0.033329957279722336
SEMA3C,0.04764036668618574,0.06369183389178179,0.0011747871183394167,-0.02973292031805366,-0.027966963875362863,-0.014684114971468817,-0.003597341967647715,0.014796778389601209,0.055414890688745146,0.0232911349793791,0.018648973335350268,-0.037585809198638666,0.06443672370884425,-0.036779238060825156,0.03176259174608455,-0.06420713267748313,-0.01767184037451704,0.04886648124483733
GNRH2,,,,,,,,,,,,,,,,,-0.02309910285426345,
GAS6,0.003426086554194178,-0.07617786769834493,-0.024959572116142248,0.05979656236151054,-0.030385148845891385,0.025644673362135804,0.09049735110543648,-0.02957766054430194,0.010803969130011354,-0.0014277524129801366,0.04203377672005605,0.05823783234908745,-0.01088001761397781,-0.0250031018927103,0.04385968587587836,-0.005578694537844953,-0.008862449069787113,-0.08918209740808739
MEPE,,0.15777888893182823,0.020080548537103775,,0.02125330498653639,-0.052926149137171585,-0.05077758164955775,-0.01874457283968195,-0.001408088389282164,,-0.05300282211637058,,,,0.05936400147509587,0.008901657921651623,0.02843235032170406,0.016417029541490054
SERPINE1,0.10206367585981987,-0.07896184730317962,-0.07964258521641139,0.0493187604963695,0.08796064070325431,0.055505469496608124,-0.09624351641819925,-0.037143734515688996,0.0324885817397695,-0.07286286974078521,0.036818483171022785,0.04818703766376276,-0.05960896868596372,0.025814445141361914,-0.09416495669934156,-0.11642769537245475,-0.0861770019856407,0.029341683920495333
RSPO2,-0.022556349410814427,0.051679994581503366,-0.0031071704819593884,0.010530074968584451,0.05661289984953189,-0.04461105754862391,-0.060748558233364905,-0.050667614346539616,-0.05484273919870891,,-0.06267218849220137,,,,0.103686998057254,0.07813367831178483,0.0469681967710466,0.0033783108223434267
