,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
VEGFB,-5.234844027377942e-05,-0.2190260518025162,-0.11310483722988125,0.008366646912268893,-0.035824539602095314,-0.04878744789691535,-0.11158859519068597,-0.10887077740530868,-0.2653185441686316,-0.0409189471745337,-0.017101560693543627,-0.044567303757288394,-0.1749785758146162,0.030953235021551947,-0.162535336712945,-0.05964996410695158,-0.005844232964515864,0.008819986990813631,-0.04910938218386088,0.014038343663880758,0.04034338722134076,-0.07207655622916492
FARP2,0.09911437008469394,0.02756931256945879,0.1409897831087856,-0.008670127821113722,0.021165642533661617,0.012139382008370935,-0.04077375387644034,-0.1649177663227591,-0.18008255686548427,-0.0036219540684294554,0.014672068588365825,0.0515710520679328,-0.03853238270636718,-0.0058803276546101815,0.022187630996488194,-0.12143972229805126,0.043837260511374425,0.048845950506672356,0.030664395032100878,0.06317030433403745,-0.050450105969984456,0.13109333522532654
BMP3,,,,,,,,-0.01317968342503119,,,-0.01681459013095602,-0.05231432371925788,,,,,,,,,,
IHH,,,,,,,,,,,-0.028065421488782438,,,,,,,,,,,
LAMA2,0.05363532005807286,-0.024996840840895436,0.058881260590527756,-0.0424213539666857,0.03064363946427531,0.026749979099205422,0.058427606307384895,-0.11256143703990036,-0.2545883064444227,-0.042145476459774685,-0.015452718965883508,0.05184285065141601,-0.10199763754248063,-0.01566252566304399,-0.07980439790528729,-0.10048914292735286,0.10254025570428735,0.008949396210754572,0.10401048289394499,-0.005231362662265844,-0.09204360033189979,0.03053355576844246
SERPINC1,,,,,,,,,,0.01841129132344271,,,,,,,,,,,,
NRG1,,0.042012421511945945,0.05293447620413685,0.013164754103844222,-0.018539318917320406,-0.000564190872168074,0.01522404275019559,0.0528227866413874,0.05069587327866347,0.021266858059738426,-0.03259776513301495,0.051124142669117995,0.12865819776000254,-0.04029210540151972,-0.0932824545336407,0.017340329357568122,0.0921683499425306,,,0.12121035639205098,-0.012205919007076684,
SPINK1,,-0.08914988030766144,-0.09661578225146604,,0.017729251632916075,-0.048004169062807245,-0.05180252920072616,,,,,,-0.03581011897576059,,,,-0.06870880724753653,,,-0.012410694267936418,-0.12564801308046342,
EFEMP2,-0.002880638448033886,-0.15765339962716757,-0.0429725145547805,0.012709493434400818,-0.034972649318868156,0.009893470364411483,-0.07781672285019468,-0.12160084160942546,-0.31970970849739017,-0.030778416275809805,-0.03616830304304147,-0.02322319832524463,-0.1998048949657462,0.04479232747117015,-0.18183315722445204,-0.029762752490039675,0.052776471173635806,0.012376118120085617,-0.048839261848751744,0.05020383540908376,-0.05272572612363337,0.1563652156766127
SELPLG,-0.031378041103205224,-0.006999701021682931,0.03405769864325685,0.04041017018453061,-0.006785174771333785,0.04667968198444784,0.11788517842519237,0.05593420497300475,-0.14420644684362163,0.05238017736420348,-0.007414460604565915,-0.07346740362551643,0.015951220232244386,-0.008092159672320973,0.05862081462470123,0.014923151243095388,0.1485814056954774,-0.03275334134940128,0.023608353539234277,-0.0354906704355314,-0.017050809752505502,-0.06427340305241531
GDF6,,-0.050912545907845205,0.02318519150460602,,0.06273519418711478,0.10585881170056809,,-0.03185182182872455,-0.03504941133097207,,,,,,,,,,,,,
HLA-E,-0.08792649284346207,0.10693976590359548,-0.10601959014517782,0.05231710232180506,0.04273808777088221,-0.03891387005502952,0.040128983418260614,-0.12395923652961507,-0.3844185074948548,-0.03819775157845537,-0.10918584346564145,-0.15375598167275864,-0.197186803688164,-0.040114996317819174,-0.12602704367064704,0.03531141132794902,0.09823729919793785,-0.07266156585272365,-0.05817194065110552,-0.06737940134322214,0.06951776842852835,-0.14552476910023476
PTN,0.2636261217130554,-0.11003568597330436,0.2719885713782277,-0.044364801638625426,0.09694677975745622,-0.046802580916100296,-0.07031748992469233,-0.3112893373741043,-0.45524160389783974,-0.11357737990795684,0.0037602916544065964,-0.016361762547443374,-0.3469896134068367,0.19779254156839562,0.1342432080098288,0.023666154381535433,0.17264847708681785,-0.06215313326029051,-0.0577337846859176,0.06629978714853124,0.04432972439296806,0.003335741357011737
CD274,-0.016589540846540782,-0.12704824011520643,0.006200179482779054,0.027540246544661015,-0.035660110792871236,-0.03801628893713362,0.07989303211647182,0.005978865775910431,-0.10471676052649928,-0.05516696277058038,-0.023113120717091363,-0.0016550683642711566,0.012408397826182528,0.005077039080316404,-0.008020301033004693,0.028098487344313215,0.000380898406384498,0.0025096585753806907,-0.033877141978513166,0.13210240125797607,-0.060519597575729674,
FGF10,,,,,,,,,,,-0.01855991006995936,,,,-0.08908752710497961,,,,,,,
CD14,-0.15610894338793432,0.00010347787566612217,-0.08801573106107789,0.036106803595243285,0.1493725989478128,-0.08973629042847377,-0.2556600328977308,-0.06940185834001307,-0.29032936085315825,-0.09196675135039545,0.029655776455515117,-0.1006907287422238,-0.20650116708485294,0.013395215154471118,0.021176824805000768,-0.0075530413766668756,0.06684472158508734,0.008876493818195089,-0.10316124632887996,-0.05776491494578405,-0.0039363082217374985,-0.1288228273139213
SFTPD,,-0.022072067950313787,-0.014710816731012226,0.05083588415071806,,,0.014215145719760312,0.023602394389374202,,-0.005214668636924306,0.011209224343357837,,0.04047409483637518,0.036411178928627025,0.011963637764416836,0.016194653771660034,-0.03878934979031436,-0.012231817181029668,0.02535569501018416,-0.029638019822748295,0.047201764883971035,0.11932558273808021
SLIT1,0.030572471104917644,0.2240786390607472,0.1706266483058325,-0.036619535030917465,0.037014347659713724,0.006822674623061811,0.013595429069791318,-0.036438108676651704,-0.25020077681535946,0.01074386057503295,0.03296533262853278,0.13930045575329644,0.005449213310023347,0.03569265741969722,-0.005453398805090233,0.007403869240100563,0.15854855169649468,0.09471866195471282,0.060618772452781855,0.0018795999731230815,0.13003833347796123,0.08554092388333985
LPA,,,,,,,,-0.01686977110496802,,,,,,,,,,,,,,
CNTF,-0.025123359749695144,,,,,-0.003507738514698735,0.0012620851441291607,,-0.04845339750000737,-0.025651881886102314,-0.017377978010028404,-0.0039163845474575335,-0.03350185371216217,,,,,-0.025150953018127017,,,,-0.011650384100486024
BST1,0.03745879734370544,0.032578857537711926,0.018434793173879138,0.04820012722902797,0.0510751409706267,-0.01922153457750692,-0.011406566289509508,-0.019529532179392902,-0.2997554758615731,-0.008745734937256517,0.01217993853484997,-0.03528130749393077,-0.011808309867160194,0.10649791406014339,0.03206407437862559,-0.03363283842419332,0.09895627846493475,0.06285667419630106,-0.013128436129168676,0.047936295893221535,0.009490257789254313,0.006784300920233889
AGTRAP,-0.00641178920579088,-0.017385412157068937,0.0068055400339287935,0.02636336973523031,-0.003941403008122122,-0.043478172037671264,-0.026108179168262916,-0.1380147002073167,-0.2976043091523401,-0.012255543624921574,-0.0957454057957904,-0.07910004427942972,-0.08316543386104051,0.07126133330208334,-0.059388393964966056,-0.0013974722797841844,0.12612802735201362,0.03550781505799782,-0.045796473962340156,0.051989672072517756,-0.06684984559062346,-0.041689113007873875
LAMC1,0.08973722955104536,-0.036193889796170275,0.01873855827727258,0.022975505093957203,-0.10015618565960797,-0.022689580830268095,-0.07967591749875778,-0.15309387057626425,-0.35351404324854446,-0.10977901066480177,-0.0025707234374450433,-0.0016542508356160483,-0.17258024357499277,-0.01172226271809957,0.08012296983032514,0.039937090863073406,0.15085245128982974,-0.012252517543946458,-0.06536031034476786,0.06215984745801078,0.037016539191350076,0.07000273309121696
COL6A3,0.04466501113577124,0.07730423522824932,-0.03382583791022274,-0.010910814908279564,-0.01681899845524611,0.02329006546158678,0.03400355859856251,-0.04466641964274277,0.0928616566677636,-0.053184452194504725,0.016497471126511475,-0.015354281558540874,0.00168136541321286,0.041905633039281076,-0.029936465640125094,-0.0777680799740125,0.10386708799599619,-0.010296194311633922,-0.06369210027821726,0.012350443110774193,-0.0056717221932819275,-0.03045350103048342
FN1,0.16090768499933233,-0.2868894317366151,-0.06681936065042937,-0.012688911069615361,-0.09973749609995007,-0.06376988498591034,-0.185726911452277,-0.18843805851115564,-0.3085438314440733,-0.07454223639354787,-0.05028748060508138,-0.06187429308486457,-0.27174942600550117,0.018055721703511735,0.17923423189225815,0.06255396578331929,0.2453902586226946,-0.06482598260102293,0.029334320762175285,0.03741427800785744,0.030262231819936748,0.02652130152112566
MIF,0.032109197422193834,-0.2609269775193213,-0.09836251999134786,0.0004646288563063963,-0.002741979501638485,-0.013028531888759687,0.04319963779710063,-0.09145846398702943,0.17495272313725563,-0.03227343559552958,0.09001991187937314,0.027213847809776186,0.15532466719108512,0.05001089954445475,-0.20203634984789776,-0.09088211056915052,0.14782553331389925,-0.015491336267147854,-0.01182979508548546,0.09828251986346788,-0.1855480552101674,0.06169882433987121
JAG1,0.1220585177192044,-0.18234471102868444,0.07340888372767813,-0.004296139675692166,-0.09013946311575341,-0.022588608547320366,-0.09798721106350675,-0.10455201859928988,-0.3911976012064139,-0.06151535121324916,-0.007565600180675139,0.03561041120059432,-0.31742871007017864,0.08858130880720043,0.03210772294324217,0.11179512103485525,0.0703753577491952,-0.0119225765580361,-0.20888411465079604,0.06580183722476056,0.0106833784298665,-0.11501245336009686
NID2,0.02877315313436921,0.09695191053388649,0.08762412134012773,-0.033986104190391705,0.088128733493835,-0.027350765004308997,-0.03404475115725314,-0.23584926049303725,-0.25068279140702154,-0.00760708251068623,0.013813542265712379,0.06643402438375183,-0.08863522665956665,0.06924812967769625,0.19770156878001696,0.022858857232568832,0.15766514551942265,-0.035096060465017856,0.11198692199157813,0.02823462429313264,0.006585448288036048,-0.058893332053108635
EFNB1,-0.05918027837620145,-0.021017501153830283,0.0793401412695044,-0.017868967619949213,0.015570997173542057,0.020040048048554,0.01701428343253298,-0.1304315477488276,-0.12106902167134946,-0.023351985412850863,-0.05763458687257114,-0.02018530296220504,-0.10045454667303313,0.008481583366908853,-0.03980133563775782,0.0800680248157298,0.12890157542214353,0.09347846521883324,0.10231550442939405,0.05310616953178794,-0.11550249036747906,0.02418990176743362
COL4A2,0.0808106834706677,0.06970098048468724,0.02899531844073216,-0.028429465945603694,-0.015818885073457342,-0.04774492480328871,-0.10421327920976271,-0.1852426590966178,-0.373007797437423,-0.14232334372396044,-0.062473034711787466,-0.04631610940334348,-0.20732904555352932,-0.017598474928615843,0.12580582279965066,-0.0013220913068542968,0.1861514542893237,-0.04285430636591112,-0.03405551070318441,-0.002937225713665756,0.1114200573335722,0.17308236482344003
SPP1,-0.23614746409123252,-0.14178973475695833,-0.26517891631824553,0.054255454123874024,0.16448883448977358,-0.04557528184128024,-0.2198541785376507,-0.4076776415728004,-0.49778463573852916,-0.11338382739005312,-0.14307608825058143,-0.17295319299596926,-0.3492826361925612,0.06822412374189356,-0.2558109405760235,-0.08294126016818759,-0.1385068851537077,-0.062020787932227525,-0.24914326651730886,0.1302786517736218,-0.09182910126829788,-0.20446813118303905
PODXL2,0.0539734054893197,0.13061921499447418,0.0404630205966905,0.002478239218031843,0.004730859291231546,0.06380685940278596,0.1238480238783384,-0.15455113197673867,-0.024761860520987364,-0.026444850647557652,0.03770596598963301,0.09478883251094809,0.0824143358335852,-0.026677860090134314,0.005396863735250217,-0.01653356969400796,0.03864567529812531,-0.09090366552668444,0.06442617263888789,-0.03135284803762961,0.1476231094060025,0.08714104062613968
IFNE,,,,,,,,,,,0.008696097390954172,,,,,,,,,,,
FGF9,-0.04192265050708254,0.3848491034162182,0.03184160956604248,-0.015804025268041175,0.06428218194350367,0.0014193384966147984,0.284578085724478,0.10545583219115867,0.23402471363236266,0.10505176696893712,0.04437384344522878,0.09173519632243037,0.2242572053683819,,,,,,,0.08635754848179493,0.07052413858952968,0.3140220043911098
ITIH2,0.07485005729711125,-0.040373334719795845,0.021015707590703432,,,-0.025539201187322346,0.060661618739423225,-0.019093165891936225,-0.0623282394604728,,-0.05158352355263386,0.09839855180586271,-0.05827775188206068,,,-0.015470494723204792,-0.07827058733990633,-0.04242472130080081,0.06138899242938068,0.005526777534012519,-0.045672157611613376,
ADAM10,-0.005642785589554637,-0.04513415404631122,0.017649999369955677,-0.0516510003924751,-0.009917153850187549,0.010173153694412929,-0.010736880001999788,0.028249203735319205,-0.24723062282299219,-0.010855583629182439,-0.009595146606337228,-0.019600280629929478,-0.17209917486982912,-0.03495621411302057,-0.03238342600049737,0.054865245362506615,0.09740383492337674,-0.07045691738491647,0.11868772044915797,0.053473359130806766,0.059150054211672055,-0.1647497346579289
CFH,-0.004683119340409697,0.072865029650851,0.016009802658379164,-0.0009685405894700581,0.01656620510318563,0.028358157570725507,0.09912100089447572,-0.015711532396865874,-0.19612558253077947,-0.08076349454863564,0.025304452236726286,0.011156819681478402,-0.0680424605236331,0.0369872136220521,0.11000038577164903,-0.02339039976589768,0.2010446683946156,0.003175545052110723,-0.06830881296293609,0.0054953942024289805,-0.02075771750738336,-0.016633124126091844
COL4A5,-0.038418730052751766,-0.1257512383519964,0.08061762317102467,-0.014524081312880877,0.03611840888314318,0.005038515236042446,-0.08573286841392598,-0.22396328084050093,-0.2836295065483262,-0.06133716392367466,-0.06833564993427677,-0.04089627614780343,-0.10412564276013418,0.05448460498770459,0.0951365572493935,0.010011703329959208,0.0832996948047788,0.0607517642414629,0.031693961001388764,0.1101844798707695,-0.07071207157065737,-0.01058096682925172
LTBP3,0.0626209610976399,-0.1548492825016149,-0.026926823372863406,0.014134011052283998,-0.033678788876593944,-0.034262476255119655,-0.03731002899236102,-0.1261675877804686,-0.14486600733732932,-0.003618476969961588,-0.010953138605266899,0.0860244080673596,-0.07434613516303742,0.006374931228526896,-0.02058329091968775,-0.01210870502300189,-0.035033634626251475,-0.046068967606378276,-0.09574156851708773,0.07762241837428971,-0.09924289275279155,0.0424011560235098
GNB3,0.0008463085193915457,-0.04765145266100042,-0.021902138052629447,0.04890903600342405,-0.04198494224413097,0.02916530169868624,0.09231702325679113,-0.1325369826776262,-0.14503592299069565,-0.005790373656782208,0.036247294242113384,0.06182079365980745,-0.010037625371232133,0.06317933239886557,-0.03991994401442766,0.010994387012578906,0.13727370708540387,-0.04297286145178045,,0.07951621893871738,-0.051448502206349445,
COL6A2,0.04545556051988527,-0.1399068448968534,-0.12809301576674062,0.0025408601200068285,-0.07012011815598625,-0.07280274970454424,0.10181416216890178,-0.14493948617016902,-0.245249041461586,-0.02889461122752396,-0.10572801054982932,-0.023077948387660734,-0.028117608228973374,0.09658714313431156,-0.07492401482261565,-0.07790455024466399,0.1945305210461799,-0.0188368517951155,-0.03456591683451103,0.011485970345098706,0.12632329930976002,-0.05458202218270895
PLG,,,,,,,,,,,,,-0.17440039950956346,,,,,,,,,
GDF9,0.04370421008538194,-0.028122651887523522,0.004640476751798149,-0.021311795641578347,-0.029588696576262112,0.0008301666469242349,-0.03579655240826678,-0.08217767407626529,-0.16646547791615368,-0.0341282998235174,0.0406776832107952,,-0.10276694806564224,0.11791563360774653,0.05648142787561784,-0.012043093500248087,0.018467626486668852,-0.03692374170325624,,0.036284190575358005,-0.016572795177155868,-0.018224338349798103
NCAM1,0.043811118583852025,-0.005343163020635606,0.20525004534748906,0.02932176149659119,0.0962029404060385,0.04999616519469953,0.012724752762569534,-0.10234748498349121,-0.06735521239380132,0.07207035145600825,0.015295068934479761,-0.02842277442877736,-0.05837347334303172,-0.046849096005437324,-0.020204950230878087,-0.19054520427166882,-0.1776284391138481,0.034296255817332276,0.017833908324702972,0.00780966549844064,0.15640543201329396,-0.05038984700451069
