,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CXCL3,-0.011016639764653639,0.08984159495666656,-0.01711801068274771,-0.051661183141019695,0.029398367389741102,-0.03618496317943185,,-0.03382716527373648,0.0415601972012845,0.002554017255749232,0.07156011192221631,0.14541089794974624,-0.021046245969760007,0.0005088778191476693,0.03927535257124558,,-0.04205360343692987,-0.06730044793872587,0.027129737726183056,0.013854003426908559,-0.027269940834800336
CXCL10,0.03502651552868243,0.0005565091679021874,0.02648644818648489,,0.04652606432015062,-0.0552578574227625,-0.023409546392790838,0.17428840692108735,-0.0037613574670444217,0.06089988069098499,0.017301340831464486,0.043784467613970195,-0.023472120843323133,-0.002146969395944098,0.009347727102557997,-0.03687909582071196,-0.01704153851995529,-0.02505495746824017,0.002915839498451543,0.005222077900632474,-0.060659898525830376
RSPO3,,-0.027259931720822108,,-0.027437579510225917,0.05535104232439212,-0.042190803073358735,-0.0013774924194897022,-0.0423061853684085,0.02777136770941611,-0.03871295673841619,-0.04824952269115813,,-0.02199292141174201,,,,-0.013891966753381016,0.10427173187870545,,-0.03587017140619447,-0.013400100650532253
CORT,-0.03675894144165661,-0.025455076450920773,-0.024629332843757522,-0.03641340615443615,-0.006627153321667778,-0.03388280449074523,0.007549670478931366,-0.040717143087718614,0.0016008506155814563,-0.00048768912799138634,0.012359552937110023,,-0.058346537536452865,,,,0.015575535266913715,-0.019547407024596796,,-0.03143613161285526,
NCAN,0.06700088021622427,0.0407851188083111,0.02117113671907176,0.004309482182221418,-0.04317218769497448,-0.00858958613510908,0.07981829892104532,0.0533967935463367,0.021165147176508997,-0.012500064682203698,-0.05374944295351329,,0.023804642373193678,0.003982538002622796,-0.0378189361998713,0.005477236512896946,0.044764013691485895,0.12658381887662148,0.06584838109612282,0.13999829053116633,-0.015660247875804507
PRG4,-0.02504397041659477,0.038143753532902405,,0.15663512705699548,-0.012661051929749152,-0.015026197632427423,,0.048573075600431385,-0.0036168726500523545,,,,0.02862923026549506,,,,-0.020351293387610214,0.056814132023079555,,0.008189694330648352,-0.03035483934813722
ZG16B,,0.0084192688413923,-0.016594876802667354,,-0.028739734966302822,,,-0.010786442701727813,-0.010400531509797098,,,0.06172668865532055,,,,-0.025383018365888983,,,,,-0.016708483393973753
TGM2,-0.0037119573124049145,-0.01412556761246477,0.02002060111780536,-0.04735696788458049,0.024931194606378257,-0.020552476478023263,0.06991944688530298,0.1561077625343528,0.019166650547964906,0.024237191086833903,0.09586544876597135,0.01795975603821736,-0.02462123201524555,-0.0574841993333476,0.06334013321103671,0.03831477040596754,0.005785332234662182,-0.06079359527389689,0.051524462709703935,-0.07797595437114575,-0.05063577376504914
VEGFC,0.06473806226905,-0.038319505248148436,-0.021308460875442466,-0.0009435835274627213,0.009654964317921835,0.028889094090164668,-0.0022843201379628285,-0.0236737790750534,-0.05700463746557486,-0.04194815342593345,0.05648728514116222,0.08579287213838525,-0.026241509519625502,-0.04425954092224356,0.035094921264787755,-0.03290143294688667,-0.026909700150729972,-0.03916587946241396,-0.030247756398315853,0.025748338066572243,-0.0444698576292109
WNT6,0.044512928376857594,-0.032379400605813305,-0.015346887648150084,0.0004371030618237506,0.06290904613194999,-0.03427835088728068,0.0037257131368800458,-0.013702705358873498,-0.02413054583882054,,,0.03558163027096845,-0.022902264393154362,,-0.013205528863334893,-0.0241392534460205,-0.045165447616726154,0.08133518630370089,,-0.025085696081526443,-0.02017892768047689
NRG4,-0.03402192938865704,-0.00023869297338623827,,0.03102367052289809,0.007984093775961341,0.04968652827573428,0.08173479806596816,-0.01922128146884022,0.00209083386748481,-0.02038124623529925,-0.02828161178861554,,-0.03061378164345597,,,,,,0.022201401745093635,-0.02496024043309263,0.10985336053226749
PMCH,,-0.005169575996580993,,,-0.041757627698647236,,,,-0.024754812914003846,,,,,,,,0.027841580940219497,0.04851705398268661,,-0.014371075892004984,-0.028895710807440255
COL9A1,-0.005067430699105678,0.0321485538707998,0.013826472592499271,0.011116812530453359,-0.03147580507872672,0.05089393649492306,0.10103646303168384,0.058754382461285184,0.0051754355814615785,-0.03156789407448561,-0.02215422091707801,,0.01638183824738624,0.027451198044826364,-0.021769338490203904,0.0464176371877907,0.02949322237274972,0.103830722835254,0.040883482107847605,-0.02460707034393204,0.009176806176934497
GDF11,-0.009272249727475593,-0.006574184470309529,-0.023441726245336587,0.07858388006448501,0.03061934643515494,0.0066315979504821205,0.09055733416553072,0.12025521295430727,0.006324446407766502,-0.033737243094936226,0.043169416479278216,0.029126245620803567,0.05233949195847088,-0.043025362274591236,0.0034650788855185854,-0.017896379910393598,0.003218193236851822,-0.01929950330379915,0.023163312358832986,-0.016536761895505823,-0.030641545388790818
RAET1E,,,,,,,,,,,,,,,,,,,,,-0.014699816850849078
IL24,,,,,,,,,,,,-0.018802093060514127,,,,,-0.02292813593479421,-0.018381909067059478,,,
SORBS1,0.021304526094822973,-0.027433752662478265,-0.003500803821271288,0.08580296952999111,-0.015025898645576899,0.062234663933390034,0.0003340827656926133,-0.03471210849814932,0.00879177240661189,0.019511975902480567,0.05249623163521392,-0.009512388349656986,-0.008852658286088225,0.0733666826583052,0.0015842668500892004,0.04828703582997468,0.03606215467249193,-0.007216940165159797,0.06482325557772753,-0.034596398985272066,0.0188910193792821
DLL1,-0.02487001136813151,-0.0013857269757838878,0.0037772695687658606,0.09778688020080721,0.009899836865463831,0.027619860819680684,0.0710896942574346,0.059078515197742425,0.026730765819524098,-0.006919798302480069,-0.03123557048011372,0.037129528461121074,0.034465317150904444,0.009715168936974073,0.003822980039927108,0.023842231488224938,0.06882066545105815,0.0771933674012491,0.03262581190441899,0.023664162836365705,-0.0026748462087628974
TLN1,-0.015318276600666696,-0.006855227666381175,0.0053250432756,-0.042322292430760626,-0.03531141956424852,0.11929618180992864,0.08236034855305366,0.13354319588775893,0.0083686926141827,0.015077900988109903,0.10947051020370684,0.03789476337100147,0.018670322200607447,-0.005790804839062767,-0.03150862364238396,0.043932086738139524,-0.026569922344027417,-0.04968884385535959,0.10497453301754253,0.0025086359734969033,0.00291614179034711
COL2A1,-0.03482368513609472,0.03329326557847145,,,,-0.03224620938679907,-3.690933751175365e-05,0.0012394413744495484,,,,,-0.021366260517086958,,,,-0.004770896570842267,-0.04790887819243956,,-0.01748900732044516,-0.01950167555548634
SHH,,,,,0.10722930450809241,0.023455009117329152,0.014042512015165206,-0.02659227117032313,0.025144958139610915,-0.017110582693140683,,,-0.02039180298768459,-0.034065324283699766,0.008433608657228038,,-0.007917011675475209,0.011727295245469527,0.029028844421460368,-0.011040219561035498,-0.014934893174565155
PON2,0.1440237480281311,0.020003325763885235,-0.01853166675118025,0.07806311606631557,-0.11913431438013511,-0.02305257521164969,0.03435467591334752,0.06411583814432079,0.003038201791436137,-0.0023443992216189806,0.04056444364634522,0.05497694973679318,0.030210769239339526,-0.034982260155540686,-0.020194482512271874,0.030519551606120316,0.08401266480866224,0.06796358337071846,0.042073405700510304,0.012163447619398823,0.009602854068802187
ICAM5,-0.035986488131260576,-0.047262792583383964,-0.019754891064911507,-0.029328060344044525,-0.032693869022439974,0.04877643588119306,-0.06074676418577419,-0.04536310155923936,-0.004226924802038161,-0.02895974021375744,-0.05881827283921795,0.07010872555265625,-0.021777589205367067,,,,0.041774133724884734,0.0296865952906898,,0.01347224130261745,-0.028895709591696225
HPX,0.015802926559944842,0.07952787072610139,,0.03164490791254664,0.035817460047109846,0.08289428535496625,0.10754393950391952,0.015585265625751424,-0.019815880197078323,0.04395773027446762,,0.02046111584502044,0.001967916058602285,-0.02674070112110874,-0.005305567646783435,0.04762376074334637,0.050585062924521834,-0.01658215855847612,0.023675354685270197,-0.03009439307648123,-0.030923951933039984
SFRP2,0.007021328421663624,0.05196830610926314,,,-0.029306126515678967,,0.056413891095309435,0.043180832278928244,-0.02280810152150983,0.02077669914330975,0.08212452163721863,0.1295784626979856,-0.022859142242159597,0.042159462566961285,-0.01962056075556042,0.03403682711028717,0.053065583730274826,-0.026357292739041024,-0.06340786957230014,-0.08163741380006245,-0.0109241699752687
CFC1,,,,,,,-0.005337437460759046,,0.01157993971763641,,-0.023076819693714935,,,,,,,,,,
CD70,,-0.004655145322450864,,,0.0046038727107653955,,,,0.026970520814920466,,,0.002068849099958887,,,,,-0.00583025486837072,-0.007280719319917106,,0.015909228000963897,-0.020444277047606575
HP,0.053531722713069996,-0.009818104690353376,,0.006753801265920517,0.053691129806379335,0.041794042509303846,,0.022221628703377676,0.04999571865939659,-0.06384273186167624,0.04632872872421064,,-0.02606309835963875,0.09261175898466212,0.033124546694677875,0.06901046255868469,0.05504586293907419,-0.03465224574039392,-0.02174213276609747,-0.07755654842292653,-0.020045087193302537
CXCL2,0.05759971611284663,0.013283600184699073,0.049061211662483804,-0.05091823749463146,0.005955268463222526,0.02513809380239968,0.08087412492236869,0.029688772610105208,-0.011706972980236645,-0.007034981329022925,0.08491615092907358,0.06979004282117772,0.030686700879255683,0.059049902246283655,0.11890015191619673,,0.04529115732955917,-0.0728039534279137,0.013153468198260404,-0.05170193406053815,-0.07136649495151126
NPPB,,-0.025889760630216245,,-0.07549823519737849,0.09121337842117731,,,,0.031459965811771885,,,,0.07740765027699166,,,,0.03307195705994564,-0.03807749921119905,,-0.021479058238216393,0.13912590789703802
CCK,-0.012829383915978461,0.019846585284632914,-0.02794480681355794,0.04111023154286408,-0.08955426764639504,-0.05396006745450584,-0.08098114011795703,-0.11181037736530305,-0.013254763262482316,0.00023439927753149498,-0.054714696934564655,,-0.054120952014458976,-0.027513881423593282,,-0.03159230371948459,0.056093976592814565,0.10965685104481884,0.02650045645199561,0.03563201575115874,-0.017633675385726244
SEMA6A,0.0982411538873503,0.0035063970566395733,-0.05173602774301409,0.05101526533571006,-0.02532737090053118,0.05749575117116664,0.08028822206405238,0.0790357593248099,-0.013977991874463245,-0.029379721729485046,0.08841340251476078,-0.032039793404469566,0.052698856972097356,-0.08651813155992624,-0.09119690953340938,-0.006705178826580924,0.05704253181958422,0.029313615371000704,-0.019246102408217825,0.049775548915131286,0.06901317736536268
IRAK4,0.012571720979112928,0.0360102160559698,0.006189686549818137,0.010251555558399475,0.019995097395230463,0.002564802997305063,0.04666725060959485,0.04612011641845404,0.07986484099583199,0.011098114672506418,0.04866176815269293,-0.00010130789226155851,-0.020432882250320267,0.028708767336452876,-0.011433725293015486,-0.0340409761565724,0.0034973754805159396,0.025718002198417668,0.09322814975676834,-0.00570784822608056,0.08983171413876681
GSTP1,0.09190875319588941,0.09411976248144079,-0.009563414634785676,0.11495424262635069,-0.041673458805476134,0.057744591348406885,0.05542279058960038,0.11028509856563423,-0.008491412810808533,0.061853443401171035,0.09158415410316524,-0.008058091296680158,-0.008141304774861274,0.013860907945003878,0.11285091371202215,-0.014815311315924196,0.023593989100713232,0.099019795958189,-0.05312525684544684,-0.0030284856958103343,-0.023843356166177658
VCAM1,0.08429200537993735,0.0136796181978588,-0.003763422625614143,0.027986689303024566,-0.005467613325403353,-0.061632068477904874,0.008743295140916634,0.10083055434927965,-0.018889109392265402,0.0006175225740769115,0.04595657046741668,-0.03717283332332378,0.02740933291169162,0.049888606033187295,0.09886436013993864,0.034514805034032155,0.0591331385755195,-0.032136135349526106,0.0396404449768384,0.037713411762144135,-0.04028618319704353
NXPH3,-0.060644284764755294,0.05416684936589471,-0.01112049381342057,0.0179742365164402,0.11582428101587589,0.011381346919288828,0.051165458469474574,0.11443308844492646,0.016460334076257032,0.0012425763990453786,-0.02538025785302401,0.09523563851478739,-0.022689739615127224,-0.06771860194782985,0.009000579139192853,-0.03946734937506486,0.0016678293776315625,0.10505754373823845,-0.021678027424666645,0.009863393578976674,-0.0072378592469635695
MTMR4,0.004789349091127688,0.006993580371307845,0.004777960941716395,0.07035272278087236,-0.0005828921525983581,0.029120890984858053,0.05729184474589127,-0.0071414594986416915,0.028733294128513692,-0.03539369520271943,0.07943364280553546,0.024642597358414876,-0.06741586629424555,0.050575058789473305,0.025750760638266743,-0.018469210338279737,0.02637378437092302,0.03302219464747071,-0.011562765459981045,0.0053873081024453226,-0.024245938471110833
LAMC2,-0.031068714604717246,0.014251391174352297,,,0.0833656833229315,,0.16272666206467426,,0.0421814300866711,,,0.00041076407358735413,,,,,-0.011821871312053965,0.044550306008622115,-0.03371457406142263,0.040257233818731,0.00648780595066844
IL10,-0.023910708394084407,-0.016172236427509253,0.007378303597396527,-0.010799272230176736,0.04717424453129608,0.030236084257623405,,0.0025115586413010627,-0.015029890648941769,,0.07292634784359765,0.008962230612479307,0.0061769871965503854,-0.05037094327190096,0.032752037316211284,0.024272660611899022,0.056117585788482825,0.011006849090309155,-0.03252094445327388,-0.03473678686806531,-0.0008962834451415255
SEMA4D,-0.052361602653753676,-0.05205652815644552,-0.048945996095030884,0.04560266776395891,-0.020210237318140454,0.03846500577746411,0.01597709057973775,-0.040497822922117954,-0.03443215686716803,0.027839514197938873,0.06144950547340965,0.03906379735023464,-0.00818390065635757,0.017459353354659136,0.020140016238166036,-0.022239721007607342,-0.03272698876842725,0.10682008284549305,-0.07527929059929354,0.05830980407683471,-0.10349180785164187
TRH,0.03141360193076301,0.03339035621262979,,0.0746088640315439,0.10088664077763963,-0.03173271482888828,-0.009611828743903978,-0.022245631685775556,0.05805394477098986,,0.026402771563180095,,0.017231509437927,0.05136351423762039,-0.01526638231803026,,0.016952333381748785,0.04793385267052094,0.03578709651058684,-0.029362700768306434,-0.015224972173258102
SEMA6D,0.04964345527545235,-0.011990555498612956,-0.024616704938686052,0.06241864769200693,-0.02902521675462616,-0.07540700834584456,0.04345666459969071,0.07360999045867997,0.020488126457131463,0.00434221461032258,-0.018154140800062567,0.03653715819633877,0.054253229866115894,-0.035903978215517704,-0.016514623248987902,0.0793219556507871,-0.02221987567646392,0.06845102424055449,-0.008319454622927217,0.08258806221302437,0.0030777268798406364
CEL,,,,0.04330187073516322,,0.014748916712198013,,,,,,,,,0.025712174977293646,-0.0350907051141023,0.06336502800648082,0.012831434558662239,0.022797798306998837,-0.00046145242160914804,-0.02360659530112176
PDCD1LG2,0.04919732464150091,-0.023135830011644834,0.04647486754360219,-0.02863199234708518,-0.007015653509014604,0.010492448730380237,-0.01690212871236622,0.06945256517722732,0.005244868666371193,0.0763803761666087,0.007281283669415668,-0.02026523180729641,0.003036106594358424,-0.06195693973706708,0.21391193500171377,0.03631922966178855,0.018697996335459436,0.033893003728419004,0.05490999304419303,-0.05009328873070552,-0.05510566618163249
SPINT1,0.039965782683405865,-0.05140797516215158,0.002646754356450719,-0.02792076489520076,-0.016331207057256967,-0.007928269950038903,0.012503965871147238,0.030247623340971558,0.08604338563528395,-0.012316266190650406,-0.0033410969274710427,0.1697883096943537,-0.03447809204205013,-0.05687243546406387,-0.02817764981928091,0.08755860747347932,0.04928299621000826,0.04489452589894318,-0.04333840665768079,-0.006156778182540882,-0.06139005524008812
CTHRC1,-0.035709263775030434,0.03319749537018608,-0.023022063328693932,-0.024897462310179957,-0.02792139983625936,-0.01490922240233742,0.10605454349516077,0.08187711659729095,-0.01588987125350239,-0.006752468882511022,0.0925441920386149,-0.042112736691529234,0.0008635766949246184,0.05273779184692241,0.0146841990407459,0.1212396525664822,-0.01856180641240083,-0.0032964928395046154,0.07575024747198313,-0.07104479209071722,0.01174196877806557
