,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GDF10,-0.02393410542274522,-0.014666126302499034,,,0.015996067914619293,0.08396400965513763,-0.03752829876557719,0.025110639806277046,-0.02763496154757562,0.030429791359112605,0.0013433075913437324,-0.029573188258131988,0.04782638247656568,0.01156542248877394,-0.014036179351499253,0.036820149315969435
EFNB3,0.027291053784170752,0.03410060379430956,0.0033648770162416205,-0.020908317380152155,0.07158989650422949,0.03931254313610762,0.04454104870791682,0.01959249423525502,-0.013559316523336855,0.19556740519490803,0.032158715156266025,-0.017057434069774814,0.01669925776222809,0.03129262237151904,0.12414394932105212,0.08384981460726249
LTB,0.053803447839447925,-0.011169806742618131,,-0.03356367952139232,0.04660157191849604,-0.018121805767936656,0.006218256134056718,0.005259151199610263,-0.021167074962231455,0.007405496273072729,-0.0051467927903370795,-0.07954964261412237,0.04829353448029056,-0.01444644297021821,-0.01674876938872456,-0.018364787744023288
ANGPT2,0.03391473947140098,-0.020047117432527493,0.0774618313134807,0.04463796065011439,0.039848323788434246,0.007562624644778201,0.06289994620312991,0.01606356684243864,0.03462282196048595,-0.05534452502210885,0.027167416376743803,0.17377230767611787,0.0018483556650490621,-0.04223248147487379,-0.0815534510575768,-0.011279000260842435
NRTN,,,,,,,,,,,,,-0.027282826830489413,-0.004827299196681686,,
ADAM17,0.007087772662719402,-0.01752309898019897,-0.06296741032888269,0.00744232840944844,-0.054045085093026385,-0.019184348652850364,0.04553234382601731,-0.020156669975064708,-0.08329356352983522,-0.06345897123788448,0.021366442267899046,0.028143693437481652,-0.0346201350173419,-0.014836307665116101,-0.03608649556457041,-0.030282782940241164
LRPAP1,-0.02987326541697788,0.05206633156015489,0.048467987537091466,-0.00325009668310212,-0.00929994215613622,-0.00406281820278007,0.08421245046102498,0.03906882355697891,0.03343426781772581,0.008163545990787259,0.02634786229581781,-0.06410342239947397,0.05074758093315706,0.04305105161261767,-0.04296728393327297,0.03845242144518134
NID1,0.06329249921461891,-0.041644684318409765,0.039089635184207,0.01928960772707962,-0.028884596812321448,-0.03585004960037843,0.06879494891797264,0.04064109897195722,-0.015438212926284074,-0.05475451806212005,0.07687138043307308,0.030207264050620616,0.025842754993200833,-0.08466707564102281,-0.11587850285241703,-0.05900694400495258
MST1,-0.03309340936539756,0.07550981501152383,0.047101300038809434,0.02890044663543723,0.025006815299117583,0.013756004420432136,0.08519029558717842,-0.007088402607126153,0.03764101631731302,-0.04858228893796245,-0.07709232272936933,0.009842568639050085,0.0307528287558,0.026728978691912222,0.05874330863096477,-0.033552060787375396
IL13,,,,,,,0.13824577804809948,,,,0.08183011230254521,,,,,
DCN,0.04363653679137558,-0.06373418627188046,0.030526938324004764,0.038981494857179055,-0.002271283499525936,0.0019917335851810576,0.040258388518323696,0.029532526706977872,0.03496709283813016,-0.04178154406179297,0.05486698391392523,0.021596035982925792,0.04385287378821732,-0.06932437365079312,-0.12340134414705091,-0.06288858201584513
IGFL2,,,,,,,,-0.020969227839597974,,,,,,,-0.03765060434572455,
COL7A1,0.14261649745658353,0.01946188359118103,0.01919375883673656,0.09303946394074018,-0.01205020196993283,0.042296594248013575,0.0635970434507381,-0.006745858032620834,0.001940435553156035,-0.0527951895947551,-0.029743513817193257,0.005270813528607597,0.06833440891586433,0.085430865666193,-0.002478766194270178,-2.450483768787954e-05
CALR,-0.05256789449252087,-0.06701572322315043,-0.056789640467613665,-0.047500818521004115,-0.022683185045560876,0.000577618117800191,0.0418244030049658,0.02491383652628313,-0.002201856129400909,-0.12297188922738529,-0.04052630851061204,0.04407643553907295,0.010856213464051256,0.009315915049351337,-0.07306537968731627,-0.0814254547325992
PIGA,-0.022081602034185608,-0.0356520903392806,-0.015772604030576128,0.08780220176576302,0.0070281943709434415,-0.013781217583634887,0.03954270508040658,-0.007453471709126391,0.04123753304859201,0.05412914806515205,-0.050975107627545625,0.00974197991033023,0.009468123978601369,0.018985696817402867,0.018539357840233885,0.0157323356709567
CD200,0.03642362425825559,-0.01478461057368804,0.037666260208695096,-0.04178414369766776,0.025709772585327733,0.006135553072734485,0.01682033554130098,0.022290746904553307,-0.03857239375448438,0.14316590059593118,0.03592572050714183,0.025990692763437396,0.00796525481898726,0.009717116255158701,-0.006456853616121405,0.06313207238150625
GRP,,-0.023517469159428615,,,,0.008354319308937612,,0.029520689443592745,0.06431454174155568,-0.025165717019070007,0.049148968573370005,,-0.029856279693158932,-0.02437752655526736,-0.016908418715714867,0.014659378833924668
CDH1,,0.0478989716160855,,-0.03418509246152754,,-0.027272775331814086,0.03056547574193879,0.004888538427159119,,0.011139354825355332,-0.01009122554127767,0.06646782272517282,-0.016790203265821587,0.014091469464341576,-0.02867160991180115,0.03550380598800078
LPL,0.002678169632289432,-0.0005094798546462913,0.07078435551122748,-0.006617056537612568,-0.013149972397301885,-0.026054696659624167,0.07156037060991592,0.04803039822782306,0.039860785976234214,-0.06238796634312421,-0.056364244131503725,-0.020786692812771596,-0.015969267927638545,-0.036054988269915385,0.06732272769288251,-0.08649344079678116
SEMA5A,0.045358408787243426,0.0650038354245731,0.008990503485026691,-0.03589648112728691,0.03608567750810168,0.0032584204585132492,0.04510460757662429,0.015681244244173307,0.012421974561975448,-0.032912893171743146,0.03858315056637394,-0.012467287932641437,0.0977872154823301,0.011136746130799825,0.021302251873876344,0.061509230560780954
SEMA7A,-0.032361505551607855,0.01462627238428713,0.027487023970750507,0.010057432104966743,0.021391214476940135,0.03361598887427115,0.06851955139050774,0.06331076729366272,0.01653999109933584,0.07658574044492913,-0.006136307927789661,0.0416472554944484,0.009462071028800284,0.011779678705165357,-0.06229864640092647,-0.00614423968429996
SEMA4G,-0.05035117341383916,-2.0097093277852765e-05,0.011852590155891901,0.0074248082494756985,-0.022316110704165795,0.06527468987953187,0.029903020340550986,0.06479471247676533,0.028791843091340544,0.1461110589857505,-0.00589016973324559,-0.013001448698279919,0.02734388667931677,0.08735315421111488,0.0347465230925109,0.035146113100882136
SEMA3B,-0.00441698122770355,-0.034787481078273584,0.017911741427471393,-0.018642402689811325,-0.04222991065128744,-0.019582058590725315,0.010430317354790691,-0.050609163515736265,-0.044833585207309415,-0.1967822233233318,-0.009918227124348209,0.05045014970631706,-0.047151983076116594,-0.030032125105648608,0.006776549479184113,0.03533914795567836
RPH3A,0.10010613075713619,0.03387875260399951,0.1420987647189703,-0.043043414786961415,0.007226345211358123,-0.00826639422063098,-0.013745846170204822,-0.04040792245405346,-0.026644423086744393,0.21630062753039228,0.054967896080598176,,-0.056475435207249805,0.024805503034107362,-0.009497401428186805,0.04965809919252904
JAG2,0.02859553307961128,-0.07086332671096078,0.06353455437858346,0.01909947677552424,-0.024964720513002258,0.047994822917946385,-0.015232277711237625,-0.01122286504304845,-0.03141699803402824,0.10517286553828711,-0.027958361544902624,0.05888525531976019,0.01321244414903887,-0.031157139816516313,-0.06569732121275772,-0.01880574622453758
CGN,-0.03565502460626719,-0.01898559851345494,0.10139640836785553,0.03704659918706247,0.042239232726722614,-0.02866548170939857,0.012767458914200445,0.004392901572429338,-0.0219283202518529,0.013222733878319843,-0.025342062225847607,0.03115193795353172,-0.0019124496586481758,-0.05791345193515398,0.03976276268955014,-0.010038682733750394
GDF15,-0.04611737785640201,-0.016341953030543293,-0.028972795693443576,0.013081971990862282,-0.005386987719178118,0.027513476230053364,0.047949829844753156,0.018463908896991267,,-0.031400698020806854,0.020070075659877944,-0.01194219317437585,-0.013850765402540821,0.03335576070809833,-0.005395310339514719,-0.01891069761580902
SEMA4F,0.01451244783974494,-0.029162081418835088,0.021078590292927957,-0.0033689931104988573,0.04451397622800022,0.005346700417397668,0.025291394465725533,-0.04291782864120763,-0.026906793750605704,0.18471227397753542,0.06572065257106768,-0.05520372276402503,0.0031287499852336456,0.038381117495508724,0.006945153354717092,0.028770665326257133
NXPH1,0.059082931664654205,0.001349601456778004,0.008165175781629608,-0.004126667885292404,0.04520827480202059,0.013495786865176143,-0.012286301864010203,-0.02735910604751218,-0.04788873631334134,0.13452099443774745,0.03824496703510211,-0.058507993916292106,0.03626029386463306,0.05363643904982437,0.01749849588279418,-0.008944871042240177
ARF1,0.021359277781631075,-0.03379793659984735,-0.08215583330258606,-0.010564291110337467,0.029576425643134625,0.006964519202049881,-0.00814473923040589,-0.022739505028476693,0.02001694741708476,0.13375604972655444,0.06831471779537313,-0.12624240993317434,0.03649375574643419,0.03329727466658434,-0.0029825329851339414,-0.07446203057891561
DSC3,,-0.010688175152509676,,,,,,,,,,,,,-0.014249898484694056,
EBI3,-0.03676830577408645,-0.02386773287904294,0.06561354825851877,0.029674711535256457,0.03651280494330824,-0.024574260998226287,0.008311449471980207,7.41225785402766e-05,-0.0329875715547273,-0.10630739556561128,-0.03713104501967896,-0.025341080119358032,-0.036287899842624684,0.002339477649060045,-0.02613098749453909,0.026967240520552906
TIMP1,-0.04091240500910778,-0.04636905563779408,-0.07437584784752471,-0.013517410755424205,-0.05381464160674817,-0.0097434989875719,0.0601108796701595,0.03917736077395025,-0.06432419973587156,-0.14667592977786612,0.011740450311660742,0.08803540646482125,0.061097381960242836,-0.03897285138774166,-0.08692313750527843,-0.039694718718025976
SEMA3C,0.039143002177630844,0.026731451402786485,0.01722782940587783,0.033093453875579645,-0.019968982717038047,0.0620139577486141,-0.0014628381909137609,0.024454883668872867,0.0008051475006203714,-0.11196274864868928,0.055694641070130065,-0.03380098789999833,-0.00282524065480487,0.03572648841393074,-0.03225857108255986,-0.03518343284182616
GNRH2,,,,,,,,,,,,,,,0.06560951675831997,
GAS6,-0.028823305614291438,0.020456008278721356,0.10652483073994476,0.0007005659746192425,0.03282370135805609,-0.009293836268700091,0.009541801006829735,0.03376352516452161,-0.019862888082869266,0.006117882149622825,-0.008679081782060184,-0.010488577569340362,0.030370848340875837,-0.07401956984940612,-0.04323625483833693,0.036083772566900936
MEPE,-0.024815163832524887,0.06373589774205654,-0.03144467448085774,0.02283163025762346,0.02291574736810237,0.04569723438342091,-0.015208948591028514,0.09061332360279341,-0.03805401618441107,0.0728392085906729,0.05404182351663395,,,-0.00655121208396825,-0.01969110624561557,0.024811705648089592
SERPINE1,-0.0021023899244936453,-0.012684408465604773,-0.08111731022752326,0.008362647889073418,-0.054327253069784774,-0.00012958853893323369,0.050941950216797885,0.01867611870463344,0.0335971202420708,-0.018591428516166172,0.019369125185856408,-0.033581301054810844,0.03969956239037846,0.022385100725537056,0.04009797503917418,-0.08614130752252598
RSPO2,0.09723262509121514,-0.028846706689055614,0.09960292781763369,-0.016007816663591728,0.0538828442370274,0.005002864136891757,-0.03955745747006437,0.018943502493504606,-0.029575018536056374,0.11948659933363816,0.07209230679987504,,-0.014924895843874858,-0.004835083566905567,-0.025210223762412293,-0.005667968534060573
SHBG,-0.034240976693187826,0.08459710979037773,,0.033553979253371814,0.03968716428271841,-0.019454594356550586,0.09309541092470593,-0.03561685230097221,0.015993970207185,0.09435878142535487,-0.01564874373045745,0.01207380999378619,0.038372005415946785,0.020840131210446172,0.05852680539557074,0.036053654333892474
LGALS3BP,-0.07417133572391059,-0.08968767813202622,0.06791601355184503,-0.06945117072706757,-0.04690297676651983,-0.059200457954515485,-0.0135842495120086,0.0347614923241976,0.005337938930501257,-0.1632384607058713,-0.02170033820355139,0.08035165585175201,-0.021933670727792724,-0.01795877656717951,0.0014865921296667013,-0.0474153172047218
LAMB1,-0.019277804968973966,-0.013302211856335873,-0.012288025557490034,0.009519318877488574,-0.04278138557704916,-0.01477341417455222,0.06733446924287552,0.009921523422975044,0.026228609915619518,0.036513383851399336,0.03562331693224412,0.06828636966014473,0.07021417978079665,0.009923202335701521,-0.09413234063605694,-0.08685466481866012
SPTBN2,0.04394269699764042,0.043049575425803066,0.07284611592486558,-0.027753299910059384,0.08190108619483302,-0.01875154946267012,0.028701946149583112,0.004436683742877764,-0.06577619579815423,0.152838662313451,0.032497855655949585,-0.04679816289545073,-0.08190211229629978,-0.04748976541728866,0.05628059884555485,0.0952741427381181
COL1A2,0.04851937661650701,-0.0713958693897676,0.00660386219494999,0.037054848913254806,0.0082434272763128,-0.008895659717595247,0.06604032501386974,0.020515557158232032,0.014747106692267623,-0.10167102822127524,0.06663122924723108,-0.0020810244624139035,0.06860551971955356,-0.026334344546642026,-0.14260329141753372,-0.09135546131791512
DEFB1,,,,,-0.021044583795010795,,,-0.018682347049015575,,,,,,,-0.0305167897132112,-0.03217968750095979
CEACAM16,,,,,,,,,,,-0.02840601434930037,,,,,
SCT,,,,,,,,-0.01717137919626474,,,,,,,,
WNT11,,-0.015319626103598423,,0.07205976930467962,,,-0.02298521671797536,,0.028364382331985925,,,,,0.07003976974959446,-0.01891139920643587,0.040564581691030284
LGALS1,-0.04202658582378346,0.0014767477035945364,-0.09601104710283863,0.042227928541989895,0.015529287018194088,-0.016150993769613327,0.0020757799358958823,0.005444643234653697,-0.01610183164240339,-0.13671432002701991,0.040457520489065535,-0.08328207676952201,0.02440259043443352,0.12074875238366646,0.007111042558183158,-0.08989934362436669
BCAN,0.06959120405636027,-0.012479731706772364,0.08286019196239168,-0.02173563058482558,0.03328370566586903,0.0018227346072477878,0.04716816437381096,-0.040304738511571535,-0.02204521250384979,0.17455727108874214,-0.05161841709003088,0.052988364053873374,-0.07951224741509455,-0.028537821892199437,-0.021814725192289868,-0.03635102953425573
ANOS1,-0.027216027621247963,-0.03958636540457701,0.026185307241612474,-0.02491565586797895,0.003353176809998853,0.05211003419951272,0.008569978189566996,-0.03078167331323146,-0.012265387557910425,0.023086722572711167,0.017167658580149125,-0.003526326902135127,-0.005872434198473814,-0.02572884044907547,0.0046453555954520075,0.04793089253695423
EDA,-0.036991210545989014,-0.011215443686638725,-0.027834484336269158,0.030405169494251708,-0.03640602140436921,0.0016962099585638229,-0.027482581431887355,0.013668019418793562,0.010783607993639671,0.012285015960199906,-0.034183975377587376,0.17267992508223082,-0.02558593537207114,-0.03333009020336205,0.002293790482466425,0.0036278276773299995
FGF22,-0.0376026956509456,-0.01594840475365509,,,0.09142110299089717,0.022894936512189046,-0.02106897551908567,,0.0573003661691169,0.02179756276633695,-0.01571179898063399,,-0.029231391927331988,0.03157792697919283,0.051618425839986104,0.10816098857231582
SHANK1,,0.05176471997270483,,0.12017177300485135,,0.13126815803953987,-0.020045792065002434,0.01995081363659307,-0.00029030787805752633,0.04677752142685354,-0.02188996164236775,,,0.038883590986912075,0.006625524215504263,0.04271183268901917
RAET1G,,,,,,,,,,,,,,,0.005461195487723337,-0.02660626524044788
TGFB1,-0.03735730872453236,-0.015061369131093688,-0.040633904487642175,0.020800490549251094,-0.02065938718720266,,-0.03735085971799526,0.00235077781672798,-0.039108003945469705,-0.017527194704661235,-0.030959380439808202,-0.009262886207320336,-0.0008789656252411868,-0.05981998303545732,-0.13821529064914959,-0.04217896943873257
