,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
THBS2,0.041868942205296196,0.04851384108801881,-0.0628801617690534,0.07588637009751377,0.01827824225238053,0.03548895557584404,0.04741123812227135,0.008137154292911576,0.03997225728939689,0.0033280648383909113,0.05606672243532365,-0.10008436720808894,0.028795165471105496,0.006781602785973119,0.10038702216873176,0.028823791564530073,0.037206569802620285,-0.061309279034425276,-0.030993625937153393,0.03105738328491867
SERPINE2,0.06973381004110064,0.03788133801026164,-0.047554139513765956,-0.007132672885293134,-0.06314991368727849,0.00038990498608069366,-0.011697449229613232,0.0271422837511771,0.01571982440392203,-0.005941022307698066,0.010476160776789459,-0.03126075286415651,-0.004636911231801104,0.0349416432298969,-0.1164617847152144,-0.03612726251910241,-0.033194666284841925,-0.03503462654023681,0.04907053920598749,0.006660374096523787
EFNB2,-0.013500622132920479,-0.01480507188011747,0.03544864460920142,-0.041076910635027615,0.010535040068168246,-0.02206182773969887,0.054912854381823285,0.019666962647996482,0.036862907196727426,0.013283820089981996,-0.00838728934934847,0.017058887024857812,-0.033416057846236386,-0.05905390753605165,0.05597574079880594,0.01683817717387205,-0.017547845026793317,-0.023774475578562854,0.04331659937441585,0.025419777136192083
PROK1,,,0.10746670422045897,-0.012618172726705222,0.023883004514737332,0.00409078397250523,0.06072058203713205,-0.023946407562660643,,0.011202592699020563,,,,,,,0.024145301343226615,0.11244464781446925,-0.03329131335261174,0.07513522654807506
LACRT,,,,,,,,,,,-0.013981862495284887,,,,,,,,,
MMP9,0.03999244765807856,-0.02192926368386558,0.1075657209757193,-0.009797887995229269,-0.06228031568315958,-0.007489444244374501,-0.06588448768265248,0.07430292534659613,0.033050352654277367,-0.03432917515876618,,-0.030494424384817174,0.03424454354649079,0.022429063286383468,-0.071119703649187,0.05404208978658114,-0.06873206320123863,-0.07894620553829365,0.009248960790421604,0.011193286596748947
DMP1,,,-0.015415348346909542,,,,,,,,,,0.00012829671665686812,,,,,,,
NPPA,0.003821088623866914,-0.02733850011349902,0.016893311019150477,-0.03941933281173192,0.15139351877902418,0.06421058439470756,-0.022521598814431155,-0.013953550301417027,-0.021860288530193665,0.04506002260702992,-0.01376085742584423,0.005784726600742017,0.11740502010980451,0.0019391616106957308,-0.014164784591384053,0.055159066828006205,0.03307843332011626,0.09583742861224094,-0.0007844103786323386,0.04859304922274716
APOB,,,,-0.00994250102381402,,,-0.019448635978925495,,0.01748685943891724,0.014341032606160377,-0.018550125498617825,,,,,-0.037281948929124904,,,-0.03653157627362123,
C4B,,-0.024083126259153913,,-0.011418126147516283,,0.05798771226138273,,,,0.023532603227688492,,,-0.0392422219062116,0.07968385344088141,,,,,0.005759699976332964,-0.032624055115802464
NTNG2,0.027647491714106947,0.05117420819024951,-0.029485813915401806,-0.03322800124940551,-0.07191823706847315,-0.02996346518177875,-0.0038580005946974773,-0.017636632612817723,0.02486070153048546,0.0026775547599557537,0.004701794259694883,0.07401576794492416,-0.004478115167148372,-0.0007628591595336507,0.07723712039846958,-0.05042373103623014,0.058324391234315716,0.02878220542749356,0.004357049967049067,0.03994399314945693
LAMA1,0.00741907918930104,-0.032949206773629426,-0.02420403219829621,0.08186005459365481,0.006866991811003316,0.02187170821241767,0.08628555735712796,0.004955567475050174,-0.00153233069515635,-0.04366971114581397,0.03171374554528765,0.10749725501269912,0.10968276202220131,,0.016056970304539966,0.05447769299750695,0.05565292407410039,0.17485205987884128,0.07309069459870296,-0.012094135610550139
UCN,0.06392203546903062,0.014168747642710677,-0.01875637100341894,0.01627892904853287,-0.06420406457477874,0.03332612151228473,-0.01778512911344253,0.01966582168041653,-0.021183577911093703,0.05904565336491493,-0.0045857489992206955,-0.0331765221495466,-0.0318022084310234,-0.02630866035240377,-0.020890406480611506,-0.008736083403985961,0.02076002338969311,0.025610790142080748,0.01596629294226712,0.04215959529556064
ARTN,,-0.027543682217699702,0.01455437082240384,,-0.0036497428218707512,-0.0158765159114133,0.1421056993734151,0.027787758936047374,0.06083415532295806,-0.034329178491120285,,0.09554542421118471,,,-0.04506917067364454,-0.025041439947519586,0.039800425017228275,0.015551162969280656,0.15338134286218486,-0.03607874776367062
PDGFD,0.08624671525659473,0.03747924352103343,0.025434740760675874,-0.02029439313508167,0.0482092734816849,-0.038305697763318144,0.05363521262893435,-0.042857144412530274,-0.027033311078965064,-0.01344708588394003,-0.027634812788172237,0.019314801607628447,0.08705238388622462,0.08635203407817427,0.018921376327468827,0.03766699024296545,0.007960401850581817,0.01499808247235201,0.0024242413489234988,0.02457632048838318
EDN1,-0.014468850318904823,-0.007955299036107493,0.032189215431998534,0.020344031894220124,-0.005543573149922604,0.002709125839744172,0.038956525499046844,0.011035039091184655,-0.043491665720303566,0.02800473800388073,-0.0069629274670753045,-0.03588321641478988,0.030882251245276916,0.05053517241713315,-0.012687495111672347,-0.009430046857173364,-0.012377300772138222,0.022005311898899992,0.06519629917203489,0.029851651578465418
ARPC5,-0.04260156950375915,0.02460225595877429,0.06804880891959329,0.053073135753540925,0.014112235468697837,0.002930105336133957,0.03544001106265056,0.019300234051059226,-0.01759191872044331,0.01532087759874914,-0.0007325414520720872,0.0024776087577804036,0.012789620153484131,-0.019538377734606385,-0.0005868008891990661,-0.0038437524233447067,0.054552396419810245,-0.055460969187116564,-0.03680294510303833,0.040118464376309504
GSTO1,-0.062484558977629556,-0.02405213118564293,0.02468518502656033,-0.037691365732109613,-0.00016720843924824443,-0.03549663648209262,-0.004385973095917025,-0.017184298177181992,0.025320980727650603,-0.0021705781093785664,-0.03245699122481604,-0.012799322077207406,0.013623956263056585,-0.02110002546391013,0.05912366441791133,0.05868660139654617,-0.03543813281541955,-0.0011006166032416572,-0.014557074316328461,-0.009744193815609701
PROK2,,,,,,,,,,,-0.0017860286498738082,,,,,,-0.006843572258463346,-0.02283371728032957,,
SYK,-0.030448008649628013,0.018756456549082104,0.06515852596296123,0.028915644208925388,0.03202224197617515,0.031547338576919014,0.00912229124270179,0.023048330513722674,-0.028609762807277707,0.013513943502350563,0.04628773140253892,-0.07519353257549992,-0.031103077607257727,0.006805343822565715,0.09871235579770196,0.10183164817679075,-0.021023064334337628,0.05931184327119239,-0.054733593918227755,-0.011214663867455515
ST6GAL1,-0.00876910167226863,0.021712884400665756,0.027536490342488243,-0.006302279789672749,0.03195597398635552,-0.00991236295874997,0.013547974184976302,0.01898234158031896,0.05092170446485467,-0.04048523807122468,0.049193537687464935,-0.05085366561381052,-0.03497311642707262,-0.03871675714464017,-0.014181828568260214,0.007094981050965883,0.048024726870634735,0.15682774079793518,-0.018739569567858192,0.016639128897902814
WNT3,-0.04754763690085312,0.026606345961028375,-0.049653677895497315,0.0070799614065378,0.12232514998002844,-0.010162788211511531,0.06397465824544463,0.01911491722179229,-0.010972983039123476,-0.03805090835926986,-0.02581963360974733,0.03008024635266602,0.0202998228105049,0.02348908626552191,-0.06501753995938238,0.10088018997788825,0.015754534706125162,0.0302856331101801,0.0022773156792496177,0.034477652362099355
HSP90B1,0.04342692467123065,0.12356275855629702,0.010952298672118225,-0.03566091050997785,-0.09026901663469826,-0.04582139496045057,-0.05376238614524987,0.01979048946036232,0.051017579308623,-0.018532857648450064,-0.0340611289002124,-0.02856887111659758,-0.036927366724467794,0.0642122530297246,0.055371853348878015,-0.057257232977711264,-0.09609137948127434,-0.18390117596085137,-0.01698874959312353,-0.044297876853084714
ZP3,0.008618267973273037,-0.032775810867204346,-0.006808779117305001,-0.02161292747869159,0.07669036727794702,-0.015483675210294026,-0.024317859596233594,-0.0013194604787074486,-0.00965980158277456,-0.02862859016642791,-0.018550127149506344,-0.02342450523317586,0.060629166452571215,-0.06758935173632392,-0.030497399937021108,0.10649409878473401,0.0131989607480378,0.00855454305316095,0.020161774209385367,0.046107585348363817
ANGPT4,,,-0.012059129268548678,-0.013930978225252287,,,,,,,,,,,,,,,0.013881723605540389,
NRG2,0.0186836337408412,-0.05353476433887071,0.12470008920224689,-0.004730679674515135,0.04853423774594523,0.030262657618911407,-0.005750393500827,0.0534883995262722,0.021144233971870013,0.03771719789616225,-0.011021880341962515,-0.029691179406140474,0.027963720462114094,0.07893152658171336,0.030709696397570152,0.002125851998089192,0.05728456445742436,0.020707938390922814,-0.04118884396642942,0.035350157794685706
MELTF,0.030780665898943235,0.04713049519412638,0.006324019095898885,-0.031412975592859334,0.03515458094792783,-0.017879291589324692,-0.041223566329728345,0.083165458170227,-0.04752051802220236,0.023733654479036644,-0.04337684316936703,-0.06029003654055122,0.08670874621102365,-0.013021048454999618,0.11227150259221941,0.04292301891357702,0.04202042848245123,0.041530131781926174,0.014055341671891887,0.030160497711741417
NLGN1,-0.022828415845628048,0.0713441069360385,0.04010479428515471,-0.009416838150965896,0.058112506160692266,-0.009378214134380716,0.07835658006820867,-0.0006355884022199945,-0.05685590985920975,0.021995000681800415,0.056000850967911964,0.019793285502167815,0.07537336914448016,-0.0010032417650300887,-0.0008215436128510944,0.10918584083800646,0.0634798639036347,0.046422510329502856,-0.00824406827160056,0.02311891705319627
SLIT3,0.01005371652655765,-0.04723146571032098,0.05004231228625659,-0.020143518780220415,0.018063067881033602,-0.021908310441471512,0.04629559835232743,-0.025094478899458705,-0.0017847111853378722,0.012866189677464546,0.002361175200452689,-0.055622136234904064,-0.022725109045293377,0.051321967928706615,0.04389026273920088,-0.02373559960767214,0.0994588981882318,0.008691394548634062,0.06979899215958413,0.02851524537188911
CCL8,,0.051792048537352274,-0.020773529619133157,0.061044373195200445,0.003374586722704202,-0.0289572473578638,0.033921327638816695,-0.015241902536812594,-0.016491605214610662,-0.0037393115202084774,-0.016739207599088948,-0.011918062714417813,-0.02140919449458217,-0.03826732288372527,-0.005099131572980322,0.18541887785545905,-0.014647368931483102,-0.033887688389290696,,0.029365424539851314
S100A4,-0.009291649639104766,0.016993870661935424,0.03656089587741573,-0.04047271274830819,0.013913442969655446,-0.015583266046369967,-0.07925217829623635,0.04989387545758975,-0.024149641847929965,-0.02015381093948494,-0.006585397156921205,-0.015709574398101507,-0.07496705754009275,-0.05102308251587905,0.06859895915165154,0.03464978835853605,0.00466588968745681,0.022135153685942554,0.02026630522032898,-0.007943302571044992
TNFSF13B,-0.06557264408956653,0.05378219273349165,-0.01910239023866075,-0.04460093586921338,-0.021165677628835682,0.0889301383943073,0.013332197667645835,-0.0019530619666271168,0.024307841323629075,-0.021058261369399426,0.07341580495760276,0.08748753944177903,0.04536956114701024,0.015841302080421223,-0.0027337181275018767,0.08709929798765384,0.021120318796743573,0.023266374018835547,0.09994979517581468,0.043638956515653304
HSPG2,0.04379947122697769,0.004607713834041134,0.04625279517848729,0.0001367094070900301,0.03122100706905702,-0.012946682326752054,-0.010208076476239126,0.03765143288546076,0.011140963718612245,-0.03372879359687733,0.006314743091940493,-0.06358956123558544,0.006915915921825657,0.0873086943796825,0.0545084240922571,0.012707202845163934,0.045330683985376936,0.0358821997566819,-0.022511662299776365,0.03150240069101375
FAM3C,0.06381241483836901,0.05115571747696366,-0.008816044324102823,0.002146782979786605,-0.06094082534666566,-0.00018220359495291758,-0.027445680022780375,0.00048777954569333154,-0.0015323311007082408,-0.03017998663603805,0.009626594604034103,0.03702733165475401,0.04241153355275617,0.06267918260912729,0.026338420003471336,-0.005978875219998117,0.025033771508706497,0.04448016295885235,0.029098341092669136,-0.032750060632232916
FLT3LG,0.02153687060214439,0.05833569783523642,0.06253288363493778,-0.03152153767027042,0.07288163393444524,-0.031809169517121996,0.08806749975998594,-0.03402228502509914,-0.033190415268741245,-0.06270056996049846,-0.024389796732361874,-0.05471651392634546,0.07948305435212391,0.02681307967582429,-0.021628446127385532,0.061802380097098625,0.10349945504638045,0.09376846657623787,0.010191080043757914,-0.0248867243918789
A2M,-0.04889349719658959,0.059829735657430196,0.06570664336821389,-0.004138686740732185,-0.037691456933944996,-0.014149270507597938,-0.03428518157641336,0.04127600445062484,-0.015196066178733007,-0.0370359518784,0.011239769235216239,-0.025178117188914915,-0.018996050477038503,-0.006968414401973496,0.03226699182407299,-0.01878224427833316,0.013515195494174282,0.0471960984488449,0.04975402309295208,0.0360889305502718
VCL,9.384829442208209e-05,0.05523653670189043,0.0534756072102423,0.0452530320761639,0.0150325769255312,0.032390262976682856,0.014661837692553234,0.03240424559784999,-0.028756282684299875,-0.018042296864961598,0.02004685108914561,0.05242120720977295,-0.012334344671546718,-0.09562810101247762,-0.09809483147732817,-0.031662608192702564,0.016545314303794998,-0.08213341358684516,0.05575101896162727,-0.016001210499390146
FGF2,0.03321218333331207,0.09653472636991964,-0.01652426828267345,-0.03867265687355448,0.04583832347043549,0.00922095679012554,-0.0005701602712193578,0.027199921397402915,0.04051524287069604,0.029292316199394146,-0.022652538007889734,0.026256501055170522,-0.06684337467921952,0.025857350921718186,-0.09507811343927132,0.01507116685568427,-0.022678528999941945,-0.00886802648574328,0.05927583615353468,-0.00718275780330081
AGRP,-0.026486534088660287,,,,,-0.018919787932657733,-0.013470532763193077,0.06841711374703938,,0.011219103942140924,,-0.01964308691705849,0.0863610364691054,-0.08204697476565008,-0.014059841262336815,-0.03259954669269623,-0.04161902850638745,-0.007260869296157799,,0.027344054754249007
CNTN3,,-0.03389740259327202,0.009295287534982986,-0.01022585101905743,,0.03148501784470791,0.0046525974072789715,0.022697878753554775,0.023238646861429287,0.043218041649981845,0.010361562162737998,0.052279656987791794,,,-0.006208905290934583,,0.05912074267089496,0.11612183182550459,-0.012799313935901903,0.07680268857152367
RNASE2,-0.015557062895652335,0.0532796339238395,0.05403175919214472,-0.0061812443790431725,-0.00486132073260339,-0.07214163776624408,0.004931210484873028,0.011223660216401535,0.03588428672202035,-0.0020543606627753887,-0.006419785093983176,0.012770427274483846,-0.011848671759225916,-0.11084074453780822,0.043108344898558554,0.09054271220131968,0.05002642245045601,0.09967256952815198,0.0048179338324906085,-0.02261036190414302
ADM2,,-0.040495373704909236,0.04301618894209362,0.06064256936452723,,-0.014324223160899745,,,,,,,,,-0.0045331744290530995,,,,,-0.0008856255383877129
GAL,,-0.024763932766672655,-0.007277718607531842,-0.036990415604155155,0.08115702025501294,-0.022405154227208648,-0.016626221366330515,0.05253801571023917,-0.019526458456146797,-0.043872168606154845,0.008376052867028423,0.1633832065736565,-0.04758405186034609,-0.08765979051002978,0.01104256282267375,-0.057810553145481405,-0.022012870028498895,-0.04727510103382702,,0.08631191617224833
CXCL6,,-0.021678145613171638,-0.01285881061946605,,,,-0.013470525042237419,,,,-0.021745795218168017,-0.024164284799662046,,,,,-0.017600637108744648,-0.04596967698959317,,-0.02160207522192407
PDGFC,0.010690733298181041,0.0019518462191991186,-0.048978693477808664,-0.0018423966619761098,0.01619033589040819,0.009104610573695415,-0.040495353529615905,0.0004304969475695794,-0.005385939335097635,2.991369042478658e-05,0.053817523823812156,0.0668173264468683,0.07822738731911459,0.010131486682841175,-0.0040451652575540795,0.05789376235398263,0.022899241779743236,0.04269704879401233,-0.022065428665506457,0.06700565832233742
