,MGH258,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TLN1,0.043486903972968956,-0.11562797776457655,-0.07520733147815499,0.024912061371240524,-0.20172015024168927,-0.021965178110446987,-0.28146200674759614,-0.12107285423316484,0.037058002495900445,0.24896376223877967,0.03028787299240323,0.05788464389518419,-0.11906484920796909,-0.16354417086510337,-0.008737405982650232,0.05716513185185579,-0.10432750486537375,0.18384128212658002
COL2A1,0.06873480662179918,0.039697126888291585,-0.02535171891500934,,0.02608018747443878,0.03214075306779585,-0.057154077428065116,,,,-0.0007639276962085809,,,,-0.0363518895019441,,-0.03920653383811943,
SHH,,,,,-0.005452956324593091,0.04938710371615982,-0.03522468793298652,-0.12756032046955312,-0.008895784185518466,,0.017749520054727297,-0.03828783437855027,,-0.1534670527110848,-0.05734512292398599,,-0.03227867806792264,
PON2,-0.22674671329670956,0.028605148498720184,0.12130643824568231,0.024336756042660626,-0.06570256082887746,-0.00576843097449267,-0.2968541707812063,-0.07241671238349749,-0.045088793665804296,0.2476493523473058,0.11968954127268197,-0.13222695167505227,-0.003240227283009413,-0.12859815451828574,0.13912610465246214,-0.034498722172594525,0.12911100092940597,0.003002215152470711
ICAM5,,0.29423211443332564,0.04777926464581771,-0.003307584876307138,0.27680393857295443,-0.04181720427251121,0.10675894439660329,0.005780931556123688,-0.020423211808687145,-0.1643351531920326,0.007394917679917348,,,,-0.04321471411378873,-0.1687776800276288,0.011005769007300902,-0.036020542786720636
HPX,-0.004167128264274549,0.05416864695440515,-0.01599706473192213,,0.00434674887263484,0.005974801525479301,-0.12431240303975986,-0.04259874017564386,-0.01474382727958862,,-0.016242339541256652,-0.036161550154001014,-0.02573764900492068,-0.031232350882019425,-0.04776453433113017,,-0.02939644354767712,
SFRP2,,0.035022737652380835,0.02704694658474068,,,-0.09529781699908592,-0.03495062929325659,0.059378533558888585,0.05889276563233954,-0.09339276431214588,-0.037808146432632334,0.03270048683832967,-0.04651297366343361,0.062438118686843486,-0.09862107260655104,0.08356719898236961,-0.05687804848836629,0.13240180321321993
CFC1,,,,,,-0.025456629174896255,,0.013054718472292521,,-0.15399596632811646,,,,,,,-0.006542586887624119,
CD70,,,-0.030952602901836795,,,,,-0.08736742446912489,,,,,,,-0.043644400862688774,,-0.04440303133322454,
HP,0.12188025147525103,0.13549021807696793,0.029049727260797964,,-0.06594011179038645,,-0.22361433362839137,0.006752163079296468,-0.01181264285995163,-0.13190519206669984,-0.08017969271033688,-0.01116696480558557,-0.07944140318899917,-0.12538459064443275,-0.09104140568259282,,-0.08251043210686539,
CXCL2,0.10641134468909128,0.08173469565816292,0.07846318272936237,0.02302471054152872,-0.11826510049060149,-0.0023824231436889317,-0.1853363828857631,-0.07386340229990496,-0.026809918559536128,-0.07005224445171039,0.038878525939018894,-0.03892310615310704,,0.05023771707682989,-0.08311579523977636,0.06995216295399093,-0.11852545568278773,-0.0640626556981078
NPPB,,,0.0010426879770051314,,,,,-0.059467401731863594,,,-0.0010188858122825272,,,,-0.025790411144854745,,,
CCK,-0.14934621591937372,0.3704746603631673,0.09244861003250025,0.11559462347418412,0.38204531238706824,-0.14269000968668552,0.22871207297399027,0.20451194169372533,-0.13788508746263578,-0.3961977919448096,0.11147516144559128,0.08689054084155677,-0.01633789430728133,-0.002581502120544604,0.1160052716392261,-0.15808649300648958,0.24430751371908005,-0.07117200043251116
SEMA6A,0.013890234612339718,-0.08263979497029825,0.07412280669421083,-0.047217228544823034,0.12934706550405756,0.04554735343037703,-0.1441139497812983,-0.033984179292012376,0.05223561338749797,0.33452989751033246,0.08588057133532145,-0.049116877832633514,0.008795884012307227,-0.012336335983813984,0.06043549027730347,-0.01228066603590833,-0.030030566281783747,0.15762192269306677
IRAK4,0.07927409616160631,-0.04848191215878514,0.01668401660051345,-0.07757118574076628,-0.030013282231262522,-0.009331726477923102,-0.2369287213662994,0.018861013094206274,-0.00388919371862535,0.03564331592924895,0.024338346591398455,0.013577908714281784,-0.19007733701475155,-0.11184583594185718,-0.04672967464984657,-0.11803735259586494,0.016402757703719614,0.009736378081087902
GSTP1,-0.18838122788337394,0.059921205588246984,0.03686626853077429,-0.11361006787015486,-0.09531234176417473,0.03871237843126053,-0.24895094510542679,0.12223723204470056,0.1702670054905707,0.33172666670322937,-0.00586656035740401,-0.02166433803762293,0.2583591893948415,0.10926696349700879,-0.05345553683269098,0.12118196025350274,-0.08076999461694197,0.011300661051339483
VCAM1,0.04526320537721103,-0.06985881302973877,-0.10926160274069577,0.030814629295692127,-0.16598942223386867,0.015262022894209802,-0.40036751078904803,0.18889208698881982,-0.05622235136944296,0.10341283782081723,-0.027862343867646085,-0.010107660198983995,-0.1622045258808541,-0.0649911016569532,-0.016280829109114183,0.07544905518147693,-0.013584613979235959,0.06678998841439239
NXPH3,0.004695324099660828,-0.13984016621128387,0.02779940626401244,-0.050364383565887155,0.026510007706343243,0.056168842851859455,-0.14967998522888817,0.09863005583763515,0.06411193443483547,-0.07365835463257467,0.032119325130330306,-0.01727866491397757,-0.17383714218168633,-0.12138397545389633,-0.00897547707353702,-0.08301271378913498,0.11150137924200168,0.0009891986463046176
MTMR4,-0.09285704624398768,0.012784825878790847,0.04957017451883486,-0.026671848219696568,-0.0019424744398222568,0.019009990745564573,-0.0836531567138497,0.022347361399841358,0.006640957255763941,-0.08565131709944512,0.038305733470539706,-0.06333958707076982,-0.07926792231007743,-0.03846596151642134,-0.05667989948207515,0.10003685322207288,0.03191370812938157,0.055263698699063876
LAMC2,,-0.048222314979712015,-0.03179649396149062,,,-0.0415075586767326,,0.0006279081505930022,,,,,,-0.0298617687849529,0.051340275225114244,,-0.012647003196201542,
IL10,0.04267638980164191,-0.05250528185805899,-0.04506010096556467,0.006567143370170179,-0.03385309735352836,,-0.06256827583081243,0.04654790930311043,,-0.10940729510680099,-0.03751883776283421,-0.023184656085771825,0.0024450853668039076,-0.0942962713192116,0.02485813254995757,,0.003869748288967318,
SEMA4D,0.2212377661392516,0.13946214050915193,0.03608907262223115,0.021300943316852925,0.06587972726133572,0.08056701076433295,0.3194821333431511,0.11886134837959028,0.1081313336352121,0.5057675752252911,0.29994205724219125,-0.007631221118508265,0.22049148860781886,0.28517998250584636,0.04476987286643517,0.05921862460949366,0.16773058999655796,0.19216365802340962
TRH,0.12067022413422182,0.1064524397196645,-0.08998615049064151,,0.03484810705947245,-0.019349310290361504,-0.13117592798281744,0.014382108701400187,,-0.05367858521900232,0.023969640109993987,-0.007543332775684313,,-0.30731358742923,-0.10444639328884055,0.1109726167010836,-0.12759046748034578,
SEMA6D,-0.0717569819550909,0.12830761761720713,0.03582339765793901,-0.049523672057624334,0.11874150080846549,0.018247550031075664,-0.18615686641207055,-0.048185554213927034,0.009343471714121594,0.11135949014352706,0.07126619775386271,-0.003038205797812298,0.021892767356495188,-0.013212912808611206,-0.06759880229917772,0.04596138268556459,-0.10696891005503636,-0.0328710537460375
CEL,,,,,0.08288661186063029,,,,,,,,-0.032791619118636164,-0.1997416713211045,-0.023412324094454453,,-0.03731451143888441,
PDCD1LG2,-0.052338471190823695,0.045138379088151936,-0.06701020225013679,-0.038622627868111804,-0.028691765164116097,-0.02786795708517813,-0.16872017189843175,0.033066342267242206,0.030736361584410916,0.007942206482049128,-0.03802971605035817,-0.005164644926526065,-0.1394133797917041,-0.049574897827151805,-0.029194269786621402,,-0.10343237244414741,
SPINT1,-0.05104633590629412,-0.01828647826811812,-0.03705607899657466,0.016035637295718365,0.08128300532568006,0.002664378988443447,-0.13061357032488208,-0.025751198762361694,0.013414464738048469,0.03536410221266259,0.011031162165181796,-0.0044200984178607424,-0.08017218996526673,-0.05945988936225839,-0.06862282917375662,,-0.03584257152767294,
CTHRC1,-0.1009330671596932,0.11323893626250409,-0.01330345005170978,-0.0028485166180873384,0.0430562876124868,0.05469076512952786,-0.31196094254945017,-0.026109551493035996,-0.02584109216994599,-0.1003794252611107,0.0026717813458141323,-0.02954641416002879,-0.18149636388131923,-0.17305340284880955,-0.06383804437649387,,0.0007138102653215446,-0.007858662092184021
PODXL,-0.01966297359163678,0.07386962534653438,-0.045355674148820815,-0.003913825548087767,-0.1964486901092777,0.026349927073615474,-0.47196721091314225,-0.1554980448061102,-0.0007367628859849714,-0.0978186222021298,0.0576044225607948,-0.0029962482363833022,-0.16468406816097186,-0.28788443099577843,-0.07092401462525787,-0.02984800510965814,-0.13461505598032134,-0.12007020442216504
JAM3,0.1486775046241425,-0.034301153535534396,0.03220477271056062,0.08173459710960655,-0.011758371199878053,0.11643392115396602,-0.15167480589818574,-0.08324871129211832,0.055595609455779724,0.5141898136937607,0.06026751577461446,0.032048631764354456,0.2841546577737717,0.14912341780360358,-0.016435081257827756,0.0534840343243676,-0.11015901349952055,0.08089527320287128
TGFB2,0.21340181009152553,0.10229638558705917,-0.07856574859161888,0.014702542238602139,0.14281985643475278,-0.07328815043196256,-0.5144222514601946,-0.010503375232537,-0.01338981326213799,-0.02831766152156579,-0.008235135338863869,0.08916179298191547,-0.26454082235134435,-0.18261828017324283,0.08690577085265828,-0.012528951121253223,-0.04438202226115759,-0.02562211397604887
COL18A1,0.08162740965606356,0.05365775791658958,-0.09450699328338824,-0.04173787885820137,-0.002616410194128529,0.00038565607661126053,-0.41184096712263996,-0.2224776057301795,-0.008119542717115904,-0.04058445982937254,0.0690854882785115,0.04819846328605507,-0.156189613539217,-0.3818205059635774,-0.13577156475999733,0.05719762700323027,0.002397482207196147,-0.05787512706239041
NODAL,0.01353260246369401,,0.04364616851312672,-0.01387004014739273,0.03272556560821127,0.002477902500527666,-0.24667532269384362,,,,0.003758283297424905,-0.07443424470158969,-0.10837577556810413,-0.06471443282091911,0.05982356930447199,,-0.036339981002443615,
INHBB,0.05724336762956386,-0.11948022503417131,0.043153371875683515,0.008438726477266066,0.016021821545215892,-0.04047263508691105,-0.221830130050694,0.022815666568036668,0.06077527330704682,0.014986918720440405,-0.0056935363876379754,0.027243623218017182,-0.2123707073449112,-0.09809834970910766,-0.026352255311838067,0.01480450240190351,0.023933116528114477,0.035090988708153845
LCN1,,,-0.03179650111583123,,,,-0.02065077862636877,,,,,-0.04777600973952397,,,,,-0.036897319891702605,
ARF4,-0.07514118629524937,-0.12202988715714705,-0.09474577241349766,-0.034933161245223054,-0.13880517820318428,-0.03212074149699613,-0.23073665217341668,-0.03349678776820577,-0.018241124656307145,0.09776887148868754,-0.09531733960740126,0.0030744952034423736,-0.2760632106163643,-0.1463230161991473,-0.03499272557761169,0.009648991929293532,-0.18044267458330313,-0.04521362204080181
CXCL14,0.2842156355609004,0.2695084559571307,-0.028611671773647412,0.04149478498034717,0.3153576278234299,-0.14014254727577083,-0.145371739731541,-0.2011286406243293,-0.022830956219230706,-0.2763795021499087,-0.09779929038915021,-0.09810948757243286,-0.16435938638516046,-0.550739621105184,0.040479534689540846,-0.09255133710065074,-0.007502732799765636,-0.08804149943126735
LIF,-0.014290605244878107,-0.12122820391505233,-0.0810528966437739,-0.0394993434219353,-0.1403440201251408,-0.0023428587036688933,-0.1990082543024537,-0.19442042365891354,-0.0386814422477425,-0.05388594286639382,-0.02485967862637577,0.013629199746304981,-0.21518914592144656,-0.12145979437789908,-0.08985379004170102,0.0826273584430364,-0.1446192522484056,
IL17B,,0.08782524250099993,,,,,-0.1426467615268988,,,,,-0.04329654645223888,,,0.05598012049450748,,0.024928053258568516,
MMP1,,,-0.011493576912150987,,-0.03085490473707058,,,,,,,-0.03660295086343615,,,-0.01725568795363517,,-0.0933605503033298,
MATN1,,0.027901964036188314,-0.009044142956586116,,,0.030840354376290933,-0.04449522142442145,0.03190987613136577,,,-0.02173515322746088,,,-0.009695194659214099,-0.024558868647973728,,-0.0232413876851033,
ADAM28,0.07826427165025196,0.011436140731096858,-0.04971180338786759,-0.010531736106315954,-0.03206140479432697,-0.03709319117616501,-0.200964677433429,0.031580125536421345,0.02888775673061137,0.20600455911878454,-0.01249656600135889,-0.06052260872862525,-0.05990805275160696,0.01134091512273206,-0.019206917321978195,0.025178073754605634,0.08400490303648712,-0.09234061172531831
TCN2,-0.03131453043201048,-0.0851359619698002,-0.0023088716208015847,-0.009086032832641784,0.10317991488538393,0.0013648477857971712,-0.3956937197298467,-0.030715257708831337,-0.04328959485456484,0.046824148151308406,0.03226616492961248,0.04599973498996599,-0.10143375278814036,-0.3055318221161883,-0.03778167085270855,0.03474026626599512,0.05108060604961927,-0.008496630240763461
THPO,,,0.0851215009714816,,,0.0379669475579901,-0.05053649399710342,-0.030071255899007734,-0.00391279160151725,-0.03707861913285471,0.05968100116758078,,-0.006902317129208446,,0.10669494255300219,,-0.017964879421997076,
CUBN,-0.10287149606257343,-0.12426353495673245,-0.054501398542367165,0.027078189283432544,0.007168282019426939,-0.03874802337674997,-0.16204509625767227,-0.0530688039402831,-0.009560309752843754,-0.034965475231798916,-0.029338210516040842,0.016675880314519824,-0.1681070228802893,-0.11759479741144886,-0.06778526275128736,-0.006451614197794085,0.010947802603498816,
TIMP3,-0.13502968190136913,-0.055365242719487645,0.03240143367797145,-0.015586267035908171,0.2085761107055251,0.004804294594545045,-0.22215031592278184,-0.009210282316133947,-0.005062847178203317,-0.10581124173244927,-0.017419178730562743,-0.01613974144799175,-0.19951457792467994,-0.33260932323513426,0.08299888435517125,0.001527719190385462,0.008219417749629783,-0.04638180887035586
PIGF,-0.10284936114065428,-0.015585023485906025,0.0646669697797399,-0.03828517630321156,-0.03887313464813044,-0.059031427718478933,-0.22433885245845164,0.06254405044306457,0.016645148178116954,0.0009281045425798409,0.018659471977102146,0.028188346795547072,-0.11433822601580071,-0.04228667634372392,-0.040087185844557775,-0.014448666445651414,-0.01984362866850847,0.05231901408954
CRH,,,-0.017069571713510208,0.016989222829890394,0.18818977133510736,-0.05993091876658059,0.047565350323553766,-0.0013874819234846157,0.02494163118073396,-0.1151597077905631,-0.018302052174900177,,,-0.14634357949905535,-0.0015198633968681622,-0.029189405710350332,-0.0584582747422247,-0.015951666577633052
BDNF,,0.18391400672719235,-0.04409928590593786,0.08606948560089607,-0.0013188491128101258,-0.058265358916969004,0.1720601485682019,-0.1093118223385853,0.01617018889638812,-0.11789308175308395,-0.015276061562626531,-0.043904059089586805,,-0.31973248875754995,-0.09490913279833102,-0.04729449565087748,-0.11550006889456796,-0.05124285343908084
CCL5,0.21791948503762196,-0.04580419758994187,-0.049092246363523044,0.027019629519423428,-0.059610036377622334,0.02898742754181864,-0.17647853693268162,0.04508003275830455,-0.05074478778461816,0.020959963038324127,-0.04975920609326278,-0.026309830538860934,-0.026333152194969497,-0.0508893094179448,0.14961862647978283,-0.07992920833470457,0.06314592295361565,
GAD1,-0.11567078223148923,0.3090089732468412,-0.0040762448403152025,0.010530768961499388,0.29932503866002025,-0.10726660803315748,0.08793108895545448,0.1582631558183083,-0.057528519098972775,-0.3597344368586191,0.02285210043917132,0.011246525969861015,-0.048935190004571395,-0.07757480221095853,-0.023935678386889002,0.008311424799511512,-0.047034703874754454,-0.08400251908325744
COL14A1,0.08285946650176845,-0.04317328132888477,-0.04182828716932039,-0.01556323656574916,-0.040697819251207294,-0.03159132332186231,-0.15075348561535282,0.005085124816422766,0.028511520122616357,-0.05962011514128675,-0.021107972604919964,0.003280477627100232,-0.03574788069002168,-0.17716424126578628,-0.09293650918192332,,0.021415671706403846,
HLA-A,-0.4168720229132364,-0.19129548450924688,-0.07490564699377393,0.1258470546492013,-0.2982100255386918,0.07023852221917821,-0.48380246538368654,-0.05879570545179408,0.09360680295256273,0.3134102361441436,-0.20533322210918067,-0.06462920542679226,-0.23681248926115492,-0.5357138557921151,-0.014541328629371738,-0.00040029048876324725,-0.17213043261206806,-0.008659618115761814
