,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
VEGFA,-0.05615140682339451,-0.0757448015704463,-0.009470092893980625,-0.044093321331683394,0.13566584343492696,0.09290451475706796,-0.04081294054092036,0.031959158227221056,-0.0032276077122356437,0.0390525549053564,0.036375498232139196,-0.10366816977624703,0.0983743375469212,-0.10250606822014839,-0.18743009667240626,0.019237538744112784,-0.07457779618155136,0.017701120762367906
F10,,,,0.012747672258778528,0.03224499098656963,-0.009721417792597609,0.057685727531709814,0.00361913892063436,,0.06029676361540845,,-0.032791534232950906,,,-0.03983673516874471,0.06505621367609978,0.00891597537081936,-0.02495941243382202
SERPINA1,0.1008970041992247,0.020169917611254688,-0.019259315926465417,0.0221533867817377,0.12398490307960733,0.06166012131697792,0.03334787568521141,-0.04523367538342619,0.04726679458565359,-0.011042847717831459,0.05880519316853949,-0.060170153865767406,0.060522941892999775,-0.024519582198311515,-0.03939992286945352,0.0200463912811161,0.015048758137061862,0.01734518886627055
VWF,-0.007659183159075892,0.06848208826312736,0.007393273454987764,-0.013856480576494993,-0.0032838337834272583,0.11933873493217846,-0.013674801152526124,0.003513552316038287,0.0583503717719745,0.01575946372020507,0.10359163998518044,0.05254965321334297,0.10215699024911785,0.13716749986943805,0.000985302576102411,0.029606113311666387,0.005188255345308366,-0.016040269095357215
GDNF,,0.011894677509776276,-0.0044236966849579736,,0.17171288592838385,,,,0.14917636041110532,,,-0.007688764823916356,-0.02657332603567049,0.04859696279505848,-0.0018699642768782061,0.02135093805429769,,
VASP,-0.009377211207516414,0.03094210898520084,0.005472228729939331,0.019295268338061368,0.10155930550013317,0.06840527885592573,0.05097549047494565,-0.008213950067189352,0.02646401178433841,0.006402419459580456,-0.009611033845279062,-0.042390805174440556,0.03891213534785527,0.05778880443057243,0.0044529574667047725,0.007452743189500673,0.043536992936296814,0.03196275098877896
ADAM15,0.014324101392430582,0.05375387632207289,-0.0803821371032061,-0.009235604711712307,0.07843581327647668,0.05821695919647882,-0.011558569399466525,-0.018391898039818316,0.020185071573236277,0.016161487225106328,-0.04057367714568496,0.11051053248084201,0.038794112384523564,0.04486939401141519,-0.044272599024032314,-0.0074808466446922095,0.04660748807571681,0.045649342881468165
WNT2,-0.027037585716100383,-0.03168625939451296,,0.24145292096373938,0.006052685424476498,-0.0446708879609558,,-0.012387011408752337,0.043221608257971895,,-0.05950350331663742,,,-0.0027184685069832648,-0.009627174506984916,0.00853007290359094,0.10906813359244769,0.051621350544891254
CALCB,-0.028298971247305828,,,-0.027421830837471385,-0.014949589921005065,-0.02251707115547491,,,,,,,,0.07782121225307835,0.030740708177013017,0.07808998736284291,,0.06288786918757888
OLFM2,0.021377651986201146,0.06511477505262382,0.018918660033586287,-0.021512873696724173,-0.010059398907582144,-0.0249276576540772,-0.034214796979322504,-0.012792000902033203,-0.007681046129462342,0.011126076467834064,-0.037893637526872956,0.03646683654156227,-0.003935764034142284,0.07165981540467584,0.07904084596270113,0.0343541982551266,0.13447274406744367,0.015936239908984556
MFAP2,0.21244569664584392,0.019200160606721133,0.01846475045614306,-0.016050508919230586,0.07997478828864772,0.11128493082600503,-0.004366157563097117,-0.02624812443234835,0.04166888941706964,0.1463234097128399,-0.02011544648649207,-0.0024380039748437853,0.048953183875648856,0.13819439150797766,0.06097405418115302,0.011247047138668583,0.008706389194563034,0.12144544227248372
HLA-C,0.04364410107280358,0.06232177633240389,-0.015551850094579756,0.003470400051803437,-0.023885300871437094,0.12575564661329303,0.06207982787094009,0.00993441278038767,0.029555335145299247,0.08157516582868007,0.06639822634372872,-0.01687290957547963,-0.028212832322946323,0.02889766708327769,-0.10563213507833139,0.04682118639775394,0.03858925888889478,0.04224133391936161
THBS1,-0.047760602398649155,-0.011642263770061095,0.0790216647645976,0.014647445845475894,0.11673347772717427,0.10293885640787152,0.02849484732459732,0.008129168479399875,0.0376166427611342,0.06906242494249197,0.02491958912997698,-0.06930935592781388,-0.0015737584162155906,-0.02444780941439756,0.01791610654609477,-0.014260496248609825,-0.08526049556848815,0.038586830066917974
HSPA4,0.0733912019251176,0.03657902248212868,0.008769637460867962,0.020941295751607112,0.07901657751498505,0.029353924341804585,-0.008983368523083955,-0.016001873119873472,-0.04099329012292512,0.01941830982946959,-0.01161735259715462,-0.027281906282591983,-0.00464991480851174,-0.011685509316602852,0.004765667108129883,-0.06887150443184743,0.018801267421461473,0.06825303919911399
LMAN1,-0.03395072238778879,0.00877000818578,0.03358530824415535,-0.029408641779343346,0.05539594801222307,0.14935956193742855,-0.00708861105817748,0.042224591865593,-0.025705682669320194,0.024552023726594756,-0.010277211550048581,-0.16728563470767152,0.03747838374539766,-0.04385496238400285,-0.10035148652308076,0.06089311348985802,-0.02928749294071212,-0.06363357054828227
LYPD3,,-0.00657409316622575,-0.017311445041163068,0.1549304321170584,0.04175407670563393,0.1125716222012312,-0.01967691402994354,-0.014466302750115683,,-0.0006988893321489499,0.053660256325993416,-0.006079623097914901,0.09603809888014354,-0.027625114807794886,-0.01229588453970264,-0.058039930428628324,0.07100994129415675,0.005395368609360939
APOE,0.017665208695206987,0.08749273624952733,-0.03925142780765438,-0.0041424973644360215,-0.03885881808656108,0.04904106148435028,0.025096346362298898,-0.022721057036897908,-0.04202490871877126,-0.0903288107767872,-0.027205523978331866,0.07155983632582841,0.14818445769520555,-0.013803516322220804,0.10665744837199956,0.013235289474621286,0.027070187321848186,0.02797200167797053
SOSTDC1,-0.03424066460810064,0.02457264734623186,,0.09157148030098151,-0.044565003625170414,-0.0011980930461346908,-0.009613627538270476,0.032470449103495204,-0.03364603555905934,,,,,0.02130866406031008,0.03953140359337837,-0.0366821286200027,0.03435608969343573,0.007865438003759351
ANXA1,0.026817549579675668,0.011712740186060593,-0.023549657211698168,-0.03130392976178257,0.029160522445683332,0.13567246486506102,0.006529665777497955,0.009883594849914482,0.03437784963441942,-0.04157338689174766,0.0586863100202921,-0.0747458910740916,0.06398892046730058,-0.01088189783813483,-0.018536360212071345,0.023523616177953354,-0.04151348942117462,0.0035547322952210387
WNT2B,-0.02648984509304007,0.001712820604410477,-0.003219474471603308,0.052476660649255866,-0.019536370914167107,0.13595405153732937,0.005072581031880984,-0.02055356479476001,0.039537617059677475,-0.003912316989158987,-0.03800806787294995,0.03219492976214023,0.04355707276729654,0.03616391633083896,-0.013356899405138239,-0.010342954605606015,0.06412217212547906,-0.02074496299841819
AMH,0.025317769201973178,-0.010741694039989882,-0.011532982719673152,-0.01493745892861075,-0.012828251068591635,-0.012162292893292157,-0.020258318560243255,-0.012279878481075635,0.04265615991689404,,,0.026851679049331032,0.1690118296844549,0.04023226149530495,0.052545281298097046,-0.06322337242298656,0.02321123314762277,-0.01678662988450589
GDF10,-0.02638653064590613,0.07647314726276566,,-0.018759382735837143,0.04314785311826077,0.050286559051920296,-0.01892690574524526,0.021342448979482856,-0.007483645829506134,0.026729251911960423,-0.045868644976004944,0.08518573736523877,,0.08142842676609201,0.010352601172308412,-0.00021460095086648693,-0.024183699050007647,0.008124225075698011
EFNB3,0.03362703627760199,0.015589871770784162,-0.014726689662454025,-0.016662789772348998,-0.06233918923308422,-0.004057924714015238,-0.026495527651297167,-0.01823763131121541,0.05771065577103218,-0.026979207722332456,-0.05680031581109878,0.0345154854547669,0.04930945837747312,0.059379992161479725,0.062390537341478786,0.057314230177252526,0.08088135858017252,-0.004678251381685838
LTB,0.062021251205072625,-0.02186377801913917,-0.011625714527244884,0.04782649766415827,-0.0153435042653753,-0.014764763901476786,-0.024453102293973888,0.03477024970235628,0.010996919907119103,-0.008046919716391425,-0.10900384329983759,-0.058631165018658726,0.06785206767106355,0.12480498482734997,0.031164498772013813,0.01822519551937033,0.0517077522529239,0.029975719449658895
ANGPT2,-0.03075591149015222,0.050673734841999524,0.002540130296425222,0.042193230749650944,0.05545688644455962,0.13401425294323402,0.004753034205705869,-0.04071882735824304,0.045883154349955595,0.06098385946823735,-0.026792712948977573,0.013307088056230506,0.09596522304259218,0.04735252141511004,-0.004896879505970801,0.017036450885965913,0.03630995925887417,0.030690456161159275
NRTN,,,,,,,,,,,,,0.023341393073449252,,,0.048294422746136476,,
ADAM17,0.013307280531322218,0.022029858553827948,0.013534645974749366,-0.012683442674129642,0.05759985167743561,0.1049710818526054,-0.03622820616895792,-0.0037109590671163925,0.011712696345705893,-0.053505551322271375,0.1050507420381075,-0.06190639574445271,0.01907570804472728,-0.06491562208263255,-0.06230526926474921,-0.008337269722827091,0.002435511531223974,0.006274195242587573
LRPAP1,0.044185312990510144,0.053914859876025546,0.008928169227649609,0.014443713052529394,-0.04982167955237512,0.03928493769959067,-0.07188225276116787,-0.0718898884717724,0.03347694491395382,0.09339939265616985,0.09257355994407275,-0.0017603450927188382,0.017723625528406232,0.12901382029677647,0.10968565729461355,0.007444717913245777,0.028093829052608744,-0.014259649592735065
NID1,0.0740897308500281,0.05589303259033175,-0.028899522928349384,-0.0024282079070993244,0.06094584600329486,0.15099343082364594,0.02982680774208131,-0.021942228819432145,0.09419677744633273,0.030448157465396093,0.0027976344205201515,0.12223981643838655,0.08276688966473779,0.03140379772400739,-0.05260228882533227,0.024707642754901005,-0.013279571019108831,0.09493084137831821
MST1,0.03613883573363471,-0.013497335940689118,-0.0329243684802718,-0.009105370179127064,0.06030646641790929,0.13863064688000812,-0.007465008618211627,-0.012921861956298096,0.022053912478044082,0.028946974396734222,0.06206686039265802,0.03756522118047388,0.060151707678246874,0.14762735984291991,0.09041647221231759,0.03929864198899618,0.04213323652605256,0.05563601379797458
IL13,,,,,,-0.022808210675980135,,,0.05352405197588015,,0.10392277974692106,,,,,,,
DCN,0.13238947613319527,0.05989418440572857,0.05460593505097824,0.05638809515662189,-0.04390972968270307,0.1276122550450751,-0.0037298213490453585,0.04894015043971226,0.03728066301854208,-0.021706975416451876,-0.016177411701641418,0.047925409272490664,0.009055389306831847,0.08889407066099002,-0.009883858468537834,0.015430660977461472,-0.04979220877055984,0.044866113787702694
IGFL2,,,,,,,-0.016660468558275694,,,,,,,,0.03383466064396796,,0.001183094111463811,
COL7A1,0.04100746082097284,0.04226842626644518,-0.031156986336104003,-0.03010781774662822,0.08226294881718887,0.04167663079426176,0.005968334343312779,-0.022261633602721907,0.015013518935667887,0.035803556313794026,-0.03006162370868034,-0.06722538171859853,-0.004950983916480927,0.00496891786378583,-0.03306762186940638,0.01603379385020118,0.04543517828388221,0.1052711639031091
CALR,0.03207393854156675,0.05691911544630576,0.02427440470206244,-0.04559044483800539,0.09289685999685506,0.08569444693025136,-0.011378792147498871,0.012473555828233037,0.023722862005080697,0.05287778882246591,-0.024226842221940624,0.032812037467035926,0.05785355106350319,-0.015488117257974103,-0.07481934792794873,-0.006133773608630952,0.020588280293245213,0.04589904036992777
PIGA,0.01834525580875675,0.021077802968945295,-0.0212022158983627,0.013951646537364122,0.1127693584445114,0.11998247873564054,0.008366861358329526,-0.008631304514862926,0.10329215777064296,0.011236811192410632,-0.09225538442330303,0.039687908941975006,0.039282164361299346,0.045798186219275984,0.04803268231622214,0.012167156584249907,0.026323730757949717,-0.0016233947918270386
CD200,-0.08243195584862997,0.006137854803187991,-0.05502941222931728,0.043657176988945785,-0.06593577744434734,-0.010901696867026347,0.01108852944596791,0.026194155544339227,0.026210402566639698,0.04375761348393255,0.055003568037754864,0.03526104001025919,0.05515739634937173,0.09218890693768364,0.06670616517008592,0.05340367499322387,0.08239625572851068,-0.011827537606647794
GRP,,-0.010559213674892532,,,-0.01995527223407604,,0.13834506733609397,0.0215860594417193,0.10022541952343858,-0.03211529142771905,,,,,-0.03747912963297426,0.03012430663495178,-0.014102619619407139,-0.019950895385776924
CDH1,,0.010929727490115225,0.0076300518963434575,,0.04057376320806476,0.11540200218136565,-0.0008668256844994611,,-0.01741467584825375,0.0069620343334479175,-0.08155650009790509,-0.01465178933644233,0.0819596056751944,0.03858746568552849,0.06161721799317627,0.03509226944215655,0.018167128760168145,0.010806614757908457
LPL,0.043089033627279186,-0.000945204518589551,0.010349625363176528,0.0890000562303887,0.041110214041241044,0.1224793731031308,0.0017828718420343334,0.025181407434771333,0.009450224719090912,0.17858963286251664,-0.06096089044905734,-0.026856646423161074,0.00970182362865877,0.14116618118743077,0.1147715630727505,0.026184584721938586,0.04499162247164413,0.10381142591827525
SEMA5A,0.06226414986833893,-0.024943615259562464,-0.005395203986184425,0.05789833232156166,0.1256750948239174,0.09750535851537138,0.020483704444556536,-0.022911317616274646,0.0030230927531994,0.010997983679533453,-0.03392381503326895,0.001460902300136619,0.04833560457881838,0.07672157375049651,0.10141606584751672,0.04626048392361423,0.01901346103758622,0.03763406240070635
SEMA7A,-0.007924878381691376,-0.026156153718271975,-0.03213477330437539,0.1025913972558205,0.04832979894482956,0.011784056244433676,-0.02532338251388091,0.008420722331534257,-0.030138948215536518,0.023346948266139547,0.009702298442844958,-0.0068472281224010315,0.006038147277190532,0.06798185046854036,0.011273693324552062,0.05357854109555728,0.04216473196290329,0.018919607145620614
SEMA4G,0.03456457795166786,0.06827077147104778,-0.04599369646167066,0.004767027007118006,0.061077220984635236,0.030759205914170848,-0.022217764248472452,-0.026803884291649264,0.049859679692455326,-0.06635457867730472,0.07910639728860944,-0.02457161899294298,0.06616373568137923,0.1176803810547746,0.02953115424361041,0.09365719716631848,0.11529613221642757,0.03355524823778195
SEMA3B,0.028386120983492594,0.06505402665179108,-0.005802714080812193,-0.0003643663215278351,0.0162566943167838,0.0533131213547541,0.05307256198068926,0.05269185623772769,-0.02429228851786552,-0.08847675475787194,0.014392536211738687,0.10888724961880053,0.07080218371555733,0.009816008860962953,-0.02077254604849255,0.0710635160063838,-0.0038787537544233224,0.03757674110644717
RPH3A,-0.012261700930864074,0.04387774517582169,-0.028294289654224248,-0.034108031715407945,-0.015053251317721436,-0.01395943580076975,-0.0028519203072130753,-0.03529602244941688,0.021268926295687694,0.07867635077049237,-0.04439193122935101,,-0.052316400083047984,0.09582777037892817,0.12679488909121298,0.009115761491069983,0.01142283555178228,-0.047038274429516455
JAG2,0.03657181600488599,0.015858344185335875,-0.0192105896848443,0.051611092719153207,0.01970408613139697,0.050410478982313156,0.02559515460157915,-0.0322681926545507,0.062118584077120544,0.07030067804883847,-0.04274967258458468,0.03795599168968526,0.09136399451010056,0.07752574794216337,0.0406934542955164,0.03520673933291979,0.055656537060546886,0.05816644279715434
CGN,0.034909441267404424,-0.01994188135543366,0.0013162633076162628,0.021781625380974917,0.03822680439285153,0.03180195346101617,0.026531889651293487,-0.011503810240873609,0.022214976769476476,0.06479178762892165,-0.00027587714910223544,-0.044387131235375854,-0.025209883532849576,0.03913205219296587,0.055310702440687,0.03805569429503105,-0.0016744289745874287,0.04197989936635362
