,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
TPH1,-0.055288106419512234,0.04227810986869335,-0.030228645655965777,,-0.031538400581748734,-0.0379655234263768,-0.01368714114758663,0.01661840430483297,-0.04274426947700864,-0.015401009187094913,,,0.03957207822979817,,-0.033991556587917714,-0.0073632457028853,0.09069271570319751,0.008842867518212458,-0.02421883046292091,,0.008021245495811537,0.02945786728992134
TNC,0.0685956797270524,-0.0776376944701052,0.008054287325003316,0.01659414556934105,-0.0018126221600293692,0.0671355713658146,-0.11209085285708069,-0.053954013189846495,0.10430878090306209,-0.07177460237335334,0.08447560997549684,-0.19740212099389004,-0.0771918022059326,0.03302991310529076,0.1087070362930829,-0.06839990910310849,-0.09854652373779002,0.11258692986255874,-0.01827255439495669,0.0012305086053407126,0.0019208090918006948,0.05317685677672481
TNFSF9,0.035906500755261285,0.11054284243136969,-0.0051226681552850204,-0.026074247745509066,-0.03748507131924451,-0.010616946075668304,-0.009781490582480979,0.05930360021323772,0.005310917305825928,-0.019050417103957176,-0.02142314416841315,-0.009708198296525826,0.048551420661318866,,-0.007875008820631807,0.10123713994807206,0.017219356618194247,-0.028865810466629848,0.038562202310205934,-0.09147962757646234,-0.015944016912736444,0.00372184817805767
C4A,,,,-0.015365729314181696,,0.017330093342858847,,,,-0.031270841703702645,,-0.041496016740216864,0.013784328222960754,,,0.044635830195009066,,0.0020908512752208295,0.04416030729104355,-0.0059027908381054685,-0.02549322910486568,
CNTN2,-0.04736390311742196,0.1877660779445262,0.07557851285197924,0.056278024548934893,-0.034459502466465515,0.03722035370147782,0.055316142420663524,-0.05995434919259512,-0.03928129367029489,0.008728909072642685,-0.011798144272955138,-0.19642558330177373,0.06975075350637841,0.11849909381884774,0.009550244556130827,0.14345529956898936,0.19329353386510045,-0.14822253419370215,0.06831485359510515,0.12266840220167947,-0.008459364047098092,-0.08530691712560838
F7,,,-0.006627810308768228,,,,,-0.01288050929958975,0.044455423735055295,,,,,,,0.0569562503251279,,,-0.008704042771610522,,,-0.02472936461027043
LUM,-0.01738143560547099,0.0018913179789484611,-0.0006152597389169811,0.07743650615264953,0.012038851138348733,-0.006360400700805445,-0.027215072296106094,0.025487801939074205,0.11558153805983257,-0.028800991811986677,0.06274463238109974,-0.0651997416874835,0.021978209311918212,-0.0008467851993354985,-0.02578151358803603,0.08001208481978339,0.11418796080872216,0.16109624223027139,0.05824242825697343,-0.02966175132082199,-0.008149945257036223,0.014560526180239406
IZUMO1,0.18979197001624692,,,,,,,,,,,,,,,,,,,,,
BTC,,,0.0003212477813910909,-0.024044637279709295,,0.030245005760528885,-0.047564410504658185,,,,0.04043580989391835,-0.017548791355366744,,,0.0004457133596770832,0.026107069212316265,0.09181538219816322,0.08752769176827921,0.015564605622391346,,0.045358813038403875,0.08403992912566689
APOC1,-0.05872149653114466,0.06754327092809466,0.010877389864499038,-0.005886893227833607,-0.020642912434108755,0.017579810710558447,0.022137944775500844,-0.12965042746780306,0.11226542737654083,-0.006650638929400987,-0.030259925757160223,-0.27976872386683316,-0.10414541477206454,0.05710500773968743,-0.03529847806235011,0.15813144408201715,0.07767801518198028,0.044169034737056086,0.03485972498154122,0.21695817526473438,0.04261883362386326,0.04436666193242389
PKM,-0.008470043382029757,0.01925536829230347,-0.059909086855935295,-0.05850327956555856,0.05385258485935101,0.07201742644161262,-0.09756802387648651,0.06323883817601403,0.07493576919969522,-0.03337229861606087,0.037441866893670635,0.22431031647882171,-0.08650058998354289,-0.02195548890104238,-0.0027804734447587254,-0.14493334430191088,-0.15371738746289157,0.062138700385668266,-0.04589803936638182,-0.01992885560036902,-0.038531975630614335,0.0780221436216883
TNF,,0.02449773050626335,-0.021920534023768416,-0.034118309100336246,,-0.0037414868600206003,-0.004379509832852338,0.0009305435443261158,0.003270510868550079,-0.05023192823406677,0.004249751876551216,-0.0678202324839458,-0.009607115041289247,0.051312296435958006,-0.0757371055838841,0.03554238787049145,-0.03017619259420433,,,,-0.042316131566074486,-0.029658084612811768
GNAS,0.0710318309362019,0.13396746857839348,-0.0315396297005243,-0.007754284768886961,0.04783243438121741,-0.035492967160413266,0.08548238268398961,0.1386867404411437,-0.055647069871142256,0.04566026023478217,0.030350941880554066,0.23981070861518194,-0.04167040641776354,0.015585506586086647,-0.07548175498965183,-0.13608506278553925,-0.005669708362753269,0.12925617635090425,0.05533987736035179,-0.0660177698683085,0.054555536131355574,0.08240190208519944
BMP8B,0.04061757904066607,-0.014688326114152562,-0.003136287742131587,0.026526434529001594,0.012891686386405645,0.02195608555740552,-0.060953692844287026,-0.06642697057208988,0.034679685705398935,-0.03614246734321431,0.034005093365632996,-0.07403925069780944,0.031298492169876464,-0.029923167138883502,-0.06205105995214435,0.047286482777051844,0.010672734265113216,0.08161720319828739,0.016733813700536417,0.12758262817121438,0.05911688269291978,0.028332212787469307
LIPH,,-0.03335488010379646,0.06376587160986563,,-0.031003277636633568,-0.018396756061659553,,,,-0.02521284681367343,,,,,,-0.043489549119528514,0.1260299775950098,,0.13015669248860415,,0.016061882330638575,0.007427737348672369
CCL28,,0.022777986162064216,-0.02531682918476755,,,,,0.024130201839525404,,-0.009253754335028017,-0.003710563040352754,0.014615070650761036,0.035553735656776275,,,,,-0.005908504145500901,,,-0.014699815081822457,0.001357520228708461
PTPN11,0.06776493618900557,0.0015633206360135914,0.037114937120649394,0.009889419201264375,0.06721118063154795,-0.012857285118193375,0.03772689331651147,-0.01602810047306282,0.05316551949221153,0.022371616563556657,-0.04310228155423217,-0.1028992950357546,-0.029514475579666632,0.05673798024172096,0.025384220611446188,-0.06858035845395322,-0.05667375144930535,-0.1458693455491876,0.011844838946040097,0.043716251237657086,-0.039457615157171874,-0.015116795195294984
ADAM12,-0.03467514046239611,0.011658128717609352,0.02189744860027007,-0.018297613976620573,0.10078679318632061,0.0010812762828491121,0.0010812574431183475,-0.045290011913968,0.07912037535807447,-0.05143160346394975,0.009831856872807163,-0.05806335961663224,-0.006413617698828157,0.01774345844870375,0.004883593981167503,-0.03791572886002438,0.05553377054473358,0.132349365749941,-0.018820399617473192,0.07281651187796037,0.01021456110340882,-0.022041230995298422
EPO,,0.049355092847526275,-0.007107669793401223,,,-0.019374283362013203,-0.04977987350003781,,,0.06069386858484606,,,-0.03485678385553377,,-0.04847557212949451,-0.023917805076291626,0.0018462359706742989,,-0.01138146563470352,,-0.015632031668436394,
EDN3,-0.01823772978717295,-0.015749965671362724,-0.010924875684475036,-0.02562269539590101,-0.02218454980128393,-0.011671337752065001,0.08724202247265977,-0.009844847882930566,0.09659939016179002,0.022563264300309475,0.04368746004292722,-0.007697694548759321,-0.002654400309383877,,,0.012905103884809446,0.08993196681551593,0.040281761417010294,-0.008239999515828711,,-0.028403287728780882,-0.036822303486584725
CCL22,,,,0.04626554961012886,,,,,,-0.05311445287502349,,,,,,-0.038625078024936296,0.028507849753637203,0.01000412509141254,0.12454946922876746,-0.024216914210655995,0.01129401903529431,
CCL2,-0.04117864850761072,-0.16873229517113744,-0.004362840283664123,0.002566086121602594,0.0117387766899741,0.0019674746861257386,-0.11530028601566156,-0.029797368708225934,0.04738550886086549,0.018708763776528983,0.007113171009294705,-0.14904124433140897,-0.04788716185807344,0.0373246791853382,-0.06822179638934421,0.010850168463433814,-0.019220986724708018,-0.0009416362907081947,-0.009369642522126511,-0.08077339531908213,-0.03346845219570227,0.0213064309502447
DSCAM,0.005551695573722472,0.03603055985564575,0.03603073462815774,0.016888212098092582,0.07554558623244774,-0.0007956002954147142,0.08068342833552813,0.008335929786261615,0.03204698365365608,0.05045477742337124,-0.0028680288156950375,0.004921927847192454,0.026524919761255823,0.10703171544728042,-0.0410096309299191,0.029184576441957273,0.18890109766634083,-0.0481676016461145,-0.025001864302613915,0.10522859046430741,-0.007122522534788706,0.10588520463960799
GPHA2,,,0.04807459638353952,,,,,,,,,,,,,,,,,,,
ANG,0.016344275786715445,-0.00917538317371901,0.04195742235915094,0.014513976708190117,0.031622056345074624,0.06638594818480487,-0.030636051447198782,0.008462544644981727,0.11551547514545855,-0.008287851135392512,0.006568964008631225,-0.035855514604287805,-0.04238150901711822,-0.026483447947536088,0.09964337658592998,-0.0018378146942208166,-0.004008677521565872,0.04947634489585057,-0.04443449224104589,0.08387013736752107,-0.021715343338324828,-0.0061515600574956406
FBLN2,0.026381428862521292,0.01859559231382366,-0.019396690186902054,-0.017008560816436313,-0.017087866874611442,-0.020412422017260613,0.041134964880634464,0.05997449827152636,-0.017801229168012057,0.010508346637648703,0.037257812977309346,-0.013688582939008442,0.027204091388865183,0.04959194483193471,,0.07277280663813858,0.14872237094152288,0.02790591685398634,0.07060952297834643,-0.008959445374731787,-0.06157872687579049,-0.04103139534818889
VTN,,0.06507030488402314,-0.025999591534012947,,-0.022234986995521008,-0.026984901698963174,0.029563246384252465,-0.007082465320030616,0.08805737319931169,-0.04333754292381949,-0.0017515225532838373,,-0.017262537856912123,-0.02077415325349552,0.023631927834017557,-3.2971313096445085e-05,0.011378973442935099,,0.03374684862347218,,-0.025493234397565557,-0.00622382341356295
VEGFA,-0.024792442565642926,-0.04177264526050571,-0.03547124710600895,-0.022069023623314553,0.055482209058564706,0.04744191719350409,-0.134594078630174,0.017866548262438994,0.07159780560493499,-0.037177452820961465,0.028026245013847872,0.09039888120884668,-0.08758749879384556,0.02902271412300433,0.04959863125928788,-0.20060805805065288,-0.21015587813446152,-0.01980697871750774,-0.07576048426810911,0.038576545796103215,-0.02020639704407497,-0.005044893012395133
F10,,,,0.03650889334793383,,,0.0324580697553411,0.01703746246752381,0.05715688898070994,-0.028923875443155812,-0.04317516095673744,0.03587430169375732,,-0.0225343526750077,0.02876184428217564,,-0.012092816520955538,-0.05388613884593211,0.061211127873892934,0.08625590619315605,-0.02759826958781385,-0.03904637265780034
SERPINA1,0.007678859472674113,0.014965084819860463,0.020983579611280778,0.02766438500263816,-0.029568211069282004,0.016494386395174802,-0.03182527735868967,-0.017561694094267954,0.10730432473551568,0.018953779730891754,-0.01224573463268214,-0.1673986637800897,-0.04439853164515162,-0.005853399212062406,-0.033197788369039916,-0.05146668832206603,-0.07420778265245506,0.0007938220277792985,0.030590319104922256,-0.0028662836211367708,0.019593986063722788,0.008635419676378162
VWF,-0.013634326261844762,0.06576153822130933,0.06667767405259664,0.00015209749449455857,0.012704010893079251,-0.07591572462414652,0.05088114748823991,-0.0013509278610858546,0.16578960355082387,0.016604699009258296,0.020127995000562258,0.05100035389377086,0.04329592721918608,-0.027650176245796278,-0.028376441162686474,0.12382581980105205,0.03817275589871083,0.0727581946238113,0.012726850189819637,-0.0533775283768098,-0.010998797267003466,-0.05211520427614553
GDNF,,,-0.0013119774896275926,,-0.03526924292480636,-0.02909208428623482,,0.01877386950124644,,,,,-0.014020816679460603,,-0.04657898622232406,-0.015006491955422585,0.0853641867096368,,0.02512132983462307,,,
VASP,0.001702404637842646,-0.04482840937493865,-0.006976227187247195,0.027868886507057974,0.14587806091925534,-0.008504969310509109,-0.04279372753815228,0.018867866092971267,0.11056528074645627,-0.04437507886987644,-0.04624386348732538,-0.07065560917387047,0.05069891120240329,-0.012284972159093225,0.06235754262134335,0.02575691761587819,0.026653480144383974,0.08528597361445298,0.03602840165623486,-0.02641218426830481,0.014532148522117854,0.047362392607834695
ADAM15,-0.058411264898445364,-0.012396684785112563,0.03175414532206618,0.006459974495918776,0.015362172327169448,0.004683770459611889,0.05111206164962171,-0.0369254565652014,-0.010324629297193522,-0.01626832429056043,0.019718901469326353,-0.04359370801555654,-0.017811510565381883,0.023833834080720675,0.05847255345954495,0.003668603153030256,0.00728827627173692,-0.009753441124564258,0.05505779721780909,0.14523222040739997,-0.03401169352776363,-0.0692500032029464
WNT2,,0.15818337554946788,0.10737642831681997,,-0.02107243879417205,,0.12200868156458915,-0.024220958785571626,0.030936418752635756,,0.060174611089419835,0.019640393028760084,0.012506429162776275,,,0.04591502416765597,-0.006811422556685825,,0.014382762349437393,,0.03209987152726483,-0.0038719564166945367
CALCB,,-0.029669964860849368,,-0.004730706395957525,0.10914483063956783,,-0.03241524360335435,-0.03208444271772794,-0.03692889168170856,,,0.05017598403879653,,,,0.023488124316399864,0.08829616368649588,,-0.014289736265814555,,,0.023810632405293016
OLFM2,-0.023087494979750357,0.02585902092052774,0.03015490356948547,0.007939854047472494,0.025952392228009637,-0.02333627868874576,-0.013539456717878125,0.02631825276221193,-0.012182202201140026,-0.035777689954188285,-0.015922696341937048,0.08372520864542227,0.06724654652293849,0.003772845328771289,-0.03165225431333457,0.0401862109342838,0.11132106943165072,0.03503350264907273,0.013338234676380562,0.058268472865796214,0.013843138771930903,0.0824308618722388
MFAP2,-0.016043127621862614,-0.038038330297088,0.005943404314322791,-0.002539167265731063,,0.031123041051536213,0.01016428489268965,0.003639303797072185,0.10373642326636283,0.06627853400346817,-0.01770670479415012,-0.04543382523180934,0.062011899281656006,-0.04854227520050323,0.010194280931855683,0.052658423313519255,0.07606756375496582,0.1307134241121701,0.05063669724902945,,0.03061652953023988,-0.0471962541168805
HLA-C,0.10190156305418296,-0.038349465403889664,-0.01151428711528228,-0.024636442349262117,0.03441210152106234,0.09829864645963696,-0.03063988646344211,-0.06537040840813191,0.15556012426769775,-0.008316348290312468,-0.014680400911350464,-0.21164454770480157,-0.04783199401677416,-0.0342231569539799,-0.09010526404534214,0.0041299134133460525,-0.08452816551458864,0.1167308959867394,0.006319916930711718,-0.02531701949001074,0.006807716208643551,0.05857700737647062
THBS1,-0.06441816339445589,-0.101583618008335,-0.004883058879744646,0.019782193439496398,-0.0023095844052772063,0.005782988350727786,-0.010291535039349887,-0.04079874003614119,-0.003121339868148632,-0.006915338598413234,0.0862915320795331,0.020752504676955663,0.008780193705234607,0.02480825660864291,-0.025011235913332718,-0.019057411396628095,-0.012851131126539043,0.10706846347608995,-0.04703642140144042,-0.03315878071630512,-0.03148595266355515,0.07512975236246469
HSPA4,-0.06447535111972263,0.009107704302520043,0.0023835940450919776,0.016770975690469803,-0.04618598944468166,-0.027510634789747246,-0.011940066995285626,-0.019131598014668,0.07908607502086679,-0.010668956115934115,-0.013885834055034149,0.1034242215035493,0.030961185863807986,0.01872991312053582,-0.03100120474262909,-0.003574971737188229,0.09581607072914339,-0.010410907561697852,0.03681941323768044,0.021075777168928722,0.01906311219849749,0.04819041762934832
LMAN1,0.03662430131803457,-0.11726373626513875,-0.013511100854885468,0.05271346018147584,0.015354155449096227,0.020440940000704542,-0.06141969697790033,0.01652596822338858,0.09750269754702869,-0.03736317458619231,0.002489612334506282,-0.029490484647078385,-0.03778498902343166,0.03632095634822528,-0.001509516126351599,-0.05227494061681851,-0.11226447032413592,0.07323651748497027,-0.017922718823276135,0.11135563442659963,0.017172999446604897,0.05510701896097927
