,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
SPP1,0.011178306098421015,0.07854702294295271,-0.07621984241104005,-0.044337727382372585,-0.20473185737607613,0.014373377557934245,-0.09345668879554075,0.0541726038386631,-0.137784646489094,0.10055580294887524,-0.08380180869426218,-0.02244886357540606,-0.028039022141483544,-0.02869274232066891,0.10937997557417661,-0.09792866402158541,0.15631532721689478,-0.15784788995250865
PODXL2,-0.05405729933022802,-0.016719226760695496,-0.014598681811432144,-0.023577058907917663,0.06744963723558302,-0.01731680069511357,-0.015612798905698878,0.059353470840115836,0.04166311251486141,-0.07764424421746248,0.03528048221329254,-0.06045634958763506,-0.02701037643053592,-0.050819375867259604,-0.07824120982257927,-0.06085547330951161,0.001824488382303609,0.025314944714097207
FGF9,-0.012989511060700365,-0.0029459779058027447,0.10217681164386902,0.004255279386218194,0.1499528098043318,-0.014631896669855034,0.03468747275686996,,0.03295826230969911,,,-0.07201862607983944,-0.044034911359284126,,-0.057044785810542696,0.10649782414587619,-0.10178989875357314,0.07539508920242562
ITIH2,0.04992270412772551,,0.04034021727210666,-0.0023313912322556972,-0.046367889690108334,,-0.051042773252574135,,0.06818067207824645,,-0.014696469842096788,-0.07263842268886846,0.0028293391466586723,-0.03553958139631194,0.18858451673354126,0.33930254418611155,0.11595650275000721,
ADAM10,0.13008691773117387,0.003139514219875158,-0.021298926511098878,0.024795901642157885,-0.04165883780701365,0.008224004367329021,-0.015248390356040196,-0.020391246899157365,0.03672884325404486,-0.005199485755376832,0.02320182109224909,0.05879306599197145,-0.007015055466576151,-0.021018812951276993,0.056883159572941176,0.14649923062883277,-0.02131626298403025,-0.11198024814270632
CFH,0.14726146761317482,-0.023304277110097804,-0.0005413565554884987,-0.09477225464803501,-0.08582942459564198,0.02110150426463535,0.06981846930715435,0.058301989496889514,-0.00924928226733795,0.01762239230427338,0.08783193605959025,0.031241246647104277,0.04308757473877422,0.006669083424435215,0.11023423913234329,0.3885147118784126,0.07674507737286294,0.027195663778589747
COL4A5,0.04675609532490304,-0.04403877078164528,-0.05569325821207484,-0.04553880442434951,-0.11462312261141798,0.033818432052894185,-0.1430706771842207,0.11374814016467358,0.041556560593014234,-0.011460651673770196,0.015279532819085014,-0.04253191066768163,0.00232657122281815,-0.014439494268516578,-0.012123060245139174,0.056285298733133635,0.03865971520152601,-0.09885631959693184
LTBP3,0.051416606378983876,-0.06227326309048265,-0.023340025129894585,-0.01653735433529376,-0.06374271221658687,0.019691134257340516,0.011991125617076649,0.13637370017417236,0.025273075777583066,-0.06279501690843385,-0.011575118999874229,0.13055579192287994,0.16200599823589457,0.05151677596508329,0.054101347828584494,0.09224887882434682,0.03704610827758704,-0.06142416652517088
GNB3,0.054358272282206015,-0.02811395085149533,0.0020770733430899857,-0.02075699833348771,-0.06474366378896941,-0.017369202402493296,-0.02755735299215877,0.014884696947404826,0.01761485421204707,0.030361234726851344,0.0011410771994730675,0.08026313054077712,0.06835637577524897,0.059830747942452356,0.025605930164392485,0.08652013018476373,0.04670611211076251,
COL6A2,0.21608355197330606,0.0550340584820062,0.010719053055923244,-0.06392709691178909,-0.07157984069090019,0.007162694368323443,0.04446036870250473,-0.15495904469821362,0.056838288740949844,0.07144085060387895,0.037629728367596385,0.2678749039662041,0.2742056866068625,-0.03184449842810189,0.3023933058757493,0.30390080959987503,0.07371514386599078,-0.1061238636227114
PLG,,,,,,,,,-0.033749460386762076,,,,,,,,,
GDF9,0.006642003707444535,0.0010982278642140183,-0.033961044425424476,-0.005807948588994185,-0.023979963705610455,-0.03465758114521509,,0.020598526421737477,-0.058358478014419964,0.023968298739264808,-0.058453858805905416,-0.02523206833049834,0.00913814090138055,-0.008063720959094273,0.02941865302277445,-0.09711094446268023,-0.0028254921133912575,-0.05274351993869153
NCAM1,-0.16008465514924605,-0.03519114400036503,0.04225405621166191,0.011824045354624245,0.0028834427502097463,-0.0038110416025719275,-0.060727115128556525,0.02462342179649168,0.04462973093855002,0.0036752056400314844,-0.08148230603460448,-0.1413094468137068,-0.18567992395301522,-0.013093058747928512,-0.019538990382398487,-0.22568799104657092,-0.15535269674670846,-0.07817506435528421
APOC2,-0.052641702646975964,0.003911591530478251,-0.008746056491063173,-0.018700399638940865,-0.06390656724613766,0.0038612449379012643,-0.07568047435669945,0.06222470546171429,-0.05289347997672345,-0.036795116584052316,0.16038684124901928,0.030152524020397194,-0.04449524907592287,-0.09621578643581676,0.015336385908225622,-0.031916047377954976,0.05340294892746622,-0.001823282622188742
BST2,0.05300546946104036,0.026511330761547443,-0.04949763982673707,-0.02967147844578674,-0.17176235671829013,0.0018063409195152125,-0.005527413103809097,0.17751093590550632,-0.023583183902639217,-0.08718093861645511,0.05716687968359997,0.05232523939356688,0.07353223109916604,-0.0037981161841120765,-0.01434769278367177,0.19048667530058572,0.05752655338305537,0.12279412374983377
COL5A1,0.26446768629034373,-0.003563286368462896,0.04518468378951796,-0.024871973346413237,-0.06985946802390894,0.03632709800992208,-0.04303952143254317,-0.15737047720824127,-0.028080261732104535,0.08584781508885161,0.07505983260803432,0.21025799740744422,0.19774412872966862,0.04672067115447028,0.28164850409753045,0.35267156050829274,0.07987130847084623,0.023376942369383976
CALM3,-0.08311695619534844,0.05695379353599542,0.0977313885300561,0.0449688988959285,0.18822228669017,-0.01922651249387733,0.06595560919015374,0.12062020229208088,0.08961496980367563,-0.07951105592528497,-0.003740115214674253,-0.06254105709881556,-0.1116467370452087,-0.015705076515420916,-0.16711295427285708,0.08095060706688482,-0.12969132187386756,0.003917925124212559
THBS2,0.09293880758289831,-0.024592591216906098,-0.029875026234046982,-0.05398833757687847,-0.11286748836547174,-0.0030174241272931546,-0.09006855710200493,-0.19528623913281593,-0.048051665258260295,-0.03576175780893631,-0.010181087576805178,0.19482908907785285,0.16945623018725933,0.003272701762069063,0.11035690673608652,0.2846184551629063,0.07163715972986592,-0.09272613914690536
SERPINE2,-0.05158762380416596,0.04839406312107979,-0.03261074466880609,-0.01658410338650464,0.02048900341432153,-0.0068764424759821564,-0.005753165126258469,0.02046826753304766,0.08302565319100265,0.06554934152297814,0.0777564321420554,0.20629281987638207,0.24809877479816497,0.0712682023860424,0.20461486478479393,-0.003916815164314153,-0.16742971842639295,-0.05340838909540604
EFNB2,0.0316413106185983,-0.01718447705501382,0.0756166656095923,0.00841428106273236,0.022542912304003074,-0.011076243146988322,0.06686753414506605,0.06492279263351157,0.07859188085447875,-0.0002482208278794506,0.0818785366540116,0.02171205245061042,0.056076584327896084,0.010451115112269406,0.03027322804621054,0.0836993706566861,0.05383166390858397,0.03371980119614425
PROK1,0.05618948556256241,-0.015110188231880447,0.025347661358503182,-0.0373141500776992,,-0.008428840162276928,,,,,,0.014256096147944191,-0.007152254095624164,0.004802589126673608,-0.08895167064377793,,-0.03634617065351614,
MMP9,0.12981725960453444,-0.011732913718122273,-0.10043502352188748,-0.033625110248925644,-0.1312498906690454,-0.0203673560798073,-0.04485645382674583,0.0840664028979381,0.030687709931662744,0.04583935796664517,0.056326970925466395,0.09484464630656939,0.18258351201827952,0.03169527727931459,0.05567984699978882,0.1013864787636696,-0.0015630999008070187,
DMP1,0.061538643691733425,,,,,,,,,0.08058930266966696,,,,,,,-0.011540216889810684,
NPPA,-0.06164960520086726,-0.047204421088626096,-0.029370842309742247,-0.0035425429536428098,0.019393155119037945,-0.017466646472150075,-0.02789241951796532,,-0.006220447913686637,0.026717679313209373,0.04169552290913973,0.03151671495860907,0.013775423546628442,0.014158160454618353,-0.04140397131870525,-0.07662446465485585,-0.010730724608631339,
APOB,,0.09467534230617619,0.07433308880393345,,-0.03651288759165805,0.011231736865214772,,,,,0.06742317145574707,,,0.045781911880831735,,0.02972178310156921,-0.062258180052695074,
C4B,,-0.013673139453796094,,,,-0.023439120633233376,,-0.007320962432384718,-0.0338361571168833,0.006917151358208556,,,,-0.04937539449834995,0.015184763171990804,0.021613919810407396,,
NTNG2,-0.03243149491271992,-0.004897259239371378,-0.006041908673318536,-0.007656178578427789,-0.07943352313387426,0.059729637196867955,0.08655557669260133,-0.04013468077340698,0.05418058738966394,-0.030787243086197978,0.0883584730704281,0.1009621198943301,0.07766972454986577,0.014765895581025321,0.043648287602312104,0.07987172266732259,-0.05257313494419263,0.06545655675176053
LAMA1,-0.05412739649607288,0.07733848383642272,-0.01980283911141495,-0.0212944020883007,-0.16952813194658467,0.0340079155774254,0.018711770578734372,0.1132042693480706,-0.019624148143305126,-0.020228078402790627,0.03833193144008303,0.02930320182229544,0.057188748272045245,0.0944363775312209,0.15026608309015924,0.13692314173726636,0.0625695614686001,-0.07138489526414993
UCN,-0.005544504898417811,-0.037159567173490234,-0.03118841318555263,-0.04736885243040385,-0.028112063770010423,-0.005327089197470942,-0.036284890980895254,-0.026207709775573674,-0.028866311501714412,-0.06571193264507345,0.0035727017637591477,0.02310127217988632,0.005024086580351484,0.02768410565749127,-0.07533771629237573,0.14406137926446586,-0.03902638478625916,-0.018961253908560172
ARTN,-0.02683484331690204,,-0.01825729121520965,0.02206791026097788,-0.01148574195614906,-0.029793023471034893,-0.04419837056079086,-0.020337158618597195,-0.022646219060876816,,0.01656603610230845,0.005888144097986234,0.057350710563747104,0.039223755690326254,0.003183413134850748,0.018676684959389584,0.00827267436736795,
PDGFD,0.1589429381530081,0.002544713181971858,-0.03454405282428934,0.025550664334391463,-0.05633256187911651,0.027839526417083607,-0.03891342235177003,0.0035359523208736334,-0.05964827175140373,-0.013167535756817542,0.1111834515332884,-0.004031695604405792,0.07207698064463884,0.00742216570150024,0.09715150986825169,0.13387328225156164,0.10997598473802371,-0.028781060071021488
EDN1,0.06342240492012889,-0.03433365490942152,0.0065297538118248505,-0.005790920432922488,-0.034381527390191756,0.028133267976889684,-0.01250953032059386,-0.026530595243479827,0.03745372954665962,0.03524780209076678,0.06523012078265492,-0.04833450471029103,0.06944555189268835,-0.018909348698546588,0.1054935344420836,0.13727475090344476,-0.019128204993568116,0.02373787445786707
ARPC5,0.15273578347046568,-0.010303588074452351,-0.04687791925079878,-0.042917504237939365,-0.035511031446353696,0.06065807980405473,-0.08300941080554254,0.1292992750587872,-0.08034926724167442,0.10570274125111867,0.022857933545075464,-0.057036462343608235,0.08697760290418388,0.0005641476690319551,0.06307677820768823,0.17474009544307847,0.01869919667069305,-0.0425428014042526
GSTO1,0.05048273729023658,-0.052689392839246396,0.03861352047471365,0.02034069160165411,0.1900708343836608,-0.079731855887296,-0.04332202589434532,-0.07758247167847353,0.04857305365111547,0.0729634409421004,0.039384316217817676,0.10305770882705537,0.15983342349504054,0.03573587925489544,0.08580370420638544,0.13023876824097894,0.08590517282039414,0.09916038296163819
PROK2,,,,,,,,,,,,-0.02729339780325518,-0.007987122513544519,,,-0.08491991078542802,,
SYK,0.04990390327334039,0.04777746298502703,0.06251815514988096,-0.01771925579257762,-0.07186861561676677,-0.009994387855675487,-0.06467739442891215,0.06132177046998008,-0.009145401883407324,0.04365958658160036,0.08734191674537714,-0.057763601118131565,-0.019030772669714913,0.03937543564055651,-0.03187138044490436,0.18159220641384058,-0.03213859307934432,-0.08001080106440048
CD40LG,,,,,,,,,,,,,,,,0.08263132877501862,,
ST6GAL1,-0.0640771545896974,0.02115770261988268,0.04916588188235355,-0.09961987912937209,-0.05984044191149312,0.008931435486984286,-0.07448720059526516,-0.0267150288011944,0.02165514650585995,0.009744411169727869,0.05914731933932707,-0.13957281344860265,-0.09426514134586815,0.018831411095090594,-0.0666877599640783,0.1608094493732318,-0.015849045350576674,-0.10802466927830437
WNT3,-0.031637918006557554,0.04368228992770302,0.008647140510729802,-0.0393701899397444,0.09618142388853068,0.016172166143633614,0.04260383166142234,0.027740344345222427,-0.010160478167660662,0.0018651993209632606,0.011156333797885054,-0.010159697401364205,0.013996198764055114,0.0036097183202324482,-0.018588184391113562,0.04806003208726665,-0.007383301587105649,-0.0719422187628441
HSP90B1,-0.003399972932641768,-0.02607817078003339,-0.1162207322824568,-0.06835495602323138,-0.11704232388961926,0.06559232066130305,0.030755450459746144,0.005863085292518099,-0.07226512241625359,0.057771841809387804,0.0777231789717509,0.14720701854907278,0.1867686213093511,0.016056720354108496,0.22810378812359022,0.0719252133865874,0.09533448547997131,-0.09738692448891531
ZP3,-0.048861501912867186,0.024409891921624155,0.025563857990947667,-0.022734615088794288,-0.11145059172751368,0.00659743457572427,-0.03731005923072317,0.10311390309142082,0.010166994421489927,0.06935375708123581,0.12617199748386568,0.04172065372115197,-0.0009211235266577863,-0.037565259637659394,-0.028834986404800995,0.06801297144541693,0.07494655614958758,-0.004454923533738348
ANGPT4,0.014191428008048734,-0.016682265158114877,,,,,,,,,,,,0.0020816500671350705,,,,
NRG2,-0.014006723822813098,-0.024571357077826456,-0.0333580670413275,-0.03672625286578402,-0.0218745271303063,0.01733874114670638,0.018370325911484253,,0.03308330617328855,-0.05108075657809733,0.05774209723774981,0.05897755105180396,-0.012525210063470207,0.05760652283271173,0.021244617145522768,-0.031082729779133723,0.01614815194970169,-0.03611981756106364
MELTF,-0.014294179075313983,-0.0007808198850755893,-0.02431826325502046,-0.07009872653972875,-0.03457540648389952,0.035827714244515786,-0.008724574557389002,-0.05672864517334404,0.006925323242820851,0.035231843919449835,0.11180323858077089,0.13099903165231455,0.10231946203011488,0.04662646586100557,0.024976808662040446,0.05035891820598424,0.024800638875089622,0.032790770839866895
NLGN1,-0.015997069602173668,0.013139475668398175,0.03703190062193962,-0.05407758212767159,-0.018502124151042455,-0.007619777536214609,0.01570091465225925,0.06707064979112888,-0.008492963485360779,0.11380934324351406,0.06390823969369439,-0.11977371182282279,-0.09789309510480713,0.03319481409215543,0.03181238254738458,-0.06681653700843336,-0.0616590618069845,-0.022632301807367826
SLIT3,0.10808862484479013,-0.024121746231716482,0.16004409298819108,0.0014868044492581758,0.00459107066398377,-0.004524047992269728,-0.057196568427032184,-0.08681041726981387,0.08970303039248996,-0.07036403482386665,0.04716589926257461,0.008588824272781756,-0.04394844951852659,0.031937507980758145,0.0964931692340252,0.3091087674070954,0.0024408676093485805,0.060347896295649524
CCL8,0.13729894202795478,-0.010827365311423266,0.0010796351811412203,0.009720415578229181,-0.0048255020186048795,0.027842776152493972,0.022237459011673157,0.13734140413348392,-0.005057915352725781,0.003918787380592977,-0.010905676767432449,0.059810054426229275,0.15663377978627516,,0.05628998628054704,0.07318952014299439,0.16389851707557493,-0.061361568205551144
S100A4,0.20248443436696914,0.08351642577740075,-0.05212082682245593,0.012174378452327448,-0.18380857701464515,0.024928384363322703,0.015823345448385717,-0.13959084122519078,-0.0590070409239284,-0.03356767806420483,-0.040036210667789646,0.11182772300125252,0.10745479663219225,-0.0030908361190073335,0.09092987838039011,0.127496851995516,0.14062787627935391,-0.07893492553716545
TNFSF13B,-0.008445557552522123,0.010860194066847559,0.005833077882596178,0.02888053212741008,-0.11984180151162555,-0.026143371264264473,0.01131673807944378,0.07030113113995867,0.011475593492058858,0.07077645134967286,0.08421848393864903,-0.071556973053039,0.008048823533546636,-0.0017593789446961633,0.1125930073573997,0.16079748883425124,-0.11092071990379088,-0.014884455295760417
