,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ANXA1,-0.40137598157701415,-0.10662741230645544,0.026930519044318906,-0.07085202029910345,-0.12948180468921167,-0.13929505969875491,-0.429100723762827,0.07823194737610836,-0.09348734437881016,-0.40561830988599573,-0.27595618931346494,-0.024111262389767955,-0.015335186670817999,-0.09782364548982454,-0.032666612690759315,-0.19004496244702546,0.013079983607658626
WNT2B,0.07313140710385864,-0.03953842803964138,-0.018481732607529052,0.027818804274246094,0.012557929113066585,0.10807893476456487,-0.09542215009643484,-0.0896520501302179,0.004719133380300721,0.15968209676724904,0.01400761030172717,0.02821891262604534,-0.04688951258170335,-0.03905549669784271,0.03752713801819711,-0.00023688684079576017,0.176657147654933
AMH,-0.04820065046920951,0.020631343004905572,-0.028386914686272278,-0.03886361471556024,0.03308281200748641,-0.06246345224737943,-0.03256831983290966,-0.017375789265983065,-0.0001484322020227492,,-0.07678180149891249,-0.02016015482850977,-0.04899731693269154,,-0.015948335180299575,0.01936649484801336,
GDF10,0.015832918782909614,-0.03277847847161905,0.0028808269830998636,,0.09387101861179425,0.09542412296977736,0.10250891447392553,0.0012249408846319871,0.035330098012491915,0.13182732507433248,0.1459465520905784,-0.025444379483534053,-0.03533031147756123,-0.04660725019253004,0.030878844989914153,0.0377107976024055,-0.012946308199790825
EFNB3,0.08486697927212589,0.09717145479388516,-0.04148315530696911,0.06002095482153661,0.13665620330541586,0.2160288524106011,0.294059831799698,0.06922175029127507,0.011809682894332079,0.40714367126718537,0.27627954242570674,-0.02781829441929739,-0.0063191387680268446,0.1688158076250835,-0.031218238373769313,0.17491958121335618,0.21712331954809627
LTB,0.1755905194429654,0.01778674426141418,-0.03469727203843604,-0.02028084939234259,0.09098534770463053,0.08327585784707903,0.09474201162745102,-0.0070309390130529345,-0.01695468124263163,-0.06293717434439866,0.0016308513461606063,0.07514681908291962,-0.023327190783225097,,0.10945189108970381,-0.012982244169653191,-0.0260548461805686
ANGPT2,0.1486620252444467,0.004813231469627073,-0.00875317290715507,-0.007648487539998614,0.024772722069985754,-0.030427451475369897,-0.3392655503675192,-0.17006153452098446,-0.00936807098016937,-0.1147071774029616,-0.1048798387508736,-0.055207825100973294,-0.0522529706928882,0.017049280621969868,0.0621475460652824,0.1632975127240975,-0.0579715030910505
NRTN,,,,,,,,,,,,-0.025444388611585347,-0.014536104207922116,,,,0.0094092226063873
ADAM17,-0.1150733529869763,0.049576710264161064,-0.024848643638424258,-0.030092902932645358,-0.17795529085899017,-0.13110682791169412,-0.1452325298963747,-5.325522570163821e-05,-0.011305131037816952,-0.09198812049456051,-0.14232591162969652,0.02611456819525602,-0.002849668750192085,-0.04128956532677584,0.022370074208590714,-0.022406258296754904,0.06876206029665645
LRPAP1,-0.039978950790201764,0.14756880375591874,0.031830500580176155,0.026936473055680882,0.02019912680428565,0.15576940312996163,-0.16718785164459296,0.07817311784739704,0.028122869643998405,0.14351423382788214,-0.04948744505452339,0.01149625096919748,0.011235194388257664,-0.09127095329762548,-0.025357201884436256,0.19827055583213007,0.10998086834351951
NID1,0.12030270090092401,0.008501225272429027,-0.03393489862557198,0.041567125069746164,0.00712885961998097,-0.08010845379205388,-0.32924321910422133,-0.09376970608378847,0.009350917277137692,-0.1011485234985428,-0.11596948675737087,0.04117980657159217,-0.0709967615512453,-0.016643005619189723,0.14457061027482743,0.07209588595617321,0.07053873836641716
MST1,-0.14030598125294283,0.03450704473697251,-0.010799148690975395,0.062090602825243084,-0.10516298095017435,-0.08247061686432339,-0.24039197503360518,0.025981718633289498,0.0052902967111740406,-0.010588515636222987,-0.1453532270020566,-0.04488405902744731,-0.05693711789587379,0.10762672588814684,7.405185878641129e-05,-0.03259635734206729,0.08987330702249394
IL13,,,,,,,-0.02206995161171687,,,,-0.033726419333881076,,,,,,
DCN,0.05914781031030227,-0.011620705181044202,-0.036278246759007246,0.045241753272372634,0.12547739482230805,0.057133562188941146,-0.1700526876214479,-0.049893949745470116,-0.029749209936474535,0.0017999396017019749,0.07590147037854908,-0.07970081501682297,-0.016530997896962305,-0.009899792075617898,0.12367846054655851,0.020378352489129357,0.1332218501449376
IGFL2,,,,,,,,0.01635342561922814,,,,,,,0.06352162847778486,,0.002016352700795734
COL7A1,-0.008720836913601395,0.005012646878948528,0.03570217099484309,0.0054331345679789,-0.055341502686061465,-0.09455118445810333,-0.24225748473026062,-0.052027844430165365,-0.017872450176697793,-0.042027788534496034,-0.10934919450367181,-0.033180950018718174,-0.07425907603978366,-0.05468888431530512,0.11357072166081483,-0.020985492162565487,0.05086103474096126
CALR,-0.22599315615509377,-0.06480855488891497,-0.006175308217720717,-0.10983765041871854,-0.2534939732811242,-0.23549698021132506,-0.3765006759184069,-0.20882430342919467,-0.029411175924274394,-0.3114359050322318,-0.31887313142668566,-0.10004551326822658,-0.0669763202042214,-0.06555584743437265,0.10329096620861519,-0.149024643292541,-0.012950873572431864
PIGA,-0.1385831252895261,-0.027015091773719233,-0.0009449918557300267,0.011237488925951122,0.01254668956808684,-0.05509501901598352,-0.10031154303606449,0.03443053496963087,0.059858345416306566,-0.04924082375160543,-0.08925610898735652,0.0940030376058523,-0.05345788597752698,0.059970667181302804,0.05777142569755512,0.00038304616958435617,-0.11592191585300002
CD200,0.27300114602055386,0.12024819629696812,-0.022872363558811417,0.07386676921761547,0.15511091288200035,0.21552205142115965,0.2710606542729332,0.13579118319966615,0.026211339178411366,0.37857236934098093,0.31066152183589374,-0.07274699891846824,0.025656559824653733,0.061716758368144956,0.03425162976637987,0.2541112631104646,0.21280843015391995
GRP,,0.05853242908487432,-0.02018769784291508,,,0.02979105529115585,,-0.0401800853705632,0.0713339063738635,-0.06707403088571205,0.022557733681346677,-0.027844430774305234,-0.015943730384552678,,0.06258559050969259,-0.029946415568230897,
CDH1,,0.04528817909336752,0.002428931074571125,-0.011235016315253449,,-0.02764609677150479,-0.19730748412515792,-0.02529954532787644,,-0.03778081961231213,0.017804415522788906,0.01714104414076298,0.040110859452439356,-0.07523327586834476,-0.053538761477364055,0.01865052217373596,0.02991925231764808
LPL,-0.3119560415567102,0.055323938338769856,0.019806242304630507,-0.05381325119104675,0.00026630270350317314,-0.11185362886822332,-0.35752493905166094,-0.2567071414617243,-0.003461415722674941,-0.09856223611732517,-0.17952176816095483,0.0013250323113644334,-0.09069014608228872,-0.029946518580142672,-0.09680498394232044,-0.10652420562874129,0.06992351347464798
SEMA5A,-0.01814277198227884,0.10073955701152286,0.01142668662659276,-0.005222644894150711,-0.05025604622121859,-0.23365230467136883,-0.35552074295849934,-0.07986234029512197,-0.05198198436428434,-0.02843710379426587,-0.19012210006803307,0.024164719537397038,-0.047842771496380526,0.053947390339505366,0.0005249689787175077,0.10902911608335528,0.11304911664388002
SEMA7A,0.25400094494017744,-0.04753689423778261,0.01774566287544033,-0.026692945659008243,0.15298660156340108,-0.03779876952208609,0.04754255220485952,-0.12181440408641564,-0.015103973165452988,-0.017377230782797022,0.013506925658261143,-0.05116408473226281,0.0651082708648633,0.03860985395448441,0.15700023976861657,0.08060588997864372,-0.016365831556038855
SEMA4G,-0.021892675786921337,0.06530677819987361,-0.022295458267195336,-0.05098187420278959,0.08310890879136687,0.07183224435291082,-0.1225456360557217,-0.010611183802996398,-0.002647536842039531,0.1929389530375235,0.09228381255506528,0.036792426825457636,-0.053003278541653424,-0.023788150443902277,-0.02062116297777231,0.0008949413279790037,-0.025469718355165677
SEMA3B,-0.11062766706061986,0.02942557557856267,0.0586253013570989,0.010889144987263767,-0.07547130820409109,-0.11988135639458028,-0.16198668758237705,0.030587466917911515,-0.007311854185099993,-0.4223146391527932,-0.009333692528432554,0.020285276874176,-0.03094830605976682,-0.0056326539409999165,-0.006003586035263785,0.05417650701806325,-0.19955757695292434
RPH3A,0.3000670793858813,0.10583683133382166,-0.01975891386143009,0.09746654122168533,0.22547252881145732,0.15225695132470485,0.26896747386375686,0.05279333355794852,0.053460525831154675,0.45619152916763633,0.04334356000182303,-0.003784419905644002,0.02755628114989584,0.11145721323860373,-0.04274839086457551,0.14461491550854574,0.2088989705855221
JAG2,0.1728829777558658,-0.02096925848739168,0.006061689081154018,0.02495797548896166,0.055391034632284064,0.08012383122591825,0.08212760677561567,0.04761279014719116,0.047453644799882115,0.21070393224943135,0.12087610885823805,-0.007620206732646303,-0.026573813713129876,-0.008412022355508248,0.12726954969674986,0.05677921985826705,0.2498834460332461
CGN,-0.039361133299856244,0.003353751971358466,0.03201307882991428,0.03413243453983483,-0.0171901918856203,-0.014617297914303903,-0.10730662841931109,-0.024286942924216813,-0.022136384205868463,0.0018276587540840602,-0.018075296530337164,0.008674657064293637,-0.004370664179062619,0.08852953506078856,-0.045803827219448874,-0.05935122651003286,0.05061057829360524
GDF15,-0.11555083906085495,-0.04277052619946909,0.03833292993239616,-0.06310289467468318,-0.07403268779515679,-0.07792117384944784,-0.23818254288437038,-0.1860213203253301,,-0.11404280187954613,-0.1282819403148797,-0.013157940960685155,-0.046582426979787935,-0.07561204515722506,0.005851308389115976,-0.17961103248153445,
SEMA4F,0.12307506308605586,0.07845644164960427,-0.0016744168218917547,-0.018084091461442575,0.02562402057748044,0.06114862243043988,0.2525311544301595,0.047350874181964465,0.09976687635016676,0.24479632772251153,0.18642688141847916,-0.0872307584992458,-0.07447546516230272,-0.00039444696436305026,0.08788667071843122,-0.03388537592030711,0.2326782098977741
NXPH1,0.23773097912005411,0.10643293436302058,-0.015415161584639448,0.07265003628737049,0.29226674221578763,-0.08411636338281557,-0.10370044244662416,0.006994743827431811,0.08075782992708293,0.3499630670210687,0.032102049658954024,0.016768774043031124,-0.08314054088932722,0.12387137636274496,-0.012608793013644367,0.17102570839294579,0.0285765578832171
ARF1,0.3518306364438029,-0.01837519221050318,0.01505951606841728,0.027469822123887037,0.0037491225676665246,0.10902983609904032,0.3175048359789886,0.01791910983266452,0.029482492469216297,0.2651780182628309,0.10653426959254639,-0.0020304719542303105,-0.00395108935654881,0.020493773848642156,0.08519574994335025,0.08357224864792621,0.10420589765219104
DSC3,,0.01096696599048294,,,,,,,,,,,,,-0.026608966793129754,,
EBI3,0.07798037869554943,0.08623969244125522,-0.010235403155123793,-0.0032681823823172865,0.024708703433043183,-0.018215596327426795,-0.12361134250634316,0.0035830401367202766,-0.021983841267295978,-0.1344295207173739,-0.0689783872798057,-0.0706314419862947,-0.02748277022070244,-0.008768260486252845,0.08424238196635489,0.0014510557701186027,0.08093107542994783
TIMP1,-0.22143670372813545,-0.11975452521228279,-0.012968577930388615,-0.10296643201039062,-0.22271189733887428,-0.1672199337093367,-0.26101610012381593,-0.29413871357952664,-0.04966675703934606,-0.3979440104142809,-0.32701599466422177,0.005064393108443198,-0.04385776944097788,-0.021252532654677466,0.14328399782975415,-0.1289999266797411,-0.009213891926051113
SEMA3C,0.09883761739268423,0.05712658090582093,0.008641656369361286,-0.015028962402850116,-0.014679998258778078,0.02518512241249536,0.09157484987324063,0.030127774160283265,0.033223069602714164,-0.16379283015381157,0.09048611386831532,-0.0008052963512224889,-0.03030577987670842,-0.07594147170473141,0.10460296924158129,0.05871901981382974,-0.001254245743946302
GNRH2,,,,,,,,,,,,,,,-0.0003021818901088328,,
GAS6,-0.00302330434198598,-0.0808670504695742,0.0028023744451741274,-0.037913374770917566,-0.03990974913800443,-0.0904467505845641,-0.14618637119273803,0.00306772585672418,-0.004589374126867422,-0.01312633374075282,-0.047271426692523044,-0.08255210047020362,0.03892705818351653,-0.09457431121343725,0.03981325384562796,0.12868792609880342,0.18740663727025508
MEPE,0.1928276110419435,0.10620795900066572,,0.1723024797240704,0.3685996495933134,0.12668960329085688,0.14335287151173554,0.15149696579197577,0.0023782986762253457,0.29156533145443997,0.23582435893198614,,0.05571937929470836,,0.17431719151099745,0.2670026704925798,0.22539081341123124
SERPINE1,-0.3301640972782683,-0.0998965357916614,0.014812666422050424,-0.06470602860468759,-0.13687620146310192,0.0778712995860072,0.3579334994883805,-0.2956048830434674,-0.009803032257301015,-0.16092355631864672,-0.2051930631474235,-0.050641584515179354,-0.008655320645288674,0.014211828145250677,-0.003632178199612861,-0.25825571597846037,-0.06393320342621248
RSPO2,0.46308517371906927,0.09905821944747319,-0.031599611947788056,0.04976753477237899,0.2999069314309157,0.10131848153302525,0.13765085677038205,0.04238799307977623,0.06000181960227051,0.24570911963593248,0.30748538141120324,-0.05007646731690607,0.04257920989061374,-0.06315369999214429,0.043171059106373436,0.144128531404733,0.12302150134884648
SHBG,-0.05362700505964686,-0.04136261333592773,-0.030451041998259726,-0.043983932004793176,0.004036380571389894,-0.024588187171184505,-0.04497619069474342,0.010658480422493911,-0.01656107129410114,0.03739469657505407,0.03161318741630092,-0.018334071246901028,0.009014596101089192,,-0.040954169149162695,0.05172987513707198,
LGALS3BP,-0.2509352266317022,0.02327748519337378,-0.04420063557947907,-0.025155781611413918,-0.20241192390450205,-0.21042221507144845,-0.41860563663176614,-0.12250778631790839,-0.10139762023574156,-0.4638907259106914,-0.18472297613607824,-0.03319825639155243,0.0012137143276523912,-0.13718870411166448,0.0674982041665893,-0.09286288643188699,-0.1558155194458046
LAMB1,-0.11462234448115055,-0.012648734665621502,-0.02252804381676777,-0.03757680919930146,-0.03573669252159073,-0.11902494228337747,-0.2588978532086755,-0.12106736088795891,0.00534046634446652,-0.0201071524766152,-0.1414978536785129,0.05993187797179188,-0.07462882421379062,-0.05952710708072699,0.1375527038177608,-0.010458382357648703,0.12320368917178644
SPTBN2,0.4281553397797831,0.12443485695595254,-0.0328064560119138,0.07947992141680572,0.20444733265905615,0.11170525970839615,0.35341544522028845,0.1762745668133541,0.02637074263395448,0.4233837651800456,0.3530994962138793,-0.06282597050880896,0.07760903241581371,0.0439683714594373,-0.006013290552931288,0.23780090176302462,0.3228584743586508
COL1A2,-0.01582212631338016,-0.05358225817734453,0.0034924436530955096,-0.0731697317667735,-0.011407854141233329,-0.13056403732613586,-0.30649890495688276,-0.08406832737373411,-0.007712911977189977,-0.15398421115528335,-0.17565068295332603,-0.0057190033145668555,-0.04563295068133373,-0.08019797751252668,0.1559522280964601,0.04725976155445282,-0.0028141759495990903
DEFB1,,,0.0008117450216309104,,-0.025744046720942642,,,0.004902477219932472,,,,,,,0.011445734847408505,-0.04353138125116925,
CEACAM16,,,,,,,,,,,-0.052769887241883494,,,,,,
SCT,,,,,,,,0.08328356282544924,,,,,,,,,
WNT11,,-0.006743874254525701,,-0.04271810439848731,,,-0.05675504070550739,,0.01876925427666361,,,,-0.02263483529599553,,0.09591572298265208,0.07780597762743717,
LGALS1,-0.28710959754925414,-0.19135979223894262,0.008104635151268977,-0.049611083693309445,0.03631687637417855,-0.06828167677496544,-0.14073769547553866,-0.1427740449339574,-0.04470834401603028,-0.43767996949728033,-0.16284959755633358,0.03691841446563964,-0.11841132271006398,-0.10937973781683832,0.093664227449928,-0.20986858601505162,0.018315386659594864
BCAN,0.08156796083391013,0.134723375645351,-0.001367572004792908,0.08539884763717019,-0.03489874912721548,-0.24718419065186917,-0.4437271355166302,0.15387556924068774,0.07527153338917823,0.36982054099523837,-0.32148894201304395,0.0330758473701579,0.04402857495521122,-0.06808057178125354,-0.07172509014052823,0.10821502265515029,-0.12124074320607808
