,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
LTBP3,0.013480867823703826,0.04583054379008722,0.019509487629968784,-0.033688191361604315,0.03488110145301762,0.0042976354033199705,-0.032852920848103394,-0.01585201289205635,0.06790303841756196,-0.030908703488655164,0.06018402940228412,0.028995208185496557,-0.09688696033278671,0.026034088299366664,0.05445218033159272,-0.05168853358648333,-0.021312401920101094
GNB3,-0.032728444338823576,0.006235201488018462,0.04340402004320512,-0.02177867004799734,-0.006598018832296657,0.03196987920065991,-0.010254436873146313,0.2004540705469287,0.0057480911020988245,-0.0224938632339874,0.0014990965069522273,0.045676848249852006,0.03627339444854256,-0.03877588702183088,-0.0026426734268925377,0.06386713542411421,0.03865861778228548
COL6A2,-0.01047943354796988,0.10491495920803139,-0.02966463165264257,0.06129093094712192,0.05198256395921817,0.047330253887410315,0.01557580721473961,-0.052655084967182755,-0.12984566885228963,0.021326309062946035,-0.08507937740990083,0.16559543399144655,-0.032015054357241036,0.06159624094368531,0.05188521570889034,0.2746342530052043,0.20748792257693807
PLG,,,,,,,,,,-0.020057696780749992,,,,,,,
GDF9,-0.02253179268028431,-0.023086114363317943,-0.020898246093834505,0.043489604124285534,0.020173996170029504,-0.011349649015138605,-0.011618296324024611,,-0.028886968684474393,0.03154740145014549,0.029878195833602215,0.049595077413882215,-0.027706994057173372,-0.0333175587647401,0.02984591092039046,-0.06022173440581164,0.02913994474985747
NCAM1,-0.005029598012125558,-0.07127448954809375,0.01482563644051414,-0.03588576615057373,-0.0012422683348763965,-0.018635119128633634,0.022876830026751407,-0.006352061640708784,0.01654873112654935,0.027784782066637027,0.04372714126126311,-0.06034899351187603,-0.002120740572427627,-0.0534150514402395,-0.001936599254787358,-0.21020244406250915,-0.056372118141033364
APOC2,0.005793318177646665,0.006640428619527908,0.014663367034246777,-0.038268610564894,-0.021720582909886862,0.024155756243209713,0.02371230819111642,-0.07016969486463165,0.0847921088652099,-0.006707103443753502,-0.005560014346490396,0.00740090260620786,0.07209325094259234,0.05319996594377686,-0.014304960658586918,-0.032683070192595504,-0.059118047222185326
BST2,-0.02397346561793937,0.11838055736116031,-0.04494700953173073,0.0939639144221094,-0.020130848519389857,0.030385497515749857,-0.001704405296281494,0.03808144858668102,0.11958198091874139,-0.05133835862096002,0.006925590987616324,-0.0181596092763487,0.03284186247375879,0.018357869307340378,0.0960469013810511,0.015276595474170174,0.08123556074241291
COL5A1,-0.03510148855638487,0.08974358297872059,-0.02854869774560932,0.02737569674532045,-0.02788125704332134,0.04683734837133405,-0.0077501906726303565,-0.054995639703328277,-0.1703225911100239,-0.02469187605084565,0.02619360776314139,0.08135616282121828,-0.04422785704169561,0.018635871667447373,0.05641132017015591,0.3042574541229135,0.17420408069885088
CALM3,-0.04379878545145747,-0.012310122171075827,0.007706563158555795,0.020083619113336115,-0.014212144135838177,0.006695749842932468,-0.03640889382703466,0.07450670849087596,-0.05798534148209606,-0.005895523718692719,-0.09422493177620761,-0.06095769456769845,0.08501566237054747,-0.050627864730560135,-0.014375789031003316,0.11764266367250115,-0.03153052153244614
THBS2,-0.01287579115887565,0.01677877893450258,0.0074388704646017895,-0.05087172780412547,0.004234025304496876,-0.018519348191166306,0.025361926017971097,-0.04122960521668919,-0.14576283303375792,0.014667806466042974,0.10404234936569352,0.030865682209705786,-0.053589753114337516,-0.012462351128422543,0.01842415262672215,0.18628658915834506,0.1343242117452709
SERPINE2,-0.024588499819405998,-0.04632730786183848,0.010937320099272538,-0.007349381009898675,0.0065119990263731746,-0.02043989372567358,0.055894061869996826,-0.01040969032275081,-0.0862045497333728,0.046367751462383436,0.07533485706267977,-0.03835562698253488,-0.012224227275517353,0.04727859976126799,0.013984876886972192,-0.008859392188954662,0.006341924569509888
EFNB2,-0.044998859969675994,0.03685674963388446,-0.01051820115921787,0.023204550911679084,0.04602963943706366,0.043467557268749464,-0.03979820730853393,0.028404571820816935,0.02314426561625668,0.004860100124906085,-0.002869995698022158,0.05913450355220685,0.05681110604795135,0.003656322457970955,0.07504236297130244,0.06894315134930742,0.10558781541216421
PROK1,,0.06542895040823705,-0.015300315345972076,-0.004180270509933498,-0.02144706904487628,,,,,,,,0.07092264052309138,0.022518704014511882,-0.01671196909431568,,0.03203116606635263
LACRT,,,,,,,0.03083572958463637,,,,,,,,,,
MMP9,-0.04170621144997849,0.051126937779187004,-0.011880545566970198,0.008471812814671674,0.04073759555572729,0.07119111517266292,,-0.0028130910613215336,0.11310949630909721,0.01948651015872868,-0.10522005488241075,0.015903722661118246,-0.016868383439064705,0.014545234209600806,0.003942914093966003,0.22022846188202788,0.10073908322067789
DMP1,,-0.025652294694599967,,,,,,,,,,,,,,,0.06282961589454862
NPPA,-0.006517222311038133,0.0013003658961616897,0.05114735215482119,-0.01970736271249203,0.0538258169754786,-0.024785941731337535,0.03210533833160125,-0.02835110013322601,,-0.01407479113372288,0.014493272940351087,-0.06328195613675648,0.007081344338288435,-0.051689353064519425,0.06263720477183032,-0.04841103337997679,-0.04337418003400956
APOB,,,-0.012055897813956004,,-0.028231845197080257,-0.014337207665314428,0.020045300487952812,,,,,-0.0273757305726339,,0.053963984794299424,,0.018227365149567194,0.007975251830435164
C4B,,,-0.013845184600092665,-0.018379066645136482,,,,,-0.02178422610439494,-0.02152487642321119,,,,0.05562076876523812,0.08946432587547158,-0.02979926865834042,
NTNG2,-0.04912594144180333,-0.015287908117672935,0.037540328598501864,0.0018612310267820528,-0.017528255118563367,0.0032023894515414877,-0.020855059552683335,0.08753445015808989,-0.012839382068022724,-0.006312059915911197,-0.047126366161066136,0.08310116663023577,0.014842532902990072,0.07534964576149801,0.06180706827704785,0.11855318139769348,0.033598788119334616
LAMA1,-0.0034955041576138824,0.0035609520856167507,-0.0471000098128821,0.010666733491049874,-0.020295144748825402,0.013834730478608679,-0.01369777758692678,0.01750316560031877,0.03453359650952067,0.10641229234710671,0.060326867822147565,-0.009029956056615098,-0.003114142799356697,-0.05415693850012936,0.07811408909270155,0.0714088794677182,0.0481369923960286
UCN,0.09919327834578635,0.01372174127452385,0.07006125152942658,-0.003729579282048275,-0.024878357368623732,-0.007536712922320949,0.09275416232271823,-0.010031428524705219,0.041833747467771916,-0.010837052973776682,-0.048897429053166484,0.0068656248625096365,-0.048030104064019606,0.03686457132099762,-0.0013061669524907045,0.05914037918553729,0.03277769121210488
ARTN,,-0.03402198573942889,,-0.018284342856176104,-0.023194451892574335,0.12327363631790532,,-0.008292433574281112,-0.055519818127478845,-0.014406395651092295,0.03613793744232685,-0.03094606245760889,-0.010789959842881579,-0.014814435335439522,-0.008741474862902554,0.01050821120587094,-0.02232827270953038
PDGFD,-0.015091225820626317,0.0698137443267981,-0.02460820765788954,0.01524276827115087,0.014874247968996472,0.056663192032847184,0.02494942304383734,-0.034552252992232094,0.07953748909519742,-0.001924959377687237,-0.04030493626309027,0.18597424994506406,0.011134339152936162,0.10348662074856514,0.01988389825601395,0.08559443493700607,0.07895498391474566
EDN1,-0.059741963195937844,0.04030881944057891,-0.01372451043519541,0.006192461042899444,-0.006392732517207919,0.07225725553562723,0.028990717376026643,-0.04385909988812436,0.11018616789541666,0.018659890409201643,-0.04570798185050403,0.05154985762491538,-0.009892090426471512,-0.03391035952509831,0.04018967329065029,0.146853504578927,0.04812913381340387
ARPC5,-0.033343726418949365,0.04566030063777518,-0.008313748841292,-0.04329182392746218,0.0253795616152831,-0.008116053097931559,0.02736916547783661,0.009117701890639615,0.07951308045254278,-0.0012084315707300364,0.033269318302889136,-0.04142530107789281,0.02747139873886734,-0.015501658661355833,0.0071635444667376025,0.1431980846674155,-0.018719012344007933
GSTO1,0.04232157636840576,-0.02855621265726112,-0.05223377233035868,0.029843537200387717,0.01771625214241802,0.012650941669423434,0.020223223163597943,0.04340999214463481,0.05845439855126129,0.013648828894448945,0.050963885281443175,0.06939236323438755,0.011665517060109555,-0.08473695937936429,0.006084694489643585,0.19359623821261068,-0.025728907354231452
PROK2,,,,,,,-0.00505586710998451,,,,,,-0.016404124145568775,,,-0.03904038251476364,
SYK,0.01854678791023065,-0.012236959890407025,0.0011919525783622084,0.011744403790662725,0.011079901199784583,0.05478157568901446,-0.035456985483739205,0.01720688776273323,0.019861587092506336,-0.03747699141440899,0.08619036536308049,0.09800396758629722,-0.08524207825367909,0.006691217646609517,-0.0223814904524467,0.06565370925572554,0.04160257636990871
CD40LG,,,,,,,,,,,,,,,,0.11619994663270042,
ST6GAL1,0.035768212598282306,-0.019946483096231364,-0.03606385026340985,0.0001589309478511735,0.0569983065162667,-0.03840591538518753,-0.0274619505699314,0.04924902024767237,0.024281007122224127,-0.014797548160422157,0.11129882033594815,-0.0031590469804754022,0.12908359604041023,-0.03293989985728754,-0.04032209751341408,-0.0012924138259892421,0.05107084123978703
WNT3,-0.031469117364576665,-0.03444251820999808,0.017079498078607043,-0.02070073312613246,0.014189821092052732,-0.04824313567507453,-0.04089677898783237,0.10947845869869946,-0.009819202624058127,-0.005512133846780459,-0.00587308821468843,0.0034615968285092004,0.11095381992376183,0.10071380634491583,0.018225686279033818,0.0033396893708310484,0.01743314939164721
HSP90B1,-0.029003000854219686,-0.03592698513237986,0.022501251254999268,0.01149365437478853,0.006963787421296812,0.006395107506348035,0.036311870370576406,0.02634539998557229,0.05735088000365905,-0.03953819932016693,0.022799310932142935,0.06475099671196759,-0.07451765313810042,-0.06005155060662523,0.028370038634347915,0.13923550873470827,0.05410492753527576
ZP3,0.024898744357410095,-0.01907490162976955,0.0005361747446326345,0.05992667109325598,0.05033644438331556,-0.01240561565981432,-0.016138755400935314,0.033090493736117686,0.06336111676936172,0.009474166417396025,-0.07017962443941186,-0.0052197394033236056,0.027108288982156083,-0.03710254889424118,0.049402046253727634,-0.007512489809319305,0.05628087753194145
ANGPT4,,0.013914531649666906,-0.016892173260009444,,,,,,,,,,,-0.031403053138664185,,,
NRG2,-0.03825254735653937,0.03603735541472755,-0.024880531334217606,0.03256473401652934,-0.028468216016879825,-0.001160047955145288,0.031384494027667985,0.01420137477618658,,-0.010771897175631364,0.03896318362141255,0.09931871937666763,0.009575869760172714,0.016837569867662334,-0.03267755475630171,-0.049934310176371614,0.08279098547131429
MELTF,-0.03307487063194398,0.024438342282550544,0.06721341089119065,0.04268141650898294,-0.010245798486142321,0.08127809918215417,-0.037738192106881376,-0.006735527453846225,-0.07012961640232913,-0.006227715008112524,0.04354541630221896,-0.0248974192805812,0.026308928306675382,-0.0030816885536897307,-0.02853885794437622,0.08640031293914943,0.02910531683347102
NLGN1,-0.0402825721592268,-0.027757969702582434,0.026164051012678102,0.006678721154703959,-0.024392675325955186,0.012947803443967152,0.06436307500800727,-0.038435667774159195,-0.015314900860722918,0.02343105551040944,-0.029452543477955857,-0.03164102768899265,0.06753596714014239,-0.020302918866818377,0.0015908052513681353,-0.10132436626329074,0.011584314100927326
SLIT3,-0.026681546021137505,-0.00981294226269151,-0.024425263165291842,-0.013795111459745466,0.07295461643497993,-0.042804529257532434,0.014107331073371572,0.004307246782146005,-0.06614618327594918,-0.042472967661479816,-0.018036322316658433,0.14111409644022946,0.017591263320817726,0.015681688991195944,0.07506870907220332,0.2764095767988362,0.13283397259018176
CCL8,,0.03194017352436166,-0.010963602907427093,0.05189940318063618,-0.02501137973825963,0.0017847412553527132,-0.014563241258126008,-0.04721124749741827,-0.009546526529252945,-0.013442175393971023,7.711885200799851e-05,0.027615608808219897,-0.009813936343894365,,0.006763542779417125,0.07152853894973862,0.016404180093366173
S100A4,0.11566732595019781,0.08274090364118428,-0.028171540275255078,0.028056147555719523,0.04496591262797539,0.041871647249336584,0.005579049546989818,0.019658617257417684,-0.1188346110066788,0.04676513140500102,0.012187930248616407,0.12781290163168693,-0.03225738377370029,0.016899442184570707,0.06390157060753973,0.08599610116805845,0.037711108166583227
TNFSF13B,-0.0038982826807017474,0.004269681169940421,0.0003490639305578294,0.005909135741073715,0.006894666842214314,0.009690772521923326,-0.01755765747497818,0.00444754479351086,-0.009307515452381692,0.003633418529588975,-0.02989234756051902,0.06868900152244363,0.002596941416278617,2.7045101965325797e-05,0.07229056229880818,0.11485525115391933,-0.0049645055930076275
HSPG2,-0.09834382708855625,0.07417480659574827,0.0190952460234384,0.013650772556343645,0.0415674629296417,0.07487910539848106,0.07085070022117046,0.060118527999927146,-0.10143306599625583,-0.002975890586349214,-0.021727075844260462,0.10969301225622848,-0.028605593719941792,-0.015870806108828538,0.07327501671003188,0.2797290023579646,0.14111835223767008
FAM3C,-0.03090102006932816,-0.0044598271449458465,-0.012042253959566497,0.05909545188205883,-0.03872021831686917,0.039286313151645526,-0.0029705687051546506,0.06491554982572945,-0.0064213444437318775,-0.008644563996463803,0.059948496696899604,0.017776023103486523,-0.0409116184443698,0.025383299537689127,-0.0034173119521918077,-0.053678690337104755,0.039146523083332004
FLT3LG,-0.041879042195300094,0.04866769750816282,0.0412554572810907,0.0001666847671387993,0.03642056811562903,-0.04249147175390418,0.0005873721486795547,-0.06777314371261552,0.01691910280213393,-0.027003743727237482,0.029012245904734515,0.015870890808794884,0.028302631104225075,-0.05623926769375223,0.0004330753198259828,0.04424083161469407,-0.013293129093928394
A2M,0.11216011340448762,0.10607706472938004,-0.09363842850924323,0.055610512335015634,0.07178227607307278,0.06331022070835711,0.004515786777767901,0.012727595847803438,0.12792759700631723,-0.009740482321784757,-0.05609172194884703,0.038335292758513634,-0.01361829434980554,0.03490604738036411,0.09369701805476852,0.1958938290219709,0.020802513005232875
VCL,0.020703771784949438,0.03634327538148215,0.01517583780071281,-0.03486226111504863,0.08240500441831569,0.08200880052063338,0.05940740903885538,-0.05789216818694486,-0.06230997367272531,-0.008542677262616172,-0.039006838383022414,0.020462265430213886,-0.0256159865906481,0.003064267419756122,0.02333195788018226,0.16024864527631172,0.09682757445167546
FGF2,-0.03143246391413582,-0.011857825281710959,0.02852323683442834,0.0016825323605499604,-0.0032575181718543897,0.04971487372793675,-0.025251486777368617,0.0010373627801300988,0.007446064797975583,-0.002162621318966042,0.015779588828629672,-0.030885829160405786,-0.020227827090901776,0.04187907449019005,-0.020108419058549015,-0.03559162415219058,0.06517484926711437
AGRP,-0.01752995320366712,,,-0.02178915646588249,0.11468519728952842,,,-0.027538047591874823,-0.02042736006729165,,0.017185724898999118,-0.04315933215110537,-0.019450582332214056,,-0.017163928396483053,,-0.02019996311638576
CNTN3,,-0.006899121258632841,-0.01239947721918387,-0.002143161350927699,0.04723881707673528,0.040995256501878075,-0.012953802765876769,0.06408021771102895,,-0.0190260940103422,-0.00933406133920263,,0.04200404450775323,-0.021785180492585293,0.013276268434864982,,0.04558927306251422
RNASE2,0.10184873752232977,0.07606530533092783,0.0042993901669072365,0.06099146081772183,0.023740135253559495,0.03859103007095736,-0.033299973153315565,-0.008659107168288601,0.006268611410051257,-0.03236339293067273,0.18191119095575867,-0.02489452488782889,-0.006276564551156646,-0.030291601140432996,0.008310747103465885,0.044141245668107135,0.046679234730925175
