,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
ANXA1,-0.06863548327982845,0.004651541503664901,-0.06541307439992221,0.013096801982966177,0.03837054836361305,0.06036113662091307,0.10332059259324021,0.013961893909466226,-0.09567874899385032,0.06861018890311468,0.030076174610910857,0.09810515317010944,-0.0031064498905517945,-0.024203629298462703,0.02346998666649172,-0.017346240396150913,0.037464243150802705
WNT2B,-0.024200642086218513,-0.04890643675808562,0.032679588393831435,-0.027816799766588282,-0.03786758472839019,-0.04117946582159562,0.03704333850582702,0.04854015933518514,0.17591271540457581,-0.035462208351342374,-0.08854734909153066,-0.016688845095789436,-0.05830018825803961,0.002957167011915388,-0.04046925506196539,-0.005758466439509153,0.014841006927976866
AMH,0.01759748370064656,0.12038850437138851,0.0038036476563884374,0.060913957688138926,0.014453863667776668,-0.011011468760388485,0.026103346057320932,0.007317813553993858,,,0.010643079397825725,-0.0602626320964125,0.017544025192946497,0.024000351978784713,0.07588285227101002,0.014193715425950632,0.0287461601545626
GDF10,0.06286965908946743,0.0071617803561896225,-0.02468049801947551,,0.04664276064356389,-0.020289435032106302,-0.03813784747122361,-0.018799432818194368,0.04597167233765807,0.05688519781132064,0.058329587671309364,,-0.01584328660629928,0.04500036945783112,-0.02575913268310435,0.00489551483943941,0.05652719777033159
EFNB3,0.08703978565711203,0.015249491756733128,0.006402294127923285,-0.023237932384179812,-0.027159392648772946,-0.07206512361639925,0.004611307422772666,0.008808751871302348,0.10083855804646534,-0.007576093208044817,0.012220452904672097,0.06753667974831491,0.06799006143974116,0.04631226403746707,0.009194883412917779,-0.06332207162002931,0.011511246059524267
LTB,-0.031125393949248705,-0.0009459552606721147,0.06921032250893326,0.003868051537527171,-0.007827049301466786,-0.01930153102155107,-0.02850696989193626,-0.024288410369850435,-0.041085678291527365,0.0700411291015088,-0.017254752159302462,-0.03462491691329506,0.07342654808455326,0.10695086044698271,0.025370379210466615,0.006304691962380454,0.015706070697525634
ANGPT2,0.027755638642863043,-0.019056461156310774,0.021007146443333218,0.023840414240204725,-0.04181094084711634,-0.0002585245406970531,0.14450946208737253,0.032266616858274505,-0.054400964507853464,0.01793771024112056,-0.05295072554164127,-0.029253390282099917,0.04030947364559014,0.023988424055205113,0.014237628373572663,-0.037692753062327895,-0.019200750777156425
NRTN,,,,,,,,,,,,-0.02988622153017673,,,-0.025759141924071874,0.01164340852395829,
ADAM17,0.014203992463314455,0.033507551374133034,0.050011472100726054,-0.007291821287701785,-0.013986880606802653,0.03262454606266828,0.1148095543979362,0.05617165395500527,0.0021336272290611016,-0.0454269346287784,0.05942451834484023,0.06024032242211971,-0.03165399178159724,0.0007862258436819957,0.040260421577928814,-0.023953741754519437,-0.009251360382028461
LRPAP1,0.006863959378500081,0.07567255263981246,0.03445404452342261,-0.012138213891266654,0.009539331833619857,-0.02584895355777557,0.027281018714274595,0.020585249263737664,-0.00788833437218797,0.014353102387057635,-0.009784174570316738,-0.047401792719998906,-0.004510940530223303,0.05421721364397805,-0.05600892205199213,0.06332247160975008,-0.04563626650269418
NID1,0.02019411041452216,0.004540162905758048,0.047242723863670365,-0.010636048050013707,0.03265634981552031,0.04377792413052796,0.15233223708562674,0.0014824064432037523,-0.035205021337372064,0.05859857742048295,0.033632308417576334,-0.031486800202569415,-0.10359370766896804,-0.06300296168013647,0.001012760750373443,0.060784543522419736,0.0479345609096669
MST1,0.08481763368154653,-0.025806006753555256,0.022134732271481734,-0.017383383295232386,0.01896096595857425,0.05284627680747321,0.1239867744374136,0.007875375976296548,0.07153046110208872,-0.0048952964585143605,0.04483286489547985,-0.023707019904466692,0.008128604384072091,0.10520156581765339,-0.0264650135094251,-0.01758290433062135,-0.035212223489400424
IL13,,,,,,,0.044049396606327,,,0.0272579995768426,,,,,,,
DCN,-0.01141582045873843,-0.042699177046938125,0.0176871310815634,-0.0002215386431217128,0.000289170639590708,-0.006069563448173369,0.10083164895308826,0.01232616734523984,-0.04760157238323871,-0.020602395290059087,0.02045477704136814,-0.028831921637792947,0.005622640019704484,0.03411025713016051,-0.04171011601000615,0.027947586412334757,0.12563792968121038
IGFL2,,,,,,,,-0.01654826011164694,,,,,,0.043899113620851415,,,0.04262044324075398
COL7A1,0.07476315617721625,0.0012400656299995545,0.04269572341406515,0.08336456569377973,-0.0202292426258747,0.11213090398954806,0.0651864561002049,-0.00100488942071213,0.004585627241768018,-0.003769572699521152,-0.07951144039098511,-0.02743985253291059,-0.018407547023281175,-0.0009270025058975107,-0.019580396609409478,-0.051456221320628125,0.06946509148231164
CALR,0.030906399639382114,0.048949726899501535,0.013207478743430465,0.004969008836454499,0.033138861451137244,0.02261808671067649,0.08490853386797674,0.046916679129820706,-0.04242708719478379,-0.11577149468552018,-0.07156475847940581,0.004292315094543097,-0.0340153557398906,-0.11055813006533903,0.0008094864343300962,0.023770703247158294,0.0515171713021411
PIGA,0.04295566120424721,0.0016572255441125645,-0.012356310662676671,0.013594462985804964,0.0023113031412646096,0.08248311538891523,0.015547955609836383,0.048761317944463894,0.02733885500755286,-0.03357365683833142,0.04484931052099989,0.020455256149686823,-7.129393110048382e-05,0.04958411751918999,0.03497456151514191,0.04555539082487979,0.03035494632430589
CD200,0.05670257478895157,-0.024284517885604987,0.014489856721064173,-0.02331801615235909,0.02880109000110099,-0.03257134427451608,-0.09494872378749042,0.05047332094813728,0.09667687116671958,0.12737486108579774,0.05123137470297193,0.053508589191998183,0.014911168644225488,0.06277206016548087,0.03704463016298206,-0.054919801505734896,-0.008311350441997439
GRP,,0.07815676010969241,0.009762406650012304,,,0.004868328511415877,,-0.003857386335038139,0.11096769424575881,,,,,0.05079355745141261,-0.028188873195551856,-0.010062988839548813,-0.01615775488771999
CDH1,,-0.02035513142664133,0.07677291598840291,-0.005638778559467687,,-0.016087332173650652,0.053630514006123946,-0.010200181248114573,-0.034550030140139076,0.08100124860844791,-0.06288471361212637,0.08455732829852623,-0.03161573888016606,0.0414539767511175,-0.0392892519369677,0.0014422761592083975,-0.01101139362498771
LPL,-0.029544633761112975,0.03969719009438305,-0.005230457950267118,0.06259470449608501,-0.04828590664896952,0.07925742450490941,0.15579731560949298,0.04063756404978566,0.006600671583952167,-0.005202855044014675,0.014694197649693624,-0.036370187001214145,0.04629476712158194,0.1647404747465294,0.05667462413766493,0.05320274816912229,-0.003088826501333435
SEMA5A,0.07178907639152499,-0.03986361836915698,0.03396100392475255,-0.005604770174822598,-0.11560008687811038,0.08585412397164915,0.14560907611775173,-0.009204071114529849,0.01767665042911234,-0.02982093748915983,-0.01762624799956384,0.03729013494331694,-0.025910486216176705,-0.0008908978265222989,0.051413522356325805,-0.04072062173608198,0.04564175590418834
SEMA7A,0.0670881371985098,-0.035909291867152096,0.07555331245506612,0.022280050770966932,-0.02613687575274709,0.009685978337299535,-0.01748588724497013,0.07886550828870197,-0.026518292070748448,-0.049704793156401396,-0.07462098776084607,-0.0039591600797454505,-0.07564726259078496,-0.02209693802938048,-0.05023339505605399,-0.05727310955208864,-0.02318367410488888
SEMA4G,0.02927218906180882,0.0019863126521293835,-0.014738053939530638,0.0164811346720476,0.059381273220901296,-0.0005154780530412654,0.09214934051745233,0.023182460661298504,0.10501656616079814,0.039494528228615766,-0.05279351045347642,-0.0014069881309432,0.019167390164785175,0.08205654987598386,-0.014003758839342089,-0.03061286191657512,-0.008978498933579228
SEMA3B,-0.043456197868263186,-0.03646758626958659,0.014206967776732186,-0.03750539226833429,0.034384365300070864,0.08809409329294834,0.06040455058531507,-0.00023700246439876463,-0.1597139751783644,0.04701678421775158,-0.07422688064938125,-0.042747313603071185,-0.04370460105308677,0.010306784478623736,-0.03504048528297744,0.05375134506766709,-0.04159036592359124
RPH3A,0.07547323874985144,-0.009153785317297922,0.05420555133104362,-0.03257798757538179,0.01300036523341592,-0.02308855325544515,-0.03405041087476674,-0.002287502406802771,0.08718696375137135,0.009411752004036133,,0.007861703281360419,-0.018567016028319987,0.11288362088162567,0.09615964268595315,0.02979926574095613,-0.032745169878659046
JAG2,0.02732757370071269,-0.03649213089934168,0.018102512607342996,-0.03715448637612961,-0.004322306227517529,0.006928667042055807,-0.03973184134044176,-0.0067888738782579915,0.09265870136141133,0.10876588578552311,-0.07861739270307129,-0.07491422684297644,0.06710448885118221,0.09020710365178641,0.03320972811284555,-0.017262768072786646,0.015391301660305062
CGN,-0.001309305056686748,0.032210847434102144,-0.016810053833138855,0.02646489420002473,0.023476646398071378,0.09375534246226927,0.03955888720196017,-0.007182693106110143,0.01602934976852835,-0.009871820210835965,-0.06430304094018588,-0.02952750921984991,0.0848487982155446,0.06119425723221568,0.004683869781454124,0.048018802961462125,-0.038364691112884035
GDF15,0.06330080741823724,0.03042672096136458,-0.011778027668338688,0.04261224603126075,-0.02521360329873133,0.08713080697518567,0.12260329993466902,0.03486547972969865,0.04008665113347255,-0.12382418333532605,0.0352824992153555,0.0218669073452246,0.053884244192289384,-0.059719943840162514,-0.008343261704488911,0.04519484186254579,-0.02688970494818567
SEMA4F,0.06248148633436914,0.03280514114054551,-0.02348731548187452,-0.04545615082664656,-0.03240206287247565,0.01694017041084883,-0.013600776737689923,0.03420456175811271,0.044716726569481446,0.0408390198768549,0.03244588611672405,0.010553713127877496,-0.010031901816991382,0.0409654321799145,-0.02908698365636374,0.055297827242903885,0.08471177039916615
NXPH1,-0.005911110596169795,-0.03071841413387264,-0.03646705686624297,-0.0007623223677527684,-0.008793251381403947,0.039939447364141706,0.046231687504412984,0.01630617167558887,0.1563818933016844,0.021354775422167235,-0.0403579295602091,0.05550689962596277,0.04245403973462499,0.06859593730683845,0.00973505475295659,-0.04574420704510115,0.015104875171733537
ARF1,0.032184636550182416,-0.027828601693575417,0.03934497267663511,0.03354011064877679,-0.009661709604335636,0.013221425558000354,-0.08477488182295657,0.016895426196412405,0.10122076925387419,0.04838671823068277,0.12718045521108756,0.010028522892471962,-0.02871880243454859,0.019370092552952717,-0.0014564197196556348,0.02818503794657877,-0.029917241788419972
DSC3,,-0.024601624123380152,,,,,,,,,,,,,,,-0.013617261954637165
EBI3,0.01927800335959671,-0.016906225210096715,-0.00415931068910965,0.01920403058545609,0.09004274188624954,-0.004200857530771851,0.004133041681274152,-0.027959444317078936,0.008795540702191454,0.1757477099842602,0.02806345987534323,-0.029677629124744028,0.0028932814028290116,0.013425739871798608,-0.034037794422131395,0.0033807477914762647,-0.009976350499084474
TIMP1,-0.03149646847081363,-0.016537909502531794,-0.020824383725959638,-0.04150085368188846,0.005619440956530099,0.016632640275104447,0.11523010911821009,0.06541164061235788,-0.06217961976542226,0.0444996034367354,0.028013936155364294,0.04944465011506458,-0.03190679630875143,-0.12553420048687405,0.0037767718370887086,0.021272014483256566,0.06476438627039842
SEMA3C,0.09260297088501579,0.026987398894197722,0.07113749551186234,-0.04350715236665904,-0.013149983987360735,0.03275708491317544,-0.044383368005280914,-0.015801364651446034,-0.059940947310011865,0.08909510576115484,-0.045046185365151384,0.04199099307813473,0.0027855840843435445,-0.02041960737006207,-0.0441690214720325,0.07277683631014628,0.17089595691915846
GNRH2,,,,,,,,,,,,,,,,,-0.01475615920082952
GAS6,0.06683267904850806,-0.005907002303547601,0.025180743717876226,0.017341539250906715,0.04023173667900589,-0.0106739722946693,0.09483686202411877,-0.04619447610321623,-0.017798396180009314,-0.03132329828628333,0.022497642646017075,0.022445872166981365,-0.07131929222332732,0.019484034402839325,0.05466790888154835,0.047464398150774446,-0.00510896924396402
MEPE,-0.026534583376822355,-0.020159014993271038,,0.008879187188819217,-0.049558254971682585,-0.040063936508169196,-0.017025349120963262,-0.03233537208448879,0.15468950599039927,,,,0.011962765770287195,-0.019384495355254144,,0.013904279262620755,-0.018816902605386956
SERPINE1,-0.018668199254435486,-0.059013214062894434,0.042540179017218537,0.04860783985374373,0.0026795255880944506,0.05596778485342393,-0.08748433450852738,0.06364391771826144,-0.08651135032984615,-0.06973497944482418,0.00205578008648355,0.02101781867261865,-0.013808167900264044,-0.07705074273822951,-0.0670589236769226,-0.025474598187469753,-0.025641304709649242
RSPO2,0.037184363433949146,-0.028095221293107892,-0.03279151164321042,0.016578508912140376,-0.043320230577763685,-0.03812153053801136,-0.007946337561357824,0.027463375925783066,0.07260950663648766,,,,0.06316486738962702,0.05901916470749728,-0.02650743173849802,-0.05168694778906271,0.048560720999972995
SHBG,-0.03661350201437612,0.011560377941651434,0.03833293361011624,-0.02189013204897842,-0.039551883011153484,-0.002684477180684818,-0.003643683540099946,-0.028107708149443186,-0.019104679305064442,0.03752858695516533,-0.0025985988034476232,0.10537703398442179,-0.04386414030292508,0.04240567623302503,-0.018108426305282775,0.007299329821322054,-0.028549364828053276
LGALS3BP,-0.025210839650918127,0.012832907883715276,-0.03495509106115726,-0.03244878361261704,0.07469758624583323,0.07746301777930616,0.08634097167282936,0.011705007827739668,-0.11333306857487489,-0.031686715743460964,-0.008542102823971099,0.00024916164893334296,0.028664229394038895,-0.04258337049752247,-0.015501209666160544,-0.0050578091043194376,-0.013242100441759094
LAMB1,-0.034955355663787914,-0.0672547343998963,0.02358398328118025,0.04779461569600146,0.02315629016264872,0.02709608529960389,0.12050898784562833,0.022875206417407482,0.015477951063175637,-0.01965490254768874,0.03393897827441269,-0.004166886668946716,0.021878962555019053,-0.055028065706047784,-0.00821234018930973,0.07253697893590218,0.06553148634680937
SPTBN2,0.1111463465464844,0.02912294145821184,0.020299602886137733,-0.027347423270679783,0.0134172184217255,-0.062261046163861994,-0.10908578021691828,-0.013600692641789982,0.10358449912256879,-0.06059691944882323,0.049040194857184666,0.04142932777420178,0.03279793668318394,0.041096863788381295,0.015855224452824432,-0.029031817985873398,-0.0012206660031535584
COL1A2,0.011940981796934678,-0.023413945829794062,-0.039710759005130866,0.015908826949121022,0.017371804330715626,-0.0004935095510279056,0.133376177332304,0.02526656621419662,-0.007585501524267664,0.07116671357343715,0.0028176065505185585,-0.024668401017314302,-0.049297286763614036,-0.07034829826939783,-0.05130695800354332,0.0240360479891718,0.07742084034463338
DEFB1,,,-0.01854307100607903,,0.11697521850494867,,,-0.014743525170695873,,,,,,,,,-0.014479668640415604
CEACAM16,,,,,,,,,,-0.04392812158637909,,,,,,,
SCT,,,,,,,,-0.013551116502197336,,,,,,,,,
WNT11,,-0.014352624364642614,,0.027116058312088454,,,-0.023358551229805024,,,,,,-0.0357084743790679,0.05265840678295849,,-0.01479222918345938,0.02810238853828823
LGALS1,-0.029471178427687983,-0.057071469134164596,-0.06554422627515746,0.0020545105581813343,0.004580525879663921,0.01666233731532884,0.012232039970797656,0.016134973045865357,-0.0872720341863324,0.028250589501074074,-0.021017362309591378,0.07735857003916419,0.0253429932461045,-0.08373490749285428,0.054772418955811135,-0.010260620642068919,-0.013856080789252493
