,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL3,-0.005215164078987468,-0.014348494874860862,0.10275462534895799,0.016443949456321258,-0.01867082399718148,,0.039074958417741175,-0.08681572719760605,-0.004138673950433823,-0.04152758160247708,0.03610238923236133,-0.011092879657034743,-0.02745516912632554,,,0.019895928016347125,0.02840701297114347,-0.0190679637282422,0.1319677570636309,-0.06413485771042891,-0.02817417879041844
CXCL10,0.024842219160528475,0.015526197205978646,,0.07541632492474248,0.05785265440641524,0.022986361119059634,0.14818195269533835,0.4257421101081004,0.005274163883136489,-0.052423694428373996,0.06178507539524657,-0.017627928210489256,-0.04389925127407356,0.0008312042258953882,-0.029173347063017257,0.017676985946399056,-0.0037475353151860185,-0.02568861443650916,-0.02699553340999244,0.0743821774866848,-0.011799245813891477
RSPO3,,-0.023702705113663538,0.02828262505497662,-0.022104340474696466,-0.03948041116751919,-0.0005408674872869597,0.0012891499301726677,-0.045704816965864314,-0.09524821659317949,0.09135243729167403,,0.017892416921210193,,,,-0.027343256095613312,0.016152512699554682,,-0.012727014896114115,-0.02911399746798194,0.0035043060320668175
CORT,0.0030843969565173854,0.004088870206207031,-0.0440767689103796,0.014969119179271588,-0.007934029297365943,0.011553076424693947,-0.01846374109277448,0.029024679159542363,-0.04452071969218414,-0.007046172614874116,,0.014389184768235874,,,,0.059501592028515425,0.011048534717171652,,0.026190755826727544,,
NCAN,0.05238631539258892,0.025798046896390106,-0.03745728606972676,-0.06472755054626728,-0.10332682709746986,-0.00045036192863090707,0.019804819110997796,-0.15547666519456044,-0.029824857089266472,0.02925279824930413,,-0.040567698354980815,-0.15455552313263715,-0.1959636636336649,0.07658628476472717,0.017259389818443494,-0.021146530842005937,-0.10565597252374252,-0.06762899718365384,0.08794888028579437,0.05858973603875568
PRG4,-0.03188173403199956,0.07708320297087783,-0.03713523909513505,0.03057472918189751,-0.028267832653987225,,0.019913950502380873,-0.015609929248914446,,,,-0.013552783530619665,,,,0.0007846396643686297,-0.023481573945190463,,0.022148890848120176,-0.012999593740833102,-0.03455631054696463
ZG16B,,0.03126363064957203,,-0.025320171837554594,,,0.0101582488256882,-0.006663603586720961,,,-0.02539685936647223,,,,0.09395912728568213,,,,,-0.024995564091085432,-0.002211335960186108
TGM2,-0.0727779842641716,0.044691793889892036,0.021392993648701918,-0.011331457373015814,0.025645285803446792,0.05422476439974656,0.03927914272702915,-0.009805815990917894,0.02461468566773365,-0.03545442993849858,0.01724446849666677,0.11550432795991024,0.02985041848337744,-0.0364393693679289,-0.02363754202805591,-0.009457479099265862,-0.014137544881429896,0.009139718163727658,0.008467656712913071,0.039172263496146185,0.009008928232079895
VEGFC,-0.014195583295152853,0.007195512312648988,0.014851642697524701,0.016080577623761933,0.013896663979281828,0.0016974944939277079,-0.0014855219662999457,-0.01787036382617187,0.03491786228587941,0.07778730162701143,0.009699435756109901,-0.01383115580509661,-0.04544206003530961,-0.036430867111525086,0.008633646750636293,0.000726596313097123,0.01790882444999139,-0.025150958362304694,0.05957654732272623,0.005051571864270322,-0.048577213363846454
WNT6,0.016762443084360028,-0.028154119833342907,-0.03311574790754032,-0.010025821128723586,-0.019813053576947393,-0.02135702893642679,-0.02562682038251807,-0.01141021287005617,,,0.1348577963604271,0.015657881668197902,,,0.00816934241130315,0.008930466804328456,-0.01494970593294275,,0.031473353946712024,0.0789194903300353,-0.03379519275193482
NRG4,0.04352733917583753,0.15683861745719765,0.01604037964219738,-0.015812892283924202,4.962428736470795e-05,0.0016426925150301716,-0.03751502502907866,-0.013710538104713942,0.03830773202134732,0.008234711902109554,,0.0881890829075923,,-0.09046932828039213,,,,-0.020195856284672745,0.033664195490503125,-0.029114000730966445,-0.05082278642844309
PMCH,,-0.018523213528527763,,-0.020283561197543386,,,,0.06352723978058045,,,,,,,,0.0359996851813447,0.042171124662764875,,-0.015021004678678547,0.09055795211653193,0.0013306745113333236
COL9A1,0.01429624816642208,0.0543166064420541,0.03172099016100847,0.016903346455761088,-0.017589232285897177,0.012142518972618843,0.07387427305784111,0.0020776811458995425,0.03918645701780447,-0.009088861345253087,,0.017904409968079193,0.07592347870644264,0.0019359964377665647,0.14532832419220684,0.03372654502532012,0.06406576585839614,-0.024779986779549616,0.010939541685628464,0.09024674183883193,0.04796796709906349
GDF11,0.015790728343992855,0.01086256417215843,0.0023870464575329545,-0.018028248648615856,-0.042281015910391545,-0.03846170823492803,0.09062983445696367,-0.011033784918551223,0.0372004307541127,0.010528788218056157,0.009565951255549727,0.07056072835782308,-0.033012476087424476,-0.006604282627444841,0.01648579914249356,-0.031301887135564414,-0.039116522748970955,0.012549578866420927,0.019519381032043807,0.08639454583193851,-0.0034364035310674216
RAET1E,,,,,,,,,,,,,,,,,,,,0.06069578880296498,
IL24,,,,,,,,,,,-0.0160151725739539,,,,,-0.006293003071402379,0.015293374707265803,,,,0.05707639527708062
SORBS1,0.002769681590048194,0.015581937149075914,-0.046481991236041395,0.038040402930563155,0.07943517800664861,-0.026432451491613877,0.01476717579719595,0.012972897213919705,-0.018908547262819774,0.015165741538081165,0.015457063945652239,-0.024051708563379032,-0.019139215343438865,-0.033154342265413646,0.10461753019586023,0.08578159187373983,0.0502668598285585,0.020384111575503853,0.04350479633506302,0.054940735564357995,0.009009156149143547
DLL1,-0.058317358763360486,0.03045777143353122,0.012606102569075867,0.05959311407930917,-0.07758966262791606,-0.005490807750214835,0.04003918720040219,0.03372907641793154,-0.02684767448121826,-0.016825450760433926,0.04077404277570533,-0.019102376991998703,0.02190970714191842,-0.008060232495481719,-0.020344836438996046,-0.0027368952363404993,0.08463591174819342,0.05921835916125599,0.006098317918183181,0.03566842032941442,-0.012812520253844314
TLN1,0.006282279710539771,0.006848974054678592,0.011283484602736633,-0.003453712318345418,0.03297079949408652,0.022682734048243284,0.1098360709072236,-0.0024024970585832402,0.054857911063058325,-0.08461970157953509,-0.024449864454519726,-0.03837670948044933,0.08525091725454965,0.08972315987683005,0.020544814717253793,0.0033949859028925707,-0.0255359986325763,-0.02899500641844202,-0.00765784591651808,-0.0490640018549776,0.009155285773658943
COL2A1,-0.031546664332692306,0.011378416549706859,,,0.07411051777431879,0.008091078942675389,-0.01467200366511628,,,,,-0.011261550253543922,,,,0.06446270766629575,0.01451587667669693,,-0.03164416628948709,0.039311123885429886,-0.02303443576167542
SHH,,,,-0.022670437888787972,-0.008406740269355457,-0.02525487413445268,-0.030370595585917447,0.00480893728774502,0.027295750142463892,,,0.11371135211129042,-0.07600723006036449,,,0.018587357686883122,0.020055598374223847,0.061641203878231556,0.06711320944142465,0.031036585817010014,-0.008279971161220003
PON2,0.03323353926173092,0.05672389048674217,-0.07375007425305641,0.003102847812081821,-0.08902032008298189,0.009761680476772254,0.03812446699760448,-0.12230949034578611,0.12191833018061156,-0.01822308051978684,0.05026530950950669,-0.04616763325355457,0.012514957645910306,-0.019559310410930755,0.0702040488749126,0.08092382493081222,0.029196543459793556,0.060202515515877866,-0.046092801179514316,0.041640111268092424,0.14760943322796705
ICAM5,0.06284371609583204,0.04033647877208687,-0.03550028066288532,0.022065524193964844,-0.016364684857737843,0.015718669225490478,-0.026752552249269958,-0.06161489473709233,-0.051358019777889,0.17183289502543705,-0.015160328605078082,0.04442913278669886,,,,0.04736275844436349,0.03503945161117308,,0.0008503181218196183,0.006647840030122394,0.03420004987941228
HPX,-0.03792264570889682,0.024112582405813977,0.015558856936623455,-0.008051023462009059,-0.05302446510434193,0.012488559458519368,0.0010692926716498138,0.09375441817622421,-0.007167329639058814,,0.021043727781987556,0.00021241239850347456,-0.02745515476237111,-0.09515984157017253,0.0627027221437595,0.06817496353322773,0.04830046083612997,-0.027077453677574734,0.041050233150795576,0.004776053755986773,0.04379620017764227
SFRP2,0.00124905565064787,-0.02319893800016461,,-0.02581917196314231,,0.03474552438662386,-0.019829764777708897,0.018046423648445654,0.020437271853428005,-0.050969439390947155,-0.015805560701590803,0.04282654880052166,-0.05079757020534696,,-0.003397546708420145,0.09872715731352698,-0.01930689587060596,-0.03356428108576336,0.05003295982952514,-0.0306193884998251,-0.09075683072373039
CFC1,,,,,,0.02839559981626277,,-0.01622887020572891,,-0.030301877504887807,,,,,,,,,,,0.07861031227647425
CD70,,-0.018646853423691993,,0.05206716579293203,,,,-0.051176212929098436,,,-0.0008154412594564186,,,-0.07917801408407078,,0.049795261404438754,0.027830462974659218,,0.011554112891391521,0.022730717758428772,-0.011075382295385178
HP,0.035675466453611915,0.002324923428664421,-0.025675194697975245,-0.010192756146733144,0.21285683648287684,,0.1311033095690669,0.14866281324974018,0.018231125115043767,-0.05973951145721185,,-0.017490021527747535,0.010633067029754277,-0.08890166780989968,0.07119511755476425,0.08770374672107138,-0.04266592491998487,-0.006261555766687005,-0.009422770755053041,-0.004133374776673128,0.01524212368916379
CXCL2,-0.05552086256029929,0.03794206024698268,-0.061634206310064686,0.020203712373292725,0.05099729887632082,0.05635862783095229,0.03091306483479778,0.12386495643100709,-0.059822599658889995,-0.04842682759486722,0.0853038562231241,0.010585419957056459,0.016037598969369,-0.013023197699774725,,0.06285614304059034,0.020256009618376473,-0.04969552470977127,0.08282242146163013,-0.026973865693870343,-0.033065961487098346
NPPB,,0.03740653191949261,0.08506557835154584,0.017382456105165593,,,,-0.08230363168535983,,,,-0.013831156811076236,,,,0.04395835745982863,0.115338910948672,,0.010825321155569773,-0.029532911308886974,
CCK,0.0838962342232706,0.03876563555503901,-0.021096902963293394,0.049529969702921124,-0.008907964553306839,0.01485577039538037,-0.06969781544361733,-0.10073768685796922,-0.25354383269373626,0.16229192091446848,,0.07804841371351899,-0.02824899276862941,,-0.007019100191797247,0.005119451558531445,0.035859783224391394,0.005640249134416589,-0.014190158264633348,-0.03831215853672394,-0.02194351237118954
SEMA6A,0.04549888461515633,-0.01540207083721674,0.02119730361128375,0.020211121933290534,-0.025802377133303116,-0.047420066850403314,0.023614997414905376,-0.021824454554889756,0.036387330947860806,-0.031208991681512473,0.04454709063208127,-0.03515129999576934,-0.1004860243250234,0.028193475581196323,0.046132525120217455,0.03168380871202188,0.006417211694586618,0.032902848305068816,0.023932414694180303,0.10424080385960191,0.06308272580918457
IRAK4,-0.030708611360248234,0.027324451217643903,-0.020178350052262487,0.023263532147037764,0.01914567437481193,0.022809815232709148,0.06966599925495205,0.052422936358398384,0.050767724844306916,-0.024090313060017406,-0.023308561623534674,0.06404440605210587,-0.029478188320267856,-0.08099285157524372,-0.025862579096674897,0.016025969339006657,0.0037326337336996518,0.047726990483677095,0.012019480999486989,0.04733910301396911,0.009787291239774192
GSTP1,-0.005559460005322455,0.0018831969551923943,-0.05852988514847746,0.03917059659020265,0.01992606037165716,-0.041945188848733904,0.10692309649506357,0.1653639084074814,0.09866267608977151,-0.08215805798691701,-0.041996991995639985,-0.03923235083581948,0.04634580446936921,0.014951826955734063,-0.08811838774194623,0.07487051766685579,0.09190977717630454,-0.010995704085191378,-0.004628124490806611,0.0022916119720921956,0.0410692674352335
VCAM1,-0.02030755488852044,-0.004307404603988682,-0.0016100851894758688,0.010138620154102124,0.06707495043101053,0.0034864495071581024,0.10298464303151629,0.1293785671933333,0.10532912345553323,-0.03788698721585967,0.05069784958245794,0.03762642061337574,0.02721667124695629,-0.03190410165982387,0.05418820201658615,0.0412342348812194,0.019586215780119914,-0.01085063868054116,-0.04828429252458844,0.1117743615984156,0.05518103560799043
NXPH3,-0.04991747437239399,-0.04766580856777391,-0.04953755639184462,-0.032520444088468714,0.027957802590936453,0.027640620055315666,0.03440433854671967,0.07550500774137377,0.003251515890944712,0.07371219147674189,0.03350575613463928,0.09774510337773011,0.03687985727100026,0.020112283648965307,0.13581917081083014,0.06435213043157276,0.03876346730834247,-0.003005285161210403,-0.020954213234165776,0.1180820520322441,0.04309937240139358
MTMR4,0.03534851617085392,0.05111312235879156,-0.05676217203420978,0.005419397441954814,-0.057103221591690866,0.04290269621326897,0.01816494185840874,0.06054749608719019,-0.013718016370203734,0.01669879316346286,0.021604223781050622,0.06215265475036322,0.04022349479125889,0.008413896859268825,0.06213178112802663,0.05524549359667142,0.008865705971613274,0.041223486678054054,-0.012510003393630944,0.026568540525503923,0.07700133178040669
LAMC2,-0.0281450486085214,0.05966814550634466,,-0.01661295037395031,,0.00889203904977129,,-0.009164258901375918,,,-0.023262767276084777,,,0.0219668076321464,,-0.030156925524863498,0.00013364585022794778,0.08586487556539739,0.08951511910177021,-0.0009780841440912875,0.02838076219961524
IL10,-0.0172233394734901,-0.03733274240989594,-0.00447521971154643,-0.0030269961725772282,0.14942719561090623,,0.049531417689854,0.2534668582305812,,-0.08089155317000613,-0.027694569906299853,-0.012380851730535072,-0.018540690176468585,-0.027016979003018523,-0.019015779437708737,-0.03142495450840304,-0.008459911011998885,-0.018834963745296696,-0.036307750511410886,-0.005997313173451192,-0.01916472143329447
SEMA4D,0.024190076601764796,-0.015612298261320328,-0.05059137449439542,-0.02913999901941968,0.00846035611033546,-0.019439562141495014,-0.04613229459072769,0.07260097667913797,0.027854635887093537,-0.06954562228058465,-0.0009542516861617307,0.02270855461682629,-0.0001447986994765747,-0.008332051834736627,-0.10419643020498615,0.044581572662759084,0.02967549210140421,0.05079088054473279,0.005184616410252271,0.06192893943289845,0.009534596959439527
TRH,0.02174316270005771,0.02617394400069623,-0.025650333990695655,0.03161768393006598,-0.009236812954587885,-0.040031779023179795,0.04639544543432774,0.17306596894498816,,0.00014250409392171245,,-0.04408185486261256,-0.031699579786183714,,,0.021412126960475276,0.024772958864791587,-0.04315883957573478,-0.07335991390060526,-0.0076250825506575404,-0.04823667215832431
SEMA6D,0.03031743483492068,0.01362759785913382,-0.04329200956548151,-0.016618727450724475,-0.00852121158470395,-0.02522789294279055,0.02997292881680539,-0.13431730844437534,0.01248417357656189,0.040869979464110584,-0.021580950078706616,-0.04975801172271319,0.006824853285957992,-0.027572077722915686,-0.008411242239169352,0.0397677511316123,-0.006600878531941762,-0.04963006158228589,-0.046745155953380385,0.0782082292182266,0.0382286547908647
CEL,,,0.04604014541860776,,-0.033642088118357796,,,,,,,,,0.024497443352246694,0.06466610490214263,0.008827526544245696,-0.012679785264359932,-0.03806284761890162,-0.03690869189542187,-0.0006762093353153547,-0.04189491906608972
PDCD1LG2,-0.057245983213720264,-0.020973899064659924,0.03035807372913594,-0.05044647878707232,0.05599247614443185,-0.02054966977057087,0.049772854626284335,0.14884043151718396,0.0680440822530869,-0.04370412869973513,0.0707136608136587,-0.021178917478446982,0.0009267393452211992,-0.03162437349034034,0.06326229532574495,0.10435069889118666,-0.04424390418013592,-0.036800392703439905,0.024520148253475774,0.0889089661309641,0.018801947427021858
SPINT1,-0.04357711946653979,0.04601208056343471,-0.03379681364790082,-0.037832143694737703,-0.031291610685152585,-0.026579749801763537,0.030198983825378698,0.018575833628871514,-0.05890846775822138,-0.045828271883493414,0.011485782915353054,-0.018172424971948126,-0.05839194381280663,-0.05589865793536962,0.03620050892563275,-0.00558717166939581,-0.0079584920924265,0.0745710739234119,-0.05445674883231693,0.007574660283413393,-0.035727306038347346
