,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
A2M,-0.12720220175276556,0.022777207479176203,-0.08197018331512343,-0.07369940615787895,-0.08781675221709967,-0.2660787871202868,-0.041979012055114125,-0.025017874773039087,-0.23676927288959693,-0.055458008728088176,-0.025854209691787138,-0.0859877032951178,-0.06821433193735546,-0.15182156527313842
VCL,0.00847071089529888,0.039392775692297245,0.005543077262522107,-0.04210032303921105,-0.02747862568118842,-0.011063404559166224,-0.03154689347744443,-0.047759808355249685,0.03433273678295033,-0.0654122315301298,-0.023936681149206326,-0.09369993951366345,0.0416948246247112,0.06376934660008905
FGF2,-0.12218060036762628,0.015133234055881607,-0.010834128465248467,-0.02571042288301799,0.07281139905567059,-0.129851410540562,0.00348170579916477,0.06137213478452014,0.0036933594957568477,-0.075580956133794,-0.0318767438647423,0.014996628511419497,0.08608009306688659,-0.05216143855626457
AGRP,,,0.025047858548701944,-0.020964913938782602,0.08033219197669925,,-0.020323834629285928,,-0.036532255210184536,,0.010014159222695652,-0.018667417090650052,0.06129093772190553,
CNTN3,0.200815642210497,0.006479705752831322,-0.037832690416520334,0.09486552832636025,0.022506760427900244,0.09616264524432429,0.018219686684928346,-0.05569935730653186,0.20900392937862095,0.25061420176349586,0.06565044463679111,0.024999381701303783,0.16424366017896974,0.07026075079851561
RNASE2,-0.09276232928110682,0.06377969221530445,-0.0211236620716053,-0.05218913046793987,-0.01145148180885713,-0.16158069484344204,0.047012815994864635,0.053201047288804405,-0.057200243792832305,-0.06646469511453597,-0.00849474948038848,-0.03686768844991526,0.01082828029077784,-0.016752810133821624
ADM2,-0.04292749998125968,0.02081507214829028,-0.024187465994270713,,,,,,,,,-0.023829514798404193,-0.035471544025092706,
GAL,0.10412208774385702,-0.02372554526912197,0.028208530616234424,0.013087149647555163,-0.01360522767899936,0.10819596822819856,0.0245737437648237,0.005534474832469369,0.1050482128857088,0.02697186059400511,-0.04597391273889692,0.007115827534703526,0.07136515953434322,
IL36B,,,,,,,,,,,,,0.017087256834557796,
CXCL6,-0.022980121190741234,-0.01340525489223324,,-0.020964901922244452,,,,-0.02121782675982887,-0.03126927587344342,,-0.02220976735772165,-0.01249097117338048,-0.029224717429016726,
PDGFC,-0.01912102571667548,-0.01697696485659727,-0.05306405891411825,-0.02175488394754013,-0.007203596463167234,-0.09331204019483039,0.0055770166696992645,0.0020709029190996344,0.01364109846690564,-0.08591630985129155,0.028171603582675578,0.04610808735568909,0.03543455333845283,0.03957820488706
COL8A2,-0.06269318240489954,-0.011657649232072388,-0.0033755090897590926,-0.019403791623079418,0.0368316134979513,-0.15009103981419525,0.050508888339833566,-0.0018987219428838822,-0.01513878430262719,-0.09773748465439919,0.032521410634688434,0.021390967173605335,-0.0027898951525233365,-0.043410728196476144
SPON2,-0.01779050990422483,0.014057386690990603,0.00752267553749184,-0.044678679037974955,0.03856284574756655,-0.13308135362374046,0.06454316122178569,0.005546362952991603,-0.03182504185520021,0.028761050077372344,0.012715753349071955,-0.04909636195867799,0.0008778361762325431,
LCN2,0.15842240027511176,,-0.02372522826301821,,,,,,,,-0.006450448375003627,,,
SEMA3D,,-0.01274246285373441,0.053102098977793125,-0.0238499842478735,0.026476706515595996,-0.058935542479894805,0.04956864294285073,-0.05741563133872047,-0.03882256193501542,0.04781556498602693,,,-0.014327972495719245,0.02150173003596242
BMP6,,-0.01537345676668743,0.018543855748028283,0.018801428286341442,-0.03932003757830792,-0.03278962417560614,-0.018570827062707893,-0.03405454669944289,,,0.0750111923693698,0.09930330430417969,-0.021488932913200857,
TIMP2,-0.06316200872542443,-0.018414274708914682,0.05173236303483041,-0.040459955519032656,-0.03526531485259291,-0.19087050656165935,0.08640039068696373,-0.0034734640004784227,-0.12320653021526348,0.0725784139041853,-0.07886956832495916,0.018629426894553682,0.11307674757395529,-0.11522751659255698
EFNA1,-0.046908545878891365,0.0506922989949313,-0.01697776874201183,-0.05863223954711008,-0.06135780198049995,-0.08655453759396099,-0.005055197245829487,4.139541277368145e-05,-0.11013924220507296,-0.07491040753244274,0.04648863732641268,-0.012947058576199651,0.0393468382361588,-0.08391904156905065
S100A12,,-0.018378216755901573,0.070406106724845,,,,,,,,,,-0.03115844990073014,-0.05597982095008226
TFPI,-0.14369923146331975,-0.030177456547559937,0.03326850257756976,-0.0875383476350695,0.01022545383013267,-0.13771035269489856,0.005246191539027708,-0.03580330344376956,-0.041722906435221925,-0.16855027665405392,-0.003343625994648175,-0.045649543782032655,0.12783614490392733,0.07492539205527762
GPC3,-0.02831949103669161,-0.014536356243228401,-0.024491197568325497,0.011212871004495127,-0.07417878441349227,-0.02444214168982404,-0.02436057266877033,-0.006105353283888432,-0.03917715974138195,,0.02105374396724608,-0.028266765980578777,0.030662163457570862,
NMU,-0.00772929010630123,0.007535768195898073,,0.04406418543340222,-0.026669225687245474,-0.07555887073802835,,0.07931340374197149,0.15778631068636031,-0.0010542458651813494,0.022893892966832544,-0.03643023454359029,-0.027238751235936744,
SCGB3A2,,-0.00460035313459517,,,,,,,,-0.027651234987220087,0.01593141094411949,-0.03130554056917451,-0.021359904081739385,
LAMB3,0.05575960390624655,-0.023642752657906742,-0.009287362076959576,0.0933532223117787,0.0679843151150901,0.289180627430687,0.008636662365396045,-0.011715126344789328,0.07101874535292749,-0.013424285664434954,0.062270361396894285,-0.01322902067720568,0.04463106053342546,0.1849529104042604
LGALS9,0.0694470929210577,0.012091683098211587,0.013699651879719107,0.022621538800083902,-0.008905603823612081,-0.20464157549485182,0.01399578551318243,-0.0534371860052256,-0.21304515875000593,-0.04831133539250433,0.023347492040241936,-0.035296873872065156,0.014588636632302145,-0.058074195209630024
VIM,-0.22938985915463214,0.08558183582587763,-0.03065194084601495,-0.06350388445340986,-0.019305390368467727,-0.23114873689034987,-0.06155074646011863,-0.006219890039687329,-0.22291100443061337,-0.22679675967279941,-0.027510250789430486,-0.06847501083198816,-0.06545696642937522,-0.025259895064085772
PLAU,-0.15048007741890956,0.0253155198120031,-0.028291450829109936,-0.07293390781879787,-0.03374842139448436,-0.21021063581380764,-0.08949075626167062,-0.009820251286379863,-0.07064903902095968,-0.1451664925284293,-0.025729229175635183,-0.007076138347647486,0.07654039485117056,-0.03127598777851122
TGFB3,-0.013796782815963533,-0.05749805056437745,0.017860915799325538,-0.03919376830354235,0.0035818658119596506,-0.0552916357869883,0.0027185977815780975,-0.034665037379315394,-0.04828575679820368,-0.12571446060442334,0.013353660108268618,0.009251099562824166,-0.03342417341060111,-0.06375410638071317
APLN,-0.16670074572889548,0.013453658671558929,0.010970999714243026,-0.08955177501310195,-0.0653928153977587,-0.2247709234226964,0.050745797734346246,-0.04931639737294711,-0.0861698244112902,-0.14346272518684516,0.01444347037425184,-0.021824075337489,0.09997988893682055,0.0730291079701584
SHANK2,0.37525909771826915,-0.00875628031795049,0.06725386253498743,0.056216843984354226,-0.023221768610675833,0.20253541658163143,0.09910670020381109,-0.029123513805924633,0.2171438210009007,0.1424767926671959,0.024612063165989587,-0.011028613115760384,0.13328426775821528,0.20212278129335806
LTF,-0.07812844183932072,0.0034189926065896813,0.036624469175507775,-0.13067262266289567,0.03881647053616318,-0.16619697304181386,-0.011855771541674515,-0.008722346118331904,-0.19523894697053515,-0.04882750796079009,0.03020076603797458,-0.045643013640034945,0.009692928012688031,-0.07050475318209169
PYY,,,,,,,0.024633102959456348,,,0.02525758195624065,-0.004704386948087289,,-0.03314008849549657,
PENK,0.2251664442053321,0.00871306608541919,0.04987469121160244,0.1786254335216736,0.02282861042645981,0.1819378160167712,0.06614946118545124,0.022929762912979157,-0.0007942852939054488,0.005117186314842842,,-0.010053656223712414,0.07387548477482259,0.24761501633918767
CTF1,-0.02165396664001923,0.040004762651068865,-0.014619318874677201,0.027061969585336985,0.008211798462067774,-0.026694353074783735,0.009622695679048023,0.028111512279589492,-0.07031779337985979,0.08548653477884799,0.025779337301611308,-0.021013569091648983,0.015989461877997862,0.11330747797288414
COL3A1,0.039125795026176136,0.018680544220524415,-0.08089653810596206,-0.00676441327749006,-0.08262733255187561,-0.21499801787795342,-0.041123084937231894,-0.01074417561495454,-0.08117201242242182,-0.029461223789156825,-0.021765672573538827,-0.11263054834716817,0.09392478101256461,-0.04479816387662213
S100A10,-0.2141246069679918,0.06433471962260848,-0.04193770417455237,-0.12812139261220107,-0.0697789721033,-0.2088362193372314,-0.0914880634012027,-0.029751257916774725,-0.2462810326418807,-0.19600076265042007,-0.012249648896049308,-0.05271302010997891,-0.0635747599924979,-0.10158769921190101
FGF13,0.33161164136937876,0.05091955191974862,0.16088794010213456,0.06920621758494319,0.032373071121710735,0.21683252070332318,0.07262134174933484,-0.009474472849358906,0.1371385961493932,0.23670066075955293,0.036698490343201946,-0.01892089349093632,0.10234844047699732,0.15834682328496588
SEMA4A,0.06078548446557764,-0.038941202865804846,-0.007326344726927312,0.070056176930954,0.06194407819614373,0.21107580917259294,0.04728741386719744,0.029585285827952737,0.06148536656968305,0.14174954006398613,0.10973177577630339,-0.010977833505968804,0.06665838907980183,0.034646460849271477
EFNA4,-0.07319603963866059,0.01862798501409366,0.05623035674528955,0.002267617158911555,-0.055986894067636135,-0.07926775999919194,-0.027011227588903307,0.00734638752771196,0.01244831065894562,-0.02766052580158186,0.054360019747983095,0.018671249411942453,0.015362815988111077,0.008884741763084786
HSPA8,0.038687665243288386,0.011062107170342431,-0.03054419708036875,0.09984505475059684,0.03405814999054756,0.12875309473904006,0.03977088654684058,0.006722081205933997,0.2094364932820569,0.18358490972410213,0.08853405878547203,0.06430637950479981,0.10043669532006784,0.18545887232935362
NPB,-0.02695595747879182,-0.011681631762085105,-0.016898903671279025,,-0.031162933138404163,,-0.017168371195618686,-0.035751204458830135,-0.0351367964541117,0.020749163421892664,-0.024125341142994913,-0.009596558375050825,-0.027737830917701985,-0.045557439132550184
ULBP1,-0.06138253047869753,0.03508285139709218,-0.028959644957281542,0.0736201744451072,-0.0133063267154717,0.044251797051726126,-0.028321192960443525,,,0.056618026388795845,0.001978284310220262,0.0004252431787431726,-0.0013628121204995686,
SEMA3E,-0.12423898005593002,0.06671715296994507,-0.034911893974814534,-0.03253974721055499,-0.06038010362035206,-0.03943063705290506,-0.032308218288130755,-0.006276256965458618,0.014931444687870561,0.004463016391432857,0.04837613793128948,-0.0045115493265869226,-0.011641617508821676,-0.020592351004480862
FGF3,,,,,,,,,,,0.04308988020338588,-0.0034178311960119177,,
ADAM9,-0.09060513580314168,0.046792898145890195,-0.07098811419153422,0.016535398325920474,-0.03907965324426906,-0.19389779437159124,-0.03783988142514635,-0.02949637389149651,-0.07903904693844294,-0.1650431935040514,-0.018148784500279513,-0.08015045131566106,-0.022981541876791862,-0.00421121795062884
ASIP,-0.04451025433968393,,-0.015566829011986772,-0.006082808700976873,,,0.04298709690450078,-0.0232355989636245,-0.02043203678888712,-0.023767350111252698,0.003208293021513888,-0.03292659646989128,-0.03753021386504422,
IBSP,0.00837866363663581,0.0415114503455561,-0.03882390202848829,-0.027650296775752432,-0.005843331648364879,-0.07479206811162985,,,-0.12374940725703205,-0.04186919773820489,-0.07210276059257041,-0.024929810155948556,0.02839134024725055,
MMP12,,-0.011864718518256392,,,,,,,,,,-0.01767140295721708,,
FAT4,0.02862548611586196,0.04106125576992474,0.011189021442990915,0.011736954383986543,0.02533301540739097,-0.05002254743450111,0.03456647477922146,0.08857434097026858,-0.09261361413458422,-0.03529103008589492,0.001167244796700124,-0.010701482912631061,0.05811905665097598,-0.07461242866781559
MDK,-0.054696670098345015,-0.011586855770925199,0.0559375929138863,0.06551996577421171,-0.07951784404394355,-0.2399632797670875,-0.051530480173130146,-0.05592092742145658,-0.031152602945369173,-0.21501747083364292,0.03996096932773197,-0.03837238509841102,-0.06756502629149053,0.10107511767049797
BMP5,,,-0.02552839097224225,,,,,,,,0.0860727375197972,0.003325887925325862,-0.04951260926705186,
CAMP,,,-0.010481125615182213,-0.03048388768556201,,,,,,,-0.016987430262846638,0.03158324380648214,-0.03362537308844088,
HSPA1A,-0.06158276092687241,-0.029107493341816965,-0.04071995771270114,-0.04544759437351771,-0.0019428503836432783,-0.20266975500094261,-0.11471386063057568,-0.09448481383352558,-0.0621587752501981,0.1339058696434909,-0.05400420850583381,-0.015330072232878467,-0.017388597683956793,0.06772862551888788
SOST,-0.0250382433505905,-0.018378216808927785,,,,,,,,-0.022844467044290665,,,,
SEMA3F,0.17648284200251088,-0.01404595121462582,-0.047017677556710415,0.022243562939060185,-0.0009739267323382794,-0.09935324752236159,-0.02564541868366708,-0.035142224793069755,0.045412862210578275,0.11526810828403562,0.08280415188907782,-0.05761887086732714,0.05564479319902299,
ARF6,-0.12990601360690496,0.019292816432382558,0.049619310025625495,0.035195243109898966,-0.02237580827641235,0.017216790765250945,0.015966488047907436,0.01464431947947905,0.008010630698309035,-0.09923687835941096,-0.04481095033798293,-0.02532702557429443,-0.00029172314371767684,0.027417230946388815
IL6,-0.04337080878659871,0.03566107263401239,-0.06057838374634691,-0.05381566974330281,0.025015335072796126,-0.08124239446428899,-0.08011533570776098,,-0.06699923547885503,-0.023585426075053286,0.04849147099766706,-0.045832448933153344,0.0020812190088571685,
CALM1,0.2302441388322909,-0.034532253644130415,0.04109011368080174,0.12433547006381314,0.051697387890031345,0.25480377197827847,-0.027521657088639705,-0.02040253477489363,0.22653429677195117,0.23899547807696647,0.01266881543775993,0.05581097833672852,0.08309394530662083,0.20124921636359114
VIP,0.2907949112532519,0.037163480065987554,-0.0263880665126597,0.10058300965869177,0.015172592316391877,0.16991632428775658,-0.024803818825236596,0.020832828162147453,0.10692600926751089,0.1080118927889269,,,0.08094297176883214,0.3921378545991165
NMB,-0.17234790203317407,0.010862348088463323,0.02233990058226965,-0.030957205464271456,-0.06210199493970215,-0.21191284478728886,0.0017323362475952075,-0.021917782363900462,-0.13915577980822683,-0.20010067241197632,0.07032249616271848,0.05202621633523701,0.012660761435922013,-0.07369236622019791
CCL26,-0.01099575914035784,0.009829510156853688,-0.0005737610805635494,0.010889475864721864,-0.03049028368354511,-0.049216808242070025,-0.017144404712154147,,,-0.026193264951956098,0.05660535260516331,-0.031457243929908646,-0.05453325182205608,
FBLN1,0.11674963377190566,-0.017061652965610186,0.01612995153297125,0.00711838081693962,0.0035402559843737834,0.007439323909619837,0.020230768780572884,-0.03582165790226191,-0.03173850382748508,0.0072877492799214095,0.018481729542299048,-0.019322079152989502,-0.04303844586474595,0.06167945735980597
SAA1,-0.056355496399070976,0.006530159022771621,0.050654318529814564,-0.13654157176653675,,-0.08866265819249908,-0.04857179265874465,-0.0057956305283872805,-0.052560394641465925,,-0.08660236136255664,-0.06375386014998909,0.03255748753018331,
MICB,-0.03996891955709042,0.02808998767128286,-0.04445760076146007,-0.01624743113295042,-0.04283484505493043,-0.10491215470144136,-0.025547950679880964,0.021757702035213832,-0.036644444002442995,-0.04186920516419896,-0.024645782026474584,-0.027248173752094238,-0.036910770303878314,-0.044109102507813615
MMP13,,-0.01403842199171239,,,0.07737917126469111,,,,,-0.015807320573034467,,,,
F13A1,-0.04395277734932255,0.05387188826577142,-0.05706802943997346,-0.07139358756138835,0.016622938068375767,-0.06466384804245208,-0.04983474486255161,-0.009546560853466727,-0.042542651064733567,0.019789386515057527,-0.07445483951674824,-0.08898220787515194,0.017955098620244126,0.03145513111281749
CXCL11,0.02794565240399403,0.09532345735525868,-0.034488082183819116,-0.0020024373630419317,0.023889894114912325,-0.12430404064923466,0.023056580903985272,0.04455748551119589,-0.006513452458179509,-0.019407752812310407,,,-0.008065635690429793,
COL5A2,-0.07236869155491549,-0.007916430530030643,0.04797738635977489,-0.058056292079067325,-0.009710926201351978,-0.20311218894424665,-0.0297165661621541,0.001282025288244866,0.056359742013951525,-0.2123545510396878,0.03444678166269143,-0.003702225003673939,0.021134767408311567,0.16501245672604678
EFNA5,0.05571217411418913,-0.01753853470312949,-0.030383695571622873,0.12247828280238553,-0.008979133206299929,0.22591672911492905,0.011356376058358557,0.04033648410958829,0.08248118148157436,0.14100673718362816,0.01155263839891416,0.03749082963779494,0.009813622657664367,0.17448020984420934
AREG,-0.01953169141400955,0.050948823808947115,-0.03145169575853311,-0.04261520452740823,,0.013855856266435748,-0.03548588532898942,,-0.07995219751574943,,0.11225990102070016,0.004043127467283408,-0.029484798114178746,
EDIL3,0.3052893063352586,-0.015786792068222796,0.0753886611294808,0.09965848780889405,0.06316753726363715,0.12640045605647196,0.03465584328307532,0.01831488631580299,-0.2545343225333376,0.005080921346831978,-0.013618440891139102,0.009279377749839635,0.11723530295994794,-0.07867254414219566
CD86,0.0004613920961899659,-0.011984568442718323,-0.04032020151119065,-0.014677343716984027,-0.029350827812851,-0.16064286592220914,-0.04223018542863006,-0.038328154819949674,-0.01600679652304932,-0.052043783799608834,0.0056694933967960945,0.011195498774943347,-0.0043877970515455635,0.026130660157407462
AHSG,,,,-0.021074496068518328,,,,,,,0.0024623512713326688,,,
WNT9B,-0.004239407639638184,,0.11627058001870286,,,,-0.006754067132936102,-0.034730882229619606,,,,,,
HRAS,-0.037716023076639155,0.0238468497284394,0.0649168070072627,-0.034611636921888574,-0.032050632090031866,0.10745263879685019,-0.03239224538637758,0.01821156108889322,0.05987657194345494,0.11613432535609339,-0.03361724891602099,0.06534730813995675,0.09488490469475788,0.09111721187351597
C1QTNF5,,,,,,,,,,,0.001963466920309896,-0.020743484846201792,0.0879063893851568,
RLN1,,-0.01222303490710099,,,,0.002769835125887817,,-0.037717061271853335,,,0.054876268422193446,,,
COL4A1,-0.03893452387696777,-0.012716643111195637,-0.06811149160116944,-0.04979620424843402,-0.019394567321388285,-0.17174737717441627,-0.09905058237330196,0.029700890783458528,-0.035627669125523925,-0.15262091715940668,0.0034458683947915015,-0.10409310966347661,0.0899731419080041,-0.02087516848936712
CCL3,0.0737210215599682,-0.08327580132025889,0.002408761240531553,-0.10573973336942277,-0.022268116359713402,-0.08127885494746638,-0.11293640928186333,-0.06920091668191566,-0.13702779624214015,-0.0951173730635186,0.013190821990252864,-0.04615437168171603,-0.033615033629194595,0.02619911573769945
BGN,-0.04484074992017973,0.01583203974464214,-0.06147895679013272,-0.06584352191312233,0.01857646601407709,-0.059237870296181695,0.04336082326706767,-0.011005488790614505,-0.05488599033258906,-0.10789815557255396,-0.010423382740799035,-0.06562913404897157,0.07273763085410374,-0.06456038312986781
RETN,,0.004680981765903374,-0.01892025935107625,-0.03713227439949484,,,,0.01588541508919473,-0.04691451662316905,,-0.03565865080554635,-0.02223282219649706,0.015764203365248405,
S100A9,-0.09123353020974588,0.06138435798696575,-0.03988166628891215,-0.08318818027387274,-0.029738085437672018,-0.16350795702959398,-0.03329880845852656,0.005895009057870178,-0.1986533208505974,-0.04154602497344258,-0.053686506714458335,-0.07493541977859565,0.019368767064864276,-0.1391440114513703
HCRT,0.12509003833201157,,-0.03177251224156831,-0.025150229592558943,-0.05160726983938235,-0.06444920371546409,-0.024360563902428196,0.05199567632314291,-0.020058497082208922,-0.006647800911865206,-0.010124303144222076,-0.006845382393388243,-0.04318618475532777,-0.056548285288986325
FADD,-0.06903099050368797,-0.038187541131606155,-0.02919512950892514,-0.00027284055508261886,-0.010948304031164969,-0.15404829053509636,0.028774144669322734,-0.01571624676685082,0.013120046685598352,-0.07746218513418805,-0.03955217752476674,0.013921574944527719,-0.047699645650606165,0.0054476743421629295
ACTR2,0.04388841613566679,-0.011892026304185465,0.008665322913452199,0.026523811005440462,0.013546142607571343,-0.043082000513829224,0.0526125611492174,-0.01845632945685686,0.10009582195278593,0.0010976777210558802,-0.04882545622493742,-0.017424826595063416,-0.006359918691263991,-0.0016109887094077893
BMP2,-0.10677865552265373,-0.005970731739695008,0.023419504991755744,-0.07902150505135253,-0.06984400971989066,-0.10270066835040696,0.013435097890466268,0.0009549320967140447,-0.015042592170668901,-0.0458609492121131,0.029663905488436233,-0.05289423578384831,0.031041376007749342,-0.04247676462106402
PDYN,0.3795266141587789,0.0007258350942663343,0.07786665080586459,0.13923907820095432,0.015984012671234567,0.2816138871234684,0.04330534023302997,0.001738251981858894,0.2260677668444472,0.17606479884734433,0.01573502577299563,-0.02049194334796834,0.12188987847941345,0.15279110878896637
CD55,0.14518067455708522,0.018650799397816213,0.013928315719873836,-0.0011462675959655628,0.04141208420157615,-0.021762042761291147,0.007571063258830115,0.03917540204198255,-0.09196062074237156,0.03637173688978935,0.012239972981553753,-0.05589844211998318,0.06124577613608994,-0.06392960911184488
OSTN,,,0.19528043898231004,0.04125517784203675,,0.11238184734916498,0.015589241352480394,-0.0023667538615426797,,,,,0.16998791970168606,
PDX1,,,,,-0.005332690632265453,,-0.026077749815647127,,,,0.07122897427477252,0.025792256991977215,,
CD6,,0.02068858042068477,-0.03134520801047624,0.044944952359263664,0.03805780790955955,0.006031373962302309,-0.034390654336690016,-0.005007578901856391,-0.045391085006220806,-0.004375226855681612,,-0.02477959868488085,-0.04495596903791716,
IL16,-0.025405610634935714,0.005357742229309742,0.03168636693802819,0.023411659295853003,-0.045386889503649656,-0.07096940793758108,0.014261217468206541,-0.056755680784058,-0.0632490514853942,-0.06417275501788942,0.02073939371193015,-0.0070898031677441315,-0.010778622568317216,0.07697569583736243
LAMA5,-0.02331403237789393,0.049289535360300465,0.05882242622992355,-0.05829211252062486,-0.038275865306507915,-0.183979757808444,-0.02929283078820494,-0.006925404268225742,0.002365317100123827,-0.13652841758116124,0.03693534815253775,0.005425303467835138,0.03769047527149521,0.029228312823980026
RGMB,0.07770985228858733,0.0013953174454366358,0.0026912318820943477,-0.0013550987667322427,0.005766412964593026,-0.05179178305046864,0.01974913365502074,0.011936242723279027,0.19766121780349497,0.048846345466724034,0.03983256131785537,0.03781506488252932,0.05644018525207309,0.13581300410656078
INSL5,,,-0.02624654405831463,0.013718532085751144,,-0.057014207195918466,-0.02164884474140624,0.03346582411855481,,,,,,
IL12A,0.02424741297756235,-0.031176178755202937,0.03458592927996295,-0.033755931756947806,-0.02202454229514635,-0.13997171836788658,0.011255927091572871,0.008113926223938901,0.08068451002814708,-0.028432449880518247,0.08620279003629833,-0.00233661620933178,-0.05513902954219183,-0.06461255135117266
S100A8,-0.09300058393906784,0.09376928667337,-0.015556042050084862,-0.12444667598704348,-0.03351265594553942,-0.1755257106943965,-0.09100416623287669,-0.041398619645250316,-0.21822649370313005,-0.11745989344082872,-0.0435092030289658,-0.04992612536031308,0.008276097484165303,-0.09842036692901854
TAC3,0.3034165160381655,0.044211807427971525,0.028983976263878997,0.01650527265870143,0.03716217541233519,0.26811035948009215,0.009123349113238267,0.028306600665411654,0.1981105321752484,0.12242797063120536,0.028402283458296332,0.048418389083734,0.13215740559359232,0.1579947957611101
TAC4,,-0.027667763243777423,-0.009379304702654054,,-0.03694831302877795,-0.04296471031938374,,,,,,,,
MFAP5,,-0.012911182771411036,,,,,,0.04101198208068787,-0.044027881337484864,,-0.035274180176671936,-0.025121566185450812,-0.012365958820284035,
CXCL16,-0.029624092548060123,0.030117324592459083,-0.006392063173723866,-0.041538624162049,0.0009589403398157289,-0.16996516580663032,0.03443535081592253,-0.07593299030093165,-0.1733326413384868,-0.0056019682040486535,0.001334185713892822,-0.049776649720418835,-0.07726856435459845,0.030099403563009216
AGRN,-0.035347643330628696,-0.044620369208876444,-0.014441680506488773,-0.08107558201683385,-0.07532803946299409,-0.19517173249469702,-0.041660953523354936,0.018824185456802825,0.02428882635199349,-0.11812602376794151,0.056119977962764966,0.02322598574320953,0.06435258827609226,0.11109458816107326
COL4A6,-0.013288735631771744,-0.016475533498136626,-0.020930646883641567,0.022326572574091413,,-0.06802702302292343,-0.022208607488258533,-0.0309645154374346,,-0.01708790275916193,0.004007971400547244,-0.0027716607565472897,0.032422794784649545,
FST,-0.02962879161278465,-0.03644978064087697,0.03342383211315525,-0.008394418367179541,-0.01809148920834625,0.013755872260032408,0.004683138559429988,0.0010247525502753941,0.05050997116501505,,-0.03378033337853312,-0.015436131565156679,0.013148873607699998,
MEGF10,0.11577007853439153,-0.06311535948212607,0.04893859201235007,0.047894504539403276,-0.03414883899440053,0.024080216055774203,0.030179445848477253,0.008428136271438208,-0.1112355693029977,-0.013849340820221831,-0.0175819064801363,0.01632845974860338,0.019376051554691125,-0.11052501153058637
C1QB,0.04525088779156137,0.03733855361291831,-0.04093042160724182,-0.06253968497861016,-0.0711619661348485,-0.2627274584168242,-0.02610621532947705,-0.04838497689611302,-0.2406276133714022,-0.163506957433312,-0.05199294639839713,-0.07877827994152253,0.05053143418299589,-0.051704292819003926
HLA-B,-0.15790015042451905,0.07684460268911111,-0.009477322603015415,-0.13775768670879251,-0.030701534809177804,-0.253054092655727,0.03345773999123938,-0.03233019788450972,-0.23286014824754941,-0.20858847195990696,-0.038721434000301994,-0.09492773604723723,0.06719758020310122,-0.09083873539274016
PDGFA,-0.010640995519529113,-0.04680992514809779,-0.008015018825418097,0.04189357566703275,-0.0009099383603513851,-0.04600257896382224,0.012517281225694567,0.013607591553502043,-0.03603678902474086,-0.12601519739133346,-0.04359998356912196,0.010588183867848428,0.01246465422230136,0.0974669794591404
LAMA3,0.0816337273587658,0.010844624387434507,-0.029347466136199183,0.04355131477387232,-0.0004055367065628907,0.11818367299587086,-0.031842516349574454,0.024991275630678177,0.08686761419666675,-0.030670568546352684,-0.01665681069509393,-0.020522542387692445,-0.014810435004212509,
DKK1,,0.03676902397043768,,-0.0627895303147292,0.017650162120923834,0.027363348925528195,-0.03082942995906142,-0.032162878712945826,-0.02352403355294545,,0.03262001379903209,0.013133970811739068,0.0015345531208946807,0.12277981630794892
INHBA,0.03727352498998829,0.0017635280585840305,0.1212735998584786,0.007480482926501581,0.09346187595524515,0.17509381822724385,0.06575385354527484,0.00042759172359608215,0.016035591534766303,-0.0020876285107728223,0.0257987623531311,-0.043219326096124305,0.014051225435767083,0.09616191569362804
IL7,-0.02160475043119508,0.06461694033374132,-0.013627677334353229,0.0036612858061484915,,-0.03818906943901511,-0.006930056136477475,0.023881469963144334,-0.03968655155452573,-0.020265303463297316,0.0070056209376557314,0.1007984142912195,0.012650841591980823,
FABP5,-0.16986820131659783,0.07646223388674185,0.03183589236732214,0.0032675645048639143,-0.07437861451979104,-0.15890173529644047,-0.06993795816612768,0.011405163330012943,-0.0998454545211684,-0.2329669734846813,0.0359591437593394,-0.004904786552431323,-0.011141574093197364,-0.02424247810742082
CCL4,0.0823376741557204,-0.06780864722455213,-0.019106658799388592,-0.0876761139982401,-0.002685143621671459,-0.06693489555162617,-0.11134790425257521,-0.04969196985984437,-0.16142526662579343,-0.11253882150096287,-0.017907179294284634,-0.03948516582764054,-0.09482056067558306,-0.07262536301126007
FBN1,-0.02347218873539035,0.02412140819762693,-0.014823954897803027,-0.028732247325233863,-0.06371542467622233,-0.13989284517135855,0.02414008709886365,-0.03533384226761112,0.015555402874006662,-0.07917206227693081,0.021632074363932653,-0.06943601080679822,-0.05136337798445561,0.07145925832171571
TCTN1,-0.0687896700224125,0.002204394878261228,0.007958497896782858,-0.06483861989343619,-0.03805962883332356,-0.19044482099804041,-0.039972546759472934,-0.01921973797685311,-0.01887970388431359,-0.08695217897884125,0.06235191283760845,-0.02097808672943798,0.04175214737592604,0.12464793139517112
NCR3LG1,,,,,,,,,,,-0.009134636353069743,-0.03240235101495496,-0.04096096366817038,
BMP7,-0.0810716999946347,-0.06891527795624296,-0.02122114792062861,-0.009921055739123783,0.03662454168263392,-0.14521676057039767,-0.03921304549975949,0.058124682092161976,-0.02240051498966208,-0.16770646904947906,0.002029090996789149,-0.03024956672709586,0.013520391586639237,-0.10789054840344335
