,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TSLP,0.004838866467631491,0.0022604549458837067,0.03781708996814833,0.017014546753999896,-0.04543919645510791,0.007190661450325125,0.10384419999803875,0.02727295925384823,-0.006249114807850829,-0.031648352743490524,-0.061323471718793356,-0.021747778643936518,0.005731729040003422,-0.054800100617240874,0.025151524542587043,0.02756122897903285,0.04621641401159376,-0.010411682679111672,-0.028031386823594174,-0.008758538129002564
OSM,0.006245039996526055,0.12904274532192694,-0.04216728760309192,-0.03878160023218876,-0.01111514783449235,-0.04807556626971139,0.07739433357830203,0.012418698781116249,,-0.06586986847846801,0.0675681078522784,-0.04633185597358459,0.012218820896877973,0.04326427305183183,-0.016602699868699746,0.047478316967895784,0.057226983552104656,0.08987528167402888,0.03993809646733645,0.07199329406979472
PRND,,0.025806045625575726,,,,,-0.031000905273821093,,,,0.06634158824142569,,,,,,,0.1308631425660467,,
SLPI,-0.0836170043596177,-0.029170499097009424,0.0031981184068569793,0.002482203086317957,0.031393475140732506,0.06651320805228618,0.1715575766323677,0.027708398101058063,-0.04124142439068572,-0.03102806950160748,0.028665916316513735,-0.04781437707853942,0.04430968856030473,0.07909213944775652,-0.040499433239863485,-0.10544319782913378,-0.07334182285623912,0.05908767055382283,0.005843633788586595,
AFDN,-0.0031995375551506573,0.014967050121659093,0.00233512255948592,0.050810030575909694,0.01291225471705798,0.08034797590331176,0.0713663795011724,0.026616896100645094,0.005301207177367669,0.02240738564609587,0.0021070945057564496,-0.05674655988832799,0.06682314239016295,-0.024306682123325877,0.049914778502096,0.0007781146772472483,0.0918863008479813,0.09042703072247363,-0.020501205813572534,0.011520183796481539
KISS1,,,-0.002999273041841332,-0.02299546561374858,,,,,,,,-0.01849163434177542,,0.09898645174528645,-0.0191656875189413,-0.008428431511168481,0.01489739090169574,,,
ULBP2,-0.03600385127339188,0.07185834126667627,0.04234068801808924,0.02295447704214486,0.01499642241719245,0.025050250883543148,0.10301996045963718,0.009444232857507975,0.04683172506269988,0.12437011514382793,0.033506741109238423,-0.03022303545811534,0.14519820120348662,-0.020544883507226608,0.06962317028474763,0.13439243929874603,0.07328742410142801,0.11813640365462852,-0.014645558801317217,
ICAM4,,-0.02316349885132773,-0.03163355878822339,-0.014309560355218307,-0.01609038465131891,,,-0.02569317563234321,,,,,,,,-0.028888715871261905,,-0.034870293681389344,-0.03206274380961807,
TDGF1,,,,,,-0.03459471269901401,,-0.019141590063485498,-0.03312441760894923,-0.025007416046812073,,,,,,,,,,
ANGPTL1,0.037020803900198636,0.06999225898074991,-0.06550599305691215,-0.04586976757441732,0.07024798913739982,-0.007766715894823881,0.15672939326884736,0.019072274314277462,-0.03565450820681838,0.11454624098564647,0.13694509984365405,0.03244862016770677,-0.0013026281902540821,,0.1719215015794991,0.04935809450221814,-0.016624891516686693,0.03143249504912818,0.03232516423516997,0.11219408766229186
LTBP1,0.060043469596167506,0.13351558221019724,-0.008602967884476823,0.06761706454819136,0.05503295903503567,0.03224003221545785,0.014669679411859853,-0.059121658479825256,-0.04382989308269669,0.0022930901752952087,-0.03293407704422847,-0.012195664547427652,0.0789688862540944,0.016581350951930512,0.028378403068848458,0.13066485747245252,0.0429945993123217,0.1375398797472528,-0.027973746924278797,-0.04096134294433618
CD160,,,-0.024726861618642657,,,,,,,,,,,,,,,,,
NTN4,0.022637359510908287,0.003775340680281193,0.023798899559353937,-0.047912206875877876,0.0380792096081445,0.07175180187819626,0.049372762607039475,0.04077604705343471,-0.04850193593411241,0.06677921983097207,0.09801884969104784,0.04042471041313049,0.02804586712914835,0.045689661871755716,0.10208975760004464,0.055018252220660785,-0.019894241104338586,0.19259606948217178,0.020246051447836772,-0.027129340888527524
APP,0.03967796493960782,0.04830249499552398,-0.014435193575974876,-0.05503180787644791,0.03556598873604416,0.04025165024400498,-0.12733109096973916,0.014450317169535877,0.029340672380449403,0.16961299358454862,0.022004625565686914,0.008869977433918654,0.08289042104228216,-0.13164978668901714,0.07580406342700952,-0.02173497106927575,0.03946431134741847,0.06871818257170688,-0.009205339011962072,0.0374769496997197
RIMS2,0.08297845649993056,0.06465301369732443,0.03173810390358892,-0.026621887107586607,0.08581871960196734,-0.01881892846937558,-0.09532395691402401,0.039963568007326644,0.027290813006074343,0.12347556290160167,-0.028940069951371918,0.07339448397164801,0.02365898900068058,0.017153298141798005,0.06738162303353425,0.04773575005332965,0.05310246195377525,-0.02751078184884998,0.04063194522371984,0.04609070132821634
WNT7A,-0.028505448128482363,-0.04358961347303055,0.0059823254524328665,0.007394277094588997,0.02071866350695691,0.08424851300440103,0.008870803198942739,-0.06490666364189109,0.020824358318748716,0.06941277016919041,,-0.0327055295172524,0.05427443818098297,0.0891422431002192,0.0023839155462646116,-0.04686164675583786,0.016900102669624165,-0.03629988058836233,0.013489955126773905,-0.038244484122427744
GAST,,,,,,,,,,,,,,,,0.019897150166483933,,-0.0512901514259,0.09641805064546122,
GPI,-0.09126357747263264,-0.10591167140647051,0.01745315213912723,0.05129711711343957,-0.08355299057143391,0.02423922249650529,-0.09675287357248365,-0.0018866059290857085,0.04299992297754012,0.18179390963355863,-0.09595552524427169,0.010846509806204727,-0.10176946775174095,0.09495080349667663,0.006249743013172814,-0.08678827308820317,-0.024071035204716915,-0.1695119304479607,-0.03298163558263389,-0.13805466884908485
IL1B,-0.0731216005216706,0.030894676250662046,0.024125055047665746,-0.047617081676269775,-0.03657851179054058,-0.0282103139952268,0.09477187317620099,0.01788806076954915,0.08476296011313941,-0.0780530263544252,0.06188884662724553,-0.03359740670657392,0.10663232670258929,0.11128710916243557,0.057157316673827424,0.014269087070029675,0.003295778684516841,0.06099420906848728,0.04355964279763961,-0.029077589441076756
SFTPA2,,,,,,,,,,,,-0.014819072141463326,,,-0.0009545663214272689,0.03303837143010397,-0.025748972067681907,,-0.027291879189119225,
HAS2,-0.053368178281060726,0.03220923269627448,0.08284016123623583,-0.0036663896571338204,0.009518603678604121,0.04344090168643693,0.09133466570896709,-0.03752164415175398,-0.047541283027520115,-0.055477932171751405,0.08326028762172363,-0.013832582262348982,0.010684168839777809,0.0333266374447897,-0.03624339100740562,-0.06709341316332763,-0.038415480136243706,0.015997814731807128,-0.013536733940688066,
IL11,,-0.015345741705643465,,0.01615356092962047,-0.016591503580863323,-0.026777442579910892,0.02285524673943475,0.06670206558139685,,0.003976864485803417,-0.017848344641639827,-0.016643466477413417,0.17944336669926791,-0.053645360059806295,0.11503480844717272,0.025021932082793387,-0.02376736497264441,0.03583028138989607,0.0851645524690028,
SEMA4B,0.002845077190269578,-0.009473336772544902,-0.02387470853066142,0.02520193051091544,-0.03926469111813663,0.029664353868318838,0.1244727250980255,-0.001535441621684979,-0.024436218385166186,-0.00938808036026277,0.06525051886282503,-0.014361723502996498,-0.007930196977804489,0.12603767143253572,0.06167373913832112,-0.05282366355437537,-0.02010788615617645,-0.04205691399470885,0.011924679025500793,0.037202788290918866
FGF12,-0.03103136130132143,0.0259657374675692,0.0013227576283231378,0.018195778126280333,0.056825110648425756,0.02377026830226057,-0.10228674345823191,0.08192460666315096,0.109442677679651,0.1643014207289133,-0.023379214651879664,0.07400518506651568,0.05108875719055587,-0.037036722975986903,0.04571638225462039,0.0673423846204773,0.05267375606564822,0.04630940173793086,-0.04150650321463147,0.08989670881701553
CP,0.017156392536925632,0.02132467026583576,-0.01464465633049052,0.024494925574648153,-0.04955363451085903,-0.01762680735345248,0.05569775206925188,0.056085961829475936,-0.02746474262659705,-0.11679674851106661,0.07626030835833641,0.006168631244434023,-0.048282805678837554,-0.01990419926852345,0.07118259342283174,0.00021658147071063966,0.03335350054697428,0.05850774977790837,-0.026047775093388754,0.09978695652353824
NLGN3,-0.041659268889523406,-0.0025419747229000543,0.045423766200717405,-0.02923022303167539,0.041675605770614396,-0.047440480807023094,0.06611086843519606,0.03943040376644833,-0.0026509229158209473,0.08730548072548554,0.031038669181288614,-0.06507954013262458,-0.09180423924021756,-0.06871751842535169,0.04031458705352193,0.0877381741092144,0.015794246602348606,-0.017628060927005022,0.08799722844831703,-0.003856102182254518
GZMB,,-0.034261350528266135,-0.02177264467477159,-0.018185874239872328,0.024568374222160575,0.06356229568878564,,-0.030926079401631095,-0.017801079587858395,0.061460453749163944,0.036432628608843415,,,,0.07724803345476212,0.042702471512619265,-0.047264673564511334,0.15797467797141462,-0.024243787539912295,
PROC,0.015822212428239345,-0.01882287287267949,0.03473097184121053,0.04617446998766663,-0.01801528113699439,-0.0025212505162947566,0.06363500441894605,0.010112455869225049,-0.022202202480570726,-0.005670653203857317,,-0.02321495386052665,0.04664342889937846,-0.06963880390272065,0.021219107404262742,-0.011842944634461314,0.07928145088953563,0.10407341345517435,-0.016852187656210552,
TNFSF11,,0.08167430870151579,,,,,,,,,-0.011791719534731118,,0.006696193101557849,,0.0855678596569761,0.17314099887955023,,0.17283110344572564,0.06018176820705247,
AGT,-0.027649836582436364,-0.045224172463106845,0.017658470718776766,-0.027595911881250414,-0.005389153022541158,-0.06313307930366704,0.10427657646729716,0.0020236339217516255,-0.023908977143745586,0.03922065987939429,0.11546294480495935,-0.11658590075433642,-0.01446528357079373,-0.07175427947769711,-0.04186184193363567,-0.03081759523045392,-0.1392149414045653,-0.13098438130991116,0.09325438350381443,0.0252986740686959
PTHLH,-0.019405470467100734,0.033266727770895066,-0.011241988756152618,0.016004495351142678,0.0997012971059426,-0.017108044551759988,0.00652665212657444,0.021948192842025552,-0.03398674101648928,0.045576606958170014,0.1153427017034799,0.026119205680815168,-0.011118541178859302,-0.09121810759213331,0.06345221680886544,0.0671065660743208,0.023283345755389644,0.07289266724650065,0.05936432002170037,0.05773641699184496
COL1A1,0.047562573626960536,0.14902014072422415,0.04600008102166732,-0.055541594582210745,0.04916879324353905,0.0036822335618000366,0.21851819151959262,-0.052769659531938184,0.0002946405220961523,-0.09613827951182716,-0.0789971926513697,-0.012889946855862472,0.12723067772549507,-0.11160723847286465,0.02921082639629761,-0.007630704366308301,0.050521476567739025,0.17593010364628103,0.09721365305917451,-0.040524601482956016
LAMB2,-0.10346435066977372,0.09388478516919094,0.01672659395197467,0.04961315552322014,-0.0018801411685523978,-0.009060895060835128,0.14403328371932225,-0.03992751311132209,-0.008422129453317809,-0.03550694078709239,-0.0766564997301441,-0.0237638707688482,0.15628200718421648,0.017190781407365897,0.03667849083061745,0.033088028785502405,0.05637942860942572,0.10949526594177054,0.0658885373854711,-0.013304231849780652
DSC2,0.031278697935843404,0.06593543484018229,0.0246736797933628,-0.0008012368118949383,0.03154855131457281,0.0700173813619222,0.08570493940196357,0.02381989292543291,-0.03623877177870138,-0.04741571959763281,0.06567673289404112,-0.008300465929173466,0.01511468025327326,-0.015631465667841103,-0.009349882494771998,0.07944225444928482,0.055635226408008664,0.12622872755497216,0.010319182468603052,0.05353156652564447
WNT5B,-0.010858349835003132,-0.011936698410331481,-0.007602324614497565,0.025100697685835987,-0.002689117498499304,0.042502607369657455,-0.037382034596152504,-0.030669823928229416,0.07437081893636249,0.04655892350605195,-0.006897573706488059,0.04153691680608677,0.14899370570192036,-0.05089963879667808,0.009041540570841443,-0.012972880953160354,0.05874417096315629,0.07185950835903632,0.040341654678576803,-0.03705994970705601
LEFTY1,,-0.017448836997103208,-0.0013649123345357342,0.054450499049748476,-0.03742075609523407,-0.0007069419013857928,0.09621368878671328,-0.03606549503602498,0.06171555244690578,0.04945617720392388,,-0.043452124356043495,0.06945375537066695,-0.05473823261117955,0.02999059274804589,0.09165023148678772,0.10638730866130706,-0.010334999445563832,0.03771704286611291,
FGL1,,0.08405527216870726,,-0.01556931126875227,-0.01824233842438436,0.09610154924897854,0.058354794557071196,,,-0.05597561271029335,,-0.01707050196378283,,,0.045233585155177176,-0.008689484288264097,0.03601173652698461,,-0.004838139631935681,-0.0416253930181988
CXCL5,-0.02226527111900137,0.0007887271549030109,0.002219726531388693,0.025662928182249047,-0.03930693840393898,0.023621704111303852,0.03949804847171426,-0.011723328137475694,0.06910150397223246,-0.009626932671727697,0.023472648589726947,,-0.019453765775067335,0.06809734818135146,0.01609529489038697,-0.015031316274702193,0.05032582646416857,0.08367795344001921,0.00612505228695495,-0.003884897638240188
S100A1,0.1102218463534598,-0.02083629959823886,-0.004016370428696119,0.02217835064173319,0.02903394669249959,0.008790252074388346,-0.16000804190967163,0.022439884335757714,0.03231201361793624,-0.0013131971791274905,-0.021028501056744805,0.04418551686080938,0.01219118483819373,0.06885452498603943,0.041114457730530504,0.09871766129465814,-0.005047231129643788,-0.03518684715668248,-0.030293124832991222,0.029809081088461614
C4BPA,,,,-0.023822805572140376,,,,-0.027717329197914666,,,,,0.025974829335323395,,,,,0.03619811497086373,,
NPTX1,0.10397516380054882,-0.029360178563690623,-0.009966445435236802,-0.010420711663343045,0.04539294650053406,0.03826615524134682,-0.1232875789502246,0.005511906525462445,0.07096344761554486,0.14866243958673953,-0.0213394557827291,0.03240719996271635,0.015309210067693462,0.11354444869462596,0.06691560478223828,0.00651720011690997,0.04679290267387882,,-0.05030590948892144,0.043619843876106776
TGS1,-0.019542545771714083,0.052970799383599304,0.06824691584787741,-0.022093079858823857,-0.01114548764380046,0.017331360569581244,0.11798666958205005,-0.03491848548707925,0.018947154313872994,0.05808931129389649,0.04099502662776635,0.019985070605848792,-0.024625613628194015,0.026474575187006414,0.046342698273381895,0.02785134795400134,0.047065172582640626,0.03544736859237448,-0.010647626254379294,-0.02591308384984557
SST,0.057491146091615555,0.0606290942329427,-0.0613167435484757,-0.03916853875309,0.05946033151565261,0.025208288511821074,-0.07309383954784923,0.039818235474346826,0.005402843220563295,0.08710342961341151,,0.12058985129798803,,,0.11415458823854474,0.11336426945650536,-0.0021663835134105394,,0.04040161683890865,0.05136435853381667
IL34,0.05107170095526712,0.03747736689789605,0.03229941774685105,0.032445124330315114,0.00977242316839708,0.08274811839830334,0.039688897213430475,-0.008432757342723385,0.0384559355612078,0.17685435458450735,-0.022406819336681195,0.07493241369970995,0.005393727973021659,-0.01725813870222211,0.08182711534372067,0.10608137812849872,0.040094094855659484,0.19148644709158813,0.07930186304442013,0.017021236951396967
DHH,,,,,,,,,,-0.03204984474298043,,,-0.041092148114424035,,-0.007013262558265698,0.02574062824708346,0.009414963382206817,0.005316964255021661,,
XCL2,,0.14697251200747724,,,-0.024823328204850014,,,-0.029768430328957485,,,0.04663704308399487,,,,,,,0.07649890138768654,0.16166342397947014,
RSPO1,,,,,,,,,,,,-0.01575650712948541,,,,,,,,
TF,0.07731324322988804,-0.0536513329295114,0.06831025394870316,-0.02725394341664084,0.02658644473260065,-0.04162401888246086,-0.1454623647876401,-0.004898367874878808,-0.035162178456315085,-0.18334808993890608,0.030234966790840923,-0.09465994445059873,-0.11846802645824335,-0.07694831295986991,0.002247988643366099,0.0511707152278382,0.015424437686611865,-0.05098096067302698,-0.013768237940159933,0.07438731836592782
