,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
B2M,0.02278064435508217,0.027060543329214898,0.0009047847616656417,0.004162057434542434,0.022393050096298283,0.06053861562594565,0.07211806019307343,0.159853950634894,-0.04636745301163563,-0.020190161283605394,-0.020086842160856898,0.07817763760911946,0.00378007104294566,0.008393036676277069,-0.062368358343275,-0.06246455632527769,0.09094463482962103,0.028898519960944103,-0.07245080419572673,-0.08909451653644088,-0.015090898377438548,-0.05109316502104633
OMG,-0.0024982813765242018,0.045842521767411465,-0.011286780281673986,-0.035383379255247774,-0.03739270315270539,0.015034152332523715,0.004324240596760094,-0.02484039600329243,-0.013469654873798384,0.02330315421384645,0.03629787199132168,-0.019991766108487134,-0.00485571771821149,0.008993105372313842,-0.03397811599870605,-0.08482812621132105,0.07419584561367042,0.045395224361070644,-0.02955812588810983,0.1535744847236276,0.03217221166933808,0.023383231121384514
CXCL3,-0.015374691478848387,-0.02317054931027416,-0.034891439765960264,0.012295619061118665,0.030968383641597354,-0.020027272019160807,,0.04555129179208136,-0.02273182189246728,0.03238123338111586,-0.02462418103116483,0.10144414163611447,-0.016011388872163194,0.009155443329044027,,,-0.021424093362859636,-0.018778648180747867,-0.000622050653127964,0.006719443062383174,-0.04902958346585872,
CXCL10,-0.03530389166134625,-0.01152767452799159,0.022964802428812554,,0.06464802897073343,-0.010853446465329979,-0.030371115364762172,0.15511782342177402,0.015269734598520329,0.06494199353938605,-0.02345823069617643,0.028092553931332264,-0.025444034580301887,-0.030657547310574487,0.08919767173940597,-0.044350709651484646,0.05543171550526525,-0.030328214768778693,0.04366398627335567,0.060234238978208225,0.006405979707077465,
RSPO3,,0.010436486955121975,,0.0479047520303918,0.07213999425236235,-0.033483472015851716,-0.007616396697070096,-0.0377699437587076,-0.0314019288294948,-0.011158579742592408,-0.007825220124566186,,-0.016731592782118436,,,,-0.049110558971913104,0.010684917543311108,-0.02805181759867121,0.011665341099690738,0.010654839604433404,0.07461718830233492
CORT,-0.019091809442158575,0.01580853803936091,0.012169476415762319,-0.03641341571362371,0.027247899735540104,-0.040637248800039764,0.04885055491241249,-0.011508302703263614,-0.029437592338237718,0.030013105256892082,0.010192891050038759,,0.03844189797648238,,,,-0.007538767628197725,0.028177131425103457,-0.03865545944205802,,,0.06654744454545504
NCAN,0.005359931756244647,-0.06591980393415016,0.04017304080279392,-0.01379211199809647,-0.017590509162442584,-0.06247331593488745,0.00889603807660692,0.07784700192649606,0.0754586038934183,-0.014898098045777521,-0.0041733837459306256,,0.009895594218623746,-0.10930016438359838,0.012406304531681612,0.08388209099836476,0.0134713148452798,0.07514346135854733,0.0038406808951937594,0.138323732535833,0.04951330489815391,-0.007838436446577701
PRG4,,-0.008081654080832178,,-0.030678766439196287,-0.0281397380491623,0.007947817656246694,,-0.009815187030524015,0.046463297873997285,,,,-0.019561997796612416,,,,-0.023681513817910494,0.07069227636258621,0.004384540474636545,0.04462892053709978,0.01336894824104146,
ZG16B,,-0.02361012171329048,-0.028875254980536058,,-0.03265960748873015,,,-0.03532545393221933,-0.017467065665107473,,,0.05385965018258374,,,,-0.03052555526569067,,,,0.014181539033358831,-0.03283166609712786,
TGM2,0.02963296907909273,-0.0029200471551324102,8.37179546967738e-05,-0.09239137518151272,-0.02180015886436039,0.007250093370939814,-0.006387475074486919,0.07909459536626721,-0.05481991387639437,0.04577555191339574,-0.020300597891796016,0.010428610517201883,-0.027040083028543216,0.07637595790903633,-0.01621574947761849,-0.045387130495466776,-0.02392354113366658,-0.04937633042609858,0.013710826587516094,-0.0006983994644879821,0.06349681940223015,0.016591697628763228
VEGFC,0.029902295871047268,-0.04671503021282002,-0.002072377716121279,-0.014440623641748003,0.01205507306416657,-0.015803494083446105,0.044107532531597694,0.04965681694706895,-0.015819891820266795,-0.016099635644364212,-0.01976581082005384,-0.004914107898097985,-0.019963798490001565,-0.045546655675372534,0.015735458518864338,-0.039567182092508014,-0.02782561434580314,-0.038454726256170954,-0.029722922348444904,0.00396544448330161,-0.04582797731975464,
WNT6,,-0.003534169072234415,-0.014102353978059616,-0.020589755284609542,0.009304830041677467,-0.033033926955183125,0.07783103871374725,0.08056092532465231,0.05048618095324926,,,-0.019643734236981115,0.0024252344983193967,-0.050950760518341125,,0.022261930356105693,0.05040129550792273,0.004420961580962955,0.005671975252992593,-0.004147501745912368,-0.00365368238886962,
NRG4,,0.040512203635788654,,-0.02056594616085126,0.06444260258657791,0.011467748018599566,-0.027899225112431612,0.027549388944862814,-0.016502889867740074,0.023073258258265554,-0.022020282843009706,,-0.02329009950017486,,-0.025594573850706643,,,,-0.030692375690744032,-0.021613459943779514,-0.05101793840434088,
PMCH,,-0.025970476872428684,,,-9.757986534269036e-05,,,,-0.004125418472713274,,,,,,,,-0.0219767553248372,-0.008446408853810481,-0.01767140270703555,0.03153257484028616,0.0516181260467563,
COL9A1,0.03845822593682241,-0.06307164418449449,-0.02379379797168773,-0.016020240719129428,0.012620125297560722,0.04213498489924412,0.10829293099386268,-0.06106777625996128,-0.015659210705475598,0.0191932525912086,-0.017249448666746617,,-0.02653851469483432,-0.049945528449366026,-0.04066053714127598,-0.03272699730494706,-0.03453032041313171,0.02118769014536984,0.005781813302453499,0.16413021036254105,0.1105596768954184,-0.039676505168552235
GDF11,0.06972557847165145,-0.00740653222230037,-0.004454602105461885,0.041876704599435856,0.008332850757821307,-0.027269315324990977,0.0224425428466368,0.08541765406567857,0.06743542567466797,0.012222401352959262,0.036527874846873906,-0.0026897785891637155,0.042690050237036405,-0.021354555690132126,-0.0036739379162917985,-0.044075384617392535,0.01670407509466181,0.08756603240887292,-0.041449041851398485,0.15942668370013363,-0.03238899755910228,-0.09167658503071721
RAET1E,,,,,,,,,,,,,,,,,,,,0.09058640138649013,,
IL24,,,,,,,,,,,,-0.022457005399607835,,,,,-0.016385339197857205,-0.022250705743668445,,,0.02783726933833321,
SORBS1,-0.014294525925440253,-0.012490978838764637,-0.056619275655344574,0.036787663210442634,-0.04078033797538109,0.0982704180855433,-0.06886901925173755,-0.019110645282064208,0.0030780478878058826,-0.027656752883284577,0.017758147343259943,-0.01108698008766276,0.043489322123169076,-0.06741199744023163,-0.06478402371595315,0.01508282398736085,0.005088425599973389,0.00665035050199338,0.004730866259266501,0.03886369719942525,-0.0032508404010732133,-0.033399630249033356
DLL1,-0.006582915234711617,-0.015374032356727041,0.05149109257344575,0.05305029147814189,0.02194309204907947,0.010375236204641728,0.1334731120979753,0.07725667448333123,-0.024592575794916565,-0.0006989234133923759,-0.008856800299462494,0.014859743398415845,-0.029112362675091933,-0.025861693662819617,-0.04164237295510098,0.010052190607557538,0.030783646745697973,0.048589113876366795,-0.008230790552219853,0.10237834068756656,0.013535310424561913,-0.0010392035814161273
TLN1,-0.08434268757666781,-0.01754638554183943,0.08742062953001871,0.0369978011504976,0.020104537923178716,0.054605705952148566,0.06563252238500518,0.10920105197815183,0.009889287290482584,0.015696423160701408,-0.0573402833258314,0.030495372828908858,0.004383911623063304,0.033699592245080456,0.02225299158316034,0.029906726347874207,-0.04629470378356661,-0.07159898124777231,-0.014309719811503894,-0.06763481963896015,0.029071478297003774,0.048023423483389414
COL2A1,0.05805524649636134,-0.02594438718163614,,,,-0.021412459761855972,0.034792500614577136,0.024099717382839083,,,,,-0.01625484689167714,,,,0.0010688171814683908,-0.04172682351164726,0.013473734257862876,0.07971130804698734,-0.04596442414078369,
SHH,,,,,-0.019245435151219382,0.044370987097073156,-0.026949425335194305,-0.023740939481379435,0.01956607376150681,0.05837844116023546,,,-0.015513507155123325,0.07754205129818181,,,9.131887381347507e-06,-0.05419325903655457,-0.05521385281002625,0.09144387896273319,0.007578704677275032,
PON2,0.055542322222997,-0.033013007491953496,-0.006725870900247218,0.019643448901120124,-0.012344864513341226,-0.005361938159355182,-0.01659623324291556,0.14348552644546764,-0.04152462363204899,-0.04275250364410849,-0.03319306230067185,0.09258947320504625,0.011269552112184516,0.03297526088520338,0.11189006133160562,-0.05059307735878875,0.06404609799259028,0.06957702116758734,-0.05662950896642901,0.09856969425226954,0.10283154982073665,-0.040413858062542524
ICAM5,,-0.05418942060640466,-0.014586508839612254,-0.02932806804319875,0.02326253925783814,-0.030367771595047822,-0.07094418387556539,-0.05901392520675614,-0.041578385599184975,-0.005205457527697223,-0.0015238659583661606,-0.021258314874343834,-0.01896331861949849,,,,0.05075051338623944,0.009718582625859907,-0.016112916213023232,0.04608167214686871,0.057447081747738105,0.10309500198910895
HPX,0.003024084463103579,-0.048489846964776144,,-0.027437593926343835,-0.016101857640014507,-0.012934794089228941,0.009583520568165745,0.11226037113992873,-0.026321341803724727,-0.015828443892939408,,-0.004851769220369515,-0.013790645020089773,0.21673928945546236,-0.02389661769540966,0.036116142723126264,0.03462656363118924,0.019233905239670456,-0.01512605532792185,0.054420811943209704,0.010028660046290862,
SFRP2,,0.021987538367396985,,,-0.033303250365369325,,-0.011147970519032439,-0.008273937179902388,-0.028568499635226438,-0.015209813804983804,-0.007473439106287796,-0.022163080689915005,0.05027228340742333,-0.010709213193157993,,-0.011238601404032541,0.07100468831846153,0.05909784708367489,0.05032744686395952,0.008409755322289419,0.029175986252055815,-0.04051207947538451
CFC1,,,,,,,-0.00017228804662820096,,-0.021982468452628082,,0.10138590047657063,,,,,,,,,,-0.03338950296203536,
CD70,,0.02917972830133355,,,0.008410034844504031,,,,-0.018788029717699058,,,0.09557315464247687,,,0.04778998965855643,,0.03791891336580347,0.004796747819099984,-0.044695854754981765,0.067409014851855,0.042078448636147646,
HP,-0.022832089800707958,0.006997117548089657,,-0.04104927738510961,0.038265291433746115,0.09105846036886411,,0.07549335816782342,-0.010501743086113378,0.015987670746920552,-0.040544232448708355,,0.031396465056141284,-0.05728076373175324,-0.005592656227058376,0.05431948523153932,0.040057901108603244,0.060981013404497283,0.042709264855718444,-0.013666414835561221,0.06914429797920996,
CXCL2,-0.03844407091251394,0.0016028169811997776,0.03549265292821335,0.01530305283127013,0.004367654459701512,-0.004810784520529947,0.029912079870004455,0.12131823351351478,-0.011958568074287202,-0.021997660758141063,0.07231322191771866,0.11012579556691993,-0.018819669353789686,0.024699297779156495,0.003675586585662492,,0.032754627383458024,-0.012416876641594276,-0.01919111985934953,0.049578548426993115,-0.014874473003714233,0.03401105400636379
NPPB,,0.10745123353891671,,0.027139108453113528,0.05282658683745883,,,,-0.019248743375270785,,,,-0.019963799942025878,,,,0.05405067061250992,-0.002639380953419851,0.029377883196913472,0.043781999111908894,,
CCK,0.16425318122412993,0.005386884911437013,-0.016188486703845564,0.019391635460077418,-0.0015452929029044276,-0.003590394050752611,-0.16476285091234072,-0.18349156984537734,-0.03888189773262951,-0.035753564758753895,-0.03409308811952569,,-0.028741916495842332,,,0.09570331343059607,0.010870825317496403,0.02813189978556551,-0.05455228744991103,-0.025463849106416536,-0.012721331454953952,0.02769536510809108
SEMA6A,0.013650341618654296,0.032132918943156404,0.01454938767551715,-0.019714614526729998,-0.004782884173664723,0.02551483808570688,0.07797010858127998,0.11143859610136413,0.0326057949939771,-0.028726054275265547,-0.002938997595273689,0.1406928365187401,0.05664784144534149,-0.01580305834493591,0.02733181291051625,0.003960135167622742,-0.027487356843253628,0.007983556115178661,0.029327999032090372,0.10784866376931268,0.0862932246664648,0.06050894120692089
IRAK4,-0.020803025201274954,0.005864416921071721,0.00482152500417843,0.012761054346965756,0.0017135204934126576,-0.01720958265385533,0.042226137796378474,0.12201865843540152,-0.01757195870870389,-0.013970306991319821,0.005532191608083174,-0.00988553883900056,0.04279222545189293,-0.0014264555021568496,-0.00992916842895638,0.08875167434308316,0.014844675167087385,-0.004714501334615772,0.022194094186310888,0.08180644803495489,0.06913083510441936,-0.03487965724660188
GSTP1,0.024532483317352763,-0.019983802019472495,-0.035493850971764954,0.005565131243901743,0.03267507197436694,-0.023307363209611066,0.11063107629103396,0.14419075800252582,-0.011624121205487831,0.013046803569944629,0.012148727165645502,0.05028740203323771,-0.004957321064127044,0.02340845671713678,0.07011035956764648,0.005870170087183207,-0.03153095003725125,0.06320772225133403,-0.008588663964388722,0.09117283078043818,0.08163101217597912,0.03613098159271493
VCAM1,-0.01700619162981736,0.00406560122312227,0.029188357815021958,0.025906385519705942,-0.02388956523538926,0.04682564074794787,0.05277236950701149,0.10778335546058772,0.002435052266714532,-0.01884674688612112,0.00986328916425008,-0.05972932975347412,-0.040666046748647565,-0.03926646541056945,0.034552540846343245,0.05006656899020961,0.0028364607614852753,-0.01205028231481146,-0.01091231668645803,0.09998449715885403,0.0207941118827334,-0.006134593439770628
NXPH3,0.043774328094698875,-0.0680212147857977,-0.02403984720054574,-0.03842905119247916,0.022075315674216906,0.012275287127962178,0.019182936692121202,0.06112386610703019,0.03422091457176854,0.00019944651692365713,0.009683188143536728,0.06293700153397817,0.0021719801605986446,0.11880562913639515,0.02287600976515429,0.07607194386170135,0.02336740070274936,0.0715793475393627,0.05564040602208652,0.17580364745814567,-0.018363860423687678,0.012714660018974821
MTMR4,0.0704751083127088,-0.0009550725410960995,0.012950592689576395,0.04797403713105818,-0.005708396775687149,0.039772092072563096,0.02387119787292733,0.04044833642528199,0.0166456831824822,0.027336256889571576,-0.0481803010254665,0.03304857457112975,0.028809931777647263,-0.04065903074529254,0.005005189118786829,0.03737246670439026,-0.026091179787560873,0.033573131602936936,0.037623332288540985,0.087036681746458,0.02361343171705916,0.00641043089534463
LAMC2,,-0.024772884635740205,,,0.0323187501747361,,0.03115835024126138,,-0.024232020439094473,,,0.004400919877326549,,,-0.04558930324178195,,-0.020144279831769137,-0.029221420069662128,-0.017152852673951877,0.05636025151128306,-0.04912837709648644,
IL10,-0.019830577986627414,0.0884382108415285,0.016562111127121016,0.007542159951247844,0.10283134968767813,0.06539863429111731,,0.04150460167596438,0.036238281873197116,,-0.009904559064126496,0.02184031844358132,-0.01787043921462519,0.15882702013411293,-0.05563910120738443,0.02870647989179332,0.06765962030078522,0.006453665221689038,-0.007931338687401653,0.04073911466893621,0.014529693772641326,
SEMA4D,0.0044126052486989625,0.029737054713313914,0.01842722121992712,-0.012961628260068237,-0.029429998784071102,0.055022919906109,-0.023652335411900968,-0.10488251948656617,0.016195759887551914,0.029187612417013155,-0.05257446027137058,0.06424551703461893,0.0012627220942554578,-0.08596062434790601,-0.09089519606935006,-0.07058184901359685,-0.009488131738096305,0.04877956253728314,-0.02543396392832533,0.04863612249957824,0.0474296270845916,0.004694325470906703
TRH,-0.0175299458107431,-0.03349898024197297,,-0.021190670230288654,-0.016457993466872007,-0.021071483821790974,0.10287875271809062,0.04414680835623273,-0.0029725600625532932,,-0.02798090995809066,,0.0029962350816642455,-0.028349211451293654,,,-0.0036878688439042685,0.00356302862515587,0.06031821527218575,0.0019843987387529053,-0.028089037767819444,
SEMA6D,-0.022106435851567897,0.03648053001365994,0.03871115490455748,-0.054051855126327326,-0.03559931670085005,-0.045524603194964285,0.05775102690203361,0.10343243935067041,0.019181413861504792,-0.0338934895958864,-0.0006024358489294379,0.01939130839494437,0.030821859176896022,0.010175553026569183,0.0940083389603842,0.04651792128946801,0.011386074956063641,-0.01826755745119397,-0.04839836474349445,0.08800201644262931,0.044051540008282195,-0.029206628782328863
