,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
PON2,-0.002901007639050389,-0.0268836075491041,-0.034399174144872834,-0.04657802399724911,0.011584573465896088,0.04095509805813585,0.07674037560747536,0.06076198601883996,0.04564643069294815,0.03715885827589185,0.03515786939707127,0.019473070049430212,0.09387880868291715,0.029838596115447546,0.06484909638686824,0.11481785931681314,0.10345975092229195
ICAM5,,-0.01040739126939517,0.024678436254857442,0.06131052674369809,-0.03000679172630949,-0.03501832986275371,-0.024720826623373132,-0.02249912134548099,,,,,-0.050036953690229445,-0.02760042847650275,,0.07969650613636416,-0.0448217937095409
HPX,0.10400059894923466,-0.02435337221683235,,-0.01581001220062852,0.017343655992066057,-0.010904863171009263,-0.023132048257698726,-0.02928308132721219,0.00745904491000858,0.01227934728296809,0.03376772718927806,0.016345635348297246,0.022039478675951234,0.01388701886538639,0.08399496065118492,0.048157087348165165,0.09605279474258144
SFRP2,,-0.006422225848034465,,-0.018185874438200602,,-0.014302192752137255,-0.025772958882853556,0.006644219061177261,-0.09074894438218398,0.056020908825404135,,-0.023872542689947984,0.03462377269324196,0.12079601281389775,0.05431465847856693,0.08028481005610641,0.015488744408906675
CFC1,,,,,,,,,,,,,,,,,0.004200722858681122
CD70,,0.015334052379989555,,0.056949218687058586,,,0.05357782048252341,,,,0.06434901861723749,,0.08068776030980541,-0.04235864902669771,,0.11303242063807359,0.004603068610323113
HP,-0.011217855068385301,-0.00799026658160915,,0.02072521179062972,0.03674739271322616,0.032115159092365175,,-0.003671699571631344,-0.005987774020276096,-0.013746801496455104,0.035677034623031886,0.06946889173258601,0.04686655559196704,0.009255207822207406,-0.025865679272319655,0.1398129363706099,-0.07425710983077465
CXCL2,0.07651761427240045,0.04646134518358653,-0.03097898349640902,0.084318150048275,0.0031199254455366162,0.10979921665803981,0.0698625651535639,-0.02280204832576365,0.017139696323833317,0.021207472039671642,-0.0662896119113163,,0.03702391705108247,-0.02228896876605038,0.05216294157577802,0.07503245958235509,0.026831299773794056
NPPB,,0.05933457909243767,,-0.015125916225518137,,,,-0.014825472569342291,,,,,0.008445135367730125,0.00028282959789103075,,-0.03274431799501774,
CCK,0.014566155806022779,0.02434712445356643,-0.0528480441293758,0.0029530712353863548,0.009705133866793444,-0.05298712361409663,,0.04033790740964549,-0.036629324657679534,,,0.02296833828724453,0.009124643332188553,0.019060445783534826,0.1366736925684496,0.09087470038862722,-0.11733140869496876
SEMA6A,-0.016431927707418276,-0.05278871166848916,-0.005341668480747415,-0.04874821851438692,0.02914679791251774,-0.020558317603895686,0.07782167929153283,0.014671077836583711,-0.01210474071878555,0.015674998544294046,-0.05721600146904604,0.11096234497502885,-0.008723525998527576,0.05323750676445946,0.08064832523831043,0.03163479325752222,0.020062572132115677
IRAK4,-0.020722553495105735,0.020034297291622163,5.727841252518445e-05,-0.018948929723366564,-0.02476214513051124,0.11516139271723455,0.09787702160423947,0.034414282789650884,0.08259800428896974,0.0329913428746887,0.03977542001842544,0.09089462849548388,0.010935065695038618,0.03587532952635444,-0.044543774644222954,0.07821040820616683,0.02438409862787102
GSTP1,0.03551324019678127,-0.009471341733875666,0.04421364051668493,0.01637476650594335,0.037535038579317496,0.006285288712484342,-0.09455744294054116,0.016384134069110178,-0.041143950708262274,-0.030284748478217,-0.09283418148845492,-0.061504619809868134,0.0584359787395522,-0.0009830448563472663,-0.05061303182802476,0.09003561347718186,0.13576498701823966
VCAM1,0.02066500720320237,-0.0014607244239157556,0.02605994009336576,0.04544721939855643,0.06325850833248582,0.05819386782783714,0.0064802551876695725,0.06127139797573419,0.028960706721172135,-0.010064069938791194,-0.02603705321579199,0.036638400451228736,0.00440973335174572,-0.0066765943182861,0.1082336561865959,0.03931635611275448,-0.06677820320639709
NXPH3,0.0433259738673735,-0.031270938350942745,-0.025379978421021444,-0.003557843972944976,0.015421856720117262,-0.01970147438733701,-0.04927944995816484,-0.032455876856564016,0.03797617663455642,0.10712238914256016,-0.054336870288635604,0.12187584265763748,0.006559370785450444,0.03649919477922135,0.05107080546908954,0.08845103885434331,0.005562818499106919
MTMR4,0.06713915391373063,0.06603491818413366,0.025980695291980705,0.013364432500253785,0.02022204064175883,0.016121365295849368,-0.005726259094157512,0.06958940622078721,0.06293521838006773,0.007132513797252916,0.1159606372514665,-0.004505621286062171,0.02998465545216229,-0.0013954939299970603,-0.0033116007740406858,0.06096440012152602,0.03319949417502669
LAMC2,,-0.01684247972301417,,0.09139885343031501,,,0.013976403468324862,,,,-0.038088627732024205,,0.09094643082483156,0.02299722854474449,-0.01952626157341546,-0.0034330837719711038,-0.0336354937043915
IL10,-0.03279201688091409,0.025690319915617644,-0.017479998807030613,0.015489131380794269,0.061975850180242514,0.04256909671413496,0.08091379810804934,0.011868507125436162,-0.0013591315685075316,-0.05715324025822097,-0.027854904330786384,0.06635202987538293,-0.029566531022648754,0.14277327350295926,0.007380397274667399,0.031852211685816895,0.06153342030980547
SEMA4D,-0.005173250751360682,-0.0446038870818926,-0.010700031364066281,-0.011875738104986015,-0.0005820321333850656,-0.013214191827052734,0.009496745974984634,0.013421047858999054,-0.019589700355007577,0.015961771119220168,0.035237357083372556,0.007380347009292617,0.012011458460732522,0.0004478436990262853,-0.04749221285120558,0.07111700256302614,-0.04879753400776027
TRH,0.0698172975798028,0.03086300576894491,,-0.03785210857109315,-0.0111346234448215,-0.025586426073964455,,0.01739750106373623,0.002801716819625091,0.012720382217423802,,,-0.00819338114434532,-0.008280234984827255,0.041178260999814774,0.00950562875768376,-0.09719931445592075
SEMA6D,-0.008132322087915459,0.04649022199793887,0.021567873304284182,-0.029512459345855318,-0.033704793085142806,0.03743814097836115,-0.02431152809109716,-0.001590137851949352,0.052480475753882844,0.06685360169449885,-0.04970074499387877,-0.00935467394983129,-0.010124481442696705,-0.005001929391286861,0.03971597264838248,0.08992844823332868,0.014847897498004617
CEL,,,,,0.01125577489683409,,,,,0.019389965986570418,-0.029398641064469457,-0.004147836735298837,-0.018217479624556533,-0.024209052173526025,0.13889187228391728,0.14473311094629057,-0.008392788912210916
PDCD1LG2,-0.05991482317276827,-0.0179328451505665,-0.03150562269474066,-0.0315556416862234,-0.024756870129241253,0.03987348220605829,-0.013346029902126834,0.040863265755297085,-0.01477529479476828,0.049426242439318965,0.04924260054906072,0.15693533204129018,0.1154624878291901,0.044382304509487124,0.025566034221464324,0.06086942549214181,-0.0012036524439276782
SPINT1,0.042325830478136914,0.0899413428527127,0.04774190355584225,-0.02331401668868136,0.03355447419173525,0.0836772369389205,0.028873418887176816,-0.019478832582123254,0.04436781746723667,-0.0056592280550897996,-0.055932361639881724,0.0604321826079385,0.04942051222202771,-0.05356469228299555,0.05338033591153794,0.17532642661663372,0.012034774226899175
CTHRC1,0.0034225111161306594,0.02766142038308689,0.17611678522030985,0.030185721357172655,-0.009187769047258704,0.007200260893751013,0.016710377835953014,0.04951789830492322,0.09275639886045067,0.1550130069249365,-0.0736828160244891,0.05617234390692805,0.045537935099530705,0.05118420216895077,0.025794409365134913,0.03430208994487053,0.0269220896578886
PODXL,0.039906910710371585,0.038285810133644405,-0.016366276747187276,-0.011648106046610502,-0.02413934432256512,0.05993852416016576,0.026696528159641686,0.06499806605997521,0.18406072058318507,0.18025446817959054,0.06234068446495209,0.04407101694524532,0.017696700549073314,0.028136474598838918,0.021010005693209755,0.07574186432575185,0.045033266589076165
JAM3,-0.027072543148549972,-0.012009566894613138,0.031081996497040364,0.022566487448560456,0.02257458159476986,0.02311150229565565,0.08275931120067467,0.07264870705095353,-0.026085534822361485,0.042974057182809576,-0.009377917330501244,-0.03197482102621578,0.07225233047299626,0.02217986702056573,-0.07170481926406969,-0.0381787123338307,0.023123629448029658
TGFB2,0.03758496050786265,0.07961957710034596,0.026629732847222493,-0.011796979020767725,0.007475749264171818,0.050562831443267335,0.04033841573862004,0.023058448277207606,0.07367331837454166,0.0637649871249469,0.010315044331060544,0.05252558477868463,0.013877016535470408,-0.009778220179092832,0.04676059389138111,-0.016998915599584583,-0.044196938835695164
COL18A1,0.008345762205701369,0.012722202983698963,-0.03268177488882141,0.011229778088392393,-0.0587838364038877,0.006310113680288605,0.06395198024929444,0.018443461498934405,0.1611611171777504,0.13738858541059815,-0.036316118070994385,0.062028546059880056,0.08441094685060617,0.030541906732673107,0.037676453344060445,0.021239745782644214,-0.03794350027143991
NODAL,0.006173188580758505,0.0071522752058236555,0.1232081452517125,-0.03144760185660396,-0.026817682983352797,0.04985789720279199,,0.012351092948035556,0.11488075490665976,0.07978601786072856,-0.01019267333766309,0.11386605849660608,0.0689387353070088,-0.018316357349851764,0.05845636702405247,-0.04099152780381942,-0.06301076083506067
INHBB,0.024097367778652748,-0.0064107039773738175,-0.018527223047408826,-0.004369089003540985,0.05484856288532165,0.04748173115903264,0.06750581330170528,-0.009060663377394144,-0.08393441015677607,0.018962622209843603,0.09016023375982743,0.07944053098321875,0.04244869237439356,0.05731861099711257,0.016219399954614456,0.07043840356231218,0.03849544101919203
LCN1,,-0.016842483512640685,,,,-0.015726243031143124,,,0.12721361030998976,,,,-0.0071669675312709905,-0.017297482799723127,,-0.02595449001123809,-0.023592429121909498
ARF4,0.004402550841769202,-0.015669953065893222,-0.04886110370223651,0.012942519533917656,-0.02543888749757173,-0.01818745893518052,-0.01014395007644892,0.06506391548525683,0.17666853483491302,0.11878789548365064,0.10558976123992195,0.04934344650654785,0.010715716525429105,0.036533325034801896,0.0016382943983680102,-0.09842891531658604,-0.07961908573468374
CXCL14,0.023647430050236718,0.0023104851875473675,-0.027074568367478298,0.003131101249278418,0.005306295611072642,-0.029696714985443837,-0.02049201823585029,-0.04071242490816748,0.018581682438731338,0.09494391178091821,-0.06513380123295151,0.09515236523063485,-0.025787214530457552,-0.009420766046530672,0.09589826632296322,0.08061148828540857,-0.048356947979006554
LIF,0.008148399033654599,-0.02508425466911188,-0.014874596228114318,0.014886627079813744,0.018167505435117512,0.0407211944487544,0.09172755539046107,0.002839124349670421,-0.030561931861140514,-0.08377008180929127,0.11111340696667056,0.13353010275616356,-0.02417776484393502,0.020310285058924765,0.016932527574439145,-0.07642068563496865,0.10032180258152074
IL17B,,,,,,-0.01065283339427189,0.02983157523104171,,0.028654155648770996,0.11077994846798805,-0.04872459225764787,,-0.029142618825364428,-0.02769597621334716,,-0.003368515968164705,-0.026674484562764094
MMP1,,0.035434166069558896,,,-0.011134621015835514,,-0.050823146023562166,,0.09837702370956267,0.01766167495441472,,,-0.01606746653768493,0.04617768668085966,,-0.028356299222169434,0.02147183900319206
MATN1,,-0.02211368950879642,,,,-0.01648789666982863,-0.026114761224704505,-0.012071136628382557,,,0.03578174869087208,,0.0660378404940159,-0.030594449082597577,-0.019751757216673774,-0.03526357387180136,-0.024308725635175225
ADAM28,-0.007897110067419763,0.009815644136743443,0.025596850277141297,0.00028748880569161593,0.017038053327420023,0.06422154638241985,-0.04545315662507536,-0.020313310603928807,-0.0009704859860546817,0.11193505175197623,0.0539623691451237,-0.013502325968867334,-0.00437897637947448,0.02907058959231497,0.011982994746816576,0.016138390073684925,0.07462231061016061
TCN2,-0.03434941650013304,0.008008665819089019,-0.03360654494121785,-0.006993259124675516,0.0004974111147575154,-0.013397825271212502,-0.029421249169415332,0.010209413755640783,0.08916029900204621,0.07730924362732607,-0.06141350256098333,0.03052135485740286,0.0004512482485498585,0.032226218271267926,0.03416055007351229,0.14323711733779387,-0.005105092861704548
THPO,,0.021612994329978485,,-0.005136098791309579,,0.11860538611689124,,-0.01207113801502443,,0.05395502496138123,0.09576784220687706,-0.006681183298258794,,,,0.023371811632199306,-0.03642883552338457
CUBN,-0.000501725616806429,-0.003948746412300193,-0.028312979179276266,0.013286310633736476,-0.027964803873852064,-0.010606656858192978,0.1127082388303123,0.02713316408710228,0.08265916759606769,0.0635555851231769,0.049822902018436185,0.14456650994608433,0.03602313552104105,-0.03112309431899025,-0.024238871562377067,0.07419022361980304,0.005334037039456635
TIMP3,-0.007562408088763571,-0.034462221792681415,0.012038030365472326,-0.08506094676955564,-0.007590939958022251,0.04454972095064821,-0.04722238902025408,0.028782094037349354,-0.00916130189581827,0.036260856601335274,-0.017547990882150297,0.0030240914826544746,0.03874796358598803,0.025342392883199758,0.10962545354345832,0.01949346610730632,0.013741152105440786
PIGF,-0.015936683985227438,0.008904546239144707,0.023663692758310838,0.015498183916597503,0.028494285793418245,0.05580490039617712,0.03716200915398769,0.0632197519443789,0.04362736575266943,0.10296769499852675,0.03717390545401001,0.010381487928943611,0.035643645901772124,-0.02115383321476109,-0.01932326985989011,0.08651350325163586,-0.0065595316605295
CRH,,-0.019732974676007826,-0.01475181768650859,-0.018010945758323134,-0.011314804512023732,-0.024182826349794146,,-0.016510207697283858,,,,,-0.00547931286471847,0.010423358431252075,0.09559494597258908,0.051990997459602846,-0.05323994597701465
BDNF,,-0.04635865797987796,-0.013196369491538636,-0.002245877510815421,0.005218174391484532,-0.05767198953057226,-0.030974036604184307,-0.013595201719912844,-0.043222260364262285,-0.010445125241479707,,,0.04125728120466938,-0.01862971037990048,0.09758666945989869,0.015184920619376653,0.09274543297922021
CCL5,0.07266429984048102,0.011290845840930396,-0.04531896442476934,-0.028445045550768922,0.012258931794039486,0.019062711738433456,0.013181786192887582,-0.016375950339190072,0.020206895337098994,0.047254894534120837,0.061019237055650946,0.033494843900753385,-0.006510093353376028,0.019478984778323858,0.02609824006857146,0.036396186373928004,0.014440058840765138
GAD1,0.07557151928614494,-0.004422386987985433,0.03397061832781746,-0.03275450510816729,-0.001109990250588489,0.0007629013270709696,-0.008534179820134335,0.01482565676349604,0.0958571411917656,0.02059383032734008,0.019830148478168583,-0.009003697789360495,-0.01030793447699704,0.029422747281664535,0.05109576249947636,0.0800540399896846,-0.09921517759512984
COL14A1,0.004861819922763825,0.04593896907414982,-0.01840840690831766,-0.01166340000976762,0.013964202111547796,0.06849875030443725,0.023356429119781846,0.05477337943596122,-0.00293151861886487,-0.0427276870098262,0.038406087320892505,0.06722393092336634,0.03863680452921155,0.06652185971218878,0.14110259880341774,0.04890333686735466,0.013734166012148299
HLA-A,0.01372503921300868,-0.007377294055189947,-0.01446847864698052,0.025926246633139815,-0.011049817459624587,0.04178808258659359,-0.08974654423971991,0.02992833026632267,-0.030391088649555965,0.03682166604479788,-0.06420446241294715,0.053069578671401815,-0.03220363628348496,0.016534065887174553,0.0774318106944553,-0.022941728795299647,-0.04701014611962953
CD5L,0.09575728656096058,-0.01973297239305296,0.011469889164400822,,,,,,,,,-0.0472927616697669,,,,,
FGF18,,-0.017854773398885422,,-0.014309561714992744,0.05377251219807628,,-0.027115768639049763,,,,,,-0.03445355605320517,0.018905775883536702,,-0.024778685005307832,-0.018320730354476778
ADM,0.011388145781017153,0.014925551564890853,-0.028804726176007,0.058235009824569486,-0.031080549023088204,0.04906811074536944,-0.049231417520092226,0.014917663686087452,0.07943163383999578,-0.04860116680374225,-0.047393054999597416,0.0792388294305465,-0.011311516078619313,-0.032649238119958394,-0.01449234489961523,-0.009289378426145752,0.04379053496411784
