,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
APOE,-0.07812116939637893,0.40937406421305983,-0.08983794720789134,-0.08420358274800743,0.19037456810603262,0.0880408344801397,-0.15470450428709748,-0.35606556721316934,-0.46982677280705515,0.09017896020030625,-0.15265718577028395,-0.6891273543890007,0.3065346302287441,0.10725267891062994,0.1032766678142285,0.18196458698727155,-0.2123700623599478,0.3131674000411156,-0.20378953851111378
SOSTDC1,-0.01655045084426675,0.17753088058095784,0.11440873223225223,,,,0.2881529088702331,0.19493977171320148,0.031795870140144095,0.09943225544684875,0.06343072245778468,0.37754910973843075,0.2320629321024658,,,-0.01643826704677746,,0.10387493002876064,0.18045910997836934
ANXA1,-0.08102675738015565,-0.496141571640517,-0.1473000540871411,0.012786741369156451,-0.019042440057630845,-0.01801581602693587,-0.26316019645098093,-0.36724770577531646,-0.6740365860911393,0.07735509252670594,-0.34501741301620215,-0.5710830558082826,-0.38068924488406675,0.05832325911069776,0.030123380832682064,-0.09400877617161928,-0.04087189217121689,-0.45225337547173805,-0.003938171666759833
WNT2B,0.042200202199838784,0.015923026611698837,0.048809784191319414,0.033049356285487864,-0.011280092660025767,0.013117419269272077,0.01104179722135625,0.08634137421602046,-0.1401716762675235,-0.13510445087024361,0.05710482445850621,0.2537914526359768,-0.04627172664591806,0.003476023206453311,-0.02206278232607657,0.01757544303347108,0.011461132651654393,-0.027893215240763942,0.05169825779291109
AMH,,-0.021889794990937433,0.01057661120803202,-0.004659927626728329,-0.013495093199054743,-0.017994255450076335,0.023250309298892456,-0.1529039914224864,-0.03863062272679283,-0.06998007258910938,-0.07295555091210949,,-0.0945641196390848,,-0.02613623610180104,-0.002555032705766939,,0.025215692257076733,
GDF10,,0.15108573650362583,-0.0024200569650543007,-0.04193200447003701,,,0.07091068719644399,0.07194684153828627,0.06391051849115875,0.08650551363813155,0.05779462135471175,0.19841030954731734,0.2855448131925493,-0.01604838175490252,0.013951240067177373,-0.030949482564705012,-0.02086234183390353,0.00022689611981246995,0.1375454675771207
EFNB3,0.006675900268941699,0.05619033302400911,0.11753726572093166,0.04222660928675842,0.10502207154112188,0.05666261289365983,0.17479291064086264,0.32386516179661134,0.41376586709946633,0.1968846191674084,0.06715140504425282,0.5634745789644634,0.43802009108527507,0.1424239093243856,0.03676188703101232,-0.07030002564607994,0.09739832558555057,0.2637220581432431,0.13582969869630776
LTB,0.012480414739771482,0.1651410812082548,-0.0011643040629534876,0.0514894222493616,,0.005921194713508974,0.11129404741434909,0.0802856032089805,0.08007262507199354,0.04174403330828316,-0.06504411918117481,-0.11433943998127571,0.03278446113129186,0.10066237201668794,-0.06296703881279755,-0.041951006109490555,,-0.06268331270987781,-0.07469960743733285
ANGPT2,0.11314863322579391,0.17285463143824936,-0.045974674039630334,-0.02955633819128717,0.13888732995790398,-0.10718098316319513,0.040954089611930956,-0.26775988941256273,-0.5414400170045627,-0.3552238366946105,-0.046349428580659637,-0.1845060134481088,-0.1305577177776178,-0.01610409975441283,-0.028371915914879062,-0.01612613335647076,0.048176726006092206,0.31772376008784553,0.01321468371767467
NRTN,,,,,,,,,,,,,,,-0.03298687702923412,0.01576583391805962,,,0.17568126417183172
ADAM17,0.03115910869075371,-0.0731967869190339,-0.00787295706403116,-0.024915516150638285,-0.051945391294242645,-0.010915355840449673,-0.23518571508234354,-0.25023606374098234,-0.2305534571915756,-0.052569484061238486,-0.08325242218791944,-0.1319085929393029,-0.1548094689599652,0.048648385427839426,0.05049003218954009,-0.08049312121323159,-0.11039043850964365,-0.18565455504619596,0.06283265194529693
LRPAP1,0.032748627103548644,-0.02855670881008918,0.18388319578253695,-0.0037863735429640704,0.15222894740504592,0.06197232399129347,0.007457254351391105,0.2297061320821649,-0.2798060942806508,0.07167055668229637,0.11878705970029814,0.23034910107897932,-0.05365488014071322,0.07418420289045408,-0.045279115340697056,0.010685609395132986,-0.05467229134408097,0.22157815840824768,0.01808587742345715
NID1,0.046415683686528104,0.11195606911530963,0.021662276658360725,-0.0602343597547729,0.0948059770177193,-0.011474753790054174,0.006612062167461166,-0.263384506128504,-0.5470407722654965,-0.2296399266168417,-0.026407903528596042,-0.11346917111463932,-0.09390350169176499,0.04430860943399064,0.004786206263511166,-0.187321966269123,0.08633246517547857,0.16498624254699798,-0.03795906328085949
MST1,0.027972760614880354,-0.15675146332590717,0.0689602187880263,-0.005395615872406013,0.11665075223947187,-0.001058176187711303,-0.1144266233915207,-0.2141848386832614,-0.40974368673640044,-0.06077202444399442,0.02595250868508796,-0.05269323427465169,-0.254539874153057,0.07302046685169822,0.015471781660787769,-0.07711070611973209,0.020030032085708718,-0.16818669601996528,-0.08770509028854588
IL13,,,,,,,,,-0.031787713597851444,,,,-0.021532751468875073,,,,,,
DCN,-0.0021439234165420936,0.1044942124429585,-0.10783589593869136,0.03793102444194509,0.13058979281798774,0.006060898896866365,0.12176407609079533,0.11314469956713637,-0.3429156024591606,-0.0650611725018448,-0.032478627244106925,-0.022111973698117206,0.24408947950830034,0.054405412454536534,0.03597071769653196,-0.07982200928637873,0.08814469724743687,0.15724163458318527,0.0680101117119001
IGFL2,,,,,,,,,,0.04146189635305563,,,,,,,,,-0.06092950001182147
COL7A1,-0.021817721142557082,-0.04125874670269661,-0.02848920583633289,-0.017126318831527328,0.0393801943625673,0.002954244249283349,-0.11483308828404401,-0.20099655454584944,-0.3204979533054215,-0.11195831602942762,0.008921224217195956,-0.08176299904182369,-0.10160344280638171,0.062233584484829206,-0.011603789545110299,-0.09423882676918172,0.04530453321101885,-0.14315028476446184,0.006427641318177665
CALR,0.0502625788284576,-0.23395630414735716,-0.07920975463242204,0.033885046347617555,-0.00150659474657875,-0.17300281910570275,-0.4039347907148038,-0.4954863348064883,-0.5795119342968464,-0.36243308574921074,-0.07410763560982334,-0.4797886832563533,-0.5446480115579386,0.07434123373987722,-0.029517823602572685,-0.21544219291238997,-0.10017198356716228,-0.2750428428619067,-0.10915720582293678
PIGA,0.014740737770596207,-0.17357885290016972,0.011427254014524966,-0.03450904676432517,-0.02203685804966138,-0.027085572420904765,0.01582184806310302,-0.18611268600432482,-0.12035424328111782,-0.039111730272521975,-0.037842017784424496,-0.0010012098939179124,-0.11596211838335752,0.060767484272712675,-0.056342953168651025,-0.025771900547292725,0.07204306634124501,-0.15176679575256916,-0.059204286354418524
CD200,0.0788969871886684,0.28754045998251,0.18117596879600198,0.13216174546618742,0.12610194573301048,0.1309003173134822,0.20765064000790295,0.4557285345256453,0.4211329995181288,0.21675855970166566,0.06995255446094512,0.44032073328934224,0.5222052811986115,-0.008305303537693586,0.045092934997331635,0.03833858068119254,-0.022828755038468318,0.41389438555980873,0.17130522024160852
GRP,,,0.09029178737101864,0.004334063996106266,,,,0.04593228813440001,,-0.039336441931811496,0.09644642838144026,-0.0685254553365402,0.08175902333569277,0.11557489936572675,0.02228432088257212,0.044742577917313106,,-0.03777334217255828,
CDH1,-0.05944432166769649,,0.04131867738399333,-0.04603559551913153,,0.003370288362977526,,-0.041199756513159505,-0.3323016104842548,-0.04132529225453062,,-0.12913756509328653,-0.004615697309382205,-0.04744161248925083,-0.027077221375907543,-0.02935733655386082,0.06397085563959377,0.015916795759895717,-0.021751423756239174
LPL,-0.007304289652380652,-0.39275254620117533,0.13010930011162777,0.011250041798102283,0.07494742070941857,-0.1382613410824523,0.0962259370383464,-0.22325878969689716,-0.5459244499873487,-0.558590172120766,-0.07697467146354506,-0.10601003602057352,-0.24139550236368595,0.06802197062009989,-0.02343824509175382,-0.21167382441503674,0.043722525647559234,-0.354311205259115,-0.07039396751485638
SEMA5A,0.031621113268737025,-0.06979698694866193,0.1261348046050462,-0.06440056234402927,0.13040328813278437,-0.01878108739483538,-0.003324061847594384,-0.5604937452695402,-0.5538333955505795,-0.12384487053792355,-0.10040558758464728,-0.08972083571549937,-0.19102875236360753,-0.02897886635220517,0.020932818728160198,-0.04554833440877397,0.010407883894974782,0.10706705535209354,0.02617175531240752
SEMA7A,-0.0074844751360279215,0.245583925706621,0.03793629857587036,-0.04898199549424253,0.026077526836340126,0.013971132798109454,0.1946129003821069,-0.10981991588652174,0.0005339379093022947,-0.20947153848175612,0.051165349868401565,-0.006098324756557102,0.131760867519226,0.03267584699100202,0.022015354313072364,-0.007289295115398988,-0.04369315578034297,0.3557655630584721,0.03110433429521359
SEMA4G,0.02536445484163817,0.0077623610356389,0.032441341906061384,0.02588133947851606,-0.03138860065965954,-0.01724013687451509,0.047680216380713195,-0.0106801792099388,-0.17835169156754127,-0.05682428248380837,0.056724352056339994,0.19820859577276773,0.09631209433995981,0.07641396734155931,0.029985581364900215,-0.0420410712867511,-0.008758918794043223,0.020791144100188178,0.0453755704714601
SEMA3B,-0.06815366301415364,-0.12193979502288854,0.01984175031913168,0.023730316299625485,0.036556902056819114,0.02775778015729318,-0.08867398507170249,-0.30051418211301667,-0.28714846559629587,0.027111578851026396,-0.0042337167539351515,-0.5872360878430091,-0.053085817776752066,0.048219030326534434,0.016207090270021,-0.09787649684800116,-0.11326443931831134,0.038411696257901744,-0.14784692893230883
RPH3A,0.13862636951678994,0.3250225226990107,0.11746407412980985,0.04423551751538142,0.02645528234680654,0.0728700665530028,0.46006540131630824,0.21645712638665301,0.42201513846680705,0.169167540873154,0.11678603970513245,0.6316548392126204,0.09690766345950186,-0.004959446732052065,-0.003410615207859941,0.0740701430181694,0.08692805850213352,0.43351005439654683,0.25669473051372443
JAG2,-0.032254013818336036,0.17132345977320126,0.0361340738411858,-0.038322768256710604,0.0808689858027914,-0.0477070280139875,0.078018361445965,0.09412620244694062,0.09452475939183327,0.08516598149873865,0.06099912716700054,0.18424385762628193,0.16714638335271523,0.040408904209713714,-0.06598730556774886,-0.07951231620012404,0.11194767162014867,0.09312457103151064,0.16414221521758487
CGN,-0.023441992537504112,-0.041382271762761706,0.006628738625534014,0.03696003763688854,0.10548093813986795,0.012354104525628944,-0.04905406073483312,-0.094494581521583,-0.19613144690566692,-0.07714783725278238,-0.0049344374448773865,0.005329687966204813,-0.06827741003500086,0.05777543954741402,0.06255029207847644,-0.050652321576414965,-0.018450539115295747,-0.02893626162772702,0.0360460829837735
GDF15,0.05777187440963416,-0.14577002172285522,-0.07161494974758385,-0.02987946283234374,-0.0999221329059863,-0.043962986887972615,-0.06222832019169074,-0.22853705036642719,-0.33094604640861836,-0.39791683104503633,,-0.2210976272711034,-0.23146556659144277,0.08649956006799601,-0.015495920916463306,-0.12994729950086367,-0.0756156483506565,-0.3946342299293899,
SEMA4F,-0.00684501073443133,0.08668914820169478,0.06152644262010121,-0.006165084627191381,0.1669652423948978,0.02857443526296061,0.0036690410725594576,0.13116767509724633,0.355236040227055,0.0685033629410622,0.14855099672925753,0.23727189647151894,0.22490337863104887,0.07099016846151605,0.010493456525978273,-0.072918631638144,0.14448064235538127,-0.04102142961938839,0.24033724938881013
NXPH1,0.012102895660554737,0.26431307776973584,0.1315876381495936,-0.00927898567595832,0.10994584807597191,0.1130773072957695,0.2773116034798871,-0.2392613876295226,-0.1499474847544515,0.04740259139272151,0.2027664023657221,0.47004052010335007,0.03096794885251906,0.0812421893069509,0.04943801769110888,-0.030616936398429002,-0.006724088655495372,0.2131743979994228,0.062001162165686095
ARF1,0.03994917749519299,0.3468015521989932,-0.015587428005494576,0.050372724038095826,-0.10617907353221244,0.014214375320419815,-0.03340271026476057,0.24071890703856394,0.47354434865124606,0.004253863172081736,0.14613242654829406,0.3859201716719509,0.10422725272553601,0.0662836682131057,0.003283289020425212,-0.06759892587345019,0.019604368555369033,0.12352053277760215,0.12990956434605666
DSC3,,,0.051206652217152385,,,,,,,,,,,,,,,,
EBI3,-0.05369072383525339,0.10400327363874344,0.005496477878463714,0.011243862309576455,0.03299374275611154,0.02026319529206178,-0.040803467648848804,-0.0372479032407577,-0.16497729009159767,-0.005874031464053974,-0.05394886688540789,-0.21311115045833987,0.004524454670733965,0.01316500834189565,0.016236593894317194,-0.038070009754335235,0.049746215170203535,-0.07619005246128631,0.022534980282182406
TIMP1,0.02712311305167986,-0.124746098208143,-0.2326496563721836,0.02684634085867668,-0.1609778536795155,-0.16171428394882167,-0.39255537444944216,-0.41195188551391554,-0.4946423487212359,-0.6321626594599877,-0.1332700380586767,-0.6063585495253857,-0.3960081050270743,0.11607664652152974,-0.06961898134724012,-0.23981028259189588,-0.01289352684914496,-0.3454412354677291,-0.017765514777199905
SEMA3C,-0.0663278521799907,0.09296786118911897,-0.0029234364443478504,-0.04221339998150068,0.016521707363233513,0.02777759873063808,-0.06272770450227444,-0.018053137324969437,0.08911274731748277,0.01273087137141122,0.01853014308493728,-0.22271022366841062,0.2048035718012229,0.06623984045436039,0.03770525482371091,-0.10908650903328725,-0.01886756683599395,0.028306759798120112,0.06532179382902073
GAS6,-0.07608587675733293,-0.016560788880632133,0.10167426722166722,0.026893433881562536,0.14295536141462625,-0.03950738218022727,-0.005684435351443197,-0.09488062400249041,-0.21652002289361183,-0.04882679735377116,-0.027714222153451522,-0.061765883551357426,-0.15229293531791552,0.13696857304151253,0.008704154342015411,0.0036781291688191063,-0.022451221791889884,0.306107846982316,0.15116009357109872
MEPE,,0.13979948634108602,0.12846676602867718,,0.26564930530442304,0.348554498818399,0.3250065209595625,0.23008042360256192,0.2119056022260114,0.3036667664979668,0.13706452596582117,0.31986973035657784,0.3679500721382582,-0.036587591931402076,,0.11628513851127933,,0.4388977990075685,0.19734529251448832
SERPINE1,0.0034341726571646717,-0.3248718175428911,-0.20993060166351837,-0.0742541568737719,-0.20809231012242815,-0.051803461707008495,-0.23783766639397663,-0.10113259872637781,0.5322151801580396,-0.6422862663303618,-0.0983813449702483,-0.22892256425687293,-0.2396878301632736,0.1140325182142402,0.043447129476855716,-0.2418204485260258,-0.13249075930957788,-0.6123791121393374,0.04268449360871791
RSPO2,0.07485016866486986,0.40925684287778846,0.16758922948215782,0.04668397184220663,0.1524995069979524,0.10869153680572653,0.3898520682867519,0.14381596463719498,0.26612078736942985,0.15429253358139394,0.12499736738738043,0.3780188770844998,0.3899561165843303,,-0.0191806694117903,0.10757531820832125,0.0030269458098600094,0.17435488287524112,0.12585884133385689
SHBG,-0.01131900399779273,-0.06847376568976997,0.027295972740134677,-0.011768345748673633,,-0.024324965504448886,-0.018415934888140518,0.017156386905538508,-0.05439427825531521,0.029951165936388482,0.07152910914757979,0.03987825064860107,0.05580493529769657,-0.034162977233272926,0.07650279357139783,-0.05129486036316483,,-0.034584011538414054,
LGALS3BP,0.05260612673996112,-0.2870982040086355,-0.06466338118654852,0.06522565800212331,0.16863014773908447,0.007738099539055747,-0.18473921293860612,-0.49980780558946014,-0.676339526826343,-0.2803730257492913,-0.09712496029934338,-0.6830571714576095,-0.24108333970863635,0.07692889824614528,-0.01143682773905622,-0.10589251058789645,-0.10331799531465669,-0.28923950544708965,-0.21194517212861355
LAMB1,0.039569102114218,-0.18209691569416747,-0.024095753969464097,-0.06584325814144547,0.05155892312371951,-0.09905892091677246,-0.13483011851291526,-0.3399204640876607,-0.4433286721239777,-0.24386941384555713,-0.014693973864855355,-0.021003944161447866,-0.08328303943209557,0.006233210809636937,0.006334687482282525,-0.2593616175761392,-0.05221072666111736,-0.014906437551029935,0.10262880266075505
