,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
OLFM2,-0.0049682476675915474,-0.034803116108457446,0.0978444019078651,0.05360420814610796,0.03809952414147331,0.04684258761748278,0.043225010053960795,-0.015627153109753184,-0.02998667650882725,-0.02614849827953259,-0.010278335266842038,-0.02582351323871108,0.005209393800394522,0.052591889903063495,0.03066156564990264,0.02957774812379474,-0.01597945111844286,0.05002468136834861
MFAP2,-0.025695801216068143,-0.030109388915496027,,0.0051268067966121445,-0.023092076971533794,0.01999759556147678,0.03639142065461267,-0.030133039218642767,-0.001344586985023805,-0.0338035836331601,0.048281734001172416,0.012550597908772464,0.023258321576136838,0.0330343924054367,0.06449098266836573,0.04133963247206575,0.1070362375941884,0.07801361279519532
HLA-C,0.020158830220338653,0.04431910247512082,0.03911939733094862,0.07314736041611335,-0.036142125907260333,0.03659891575717624,0.013410999288046689,0.06730211990249355,0.0023725678783584527,-0.1608390926046585,-0.000232504024528618,0.0006934701534004824,0.0013158753650571126,-0.0629210771724492,0.05938010445883615,-0.016148036141096538,0.08832105784206183,0.008955968670689577
THBS1,-0.06825487634140087,0.03579513465465447,0.015878764245236824,0.013173663692515424,-0.08760155197078398,0.0344808897032077,0.04326647487017654,-0.03102658522148112,-0.013651114202741257,-0.0455892066886236,0.03860242311681699,0.0201085583956936,-0.02849217854086227,0.022644323898378067,0.04580705943231988,-0.017091575287974874,0.02669659937054485,0.11926201268481151
HSPA4,-0.039596151995374675,0.02658670968426776,-0.001968117125120909,-0.00788360644368739,0.008512467654231104,0.0592394140848073,0.05446903600103746,-0.016956174851843905,0.06883299902371269,0.09494357025840044,0.031406528588964075,-0.009725619345657783,0.016867539562990884,0.028302365457653588,0.03523806844866788,0.02666890208616564,0.03349683398417914,0.0023840324347697136
LMAN1,-0.07767288995029863,-0.02412787559453832,-0.061746701195155386,-0.01785350949211253,-0.055465041687024555,0.0647241897788248,-0.02271064308350687,-0.0356623584744308,0.046697996160763665,0.025802082705424553,0.029742951833731775,-0.06342788389036344,-0.07944003541874539,-0.07884697021397068,0.01770341328522825,0.015756187809562172,-0.005592902415077638,0.059992467139389584
LYPD3,0.02271848152242018,-0.012779960758918943,-0.0028026658079914647,-0.013774868679532577,-0.02115661542161315,-0.023144261199993764,-0.028034137309995787,-0.016064587182315206,-0.004167878657843092,-0.03499017417138104,0.004490860998162776,0.08875997102793975,0.002419316992079216,0.0556791605468371,,0.02862066524940451,-0.03151009899724285,-0.018900397865162965
APOE,0.04192736511004015,0.016421544361296028,0.028884460257729103,0.017332439551765617,-0.07549758716132936,0.037967470568274396,-0.011935889998471803,0.025014830129621756,0.04180776348262277,-0.21579487354582222,0.025556529991577776,-0.07739530600752388,-0.01712023809589571,0.023309128753056216,-0.009894389127883,-0.04773737066456793,0.03598362569037819,-0.015821911196726275
SOSTDC1,0.013567759153304161,,,,0.14529800340106314,-0.04879109510092627,-0.0243492563700262,-0.027751913895352476,-0.03274359008448546,0.10802604182285962,,,0.11260028566590007,-0.011541544599359833,,0.03778464849258137,0.03852050059923203,0.049612026689530485
ANXA1,-0.021972482098435827,-0.038084216039810326,-0.08958254525039516,-0.03413365560203543,-0.07184447662691747,0.015670016495255935,0.0022910088547541565,0.03445450477456876,0.007161256155461544,-0.13720620117308502,-0.018504559479804547,-0.0008823514306275367,-0.05494285541128893,-0.018039748768879094,-0.057757692326858984,-0.015576605159738853,-0.02801047625142079,-0.004961251986522995
WNT2B,-0.023294693114938095,-0.018001051404029744,-0.01851593511914641,-0.018053806270314627,-0.018618934502136697,-0.03210988476487915,0.07650158465443531,-0.026045207980251138,-0.036850809794111726,0.09243972649795888,0.06717426380368521,-0.10037929254654666,0.06713720240537817,-0.04834949867132491,-0.021132420321655007,0.02117038911645308,-0.009462913624281984,0.07030919187831117
AMH,0.009359434824485965,-0.01716059409487007,0.009354393812853952,0.042477945379473143,0.029590917218167173,0.0006585631323436793,0.06037615828436292,-0.01653925631747428,0.06989865673822541,,0.087503239470786,0.03885987198719214,0.03312256152826453,-0.005846593810539266,0.06484092638720845,0.0003291258014410366,0.02589772272170246,0.07752441520428525
GDF10,-0.02117037076145431,-0.014377664896764245,,,0.0462181663754996,0.001961961380366383,-0.02911954618340288,0.019706534971194588,0.013905252920860995,0.09340210507434783,,-0.0010380292643126403,-0.031817682975826836,0.08123267325216682,-0.023130911412745002,-0.03051756697189878,-0.050612751163664,0.039278384598341355
EFNB3,0.0040712697349317255,0.06948940225854988,0.06536583498139309,0.035627499668622664,0.036441387354656206,-0.004516246887227376,0.015366324176200251,-0.03499825296211253,-0.021519507715571023,0.20047676323089178,0.036856194589001474,-0.03678353224738687,-0.029078245144181836,0.04499848742070415,0.004072552801304599,0.06848325549183161,-0.0006123962387610954,0.0319941484352297
LTB,0.0016767906948257523,-0.020975361649247144,,0.006670000552029763,-0.00456071122682976,-0.01915767524231382,0.02375525279944582,-0.019963953345622388,0.017605642379188775,-0.054878124541430075,-0.03686896103299202,-0.0852361990537537,-0.012417145121096785,0.04759172536396066,0.0124530200904627,-0.026918813991098824,0.04237553435891387,0.0518309091398491
ANGPT2,0.003668512071808597,-0.011362754439354309,-0.03491134244343157,-0.009188040797599308,0.020443547564980406,0.05822415024662813,0.01608805477566625,-0.01098751586862099,-0.030228028536525325,0.044852299948451045,0.07462947486345393,0.03679718148132752,-0.007654064937362755,0.05182091289891761,0.01107560217866473,0.0008969970888946328,0.034255068182918534,0.04204592748533425
NRTN,,,,,,,,,,,,,,,-0.02313091971085052,-0.018415682706270857,,
ADAM17,-0.03270114061033908,0.06441711073905211,-0.00576819313150378,-0.0354443520077234,-0.02060319677736116,0.03207143964682443,0.016275787155817553,-0.033796371733857286,0.0040126611041382265,-0.013174873165324678,0.03423248444432673,-0.007062057679101949,-0.05604405652060438,-0.023795096130977602,-0.024755126872327976,0.0022142436401692356,0.027837928071189743,0.053136224640916864
LRPAP1,-0.06068950268815814,-0.027422447716289704,0.00026351003416834475,0.0565886028624459,-0.01062182050365507,-0.05085194997862757,0.03192990789703777,0.022660887379336154,0.02176599656382784,0.08415328798222292,0.029789366107725028,0.06800111960096997,0.03035549487338154,0.0851209681653053,-0.0006429638280367573,-0.007838274863899744,0.010951555939917488,0.017461412813196377
NID1,-0.01945975916405523,0.019051093543962342,-0.03334220563824601,0.018062382917418074,0.021360884132197312,0.033022834793920125,0.03244565752656177,-0.06702971055304638,-0.005880613898104213,0.04877866385003441,0.05673735281011998,-0.025423289772661003,0.040870659039160456,0.018360951209803713,0.021284499549874925,-0.0017691587742568234,0.06770178612366365,0.07382028806807826
MST1,0.0282345715057447,0.014917233802598871,0.048732451117396824,0.05928564673773238,-0.07525836819574373,-0.0004161530802870187,0.0379018695995705,-0.05824934307834448,-0.024487857509106658,0.032795674635172294,0.027047287708196744,-0.0305377254827799,0.07575551796992093,0.09223768798753557,0.019379493466692103,0.01313152895314667,0.02569559599740217,0.10471864986797166
CCL14,,,,,,,,,,,0.04204657694722679,,,,,,,
IL13,,,,,,,-0.01830523584018139,,,,,,,,,,,
DCN,-0.02383873183158177,0.042179835485363935,0.005572621447513227,-0.0008091228514200594,0.015321143337697999,-0.06634660680975815,-0.00615317429293487,-0.0010863148206200128,-0.07958017085241685,-0.032117551011013,-0.0386706395210805,0.08295378957703756,0.006020496369640179,0.0628257503558429,-0.012405944224715809,-0.0013632320171751778,0.07390498995689396,0.05604811802292122
IGFL2,,,,,,,,-0.013601906744388471,,,,,,0.07307538038317561,,,-0.024150676241416286,
COL7A1,-0.015931653606646487,0.04905168891323067,0.0010294562369575807,-0.0009673369143081717,-0.009959378903357782,-0.0017786875496377966,0.009541530279761005,-0.0442470423965898,-0.03991323324162512,0.08587406401446193,0.04316053897740786,-0.010859648573632053,0.006792655703093197,0.039960246319950134,-0.035593896649916065,0.04918102433790839,0.07502607784874908,0.07555389205549107
CALR,-0.05469243252583997,0.005698437631494656,-0.039903070411263834,-0.05608926090286371,-0.13314337830998071,0.04316338786427128,0.01494987898726082,-0.03939432524701243,0.027666978474596766,-0.07931027068083212,-0.011704592301908436,0.02760433720308145,-0.07325506733652545,-0.03808901131024625,0.08596576706725781,-0.01092839700000966,0.07869852962062945,0.14121036631229428
PIGA,-0.0656275574025481,-0.016838995355769396,-0.06377966266232586,0.049326692741022936,0.04056227413315967,-0.010591112484488994,-0.0018046732471437984,0.010539046778307946,-0.004403633985819621,-0.020822274869989933,-0.010408771451330056,-0.09999375645316326,0.042080098118914125,0.004888362417768535,-0.005128658264970428,0.023571189364054394,0.0256510962691359,0.02565897967689328
CD200,0.01123957508580478,0.048206853419863784,0.10061807152384543,0.03760178126165965,0.08277989882547718,0.0015413215202300515,0.03466816433218277,0.04966382355903425,-0.02301495992063772,0.1221859821990458,0.0482290021076399,-0.05116112632115617,0.0659095558039156,0.0708012203487946,0.0049776474876850295,0.08430849838692271,0.05928232071021501,0.047596116272857925
GRP,0.05748726003987396,-0.012203964122937332,,,,-0.024915861345644177,,0.0466001093720388,0.004943302567265292,-0.032159518050439824,,,,0.0017616032083142507,-0.0253127439006938,0.0879317076574942,-0.01862097669104281,0.15244395694514423
CDH1,-0.03899720994656221,-0.004489031693388149,,0.024312598964106414,,0.034357909519351644,0.0019386280654772525,0.062078463321550176,,-0.053415376086009256,,-0.0448313018993479,0.09997083682862111,0.015861452670680776,-0.03528054368938856,-0.004138692514976286,-0.061376848846874464,0.03294228030240376
LPL,0.0187714670457883,-0.038184019415374214,0.020695586761869087,-0.0031180911667894762,0.02959064336454816,0.029757997398508006,-0.024314373421754448,-0.05885201555660123,0.04786753511281542,-0.013090928340956293,-0.007196489266144199,0.07619618738052834,0.11613324645731497,0.10738813320697481,0.021502222580120724,-0.02470503444221123,-0.03559651403140801,0.088877955613183
SEMA5A,0.05176997253010743,-0.07841836997573019,0.02036193373520391,-0.031215472696971253,0.03956173181703114,0.07004785967099025,0.013747468383909785,-0.00042013177809785727,0.01667724792380327,0.001427160790698691,0.03385589952831238,0.01272051291829244,0.0022743639733458294,0.07066806452433824,0.03862492747571584,-0.04433463394400335,0.0008383781389418359,0.04690874929622096
SEMA7A,0.08068551436565553,0.005344932108378128,-0.02569691674104413,0.059194592829003335,0.09860959388331378,0.02942927971486431,-0.024275383211395777,-0.036861451123620805,-0.00905403594999728,0.023770806822736083,0.04605272187463301,-0.055951534467050576,-0.00867369661889335,0.007189774557528851,-3.821322725369469e-05,0.02685985663637501,0.04454788334360064,0.005989416618993917
SEMA4G,-0.010013547667789677,0.012922097278575496,0.012928761651161297,-0.04160574008007122,0.024497162599662736,0.03980417442573519,0.07063365729666465,0.009954410508040069,0.021917499916295945,0.05190596308784101,-0.0021576253940303026,-0.07794773107628464,0.02625851752405216,0.03439153011884112,0.016271727786021123,0.07292078459921404,-0.03151037035693976,0.02687041430069899
SEMA3B,0.012881005887006799,0.03426259284238377,-0.007619202118734435,0.023678770523043294,-0.02638077480359003,0.05201674138572939,-0.009696575168434559,0.044719086894089585,-0.022397686312839334,-0.12516680432719832,-0.052724266534247846,-0.060346768801218,-0.004082613104594968,0.03960384536939126,-0.058955783950370134,0.006067560954891332,0.016078103370874706,0.00018485524397074025
RPH3A,0.016801284948416085,0.021716506156429994,0.006728311541116683,0.034954457387986956,0.12656597228875485,0.03095162500908046,0.030888311553123875,-0.040700258847000084,0.003435114550866496,0.1659141127699179,,,0.022785909675790587,0.06656439545286552,0.025194537485048227,-0.0024472787833554653,0.08084029465347921,-0.0003239220185375086
JAG2,-0.03870855250873745,0.03499271377703288,0.030171850091336064,-0.003809486095406187,0.028328817273279808,0.012055394763455072,0.02317071098906271,0.0201530748425522,-0.019985398982868864,0.036358149239133115,0.0645486264552128,0.08844871557193812,0.006782037338008435,0.04916450027715541,0.06276883519674115,0.01148432044144331,0.07506254909011686,-0.03833546674121985
CGN,0.014568434958121856,-0.016615998748336934,0.06168783504141317,0.0011836551112120836,-0.039242171620302045,-0.004859202613111693,-0.02268363332160656,-0.010122163165481325,0.0333858118390594,0.05205822241316486,,0.031308794013732065,0.05739181851245619,0.05240195618975615,0.015350681601135875,-0.004663725620275629,0.007225269931870961,0.016637578912185293
GDF15,-0.013464014920087733,-0.019102751716850996,-0.08487561343553883,-0.022540059824884794,-0.024049125351623887,0.021060050665881614,-0.0407279174956396,-0.027050526835627992,,-0.06814738493235475,0.10286487796963757,0.035567988718826625,-0.00957833205841625,-0.07618592322823417,0.000977431322904689,0.05719713753447329,0.06368360392213188,-0.013688736829942675
SEMA4F,0.00295512127693852,0.05513794880152708,-0.02322057558127599,0.060799084279644575,0.029910388972636415,-0.006460472122526672,0.06362706468015925,-0.008258021902035246,-0.01039962424214301,0.11903285267433271,0.056316094805600125,-0.08202984483671548,0.03313356833795545,0.07467560459706082,-0.024147543955518592,0.06125469754545336,0.04765229574683308,0.04460834212075453
NXPH1,-0.010700200075420524,-0.005614470973997644,-0.010092379338390923,0.07745036011640205,0.07700772161656737,0.041274748039226324,-0.006313476982180146,0.03778993046534757,-0.005094330365744451,0.22535729454449965,,0.004494206212340982,0.0971498423728228,0.11736848167363964,-0.016719530816896717,0.013652094536869032,0.014419006128755454,0.08368305427517357
ARF1,0.012201432260199237,0.034122896674130584,-0.10180935837918999,-0.013353328783030196,0.09500049264895187,-0.007298294053833507,0.06946574167568605,0.01572563613972088,-0.0023711740139884165,0.10975070493173238,-0.002544416424712013,-0.03252777736657575,0.04166859169871604,0.04397813919097297,0.08941073585012727,0.06021982024337518,0.0523161726498887,0.0701835331711047
DSC3,0.14204200242483755,,,,,,,,,,-0.014775272358289014,,,,,,-0.020410065003341537,
EBI3,0.04025622169073191,0.006502312724033916,0.1340920950388464,0.011098802086653578,0.052729734327789886,-0.01401466180405649,-0.002025405884801468,-0.013205211422255019,-0.022538472165354012,-0.009009408665212817,-0.027880265468401486,-0.0275900008047918,0.06773304826694071,-0.007634153185114963,0.026094138393620937,-0.02138308580344305,0.030653241318499558,0.03123701648272233
TIMP1,-0.0685562226266942,0.040937890013007516,-0.047614298062984915,-0.05403674241396765,-0.11433518438357239,0.016269668562537296,0.03632843142197453,-0.04240482489150544,-0.02501418064384003,-0.1189438474385201,-0.03669375949314617,-0.0018410045460945793,-0.07540492246387502,-0.09229658655339186,0.04879411734060563,-0.025242160124223634,0.06668679978118809,0.08367426308556353
SEMA3C,0.04930010370246902,-0.011380477605017791,0.04888802826825546,-0.028735277517127455,0.0485597937787593,-0.02520098434200604,-0.022377332848414516,-0.00956318814953975,0.003140519229267775,0.006069410773911184,-0.025601150504673164,-0.004675332591742253,-0.023434339906122915,-0.003405467877735095,-0.017160467543726545,0.01488464399796944,0.057687136617716614,0.12404448332803801
