,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
APOE,-0.060677081221993695,0.07832095933328892,0.049355731334890046,-0.12355287459286542,-0.10644621886527249,-0.2500425164569671,-0.008834619871695782,-0.06540372533093565,-0.20438735965829305,-0.0715220391405283,0.025456410314295654,0.14743816934534942,-0.14754536415043557,0.06431680264670087,-0.05000857818320581,-0.06243808625384652,-0.005480602326757235,-0.008490212482962587,-0.15412311758590072
SOSTDC1,0.02158656880752302,,,0.2507918246919392,0.002319110847314052,-0.01980206141998252,0.05598671206028384,-0.02569981967103456,0.07959693780397663,,,,,0.043594794546189655,0.08078654180491437,0.0446289023175789,0.0549989113541804,-0.0003659542287878067,0.05395957781269634
ANXA1,0.016596699083867482,-0.015765435169971125,0.07937878616030568,-0.105932674658447,-0.10527079350336735,-0.31447680249224663,-0.016146208325959855,-0.0637376317663175,-0.14877988534050562,-0.017047234620667436,0.07091391235982143,-0.00605281119729116,0.1523310886013588,-0.05122318712821956,0.025957142587720267,-0.055510059422636544,-0.005197532325992874,0.024721195169287946,-0.003628239076378411
WNT2B,-0.022385430140542943,-0.009958089717873434,-0.021078508697659905,0.041303148297733364,-0.021640741966812434,-0.06155129194658172,-0.05420790008120748,0.003557137617913849,0.11964165689462591,-0.017754229111741966,0.1021156219178513,-0.055750984681808155,-0.04184290114936235,-0.04204009870431268,0.0419840362239697,-0.017918179009984585,0.07588091807924484,-0.0007527403846600468,0.029336442518340205
AMH,0.07631175581748885,-0.03662496535642431,-0.025073709701259266,-0.03273997140884286,-0.05651701923292217,-0.044464939874876035,-0.04127362773906376,0.031528966045799744,,-0.04613169335992607,,0.013314161104673893,-0.07000176777199738,0.05851443761606108,0.012779262818721852,-0.014193206961337084,0.004519169589065585,0.028413372121658672,
GDF10,-0.036182628980490274,,,0.066166723750825,0.08209822318588086,0.028333787821856554,0.07189439657493182,0.032959026766343026,0.04398954642616994,,-0.0020188148729010573,-0.04249857410919088,,0.0795678922654931,-0.0059793966824745505,0.06190913661969924,0.07109357249962878,0.08653942540534165,0.019222172805650126
EFNB3,-0.011104449814699116,0.025917451899143393,0.046980453167432656,0.13005017819221987,0.05589209067263763,0.28040166972533787,0.03408738339529431,-0.03898582017165308,0.17845550593679124,0.03437054860045039,0.007360271266783351,0.062134707004943626,-0.039435306373905264,0.03695993916134139,0.0681029689551679,0.0993263692501286,0.02437757627337845,0.03784013668363843,0.08900534958286499
LTB,0.0028577235538548157,,-0.015616223498910235,0.12319971555516353,0.01831128671243872,0.05355475960437294,0.04076328347233774,0.006723954050131576,-0.04313583899538696,0.0716752957774895,0.01932384093874938,0.004481009159611491,0.04461393469778675,-0.014471736148935606,0.07913705585654841,0.008028784497046762,0.13341436335147847,-0.07471801479040614,0.21263301089863187
ANGPT2,-0.06450354948659703,0.05557882472362694,-0.04312553099480702,0.038844736488421794,0.018686349397465822,-0.2710737971587863,-0.08163571734182029,-0.030121745025257066,-0.05771422758992285,-0.009472349329154497,0.011067999415475352,0.017501798862701545,0.04893258417432458,-0.014949567983634084,0.028984442995213747,-0.00726625969665494,0.026348672724635657,0.09312489750026946,-0.03946400461369433
NRTN,,,,,,,,,,,,,-0.025998037326787782,,,-0.007955198050935456,,,-0.06522599025320258
ADAM17,0.09197220712350197,0.0073508123738459325,-0.00046935020181809495,-0.1010971692009954,0.02102580445403195,-0.11727012761849247,-0.03315397232557818,-0.05353809439521366,0.033342123289846426,0.032941468649058815,-0.0032723163342580504,-0.06861736577070938,0.09726630003239971,-0.04933227012363642,-0.06657725967965068,-0.038548217598614945,0.0023436198073620877,0.0430974079799469,0.016192125629548318
LRPAP1,0.008415545699041875,0.08594276621657872,0.03652387369976203,-0.009491769969674784,0.11448053686060818,-0.15794826014395325,0.02289474304744528,0.04164726453684798,0.12965123202947013,-0.024538314382214127,-0.015154374045159801,0.10480280850995981,0.08668635841704113,0.020915275139450552,0.1070461507876995,-0.011888558947576858,-0.028523130269284717,0.016114061959769634,0.0799701552827613
NID1,-0.04111368083891234,0.03479033759840236,-0.01047458049800758,0.029654171105017682,-0.009882758022247794,-0.2649392605236585,-0.05403479427336965,0.014484438054527947,-0.06256864445854152,-0.05816158876907349,-0.006544524624610441,0.022727322008668064,-0.01720212425621435,0.030670853712142003,-0.06781782790967174,-0.08404111523052078,0.11970699223934728,0.0920911640014466,0.09742613994627845
MST1,0.006012786669490227,-0.025785988579458626,-0.042809497074204186,-0.04293844912584127,-0.0023906464944251004,-0.14309000985278325,-0.02714136605841477,0.020850505724861634,0.020345378713735658,0.01431501789279804,0.016045910058716594,0.08743111238434796,-0.05733509112070339,0.06331376021860233,0.04060915909815403,0.009763291418844092,0.06572055078552332,0.014210280657154416,0.017863246062725918
CCL14,,,,,,,,,,-0.002064864639944958,,,,,,,,,
IL13,,,,,,0.0168899949271547,,,,,,,,,,,,,
DCN,-0.09803668043149165,-0.01303942325876116,-0.016017403436905494,0.06875354564462617,0.026035888802736863,-0.157488507557332,-0.02804910028393899,0.014449996130571104,0.002396614344611571,0.05772516525234244,0.00858283750725844,0.053949129811572585,-0.030046755362782552,0.029227405032007207,-0.040325056523598246,0.02695413159538534,0.09804156427590627,0.034854331143583626,0.027084797958661887
IGFL2,,,,,,,-0.0339434872241633,,,,,,,,-0.010681540290117232,,0.04010805857542828,,0.05148908974637043
COL7A1,-0.022463231230578133,-0.032199668606734885,0.0028304534042648886,-0.06467616981613261,0.01345661551312083,-0.10578632811354219,-0.03138050992789912,0.027714434208143745,0.024065914558008546,0.05983958233492162,0.1567971236528486,-0.03977603141969959,0.11414605218383715,0.01702071957653274,-0.019778916902630537,-0.041050149701830595,0.11628532029459106,0.1446125566679593,0.0563073905262632
CALR,0.018224544151761564,0.00854388585584518,-0.035955441397231135,-0.19021131884746906,-0.11523096942886844,-0.28103382687465883,-0.042834123914766986,0.01185510451019222,-0.0916958224860036,0.055729644458703424,0.03425416502618028,-0.013829504303056264,0.07031239613952595,0.04164565199976602,-0.08176708999666717,-0.08739743331583098,0.1512835577664548,0.10958927552382089,-0.05779410044356746
PIGA,0.08633301033798636,0.0428336417537138,-0.011825552384289053,0.04982927936006286,-0.02308226009481129,-0.03189800913167432,-0.031158394295440518,0.031139590430808873,0.016243350851548113,0.0045953725046890305,0.0022778337903045396,-0.025335427487927695,0.11752539010634451,0.06444900646043478,0.03688622588370893,-0.017487476752319004,0.09217025621325474,0.01966120790930715,-0.02517668708973979
CD200,-0.012531868897003305,0.017566871083958057,0.026532606116484263,0.142799768538464,0.19418461019460687,0.20157284163628206,0.042800345554240046,0.027500030889350623,0.12353493423084809,-0.01845465094314897,0.04335871268175968,-0.04812530500733344,0.01939048665695112,0.06488339749735593,0.13375673938008767,0.11499214464814139,0.11828851385258499,0.0310989626196575,0.007376568156703654
GRP,-0.0020613742656237664,,,,0.06418289681110326,,0.009014113967646856,-0.027501527464630218,-0.021839337510654002,,-0.03775039558885857,,,,0.0042911490686771345,-0.03209257726518154,0.05582347877545066,0.053053344827439536,
CDH1,-0.018890211492439177,,0.026713601567959433,,0.0012614712270833655,-0.13896146714181645,0.02871789040995162,,-0.03627406433054175,,-0.011457351689513423,-0.003866522206667658,0.113464835149407,0.02550865617298658,0.008253996974112348,-0.01633153096083906,0.0202797873926069,0.042468163564429444,-0.07878516016285662
LPL,-0.020138311660715193,0.03835963304849962,0.01779608101550474,-0.014975153194305367,-0.0756153852905263,-0.2695936180092261,-0.15494907033831348,0.010264820761078914,0.03842521876100898,-0.10116717497402584,0.08907477737336011,0.012754571594279744,-0.071190864532203,0.1274520086883194,0.1811827319729264,-0.0074088851001695094,-0.02540686609883911,0.0717962263376819,0.09002361197346828
SEMA5A,-0.029308314960283032,0.08675018064196066,0.027168680953919895,0.016398358866785062,-0.13809688758364128,-0.2702243374587702,-0.02317105128222509,0.043327303449663374,0.10313347631927924,-0.01802693188426555,0.022378248517529203,0.06064165586104413,0.03086539673144095,0.035039884529125945,0.0795391308352686,-0.10376285155353586,-0.016517048717481057,0.06869741077450363,-0.013710274782538459
SEMA7A,-0.0028154606294161126,0.04671710477419972,0.012148738089871818,0.14871020620673417,0.029277060825319823,0.0638276503669068,-0.0013079448748013925,0.026073340399687336,-0.010869010480303094,0.07595080989732905,-0.001196865217248405,0.11804252507967102,0.09538140448101624,0.012726486990947155,0.008124962342175994,0.002344728856190569,0.11419991402177715,0.01472215613203394,-0.035275236891050804
SEMA4G,0.002687885637519135,-0.03471954597736268,0.005981742723168489,0.04867250932255412,0.0024043660587040766,-0.06509307211702509,0.03909871734596017,-0.0044417459482056715,0.07021127691575675,-0.037913957215266594,-0.003526317247328126,-0.04650588583281065,0.024194840000259336,0.07684654307163989,0.11734007239899774,0.0823300662736432,0.11143385452097014,0.010104319080248182,0.009033226759052526
SEMA3B,0.013517288149628248,0.019415095527462557,0.020118611822247133,-0.06434761639420992,-0.05408535894013044,-0.13761682350735738,0.03875479349817765,0.0031459991184019714,-0.17067489245428857,0.05544133567506964,-0.005380671474525342,-0.029195658516447773,-0.0934809046908764,0.0987553651006194,-0.023396899373170178,-0.019319931713512338,0.026695280074684268,0.04000048301165507,-0.10820994725589225
RPH3A,-0.043941876252222886,0.016638360311970753,0.05762291537748816,0.21707906565491805,0.0988726130019875,0.2772805333803998,0.08810139742608539,-0.012635883104692765,0.19533416077722937,,-0.11488468849607071,,-0.00844162574067752,0.08107529748298344,0.11157402341485846,0.02356162942708397,-0.011616185826724678,0.01428113742179666,0.1620522750689273
JAG2,-0.007112686704633982,-0.0052208330713683,0.024314588273709647,0.11247500317860128,0.04679244619016579,0.005014927402519503,0.03624651536380157,0.03189026971971255,0.08947990879958505,-0.014893446651459287,0.027270031803537806,0.024550167162397295,0.08993671442449795,0.05961878378124773,0.1265756783193232,0.13330804180674005,0.17958247791269952,0.051184913201316,0.1318946321869683
CGN,0.018907538557177247,-0.045322094587995264,-0.006699831205264589,-0.006362406873382747,-0.02262216553465933,-0.0735064392803515,0.00048027371318475444,-0.007298826795006786,0.0652073834213333,,-0.038468600505737596,0.046950661693220735,-0.0029575856395082996,0.10213567442901074,0.06647780713690585,0.041535038071826055,0.07037410664175096,0.060807396396485636,-0.049796948142219466
GDF15,-0.02387895737723593,-0.025958832800813018,-0.022732978226159734,-0.01516968885982842,-0.0334787889583697,-0.17119004054121117,-0.02460500620262706,,-0.04627848395214985,0.032241813782923616,0.0628732671806566,0.054548544285428505,0.10253718129027226,0.03743871257955299,-0.040320869087858965,-0.002730155732205089,0.10622852967227125,0.06740725283863433,
SEMA4F,0.03081498069964666,-0.03708997980459244,0.012165036315729206,0.07675874864942071,0.10764571956206039,0.2117325711817163,-0.01696095569713183,0.06760177724174248,0.15374882212692062,0.05035124257718634,-0.024997920284310065,-0.04103259107405977,0.11057703334568365,0.04414457387257308,0.025348284941631025,0.09406931069895677,0.10609814452155275,0.02246421654539425,0.1364212964992857
NXPH1,0.08723915034006408,0.03650980590852904,-0.02268540771898171,0.20269251156941862,-0.0029832592203369204,-0.03196025853406199,0.021032280726556118,0.023414679220325956,0.192533249858666,,-0.005041714382657002,0.08411700649314102,0.0023009091344248227,-0.054500805883041174,0.04087432824124276,-0.011191759461763429,0.03166600614853202,0.08966024429027207,0.0838994863097155
ARF1,0.06482893004022473,-0.025525929334200212,0.027183763921651945,0.08158717842875392,0.08923594559303624,0.27492401236015657,-0.00793904862312323,0.0016742886432151724,0.049277866719181794,-0.09158158202473075,0.10775173500986199,-0.01678687596909209,0.07149052445137978,0.038703015860932395,0.02027227140433782,-0.030424804616656184,0.04612242471373963,0.0833497426845346,0.1004163301837748
DSC3,-0.026368672139135775,,,,,,,,,-0.023228971285412923,,,,,,,0.011479291041056354,,
EBI3,-0.018270641451894394,0.04440093856695288,0.04197018406275127,0.09932472415583944,0.01588798679230357,-0.028263548799152875,0.009455538022802273,0.019017095293005937,-0.05976831049379236,-0.0316358915089949,0.12584127330050446,-0.012902256460176413,-0.061963103387626985,0.04795073585863562,0.03571202203188957,0.05009779667904307,0.029646408962350556,0.010769236121217154,0.04807573012048857
TIMP1,-0.045391985892514586,-0.03698213048731718,-0.008234197566536792,-0.18749237864023927,-0.11404600178272245,-0.19478848435727378,-0.12925707721791505,-0.030115207455437592,-0.12099124077105569,0.01653142869657039,0.1342250411562401,-0.03139519237136145,-0.006550328629742928,-0.0514676334206501,-0.17926079786041066,-0.05204734988745333,0.12159480154717507,0.04916020073387304,0.10202510970544093
SEMA3C,-0.01943971390523684,-0.023673738131821203,0.0022445271649175766,-0.021489980055767695,0.028086411204408152,0.0957722899237169,-0.021623423126619242,-0.02420413551050628,-0.08737401913495496,0.039627482260953244,0.08103499645284785,-0.03177040040717837,0.038388755337954265,0.0466347893704122,0.02256304446862462,0.12135071142728655,0.06462393716904685,0.06811314087198263,-0.0020671034178712184
GNRH2,,,,,,,,,,,,,,,,,0.04636487951329216,,
GAS6,0.05972450401259,0.025568094750134236,-0.029172925512040922,-0.04074291601471608,-0.03384395493530417,-0.10164178730056214,-0.01820298826831652,-0.02762050261125876,-0.034836976887603816,-0.0055692901818558144,0.0544461722442226,0.03850221617774574,0.05313213774348093,0.061766563659518735,0.06602817212934486,0.026279386107259748,0.08355751756755102,-0.0011739322068239843,0.026274667472291624
MEPE,0.016802422222160496,0.06902635525084265,0.050051278880511016,0.15110762052293344,0.148078762793717,0.17170798542877028,0.04039572737075362,0.027768170895052697,0.14958413126971032,,0.11484381890739097,,,0.012201978311123029,0.029621876417643418,-0.04043245263345718,0.16526197973005866,-0.025878626965586314,0.019532013315529742
SERPINE1,-0.04901944863927874,-0.07463767956085532,-0.08612443194502337,-0.08220659174723578,0.05035428940764612,0.2710107396354447,-0.13411344749938273,0.05523348764021699,-0.07275357267610327,0.06566838087995988,0.08709664720039106,0.10174865233098647,0.1410222324172061,-0.017386345308824384,-0.14705865469964238,-0.031729629231905206,-0.03150827195549345,0.0968059512213326,0.0651849165241116
RSPO2,-0.016422261125561253,-0.020968014495774567,0.0797206689911958,0.20247689798985669,0.062285442006323834,0.14877358846379926,0.05647037155831183,0.04736955519565367,0.16465767942832923,,,,,0.07646080351006716,0.13563495315147406,0.021269078515465018,0.020726768245390288,0.05001178253284137,0.14369083707125133
SHBG,0.05963819050246535,,0.005542721109519039,0.05439490007032755,-0.03330237335024706,-0.021247408972093342,0.06640120905339628,0.01801483914317878,-0.02005799599350183,,0.006463678916622207,0.042450228795865685,0.046663467151081925,0.04593699002268482,0.028044184723829746,0.03439658083694057,0.03698521158003124,0.008195496757926126,
LGALS3BP,-0.05589924371799062,0.02407331670914413,0.00908414160302522,-0.09001453040392215,-0.14602912848825006,-0.3342032063448737,-0.07109985048588145,0.04117423257543746,-0.17782669191048592,0.03724823368793967,0.05698554208034755,0.052824522371064275,-0.030693540198641078,0.019483665371194236,-0.05126704342558069,-0.0290369600763699,0.05379682896902105,0.09513538360414553,-0.1614003842008487
