,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1
FN1,0.018029252639999518,-0.04522096838497355,0.001393997505141486,-0.06228480694782056,-0.016802083527363933,-0.05484704948309313,0.0038595559322221725,0.10716682401330209,-0.010827550717262976,0.03505002360546135,-0.08006505044093085,0.0750258867135751,-0.04978181581309881,-0.048996481869386786,-0.11918563573685556,-0.13185320131149786,0.014611301272704007,-0.016527578162480776,0.010963268442953271,-0.03546279831374144
MIF,-0.04045337431582309,-0.017911063690812433,0.01640276735730757,-0.034857958849285116,0.023148462030175662,-0.005694320425806005,0.030015412012282243,0.04651854453041426,0.02462642425268482,0.07631246787776833,-0.04338682799403478,-0.044085743794270035,-0.0049113981026169505,0.10202727296901057,0.015739844645720154,-0.009239222237752354,-0.07723963176666546,0.04791146684514121,0.07348432603026138,0.050632725733462766
JAG1,0.062366779100054545,-0.035688886858210464,-0.015499175149225044,0.009915805115642789,0.048674529154464304,0.03930837525085687,-0.0009135914579543816,0.10577811377274768,0.02308728785842348,0.01085348510436777,-0.017305441457410448,0.04945578262762322,-0.01486177172899239,0.01236939486146338,0.03382523799363512,0.02228203687797403,0.02756548535956594,0.011415318943471432,-0.00012949935605936462,-0.04274813523279377
NID2,0.03796942466712276,0.03008099539195283,-0.04925188800036031,0.0021593866792172633,-0.020651869913791927,0.06839469856305296,-0.03895730609761238,0.09231886324323979,-0.046156494715775154,0.03337885834842248,-0.02554919058731696,-0.021290736047915024,-0.08505609201042078,-0.04662587479512765,0.020037965681134695,0.03717462795415706,0.09963274708633299,-0.0412246573817251,0.20065885926749652,-0.0545603001678923
EFNB1,0.007797820418670828,-0.013146589970913973,-0.048409619882889034,-0.06544711859875021,0.013115177332474085,0.034197674921556905,0.03807268011543965,0.06230181058521873,0.026952523125863728,-0.00388930872443088,0.0038272015430887586,0.04599651379481555,0.0626049112094911,0.14402797350338614,0.010375724432389497,0.03930175361042531,0.04035352357990456,0.10251788932210641,0.0038743290461687833,0.04092651828677686
COL4A2,0.026996315351136495,0.016630897139064498,-0.009316350212346742,-0.059857741806724235,-0.04432382719110779,0.04176104121458702,-0.03524957507641352,0.07906441094826284,0.0046311274033852,-0.022773174037506495,0.016897506085323703,0.03746941224670574,-0.0681830969298325,-0.08911912666195411,-0.008864638051920427,-0.03579772320724778,0.051783614854658405,0.0031578238356653643,0.07335473637959028,-0.013573650684835216
SPP1,-0.1310528169098185,-0.003165195489994791,0.048156633580822464,0.004445329338195456,0.07226870028436942,-0.1221020594796334,-0.011825361359323201,0.07260021577889823,0.007942538046225465,-0.02489999000472549,-0.11747345693823635,0.014760091688769544,0.06923364249471976,0.02932955415373915,-0.06063217980707686,-0.09540973134502807,0.11649699353329322,-0.03362698622644508,0.0370258625626337,-0.02572838483802944
PODXL2,0.02414659220527285,0.054469767882959035,0.053615338081641185,0.024134919540987326,0.004088695001953707,0.06001618179937706,-0.008328866068428826,0.08643840333387363,0.03720978151135821,0.019293038715516474,0.09088372558313788,0.03805886368711696,-0.08044677628233815,0.11484534548555347,0.0627709710528521,0.07905415559973115,0.06718521160024907,0.11289234039628558,0.0910397434005189,0.038694577238143964
IFNE,,,,,,,,,,0.026045764645829583,,,,,,,,,,
FGF9,-0.029802418310471767,-0.013052658791082644,-0.021883194284249403,-0.007253962940408625,0.023266224487538414,0.04626529076420347,0.04437000423695717,-0.03836155963105983,0.035248922641789845,-0.04838759594571659,0.18534082557955642,0.006718177308705337,,,0.09027849735608603,0.08728950747332669,,0.0006358499262411013,,0.03767171354132111
ITIH2,-0.01803763014185825,0.07864009724460236,-0.026446186476036464,,-0.020087982440588223,0.03215496721747914,-0.02592505781581578,0.1020115155370762,,0.005852210833765932,0.16623655852274546,0.02864604860059543,,-0.02901861326364823,0.01580935515575008,0.009406700355344303,0.076461224300165,0.017373036103361737,0.05263198900603584,0.04745641173693324
ADAM10,-0.07704086021293775,0.07648170204610456,0.02030670258232719,0.040100903993002555,-0.042478807279374385,0.011108638354965868,0.02504769686819666,0.04535901356970181,-0.0067801820734261576,0.02570188777029794,-0.0067644645487725434,0.0158729427217481,0.07891529119826822,-0.04101518171226638,0.0073463005174539756,-0.08068286186177782,-0.003987910178033252,-0.014819953946673035,0.006185695636546456,-0.0166756250825402
CFH,-0.01648836312240682,0.038692107365993184,-0.03430879543731186,-0.016481808865066637,0.0575887958644313,-0.00916436139814271,0.07995854706339707,0.04870373051010137,0.014212692082478441,-0.00881593133618969,0.0035332874047172068,0.09071769962819173,0.027336979405886076,0.03206939011406224,0.03789880515060357,-0.05251647502509463,0.028482762487232846,0.011684806815625604,-0.0727444885997452,-0.022353004695514427
COL4A5,-0.03951554367842206,-0.005419483398485395,0.00913985044735105,-0.029080718913023065,0.014723223475962086,0.018486781199495848,-0.023723331955426762,0.047258447184065695,-0.03384223595620726,0.02992663173710057,-0.07855848548335628,0.03946414337544906,-0.015364186208583286,0.004544895834192104,0.09563894720017155,0.06289707684850272,0.038834084595113366,0.055458848567708476,0.11894295613022128,0.04383587507611259
LTBP3,-0.011519396816511106,0.04989600679965528,-0.008990734508763799,-0.022785357573943833,-0.020823449735756387,-0.002133559714643514,-0.029595580931012777,0.007565621123438715,-0.031957969102556265,-0.015198389546729732,0.06617309721560154,-0.024633807147040863,-0.04394229477991828,0.08374095140907103,-0.040487657702476684,-0.02853456574338528,0.04825872480582767,-0.041391681328984346,0.0094120437688648,0.03098213948330437
GNB3,0.014893038787341356,-0.0505814542118388,0.03026108523904014,0.07397164343543226,0.017468521052983577,0.03210596296355897,-0.009752854877420178,0.10716062122911735,-0.04046302261452746,-0.025342217345941612,-0.0004478056623612339,-0.02573301825376676,0.1058068747076006,-0.05314099936737293,0.010155228271386606,0.06659728781327626,0.0335244642757456,0.028982255422708134,,0.027784496274219285
COL6A2,-0.011691618105425105,0.0847002015726026,-0.030436517077000534,-0.12670199875907381,-0.004687500020006312,-0.0012910830924025597,0.025384096297601435,0.1371195922556718,-0.021214354707244924,0.00402599578830394,-0.05255552146541948,-0.05489623320611974,0.07112151651151843,-0.044506370155856664,-0.052607910244439705,-0.08932667391835589,0.052293017225565196,-0.028345559213576395,0.1034049813571906,-0.04533760621248489
PLG,,,,,,,,,,,,0.05821030218858754,,,,,,,,
GDF9,-0.002733792943956841,-0.005004452779064367,-0.052762907704301316,-0.01713102949000283,0.0002956507397249996,-0.07016704138539538,-0.022041228036706755,0.07400022252741127,-0.004818115495022588,0.04015592985489297,,0.03019820501803175,-0.037005194643385225,-0.0010452288917783743,0.07362257593143816,0.03783989845296114,0.029536559056697023,0.01661202615949933,,0.0571520503949312
NCAM1,0.0003700945232931852,-0.06704279088003921,0.02922515771123832,0.030263851462414643,0.0351572484406413,0.053740764559597344,0.10356363618983694,-0.07401024443559161,-0.019155249167732088,-0.025021284716088693,-0.010604616662795616,0.007543553792760559,-0.005084985393112631,-0.07712664977269239,0.005278259397116784,0.06643037005739985,-0.0886386253921934,0.06730672642480605,0.03245568904121938,0.013552456233108837
APOC2,-0.05204997200272865,-0.035680532366882026,0.05657447671529547,-0.00659209139744351,0.003903390555866246,-0.007498233233425806,0.023865226289565722,0.038514157085144315,0.020284099218196492,-0.011226546401736589,-0.11640300477565987,0.04739982287755996,-0.01677630767611156,-0.09718946041642389,0.15511703968215743,-0.05308181437443938,0.10213469601212412,0.003195024854683518,-0.006594686717798768,0.05653334184613788
BST2,0.06846771460510022,-0.005914674801471855,0.10022137686690709,0.03280807214510773,-0.011596371620451578,0.00024062058423998423,-0.04413103614951592,0.08933489377193624,0.01591844469238734,-0.0042237842543127345,-0.04293385395261396,0.05912518501811088,0.007628704351354106,0.002330890483663951,0.085055873724067,0.01148920382050632,0.10851919177466535,0.0028843763863154693,0.0388642708211433,0.03171549407208578
COL5A1,-0.05172450876374087,0.03835929824595288,0.02045419104265796,-0.07990931184570103,-0.019586511205409617,-0.010536915564886994,0.03525691549520364,0.03820357917382745,-0.031237587638928543,-0.031638589102970044,-0.0613399894359213,-0.00579432844757096,-0.04660052086273715,-0.0066675285550504785,-0.08686335532489775,-0.0974096887738324,-0.004355561794257488,-0.03615319067814231,-0.03663449224135818,-0.037999685648062
CALM3,-0.0057421222826577354,0.00494434970906524,-0.010782940364011208,0.06754706369787207,0.04590931085717709,0.07752718920796386,0.06066685808042772,-0.06860806141387661,0.031696679372971964,0.03865089568835478,0.13491928910019288,-0.020708549908947927,0.02709262539319701,0.06325194569380707,0.1523040073165065,0.12779078660390072,0.0047836693319699124,0.06482479179102425,-0.034736145789849654,0.026209514234176882
THBS2,0.03738218390148831,0.02303395946066292,0.017315926518593424,-0.00891412106365878,0.013649540256420109,-0.008720294454703474,-0.003101250406750635,0.030140440396027635,-0.05081540836360762,0.03837644142036715,-0.1308077963695597,-0.04178940732310151,-0.01594138255764226,-0.023555861617429594,-0.015892151615431817,-0.05640829148076027,0.046613323059661496,-0.055711058700127526,0.09093274774293578,0.007111991181312376
SERPINE2,0.038432109083276496,-0.06807262505826142,0.015235528651243634,0.0480050260970475,0.03870324593683734,-0.0667081509770946,-0.04226790087670096,0.05292330142248513,0.03345702281924331,-0.048303367184422,-0.0012297614492546094,0.03294622283325752,-0.0018717172439214537,-0.09679124599335258,-0.03670125845389701,-0.0740817720151124,0.02946196476765395,-0.05869448616778503,0.0458509271728039,0.0525266090547607
EFNB2,0.023750471796825948,-0.033128914267414364,-0.01723220390082188,-0.07828447101275611,-0.006716077987176335,0.04594754209652798,0.011324876509800283,0.07064286187695623,-0.04150655938277714,-0.015028553097783292,0.05748621748296351,0.02449703405717824,-0.05844435119833914,-0.10641674956325266,-0.030602491717954036,-0.0139750317857844,0.002361557789768487,0.007645551216353639,-0.06386652862529339,0.048596243290896284
PROK1,,,-0.00549818586956099,0.019559810852674532,0.02320039468562213,-0.02674035452999477,-0.023548455631578456,,0.0018271416517923991,,,,,,-0.04181817756134571,0.005388024486318803,0.03884302595134154,-0.0409089415197485,,
LACRT,,,,,,,,,,0.10561503843749907,,,,,,,,,,
MMP9,-0.0592238812553961,-0.024190744942276788,-0.05137678525001705,-0.012516044333746522,-0.053267284933943934,-0.04171478027569235,-0.036505204455889194,0.08935556480398603,0.021127823722297497,,-0.022234723644811945,-0.004218460760026888,-0.07578309804251807,-0.09716991311963293,-0.11576553595717713,-0.02551208654005431,0.06268142565373058,-0.029609392158421094,,-0.031897991347595016
DMP1,,,0.015149278819489853,,,,,,,,,,,,,,,,,
NPPA,0.02829864554191769,-0.009995781153098038,-0.017509144501633732,0.06614334155743044,0.018273343395520156,-0.023291007061508513,-0.06271135109811701,0.052840744956005256,0.016833925050225053,-0.01843789619097311,-0.025004859159691358,0.018542385019853037,0.06566914104985888,-0.09774810386941458,0.09579532971606856,0.02853540922201677,-0.006496785616615977,0.07515011615268007,0.08466812128356734,0.04794705602288185
APOB,,,,,,0.0847130669093968,,0.04986032034568616,0.004754809046642042,-0.017891571826921183,,,,,,,-0.03309403998429097,,,-0.01767968023330808
C4B,,0.017145104607181216,,,0.05244035867093781,,,,-0.023035938765934127,,,0.062426356748779575,0.07267421901601986,,,,0.0435018870069876,0.02881584593162368,0.12336431791222921,0.14692252047979612
NTNG2,-0.027813713967622763,0.01822443176545505,0.04209651438196454,-0.02123163433939451,0.005930354729997347,0.01894027113802888,0.0077095725645213355,0.01017540359507922,0.03624351863604061,0.05678103843809326,0.04593593173513999,0.023440269745663312,0.011975244382404783,-0.007631499694161566,0.03486556458772924,0.0021061443612623793,0.07024099967231998,-0.02236223409874042,-0.017692741729664348,0.010681356625615568
LAMA1,0.09470556908962054,-0.041008371072974434,-0.040752671270869546,0.002307922656892503,-0.0064091715824194624,0.06408546723946777,0.01141630288588168,0.06947184800758241,0.005798014867851239,0.019611440267711156,-0.050477192938338675,-0.029486848720158526,,-0.031316039500829944,0.03951362375717591,0.0003828092369033155,0.0012922958886049686,-0.024774988822429195,,0.05794234776219277
UCN,-0.0002655198973931318,0.028824775783340605,0.07823718764963149,-0.036505477251291434,0.05967844979041974,-0.05232643589903956,0.05604439847311476,-0.015687098607828527,-0.024034524797921133,-0.014310404375237368,-0.04102123792682407,0.025850494307842992,0.06975708681170667,-0.06595443533974168,-0.047560436465800195,0.056694888260691564,0.0747940770190201,-0.006850368342380906,-0.05218009558934074,0.009876969395260504
ARTN,,-0.030384157028935214,0.040903192118520296,-0.03153910107343094,0.042907783165871925,-0.02891900359151961,0.08676676383992414,0.05528231543560093,-0.009550567553823403,,0.08535998425694334,0.0008832000339799569,,-0.04696295276985834,0.01587209617653473,-0.036115116035738234,0.008901701767751584,0.027770758024432844,,0.02388780997251482
PDGFD,0.07842082227061796,0.03705136775869462,-0.04461963323495713,0.0489770888348926,0.011626123465853296,0.007068493382534295,-0.02413695652387868,-0.017432539689339208,0.056935877621445856,-0.02665374085797661,-0.012918789598398858,0.1155497996882685,-0.05653016975451011,-0.014533417128802933,0.04994339830163695,0.01672573417212165,0.015242402420089403,-0.011942495808327439,0.04792130445052246,-0.04145763530566096
EDN1,-0.03717763736855668,0.07592711647503765,0.010193507443089157,-0.011889229443170784,0.07609892371000665,0.0035867545530148454,0.02457508742865387,0.04991472005004761,-0.014219218602707367,0.08601738841692226,-0.03168003385507677,0.01328118020718422,0.014355377953338955,-0.049053818409229726,0.037241958446097866,-0.015160538705871822,-0.0015116090013152451,0.043654781039339396,0.004030787859014048,-0.010240027280249635
ARPC5,-0.02110884862060122,0.015099601673545467,0.042145030809508245,0.03764146504277739,0.0021978751820442123,-0.0541384051860464,-0.020824310461369573,0.01678123826612857,0.006467252057664566,-0.01676574907329684,-0.05595761595111158,0.0278575895394608,0.02386955305059289,-0.03467326098034416,0.027728105468955225,0.005392564198473124,0.017941812895995796,-0.022254282911422882,-0.00041997158410371564,-0.01591478328984248
GSTO1,-0.08464983949758133,0.0019134341485968133,0.025055911924486148,0.03495670980530302,-0.03382340389622037,-0.05819815902680127,0.028420874948034327,-0.03315455449215921,0.01660624820938214,0.001724793081136313,-0.08878870340502522,-0.02463399614293472,-0.015839324527120807,-0.07913050745263388,0.005903297085343853,-0.02123258824056854,0.008773639903320283,-0.01850600719740711,0.07110517333317724,-0.039233255479320425
PROK2,,,,,,,,,,0.03159500892731055,,,,,-0.03633672684115417,-0.03838622438888843,,,,0.034516193291346906
SYK,-0.017655738249274605,0.00440869416337771,0.02330535610849565,0.11414185735180285,0.00511171025407748,0.015993853628587566,-0.02021459804122966,0.01596113296176387,0.018426389202857094,0.007355954179564763,-0.006964944120039056,0.02533494948112393,-0.14955009695662075,-0.04908679034327781,-0.0005939714934719454,0.05607208242531771,0.06188156889880921,0.0058227917944211425,0.06692962941254517,-0.04235552589729726
