,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
GDF11,0.03840412403539074,-0.02449681911491842,-0.028000002757906452,0.002611759302139703,0.06600284749550561,0.07264753093999834,-0.0013634337350792503,0.05614869934938339,0.010141106090171001,-0.023899422082862925,-0.00035014748178514887,-0.062079635265094094,0.010221973135217277,0.026712552959862038,0.018017638708930774,-0.024794056748192052,-0.019716881014923724,-0.04818505504967271
RAET1E,,,,,,,,,,,,,,,,,0.06587852019608118,
IL24,,,,,,,,,0.02942632387049501,,,,,,-0.01921028112059224,-0.019877155065192227,,0.0300589824976556
SORBS1,-0.0560634467668039,0.03010299550982462,-0.045708565044253795,-0.05520694274729169,-0.013426747830267954,-0.024362421229540947,-0.043422954822417335,-0.014288001465560508,-0.04618074070009319,-0.005516379981385437,0.009423974739508104,0.016537108972214373,0.029300531175538245,0.04268478318384595,0.0020779455788818967,-0.08127831711609934,0.022105765419452698,-0.02276650794574444
DLL1,-0.07543829213733619,-0.010939968186373668,-0.041791959258408715,0.04325704030717708,0.07409499089251881,0.012760107126310606,-0.04095297038870101,0.06390487926260112,0.02085670661514825,-0.022263217848621234,0.08658924610509326,0.1397136346873278,0.03181228331733617,0.0491454155328527,-0.06670621785156135,0.04423630239415906,0.03262940723126831,-0.01648802227472641
TLN1,-0.01796424687439638,0.012241343935498226,-0.026548317883063253,0.04080571974460653,0.08802786544668426,0.062213364371591175,0.028541763670835822,0.05869682539735507,0.050831557968200436,0.022147755009309118,-0.06413280211762719,-0.0524461172806486,-0.0363177840899998,-0.04892713415089637,-0.009297379264906761,0.0034202527025300813,-0.04286484326465992,0.012329232650528984
COL2A1,0.017938683874962308,0.004949378081938861,,-0.016869081885906547,-0.01583278616345128,0.030393065609190112,,,,-0.013552785687951176,,,,,0.023689587599204982,0.04423599457745047,-0.025364928029970882,-0.02631015717658996
SHH,,,0.022355653581770815,-0.025105581586324845,0.06650874424860492,-0.01746217774042936,0.03438204767052767,-0.01218291998892489,,-0.012934679676960666,0.1160039885103251,-0.15464299919887484,,,0.04296302672008079,-0.011044286383935105,0.11055833478590885,-0.053210742401596935
PON2,0.03143075194906549,-0.03437172407009134,-0.08233869158256765,0.015277906604154701,-0.0010440883518346526,0.08421944931858394,-0.057518186412830005,-0.015396435545062058,0.0026733633963717646,-0.03289358631516275,0.025696952255754454,0.028541421274275364,0.04642519334620024,-0.04642890212899089,0.017361564287080793,0.03228556976440394,0.04981013489675705,0.013926669959905392
ICAM5,-0.07225227252419207,0.04248575912876297,0.026026186360794255,-0.036044013490606,-0.04333117146385693,-0.0059724698434606245,-0.028885023500012118,-0.006609493475449304,-0.012001676172030582,0.02696197608271807,,,,,-0.009120013644884798,-0.03652768188525737,0.056743721423260146,-0.01828346323642062
HPX,-0.017950680734286788,-0.009797067699477285,0.0025742877167827085,0.020112796768378825,0.21087094936160142,0.02821246390511607,-0.014927804504115615,-0.01061065018982198,0.0022399114249055563,0.007683227680800977,0.1753689715464211,0.07201075549181202,0.04938114484674329,0.02795458896926825,0.019580712914240475,0.005096253840156481,0.026484970671012877,0.011739859927722276
SFRP2,-0.052233840415155955,-0.022297925688928178,0.05060828758664063,,-0.03454818609325275,-0.01772810040927647,-0.021397726611561693,-0.026468227219545903,-0.03711161257775743,-0.011675027698453615,0.10833688621887533,-0.04169500090480398,,0.046794725165362795,0.05736239201259219,-0.04718363501724895,0.02827750130353799,0.046928295424114
CFC1,,,,,-0.024694609180171526,,-0.016464807609868976,,,,,,,,,,,0.052424094810642835
CD70,,-0.04073775829460241,-0.008911194508588755,,,,0.016484274151326583,,0.01782620820588079,,,,-0.06934014978048517,,0.03567464615663762,0.03937387710153901,-0.026590926223846414,-0.041442431995059974
HP,-0.022249474350389317,0.01632084368074656,0.0007994758388004589,0.06660128001944886,,0.016327912762111464,0.04046199860068979,0.011489202861139188,,0.03982364582546334,0.1377616466833857,0.057339204218011995,-0.05530946982183992,0.036310608132433315,0.030527736827586437,0.006083824742445126,0.03886720933652656,-0.006495924838599098
CXCL2,-0.005683564384676412,-0.00318593307804923,-0.01718925262198479,-0.00683855829036561,0.2238935862955214,0.05443000899636011,-0.00845692367726262,-0.01474620530468734,0.06661719117187934,-0.025600839859711295,0.1258477003419221,0.013735467364140814,-0.012763093988531793,,0.014227755686507563,-0.0022518520746525454,-0.0175634228651052,0.03419911866017671
NPPB,,0.08647199425166571,0.11584144030041305,,,,0.11640340858575983,,,-0.016645195364463534,,,,,0.004108522326017035,0.08922226649818274,0.07683885247858446,
CCK,-0.05993095850576264,-0.00047426584015253297,-0.03536123258411358,-0.02478812438192261,-0.04991946944259846,-0.05642085723322688,-0.10810718692090877,-0.06387380921198611,,-0.057969834379779185,-0.026376971673970087,,,0.005221759079029725,-0.02913583850122608,0.010524076025232476,-0.00520732431685081,-0.11067254808544143
SEMA6A,0.021232412046951657,0.08161111859934624,-0.03448131390086769,0.00787885477016755,0.05828055499165471,0.0433956760647703,-0.07810287818814565,-0.01150391094022428,-0.04204113273283428,0.01707956505926759,0.05308338592512273,0.026437972981131954,-0.0870586571074789,-0.02654275548105739,-0.01965017753681475,0.03014674646924258,0.032545347042671056,-0.008643965396080634
IRAK4,-0.012367633961778986,0.06507660561604588,-0.007650273495181642,0.1029555810020695,0.11416015530769415,0.026930680908418814,0.00864080966566837,-0.03127639663912229,-0.027673934752470014,-0.04524574052724886,-0.034282755311782584,0.025536110129505775,-0.06602711251068273,0.1321863603681118,0.08925245737911888,-0.003080019530818465,0.03506614289906429,-0.007243705125453485
GSTP1,-0.05376426306188322,0.04255697135671309,0.03703825244169056,0.08228302327098026,0.07771417578722366,0.001213654202036281,0.014438995041769579,-0.0035299699062347678,-0.015120268565468581,-0.006629621143567035,-0.03649812361577872,0.06646920587458562,-0.13401373371727,-0.06097375539046369,0.04916012016425372,0.0527108238190519,0.012366206172903198,0.011917888628571795
VCAM1,-0.02258626483433105,0.03783440225988264,-0.04652150772483844,0.06299337023901992,0.11101313438508839,0.019168189610919508,-0.01999070014226409,0.0069932437224769495,-0.03802361908785395,-0.011455547435913925,0.02072982514338538,-0.016244440849411443,-0.005881096396504098,0.020374349021352316,0.019051248446481008,0.017600628281939118,0.06071132470397863,-0.02998029266687364
NXPH3,0.012813372370914932,-0.02355635265793826,0.08634749945109485,0.043668934299827364,0.06182334747421075,0.012962079361576319,-0.006976029275169729,0.012381592399413468,-0.04703747463789576,0.035164635196035916,0.0350010930057037,0.005413541598037558,-0.025005243544900514,0.06245578852322378,0.039594105414597104,0.07773996900387166,0.07778603515085052,0.04304532987652482
MTMR4,0.010799800430999523,0.03258916832074173,-0.011257702116550224,0.026639384783400305,0.03156647048236156,0.019863898019888068,-0.04940533247203768,0.033372175165307924,0.04058366561710624,0.01619581026380376,-0.03121361835855356,0.03237344059263956,-0.060572052905749345,0.08982331520371839,0.03445066316387428,-0.02104952479216942,0.02322707674856042,0.02293109966307597
LAMC2,-0.03579388455640799,-0.016982802092327727,0.0014566079054691382,,-0.0017824893032043476,,0.043912391698651944,,0.03743247540585765,,,,0.02928214302720167,,0.012517891121116315,-0.026104282023282573,-0.020422769277259525,-0.02812121216357095
IL10,0.009208748929468257,-0.02595570255310185,0.08288564665796118,0.002499541823002221,,-0.029148516981369995,0.056672164279983235,,0.06663542440922067,-0.014899816309520749,0.014733627619183003,-0.07235195369626485,-0.08111771779504062,0.011067581316849847,0.030507696569888006,0.016365317884584642,-0.007733314357325867,0.05014966003751373
SEMA4D,0.00925423052345292,0.006080530703168606,-0.015455238269914006,0.0024527963714159225,0.03448185724283486,-0.031148486884354756,-0.0002926295534977362,0.06541209489864493,-0.03604576455736873,-0.01732736647043079,0.018592565448231416,-0.032091463257949246,-0.010202907745733363,-0.06838617551907661,-0.03430409852066623,0.0009399160451585264,0.006387003835960117,0.005851740593955505
TRH,0.004363885057022831,0.054699391768122586,0.004343982205638898,-0.016600455529194043,0.055885725169914795,-0.008184560593272376,0.04305403483938622,,,0.03237839661065262,0.08194599268708014,0.10126103545471907,,,0.07260221333301296,0.03214686847745883,-0.01980241760941194,-0.02261652251665536
SEMA6D,0.016954161081773625,-0.013044146248445949,-0.021385471398480085,0.02991846054228365,0.03240480459823129,0.05262749910565161,-0.03275588407200512,0.07231027697358924,0.028966392067253658,-0.015936056536125686,-0.017336250953086954,-0.060574319230612766,0.02000921159403288,0.01718050519692255,0.07806479763260889,-0.018537498859636386,0.02671918718864493,0.07632119456984711
CEL,,,,0.08950116900784776,,,,,,,,-0.008172547229455525,-0.0499574600482373,0.08174310894940433,-0.029091034381402026,0.05477644027905586,0.04775589497621235,0.0699307901505075
PDCD1LG2,-0.0035178654348150575,0.047467767288895846,-0.017725948521003735,-0.015664275118997803,0.09010417473564977,0.018634522492312598,0.014356440781837414,0.002027111570032234,-0.0014500313747130887,0.02777795170509099,-0.02717430467042597,-0.010990398209402105,-0.028935071845598903,0.027692408521007853,-0.022130369855494093,-0.012736424317892818,0.000358124684370559,0.022643593858122008
SPINT1,0.0798141808652302,-0.04296353501777928,0.014323250598761376,-0.026834353368409416,-0.018188143406339743,0.0323442333734429,0.020956020534703558,-0.017340136808827723,-0.031586889056481805,0.08808029329855402,0.031079897199164628,-0.025681217696436037,0.02324278084074262,-0.03705465293386396,0.048646689151154894,-0.009077697585629279,-0.004472271647224218,-0.006387797069206355
CTHRC1,-0.0321369297954252,0.026732526815688114,-0.029389143022251634,-0.012035873375833023,0.08892128216849438,0.10656532870507482,-0.02950088197578102,-0.017404945609092712,0.01610335452023619,-0.03086300964402788,0.13661752270956146,0.04810660149863615,0.037927110597127216,0.03325710204268823,0.010116236776970152,-0.05712063424649895,-0.031212538164841454,0.03053455815908426
PODXL,0.06332191327432664,-0.007500235687351607,-0.028336858173769047,0.008144186089995729,0.04712341836645362,0.040648938064874005,-0.02900006309536845,0.006112244074690312,0.018340518032963465,-0.04492899285856452,0.013428141677695416,-0.05958014808354666,-0.05733285575596148,-0.01360998002284001,0.07385352546138119,-0.026534961368295945,-0.04330353299077743,0.01585025129238402
JAM3,0.022577740781863673,0.05468186433788996,-0.0277693964329512,0.011930027072957615,0.0422687352937977,0.013416133380797524,0.04173049661780358,0.013485233217915267,0.0041268519556192165,0.01439710251542663,0.03467836480856367,-0.06928689088035189,0.14726633808646433,-0.0704943811501942,0.09071712122870132,-0.035767904906997,-0.00847759893289788,-0.04579557822190005
TGFB2,-0.04508875634451378,0.017422171525397257,-0.009803723019099951,-0.0047334227616404635,0.05288720200166132,0.07628041490634778,0.0024449508893178446,0.037324591323397605,0.04742670918711733,0.03348671829524741,0.004346563430262367,-0.013903053195900733,-0.06450951414202963,0.19158733736466882,0.055112139938647525,-0.04464521147654775,0.027847051697617198,0.07457128291867687
COL18A1,-0.03722060121838049,0.022036004523283487,-0.026200268820317087,-0.03739984170318847,0.06847054147008648,0.06275103053969275,0.07321909715208981,0.014127693590544858,0.0365037978770558,0.05529515939882379,0.022453209852728192,-0.06543013634232257,0.00347312831606688,-0.03305250380733156,-0.018574445389160216,0.01330894597821653,-0.06872778622653146,0.032461234590548664
NODAL,,-0.013539464755688511,-0.029712768583909154,-0.020456481592074107,0.12935335412527185,0.08842947387977318,,,,-0.022883376097651082,0.003964491494047683,-0.08622265032368716,-0.016374076860188512,0.003450530236895786,-0.028717453755444163,-0.024552968820400315,0.004468700682554499,-0.027417567977485485
INHBB,-0.006939431105840926,0.05723203112276213,0.05069622770332824,-0.0406172726749023,-0.010527802157252754,0.04519494995752216,0.0028321754402691086,-0.03789235726651728,0.02758506001968122,0.04456227455782171,0.008152539122794716,-0.0885407832870772,0.11323383086211566,0.004709033537656655,0.06451040273831447,0.0786740068628218,0.10788790672348393,0.04187227654867646
LCN1,,-0.016982805913527348,,,,0.05804741086080007,,,,,-0.011534636042541239,,,,0.0002903321493894039,0.04658264085426467,0.06219675286119642,0.030034090113140705
ARF4,-0.01817911191162047,0.04313405838347785,0.04168804815203649,0.06579504165084227,0.07493017698241067,0.03423241607557445,0.0446951849105881,0.04822195012721666,0.020432783033251092,0.05688223889495563,0.03817272895968111,-0.0011812462156080995,0.07111084004353078,0.055965615078413994,-0.052302696884389925,0.037633976004249246,-0.030039843878534294,0.021865170234707337
CXCL14,-0.06017110038019895,0.008474731608213642,0.02616813592239593,-0.07173269379077342,-0.033357010463675014,0.033831971740425106,-0.0007808494605607755,0.009052980389125982,0.06407339520927173,-0.02518712351665634,0.07602779386943355,0.012181178100546612,0.006567849127529201,0.017496442887050098,0.11407362334524226,-0.06090937534138965,0.027660913777116842,0.021827147759866668
LIF,0.0005209200597499229,0.06798674904938651,0.028499764036360155,0.031852353052039255,-0.017740149941848152,0.005581009998518927,0.06524399250524522,0.03250267573428909,0.035143379596243966,-0.015126938720380206,-0.010860045432481497,0.008904433450684658,-0.0028924827166062713,0.04362832433393981,0.028057811828409968,-0.024658535953318923,0.05150523033997519,0.056112678195430005
IL17B,-0.04278297105075294,,,,,-0.006219245310768866,,,0.07090772686682112,,-0.0037368263796370995,-0.0010326023833953694,0.06050236818672523,,-0.02658118116411357,0.009419331345009553,0.07199014118293234,-0.02230140714852806
MMP1,,-0.02341360235207577,,0.026405114622373015,,,,,0.041181245990314246,,0.08903004325363922,-0.11158748814209264,,,-0.04199619683915274,-0.005639670278943332,-0.014138769160025912,-0.018590532782484518
MATN1,-0.033708993843091936,-0.02229792872755579,,,0.06776564937946815,-0.020437361792429852,-0.014598324564630581,,0.055826029297522006,0.08719282660429471,,,0.040428432708751905,,0.04177298565160671,-0.00011969561106075259,0.04662790712211909,0.028767754263408513
ADAM28,-0.024489428269815358,0.0029426617466722345,-0.01025166332446049,-0.0035462556414832345,0.03129430791293798,-0.018363146484353284,0.04912882638166884,0.0026135005092517757,0.033157059093675174,0.06198204768324995,0.04860192841828024,0.04991836854379587,-0.05538994568789974,0.0003399169243360864,0.051683895490980854,0.006322872632997847,0.006759470538054957,-0.001221797692585429
TCN2,0.02902004358516538,-0.025072312951456018,0.020537256726993865,-0.043750891861660146,0.04475903869750983,0.09639845554985674,0.0182819232526814,-0.0012014464962579604,-0.028790181504665422,-0.02593138720410864,0.06085824517090668,-0.0353194489329632,-0.03501823444910322,0.026008608248040112,0.05252773462141227,-0.008565692980336473,-0.0008841146970869035,0.039961259788123656
THPO,,-0.003884759527478038,-0.012088119562355702,,-0.024354170629367528,0.04031695607548132,-0.0019705397261645234,0.0735521900702727,,-0.013552785558214282,,-0.04588512064947868,0.13039395448181706,0.08774927555154301,,,0.04122554463088642,-0.030456606988681648
CUBN,0.08709801193207543,-0.01858917792628953,0.0037692170627300235,-0.004208874400003099,0.018122635952478573,0.004484324948300722,0.011220873592746842,-0.00677701946566512,0.0217920397908746,-0.01257687024105377,0.05782577061617246,-0.04495654657858102,0.013062587296568897,-0.04317622887578702,0.08113634571538719,0.02975945248715826,0.03698346507149786,0.06618140035026726
