,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
ANGPT2,0.03807405760698725,0.13516223881608913,0.023415664929821774,-0.03203133351586767,0.02644368020301691,0.0068984249925844714,0.013374018934112305,0.3844129132144699,-0.03416913645511225,-0.016993446622977797,-0.034504290645831374,-0.016548358743929566,0.10371038694271552,-0.04236347516763408,0.12775029860126025,-0.009257356389843721
ADAM17,-0.016383198768684715,-0.050652850146727026,-0.007539996585247479,0.013673866624659652,0.05168924363352122,-0.08213404689508827,-0.004442027576272019,0.18306360383210274,0.01798606404094267,-0.02261736880866773,0.03700088036189585,0.02844573185490936,0.06366642062989665,0.05001340444871644,0.006172475958772964,-0.0689070895339275
LRPAP1,0.08693137300217076,0.013698535263442377,0.05111068567458181,0.019564508359958765,0.05674574891001061,-0.002044834644549627,0.026977834419620084,0.16914397859360694,0.01785643326501574,-0.06091085334530938,0.01995338808157307,-0.03068603443710067,-0.03004959785195587,-0.010852003293223963,0.05817746734170362,0.0745248379015188
NID1,0.06726687424063478,0.16361229808126895,-0.045793364849319354,0.04604952889926317,0.04889558181479254,-0.025043719728053422,0.031119149869646666,0.40774789453697047,0.0073320424735180394,-0.0020896935587238702,-0.03252248234281675,0.022900284337385703,0.07773491499795232,-0.05104650503381641,0.0819743490282937,-0.030734328413324578
MST1,0.009066019960725409,0.056420916671996266,0.03620907033642502,0.0459117455918784,-0.00016533980885967338,0.0009905841627109817,-0.05597497301657926,0.29349616755165964,-0.05987854987302976,0.006356174899292009,0.025101531839287584,0.015270173299395473,0.07772933099095226,-0.02175720252387027,0.014912988848229048,-0.03417551558749113
IL13,,,,,,,,0.10654169391035594,,,,-0.018319299062213332,-0.037021297223547384,,,
DCN,0.007299115670794927,0.1626895474685049,-0.006747614273804979,0.03983479213028427,0.0018089927370292243,0.010600250233482683,-0.03667738698467926,0.3387815582878689,-0.021443662868937497,0.021282408153951812,0.07509239709404272,0.02586160791914686,0.1211614959400567,0.010418829409740794,0.06481007135001603,-0.03191310854725793
IGFL2,,,,,,,,,0.04624730973905131,,,,,,-0.024205109041495684,
COL7A1,-0.005371572695483171,-0.07609982405772317,0.05324664761096199,0.02208324686803258,-0.001994442422947382,0.013970394196008713,-0.06059534307649572,0.2719158532186595,0.08023445805048099,-0.011232150126894365,-0.026111563732163303,0.03015445801873703,0.043318339326973446,-0.05013019114384855,0.08953549232826982,-0.092311442888509
CALR,0.05621332336879773,0.055095899184836504,0.09369042033826794,-0.02720574365336919,-0.056099788025073025,-0.06177023098312339,-0.009963589228869946,0.2994322905395926,-0.050289575140651396,0.01465491322678742,0.024325733382792845,0.04118366936154074,-0.03762171771142074,-0.015189712136324415,-0.0036868795493747867,-0.1727740391931541
PIGA,-0.05537058812724175,-0.01408611434524741,-0.008928505354365672,-0.0013999131254209271,-0.0014489915913803789,-0.020143937181247108,-0.017976733723850058,0.12208420389639923,0.01022919724975189,0.04327178938385496,-0.043774624202184684,-0.01752781450941369,0.04318599486441582,-0.008170280643960248,0.016730482635198718,-0.01858154387915011
CD200,-0.02531050944212877,0.005256725354639691,0.006201761212528323,-0.009853845891715745,0.06857878963777125,0.07458249084126804,0.060928493756109,-0.12388687532452879,-0.0075466681262059115,0.026194687020197574,0.0347601746516361,0.008565278614944804,0.10855969748236742,-0.016395553300132922,0.11906806467102307,-0.0035382638703327133
GRP,,,0.0021651001755436236,0.003874408685481914,,,-0.012788127864969757,,0.03881003295138637,-0.024406626593006513,-0.019432649817330356,-0.015781182572568362,,,-0.02160997853851544,-0.038828851185242964
CDH1,-0.003441449371375789,,0.016632972703938056,-0.057855199741714346,0.05039510389071679,,-0.03134065944431405,0.2110399764530367,-0.016807228757620297,,0.004009520016531079,-0.025681667296917027,0.04120467968776592,0.008343322357436716,0.009602876528670824,-0.05925172006008022
LPL,0.09125713606663907,0.09021690863495344,0.008462513038231706,-0.016195494138417782,-0.09912363857235487,0.032664723592364726,-0.016706441211143928,0.3544678022653845,-0.01795397387156066,-0.0158319191124647,-0.015401030890795236,0.0031595194445642695,-0.05160237553695829,0.014399229117906396,-0.028977427009365907,-0.14599434283870055
SEMA5A,0.05871131658264793,0.17041939996228758,0.09018664701266885,-0.024473554884827615,0.032544817209327795,0.02921340250329095,-0.06796550097437044,0.31994778629873,-0.020282235094607335,0.05231012436430876,-0.013546316204330167,-0.012391130116258857,-0.014940834776973777,-0.01816285078575017,0.05592782781806008,-0.06332525173683039
SEMA7A,0.030242114991099727,-0.011906892859091769,-0.0538794521631676,0.025307840242232163,0.058381057024289765,0.032104446612446165,-0.00884500424815379,0.04556943910195476,-0.028121553731761503,-0.03372976117724944,-0.022017083386594118,-0.02610103044930025,-0.03642792278981428,-0.09523471419825018,0.1324488024908783,0.07333776153309933
SEMA4G,0.012257432290297429,0.11620427593187391,-0.04043160531796852,0.00331850537133943,0.01231135943321879,0.024497071377010567,-0.017219029349435384,0.10084542227958249,-0.039697697586031214,0.023972472848731226,0.0755120848221684,0.0012303455761913016,-0.07459060536661888,-0.04071985956873051,-0.040737175057435716,0.006424478086273361
SEMA3B,-0.07244934321240158,0.05405529116931721,0.015648923418020648,-0.041540230186008865,0.0129703069064853,-0.040863262788369006,-0.05322549372029384,0.12447699706806876,-0.04512165910269856,-0.00929370153609033,-0.019980486928120204,-0.017526409372401592,0.08995929028971084,0.03973948703983756,-0.04411171982060988,-0.004753927562358613
RPH3A,0.1052657718043483,0.1946267456883063,0.051831583467308935,0.017966097098122705,-0.005708157421787664,0.09658255515363134,-0.007657615387578285,-0.11146116106695209,0.05050682887721051,-0.0027177619870592984,0.026981527696751897,-0.006786368490216743,-0.07732620337534618,,0.04792447996074573,0.1008298190226808
JAG2,0.06997970582428387,0.06521940614115466,-0.04013365447194579,0.012135007360878096,-0.031442062946930936,0.02254724327937577,0.01769032018061914,0.04348308644247709,0.053940171065599604,-0.006694716967003779,0.014358512348448572,-0.039818887005574545,0.06816376389939235,-0.020666171546170394,0.09993770753272078,0.004316200341935052
CGN,-0.06857805660263634,0.013510183063781312,0.013625761749775799,0.007510349872042011,0.0024365680835453938,-0.03148641001617145,0.047737996739194044,0.11128812184877959,0.03488802894422796,0.15463887437178758,-0.03573314453797042,-0.029950944383142337,-0.010095998482564232,-0.06056522571778518,0.07134547406755574,-0.026498525734146804
GDF15,-0.01569426750005358,0.016380140752109317,0.0031028088390426607,-0.03782147750660116,0.050659002146799414,0.020552809944703064,0.031349307527305935,0.2653276885619202,0.015646604888288684,,-0.041178610490375606,0.06397364326981458,0.0034699274118881467,0.05006821907591486,0.053613526182590215,-0.09572576160683342
SEMA4F,0.005459523282585879,-0.009904324801997396,-0.031403510264342065,0.04508714130270777,0.03548120501098754,-0.006369904290415069,0.04164713653309148,-0.08551083549890341,0.04318718885049929,0.0009416071444351974,-0.06173360647562203,0.0038257977303394622,0.045588407337549985,-0.021792434969846827,0.04025545272082377,-0.02647861796228986
NXPH1,0.0438335388443179,0.06132550966444343,0.0321501546741771,-0.03409672016227419,0.08397745292349282,0.11374911272508682,-0.062299031358032615,0.14737408131120022,0.053447715541711426,0.04853994379654437,-0.036614065241670116,-0.037981289950512774,0.003881268738295366,-0.0009692791911816907,0.058482776635043754,-0.06898109754386242
ARF1,0.011558952162991975,0.013390235940139987,0.01158456316874872,0.05789722980032957,0.04561989856911478,-0.009508050466814714,-0.004301197993775845,-0.186264541395422,-0.06354166910103994,0.043885775175094316,0.039548401562402656,0.024766678252153153,0.10551052577193046,-0.021034232097111614,0.0414739936544963,-0.06463651451624124
DSC3,,,-0.03617427567017553,,,,,,,,,,,,-0.01440808692076071,
EBI3,0.02245963155658895,0.08490027957987285,0.13369728677947082,0.03188668530831834,0.02910552738122168,0.0978544315027029,0.0063046507397679,0.1834071827011455,0.14538319274015707,0.007770350036042877,0.030477067481357527,-0.006260534547646298,-0.10821343609039856,-0.01369952519195635,0.09089497565988085,0.0631126748257569
TIMP1,0.05188603234783602,0.1654254725576689,0.04845978066271106,-0.006123207128328225,-0.007706530263959214,-0.06013467746332799,0.06490057991180591,0.3981312242761266,0.043674945771811746,0.03659175263872838,-0.004023275897565433,0.01453857212711863,-0.014697228241008586,0.014231136750637084,0.03479727417534269,-0.0555463544347418
SEMA3C,0.03387061336164887,-0.030184503167801382,-0.00039772999035171783,-0.008714446662995413,-0.02723482546812135,-0.03965169751095507,-0.010666263172105063,-0.06119226622726976,0.03972329127292146,-0.01797306107228875,0.11035540728103925,0.005800458292080112,-0.0017071072653896747,0.05936924739892618,0.03748856597406881,0.029768441940004754
GNRH2,,,,,,,,,,,,,,,-0.031069598227131557,
GAS6,-0.06324232871800077,-0.07714994867374877,-0.031439895128884385,-0.02052657198875912,0.019176432676247596,-0.029074742227257824,0.017629141826276857,0.18339623812261366,0.06818509595394405,0.0181823958345689,-0.012485937633458106,-0.004240508096729753,0.022313668765731723,-0.013241527460509443,0.04845951905573006,0.07377770708441245
MEPE,,0.051454243625520486,0.021026875581604675,,0.051409969206001736,0.14143046452703628,0.04408958713015289,-0.0820968409153086,-0.040709709776511976,0.02192692240241498,-0.05865573727311604,-0.0055224059124801,,,0.08948527880998719,0.030834695111144724
SERPINE1,0.02087080854350931,-0.1467848299115418,-0.024223137834824462,0.04080037878072311,0.037752432719116574,-0.028584192456913238,0.0075494308273314,-0.17278595348070747,0.05542605376541756,0.09713892241734917,-0.01742222096215785,-0.02922266469072691,0.0425009662515508,0.054916406679445647,-0.08442221621874924,-0.13215872465996026
RSPO2,0.09967618436756687,0.045324525996034454,0.014162467340014468,0.07788403878728202,0.006094726224722895,0.12493380763421902,-0.01552647963000593,-0.12949090644011327,-0.04223735846239771,-0.007787779659222411,-0.0488849947240222,-0.034217320340049304,,,0.0686271955184972,0.07456878042611889
SHBG,0.04545264822524003,0.10870025140482215,-0.032490967455767995,-0.036446753055130926,-0.032739223718022833,0.008676946209344423,0.01198282517259379,0.02882785767954902,-0.01605762059918389,0.009057406333072853,-0.017847611539909942,-0.012587616836727464,-0.0352938529335653,-0.027281009132295194,0.035950390595758545,0.03658825678882187
LGALS3BP,0.030993059379534494,0.12230635773085564,0.1326711597939306,0.0812117692880483,0.014758959241103691,-0.05720307319242904,-0.01939571005447212,0.319358505193969,0.20770120673512443,0.02628992186075356,-0.026971385459528055,-0.008326696513692455,0.0011294295756179259,0.02485180997400121,-0.03604707775164996,-0.060094660957678334
LAMB1,-0.02328030739336931,0.05993399255705722,0.05263359627705579,-0.01753985589636553,0.009501534632890317,-0.02091727435002577,-0.054294999268977705,0.38582604300551865,0.008621965249109497,0.037059925278827906,0.006449074302666527,-0.055753824194608385,0.055285395747679,-0.06236166831144951,0.08074006549505588,-0.09077285460305079
SPTBN2,-0.030202672695406337,0.1033413957309079,-0.008431718905779591,0.034283700943899674,0.062390478051798565,0.019042659053777198,-0.05069586808122982,-0.1513070053309529,-0.014034970300363431,-0.07091268605606393,0.008177125755896726,-0.007896609991847391,0.0844551794824926,-0.0032933468151950932,0.0766180103559944,0.135027854266821
COL1A2,-0.0075544568947934244,0.11978971315098359,0.04445425813455338,0.06092388297638065,-0.018388903703659726,0.047046793274948255,0.016759151578655925,0.41758570968309555,0.04778606276935767,0.05820004405291168,0.018902655442933493,0.030322037589460397,0.10408850473129544,-0.05363252114192447,0.03427163689213844,-0.05446384478487362
DEFB1,,,,-0.021387432859565757,,0.16041013145893054,,,-0.003195119233340174,,,,,,-0.04685458157113877,0.04077230955778545
CEACAM16,,,,,,,,,,,,-0.02284937568449291,-0.04382962795334,,,
SCT,,,,,,,,,-0.023151563643615855,,,,,,,
WNT11,,,0.032763177922613115,,0.02760743990002366,,,0.10015336196458449,,-0.03607623346912988,,,,,0.008774749577559473,0.00849432335533262
LGALS1,-0.12831186717619472,-0.01867952685072182,-0.09563383175601003,0.01103528532463535,-0.025054831045853487,0.06311757853452088,-0.03931336072573225,0.255654288592359,-0.11385305047109631,0.0552799266359527,0.013399072741565514,0.007917008052266758,0.04942227219052134,-0.05522764460855296,0.032677844120246345,-0.06579442671483174
BCAN,0.08771627230823717,0.25347232485625654,-0.04920483232519261,-0.0676730372071852,-0.027955149071322273,-0.039968137771414676,-0.09197991904434964,0.27665572369498803,0.07257241057709028,-0.05598924635386411,-0.03303851316095125,5.584593357307475e-05,-0.024702008424248457,0.08846363119330156,0.016060853341988878,0.05211338578700576
ANOS1,0.06402455692017392,0.19351895934908944,0.012285829332357723,-0.0005712952508610386,0.07094132605126402,0.055816716476801836,0.000861488714811441,0.22218743190060092,0.06354170571300422,-0.0188908003093824,-0.024270864967818308,-0.01770034544224158,-0.0437688842180452,0.0812965560697762,0.026982697025947633,0.041369708012522356
EDA,-0.07387131323184583,0.07846603032299503,-0.0013907309291011783,0.06461133801004043,-0.03781731736053419,0.028322623212788552,0.0408147660978307,0.011567727588308383,0.02814510467374983,0.030036371555750615,0.003376856391886251,-0.027497081645710953,-0.024271349109978076,-0.0008619869334476143,0.029086191216612024,0.0019561162666941337
FGF22,,0.019961711372340298,0.014984293966968683,-0.01821148711031846,,0.05368070781028858,0.002080113240623386,-0.0623656190294239,,-0.021554559493574946,0.022005964438130757,-0.0285595823437491,,,0.07932862987365029,0.029170779905213502
SHANK1,0.027202149666004788,,0.0646210053427993,-0.023869435166964808,0.0055946259972149415,,0.003930444221990447,-0.05933692551574258,-0.007743640599607379,-0.0269843586207696,-0.02921270403210699,-0.017607959748774788,,,0.03454832677134774,-0.0301059519641861
RAET1G,,,,,,,,,,,,,,,0.012336181637394469,0.010298017523419257
TGFB1,0.09130134086611398,-0.004671032372074724,-0.015959608811935377,0.017603198767314147,0.01765523495764081,-0.034983455614590944,,0.03368961660583401,-0.0026229610207365328,-0.02788700981321328,0.0786701916095664,-0.02432342390956478,0.08107103813294397,-0.05619685994515479,0.07365052787817132,-0.10827996900135438
MSTN,0.04749378943189125,0.03607862132262704,-0.02573894266245018,0.022741595908106066,0.06600239317771524,0.02624184191628514,-0.028975885113472648,0.223904909663549,0.01774801857585846,0.00960771004754745,,0.00804888015567843,0.06697284811184985,-0.01653264620898131,-0.02134241250973009,-0.006715010815975396
WNT4,,-0.030119200728713866,-0.034936067233401286,-0.02796235392542727,,0.03365787205739221,-0.03611796385415502,-0.046179598304046325,-0.04456510052393994,-0.030141013562001082,-0.007358134524529992,-0.017462507892052614,,,0.023294776702781156,0.03349510362624148
TNFSF4,0.04632045551522674,0.06270659175620565,-0.04563679649215084,0.012635251571306178,-0.023048957771503,0.06083090294887579,-0.02160331229011093,0.05147591014555153,-0.020430729662794838,0.008239644361556832,-0.029741205639962204,0.0518218378956563,0.006206734831664524,-0.07357843114666578,0.08000387552680371,0.02296989386218688
