,MGH258,UKF243,UKF259,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
C4BPA,,,0.032434462639275394,0.05115645623109489,,,0.010828342532283142,,,,,,-0.02454611172693559
NPTX1,-0.030876016264229637,-0.05311598670013279,0.047009741351678055,-0.020616027684173685,-0.08665043034230331,0.03080185974680533,-0.015951048074362057,0.06651226822305956,0.08537626796758802,-0.010062762824747896,0.025189758779943287,0.016945349938126627,
TGS1,0.07077201746262579,-0.012632308914720636,-0.0048023008258768155,-0.03853071998209688,-0.031926240226238904,0.009279550780314108,0.015688753535844382,-0.013587538471844726,-0.09880625046030433,0.015800050344997728,-0.017469794083735925,0.04558400764201605,0.006643690701769554
SST,0.04602444306785768,-0.032496281132881395,0.02879833071562297,-0.0438148228570216,-0.07816458621282632,-0.05393539802577435,,,,0.009637795291650895,-0.0004151141477166375,-0.06564956394839813,
IL34,-0.027054616113495186,0.03729303688495975,0.0019426652402214136,-0.05551410788619196,-0.03945217487272022,-0.06804627050594672,0.057510578783004584,-0.09080269979423466,0.04179806036683569,0.06820903325469309,-0.0565588711000458,-0.048409050744423476,-0.028352231434051217
DHH,,,,,-0.005229048641607519,,0.001344251822379441,,,0.0634764195153454,0.03785450400487544,-0.04858029513997944,-0.03625173624238714
XCL2,0.026097597837059998,,,-0.01751927144560957,,,,,,,,,-0.02562163287806834
RSPO1,,,,,,0.020181013438489166,,,,,,,
TF,0.01711912168411012,-0.06529821998659832,-0.013773036346422376,-0.052508606972414856,0.16742924574457005,0.021629152118557274,0.07753398906908027,0.04189322263842154,-0.07616561443296078,-0.040952468064896004,0.020149834999793646,-0.08123505475909715,0.07016749565823373
IL33,0.020637197166338505,-0.03817343273902008,-0.025268224701475762,0.016462578031138108,0.05680554227060953,0.05722701509383891,-0.0037438823450957003,-0.06603670343237195,-0.008895159190148143,-0.00361584853714013,-0.01045339725531166,-0.029386649626954232,0.03536142842957867
RBP4,,-0.02817269254029828,-0.02854451454811632,-0.03177818515618922,-0.022018239482444597,-0.07061874699231083,-0.04115145001469915,-0.02384310209182765,-0.039204778653218565,0.017947535077681227,0.06599868479457939,0.031108695815525653,0.12912470865572961
CCL19,,,,-0.010421100747745231,-0.051076321424893614,,,,-0.024989797383141187,,,,-0.04692539187547727
CCL20,,-0.04960255220785494,0.0322335440057471,0.04998880501816946,0.04981267264966569,0.020003516845614914,,-0.057055555573178235,,0.01086727587987385,-0.013711544753843468,-0.029508274256661943,0.03229846334007222
NAMPT,0.05561352830070231,-0.016161757655654044,0.04503199903779381,0.09368775252463746,0.049741169957965514,0.08518078718594745,0.0326148828717718,0.1065040658006205,0.1091249239099323,-0.01887239611533973,0.0003070668770243752,0.058851981290453145,0.08914391252723763
