,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL4A5,0.015689479067450236,-0.06829784206283704,-0.00190320050340175,-0.010222772814816688,-0.0024191844918536438,-0.03456611927464117,-0.19228915074976602,-0.1817491999601498,-0.022811458657217898,-0.0007191669319412895,-0.14446857030671226,0.007056813833616025,-0.08360851353679843,0.08821387608535722,0.12404659232852334,0.08576565180777287,0.0639655672707967,0.009254937748761748,0.05931344503931398,-0.03251229741014901,0.0011144319767172966
LTBP3,-0.024829496026726676,-0.013975080000643661,-0.04360303136466264,-0.04458009582306063,-0.015193719436532657,-0.0803441145675451,-0.15063918043221602,-0.04674716694151342,-0.057573723367423495,-0.05033957039421852,0.022904669069669828,0.01563984158062433,-0.05051817563521852,0.02509524543591669,0.026851346321015376,-0.003793870497960637,-0.030797663335799762,-0.06108800827750114,-0.0544543726533243,-0.09596943652156938,0.024987227155514314
GNB3,0.07143309534954399,-0.023411858721175058,0.005464459667112097,0.15913878014687055,0.04374887498576739,0.02342184563128908,-0.0915061541353381,-0.06636077988778251,0.023089342779201372,0.01296848186094008,0.14159588351776464,-0.0441372301626956,-0.029395515103927,0.05667014437484469,0.0039329121978246675,0.05521666195909092,0.05110450870080342,,-0.004698333283077186,0.027200395376836904,
COL6A2,0.057287450697201675,-0.08647620652697308,-0.03051736979374059,-0.041960285052087216,-0.04049965977377614,0.08379609786550635,-0.1299952690221757,-0.17319355591598926,-0.11833578949804355,-0.0790393067966291,-0.16935427313209758,0.011415751543650304,0.027755626631159186,0.011215633185813189,-0.05957634201469363,0.020858930633837224,-0.07011040857434098,0.004508700903132409,0.016163064591797355,-0.024367310630469572,0.10097912905309862
PLG,,,,,,,,,,,,,-0.11524913263281082,,,,,,,,
GDF9,0.08304135724068197,-0.013917890348536554,-0.006556272618186565,-0.02075067602017648,0.030171059356698303,-0.02233029331932935,-0.07863867682312697,-0.10797201151124632,-0.036508530423098304,0.08368222153539463,,-0.019368925081231572,-0.05477535645882764,-0.04733575878368445,0.03620651685829042,0.06511118070696907,-0.01981567001754011,,0.09345455496482538,-0.06286476457358815,1.3621258995960431e-05
NCAM1,0.00026608069706943296,0.07983552651088985,0.052644448036575614,0.018030636094190918,-0.005202056016608157,0.02044990580686945,-0.018922061927361938,0.026736705742505213,0.0936694471290424,0.048306289045405015,0.030149001167044897,0.05914626138473077,0.018466273102992183,-0.046566576406441816,0.09172927023347985,-0.05305195019198809,0.15955749694231697,0.0035507267091702877,0.03339151120556533,0.3593619339274006,0.07844679226916565
APOC2,0.021000792557698315,0.07078628777111867,0.005639795349237111,0.03321925176940148,-0.02288453076115934,0.0022511994689595285,-0.13071717166844443,-0.13619320576974636,-0.022168018312890704,0.011923463670561452,-0.29318652850700117,0.004553472872336158,-0.10242403520507487,-0.12198364080931139,0.10624249255519408,0.03500220962523653,-0.025422296536599928,-0.023800909769917996,0.029562839264316812,-0.06674560678205703,-0.04219557463617961
BST2,0.048297285021554164,-0.11438742927696492,0.08311974165466991,-0.0175877970089358,0.01896444964911778,-0.08193018828079546,-0.031127940106994476,-0.19922967007665082,0.0492528019494237,0.008241621672841424,-0.23957694045309322,-0.020425346674767662,-0.24314438270022531,0.04984396594472279,0.039383284238556644,0.06272816799135017,0.01221698481293993,-0.012292808897568648,0.0472334549800773,-0.08239847792626293,-0.028293851377051024
COL5A1,0.02645851335757319,-0.0032991001638620517,0.023955389438872186,-0.006347121083744798,-0.0007421094349349553,-0.03648882679522683,-0.15554507505427662,-0.09746707656486456,-0.08439866674711428,-0.003457547403655504,-0.17611958147734072,0.041711090099740576,-0.040605420797550765,-0.04617698904328647,-0.04955627354606577,-0.009469479950674549,0.010475437180235915,0.12609443799268147,-0.030785711892786033,-0.13181905869128618,0.023927510028079496
CALM3,-0.0350524930264649,0.20955117554017888,0.18122628047387557,0.02443060776953794,0.04799258318615352,0.20757078303793447,0.3916380205958383,0.2552408062702553,0.2697733632132133,0.1628199712838666,0.4936649150497851,-0.09939206728844241,0.290119963456774,-0.00038478895664970667,0.1718591404567977,0.08833952387478633,0.13978722995075826,0.08572683896557287,-0.0027969989974162518,0.38607244187876394,0.09784941949904936
THBS2,-0.016544422688741293,-0.06445977938276111,0.008702797037855373,-0.029253597384383784,0.04664603645344907,-0.05191864121906891,-0.23330867159255875,-0.21526109308571878,-0.06007176664241295,-0.008667363413062857,-0.1380714698099283,0.04557543077863116,-0.2543335216421475,0.007360575428018331,0.03761691127725427,-0.0001399494898810934,-0.014267581998513832,-0.11130270275085859,-1.7873839884376487e-05,-0.10394012464558658,0.029691189483097524
SERPINE2,0.07167798816329345,0.12782656951710727,0.09912418895261867,0.05392104422661816,0.0071732458242076075,-0.11816962828954186,0.02858526414262808,0.06187732758158265,0.003028774404493277,0.02430669092148133,0.13632618311586722,0.016841870288809648,0.08835579634200641,-0.09556030047644884,-0.05705277216764295,0.04495894180273957,-0.07400191292286039,-0.014445252222916755,0.0020194849474039936,-0.011772886185321749,0.07443800816992775
EFNB2,0.011862548390187305,0.04870363891341085,0.05705248376121692,0.0016871020734941801,0.012921424526103845,0.11149696234080063,0.03155349609029649,-0.031065456792450593,-0.03462383293056467,-0.05018099696061579,0.17461897674214982,-0.03701892145986629,0.06843669265882894,-0.12095968130463494,0.053613773661798564,0.012827794169518816,0.057686488359104324,0.18103626086004393,0.07662007660381973,-0.03100494749442407,0.04124194079135843
PROK1,,,0.00968058546006117,-0.021642122539101947,0.07292624111922097,-0.03127643420620035,0.009280772892814496,,0.049328651825970425,,,,,,0.14980991463220866,0.011187121877846205,-0.04671172897483595,,,0.017412100803664763,
LACRT,,,,,,,,,,-0.027952119742699722,,,,,,,,,,,
MMP9,0.09789667913796969,-0.04988507152177921,0.07094547155574762,-0.016804896969619794,-0.019087206324525152,-0.07421675290015518,-0.05040002225711074,-0.11647768691636286,-0.03867177604518475,,-0.11257191245663524,-0.017634080706756084,0.07038706088138458,-0.09174598273410467,-0.030409614000209778,0.006014551468622673,0.03798936963430242,,0.026437655926879685,-0.026029168076648186,
DMP1,,,0.0054959668389122415,,,,,,,,,,,,,,,,,-0.043878938679925844,
NPPA,0.027980793657834877,0.06391872321035136,0.06332460897854088,-0.03424907482254569,0.0011605468393989938,0.09272343176934719,-0.039525196925796785,-0.04972098374753884,0.01223620559955991,-0.008664681416418964,0.05626962180259982,,0.007104085059840541,0.08939439501116579,-0.011898088328924803,0.08748597355155942,0.04213640671589682,0.03865479559085171,0.04900691799089836,0.04696682049328345,
APOB,,,,-0.017052930734346924,,-0.04117072812972836,,-0.04741524939488083,0.0072048149952072,-0.027734045689456713,,,,,,,,,-0.03856076341447994,-0.03543289269466507,
C4B,,0.010775206077459933,,-0.01958385660139841,0.01995306799624585,,,,-0.029681438096811744,,,-0.008827936630152201,-0.04053573276524686,-0.04951947406583769,,,0.034714293197290295,0.02248709334087731,0.07411946731304395,,
NTNG2,0.019884594980423366,0.03228854517186387,0.056043409687393825,0.0030812979277540843,0.0035065470002188267,-0.01734802842221705,-0.04192328260828147,-0.047002318701959256,-0.011665448118430054,0.000806100095318046,0.1090936594958463,0.011328782878930821,0.023700061763718486,0.013765183137437536,0.014020935898784032,0.019118427255904354,0.033266992895832306,-0.07970057462572014,-0.00022673637613284693,0.07907985707860017,-0.0014349864951536877
LAMA1,0.13345445434426217,-0.035805216028319875,0.08241758543338001,-0.02592204107303101,0.020289687150059084,0.0908773134551433,-0.1316076430052088,-0.1826461279782708,-0.03379379274206324,-0.08280416485654567,0.12164364040004175,-0.039753567490313856,-0.03362982366397873,,0.04561889036490715,0.02624603934550247,0.05890182179060911,,0.010314042447853954,-0.01575878538772373,-0.03644335014648641
UCN,-0.0360475493941545,0.0969914550339783,-0.029842454244989856,-0.026879478752409855,0.01585189230146462,-0.027735879687014114,-0.0390518195273034,-0.06411070180019485,0.027252172522740786,-0.04157774096704598,0.021986467963823652,0.055142834803180746,0.007170191332126637,-0.03422793418092165,0.017850481549881468,0.06172393495697954,0.07872526483676831,0.09818698974490699,0.05864551381257906,-0.0016787037512703096,-0.02167137045158166
ARTN,,-0.03111536986514646,0.02525519561250612,,-0.03768579935277964,-0.010544236736673322,0.023577406701558414,-0.04770776899153977,-0.0025176642504129948,,0.10498205174511059,-0.056762871241736235,-0.006807307284003097,,-0.01060926749287886,-0.05000063787315846,0.014255981011607492,,0.03755071072943106,-0.04881069952591566,
PDGFD,0.02508203134440293,0.0129962323470331,0.03118296481498914,-0.034808030655388844,0.009492240627976255,0.0254102913910978,0.013757524028745825,-0.0186035860667562,-0.01198161444643089,0.04679098177860188,-0.05593669173440639,0.053705590080226746,-0.05844667481416956,-0.008783683870149833,0.01601554921612607,0.08790367923596748,0.027859768955341403,0.0718954832543714,0.047351027373143575,-0.14981643073383497,0.11086707715822
EDN1,0.022449763331163112,0.11291887878111678,0.07632114660246836,0.029874935914679095,-0.01866700406570432,0.048847987681868044,-0.054301232770050986,-0.038240201120791885,-0.03165810897908987,-0.014504388139597417,-0.036764143801167694,-0.03782723848293191,-0.03808839929227361,-0.010083220764888063,-0.023620562792298537,0.04131985606812339,-0.008986306822978985,-0.010062838407070536,0.027884046578557416,0.08587085534992361,0.031761388674871195
ARPC5,-0.05571553625016613,-0.07210378323799761,0.02279097450548677,-0.007575658578252389,-0.004165658664603913,-0.06369331847131021,-0.19463642791411495,-0.12589657640292748,-0.06601692035484735,0.0011422454734594121,-0.30339058932283913,-0.04247378848210068,-0.23359995506295228,0.06893235631496725,0.005571898039112134,-0.05568591199809823,0.054717369816102306,-0.04466136824564491,0.028829471638487408,-0.1348699291232376,0.04418672299927235
GSTO1,-0.05122952811360887,0.05438886663013939,0.016942354507717042,0.015441875001229488,0.03324335133472936,0.04858707755917386,0.3252191802046883,0.26602013004537184,0.10544719979454348,0.12351993051939715,-0.09864081841430808,-0.0038997760130392144,0.1407507910058528,-0.04742554603001755,0.0012638590341063245,0.05658746160032818,-0.02884004395323373,-0.05872985531329011,0.010449496043981623,-0.03958155037175986,-0.002165064113756986
PROK2,,,,,,,,,,-0.04524588509161354,,,,,0.0620641989815451,-0.022056088159096574,,,-0.03515844421359583,,
SYK,-0.027126548568322327,-0.03318538062046182,0.058206451675674065,0.045294693081592265,-0.035811803456421994,-0.04110172312637132,-0.043302087025975926,-0.10748332917709584,0.046344783341145425,-0.035027998449202,-0.20164063817903471,0.052640250759535184,-0.06129958735705527,0.03177107537875637,0.0425201805210671,0.011854232898029718,5.6056370158973055e-06,0.09652868107211722,0.016505247198866094,0.016332003313745076,0.029755368066463114
CD40LG,,,,,,,,,,,,,,,,,,,0.009077590152818704,,
ST6GAL1,-0.06219800860107165,0.09061518445787634,0.0630323271258709,-0.0019710176104702584,0.0038613235988674264,-0.006996911502700957,-0.07523553125032231,-0.18665671688657504,0.10308003663779103,-0.05481358755352432,-0.25152309126274824,0.0061942790120245485,0.09479718903464944,-0.10479326749418895,0.07405048083234866,0.09385159698985363,0.03642820630976222,0.06468745379502337,0.04313363979165022,0.14207275584693532,0.0006592295200319478
WNT3,-0.04166148949609802,0.018783460225472108,0.12559971538387923,-0.01837049097107093,0.07747195013789399,0.0771217799287768,0.024880540712892748,0.13890162490170765,0.021527088028606117,-0.000844895532978097,0.18696995372182518,0.038925263983407656,0.16403994920651807,0.05586569239485097,-0.012105830118231301,-0.0011397200260415076,-0.025982450220817417,0.07980046158859784,0.05822743836000523,-8.337102204216432e-06,0.03824162898918126
HSP90B1,-0.0051332962638797365,-0.08946692797196544,0.005227733517706699,0.016395496634558665,-0.08164235225538555,-0.17440917193396244,-0.21906006404659933,-0.1105215238584569,-0.12652105980661313,-0.0034871904894987773,-0.1895626941007474,-0.07489138520767877,-0.2608902204696178,-0.03280264463830704,-0.1301621791346828,-0.0622988689512635,-0.09570032262533884,0.08567947370411173,-0.031890282111139326,-0.11981471708401928,-0.04807402439037567
ZP3,-0.004142440700659804,-0.1174057014617667,0.04021168235157642,-0.02802147509897808,0.04213809127962208,-0.0010729191832784446,-0.03860579000515054,-0.09682609651989306,-0.028691928235580033,0.034576198517820664,0.0018070559593961883,-0.0022793782135865372,0.012690604803005481,-0.06757925839266044,0.0580672150920624,-0.009144289705670173,0.01002217428077613,0.07073764861443886,0.06925667375369644,-0.11163415899484375,0.03964486383190001
ANGPT4,,,-0.03878889787249988,-0.02389378750556981,,,,,,,,,,,,,,,,,
NRG2,0.0558437732742437,0.04521118870049248,0.061290709205140535,-0.03519322940718726,-0.014746038668338034,-0.01529365706070047,-0.08879159375544637,-0.07652760428724423,0.0053172628949828705,-0.05368621593281321,0.050501565204338746,,0.007658008848814274,0.07284962517071004,0.07614961062747613,0.0945645768523671,0.009430275036789006,0.030526944054472375,0.06213866538562453,0.001806331976968596,0.039811425092137094
MELTF,0.027466394399301958,-0.03235533856852858,0.021545354019832496,-0.05387812338783833,-0.040709056130922426,0.008386011319095657,-0.12667418002263653,0.009345225826898493,0.02539077683734912,0.07356888030837794,0.023950085398656295,0.04792344960285046,-0.04851188629412925,-0.023324051071978602,-0.018527133573961425,-0.021402286490437065,0.028249025119558,0.040353838251938993,0.07323074602641694,0.04908183450741813,0.05139188596179218
NLGN1,0.01839710027276019,-0.07129217497482591,0.027137101497606345,-0.0378280757602093,-0.01450531342766979,-0.027055527403047112,-0.1474259689943466,-0.10995720917153678,0.0250830648516092,-0.01138578675240142,0.07052368195002988,-0.007903920552043076,-0.05984307952782561,-0.03490361279266187,0.037069158171787665,-0.006481876400343915,0.04383751689274056,-0.01908417944890842,0.06807467636639805,-0.03770217561709189,-0.049969154639831856
SLIT3,0.04414253558469472,0.10902142542514756,-0.015366637191056217,0.041556505191331354,-0.0020997261720423683,0.25782757335981077,0.11387351111452505,0.19227087315978425,0.1566585483366519,-0.006759251353497031,0.1522919130932924,0.07190251426626837,0.20433061830231225,-0.03758111854513075,0.009812802995896293,0.015823065429628393,0.006390566649327859,0.03550387771954727,0.02980698330557809,0.042818887437184025,0.01704388813345081
CCL8,,-0.011948780827614325,0.019075064598733125,-0.015507891976556951,-0.031664930293005496,-0.08205858189835619,-0.03517922084621109,-0.037169683273484876,-0.009331320199604346,0.028605589269087416,-0.12352406618475754,-0.0007969253507645626,-0.03307188918076203,0.035741482212377225,0.029630200652779354,-0.003748377417226583,0.004891596921902586,-0.013757092265217416,0.05546740566833033,-0.08639093404035413,0.06298678980845611
S100A4,0.0011096991955901047,-0.05134752238570969,-0.052582066979276025,-0.02485828238848336,-0.008632207578069123,-0.04889779229065,-0.2235938720752928,-0.19657452965607045,0.024161777250418237,-0.026577712904392873,-0.24724384884712738,-0.011491987748006275,-0.15484755909968015,0.00898882758674095,-0.03459224733857139,0.06175462315777558,0.021206621978191266,0.02933798838000673,-0.0013268420988639868,-0.2063839065306364,0.13640420826654945
TNFSF13B,0.0021725751507112225,-0.05269040054109335,0.006936128669367061,-0.017582464522703522,-0.013901746721292688,-0.004828223478601612,-0.10537671597932306,-0.14438267734750243,0.056172997421962224,-0.0002902023619823137,-0.30028047735465246,0.0010231510355432562,-0.04559268777962634,-0.09307764152075171,0.030882314189094193,0.049673524177555904,-0.019112451415455423,0.05684662534422047,0.021748274901476364,-0.012147401918535299,0.10008399047814007
