,MGH258,UKF243,UKF248,UKF260,UKF266,UKF269,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
DSCAM,0.016078081896360497,0.036364855404357084,0.04051427593278419,-0.005107276486910394,-0.001445649221538113,0.14357813933213948,0.0619452627572531,0.007525931940406387,0.01738951732559176,0.006321975677683927,0.004081298220272846,0.060173486872401614,0.07646727778130398,0.007805470198226203,-0.03113722058866132,0.09462273921709512,0.07425775804085034,0.002988878305732592,-0.03354186481114572
GPHA2,,,0.056481051216553294,,,,,,,,,,,,,,,,
ANG,0.05813856669172025,-0.04951431596092903,0.011516354813627378,-0.06253449144071356,0.01249830803017012,0.06394049937536984,0.00418972416103088,-0.08078434500133334,0.009967871364425514,0.0745909017023757,0.08345337519524239,0.03313826590604077,-0.03870700463571986,-0.01744133433227378,0.017585512635766007,-0.01031886208180856,0.032885389416118474,0.00153741799299502,
FBLN2,-0.04014095567812985,-0.02287850390507247,-0.0122019348015245,-0.028929876122894674,0.0005548030495257068,0.04843223346896208,-0.0009771812681233646,0.022868786762488037,-0.12313840427832513,,-0.04578103305469098,0.0862873916324936,-0.0020202225306463354,0.051586213480390164,0.06584565671117702,-0.07639524618917914,0.10268941348830868,-0.0035882223170217663,0.19012945356770725
VTN,,0.05442336876270835,0.026378736962046557,0.018813185914568837,0.007117908033946254,0.011059481312655899,,-0.03506594906964749,0.017960962188389804,0.08185796118453152,,-0.03402155421066035,-0.03530299191567445,,0.036845972492940686,,0.0046913226861872446,0.03936816548039056,
VEGFA,-0.03427138209444346,-0.052498005897133805,-0.023204663320572534,-0.03258494349313874,0.060470997723824985,0.09009413923752727,0.04468224206099,0.02508370895612596,-0.04429935259954185,0.0219073338522944,0.007485859236564454,-0.12744924862894036,-0.1261375105853702,0.070134082217792,0.04179535651653812,-0.08347216661019602,-0.08870514087564078,0.07212990168869496,0.06977468512309601
F10,,,,0.06110985360826327,-0.014064283666417992,-0.014328484125423941,-0.005157680068886166,-0.03803709607689235,,-0.008375395113412913,,,0.0037592035383392044,-0.04345459795641768,0.03184235609656146,-0.04881276358284522,0.042756336351243214,0.01930767585181103,
SERPINA1,0.023276530235249514,-0.08615204286272422,-0.030107208318779742,-0.019211130311221864,0.011331046135124336,0.08183444017184748,-0.053716706839223846,-0.016238107040194887,-0.025496128253441344,-0.04621090371968692,0.12649619008722596,-0.004298093792753719,-0.016118381972853136,0.012066658966515433,0.0358510331209882,-0.05542637783073258,-0.032006662723956275,0.0734394719777194,0.13558979581292285
VWF,-0.014473196287491451,-0.026892278574981634,0.02434340481781803,0.006183197486180797,0.1329945608154629,0.1342369684131136,-0.006522039000127131,-0.06797151949030625,0.08446157614697515,0.054626596061439874,0.09973693135507336,0.051891805693808454,0.03639423063524561,0.03498247063909372,0.08036094008184987,-0.042856611877155,0.07100596435555988,-0.07293707881629297,0.11073401129088659
GDNF,,,-0.025328245500131744,,-0.02499335043795751,,,,,-0.027354785706175097,-0.042387744877593794,0.08296956784739148,0.003699319617589748,,0.0023946686794792988,,,,-0.0788804909650359
VASP,0.05331754008310559,0.044154635131656544,0.022797796803311326,-0.0018595741058143058,-0.005395849626038003,0.0670799367756418,-0.002986190392046993,-0.04824383517721693,0.003557010240933098,0.11046651078475403,0.03616902314730199,0.0024583218213099427,-0.039060732002976176,0.02184711906588415,0.035586648415774656,0.028721524041839218,0.09382824919996939,0.03332234376457053,0.012017419631865587
ADAM15,-0.08225932736643757,-0.006120271636020446,-0.014769650177063632,-0.002302220105102279,-0.03999862019813265,0.05992722422382991,0.06681054139010795,0.0087917034423877,0.09435626018679606,0.007378792269473592,0.08678708488473669,-0.036932232676609965,0.03833932198513932,-0.05512340075593311,-0.010621241148889666,0.09436348939912431,0.07424516348054262,-0.03346404308700777,-0.07506676352087466
WNT2,,-0.00267372367459629,-0.01610110890807033,0.04003118230582126,-0.02642329917135416,-0.0451780444792916,-0.026998961728528722,,0.07940925421966746,,,-0.01824768757923207,-0.02005677427620927,,0.02456938239609603,,0.01910104285317289,0.1064133425396435,
CALCB,,-0.02715823130557227,,-0.03649190626609672,-0.016275492032595634,-0.019456040940539897,0.10056425094416793,,,,,0.03158974590469365,0.05637902820117056,,0.02025769447311307,,,0.01146135669471398,
OLFM2,0.007970351710182021,0.052219769007517035,-0.021874841900395268,0.06989189827149962,-0.007289386923878453,-0.025615906197840987,0.0846158285464652,-0.02754322549905245,-0.03714356228841827,-0.018841231152085608,0.05406340861676576,0.041303715112185786,0.03547323218160714,-0.048277276916117405,-0.02296038503666168,-0.008790547767283819,0.009535548857544063,0.004676157207080349,-0.015268660259060445
MFAP2,-0.028092981872894027,-0.03481816636895403,0.034362444311955904,-0.01608203279941452,-0.0402871822679835,0.09917339440642274,-0.02101249066753365,0.04785855210877008,0.13078410960175257,-0.0013023123379801672,0.10904654409945816,-0.01867887463751338,0.10039623312325964,0.03891637960726117,0.03462783765270468,,0.11699368397897524,-0.046656423753283036,
HLA-C,-0.02427251878741253,-0.030637454603216277,0.04325657091600114,-0.03289164769547248,-0.0023336352272289376,0.1312553760679515,-0.01950882020449629,0.016538737632730897,0.08620761223987249,0.003857418241352337,0.08119342484781379,0.030073524738909254,-0.03302124617797276,0.0472430383766904,-0.033289210211247644,-0.03948870222370433,0.08018149524151352,-0.022911951375002078,-0.0015863530688094807
THBS1,0.034082667949004844,0.016448752954902866,-0.014586635891118957,-0.04482741593933113,-0.023443603170050495,0.05132839455737663,-0.01182137251466193,0.0161669055631976,-0.0037798180273065115,-0.005220678386553706,0.01963819384009472,-0.041772661121146,0.012842351085337772,0.13296918027603816,0.009072096207802817,0.1472828288114905,0.015895894788348384,0.04332571821637893,-0.0371008203457935
HSPA4,0.057244303208705584,0.04287211320604443,-0.0183657892414468,-0.030715729774800464,0.04733300491675421,0.05015222323462085,0.040640981906079794,-0.08174565992687795,0.019504291932248532,0.0023622689655868217,0.07822298335949078,0.04202608395782886,-0.033412876842643054,0.014863182815525119,-0.021161836093944588,-0.009407559864019316,0.05711273266628585,-0.013285974942066814,0.07794416908830375
LMAN1,0.008710576866659141,-0.06561979958417355,-0.007216871669616238,0.00806409434946971,0.07224294062101563,0.12109457711910224,0.016191115805800085,-0.010403529178875444,0.03157199860579022,0.08078077174303026,-0.025245841181742865,-0.05997312850578921,-0.06725582796014025,0.052220454628432486,0.02753882484726753,-0.006610799630146307,0.0468119973449964,0.043879125094814155,0.0774874725445439
LYPD3,,,0.002762352824322999,-0.030211113513501288,-0.02018040698379555,0.0745733789686854,0.0022914341096737377,-0.02652818369432091,0.0037881097212513026,-0.021493973580860644,0.1270988843460767,0.08148630502456708,0.05474784683423307,,0.008226288410278471,,0.0928700266252806,0.006503463829032655,
APOE,0.03742780474113565,0.0697919134343289,-0.005306269834985164,0.06779859374246744,-0.0005059524644199494,0.017378701836046322,-0.05499881436906121,-0.039585688229404156,-0.08405082089211827,-0.00526655642785194,0.0029491919844665685,-0.016626485633980868,-0.001965282007922758,0.07891015064474419,0.017903078583331823,-0.007720375560117994,0.01238528383362511,-0.009043788894816732,0.04439790236427638
SOSTDC1,-0.03048416814496843,0.09108479315003296,-0.015585685482674215,0.0013427357596337596,0.013100655506901992,0.016036999033892788,0.044937452411034286,,,,,0.06364271976335233,0.06744543876878727,,-0.014309388892416352,,0.04945566547758469,-0.012783728953564562,-0.02434070330361487
ANXA1,-7.808493862253471e-05,-0.042373577339435316,-0.02010806760522355,-0.013291750220263318,0.026613023176723014,0.09731705154749774,-0.0937119829555557,-0.024122383338280803,0.08656960314702017,0.06187383039230135,0.00848560849992984,-0.0346037261778882,-0.025551948971081234,-0.0012658725964392293,0.013701769446828738,0.017686356395906672,-0.07496829087236564,0.01774781738832653,0.03525353617444681
WNT2B,0.004124762654991227,0.0010428003448025391,-0.024711683877793544,-0.04339010795479114,-0.031674531370456754,0.0851867086757371,-0.0031717406167680517,-0.05139650504799848,0.058682304681183656,0.00819476241644331,-0.038614870650996246,0.10238820393233296,0.0028718462349298464,0.04985056370354965,-0.005741734302543718,-0.002417871951010585,0.04366256436802021,0.01923854496322943,0.13998860445935818
AMH,,-0.03200929678643086,0.049350971672750536,-0.016438599418258305,0.011695090192978473,-0.030346418589074855,,,,-0.06259472127115814,0.10242125269863084,0.041520160811324855,0.05620477268741227,0.0550500003316423,0.06618459478330568,,0.02831272588560913,-0.032290045321891565,
GDF10,,-0.0028398944505157275,-0.01871866035447639,0.05976552315875335,-0.033693207447844424,-0.01880912430460338,0.0233921310481821,-0.028679029013686935,0.06905989789577527,-0.028141223226778502,,0.0577006993018636,0.020328934769955207,0.013610984879105406,-0.0011308403898768599,-0.05314086051880081,0.12161067127358693,-0.02333084116076374,-0.023058678751370482
EFNB3,-0.024836690088783916,0.035474657515686195,-0.03532116020881888,0.04978880171628167,0.0426367204684631,-0.0321065414459882,0.03949993535040908,-0.0027797915753873426,0.052904493076619534,0.08217641465333039,0.045931629219778024,-0.004346087257468622,0.0717670233510946,-0.012513739882451407,0.0371972815079774,0.17447444620899114,0.14151744635467825,0.019284774440054425,-0.011413336400989023
LTB,0.002175340014112437,0.02835063067309322,0.0003611470152048536,-0.0003360408556112252,0.07333276348017995,0.017158899808362344,-0.03948417889710627,-0.03738406060334603,0.026818685209874394,-0.0010822115989075043,-0.06040516067505054,0.06365000635861533,0.09431482617249673,0.017834079864371258,0.012999874772566668,,0.13679829602495241,-0.005800921085187937,-0.012546977539085305
ANGPT2,0.023597391607803584,-0.017403853393393568,0.03312467387991929,-0.04258528547479175,0.01958983277681509,0.11466816112107162,0.022208102816878884,-0.07102539371911035,0.11237514265202561,0.017524543892386554,0.09016481855479441,0.04767777494201892,0.04905642508483326,0.06178100022113546,0.033832661471594444,0.02118995510276153,0.08120434639444328,-0.019467508551179114,0.027915389367550853
NRTN,,,,,,,,,,,-0.04341480616976706,,,0.03139843593368242,0.0230823497437695,,,,0.07288455312779292
ADAM17,0.05513606567220651,-0.011470969326704215,0.0012355190693360862,-0.009396421385544897,0.0062212034883592695,0.03742461991890081,-0.00208941295408363,-0.04193010729226375,0.012528886819412126,-0.06663909387343661,0.007930341333777633,-0.05189125648108857,0.011648990529477994,0.03000814727290662,-0.005457757257286157,0.030536618697319308,0.015695792751279854,0.0964936130577254,0.04484675740073121
LRPAP1,-0.050588292009087786,-0.04389107610690652,-0.019301522598828932,0.04860483996982203,-0.03395164145455334,0.08760108563652165,0.058768315245375895,0.07040833726065901,0.030042936992981807,-0.018325408959124913,0.023770586229191697,0.021724913603652588,0.07826979509043698,0.04632959123100261,0.05686068663154353,0.09633395264908243,-0.015026604671202178,0.0382495742202592,-0.07487618403298942
NID1,0.012293562488679024,0.13021942326738692,0.07487515437914385,0.015716742834373618,0.031858228369863774,0.1446496268437048,0.05998038230755213,-0.0764036283150401,0.07992627651073705,0.06906484825258477,0.09744838318117977,0.025614718613409793,-0.007500419498422824,0.02173098488142908,0.04799079737605365,-0.0696007643533474,0.07848824186571608,0.00123061903862447,0.04233668023439905
MST1,0.0074711790503588235,0.014261794524949491,0.007812823384846478,-0.005787322357233584,-0.04489965785697663,0.11708693692083022,-0.02514556153444608,0.010928369785794364,-0.020257827654261932,-0.006007242937447112,0.013851672230613727,0.026324397883712346,0.025312840896649084,0.011457861749097615,-0.0075042701452689275,-0.0001513151991811537,0.026995732187133498,-0.022578101147172038,0.04596342825281518
IL13,,,,,,-0.019707602184506623,,,0.1383811115024013,,,,,,,,,,
DCN,0.05468253879413862,0.06884361119781286,0.03406573616179109,-0.019234999005727203,0.043554713112504716,0.11372051853251329,-0.015829826361854527,-0.07574953166248802,0.0674118373891851,0.024578051252247452,0.038132697871148084,0.039954525422899345,0.02043542652303396,0.03142709554798161,0.054935295989976846,0.0329818394345905,0.06643891560607189,-0.021086713309547533,0.0984097015802675
IGFL2,,,,,,,,,,,,,-0.0012254019983753423,,,,0.011830647734885685,,-0.01893229588721753
COL7A1,-0.039210213174133056,0.05360191550299303,0.007387969628994354,0.09507484931460142,-0.04860583266480409,0.08398737384195774,-0.04193815944799399,0.01404275424652167,0.08293506407250073,-0.01808325798841732,0.07904544607828187,-0.017311876421828735,0.013527642655185567,0.05117584897479254,-0.01716400003444034,0.09159785856604725,0.09671269222743917,0.00721870745154474,0.04141643310633003
CALR,0.008124620387384365,-0.00699462846395553,0.014965696146303756,-0.02426780516212575,-0.03978691441565541,0.06149646709937174,0.008407519308053326,0.03031300622990454,-0.005313676053927918,0.002441271845711285,0.08768138243161781,-0.05445036254284629,-0.1092069404926055,-0.015756538111463183,0.06746363782111066,-0.00982299178062534,0.06953193135436628,0.0992356349855883,-0.027147659998842423
PIGA,-0.02412690969544226,0.025248921018060148,-0.0029506692683075276,-0.02634591386295848,-0.004324099191249046,0.08128657718013502,-0.027906241309377938,0.002409090118833648,0.1501092832837898,0.08257495402505761,-0.03360591224738358,0.054763962617418,0.0029685492566377176,0.035635178047259186,0.010106426919616928,0.14599701738701595,0.07053021330308898,0.0558792207583763,-0.004276704930207591
CD200,0.044083402461461446,-0.08497702421335941,-0.04999183815201037,-0.00027800630712671243,0.011789048397250338,-0.03827394942513967,0.007058814884925199,-0.014798883712763323,0.06608453104005695,0.07919337547334154,0.023238327998261327,0.14656452665584285,0.07543135564604136,0.05426387012688844,-0.003326286383723557,0.11415860236132458,0.07079155620075907,-0.06810393245715742,-0.00019139262083317502
GRP,,,-0.018051936491033756,,-0.021725136005078215,,0.03450971984790497,-0.004548801547614564,,,,,-0.0024793171050261084,-0.014077390497922788,-0.0010069976657960096,,0.07050713073058057,0.07524312431014599,
CDH1,-0.05454912605067077,,-0.044211641405427105,,-0.025139536657658227,0.049365027401431234,-0.03320328707424515,0.003910874782836469,-0.008495325751551265,0.05066274301956698,0.03808384036448156,0.011122761200408995,0.043118121179409,0.08837362051323469,0.05182286864561461,0.15767236569647428,0.015491475507416141,0.07887603543781384,0.06906127009792232
LPL,0.012684481561644095,-0.03606956357922788,-0.025485257401156272,0.03816610927449092,-0.024702366452243586,0.1435698534335986,-0.021092956977907012,0.026475249371688384,-0.011227425698708288,-0.09196688665958813,0.0038351002443872124,0.10583055308587073,0.10983784639263984,0.10649231062477948,0.06652157718334578,-0.0833489635719224,0.02544049733566972,0.160761932977125,0.055449327675168365
SEMA5A,0.013100591411294415,-0.03720605105474803,-0.008636662974506569,-0.018100162494526926,-0.08397077665725372,0.10325529296651213,0.10178504292979156,-0.10430027615712913,0.06636090803424442,-0.10132983926476556,0.10729766731057251,0.061209271927835866,0.07221323512191152,0.009093287615305095,-0.005337930072535578,0.0098818533446168,0.049411659863095606,0.0818540047464987,0.06576293927984074
SEMA7A,-0.019550187867931435,-0.003679207205373649,0.0008220632928437376,0.06418321095262844,-0.006865607985057556,0.039879153343489085,0.05405520854338917,-0.044514170976311426,0.07101566155947621,-0.003929905814492997,0.09514649016431691,0.027011385327838235,0.010512079325675725,0.027872069627491468,0.030372963360922628,0.08408959661509431,0.07866567660352679,-0.0373638472373696,0.0026266014975095332
