,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
WNT2B,0.010311707773844164,0.005670296124540916,0.030503294017166102,0.06915091419355551,0.048338177246693245,-0.02891901282572404,0.016206316108649206,0.06375808676503662,0.041989504190673044,0.02130128336233875,0.003869484060311985,-0.005200786929131629,0.08574094085094779,0.003593183856672421,-0.02665054830527595,0.1068732601330699
AMH,-0.041848426065113326,-2.739856800781954e-05,-0.01859094583834013,-0.048077602012417626,0.1306700658569095,-0.025003118334880017,0.032317273633839134,0.0211097483971215,-0.004679379991818596,0.010315991302879109,-0.015345359049979667,0.03314003512394907,-0.02114145904245333,-0.02036210613370205,0.03139921597668154,0.12686771419728346
GDF10,-0.031895174878335035,-0.023947082199609712,-0.015576056860260578,,,-0.027707154291375522,0.04632698084654034,-0.010874949013752218,,-0.028723959534980036,-0.024237792654153392,0.09844774922411793,-0.02668289560708392,0.04915879938941661,-0.005268260667949799,-0.008994863906884067
EFNB3,-0.038395071981928326,-0.0325279236132149,-0.013097391755945716,0.0021582040896281633,-0.02455149849747851,-0.0001438406942096568,-0.06822370067951952,-0.03195510838559715,-0.02046641150775719,-0.04904490582998705,0.06701140424485462,-0.06423684177861197,0.017062342523375882,0.06628058004184594,0.0011322225386599556,0.046301184956327665
LTB,-0.03879069124069666,0.06186945592771694,0.006544433286365827,,-0.006174029948557909,0.025018369015837306,-0.014618873355858446,0.006882629564798196,-0.020838576783786887,-0.03635892783616874,0.04557630813136251,-0.014457996006749303,-0.05093369477151283,0.021465941565906387,0.01923289238677196,-0.025782445636030216
ANGPT2,0.041576262252069576,-0.09823944259058309,-0.03546093435502922,0.03634547423270059,-0.07817112609436395,-0.023998833485364447,0.05949704904408953,0.0905311333075638,-0.025933984342041583,0.03475423935019207,-0.015055512689308598,-0.0031010827833280246,-0.017487427314509238,-0.04397756146628413,-0.08945003930841423,-0.018945646090379468
NRTN,,,,,,,,,,,,,-0.008060316676885235,0.030001258337952415,,
ADAM17,0.04921835346094268,0.021202688233382123,0.0203252425532572,0.024502890492386967,0.010028873301745875,0.04208507945649815,-0.013275519744648044,-0.01914337806890215,0.006663770198923844,-0.0056563639303951274,0.02124281361447229,-0.012339952648246645,0.03193431078940643,0.014784221873635912,-0.046195235557978984,-0.036849061318212084
LRPAP1,-0.04395601083710202,0.040772208245824,0.03416380233476157,-0.032109708147075186,-0.08568534055531313,0.011020501992227323,-0.008937030329693292,-0.04956112904654474,-0.06516253981217696,0.041013489314507566,0.08507501817420729,-0.01574010661247362,0.05604220766663664,-0.016905671158324698,-0.048855546534108014,0.017034974931476408
NID1,-0.010632539782835853,-0.014113661924607475,-0.04350758910977548,-0.03860421171976949,-0.09167830569498686,-0.06457525100843432,0.04544030886133086,0.01402424279245414,-0.03763569928618906,-0.026061701372715865,-0.03762314607369868,-0.04915934414433953,-0.0005401130849712945,-0.03505805098132073,-0.04155585615792644,-0.01593873292992276
MST1,0.012156841941948486,0.021336891292717652,0.0028008370934434848,0.00016279824635848631,0.009447996175810814,0.06023314990621007,-0.02971020908385877,0.005010728428349325,0.0029463495334506747,0.057779085981096594,0.004244856687717782,0.010812878098238441,0.05041569129753756,-0.01042939085846373,-0.015773913504524367,0.012917664682191627
CCL14,,,,,,,,,-0.03232076411978532,,,,,,,
IL13,,,,,,,,,,0.07854569128316614,,,,,,
DCN,-0.012367022258121044,-0.06145872285780688,0.00886625122559036,-0.12006348322047895,-0.09856260822566887,0.007399962489346427,0.060721165222485524,-0.07747280788436854,0.01031459621912572,0.025082762749390145,-0.019135209291063035,-0.003922591587820407,0.045785377554061674,-0.03021993130110001,-0.07904112857773432,0.005100333835085349
IGFL2,,,,,,,,-0.020417131530670218,,,,-0.022236648348320783,,,0.03842767931622003,
COL7A1,0.09014631593701969,-0.038910349854501286,0.03992302428282768,-0.013879355040827086,-0.006706102027689495,-0.018759431684241563,-0.03284872026665177,0.046587790829122636,0.015348283108106308,0.06727188830783662,-0.0037003068795516507,0.01746758825947247,0.012609393473930263,0.021023571567808756,0.0028530446552095454,0.025669901862675856
CALR,0.0922941857076529,0.007287954364714696,-0.04038267894339698,-0.007036978067440461,-0.056243508967727604,0.008448231856500454,0.018459537018557896,0.1275334619525626,0.0560640983489777,0.07335836935977964,0.03370830255036718,-0.08172218393412455,0.031658676507146155,0.033579999929246936,-0.001208068731402865,0.08922963944917302
PIGA,-0.041308786933726964,0.00447804375211107,-0.012325460828277724,-0.04814266589940024,0.12690976217653974,-0.04638957596854084,0.01438039950946071,0.010380909499791932,-0.05468732067393688,0.07673028952785153,-0.028969063131966958,0.015306470481417093,-0.008975006064718679,0.09911555518813028,0.024108156135628712,-0.0281086411038895
CD200,-0.05858415213325496,0.03232085281620003,0.013100832838193402,-0.0476171971997862,-0.015372585651603845,-0.04480972824402272,0.0013449055702359307,-0.06993395734643289,0.0005839095448145629,-0.011592323245396182,-0.0019128647064794758,0.04689892143899124,0.009720315377372493,0.026448667543384402,-0.04607992157513277,0.06129333479351725
GRP,,0.06486407521598606,-0.013221176071660463,,,,-0.01901284038679156,-0.031700067257368694,,0.03064232338533551,,0.0976090541059784,-0.012301937226624008,-0.01782154372032322,-0.028808155363467768,-0.003396504028602987
CDH1,,-0.049050668653375394,-0.03165694519844688,,0.024042169197552626,,-0.02200096688730628,-0.027389401343446338,,-0.009744606170132545,0.03915272225308273,-0.00976918120638482,0.06502333394962334,0.008862955588822012,-0.03924199542176433,0.009942307517898647
LPL,-0.046234150620690556,-0.02649398813663063,0.01538388107029878,0.015339581704143413,0.021695271859609812,0.0019815733275604765,0.03813538430795909,0.116650491222108,-0.006206484946625671,0.01921287064120632,0.062404169807318687,0.0056453832882174485,0.0036005633665592094,-0.061227073968169704,0.024431185452408053,0.03996623493744799
SEMA5A,0.014878808557707634,0.0028872999102247878,-0.04848067535460519,-0.0639906665268537,-0.010810243908168357,0.0552753278037947,0.018642695544800914,-0.0011860919152050869,0.05548540726574828,-0.023682737573788457,0.05415031442849511,0.016724771913439445,0.00866818085160766,-0.06455679927301804,-0.04882015607141065,0.022323726374334184
SEMA7A,-0.00941251789762422,-0.02251755211346324,0.030548858688982265,0.000801788307538877,-0.03616260667472468,-0.017270171730149702,0.019049099204116335,0.0560975638557673,0.0721050320018152,-0.04767032060230224,-0.006527457568166481,0.010570696199410212,-0.04204753557712515,0.035857908543918696,-0.08818599968284287,0.01562787783149961
SEMA4G,-0.016072771493028097,-0.06491817752371189,-0.005783244922485692,0.04925337046249583,0.05802914569088117,-0.04629270654942633,-0.015043777284916656,0.009705230645153601,-0.005021055551473099,-0.010095639415292259,0.05529814060492311,0.007796370637639217,0.06296675404037433,0.012367283355698543,0.017229379909195524,0.04280147396052147
SEMA3B,0.05268966849190929,0.0008350737898359179,0.03489292608554203,-0.03829092484543314,-0.050728398575772334,-0.014476243244591963,-0.017759057265693573,-0.06970739613789752,-0.007857908322466947,-0.04425330749797901,0.03720225916994089,0.047705851791279084,-0.010031657541955586,-0.04960560464416581,0.01661725756656923,-0.03166708782606278
RPH3A,-0.09169325425309566,0.0012454720294433298,-0.03990807557372115,0.024947185739520657,-0.012774767541471976,-0.04508809198046071,0.02445787688900088,-0.05593767639645811,,-0.002924271847332801,0.020329880207325568,-0.021149565704641434,-0.06114299254525438,-0.020287404647270003,0.004032924869887279,-0.01951437644149215
JAG2,0.003679522673431188,-0.01234068886890946,0.02418315854554959,0.008246732461696892,-0.05581890012098228,0.022268521325791324,-0.009371046801024852,-0.04254681320158997,0.007891322517242477,-0.037611597067648585,0.07155507007560252,0.06726611664219938,-0.010908743391892869,0.04550468779627394,-0.05163943514684858,0.017979285006609735
CGN,-0.02447415641367531,-0.030447852007900525,-0.01800095795474837,-0.02666903757739464,0.04091738893742239,-0.050566688630871076,0.04124832062816807,0.08200939649374928,,0.017194076488118444,0.043126545982978944,0.09756457379685078,0.003999374452907799,-0.00809262916708547,-0.00852870294520797,0.041471155502054886
GDF15,0.05659051342784826,0.0009875840763126106,-0.020694984134459516,0.03847795490205598,0.09597225524598214,0.04744817592534337,-0.008693207535370402,0.11235125766474438,0.004228470384653787,0.09262969178590384,0.006467758662461805,0.09494101072905928,-0.018701351143658076,0.07035839585674014,-0.02020390608538809,0.011742646855939213
SEMA4F,0.023010046928372992,0.05343422790682967,-0.02309356826411084,0.03498721660508479,-0.03600947212310853,-0.038915841072349626,0.06634245681944458,-0.02565094370164742,0.02739390323613306,-0.023758656998865625,0.01350151175898106,0.028595199743180463,0.023564174999779502,0.01232293912471027,-0.012375357371736171,0.02128019332189916
NXPH1,-0.020065643911073034,0.014438133503592007,-0.023014647063715428,-0.030667435998441066,-0.04717804475033486,-0.013048889397101906,0.04048416874515518,-0.023158303257250927,,-0.018084325284010952,0.009089706181116312,0.07452315809125323,-0.06206683340936724,0.029307070611584708,-0.0013353176612561095,0.031358660023291976
ARF1,0.06312273152433977,0.02269614179362731,0.0191412066816755,0.05536469722738234,0.05607681011793817,-0.0004245648952266263,0.015804691470524643,0.09553783309826779,-0.10379263520569955,0.04705931794738762,0.05264498963837654,-0.03441176593506294,0.04765367627229855,0.051635635388992455,0.05386829966180022,0.027298258389903185
DSC3,,-0.017451820859974633,,,,,,,0.016546361868156383,,,,,,0.046422188146706615,
EBI3,-0.005430277205342514,-0.046896477727548874,0.016879305672119777,-0.026676714056399684,-0.01657856319383185,-0.0017306323176858947,0.05424340204112977,-0.006177248652486988,0.01718198368029225,-6.477677726966963e-05,0.036223824071986446,0.04382587436818283,-0.015533864715276383,-0.05173476214714022,-0.032309420712448154,0.00890215471758031
TIMP1,0.03176121277015253,-0.05558253262717896,0.011153946952439061,0.07674906878477153,0.01166475066370917,0.04133297302769052,0.016486786877674606,0.11876008226346779,-0.04381447188346784,0.057492618854542196,-0.016073994957555474,0.006613756503728048,0.0655853341181167,0.04402995121831786,-0.003543100606486928,0.04196763031244242
SEMA3C,0.04349545928809249,-0.0666879006173405,-0.020686409899378897,-0.0800693308117488,-0.01782902489793083,0.06485984792634351,0.08097330602158587,-0.01724306912939885,-0.08758238512319294,-0.02386065543001168,0.014934112285545632,-0.011419110878203135,-0.02193023348895604,0.0004956658327014373,0.008022491097977336,-0.05627443628155847
GNRH2,,,,,,,,,,,,,,,-0.026309207546441893,
GAS6,0.07782049436136602,0.05577185836939247,-0.03915343463967033,-0.05031513739852634,-0.02828839345597429,0.0018801555154703067,0.03214246992517995,-0.014180187439823239,0.062123437340025046,0.02956185939927733,0.01222464881375332,-0.024103962645324013,0.06329087291232248,-0.018646358533548294,-0.05452370708347107,0.026568178848152376
MEPE,-0.03306929488664939,0.01802356105811287,,0.03505033208433666,-0.05053622417416758,-0.02714929650039873,0.030095897674261265,-0.05515595800138308,,-0.026924258096065832,-0.02720239066850986,-0.031945696428551745,,-0.02750175940972156,-0.007094897603854717,-0.032445205884580025
SERPINE1,0.10775376838074704,-0.03814390768677839,-0.055018072772465884,0.07776995319930248,0.07689960460258559,0.04702236185862187,0.034819346901184656,0.16087668364210625,0.07121636143199993,0.054786290313645285,0.0076379513562205735,0.025686503554101552,-0.02930231117288356,0.00973208767826241,-0.022515470750515486,0.07222549771446672
RSPO2,-0.030088562622582044,0.012510602510463912,-0.020694981498570124,0.008485011556171092,0.0630929107404268,-0.03308313198946735,-0.015458332774724998,0.05011603591985356,,-0.042852688194963864,-0.021979701517268142,0.023038174531278238,0.0032032394744524926,0.035936616366077125,0.0013286518673951513,-0.025429930902938585
SHBG,0.005639733518052952,-0.02260526669208701,-0.01994276865828028,,0.018856658698040214,0.0869063673019659,-0.01569403484012695,0.0006026055376873676,,0.005538428815916557,-0.00482741745991525,0.03762289809843735,0.04938211493169758,-0.02586040288846008,-0.016500812317993593,0.032418190279922786
LGALS3BP,0.0030807655334781775,-0.05871827414920931,0.05969050075889624,-0.06085597633908945,-0.022017149015049572,-0.031544047076088676,-0.015486675943748666,-0.05765067737772299,-0.08106617768296963,0.041757982929573216,-0.0016276530210731835,0.042351320345432056,0.061337089206965144,-0.05905766211232799,-0.03876804894564341,0.051115648463609914
LAMB1,0.07512887272390574,-0.04627745272904274,0.02485623252761795,0.006092855448025839,-0.012577115144506967,-0.009131238397625734,-0.0037392696220025718,0.05908703336513102,0.0012009148179366461,-0.008587704378117974,0.015598162865198854,0.01562765403836838,0.05137554102749864,0.01463876970007977,-0.037082395964318726,-0.07326606407011425
SPTBN2,0.0027935257717105386,-0.004761224275719465,0.008867247943941663,0.007028305443365146,0.02550678735813051,-0.0246032908584769,-0.00018279530875810976,-0.0815067074765163,-0.03288972549843074,-0.028082948445432188,0.0299600697720275,-0.036118242370909034,0.011239731990632615,0.04308523824041762,0.0035151036454222576,0.029217038189947284
COL1A2,-0.04656244889253758,-0.0515970899841801,0.048413130521357664,-0.06994593023261522,-0.10588613178865257,-0.030809813960279923,-0.004983704975557283,-0.01601470519209487,0.07497177505397196,0.06502385593470783,-0.035199472453034696,0.029006662254123936,-0.02021771060797516,-0.03702039412120574,-0.033017415843212425,-0.03294111051638079
DEFB1,,,-0.01170267828982303,,,-0.016378867486703766,,-0.01819046175277251,,,,,,,-0.04325680229589862,0.03866048542964711
CEACAM16,,,,,,,,,,0.007825999679477377,,,,,,
SCT,,,,,,,,-0.01671927599313418,,,,,,,,
WNT11,,0.004081935311170112,,,-0.02186895022480361,,,,-0.01624876796472071,,0.040728471742753486,0.017854111906737885,,-0.027767794309253552,-0.032220785139015995,0.03671637830100335
LGALS1,0.10374197461023503,-0.04079602188730513,0.022429637107696715,0.12020308078058244,0.09239235713749161,-0.01025850940493891,0.014569279983283437,0.13101614003955192,0.010880374379651477,0.07326772958670164,-0.022150926907211096,-0.0015472460968999342,0.07139256606670044,0.10006326176048336,0.035178157642919934,0.03381365589978246
BCAN,-0.06815478370408072,-0.04308194222064965,-0.0270600943938327,-0.163870337863689,-0.13441082073864827,-0.024067462118650077,0.05444924925062913,-0.11599469367186367,-0.029793842623969904,0.00024473149504733015,0.05294147512695035,0.02251048707506658,0.06567696396837311,-0.03122760622769341,-0.018833264455639816,0.0960053871493102
ANOS1,-0.020801809104485494,-0.03808857976595057,-0.04080337395814909,-0.010107489128752055,-0.05892931048969364,0.016684535331053706,0.04252615330053985,-0.059255342115044025,-0.05274684432645531,0.021985193327445144,0.004730195692359808,0.027061788251899848,0.02063852025116425,-0.026974452470173164,-0.017907737639113106,-0.030011473962793654
EDA,0.010942109503177665,-0.01831275323350155,0.004599865847342807,0.03384417679097791,-0.004926067026755226,-0.03516967317051549,0.028040479662951208,-0.026197459485328062,-0.00524027381784283,-0.03443647411091857,-0.018733396637607303,0.012285310260831319,0.0005346457379315877,-0.025761348154338313,-0.038149170792283256,0.09689387975316682
