,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GDF10,,0.06437742808754175,-0.0130750116463442,,-0.0025243885346146787,-0.024130039750512946,-0.03845174528041206,0.050580533616231924,0.03978209418857599,,0.14830881369936708,0.010741704365353771,-0.05211850557438975,-0.008109608545045307,-0.005731796696143947,-0.029082878772107138
EFNB3,0.06463047022369968,0.02274024692681208,0.042310588053345644,0.07059075862224432,0.02486317399190892,0.04735619104081665,-0.0530706622917384,-0.0061133853685227954,0.005773168625978776,-0.028725900667598805,0.09491373117588064,-0.014434313362163623,0.06905687559120299,-0.026566782270799144,0.12752905505264445,0.09191164728203129
LTB,0.08177133540143852,-0.015329141491628454,-0.019074940181135373,0.01700574384440074,-0.03706272124333951,-0.013628798095169365,0.0482475806527301,0.0320801713947105,0.018446164854330507,0.02350630468839483,0.1290902712058588,0.08454172792395272,0.10427966231267996,0.018150389794071225,0.07112995115410123,-0.029148438409189206
ANGPT2,0.022980865346838915,0.007040723689402658,0.01643859805651085,0.003456807555361092,0.153881532377126,0.013845055935240992,0.006080098702683975,-0.07082907592327073,-0.0064740346330310495,0.06447728235726446,-0.0006646144151990756,-0.017497846470647893,0.07781532793944262,-0.02417347115738413,-0.029170057968374633,0.05331390189182916
NRTN,,,,,,,,,,-0.039820763047533445,,,0.15897430006016214,0.020406856960282913,,
ADAM17,-0.014324701380607147,-0.021924012876681102,0.056690938358323735,0.033029568694836656,0.06933111437705756,-0.0027455310779319728,0.06359817553104027,-0.07084678171077731,0.08202632120430575,0.06386840374554703,-0.049875851961122715,-0.046399899372799244,-0.029409793376612023,-0.020019188705117957,-0.00822205844601312,0.021573772468144566
LRPAP1,0.01974651267073514,-0.027618792639543484,-0.012549826463511741,0.04633889784269345,0.09894957259381143,0.026759281594542106,-0.0005401479896786239,0.044074680443396796,0.06370304326164151,-0.05471959224022377,0.052601794553394456,0.08499872321176569,0.02406308791340448,-0.011894953208769791,0.06421932632949232,0.08491549414813858
NID1,0.023335679189219798,-0.012603200452035866,-0.03486329389840152,-0.008141997580471357,0.141678228523591,0.04277142136339063,-0.024179728573601383,-0.05098637891358834,0.02165147629200156,0.027137647145853594,0.016008947574727896,-0.05068013451269342,0.04287726782916886,-0.03929074907284955,-0.06682227154811614,0.055558766412300835
MST1,0.03262990349081438,0.026395666356580406,-0.008755508972021058,0.010769912574137029,0.10590789567147442,-0.00040197715529697935,0.08117886215236084,0.11541952973901659,-0.06743498429425218,0.0024131942947706116,0.024318984315376792,0.06610615672584738,-0.019538892728119053,-0.004056007596048504,0.11189310128433388,-0.06002903744815447
IL13,,,,,-0.022940312637233257,,-0.008616458456323212,,,,,,,,,
DCN,0.03727039901440115,-0.025021980240718018,-0.018665540322779468,0.03336836721146376,0.1481523131029965,-0.017022536883978756,0.01662703532908931,-0.021119528303560463,-0.024327594252066397,-0.056631381539130506,0.02196258631815392,0.012222328681279976,0.10268744482855602,-0.04027458336223537,-0.09193524258098351,-0.00495736351785249
IGFL2,,,,,,0.0050383223428452145,,,,,,0.0258179825335669,,,0.03946010458812055,
COL7A1,0.016453098381795487,0.004808046031155081,0.0116132567306544,-0.018596652916092703,0.1191979484743773,0.013809267845216867,0.038060122958679686,0.05057157620926098,-0.08580618038672962,0.02628096040907458,-0.010739905883009198,0.013215128908079403,0.06466237945831123,-0.03505355339769034,0.017957836788569912,-0.035651706804155074
CALR,-0.0028938195076188547,-0.04931136353757178,0.04992590142655537,-0.012410903281895704,0.08399615905822744,0.01390174318223549,0.028464759718445545,0.009813805400407886,-0.02777165215612562,0.04508975952495129,0.009620047329187153,-0.12163099746759064,0.05193757551827803,-0.057693848046730896,-0.05915501524540286,0.012580308888841622
PIGA,0.019667331990955102,0.023136500046251878,0.05327046758230265,-0.05101346165164091,-0.0014483261276734833,0.004200293241707391,0.05075160692164493,0.010812770922241182,-0.053303946277923626,0.03722003855160415,0.0004268760817217045,-0.009358402578184965,0.014147859847496155,-0.015445833746699446,0.08504618469406507,0.02242417349411342
CD200,0.06515449042107868,0.010788514803023012,0.014050873468057268,-0.06955598534296646,-0.036204597311994456,0.007155707221175268,-0.04911751663493038,0.06101540103184056,0.025342243415133813,0.04480377970081237,0.026491556362426633,0.0685863599772088,-0.008280332797456847,-0.06017796424050097,0.04612483637152711,0.06268672318085011
GRP,,-0.0036923538737215714,0.017740965064993647,,,0.011681285011401522,0.030164886902703685,-0.012416852426729677,,,,0.009900981841019082,0.02440026811984376,0.01631734061650265,0.0005885992118372278,-0.026955602637383613
CDH1,0.014819609508335736,0.028200084269753976,-0.026573794052678394,0.08329444765602789,0.03722693808221889,0.055808358452279175,0.039098230485504086,-0.0494371786682705,0.00980618619015478,0.021372111051640927,0.02391885979258215,0.11145084049896828,0.05171082599034536,-0.00979227032945335,0.00017667471198038045,0.0008168190550880508
LPL,0.04352982244412549,0.025023850942608783,-0.000633115915931428,-0.0217224140738756,0.10298665893945351,0.008253263132118023,0.07502905592462172,0.017179042239727067,0.08187269548488077,-0.07186679806831223,0.09913897621119966,0.16241699792252706,0.09035399279031615,-0.04732970408203499,0.14678036492608124,0.04187951737867439
SEMA5A,0.10116710317743113,0.028418894088936723,-0.014329221194825284,0.05680825979580407,0.1072719334303328,0.013744534785886667,0.05960117853306744,-0.10415575755217353,0.04706071591532369,0.007241809708926387,0.026524900265705444,0.0755823963480767,0.025161107288435472,0.0017949494842829585,0.09080210486840036,-0.008599678267937517
SEMA7A,-0.04592560642161333,-0.03130971180247285,0.011401258665274942,-0.015652438159819947,0.08413484064502909,-0.017812130958020454,-0.042198815862553564,0.02235188157952982,0.026443339139234606,-0.004578769953052127,0.03174052550911227,-0.011088271594911835,0.006161848698876386,0.029108358788274752,0.006501935282752947,0.1141193004455257
SEMA4G,-0.031116490181642573,0.02130954423204671,-0.018069848496806838,0.007134379456197846,0.04905131210708266,0.03631512419640531,-0.016084104329476046,-0.03530631521218135,0.029040571710682646,-0.019711016493954115,0.00853707222921115,0.09915930502842323,0.04988227373241023,0.06487736743701282,-0.008961264906312485,0.017087920260240343
SEMA3B,-0.03955441153111111,-0.03081680848040764,0.004475831019366882,0.015648277815091562,-0.006019982486810224,0.02132500786715622,0.021060052164383416,-0.0015552011695324493,0.08805842161673096,-0.0007363436201988005,0.09013705079068657,-0.004111625664479751,-0.048629219169674956,-0.018471003305955046,0.04956481106705803,0.03184078327225309
RPH3A,0.08946963093838763,-0.028127908575504748,-0.033500041608146715,-0.0030245408937920656,-0.04677235889890645,-0.0644025210450265,0.014566478627765478,-0.011845607259171498,,0.06895063660315597,0.10750527553381617,0.0908541320251011,-0.07678073917428262,-0.013033087151562196,0.08539409008203154,0.02914919981959803
JAG2,0.023044822695955605,0.023380043706938535,0.029772314656060856,0.044101151249898954,0.06233724557715226,0.009719323190157253,-0.014816638820025206,0.08599700192968232,0.013295323509930223,0.09575125889685975,0.047838756806163764,0.03899121516963897,0.0810024231933778,-0.022621266638433415,-0.021219220200676875,0.016461359782455623
CGN,-0.005060234945742387,-0.010831269876661088,-0.015110546720214635,-0.004353896631905836,0.01267487086441104,0.04397475645029146,0.030176969713974894,-0.005485575926370696,-0.06774588514612982,0.09041415020476834,-0.023659384978322325,0.0015174975268903233,0.1465141232602005,-0.01077498268083051,0.07490441736646439,0.03004979321315433
GDF15,0.009057418376365114,0.019980952609849525,-0.01737199350301035,-0.07277358460343833,0.0962983499871932,-0.004435001292006734,0.0008930393925280314,0.09092201638700446,-0.02544329171278445,0.08676176871778893,-0.01940459268571795,-0.09357544599789817,0.16315261968983913,-0.03977154312927735,0.03086741428216435,8.222732626801643e-05
SEMA4F,-0.005676540295194956,-0.007740741710155251,0.023524786729237416,-0.0020288104850408545,-0.03816028127115806,0.07683656948575171,-0.05335541528121951,0.019599670947956428,-0.019521609757573694,-0.0224278594350083,0.09814163954997021,0.09252159100294663,-0.02513851603287017,-0.030759028065245185,0.08534925923736578,0.05863256656485508
NXPH1,0.03147145719623589,0.021723162978573258,-0.002977339266952189,0.018472282993375017,0.03419300808764738,0.06798387058468221,0.014289565766224092,0.05829965321091427,0.026165861511847386,0.016621914940463958,0.042005806400208456,0.1383563197441265,0.019773894130608906,-0.06757499348083901,0.1643754756775522,0.0641686446081026
ARF1,0.0005399444222122727,-0.010796711385841198,0.056528449157590276,-0.06426249658430445,0.00999985478826173,0.026418091108918896,-0.06018661291595432,0.09301397328494664,0.008121925248056452,-0.07701476904093162,-0.006257576051707654,0.076471182023736,0.04480129475129333,-0.029875405369500115,-0.006722489987958087,0.07288012586878066
DSC3,,0.10922366980295355,,,,,,,,,,,,,0.046309061056113585,
EBI3,0.054065589182250885,0.017331748943876193,0.01723698585174197,0.08221666266179685,0.08355745072931031,0.061001273659400716,0.03687777082451338,0.07891992788542979,0.04346562079242139,0.07500148398680676,0.08521712925729634,0.05433102075547684,-0.011885988480941438,0.06776194869756172,-0.03683246892201227,-0.010223758450143434
TIMP1,0.000669620922188608,-0.0011482108015394375,-0.056221744059152465,-0.012373841452646457,0.14009006406717053,0.03576841443932575,0.044484522532481065,0.021430529863332295,-0.05688547553517698,0.015957858915487958,-0.08642481943073306,-0.22222681462736776,0.1295934334174846,-0.07174713186797851,-0.11380050343323246,-0.0662651865892342
SEMA3C,-0.006318018032801627,-0.03451436582544294,-0.015547582079508212,0.05609380669376463,-0.05145746106242802,-0.013832385783995602,-0.05304095271570129,-0.0052052656997669325,-0.07857745038828583,0.018133620211743542,0.028554586097698672,-0.13261104491388775,0.01783940185517981,-0.029386660014498134,-0.010622370482441195,0.029048026414639747
GNRH2,,,,,,,,,,,,,,,-0.02589172035171786,
GAS6,-0.06675683966981201,0.022658187307930174,-0.020245623057604883,0.011836115975951671,0.05342991616747576,0.041378543111742785,-0.035545455579485664,0.0052123160420848545,0.02215055582838307,-0.05636814260567943,0.008905393416588182,0.018833242841393493,0.08391746334690436,0.01579959202410916,0.024660301554961534,0.05107266932755546
MEPE,,0.08060511024475996,,0.03363885808137793,-0.03610877355222971,0.0222267232712757,-0.037027952542399184,0.06262427933871394,,,0.02042778603728563,0.006956029986906047,,-0.020088288709621045,0.017778575688747442,-0.010985138771123582
SERPINE1,-0.007412955054248624,-0.015791391403664774,0.010727197712216181,-0.07551925412322176,0.0173470553177404,0.026366358074114794,0.010219644090096817,0.003198290386742603,-0.010199797475995517,0.011443894380303982,-0.11575591547664299,-0.150469193764292,0.11084180627212623,-0.011103740615525937,-0.12621874465525906,-0.07441383470934922
RSPO2,-0.023672050520875988,0.0010326485257996726,-0.01737199129036534,-0.029802606030464404,-0.06078476429828648,0.016954457611553963,-0.04378300491476614,,,,0.04442664826304845,0.0374119709242939,0.025108333855525054,0.041597244004843284,0.05087946654269968,-0.012141864888427513
SHBG,-0.02659438004423983,-0.02360732048475058,-0.01674056115785138,0.041980990086204366,0.0016703545987062896,0.019622216824524804,-0.016106570717712647,-0.014933504766692295,-0.009286414652682344,-0.05291092856214934,-0.013590958111666815,0.05653799023155578,-0.06113863709339585,0.007603465622170532,-0.02353547545185251,-0.016694954201126266
LGALS3BP,-0.00045755176931277434,-0.03467350767326025,-0.03334977551206246,-0.0043656936626235284,0.0702355711123496,0.05626541517669905,0.013581431454916226,0.008611727638991313,-0.03478419476892496,0.015618336779843131,0.005436243043454782,-0.06771254631201504,0.03797064264439613,0.011266649053317217,-0.0002660942463553783,-0.01742380870339188
LAMB1,0.04607902677111679,0.016777916574101104,0.057865301163607455,0.013892037676362315,0.13868512157408597,-0.02240728889857452,0.04527249790229754,-0.028658044390111832,-0.0067648644096953685,0.036031990192239495,0.003329581622919732,-0.07873740250060807,0.07007744249517522,-0.048154038645516824,-0.08931258947197018,0.015614413331259205
SPTBN2,0.10453015386873236,-0.01603519718548065,0.003220316778761733,-0.0388835714878649,-0.043631293092428566,0.011337294111777866,-0.042367915882463594,0.020121320930131668,0.037906699780606685,-0.007911496510375652,0.06323933300157855,0.05642118102387153,0.08944897112951111,0.010470901822737999,0.07040301491252908,-0.03793563560720507
COL1A2,0.03023213449160327,-0.026448539553085782,-0.016687178659935093,-0.024151037267086978,0.18521259438667986,0.010775924483407053,0.07626684858670349,-0.02419308759037308,-0.06969621008233182,0.010592567415346062,-0.03533997990628999,-0.02831856602911567,0.053230818404949046,-0.07521832973354137,-0.1294498196699772,0.031006142040163234
DEFB1,,,-0.009823580916890394,,,-0.01892407350115733,,,,,,,,,-0.05116870693527223,-0.02239524534791395
CEACAM16,,,,,,,0.006310585295343404,,,,,,,,,
SCT,,,,,,0.03118764488194097,,,,,,,,,,
WNT11,,-0.01887976857162239,,0.026731682479534457,0.047336327274722645,,,,,,0.01316947069265473,0.10189201236456132,,-0.04415261998423747,-0.03170949017979884,-0.02010576457805076
LGALS1,-0.05146176881674733,-0.04405962366454699,0.0081189172896289,-0.06466851754051406,0.08114266572671446,-0.069735407485766,0.0016333577583305227,-0.005095850683128671,-0.03941631656830066,0.017236528333438268,-0.08860382133954202,-0.19219763829106162,-0.0021994618364647037,-0.06363956532794375,-0.09994470591421378,-0.06728496436570966
BCAN,0.04439862205459905,0.039532862656322644,0.028768290771730383,0.08591329856133252,0.07769696652934587,0.0039403278614869065,0.10925294436723132,0.03751917983742389,-0.011894432458039426,-0.013454974203582862,0.08615822556461034,0.20757933504050785,0.07716496325339886,0.08027002342375157,0.15435112667208134,0.010494470533959339
ANOS1,-0.045064443605186584,0.021194882729092215,0.05668611107036222,0.03589400178050097,0.04878829802158117,-0.039633858423906355,0.060563471265995775,-0.06209400133155775,0.02678891080725018,0.06316568115895735,0.07539672969586203,0.1477573098233146,0.02957168463549771,0.08131893562880213,0.09686159705857651,0.05432090060403838
EDA,-0.03332530116667675,0.04878373095174962,0.013779514438936458,-0.04376543033805447,-0.026724356228898825,0.023788651553006412,-0.03518407779661197,0.10351675409450384,0.05825002711922797,-0.05478996464604639,0.009634814729002825,0.01694559773712767,-0.010641688830478295,0.03005592876624279,0.057737635915375986,-0.03564104216729395
FGF22,,0.02575422727007311,-0.013526918719783688,,-0.02048769721816217,,-0.01759507579831907,,,-0.01755738093658204,0.058666324757363726,0.009892919800449177,0.0012366891817643816,-0.03154991010288222,0.06377462906583997,-0.009967006572591546
SHANK1,-0.02821413432919232,-0.019997930346578964,-0.010963603221705628,-0.04856611868314798,-0.019492742680059395,0.09593590120193758,-0.022530384628549786,,,-0.022070373440182447,0.026019214633378394,0.02786881991715982,,0.03912191326141363,0.0008083626090080465,-0.012390411488276005
NPVF,,,,,,,,,,,0.06607292265257678,-0.0333499507753409,,,,
RAET1G,,,,,,,,,,,,,,,0.07005232101038339,0.09361122294844078
