,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TGM2,-0.028035413874341768,0.013530013486035487,-0.05182188817341464,0.022908842807275183,0.14054222001653865,0.02023654476781408,-0.020385254052467317,-0.034145650590661464,-0.0011710804052585417,0.09051041551449487,-0.006950537163818486,-0.05104663043592882,-0.031810856973157775,0.024406177688882553,0.007904069537063893,0.011266668184728927,-0.0666171637943786,-0.07891627176270315,-0.01156445044006106,-0.08677147900574136
VEGFC,-0.017674308559685693,-0.012913300364930566,-0.024850237163198112,0.03065215022840976,-0.01866743549134818,-0.014077634039598792,-0.04432669413759204,0.023333886752430977,-0.0182949931304323,0.06089275181926683,-0.07423792689856364,-0.061292464931807594,-0.028621109410190027,-0.02575816849430713,0.05991613741816772,-0.0345288359264387,,0.005082685640242264,0.004016169667069916,
WNT6,0.08932893484612656,0.0017961182051571144,-0.022244225693098682,-0.023784677712402124,-0.023091252201757898,0.029682373050407634,,,-0.015966946163319756,,-0.014547198007612885,,-0.020998848745408083,0.01544561829786451,0.052512077240302574,,,0.04299280833992094,-0.030697259863510473,
NRG4,-0.01370597191266181,0.010335565499364617,-0.007206565888453032,-0.015788745607325547,-0.029248042045316325,-0.02243821605849605,-0.03592799565858749,-0.05261702853453406,-0.02134324340010659,,,-0.03795886581312603,,,,-0.027726156514677667,,0.03356745505315541,0.05951569720114011,
PMCH,,-0.024352554983200228,,,,-0.017095557309680872,,,,,,,,0.03132550682625325,0.1435314595583203,,,-0.058391080904359495,-0.05070192051935019,
COL9A1,0.03246603839524785,-0.023631918089558425,0.017817379531668905,-0.050697793972979514,-0.011052548879571909,-0.03130259306037218,0.009168561817404311,0.01496788072031575,0.005086925931927444,0.04774341882960597,-0.03935589098466826,-0.06062261575854384,0.006887973717313301,0.016561134090505227,0.06015037413774434,-0.007096482764486574,,0.1295807446815675,-0.010420766029341734,-0.035329239318011484
GDF11,0.018187113407441776,0.006236321525755191,0.0695943501623815,-0.04083261377777793,0.030023095897882008,0.022936573751531387,0.04671384342886233,0.020048757358743927,0.01664694266921934,0.06700791356296469,-0.12167967435368097,0.012297390897499037,0.02099026677751384,0.03517739561599519,-0.005755093876644827,0.06605718381062721,-0.03315772952057591,0.043970863007211994,-0.015475095088905443,-0.031150565324902256
RAET1E,,,,,,,,,,,,,,,,,,-0.02970469218553313,,
IL24,,,,,,,,,,,,,,-0.022167184732426737,-0.022369586596199403,,,,0.04903960281334357,
SORBS1,0.06923599801772712,0.04352383811122863,-0.04501718950802011,-0.025237508745180385,-0.03905133607851405,-0.05187017524121409,-0.022093288941261627,0.0712436716105056,0.009585556332655861,0.06926114290736671,0.007666314285262571,0.05205184326819114,0.03941881268661033,0.02299262240471065,0.06585464272438056,0.07905324759088514,-0.042791003836365776,0.028423403044226216,-0.023429091594335722,-0.018100547722331984
DLL1,0.07701332797997282,-0.08061778929627592,0.003719507855827333,0.024872751964865013,0.05577664655596618,-0.04567005297510345,-0.016141868202502727,-0.003444427285291204,0.004546716534933563,0.03151102202524423,0.042189803186358496,-0.06339282503588038,0.07547402753579832,0.09690452084392381,0.031181631893812227,-0.05675117479848382,-0.04772846226926117,-0.0005612494537716484,0.03685530043870327,0.07974087600819538
TLN1,0.06047605761744242,0.016330570137567113,-0.024823092373153197,-0.07097243364850361,0.060916973504745585,-0.011804749314836537,-0.019610436176842178,-0.06754576607064011,0.013859571925853957,0.0031013974803517255,-0.04525240866616365,0.07153566492702626,0.014040422881224406,-0.02167178927214128,-0.0073733128310356074,-0.007866749577131462,-0.034757011226370975,-0.02958700796724386,0.04445819504034423,0.0966719259425508
COL2A1,0.04002220992152398,-0.01914259495223621,0.010500237213207034,0.03447811407562205,0.08567318077742801,,,,0.07516434162760122,,,,,0.01973566754600192,0.07117211661968527,,,0.052826501224136346,-0.02836369880452441,
SHH,,,-0.03655217322377217,-0.0016473853776551597,-0.017038383507976797,0.0433913461779257,0.002048166183258226,,-0.014216708657625367,0.0658972153122035,0.04014748879092648,,,-0.012325749444085923,-0.013620918389112741,-0.06982401756697589,,0.15512848577819777,-0.017787660890924185,
PON2,-0.05111948987140684,0.004247406503282835,0.08576409838964626,-0.057775095137054915,0.09002740321232047,-0.013527940183861442,0.010759210724643227,-0.07450803965872115,-0.03983361367121246,0.08641997463632867,0.06716863949570245,-0.07598635577988717,-0.026878846082843733,0.06683120942493623,0.10313539007378801,0.06283415904478751,0.09388200028405577,0.066454919279306,-0.003090980162945724,-0.015099113866449878
ICAM5,0.04656329899408955,0.0505119788417839,0.032017077112078456,-0.004259444364330686,-0.03332401356870091,0.0213214135686672,0.00469325793478427,0.15954365146263344,-0.02776446406476969,,,,,0.02703898323449439,-0.020301423918938657,,-0.002897447027303518,0.010301381851296067,-0.000628628972610196,0.12531749736934436
HPX,0.15105264525607331,-0.057325116574305265,0.03222613424209851,0.007408501207504771,0.0440807073837928,0.07519050896709964,0.03792408145900113,,-0.025910923949819704,0.04621324488260884,-0.07430781692435832,0.08533465221968768,0.10891018647133877,0.012522746563123284,0.04592946245016573,-0.023729596792352155,,0.018495051313278686,0.03295540869163477,
SFRP2,0.05536935541373308,0.028103898218229385,,-0.005985088164631699,-0.0172978524289002,-0.019102571626110326,-0.00656452317186613,-0.058782945710145994,-0.02788954413832222,0.06802424428873112,0.09119352846896053,,0.04717496377214309,-0.00492757165090775,0.07511249157457836,-0.03757838747288416,0.04465824159887932,0.024894645298946312,-0.023336964564313823,-0.0741044571671729
CFC1,,,,-0.04019028732851927,,0.022726008142435427,,-0.030232885509965318,,,,,,,,,,,0.04659417536355701,
CD70,,-0.05572229138719021,,,,-0.016509087926927977,,,,,,0.0072490115464684595,,0.03847547343854928,0.044074955587377354,,,-0.04131282469820945,-0.025254645367941555,
HP,0.06866278345338281,-0.07482333440491169,-0.04591337279780802,,0.04536200085735971,0.06230049148985897,-0.01840948870171955,-0.04918337207974886,0.06984881060651078,0.003077309547280253,0.026473980001889,0.04599891651745728,0.11445269929736683,0.06851360263933351,0.08572356499124513,0.03730698156595406,,0.0027094703059646124,0.04509214039029197,
CXCL2,0.051254914323295625,0.00921065584900804,-0.04035344168105576,-0.03676025153715519,0.02051512431256803,0.055462815675860706,0.012656240045580497,-0.07958892997197418,-0.015739955776765954,0.037485864268650235,0.05582524168376686,-0.01280578433967895,,0.038691308583207545,-0.017666015650216214,0.027147420442790886,0.030847514056405602,0.07958938781756093,0.027937260259966748,0.07337260859866215
NPPB,,-0.029595752328978063,,,,-0.012870836891459746,,,0.01856184932587782,,,,,0.041595409936204135,0.04816894050435931,,,-0.027467909907813816,,
CCK,0.051438850216664396,0.06843921573417398,0.11176145850964478,0.042997491626716906,-0.0663928777026589,-0.05217524221809149,0.04640997883909201,0.1737814066315067,0.0041992268096028235,-0.03889863741473034,,,-0.02748229181187937,0.030604274711113946,0.1327887865058892,-0.0072837808077505185,0.08017807175826751,-0.035633294261238006,0.014627716485749566,0.06102725965051691
SEMA6A,0.006200732416348582,-0.019892628478009804,0.06538900349272965,0.03237879929024272,0.07496714272564618,0.04967769221193282,-0.03194157790749983,-0.06485999455206935,-0.010384309760702353,0.052566239699300875,-0.030270223124639593,-0.06414995400102043,-0.10203176882625505,0.03968681820221967,0.0015841897241768617,0.051840118690230724,-0.06672369946738306,0.04853138819381492,-0.06555477716610401,0.04458547668636783
IRAK4,0.034242002065786425,0.024280433486013917,0.027709599013986123,-0.029346443417921756,0.027204606395338695,-0.0012975435019975605,-0.0035003694686954034,0.04513695279729031,-0.013047144708065476,0.026980947613292554,-0.13271247486726973,0.049448334687946745,-0.002215190225638368,0.008683101096404536,0.03167438980429133,0.007335022760917599,0.07809451670392284,-0.0016679211580044038,-0.018937667237472058,0.0007235380209399677
GSTP1,-0.02132376461166307,0.04679712839814766,-0.003207441856940938,-0.05438368078029376,0.021220099024268024,0.010660764525363938,-0.015172363923568643,-0.13100060210798756,-0.029123928794634494,-0.012372145845375066,0.053379547088327456,-0.010347886988168183,-0.07808142566954847,0.016018145738811804,0.09890543837195377,0.0592198443836486,-0.08417146108778142,0.11077832177398791,-0.06480878392250705,-0.015601909076104207
VCAM1,-0.011652175840700397,-0.031334268086162236,0.003569358331646684,-0.042011178426191766,0.132668319655988,-0.04427698851913661,0.009983415759831927,-0.057080488412006025,0.08173547890867683,0.06683008114333783,0.03040133980374465,0.011243114377926012,-0.012536879186247692,-0.01906647253924126,-0.006327950877319329,-0.031123499946841302,0.003357516256146901,0.005561486432765851,0.05299184412446995,0.0552328608856094
NXPH3,0.10875142335063274,-0.011950882766255258,-0.029039594590859665,-0.059552450706916615,0.02257689962525462,0.005025497239871148,-0.02989987134859872,0.131997753252479,-0.026244278286489998,0.13917362670268227,-0.03549576587069389,-0.08110762602774148,0.0022244322175229703,0.0032353187067252036,0.04698828437753167,-0.058362356409029224,0.07140262469490892,0.14594181106908777,0.09055777850487863,0.07653020189624346
MTMR4,0.06031144888480533,-0.03396869490851425,0.09709216758976576,-0.006329413523068546,-0.02959023828131086,0.006999201395260781,-0.037013413811163666,0.06524317612893933,0.01723782855268343,0.06406706673161215,0.008779522733679069,-0.028730137038774688,-0.023384099576165263,0.025311467567590534,0.037507288206194,-0.03371531356921397,0.1265714113516144,0.0011042419765388228,0.0439062490203052,0.0007455821237694145
LAMC2,-0.029428020503856855,-0.023229570952730927,,0.013608254078379301,,-0.016202947721916744,,,,,,0.035838519146941826,,-0.02725253148198001,-0.014479927572383542,0.012036087093991095,,-0.027644613874926827,-0.03251037390280676,
IL10,-0.03379226645140081,-0.04908153009252177,-0.04469561410133446,,0.025063522721822003,0.010069447589211557,,-0.041864454306807374,-0.01637662105401016,0.07617406538583053,-0.05872970931690907,-0.06610949098858825,0.0003078627828554997,-0.005959421992371061,0.08492232029235491,-0.025857836646753393,,-0.012698419588231338,0.012449926846878328,
SEMA4D,0.02513407663307485,-0.053017091667130145,0.04427105388825535,-0.06525509386877068,-0.020032696550733236,0.028256244959914016,-0.0066228561695391075,-0.045873125044921026,0.03054221716851269,-0.030688659328121693,-0.04123049999993549,-0.024616600378454125,-0.1019698155127426,0.08350581249748912,-0.0186540680754082,0.009342824279377018,-0.02216187780697253,0.04203562556520564,0.04533354067248427,0.021909945641589126
TRH,0.007929422357869653,-0.001681263296302125,-0.0141890136905704,0.020016349199526766,-0.0272096625071464,0.0031074022169397765,,0.05418496164391111,0.023000234925260404,-0.06526602217236865,-0.00623065843826796,,,-0.04605280211585211,0.0959738623086514,0.0495846658613335,0.03299247426287691,0.06910502798134974,-0.04557112245630764,
SEMA6D,0.00788905260011804,0.011067048102225915,-0.006070018241059713,-0.039534962229217874,0.03602215798958266,-0.02523686096989287,0.02542405554387984,-0.04463251457065738,0.023043388300458743,0.10684788760315214,0.0568887809854306,-0.0047196748630915965,-0.07850906945693381,0.03907125730389259,-0.030618363207108305,0.032992413093342346,0.008074130735026865,0.0634176047180422,-0.05791094639866444,0.05593735128948603
CEL,,,-0.0011964167035219044,,,,,,,,0.13984755053397988,-0.03833480444036043,-0.005854555467279869,-0.007669684322407643,-0.025065663615966804,-0.04263959295744582,,-0.0068318175305605595,0.016661778371915306,
PDCD1LG2,-0.0016906448079985986,0.04134165360977817,-0.007841426518277326,-0.006519472088196717,0.07778720341590782,-0.022204951734718963,-0.03361016881191581,-0.0042218968006036035,-0.02801415552237527,0.13081923569662807,-0.017178354552275343,0.08627227017596091,0.05902884503859821,0.027843638134793965,0.06661971783185845,-0.007230880401194716,,-0.03252288627910394,0.05873646880196649,
SPINT1,-0.016706195263538604,-0.0526367002658852,0.002575325513335086,-0.029601064108358176,0.060836886377030344,-0.028149080949372716,0.004605589035606979,-0.020081200999251092,-0.024037354123548967,0.07078381787714938,-0.04373248056045104,-0.03641272984302701,0.06474471007158676,0.03085998966520147,0.0466491459221265,0.07167528704575764,,0.0027961779366410112,-0.04531342615869413,
CTHRC1,0.042817836699684635,0.010318946846711495,-0.017348045519945475,-0.050153074993807126,0.07815211040497572,-0.0004561110125259998,-0.004800407485476654,-0.055795008393866065,-0.0055510419957756066,0.08823689206302432,-0.007054008202034661,-0.02558110740522351,-0.01932307976960185,-0.0011663620098026658,0.10216387831475233,0.004698335554659549,,-0.035866777963912425,-0.010446703727160856,0.021634730597277357
PODXL,0.03304245894277667,-0.0025945344901548606,-0.004677653333345276,-0.021817970706969222,0.09395994561192263,0.033598298843394214,-0.049675054790231384,-0.048787019998750264,-0.019777384214121153,0.06519966047462408,-0.06616473603797056,0.08474174264197834,-0.0045776198295527275,0.04083047721455232,0.14005251721764259,-0.04401366825350898,0.021034754855764694,0.025109264043113567,-0.017709070901228835,-0.02046391791791134
JAM3,0.00014277241687616395,0.021895032608128376,0.01807497984693616,0.029453531626973655,0.00920206466309334,0.0716403757616276,0.004038444054497183,-0.10134988451804511,0.0013925801175469102,0.00524928914671788,-0.021710077488897913,0.02074427921882127,-0.043312546078097626,0.011536728815732639,0.046758585036106456,0.025902490250924413,-0.024708775496706997,-0.002471352228962787,-0.0068318860580560605,0.03889376921391193
TGFB2,0.06373672306757995,0.0077281873933618675,-0.03431278348696603,0.0512348715127166,0.08803247801429244,0.010504854943539449,0.04383532706861927,-0.002703047935347794,-0.049464940423924665,0.06838666253749409,0.015099914660201193,0.10865590704155714,0.0074417002476790395,0.06648335998609442,0.057647871149853695,-0.024983515110526135,0.11186905354574928,0.029886361572020025,0.00781969459572862,-0.0087506240142256
COL18A1,-0.032516853246539724,-0.00025085008576350063,0.02222705298970827,0.009674391948339885,0.09951506476865248,0.044356368417554866,-0.013885815559723203,-0.10100049558784083,0.007390194950376637,0.020770526826363322,-0.13318412877848723,0.01915808859962962,0.0608358361870766,0.035051914456077984,0.01951251793922996,-0.012368077709561377,-0.03424980368263721,-0.0869935474756467,0.02329908143253182,0.09099139591596268
NODAL,,-0.016457212255974452,-0.034174166094241884,-0.004946519187150432,0.032483380391357744,,,,0.09871616279001666,0.06227367186364776,0.008655885079445716,-0.10001274940737646,0.0928790090965972,-0.03313772965870201,-0.027631708884916183,-0.04032619393790518,,-0.020955925965542167,0.02384407944568184,
INHBB,0.020404874873207926,-0.019452130873584786,0.04153578598222351,-0.04145335949553437,-0.004377579659967763,0.033077857535634254,0.03846432036167612,0.03601499048221519,-0.028858051179316762,0.08803861203921383,0.04953458042473067,0.05540614727845782,0.07427276693765558,0.011462615193756702,0.03403108586138436,-0.08081705248655864,0.17566013962817587,0.060585828275920864,-0.023810617548524468,-0.04997256173408106
LCN1,,-0.023229576179478975,,,0.14260817410910126,,,,,0.012371757811606036,,,,-0.009711366060728789,-0.010181540245145315,,,-0.031112153781207397,-0.031180819135941715,
ARF4,0.021092036428925664,-0.02262895770586068,-0.027069970982047765,-0.004714631070148511,0.03403003801631352,-0.023547351385000446,-0.01888757804661619,-0.06958867542185748,0.03951740852116016,0.05902978519426954,0.0008344160989599881,0.003020965238820324,0.042380051924571456,0.055891357773057065,0.06341983202560866,-0.058672831524884596,0.06269069888835187,0.03727962991032888,-0.01340047626285901,0.00961643495533144
