,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL10,0.0038031009821490507,-0.005774130623400193,-0.03674006429561612,0.07602600935914523,0.05729519290963651,0.10197798701082306,0.042102528970555275,0.11061173868104802,-0.01766370342653379,-0.018007294582492665,-0.017888228076775245,0.012181465295570178,0.00037103602458604933,0.09947968400437987,0.014417370875434678,-0.009876846500257674,-0.022997524628276773,,-0.020004933107162746,0.06454592851716442,
RSPO3,,,0.01241781112716247,,-0.021795180751257564,0.030837257734578103,0.04790543320341577,-0.0232954772684927,-0.02823618682480041,0.12059191824430915,-0.011763014502659505,,,0.09944811076206084,0.10009761685960734,,-0.009638140800385995,-0.012768109386264433,-0.003391204859314509,0.07518176370061923,0.14310915064341212
CORT,0.04654558610494981,-0.031988107667263364,-0.030689096012907008,0.02858874910670903,-0.03703442335709164,0.010125257876423927,-0.00545430861641332,-0.004399147306829293,0.003736833336358725,0.0650165336005035,0.08715312816611212,,,-0.041950993272148414,0.17000890711767522,,-0.027991616297866666,-0.05999351490621018,,,0.2892226847311858
NCAN,0.010006865964574735,0.08938754776960718,-0.07361565540292035,0.00698669798802001,-0.05372197322692617,-0.03404103206872333,-0.031728403914187395,0.04187701635918901,0.0018200845328480394,0.09680461804266635,-0.04833766929854259,-0.05033026857168247,0.05764867151162531,0.002156121687982327,0.1333077743184961,0.018898211032996264,0.008252544374489126,-0.01267079184221612,-0.017840950355615556,0.018862783013159686,-0.014926186147597376
PRG4,,-0.0436562564709745,-0.03481309612339438,,-0.021510903484814048,-0.027658911807741608,,0.02659687165900353,,,-0.013752908451636993,,,-0.005929689254071387,-0.004533927896785403,,-0.0401346854176251,,0.009360396272587024,0.10076464854992766,
ZG16B,,,0.05601170956585021,-0.019703829709725056,-0.0003252112114365804,,,-0.012402415065703564,,,,,,,,,,,-0.012606278094372045,-0.02273368906298644,
TGM2,0.00020666428185501325,0.0066707885523875675,0.0444715338635153,-0.03128992817098549,0.07211354579833269,0.0336495889010741,-0.014067901383072803,0.0882518860879999,-0.023153664689855264,-0.056837980209232676,-0.009333223933442056,0.04233833583523811,0.018199369478892665,0.04588108048579482,0.005838943161775445,-0.012759422405618209,-0.06848608422841741,-0.030140839220423966,0.035034097383627054,0.019124156629772734,-0.00731675965189863
VEGFC,-0.007126008489967072,0.007757297545089253,-0.01906718768422897,0.0006486217639855412,-0.00863710782603769,0.0030932275625546574,-0.004260833315815046,0.07323954775510973,0.0676510065348829,0.2511453812538615,-0.014035391263946794,-0.01296805045971348,0.13579047392595708,-0.02370281613038476,-0.005669009209922211,0.04376108995009893,-0.02872513947640343,,0.04097039327775847,-0.04292633635293062,
WNT6,,0.020256977756500906,0.028613769626120517,-0.0008915475906907021,0.020652853970528833,0.021682828083618495,-0.033437873676850506,0.004498744686750669,,,-0.012249380751053146,,0.033847605797651864,0.031866025042181195,0.06519553692894334,,-0.022337009779913174,,0.018855081237587706,0.043761467328739964,
NRG4,,-0.010115676739829169,0.05905151570278868,,-0.003929608625943732,0.03948038537369404,0.025813092514033346,0.01202278081474946,0.031512598742794655,-0.03249919649778621,-0.016373920986275204,,,,,0.041129119082947314,-0.022225300539838504,,-0.022019816825888237,0.010155869375373973,
PMCH,,,-0.02457348188820566,,-0.03627459910352043,,,,,,,,,-0.023891262992879855,0.15040282056267,,-0.01279641042067734,,-0.029651862623830044,-0.05212885170842411,
COL9A1,-0.0072206007077355895,-0.019675598771779858,0.028879143366157982,-0.023333410233292374,0.05985275377969294,-0.08444326938420317,0.02746794759209356,-0.0034650582211222998,0.0018138864260168702,0.11984003635530388,-0.018657693699550663,-0.0794518291420472,-0.04312109400274397,0.03839047887861873,0.10796220542931186,0.10374751331281878,0.029730418035733393,,0.12168698715424142,0.05353498886432993,-0.04448674674073051
GDF11,-0.0032985269647437645,-0.08603792451454188,-0.0011868666866892595,-0.014617658595200691,-0.053716992586329435,-0.010568387850439998,0.03786240907830224,0.09496852576229296,-0.01036289020077832,0.07089799520594012,0.0018032512669055498,0.03831612057341387,-0.025288795990893027,-0.050416835518617586,0.0568412464121531,-0.03493526534485778,0.004313874085922999,0.009360823499340856,0.03854338081049974,-0.044936998059291765,0.011844676380218477
RAET1E,,,,,,,,,,,,,,,,,,,-0.024155582602980546,,
IL24,,,,,,,,,,,,,,-0.03784303690937215,-0.03860460483199505,,,,,-0.027867209299922015,
SORBS1,0.013550159550265966,0.07265950182894092,-0.042710638163776966,-0.05887463247854721,-0.03532845495473931,0.04833122561323163,-0.02466532670279657,0.0506742325763088,0.03315385127215519,-0.034265229765069405,0.0035770543843507904,0.011591810341445298,-0.05408286997247727,0.05024718690755714,0.024863014682543406,-0.01868838700668968,-0.021341322942940912,-0.03417043223124185,-0.017037211343912815,-0.021239823565057114,-0.017894339581232856
DLL1,0.015618829295792426,0.06042351034482458,-0.015213822938888283,-0.01389398661740801,-0.009882125970915333,-0.09536260529861282,-0.024765443508995077,0.1115025523944349,-0.02553324000245536,-0.038124162583050264,-0.004873249704082652,-0.03298768844705419,0.0654594620842241,0.03108520969012491,0.10873347961608937,0.00793057940127765,-4.079024119806702e-05,0.01052974671302947,0.08396962944587427,0.0166315355021441,0.03731037844609382
TLN1,0.07249901700033597,-0.05839412140315511,0.03801937414275436,0.03171900946205301,-0.02921832999315657,-0.016606222622321677,0.010666654909762754,0.09795127798095629,-0.03758680073452106,-0.05300090051513958,0.038458704120631966,0.03247038190095187,0.10346124749764085,0.01943541114014145,0.026922045919068858,0.0303173940851837,-0.03428688559460273,0.09736996728252847,0.0329583262601267,0.045440738468988134,-0.06941584485709988
COL2A1,-0.02411959699535916,0.08391010897801122,-0.027946195179112055,,,-0.024703604150862594,-0.03622577469371646,0.011898339352899742,,,-0.011427842059941578,,,0.0033180057237978044,0.05104154324770374,,0.028469744618255542,,-0.03204627238262951,-0.04296246720720328,
SHH,,,,,0.0035724293086221884,0.011388035353923475,0.01970576873134059,-0.027267179451971664,-0.012479997662521159,,-0.010906648998047313,-0.012627390386976602,-0.03380315471377227,0.027779029204762714,0.04424282666506972,0.0012970714499073626,0.01873956076729244,,0.009744633823453202,0.05241774553877789,
PON2,-0.0005314818678871303,0.05017739475169918,-0.09739158433733118,-0.03954440770933116,-0.0657233588643169,-0.06965671804061999,-0.012042284182666715,0.08519923376179135,-0.00849528640300607,-0.018699912774356786,-0.07717512211343866,-0.01006848050246022,0.06185536343844086,0.045876811493151176,0.14082330857940806,0.04069378352490559,0.02241201878332265,-0.007753715076364506,0.010297496039226927,0.01756983570684799,0.08485505415101657
ICAM5,,0.019268520242253107,0.001635020625055895,0.03397476070746981,-0.034839298913059105,-0.0019888461826650067,-0.010309810436759138,-0.042732148220679264,-0.03879866908724927,0.05761506557071574,-0.021300096349018152,,,-0.022795719374534753,0.02702693477991867,,0.006640306545939008,-0.065704482144038,0.017057450358664798,-0.01142679600901557,0.02883830629863895
HPX,-0.0273970187153224,-0.022388726268318834,0.027247742668131344,,0.050891265191689364,-0.033144274431619644,-0.011396028294174321,0.037021267284352566,0.04098589989248333,,-0.027722524986116066,-0.027455165213809245,0.13586150593798113,0.033789807816501066,-0.005103034898716395,-0.027713608525097546,0.02003127423214649,,0.0002026344022850042,0.016315251070665268,
SFRP2,,0.0652856902468807,-0.007503524569905178,,-0.025458055191860035,,0.025593886769409494,0.02669680410249348,-0.007055791931294686,-0.08603171673580359,-0.02139605417524509,0.11775961706094597,-0.04267298738375442,0.025763964583516714,0.06581576022479665,-0.05666012996651707,-0.06537457792378405,-0.014608018855843863,0.033581661219200386,0.08765428163826489,-0.024427326120731663
CFC1,,,,,,,0.04590611109965556,,,0.1400715306402103,,,,,,,,,,0.08895253159483699,
CD70,,,0.0057874230509581655,,0.09096853837843928,,,,,,,,,0.058313435893956704,0.03072134472492227,,0.01521695546185194,,0.01795555564145912,-0.011725981993091925,
HP,-0.037268706776462775,0.10349097641638647,-0.07946881680479316,,-0.02026341540950102,0.10463111878138685,,0.039316253106502795,-0.029291178300406027,-0.03292524722047054,-0.018822560819770285,0.0393560352349463,0.0003373090258742038,0.12963201271347297,0.12310285591927418,-0.03823818866618568,0.014047386413094911,,-0.007272173546766169,0.034140480273607644,
CXCL2,0.015152630275108719,0.016769206517614467,-0.007141110773235408,0.0316349625887417,0.05724043152946722,0.03701189516064894,0.03377921489803285,0.07499819275836528,-0.015105788095206516,-0.05945891334813692,-0.006146440395402395,0.028490705817785338,-0.025109634713138727,0.07358947202882736,0.01727587441151439,0.05890450747509984,-0.05015163105968553,0.043780927983359585,0.03167831718040084,0.0661502835988211,0.05611399740780427
NPPB,,,0.007374096387279451,,0.04281606964769833,,,,,,0.0812794575119313,,,0.10341165972559982,0.09335628396856499,,0.11718650527798889,,-0.02233665181801028,,
CCK,0.04709559754519583,0.1363402647652279,-0.05286265268658931,0.006849345351242681,0.013917058476389532,0.024043449661696043,-0.010765923660564714,-0.12777029141840537,-0.0031372118181816747,0.05811720952205955,0.013539876895463009,-0.028249003522260303,,-0.004338552274175146,0.08262349640022766,-0.03541221209889935,0.013502118153958428,0.027035878774770143,0.05715067961679094,0.053059523767261654,0.03045056868528265
SEMA6A,-0.012928460938379837,-0.035724588015322085,-0.02011228953074358,-0.007075985667161715,-0.023461598870579185,-0.01364180675807105,-0.015855658300205227,0.07098798572297643,-0.003947738586070392,-0.015036424595997893,-0.01133640536033394,-0.03491088324466003,0.13448341979969686,0.026987899986761828,0.03511313177852917,0.03061749628930334,-0.043566774718312155,-0.011471071136384374,0.009500556063467011,0.04725994186797301,-0.06621271096390632
IRAK4,0.055039399022157785,0.003195668843566396,-0.013389579196970498,-0.00016548734449404407,-0.005572264811492466,-0.014185512885069853,0.07143626150910569,0.10359719991886934,-0.025929506315361128,-0.0527435870275264,0.03819535007385307,-0.1124483768585288,0.06479566928088859,0.08248695919790958,0.010394126630474067,0.048605611277927896,-0.02408327716825127,-0.004227336912237771,0.04693484615455281,-0.06448585444622719,0.0793455075575165
GSTP1,0.030383705121538887,0.061598871922378326,-0.10362180505779943,-0.008807233441036821,-0.006017435696611172,0.011772957704202615,0.005995365775455011,0.0948256324852883,0.02836823583841907,-0.05925043202447009,0.02239525805256459,0.0311431721983016,-0.011973983125733837,0.14057971151968313,0.10383278566083942,0.040529724450721324,-0.0036142283011339556,-0.008602784668399727,0.034560537955034235,-0.022046210567232008,0.04356981218136598
VCAM1,0.02066076207833166,-0.013065355271994851,-0.04993289856772201,-0.01303999809729649,-0.019465755716202685,0.09292080315537392,-0.02277644925481791,0.10624059303019766,0.02482119269170475,-0.015829754250358492,-0.037971585027063465,0.011845662515344678,0.07728679448720967,0.041557498764764805,-0.012187064188760885,0.04557497242084446,0.03161445077103452,0.0795139727467058,0.1023111321598322,0.030051825224807437,-0.004759462070864244
NXPH3,0.027061234028164453,-0.03149796035550545,-0.01957296308585,-0.013181797676064606,0.03540196702477053,-0.024017094606615785,0.03415009743690995,0.060217653353348284,0.011746103628094352,0.012076024832080394,-0.0502888383693154,0.06530375215110566,0.03917120565352866,0.06429856242094073,0.029100821466555748,0.07678736559153339,-0.04962284221235808,-0.022664603868592394,0.04961461812250471,0.007091309628965246,-0.010284187341774935
MTMR4,-0.06044977640435848,-0.06413577275023644,-0.0066951935818900035,-0.00891671653137671,0.0597031852401709,-0.0359821622902876,-0.03411580481934528,0.06433351532477577,-0.024473566646640427,0.05709798970335173,0.001127837618154428,0.0014999284535385956,-0.00455739675417875,0.027867436138348967,0.07122746270939512,-0.041517367119807906,-0.03600585877130717,0.12105656864909324,0.04459011034449265,0.013587464350244549,0.004289142799603929
LAMC2,,-0.027036398462033196,-0.02344031012234705,,0.09080558877536134,,0.09281175722812976,,,,,,,0.0017144335264071312,0.04238228423053388,-0.02886639342151682,-0.012420912269398567,,0.03735751148076698,0.03002177610233425,
IL10,-0.008650632483728465,0.05726428962842224,0.09678797880364948,-0.026099818922986177,0.04104202100369254,0.10393492878653718,,-0.028704653863711717,,-0.03467482596351501,-0.01256367151579193,-0.035288167720336314,-0.036904999038892376,0.07595298765312151,0.10581463464384397,-0.027844408632220062,-0.03093061262773301,,-0.01540700054320905,0.06818525547161985,
SEMA4D,-0.01723302482128551,0.0761687919052162,0.045135957108412034,-0.011385324200928243,-0.025473308560448608,-0.005101921369431602,0.027929318154388524,-0.06257999971602692,0.06373962001116427,-0.03599735203984315,0.04566208249310609,0.00893475071106307,0.005992690019275116,-0.005191711967296288,0.1276223532234767,-0.03656863107454757,-0.028509069569834466,0.05617190578857409,0.03951188530012461,0.062198123973138515,0.009557760167268697
TRH,-0.023578689936728483,0.03933165347299627,-0.0015158263005249548,,0.0033517105729360163,-0.024310219423371394,-0.044626030597764814,-0.011975722826792042,,-0.038002904832512834,-0.03802995708940872,0.04867339379351464,0.11332803153822484,-0.01199135344985211,0.06586558255605252,0.10324899374329789,0.025883682691313442,-0.03264742447280967,-0.025018547964968257,0.04150654988866683,
SEMA6D,-0.03125279418569336,0.06884684564166682,-0.04189088674151937,0.0199354412296535,-0.016173679055188107,-0.0032687062047947277,-0.011706610729970476,0.09544225649873715,0.011530059900528713,0.03113906519216403,-0.018544907527271375,-0.05244102263997779,0.0494201941394789,0.04558088412114821,0.07025307910761101,-0.061019516558100735,-0.017921345594513974,0.05200563497942466,-0.00727445193714431,0.03718876459325174,0.02196330943090268
CEL,,,,,,-0.01581678202211587,,,,,,,0.15438279627483076,0.02484627740071684,0.033504002583085515,0.12855309736948436,-0.0314425552542798,,0.06676656610335237,-0.02510992738340051,
PDCD1LG2,0.027555864526107397,-0.010830723412147558,-0.025531958238839733,-0.039872381073533025,-0.041971851554421305,0.03375687358246756,-0.020491949691570914,0.0003142626788218127,-0.04796489984114752,-0.05411004839815124,0.009657146077958971,0.03199153957735013,0.037522239646150035,0.04220503470870899,0.042878489083931395,0.14943479240150512,0.09465582658722535,,0.09015757710300003,-0.0035716124865855375,
SPINT1,-0.008140669713766265,0.12195636801209883,0.09535676732069993,0.07533973740991672,-0.016718513007389312,0.04995180453120593,-0.0030955411819732583,-0.001447817770457492,-0.017762972016453688,0.0348741449749329,0.05604991350921735,0.08128075256232146,0.13232375630314855,0.10086936901560703,0.06144778239136082,0.00968442263675135,-0.01142457660319539,,0.12175936795638383,-0.027500313679911695,
CTHRC1,0.08719320094076069,0.07356395401182941,0.049416573927852876,-0.027335111961914585,-0.003928976267422978,0.03494622948574708,0.009573734581239978,0.11676112084527557,-0.017929821748131694,-0.05474074095872647,0.041411880730330634,-0.0338109934628176,0.04569889326891888,0.031322659367716325,0.01497833417008216,0.026654268180493455,-0.07454561998075908,,0.0404351135349714,0.06346916878858555,0.025516013293461183
PODXL,-0.04317946882517671,0.10474371041686657,-0.004399483788705507,-0.0339664119752825,-0.03066965026156879,0.07939365595406198,-0.004527326276731013,0.12488448757250746,-0.02693679314073703,0.00885870328647439,0.0017880655291885907,0.035767215771579965,0.09554705360005351,0.08747443939979965,0.07440722962764329,0.030789075875312957,-0.010316446438009887,-0.0743561719933796,0.013816720854930086,0.05850750218924081,0.024739156481770667
