,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
ADAM15,0.02003920939798094,0.018540550269243526,-0.05528612656279424,0.0024969515196730995,-0.06568188346890519,-0.17993096650923252,-0.04122917370739784,-0.017493814396537605,-0.012911315585912173,-0.03486081515234684,0.02104455959518818,0.005614402809532621,0.004957237494921633,0.02695509683659143,0.03676327862376691,-0.031014617796298417,-0.04293313595710511
WNT2,0.09272740970871761,0.10135026781137078,,,0.06263717100275341,0.04344505045155229,0.20844981099285445,,-0.018783672930075126,,0.08861671799467981,,-0.025665882617001,0.03611875120820546,0.015263510288885887,-0.017215698545038106,0.07361934566986242
CALCB,0.030201849652044883,,0.009964252059506074,,-0.03224033207258766,-0.03542572867929913,0.07569447753038804,,,,,,0.07727352033242127,0.03866837860148186,-0.04128813336617027,,-0.05570251278730332
OLFM2,0.028757154850197267,-0.019643238659665496,-0.020285711758034404,0.06701837080306877,0.09165034430767008,0.08288530052430668,0.10437101117411442,0.01535111341623265,-0.04629992442839012,0.00880970458272101,0.06180237311570644,0.02118544564411561,0.06276142650520071,0.020017456211769064,0.040926340893443616,0.059669513455084575,-0.026785810271411303
MFAP2,-0.04774891018338912,-0.012397903605059301,0.042385746512332304,-0.023306961408566612,-0.043142022077327896,-0.09636406810669927,-0.030452493096627134,-0.02828147716276117,-0.03252425726413175,0.10299500027424177,-0.04048671068115676,0.06534377733198203,0.004828789889044052,0.09282603337433197,0.032790392451620874,0.004953758732114909,-0.04006808739196044
HLA-C,-0.058437777508298,0.027730307388921755,-0.06235721172151563,-0.011106615277744583,0.02608080762379384,-0.19058682580101594,-0.13921853953901414,-0.013212226176622554,-0.027454701782338168,0.029243609257902987,-0.04003864615261206,-0.020009340604657984,0.06422085629498377,-0.055743871472167625,-0.00903370193143992,0.04195214927852745,0.08286927095353457
THBS1,-0.026123866878234134,0.012097644600138355,0.05834310343119451,-0.04916906684721181,-0.0390663852628088,-0.07094771374190821,-0.010038894601664681,-0.009104093964674884,-0.011842120709784042,0.048143310313435266,-0.038800085370488076,0.1235275737323623,-0.025900228656773428,-0.06323201980551933,-0.07239165758171318,-0.08543440548675736,0.009182006378567734
HSPA4,0.096190906718753,-0.05950164933667985,0.04263138475968876,-0.02311434803686943,-0.03993070675601571,-0.08116276198075344,0.007532760532999644,-0.00012490723518278595,-0.03993561098943904,0.10267946758586197,-0.05532249630274657,0.15160768846345127,0.025183340873742525,-0.03463866721006874,0.0068501031481273626,0.027138846206941274,0.09649319615237645
LMAN1,0.046404854711470905,0.04123457684588284,-0.03738684467377402,-0.024484786527245544,-0.07853019754026846,-0.08388737800377753,-0.17887899951415065,0.04419364846546773,-0.006870681965984823,-0.016928190553101397,-0.028547365933900344,0.02500012879262401,0.030443126856703976,-0.09412706114791027,-0.04154789602202634,0.01779073944653669,-0.03793065227899107
LYPD3,,-0.023963016407824736,-0.013499009789403568,-0.021635947368366513,0.00038245428690633724,0.014350776713911629,-0.03869921171361457,-0.022644370502542355,0.04383327824653405,-0.023825670797911952,,0.0033337454842865405,0.10643227578049663,0.11261306456047764,-0.042098000963769304,0.009050169358099694,-0.05897159171702875
APOE,0.03681443094845161,-0.02956981021521924,0.0856979446420004,0.025453349409393033,-0.06429194586807722,-0.10742562794143924,-0.11179071675512185,0.010719874670385153,-0.0693874906397334,0.037355154739831406,0.037975198354382914,0.057822286359502956,-0.04493661214460674,-0.03240845184402937,0.0017611230809630677,0.031753586543259535,-0.0058543020401457865
SOSTDC1,0.04914946657300623,0.05106545041954644,,,0.19262206729302675,0.05200071983234725,-0.02401941875759159,0.04340133622179456,0.12211200549987708,,-0.026301640036407718,,0.06976618812814105,0.12051022757635416,-0.02476411372103546,0.03342003366331167,0.014573454322873882
ANXA1,-0.07936700857337105,-0.043181221929732616,-0.0075089451099457855,-0.008277962970751156,-0.09904821291376949,-0.1609054118327427,-0.16372136766638784,0.044347614111223094,-0.17218828092562385,0.12452227970436461,-0.045797382301473705,0.007484102435200489,0.0041006761292538,0.008436282595444699,-0.0007037682602705796,0.05500601742499959,-0.01687628529198905
WNT2B,0.02283323845481138,0.03112339972802947,0.05170002062248359,0.0026857715643150955,-0.03833484277108238,0.017532720201986922,-0.004523352469697591,-0.041660510134045536,0.041245625615087426,-0.021511290410323132,0.019075511116807095,0.028686563429952145,0.054514915127598894,0.04567658073793722,0.03759566513408047,0.06568724819178105,0.011321956402909087
AMH,-0.0657480663011531,0.0033125718409661286,-0.01812611416016801,-0.03006407607842633,0.03448736526031889,-0.10285090442118357,0.04769428564168709,-0.023313456090654827,-0.0031121616279218625,0.02404293247589323,-0.0008111762189242327,0.0021099236093630224,0.062706739841215,0.05737399791777004,0.03954107711086376,0.11895783236909707,0.041657612090420466
GDF10,0.01322190372570942,0.07893008931524059,-0.015186606817609832,,0.13608356064333557,-0.014746636224800935,0.037288373204053996,0.05559695319943096,0.049520423893223885,,0.04025109607747063,-0.035215879143353314,0.0210739895994475,0.04322754840030543,0.06192725010686943,0.00800934298770461,-0.003854579808301336
EFNB3,-0.02207871059099233,0.03307145522993963,-0.0034392981490009504,-0.027243510373050832,0.13363158749187273,0.11505679541569352,0.1742098313695367,0.0011469453394553602,0.03318882224822379,0.0008017090109415921,0.11615671109669133,-0.03355976320691902,0.0793123239069958,0.04586100043021277,0.05961200069516142,0.10983324264648275,0.11895698197577168
LTB,0.1511643303507815,0.020232366230574332,-0.02215551499576112,0.04349487724842564,0.058746135872409615,0.016007728431745662,0.057395597654578176,0.01081404820789152,-0.03736850940660743,0.007205044831031982,0.11554112038237903,-0.016844783848510698,0.007313793765113982,0.0450818961534789,0.05687750528568416,0.03614565869864041,-0.04321767853828603
ANGPT2,0.07212479294649005,-0.048443127066034264,-0.0042823083020260035,-0.023733363942611444,0.007659978997221529,-0.04480275064465076,-0.12082795357606264,-0.05286577483073654,-0.01587140931313873,0.012276763107849671,-0.0033144780723533473,-0.002684568539535439,-0.021244507598634124,0.03679036078405484,-0.017001717893494354,-0.04298221386631798,-0.041908453229365386
NRTN,,,,,,,,,,,,,,,-0.006931689260567615,,
ADAM17,-0.036835299568154824,0.003495118285425124,0.017951705079924166,0.06419766496349921,-0.10926402554126484,-0.07605770165743658,-0.031008020823177405,-0.0002628635033178433,-0.032551152035180934,0.003078194804703771,0.011855293399384147,-0.049630769553247155,-0.03204276095186637,-0.0856077182821347,-0.03508944491649736,-0.0426611509783474,0.03654476712096067
LRPAP1,0.08071588974174974,0.07321355826379519,0.024927190029466455,0.05036018737963972,0.010287906299088972,0.1670084149261923,-0.03542683718156441,0.02081387276260501,0.02801254247376644,-0.033891592288150835,0.007519487388779162,-0.06419459377554539,0.07813319518609578,0.0885615980214019,-0.018617396375172457,0.05648622107461104,-0.03558487042664515
NID1,0.06589766995086499,-0.035277592414567585,-0.0038102060381777444,0.00031151341150165835,0.022093135282611517,-0.06179497010570242,-0.08080034740806717,-0.0862482951589507,0.00861668658836761,0.0743202693208261,-0.036146553551062235,0.05497765899827248,-0.05478428161915747,-0.05516328619960298,-0.04337817073881859,-0.06118809315467505,0.010853890232204238
MST1,-0.029719600927319952,-0.007352520223067431,0.0039909529581101414,-0.011256859118684282,-0.05587221838007716,-0.0785355394197046,-0.10036717336067352,0.00019156232035786306,-0.03763499785593104,-0.026765556438237924,-0.03621918816553693,-0.04491240506862024,0.07120563549447927,0.08778637226146249,0.04408195138863744,0.07760374611843945,0.012945812335434948
CCL14,,,,,,,,,,0.06071895038913518,,,,,,,
IL13,,,,,,,0.01036676882400947,,,,-0.02028612179976195,,,,,,
DCN,0.04602265401236518,-0.03957470000465099,0.0005291730960266641,0.03200332470666472,0.06315005956670702,0.07822054445831658,-0.07115626051780566,0.03834525454785608,-0.034340530471282334,-0.02278623069529082,0.05425398093710698,0.032927116793164755,-0.04208203191527864,-8.073252685811483e-05,-0.04209086293167249,-0.06768595563631227,0.023544272294197997
IGFL2,,,,,,,,0.052065832194015324,,,,,,-0.036896438734762,,-0.05078147835835663,
COL7A1,-0.0133851905801072,0.0092184131448335,-0.031011078754940483,-5.392014861902621e-05,-0.07110765137842487,-0.0567897987308748,-0.059886346828089,-0.0008304640366816719,-0.01524371093205362,0.013584014927896768,0.04402913967513739,0.03015570308691221,-0.011254961951908523,0.026142510491428156,-0.02577286244805535,0.09573142061230933,0.020064133526093972
CALR,-0.047823081355953555,0.036123289450739185,-0.005205123530534309,0.011440488099707947,-0.1989658416769102,-0.18181211397616845,-0.1452638222187423,-0.03914027027168015,-0.055019046471917264,0.02560178080073144,-0.06772877778780692,0.00858244700589854,-0.023739976427431864,-0.11699733968606676,-0.060436561547503105,-0.027103143630500086,0.005642091789346905
PIGA,-0.01569654950969734,0.09789062261821996,0.01328666176784188,0.005415344526538358,0.029132629883425264,-0.034045148228968196,-0.024064353397828663,-0.007594951223329154,0.028661099965533003,0.00018186651056814243,0.04033083602558051,-0.0022957068121712576,0.05851395782053388,0.06069461740311471,-0.020373700607742053,0.07968300705132123,0.018609990902929818
CD200,0.0745573390405052,0.07908098404306883,0.01543629299721711,-0.027926220183972887,0.09828656857986509,0.1348128475182634,0.10211695893775721,0.020100176134098653,0.021025745611693784,-0.005418679736724915,0.07401955451373951,-0.017907855200973332,0.09581441811372067,0.067904574315158,-0.0017697278100080969,0.0011900838407778466,-0.0058500303909432855
GRP,,-0.008992769591050552,-0.012890605399558086,,,0.09503501461820134,,-0.001955856819073317,0.153305535854249,,-0.017475504424279174,,,0.12401475971828134,-0.025815049817151034,-0.02144826920484748,0.08306114528244592
CDH1,,0.03805817549632743,-0.030865422750350143,0.0355628560436092,,-0.05796580118011015,-0.05477576422608111,0.03873658952525233,,,-0.028438939122994878,0.08065500341090288,0.08399788160653787,0.07362679015501704,0.0037899678033929095,0.060870982530557796,0.03179800047905751
LPL,-0.029492394543500344,0.022884238022306057,0.0026639486934382944,0.007255648296807342,-0.0033665478666122925,-0.1610180087740593,-0.11174473489426556,-0.08086716292760826,-0.009302740415569246,0.05135893860398952,-0.04288484375312869,-0.011799465500145098,0.07135845474029544,0.13266054100430114,0.01942030545388188,0.015448023493175953,0.04014707026064871
SEMA5A,-0.0034084419071067143,-0.025201098507674536,0.035012610077976,0.034739345444436485,-0.023957082998724406,-0.28725292844259676,-0.13812251408299714,0.02538752323583948,-0.007379568864184802,-0.014565605608861422,-0.07076017122880296,0.05632204448658856,0.04605329286746858,0.028806862048422782,-0.00123831692685622,0.01398241953494082,0.004042417350269819
SEMA7A,0.12082864312369276,0.01241600203980763,0.030357741379178765,0.02305591164261656,0.14242607833231616,-0.01795879255042367,-0.03141154277848447,-0.021322764546506858,0.04687091894862732,-0.03548153999490953,-0.028708388462698135,-0.0016230054117837968,0.0007375125064995788,-0.004609131984591137,0.03402102121013527,-0.001647625306272815,-0.08063935393357408
SEMA4G,-0.061175958308359424,0.04355830908613641,-0.020988102481079768,-0.0033515203693017556,0.0874774374309558,-0.028671482228169898,-0.04483930750239613,-0.03679286028919598,-0.03372836407793167,-0.036767600607387006,0.12598471435925007,0.07709308454795659,0.06431313431916469,0.02537451624610011,0.04714335454792596,0.10812171331378959,0.05006826832178325
SEMA3B,0.007043532080915844,-0.035689061314061986,0.009479963959043599,0.0169710789561553,-0.06959406177353475,-0.18401162325365025,-0.10354128252615245,0.05249214735552074,0.04520439834561809,-0.037931950032143176,-0.012739352070701506,0.056335541762432856,0.022174294970143983,0.0020018445469042415,-0.0201509137291869,0.0772379627554952,-0.030165326000889052
RPH3A,0.03340637542313016,0.04480367602582688,0.013189018705258461,-0.0007014531212349276,0.21619602722796638,-0.007310374892427987,0.0814839856045177,-0.04299548848495509,0.014808988377306934,,-0.00470163933855288,,0.08129917528872589,0.08535915915068165,0.05007533140289471,-0.035741127302160634,0.03574517525113658
JAG2,0.054982961930484846,0.007314506304687106,-0.022587398059796194,-0.002246344001718007,0.0033298238657461067,0.03530305792058027,-0.02391818100274914,0.03939406071712781,-0.01000964284861376,0.06847656304702202,0.07530851602558443,0.04028670607391681,0.02872228554542606,0.04857145213151739,-0.011937960149904042,0.002612727067308551,-0.033765765569047285
CGN,-0.04609745884784729,0.077052916100375,-0.017550877815331507,0.049309987547291365,-0.027063308180403096,-0.0014597245682169853,0.0024987035975729995,-0.028815247567421882,-0.017444386049530844,,-0.00859798748641878,0.10273142096618797,0.07272337356374121,0.03993151985339819,-0.011053117328443635,0.0229391361925733,0.07640590334755126
GDF15,0.07685426505369698,0.04393785175690852,-0.02017754493106366,-0.06082095427783291,-0.044407363224952215,-0.04737589115738287,-0.07107135165890778,-0.0849375983143414,,-0.027482177328823014,-0.05528760478270743,0.05080117990687731,0.020531096048839112,-0.005841884173020457,-0.019540784284155725,0.03232863452321821,0.014279925518978059
SEMA4F,-0.007948905671100275,-0.007639862666774747,-0.03327825478014088,-0.001672623861742774,0.021589133328899335,0.18814721784538316,0.11128076109283266,0.027101905950101996,0.045927522270541477,0.025131488950774647,0.0678508726446619,-0.027717977098432094,0.06947338027133398,-0.009300934581221797,0.06711459950655851,0.010955868971079386,0.014884483121601332
NXPH1,0.04005859045639176,-0.02344979354275467,-0.022439209046188447,0.09981577136983893,0.24885537658846796,0.008903817607621003,-0.06134506261812109,0.006952286113843413,0.09824549612395327,,0.030581656784836507,0.046072865500015076,0.03808323892231742,0.121143700154996,-0.0004060313735411151,0.02995129599564169,0.08923238756931548
ARF1,0.04809002175717186,0.03358205787100298,-0.010292637632150646,-0.02163896640064546,0.03610546316637199,0.12887201353935399,0.17129895929537398,-0.04162803200064391,0.09028817228918987,0.0801261709893194,0.0180831323403141,-0.002192352648942426,0.05302441108914248,0.04591177252016264,0.02885369044035499,-0.026602750132080574,0.03622653645674675
DSC3,,0.039506278353552596,,,,,,,,0.012535912846298099,,,,,,-0.028448384364444475,
EBI3,0.03140530190005894,0.004171047063067057,-0.01406213292103509,-0.006190731264499988,0.05373663649287887,0.01836560483663244,-0.035205528888709585,-0.019452718732107934,0.025598756777033188,-0.018706203159214854,-0.033074355078276337,-0.03938225170527323,0.04968680600495234,0.03680724682651938,0.006633240734449487,-0.005056449709432239,-0.04289877285255799
TIMP1,-0.02498125315499023,-0.045158815920810724,-0.025212017516101925,-0.03069818530940362,-0.19114571238263112,-0.09697266004538266,-0.024385351104350573,-0.06824853440356884,-0.04134502583203795,0.07535570687108577,-0.03707071101913692,-0.05954747099368181,-0.08332638053810472,-0.1763759406516036,-0.0982901121038749,-0.07354630067574883,-0.01694237378009935
SEMA3C,0.01909432326208303,0.02876451270469784,-0.00723336167389269,0.001076820798373224,-0.02356783108365951,0.06412396328404925,0.08130195252276792,0.057529380712982935,0.03925954047377283,0.0003334580983425361,0.06528524675008472,0.01605881723927478,0.08668169270122873,-0.03489877436306752,0.03131102216232386,-0.0014710689880233657,-0.031157759798150605
