,MGH258,UKF243,UKF260,UKF266,UKF296,UKF304,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL5,-0.0036955547753460506,-0.022596673084048485,-0.028088021622534896,0.031030399889707242,-0.02144252132026816,-0.006497877296077422,0.0033646088215447804,-0.06755416537534674,-0.07150259207564963,0.03013232702281788,-0.030519902607292565,0.08628783400880993,0.11231431485698104
S100A1,0.05671705644582397,0.013230517444589905,0.003840071078504833,-0.0032202744155604966,-0.01911769270052937,0.020803210851173693,-0.01876364741552182,0.04157094696561246,0.03781294488530608,-0.10005654779767495,0.05989864432935925,0.05771830812046515,-0.010868811992021998
C4BPA,,,,,,,,,,,,-0.02114557010342454,
NPTX1,-0.021883470245619756,0.020982579196734262,0.17977822965497758,0.061432831944413874,0.09907858935893227,-0.0768532832960056,-0.06955956101535327,-0.005165639031541767,0.045144893585061956,-0.027507165063296125,-0.020375402994638598,,-0.1062766469079654
TGS1,0.006686411990393356,-0.06261781811157746,-0.018352175467818272,-0.01716977939776524,0.006422931242097124,0.05163127725966972,-0.11682881390119629,0.010859916395249117,-0.03304319571737655,-0.027404106996630984,-0.023200303970755513,0.07116734238933609,0.007947057261917533
SST,-0.01874239207155207,0.035166614618045475,0.12225472432371043,0.014586479239676538,0.005695246771030229,-0.02708580596063514,,0.004449542854626078,0.05042156058525065,0.10694819691147274,0.11228635107530464,,-0.06729207851369179
IL34,-0.04444758533074338,-0.0021136321649862606,0.06202836113340515,0.09608131752373122,0.03745928075437672,-0.007360162743746508,-0.03271622826134329,0.02117369616848836,0.039494748917007036,0.055234349945472425,0.09875280268010274,0.021748654514439997,-0.0726328801705718
DHH,,,,,,0.045285155260295196,,0.014720696565483585,-0.009227028559727965,-0.02668665651793947,0.10725463043913604,-0.031229533973116695,
XCL2,-0.027468070473434893,,0.022651249682660312,,,,,,,,,0.05397500704759128,-0.028196521615652847
TF,0.031031593654559295,-0.07498493065285045,0.07902402798882774,-0.08048509730357901,0.007410431181242058,0.09603134050930594,-0.08171647844815029,0.06570236729953534,-0.04278061895644069,-0.08969891746535325,0.07648825567116792,0.003081787771329561,-0.04882333774750308
IL33,-0.02737963584467933,0.04089220764922361,0.07540213516391935,-0.03001381143158338,0.008724049491515878,0.10074427011685942,0.1404907126845783,-0.02420760349078419,0.056663166820637476,-0.045722786634702174,-0.02080232801671456,0.07864099046008481,0.03100510988743357
RBP4,,-0.008294097267190048,0.013132421966120054,0.021061318452393226,0.029851595265730058,-0.06070678663507492,-0.07763333853078136,0.04189894517644329,0.04993281490020785,-0.03645875064815932,0.09297713280716735,0.027403245849408665,-0.07501065456713768
CCL19,,,,-0.0014864901864391482,-0.02686049613503117,0.046763362799311536,,,,,,-0.007620667837047955,0.15195933693097127
CCL20,,-0.02576356729994222,-0.01827258000969912,,,0.0224449075769745,0.10133381553343679,-0.06971428688107835,-0.03341746300715553,-0.030632620985768987,0.038837233722451285,0.017274244407095525,0.07881514009174591
NAMPT,0.049294114528830854,0.02506576204470107,0.018982654575278396,-0.023181191393592357,-0.010860069731982372,0.12335237603994394,-0.02374220477103823,-0.08343283456098759,-0.10764298760994775,0.046339942289164826,-0.08554991426165894,0.003356869896481572,0.05017830454894529
