,UKF243,UKF248,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
AGT,0.011913798938039429,-0.06787388645595509,-0.015480787924183665,0.05221912730635845,-0.058522192351194074,-0.055860560178967934,-0.06795027783603678,0.06297039409743542,0.01085582951933817,0.029784548391959962,0.0013161820342727404,0.02173148709417509,0.01259640267453383
PTHLH,-0.04240307928694167,-0.0010924425635601214,0.014319277494693894,-0.03368179605766882,0.002310783724897345,0.003854388916956846,0.02439497116076567,0.07915366566274487,0.033880159592567786,0.09516462202061282,-0.04388491977073976,0.1090762870562334,0.0900655199874517
COL1A1,0.07628273653079941,0.02633258803275241,0.020218587931334835,0.016459862315348548,0.06053862472085152,0.059818337978531276,0.018682471744273267,0.062491564622879144,-0.005871011228012441,0.09878472550285969,-0.0037161682119965516,0.02993044186723099,-0.004697791147497481
LAMB2,-0.027969944427184236,-0.0025313899247206718,0.01377996092672444,-0.004189239563468254,0.01209672427000176,0.0790681291799822,-0.0016287636642609194,0.027835885630505132,0.02454067082234121,0.10679257603649843,0.0031661897664410493,0.057727759076280846,0.028916070083964525
DSC2,0.02167936784474635,-0.00922315056528623,0.0019417178469221814,0.01645446117581723,-0.031297280032077504,-0.05189399671241043,0.032993900715494164,0.055884273949290825,-0.008497680471947227,0.04301514887593439,-0.08236098237174917,0.04036599762668896,0.0724008844379831
WNT5B,-0.026116312575316738,0.028944680160843415,0.03708263023745307,-0.020828342534244995,0.04826276537588371,-0.023966520028224393,-0.034436470796577044,0.03848114970778741,0.027798791788471694,-0.005644288666296511,0.016076671870622977,-0.0029801685850486064,-0.0025282817547106207
LEFTY1,,-0.014020799101600057,-0.026455808057864804,-0.020913513701799603,0.0867963160575754,-0.0197513021514374,-0.016904899386586545,-0.05230546734380745,0.07589958729033604,0.0037788457455567312,0.0433674402099657,0.09199570704330633,0.0020278312991495596
FGL1,,0.03846767476720156,-0.010504576063114012,0.033732212879581405,,0.025337564994108604,-0.017870439891383413,,0.1378420237543091,-0.013007637906277753,0.046810212003471165,,-0.02538765683413118
CXCL5,-0.021929258406513483,-0.019082965245854355,-0.009654624164591737,-0.012429804660954275,-0.013724000207017337,0.033960873356907555,,,0.007927515546887238,0.06762944909799833,0.04998183821552757,-0.01754664120612461,0.06807110406307165
S100A1,0.08713324890462494,-0.005348569243215687,-0.03032538521272543,-0.026550811117241196,-0.0017439247202735559,0.059383600068793486,0.0398298443883388,-0.028230529846456614,0.054778415205030274,-0.0667898484646786,-0.039149993376260905,-0.017826949673848614,-0.00950754467251132
C4BPA,,,-0.01527910904905705,,0.06844362509378683,,,,,,,0.07141755037326686,
NPTX1,0.03187243704418358,-0.027660317470095994,-0.020635596290699325,-0.010808047010930294,-0.014795812535524153,-0.08911637765284815,-0.019715897371410603,-0.10639402713498888,0.004093750452617369,-0.035146464735579475,0.04245117581819803,,-0.012149425664191815
TGS1,-0.023348469829117036,-0.026519620731096896,0.019105106048340096,-0.009056839647349926,-0.01570766587613158,0.013961234691517466,0.005716544444920244,0.011931031825135668,0.03691508097186876,0.021550348821385235,-0.0008416951121895804,0.027761031800306826,0.005346165978742404
SST,0.0456046273228328,-0.002057853051020311,0.036853035574841056,-0.01353603881560663,-0.04259988556704469,0.02925728442892202,-0.0012743513265257435,,-0.04346385089967525,-0.03151698662473708,0.0003927807089826962,,-0.07697533869206186
IL34,0.011844802793202405,0.006093895339848827,-0.012841162050971628,-0.05847817006908266,-0.053465774150740754,-0.0322430090836102,0.09261871506304843,0.11466033398106769,0.05432885986754722,-0.004016547947897184,-0.007396757978993711,0.12750668835200657,-0.054592497191631915
DHH,,,,,,0.02398132680092542,,,0.02776561021008773,0.10480608790807426,0.052651751241952816,0.01417144853239305,
XCL2,,-0.013316773462357885,,,-0.017519274061070653,,,,,,,-0.02785241754391258,0.13619561359590637
RSPO1,,,,,,,0.023581455481540753,,,,,,
TF,0.02368923981983968,-0.09047668296246328,-0.027399705285110175,-0.010619273441070269,-0.044696661051981175,0.13917109764759555,0.050111868525805105,-0.09813760542258888,0.036868937490425024,-0.13171713529893786,-0.016170651576109613,-0.008280783861575656,0.0033805248286157994
IL33,-0.0281839424785602,-0.022144570803198423,-0.007951020366960684,0.022757122235802445,-0.031752294372925025,0.07956357561581062,0.003498994299211288,-0.0006805728815252929,0.00571336456512505,-0.04621472365900192,-0.036833081495181635,0.03639784791090379,0.03429522213049529
RBP4,-0.007234327208237087,0.024751563982950708,-0.005270789482496859,-0.011709759561840706,0.03804126092051556,-0.09832026422026288,-0.010481570553978392,,0.0750599742741986,-0.02141888067728829,0.057561598085134176,-0.04072349500581796,-0.0035945616974456915
CCL19,,,,,-0.010421102303516745,0.0016979710692177866,,,,,,-0.05101101924874868,-0.02971542932700921
CCL20,-0.0488539729285189,-0.03017453406299917,5.134828878804319e-05,-0.011451835875348709,-0.0020106654737002704,0.06362921098177986,0.005173271786950359,0.19357408150143893,-0.01534092266636589,0.012248032863347925,-0.017457197797513417,-0.024282804869032226,-0.03172548726145888
NAMPT,-0.023575500123970573,0.08570348402615124,0.03754997230616673,0.02176345681066279,0.02407279602573948,0.08878439372212031,-0.0007910364064893097,0.10723276146370256,-0.0875002293754825,0.12614156225839543,-0.06667288267994918,-0.09524757791791486,0.015845022976663833
