,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CXCL10,0.007459357044057668,0.015668010649876628,0.04599630922293004,0.01734424099130336,0.03685052646092085,-0.042256669731844616,-0.020705278546716385,0.12477187122431067,0.028281832022403385,0.02203140891984304,0.01391900927378654,0.009525045481651824,0.09786479705199141,-0.049890226965706955,-0.07793539027756323,-0.03777267951490385,0.056100837840836484,0.028702763160430994,0.02596341730771445,0.007029853319054826,0.0026588426550784496
RSPO3,,,-0.018688602114401074,,-0.004531848056841638,-0.020635113700149716,-0.009786067078053505,-0.020432744621755154,0.03653339843330482,-0.0009257883942028334,-0.041038767644386784,,-0.011763015414514839,,,,0.0035187371800429515,-0.0010552568424031484,,0.060202274046946516,-0.0008884046526991523
CORT,0.18657081088684233,0.020874666996176707,-0.03178749378762712,0.008688181178140852,-0.022849680868283234,0.003734067723529596,-0.034850395827861834,0.007180266043503193,0.014779920394537498,0.0016485191638762253,0.04884120242985203,,0.0033335836026020292,,,,-0.024958342921151334,-0.013626018348309166,,,
NCAN,0.014800541898355772,0.020880268825361578,0.08587740875359332,-0.0158861948752987,-0.021830635030126548,-0.002355606214657246,0.05500955904043095,0.019306769975600144,0.0032671155921666652,-0.020754699378485533,-0.04907852829620198,,-0.016044079083032313,0.01316062957140304,-0.15724891252255332,-0.0338742442551089,0.06866512660297472,0.008357579601241024,0.10750879604738653,0.10398392414746617,-0.004739025486471794
PRG4,,-0.055148133025629584,0.09182674217686598,,-0.004257578705743028,0.01052994964061958,,-0.017700308151122376,0.013152452264141518,,,,-0.013752909517746612,,,,-0.02397363847044246,-0.02010602390411999,,0.08117975158385522,0.06352363691872984
ZG16B,,,-0.01907830301265522,0.036805601351604315,0.04338167248164699,,,-0.019110327075300682,-0.014789775887984432,,,0.01793870006651243,,,,0.08260981077931509,,,,-0.025858569308349413,-0.01690246005742919
TGM2,-0.00977584576222371,-0.01678414073441842,0.03405367087792517,-0.0036620125238718626,-0.043842656996839535,-0.00439180603442872,0.034826420951521234,0.08004279095841879,-0.03292141590061917,0.05371842641799914,0.01664191191812485,0.02862051661104449,0.024970281579538473,0.08170660934308616,0.04520306349454255,-0.0074599933111688145,0.05239186152141688,0.032082786189094624,0.007801861436772995,-0.012956928891846319,0.03184052325784273
VEGFC,0.16689794633898147,-0.03956988651508715,-0.02627071828856923,0.020066687635751854,3.6145702225565746e-06,0.0106081308219122,0.043654307296997416,-0.023336744969537703,-0.0398252175716495,0.02608990397273418,0.1886234226143642,0.009462063220243594,-0.014035392351954156,-0.04194796427744505,0.008701785840219784,0.11742774426889782,-0.02816885878468308,0.031943994310855935,-0.018016447613901615,-0.033108498694664625,0.05639604389329792
WNT6,,-0.05018515786085335,-0.02219835841197744,0.044405424114842905,0.060984354684900106,-0.02035806915005511,-0.015536939420939509,-0.017405935311569108,-0.02418352116628912,,,-0.022477140769408772,-0.012249381700611031,0.027998782013321726,,-0.02472414965318876,0.02486902480721492,0.08764226518047284,,-0.031229536977723484,-0.01746531234326595
NRG4,,0.125713030033368,-0.01267167496731286,,-0.011581898237509053,0.03065170081741412,0.059314429557504725,-0.02204685667900129,-0.00827616707625745,-0.05042021654735061,-0.03056665892783289,,0.06843807796249168,,-0.0582740004246413,,,,-0.02728281161718698,-0.02073841545492018,0.04872891281320607
PMCH,,,-0.014604787337762284,,0.005382087182981667,,,,-0.02164813558379013,,,,,,,,-0.022247850832599576,-0.019118032726674995,,0.04373630477485329,0.07738434566734533
COL9A1,0.08679649102226678,-0.03789349935982292,0.089684378065538,-0.024129822719767005,-0.012907487954484572,0.03677488650883081,-0.00899539043671396,0.027976333465048,0.020819218088322714,0.0066198492466448666,-0.023944198076319565,,-0.018657695145873586,0.042955826323006395,0.052097904342807644,0.03473600346274455,0.048244928010091656,0.00484556178149678,0.01808520011756508,0.10754314513491851,-0.00787074364446629
GDF11,0.034569258962761834,0.023708860534252717,0.046466594354107174,0.02826106343227552,0.00021054245509389646,0.029659450982648747,0.05361938895942303,0.08614439469323805,0.017408150829614267,0.0366871698133109,0.0012650702662125608,0.0046444461839064985,0.01713024663135316,0.03453854286562867,-0.038190987758851005,0.10537942148036515,-0.04512255333497699,0.0008507872715871283,0.024784083687181897,0.04469512862450808,-0.01744319548718733
RAET1E,,,,,,,,,,,,,,,,,,,,-0.02274989440363092,
IL24,,,,,,,,,,,,-0.012675686033894115,,,,,-0.016587461475875278,-0.012813578287367225,,,0.03724379702698567
SORBS1,-0.02215625888925719,0.0765763599160239,0.02082497383223086,0.03294305587397772,-0.008066588771615615,0.03432260210414034,0.018130181961949498,-0.018096856682277285,-0.03531205320615634,0.008231206912542846,-0.020930404938378926,-0.04713353079513322,-0.005015016416004118,-0.04829958155437768,0.06694973187312078,0.03159321851232597,0.0381772548311462,0.013046684021615098,0.05272456935039561,0.045975891506074035,-0.04226209678622519
DLL1,-0.0035320805613805835,0.07550848578334268,0.04099366063571573,0.027434496178116982,-0.020428769434270837,0.016282462845634848,0.00579695059984856,0.04425037861577169,0.002404182401416253,-0.03393685921937158,0.059562735056208134,-0.02846316046085861,0.00939735276687657,0.06931293574652506,-0.0068926106014917205,-0.03452503139864049,0.052751978078513354,-0.02053127475078307,-0.00723704481322264,0.09034200158202785,-0.019621043324156814
TLN1,-0.028208228877384164,0.024636959758739124,-0.014957850070628028,0.019789578392672123,0.0001226678074255331,0.0024391470955159975,0.046578432494555407,0.07114317767627276,0.039843764670282326,0.040867690622350614,0.06224931199232135,0.014059722251415314,0.016634655408670804,-0.1063430576345013,-0.03101346905097789,-0.030746288267569487,-0.0066655341778382405,0.005487587642205384,0.0077254872505448345,-0.02604094890734488,0.03288065001216692
COL2A1,0.02273226242927617,0.038831010722510134,0.12110601740715225,,,0.014364441219637869,-0.016832340247835084,0.031186206512752605,,,,,-0.01142784294581473,,,,0.013603617720414242,0.029094266270978504,,0.02840023359282663,0.019205324699409845
SHH,,,,,0.008400637464242949,0.022563987363440813,0.022021172990586823,-0.012843348579033437,0.025239115528626878,-0.01721959519633324,,,-0.010906649843518178,0.01883892991205015,,,0.018183822669840023,0.003903301583201113,0.02591661182224278,0.019865151573453088,0.06878614363128775
PON2,0.04975166959213339,0.04123643830426417,0.055215767486257145,-0.04345609213825438,-0.09984353100978911,0.0022628195904315085,0.01795517357078155,0.05833483638765659,-0.02683458834106365,-0.02982017111048494,0.0017545345760860362,0.056550318326607375,0.04408342762553974,0.019716239055533696,0.02503486180084646,0.059650926856942524,0.04403604215845904,0.03559845314142049,-0.053723915458462106,0.10689493687081701,0.027680652821043643
ICAM5,,-0.001986368889944288,-0.008093008617810373,-0.01325880531366218,-0.021955762474039374,0.01984209756170981,-0.04731301809861306,-0.03192529145874131,0.0018134492696625806,-0.04191060692953269,-0.05297301088187363,-0.011999094276459019,-0.021300098000177084,,,,-0.04636651749752963,-0.04089624956405559,,0.044474818358338115,0.029092746899712956
HPX,0.01399500171776909,-0.01813915399920044,0.04839579516431715,,0.004076728682716671,-0.01812847455790415,0.07814173542206487,0.008893228786535668,-0.02902401854135867,0.023404403754332906,,-0.008049428539074989,-0.02772252713513427,-0.0923770635075174,-0.07580900681751816,0.010187127173539923,-0.042008664840205184,0.03208392218450448,-0.009647785431405142,-0.028967660354871184,0.08282455580568017
SFRP2,,-0.027034006799762606,-0.01829140259234844,,-0.00972145597887929,,-0.016916182645423997,0.045625309938153974,-0.012149385406040223,0.0689897059033536,0.03369127820206556,-0.01250978246521372,0.09071204550874956,-0.0370052021700685,,0.016180330256652463,0.03708450830799143,0.025712982385605692,0.020391752117579223,0.030257875090431905,-0.007810453207166861
CFC1,,,,,,,-0.026253627107495174,,0.0408461400761803,,-0.02494133934052603,,,,,,,,,,-0.02324052596836677
CD70,,,0.0100530802051704,,0.004829211091394281,,,,0.030203258065927097,,,0.013269693126575124,,,0.03605350930228678,,-0.02857742437663283,0.013374930041047272,,-0.031640199922950724,0.030604258381871127
HP,-0.020033337624302375,0.08052079073858627,-0.016527075143823507,,-0.03687505287352321,-0.013873298839459645,,0.07682362694039363,0.05004423960701954,0.07085409991771244,0.11755321437837413,,0.030946159940422307,0.08542800293938953,-0.003147893204594249,0.018236003655952345,0.0020743166445833412,0.06113712727914947,-0.004943041477448989,-0.031022401271133298,0.05687872168318873
CXCL2,-0.021720156884341462,0.02371994736347445,0.04541164575197892,-0.012172938439604366,0.005218017256051899,-0.009136055154429,-0.024013014098293466,0.04376159862342792,0.15190926902906987,0.006670045901299745,0.006273231887899084,-0.021533761026401945,0.09301616500709262,-0.05239456002735692,-0.057409249865498384,,0.01217780433918782,0.06593945622252427,0.013972448777364607,0.0012139222980229118,-0.030173611954113583
NPPB,,,-0.01774925338076398,,0.04400340034627121,,,,-0.016298364367763902,,,,-0.014035393372788491,,,,-0.013928984254131839,0.05377854017431515,,-0.021036812837116312,
CCK,0.08183912897613498,-0.02168482666305305,0.08538784032081381,-0.03802037980719364,-0.003175903321804766,-0.013730998273796915,-0.06551958670236052,-0.0692033387885321,-0.027390314700302853,0.02918750405941291,6.482825796700398e-06,,-0.06158686273449442,,,0.054519694162299105,0.009373261942238838,0.0335182521490766,0.022029567257609635,-0.027290425251115014,-0.04368621448514688
SEMA6A,0.06371823665876543,0.04222459255327539,-0.04681594207506618,0.05212707006065803,-0.06708076792398715,-0.030518922186838222,-0.02219920031220174,0.05739863126928222,0.031604466964580434,0.02701497690480618,0.07519759226552647,-0.02813129425396292,0.04098719899064219,-0.09023624277491227,-0.020365231118911115,-0.0313862262702457,0.025285390599609207,0.02276201138144303,-0.03575819456884393,0.09607831768094637,0.03447959302094067
IRAK4,-0.009572676041433244,0.043556244812052176,0.008378452089496181,-0.015383944313324864,-0.012394499701605851,0.03778053573903557,0.00633517743661161,0.066853729515552,-0.0017528054830730198,-0.028838199911467705,0.06498761998791763,0.05616270684560948,0.08735319824501375,0.021292843718654732,-0.03581633661832591,0.09127158980630362,0.012546248234080092,0.05527543031144187,-0.0325125807874881,0.06053520855268767,0.03639368273036121
GSTP1,0.06595274525043932,-0.018788483959713408,0.04490870290959495,0.027132024352071668,-0.018421602431085666,0.010518501097377564,0.04805381839021833,0.06565110576734584,0.0034474992975421425,0.004911098774964079,0.06275666030162341,-0.045730742496622054,0.022554813879848205,0.052484324350521944,-0.06483432189315194,-0.07797756373649561,0.08726627313614138,-0.013409017797366479,-0.015534760158786296,0.037692622573352014,-0.005431794311716656
VCAM1,-0.01336289125079697,0.06178084410869703,-0.01693824970560082,-0.009416047602273997,-0.0023066482336432975,-0.046827392765140925,0.0391015421373525,0.09177407950695843,-0.006140660552124842,0.0002042791575350305,0.008624378713348913,-0.03892781959396168,0.062214933185016495,-0.056022460522624946,-0.0578067145485005,0.041947574490864004,0.015725223369627346,0.02708840490826722,0.08135874101315933,0.05355869631589324,-0.0029271983162713943
NXPH3,0.030042044064550917,0.03759027303347661,0.017289306297761105,0.04447864395387957,0.034542503868578864,0.006410545499405681,0.061733889621973084,-0.007035188288145788,-0.019028588224958353,-0.014987092529679556,0.0234810087684583,0.007620249251981605,0.011745621511743996,0.032701084801362086,-0.0054055095517112845,0.1394333423770136,0.024010607095861267,-0.00011487943456916327,0.02972573473186592,0.12192569922551351,-0.05429793646743846
MTMR4,0.020108218381812277,-0.055270606763703094,-0.0014612526091969213,-0.0026284558294253687,0.004662261646736743,0.05861331120604087,0.02410347741041197,-0.02828555728933299,0.02513095915606504,0.004605648761520455,-0.04401925433683874,0.030354418890518767,0.09349796745490567,0.08428128285777693,-0.08171861701592506,0.03286591791836178,-0.0017700567700767284,0.01945297381470747,-0.0027139457542808805,0.03809914471532552,0.033850092110152545
LAMC2,,-0.03415333836306949,-0.013931307985800173,,0.08167329889640476,,0.046699745091079624,,0.09921666558289718,,,-0.018412011042001377,,,0.05286636730811944,,0.0648808117172168,-0.01682782371238745,-0.026378261482858163,0.035453686451108565,0.056576428236746086
IL10,-0.02348231853241841,-0.0541854623054192,0.01960572826231272,-0.017125681718885878,-0.015414874940771468,0.0053214591632957395,,0.049815555367300986,0.04556513243938611,,0.04164856144388825,-0.016747249482860053,-0.012563672489713273,-0.07773799516406965,-0.05264885921668062,0.003719983343341823,-0.004719347857894993,0.051115480362857964,0.0552965740051046,0.005549716302613399,-0.043998025071303
SEMA4D,-0.02230701416006577,0.0282990851651901,0.05702795844978745,0.02011805291734881,0.0004559376882905373,-0.031641031990601066,-0.0027269319513294455,-0.03546039406225462,-0.014219754260467413,0.05077599110973708,0.020720157120505213,0.008590482234161494,-0.02274402896551636,-0.1251481128992884,0.06488929356434066,-0.03525182270308324,-0.010469837717814923,0.020586173438578,0.0022378055735241876,0.05430172940736437,0.0053637793988176264
TRH,0.04622319938267391,-0.013150389397449228,0.0020986850933338427,,0.07426210868646486,-0.012985883431911526,-0.029122558547211592,0.03760369066982973,0.025542684632239163,,-0.03884068780028718,,0.10106997537094202,-0.03954629773760274,,,0.08842136079500987,-0.007755147270258654,0.002388405302861442,-0.023562641137248888,0.0625134881475601
SEMA6D,0.04679040122849838,0.056630508947421644,0.011796067245945398,-0.04433762216811339,0.010793747398122402,-0.04416775543320557,0.053347232491650964,0.008338700537881482,-0.01727119312579775,0.019054283413113975,0.009684714556152028,-0.017080886655927646,0.04665732376021236,-0.06360572943706096,0.17388784810588542,-0.03129967102912804,0.04405550719012859,-0.009028271643734606,0.055189912181279194,0.09112868631892161,0.05702785125700594
CEL,,,,,,-0.02561979531519267,,,,,,,,-0.047399561714966294,0.03642840673595838,0.003825524376076843,0.010138627363570735,-0.02091986567633223,0.07708207712936806,-0.003657594147862174,-0.027021439721955736
PDCD1LG2,0.00019387046236362678,-0.059013504466578805,-0.0015163043284631777,-0.0038905197444158894,0.017553962439040522,-0.028872986251440594,0.033580082869508435,0.05982951620713132,0.008823521076770199,0.06612928942306004,0.014405238553172333,-0.026955827198139923,0.04479105518327578,0.016275288464187288,-0.03526714449054401,-0.05180106343558707,0.06918910569517449,-0.028851771640211167,-0.0587563925944219,0.034844591033271935,0.04811016428985895
SPINT1,-0.033863760463071255,0.0020947448411118203,-0.0031372002562277458,-0.016394135958146996,-0.02357511287139266,-0.03463724918071952,-0.019336395700123167,0.07194813978952057,0.003474664289586207,-0.024508913853861794,-0.007364640233071631,-0.026822078604741884,-0.01844076648849231,-0.0325790378320143,-0.011406513265585838,0.11432436476655063,0.06610420956491707,0.06923783448552615,0.024723497618458417,0.01596295858957295,-0.001781029905625266
CTHRC1,0.07325620871031804,0.00413238598509205,0.018572880379557496,-0.03028382144541206,-0.011158411343040929,-0.024543077867284026,0.09262876767549297,0.07447294282392182,0.012965120367433063,-0.008884576659213304,0.020818352118600152,0.013963422557753857,-0.016501680694751324,-0.0783890622988683,-0.04964158201192809,-0.019334467037102076,0.005572409336566339,0.03359348122426573,-0.09121036710574223,-0.01671172586716583,0.012026193617688273
