,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk
LMAN1,-0.18115076774326985,-0.05298097850546334,-0.052000226683232585,-0.14177902261140618,0.06272810389188212,-0.053729783556953556,-0.04963554517372831,0.009780323016003064,0.03000907551369042,-0.013730857113342633,-0.08032187113708576,-0.04165225934797327,-0.022592973158365653,-0.03649912480389372,-0.005026969143281614,-0.006603244349649463,-0.040498713214083465,-0.06946517412904495
LYPD3,,0.001503419628759859,-0.013673137127849413,-0.02991929963376911,-0.029380735294683505,-0.044566454423259835,0.01436925188762006,-0.025156447824011417,-0.037039659612448234,0.008682252283189447,,-0.01257981169600365,0.030921205066030726,0.020607743795329408,,-0.022888566165763354,,-0.0398540724758698
APOE,0.18668819675329096,-0.004006569644416339,0.020475215349886656,-0.07598248177031243,0.007486420487441393,-0.019678588234411227,0.019691397985545922,-0.010304254115833087,0.017087450213930218,-0.021416214911319863,0.09479171564160413,0.062439174319664725,-0.013829823975993522,-0.024235773261924262,0.05201903504028216,0.05108161443105194,-0.012601131759277906,0.05680176380426964
SOSTDC1,0.05827600686139557,0.00535767963605533,,0.21184310494202524,0.06261050960235727,-0.03653916681495566,-0.02484668726704463,-0.03882280636462254,0.016312951850558487,,0.06916318540531315,,,-0.002124826060925348,,-0.027645067095874967,,0.01609126326894386
ANXA1,-0.18189741625854447,-0.06042562803460408,0.016284978355035482,-0.09248916089250946,-0.008430246668043815,-0.08390116261319519,0.01888888500129468,-0.051407182215882405,0.08877467843508854,0.04393622700839501,-0.11815369210196837,0.09720434747059105,0.010155217077516276,0.06423661951710544,0.10031893156612687,0.0635709298125128,0.003395789458734664,-0.09225815603744046
WNT2B,0.03829260725068212,0.014854699090580932,-0.019259123633927743,0.025317732712518196,0.03450920159833638,-0.044966967676515986,0.04026381882299941,0.03033355274025106,0.12209111932182791,0.0573699964390787,0.04325717558965624,0.08719801887246698,-0.02911598326507982,0.0013486978406306944,-0.07223445351438143,0.08676973577367349,-0.038196071250682084,0.05704189478573838
AMH,-0.06402232286848068,-0.0034711532561822094,0.03393803179352484,0.011817976115222692,0.029499264994263138,0.0002529300908146418,0.010276139152802998,-0.00804712250573278,,0.055289292453292255,-0.006898890654980103,,,0.1033926725968409,-0.05570448197358699,-0.02241512332570757,,0.1137519022899235
GDF10,0.1321245193302338,-0.015472274392085174,-0.01538250292157812,0.10596064213200122,0.022187282447455447,0.05293738561123152,0.02557439634631087,-0.003257700291944463,-0.07886726279900855,,0.07747908773531463,0.025970462897634564,0.058510960185709206,-0.02679830421057938,-0.02788117593856165,0.06672373056162466,-0.04558164662262704,0.0033969275378543788
EFNB3,0.04326682727454782,-0.010832733501836708,0.02200177022569867,0.09201724135249284,0.03142775731891822,0.1550560445670863,0.039339949223157165,0.05437409065232518,-0.04111946875564207,0.013779233002109504,0.1345972327441606,0.024826371022015726,-0.025635188373475785,-0.03305414115881828,-0.014268396092203723,-0.030962125517345406,0.1608529978285606,0.10015463860229273
LTB,0.13231298726988514,0.03403770877959879,-0.02244130491059897,0.010675063057490292,-0.024319920186352102,-0.0030077989970194855,0.014171953273949413,-0.035490867430048666,-0.027652181230382964,-0.022674929899336078,-0.010022428358785382,0.03754877564006516,0.00021028566319700832,-0.045438106000297185,0.0132074284356504,0.08102197248753472,,0.01205468096328753
ANGPT2,0.12120891123187308,-0.03870623095482434,0.04982748878813029,0.01584481197120453,0.04579103023741098,-0.023522029117087805,0.020673369386658966,-0.005522595352937817,0.004019605682515547,0.0027743986765159587,-0.05309928877061855,-0.053969150305925674,-0.09899506729475491,0.010997199398495087,-0.07988446045123439,0.017094023542807136,-0.011262898414655905,0.059215049642881996
NRTN,,,,,,,,,,,,,,,-0.04657821811090787,-0.012796410613705374,,
ADAM17,-0.1053819269967099,0.023949636351866973,0.010592577769355916,-0.10091687639233148,-0.015135941825177534,0.05402653972057058,-0.04488427130051432,0.008617482290542869,-0.0632723220450907,0.050252342263724464,-0.09681194432741798,-0.016397890019693735,0.027479195340881484,-0.0607335137749922,-0.0027080188704405265,-0.0015474927076943657,0.03904278702784818,-0.035348574965864285
LRPAP1,0.04506005379986276,0.00015335791826486252,-0.007598450581399093,-0.048568939561551686,0.04590915477932942,-0.05519128692325749,-0.05309096472685494,-0.019053827128758395,-0.037219783947096095,-0.014765104483096956,-0.004335799057087381,0.06091824879264069,0.031755758525011196,0.04503442189874584,0.0026981644055430343,0.008994071043140999,-0.06927173898998432,-0.0027281826530007446
NID1,0.1335888435079523,-0.02357675198185652,0.0003041395257698276,-0.0020200647884250703,-0.006419482765404363,-0.007213559619268687,0.014752160150379393,-0.010905916779315687,-0.03543326890615888,0.02020674519111982,-0.04063200755869406,0.012448874222245386,-0.02456218630964566,0.019870493723490062,-0.08865251559071093,0.010880601208894888,0.03472394069725026,0.024008464064688005
MST1,-0.10053447812343543,-0.013259334188823364,0.051157969108155975,-0.049701834397532924,-0.03053096297430015,-0.028576938046043634,0.013833456537110397,3.401506426425768e-06,0.025603223712645427,0.002974543801093404,-0.08116183288087758,0.08521047351996411,0.07330965078454245,0.09408486097083425,-0.04539525415446535,0.002052109143674192,0.0058988210063686914,0.06199929036589037
CCL14,,,,,,,,,,-0.017687742023827915,,,,,,,,
IL13,,,,,,-0.014510978149204717,,,,,-0.023929230377017233,,-0.04669275500523595,,,,,
DCN,0.0754393331145375,-0.036958523838587116,0.03287036611615644,0.0826003146525006,-0.017998267610409405,-0.01729164511943204,0.033314870725342026,-0.03771876325896153,0.004652570747462504,-0.009350863002677116,0.06841763738851646,-0.0380583662073941,-0.0609574754719568,0.026436444865273787,-0.034376518112723305,-0.053033420884645646,-0.01378336653607131,0.08429304901982607
IGFL2,,,,,,,-0.01158137398201941,,,,,,,,,,,
COL7A1,0.029928451957922035,0.08776151392263233,0.07610629077987978,-0.020724618255282032,-0.05159273431456502,-0.03620055651505231,0.005378169735166083,-0.03871228425657375,0.09703595027141669,-0.1014995806013754,-0.03902541421368562,0.0328308585387029,0.03830208153104631,-0.0023824422822123124,-0.011139357797876271,-0.01358841145767116,-0.01565214076054498,-0.0013317860551348552
CALR,-0.07171910472770772,-0.009009116120434134,0.06691731801816589,-0.17751629510333153,0.029104163861502986,-0.035239540216991716,0.015783377936041617,0.011481603155115181,0.05568782725285902,0.0026207585420335634,-0.17514226254430307,0.004818173199170738,0.009059065249440414,0.00730469999447599,-0.039129505336165216,-0.03371903743548162,-0.006078820813260392,-0.044805405584463436
PIGA,-0.059066775945824365,0.011668342111153527,-0.0156700923938546,0.04103815823462933,0.012657235935876466,-0.006137217934903214,0.004210103250465463,-0.025610588661567985,0.0003921524808913037,0.002640661676856159,-0.04234883604693783,0.11130988790498991,0.039337315553472946,-0.0046163484066053355,-0.0011906062002723019,-0.024504557319466196,0.03573708974340621,0.06877700881813137
CD200,0.11203327571538539,0.02416896198855711,-0.03815387718298897,0.06275066695073536,0.03399240415473337,0.014855346940232047,-0.028225543929561246,0.008333619702384798,-0.027012916410785296,-0.0353655529507384,0.11433703977360275,-0.016850849812088755,0.060567874053429636,-0.027750212915858143,0.05970556274918916,0.025428248961738148,0.0462605916956459,0.13009117205146065
GRP,,0.009605588423591174,-0.013056884767022705,,-0.031629712459156197,,0.0419263834972221,0.017437170649851456,-0.004229221789126265,,0.012290313678704251,0.005767168196537078,,,-0.0769368888942571,-0.014035570865249805,,0.05488731540370995
CDH1,,-0.046394224965516026,-0.00847154624915218,,-0.03660075203452259,-0.026045647121606667,0.004254722895744927,,-0.014100032090564629,,-0.03354618160481017,-0.02071364293720565,-0.013135975436174294,0.003967096563544629,-0.03179801039526382,0.011524490522433657,0.01586528334229834,0.046752482143510854
LPL,-0.16918415567827164,0.0439423589478838,0.009007402505274233,0.016006077919843424,-0.026820363265753416,-0.0715484066554843,0.04580009854288918,0.0477708866065052,-0.04162301162546394,-0.013840194430032047,-0.0796770097091108,0.0845494664300297,0.07027335458562083,0.07466101064430751,-0.06262085645218908,0.003844794071866841,-0.05238598656123007,-0.07319360877758807
SEMA5A,0.004771580804876522,0.016223132732604846,-0.0514895819860082,-0.06529336256895528,-0.05887504441157287,-0.034536528015974094,0.007904794294273982,0.004546512499143395,0.0016496200832099308,-0.0364134011882616,-0.0929175352529314,0.039658752100986475,-0.09186343375472225,0.001224756025151407,-0.016494173613400435,-0.032625900230169876,0.14890245846981884,0.01766938796577262
SEMA7A,0.08086372583350278,-0.004231557055133525,-0.03351354277480519,0.05207925243370665,0.06329342925766918,0.001345417677067951,0.03685971754155788,-0.015488770122042191,0.09441595607114431,-0.02043754364436346,0.058830166827306435,-0.03890659670199907,-0.04077297143489638,-0.018242351850614354,-0.037700939098487325,-0.04882768741045072,-0.016463834365253734,0.040148080642800524
SEMA4G,-0.027331475231841214,0.025792375851755117,-0.021258833629591706,-0.006670869280277233,0.017842147115274022,-0.0017145266704850833,0.006408371613655296,-0.013207710827758831,-0.07545055759007388,0.01464932265741336,0.0896975522565587,0.04295497803853639,0.05843849022134037,0.06825674926884537,-0.003210803686224693,-0.04026732019609673,-0.01889344376496088,-0.06421550376213986
SEMA3B,-0.07426271334047985,-0.0651887533649545,-0.07214587321602924,-0.08481324575381456,-0.01822721081499547,-0.056919141428798434,0.0550211184531351,-0.014791868925389277,-0.062978790357293,-0.04710984661746133,-0.03099101062831441,-0.023220283847725776,-0.02302159197714469,0.027898662279538,0.07738644887033479,0.05980122544276822,0.06273767274492302,0.018426700655543554
RPH3A,0.12502433605812485,0.06348887061861996,0.008323996941760274,0.19318927665460534,0.033571517658533084,-0.0253098369303113,0.035417070484185985,-0.01981881908894352,-0.02824005437774643,,0.011571503042459763,-0.04099701684098406,-0.013292016141471604,0.04823314558945107,-0.03004315449110255,-0.001672650002119974,0.08260539861871162,0.07953279196593202
JAG2,0.1513220360123293,0.018380768561907825,0.0004750872358255476,0.001025920895179126,0.03002837487085705,-0.061496582960326514,0.04344050228779366,-0.01820699426031072,-0.014807444358316161,0.056380931353105686,0.038478006197601285,0.05934457234922659,-0.08096108725908872,0.0019972877397642606,0.02485711770818801,-0.056727143020095516,-0.025253297961207878,0.062116566622298135
CGN,-0.006697892231945268,0.03571207008700628,0.0006175543510575402,-0.04935783366888515,0.001967576296654163,0.042473454815683924,0.025100483045643968,-0.00520962163938328,0.0014504946294637208,,-0.020143466854228517,0.005118515927487338,-0.06077679841362844,0.10124894568395898,-0.01372363905347275,-0.003961962747787892,-0.03120063794953616,0.03203288887908098
GDF15,-0.06221001824218248,-0.06425100095406958,-0.020437820480902553,-0.07141184771827243,-0.03845103566947765,-0.025595209602733104,0.011675758794124393,,0.05897374582919725,0.009228123577421431,-0.0891431114204552,0.06606377772458093,0.1242839479528693,0.03676329263431335,-0.01570500412138988,0.012828600504677282,-0.0068289859360671085,0.01571196425921343
SEMA4F,-0.02804423561672046,-0.04946867482330967,-0.023534052841491005,0.009506029304992152,0.02103672276093752,0.06873593032634824,0.018464963477041234,0.0024225355106034232,0.014038303799173639,0.012251146329489579,0.12022615113348342,0.07774272445173397,0.04932568817035322,0.04442704521693281,-0.0319650429151912,0.045987828316628045,-0.028182220114736294,0.06535227811071095
NXPH1,0.11333436309781189,0.061618111418065676,-0.022728658406474853,0.08982947976042976,-0.043461356146373094,0.053424199780940165,0.058912022403030354,0.04432029138733304,0.051729435412843895,,-0.039158527107245815,0.09271631943884868,-0.027039655830684774,0.03993172483126737,0.011825037990790268,0.0065025314762375145,-0.025242367909210164,0.020853769759419466
ARF1,0.19210073501056207,0.009839690509993922,-0.005445901854197272,-0.04681322904563228,0.06756953154583027,0.09047890909231739,-0.055927951514066515,-0.008168668305435564,0.01965609863010729,0.04374510237753666,0.06281075915885893,-0.021999183891492295,-0.07681060158284367,-0.01684053433667176,-0.0032519661092586414,-0.03612775600378155,0.08061777388644716,0.016600489391014734
DSC3,,-0.020633435048668672,,,,,,,,0.10423022971238914,,,,,,,,
EBI3,0.02952798251680074,0.01233403392774067,-0.01103451777756908,0.03910794779382598,0.06761059166406336,0.02692304701071149,0.09611551085945205,-0.0209708203471487,0.0756835261334073,0.2490576524913866,0.005942750948777459,-0.06256472625945123,0.01360568781001831,-0.006343670634246011,0.05505480440372369,-0.009975501458560361,0.052754332056197596,0.0069493846483610665
TIMP1,-0.050183897642104916,-0.05326620667802933,0.06650676427021715,-0.1571166688840468,-0.026458573480928477,0.00360681466652018,0.0472819240654854,-0.028006822301259487,0.10583728486605733,-0.04146231637593741,-0.128919564225033,0.11170326896041208,0.09584627857331918,-0.0031570531292058846,-0.07568027659384026,0.021596293433811236,-0.06191209554502967,-0.08861867688836968
SEMA3C,0.09576120483778283,-0.015622480887215401,-0.006316878035470216,0.045258451266078074,0.039481774053265986,0.04110998758980761,-0.0425178910300805,0.032382509909283194,0.07233722125863715,0.003893358088678847,0.11261003633296358,0.1328687781834518,-0.036965800243116624,-0.01609362158000044,-0.05451962677111789,-0.033328965856017884,-0.0604917458889092,0.0804578236521275
GAS6,0.0038496630685366517,-0.01101279521659357,0.035439697025454735,-0.001953485874526431,0.02076410903278457,-0.03998451058466297,0.02322598402911298,0.024608256463402565,-0.01164445279708518,0.0113848821360477,-0.08764491794551381,0.10203189373504046,-0.003285794252110259,0.029513503387738945,0.07240650505828597,-0.0365115660332038,-0.01196222325681671,0.022031852187403545
MEPE,0.08209107846495158,0.01093866264508732,,0.1164441210966865,-0.012076508438847201,0.009213723773249572,-0.04972280711556845,0.013336515737993434,0.037741247016478255,,0.12900475104758116,-0.0550058996629131,,-0.0017545050611934559,,0.02958524964476674,,0.09590399375037333
SERPINE1,-0.11186393927527372,-0.03902199082409163,-0.012460976797755617,-0.08890755713291959,0.04425913118736519,0.09248650950590812,0.03509208396004507,-0.008636500874494545,0.00032444602050388325,0.02413901525724918,-0.07797034006462938,0.11676399117622026,0.04727973875247853,-0.03772191279920776,-0.004098765893744337,0.04313824810202663,-0.0475591478069405,-0.12785136089360957
RSPO2,0.19392949814948057,-0.023238077947903366,-0.020437817877767713,0.07277610669023696,0.01755477051099651,0.045154094222227846,-0.0014572316592508367,0.011611539197084223,-0.029891185528926067,,0.19707535984634955,,,0.013782001731089556,-0.05482046479159061,-0.02917631976828598,0.007455549369131382,0.1520869749905435
SHBG,0.014530819972250126,0.013613839508856633,-0.019694952317041103,0.015688816029906374,0.017847647171859955,0.008236846301583431,0.010750834202109453,-0.023272418410469894,0.01992796765409056,,0.08807726375062891,0.11111795134405762,-0.044514032511254194,0.06025642905960324,-0.01212446056361134,-0.020366670982097684,,0.012184706600597115
